Date,LRCX,CL,VIX,AvgVIX,zscore
2020-07-10,31.9477481842041,63.96337127685547,27.290000915527344,31.506500244140625,-0.33432939769494247
2020-07-13,31.68086814880371,63.77238464355469,32.189998626708984,31.31150016784668,-0.31766340604568544
2020-07-14,32.51906967163086,64.97907257080078,29.520000457763672,31.067500114440918,-0.5123506527112431
2020-07-15,32.252197265625,64.8401870727539,27.760000228881836,30.772000217437743,-0.507904817235552
2020-07-16,32.40818405151367,65.09193420410156,28.0,30.49850015640259,-0.5505123699356858
2020-07-17,32.53879928588867,65.66830444335938,25.68000030517578,30.13550024032593,-0.6719387119790979
2020-07-20,33.24169921875,64.7950210571289,24.459999084472656,29.602500247955323,-0.39300553639981084
2020-07-21,33.548980712890625,64.65531158447266,24.84000015258789,29.256000232696532,-0.32784391513135414
2020-07-22,34.01319122314453,64.74264526367188,24.31999969482422,28.903500175476076,-0.299395903081652
2020-07-23,33.342247009277344,64.82122802734375,26.079999923706055,28.515500164031984,-0.3885537938094788
2020-07-24,32.48712921142578,64.89983367919922,25.84000015258789,28.19650011062622,-0.4971310954087079
2020-07-27,33.648590087890625,65.18799591064453,24.739999771118164,27.697000122070314,-0.4422915692933738
2020-07-28,32.788761138916016,66.1136245727539,25.440000534057617,27.380000114440918,-0.7500451186488445
2020-07-29,33.907005310058594,66.54154205322266,24.100000381469727,27.063500118255615,-0.7325424449772477
2020-07-30,35.571205139160156,67.12659454345703,24.760000228881836,26.870500087738037,-0.6943476263451787
2020-07-31,35.4415168762207,67.4147720336914,24.459999084472656,26.70950002670288,-0.7756138461057488
2020-08-03,35.84089660644531,66.86463165283203,24.280000686645508,26.526500034332276,-0.6044723931204513
2020-08-04,36.174495697021484,67.03926086425781,23.760000228881836,26.243000030517578,-0.6102685848319483
2020-08-05,36.034481048583984,66.5240478515625,22.989999771118164,25.988500022888182,-0.5041782282829241
2020-08-06,35.50259780883789,66.24462890625,22.649999618530273,25.657999992370605,-0.49470377921469505
2020-08-07,34.99798583984375,66.57644653320312,22.209999084472656,25.403999900817873,-0.6257276564716596
2020-08-10,35.30997085571289,66.93449401855469,22.1299991607666,24.90099992752075,-0.6768252297034422
2020-08-11,34.675682067871094,66.33194732666016,24.030000686645508,24.626499938964844,-0.6023519420872904
2020-08-12,35.851234436035156,67.44969940185547,22.280000686645508,24.352499961853027,-0.7406174829860921
2020-08-13,35.428367614746094,67.22267150878906,22.1299991607666,24.058999919891356,-0.7319403968894542
2020-08-14,35.11075210571289,67.28379821777344,22.049999237060547,23.877499866485596,-0.77975879256598
2020-08-17,35.621952056884766,67.42350006103516,21.350000381469727,23.72199993133545,-0.7586411410975994
2020-08-18,35.19815444946289,67.80775451660156,21.510000228881836,23.555499935150145,-0.8934459442056571
2020-08-19,34.9744987487793,68.06971740722656,22.540000915527344,23.466499996185302,-0.9784684711156912
2020-08-20,33.688053131103516,68.3316879272461,22.719999313354492,23.298499965667723,-1.1755232309231738
2020-08-21,33.212562561035156,68.71593475341797,22.540000915527344,23.133500003814696,-1.315775285171674
2020-08-24,32.985164642333984,69.10014343261719,22.3700008392334,23.01500005722046,-1.4298665347781305
2020-08-25,33.124244689941406,68.62861633300781,22.030000686645508,22.844500064849854,-1.304603411422394
2020-08-26,33.0584602355957,68.68098449707031,23.270000457763672,22.803000068664552,-1.3238214548659364
2020-08-27,32.085872650146484,69.03904724121094,24.469999313354492,22.788500022888183,-1.5103315302143812
2020-08-28,32.962615966796875,69.30973815917969,22.959999084472656,22.713500022888184,-1.4814064421916395
2020-08-31,31.605697631835938,69.21368408203125,26.40999984741211,22.819999980926514,-1.6019107865427045
2020-09-01,32.00223922729492,68.19197845458984,26.1200008392334,22.938000011444093,-1.3204570927412556
2020-09-02,34.082725524902344,69.39706420898438,26.56999969482422,23.117000007629393,-1.3838172368824115
2020-09-03,32.09339141845703,67.82521057128906,33.599998474121094,23.664499950408935,-1.2248186832917192
2020-09-04,31.3031063079834,67.42350006103516,30.75,24.091499996185302,-1.213897816179639
2020-09-08,28.446435928344727,66.0525131225586,31.459999084472656,24.557999992370604,-1.19344236232762
2020-09-09,28.27635383605957,67.73788452148438,28.809999465942383,24.79699993133545,-1.606695533184474
2020-09-10,27.956857681274414,66.72491455078125,29.709999084472656,25.168499851226805,-1.402769618630101
2020-09-11,27.626081466674805,67.02180480957031,26.8700008392334,25.405499935150146,-1.5072765387804834
2020-09-14,28.70015525817871,67.37113189697266,25.850000381469727,25.595499992370605,-1.4759955971324557
2020-09-15,29.029985427856445,67.18773651123047,25.59000015258789,25.807499980926515,-1.3982100158619555
2020-09-16,28.8110408782959,67.16153717041016,26.040000915527344,26.03400001525879,-1.4151439462544657
2020-09-17,28.744321823120117,66.98688507080078,26.459999084472656,26.229999923706053,-1.3812101198060656
2020-09-18,28.868362426757812,66.21843719482422,25.829999923706055,26.385499954223633,-1.187885918682182
2020-09-21,29.59663200378418,65.65955352783203,27.780000686645508,26.64749994277954,-0.9800247978445027
2020-09-22,29.947126388549805,66.42801666259766,26.860000610351562,26.87199993133545,-1.1233310599510997
2020-09-23,29.79019546508789,65.61588287353516,28.579999923706055,27.199499893188477,-0.9493774655002548
2020-09-24,30.74399185180664,66.15729522705078,28.510000228881836,27.461499881744384,-0.9758311195512769
2020-09-25,31.03529930114746,66.32322692871094,26.3799991607666,27.55699987411499,-0.9840452355204365
2020-09-28,31.631065368652344,66.89956665039062,26.190000534057617,27.71849994659424,-1.0564321004697286
2020-09-29,31.85745620727539,66.55899047851562,26.270000457763672,27.711499977111817,-0.9526815486750604
2020-09-30,31.295236587524414,67.37113189697266,26.3700008392334,27.723999977111816,-1.2024437811487665
2020-10-01,31.991411209106445,67.29252624511719,26.700000762939453,27.73050003051758,-1.1106209427006821
2020-10-02,31.008460998535156,67.58943939208984,27.6299991607666,27.432000064849852,-1.2838799713657119
2020-10-05,32.28384780883789,68.48015594482422,27.959999084472656,27.292500019073486,-1.3583678317142949
2020-10-06,32.165931701660156,67.71167755126953,29.479999542236328,27.19350004196167,-1.190541529475477
2020-10-07,32.61778259277344,68.22689819335938,28.059999465942383,27.15600004196167,-1.2637625013797076
2020-10-08,33.5290641784668,68.75956726074219,26.360000610351562,26.988500118255615,-1.2926468659225683
2020-10-09,34.21580123901367,69.65904235839844,25.0,26.895000076293947,-1.431239694352319
2020-10-12,34.91387939453125,70.4100341796875,25.06999969482422,26.85600004196167,-1.5338084652769244
2020-10-13,35.29875564575195,70.08692932128906,26.06999969482422,26.880000019073485,-1.417449814854324
2020-10-14,35.303470611572266,69.73764038085938,26.399999618530273,26.897999954223632,-1.3350227967870036
2020-10-15,35.421390533447266,69.60662841796875,26.969999313354492,26.923499965667723,-1.291862199721214
2020-10-16,34.42805862426758,70.13057708740234,27.40999984741211,27.002499961853026,-1.5194695472587691
2020-10-19,34.29694366455078,69.17001342773438,29.18000030517578,27.07249994277954,-1.3079786024159532
2020-10-20,34.29694366455078,69.71141815185547,29.350000381469727,27.196999931335448,-1.4349717218935427
2020-10-21,34.58465576171875,70.03453826904297,28.649999618530273,27.20049991607666,-1.480435300982035
2020-10-22,33.77244567871094,69.62184143066406,28.110000610351562,27.180499935150145,-1.4692486034639045
2020-10-23,33.3866081237793,69.66573333740234,27.549999237060547,27.238999938964845,-1.5202157635718136
2020-10-26,32.793243408203125,69.09500122070312,32.459999084472656,27.552499866485597,-1.4488911006800431
2020-10-27,32.43478775024414,69.23550415039062,33.349998474121094,27.906499767303465,-1.5196331902943452
2020-10-28,31.969707489013672,67.4881362915039,40.279998779296875,28.60199966430664,-1.158791503677084
2020-10-29,33.32435989379883,67.3213119506836,37.59000015258789,29.146499633789062,-0.9768646570989813
2020-10-30,32.269710540771484,69.27059936523438,38.02000045776367,29.665999698638917,-1.5452662651891043
2020-11-02,33.1064453125,70.38574981689453,37.130001068115234,30.124499797821045,-1.7186368867216
2020-11-03,34.9534912109375,72.97605895996094,35.54999923706055,30.427999782562257,-2.13152550792875
2020-11-04,35.878910064697266,73.63460540771484,29.56999969482422,30.50349979400635,-2.188445723366638
2020-11-05,37.70616149902344,72.88824462890625,27.579999923706055,30.56449975967407,-1.8207640505329235
2020-11-06,38.62215042114258,72.90580749511719,24.860000610351562,30.55749979019165,-1.7283277286410272
2020-11-09,39.26926803588867,71.80821990966797,25.75,30.59149980545044,-1.4026613580192668
2020-11-10,38.47592544555664,73.18678283691406,24.799999237060547,30.527999782562254,-1.8096477583733608
2020-11-11,39.99753189086914,74.57411193847656,23.450000762939453,30.380499839782715,-1.9746677649681532
2020-11-12,39.474910736083984,74.39852905273438,25.350000381469727,30.299499893188475,-1.9885730057354911
2020-11-13,40.21543502807617,74.95171356201172,23.100000381469727,30.083999919891358,-2.0402693276522945
2020-11-16,41.43989181518555,75.45220184326172,22.450000762939453,29.74749994277954,-2.028592977975892
2020-11-17,40.7455940246582,74.94291687011719,22.709999084472656,29.415499877929687,-1.982321018784369
2020-11-18,40.59465789794922,74.29313659667969,23.84000015258789,29.174999904632568,-1.8458175115779616
2020-11-19,41.28801727294922,74.9692611694336,23.110000610351562,28.924999904632568,-1.931322665419555
2020-11-20,40.90690994262695,74.77610778808594,23.700000762939453,28.732499980926512,-1.9261893245608732
2020-11-23,42.331356048583984,74.231689453125,22.65999984741211,28.242500019073486,-1.6483361051947185
2020-11-24,42.11437225341797,74.38095092773438,21.639999389648438,27.657000064849854,-1.706219835867205
2020-11-25,42.146461486816406,74.41609191894531,21.25,26.70550012588501,-1.7110800072538515
2020-11-27,43.06714630126953,74.54779052734375,20.84000015258789,25.86800012588501,-1.6449206220207155
2020-11-30,42.701133728027344,75.19754791259766,20.56999969482422,24.995500087738037,-1.8359111781758317
2020-12-01,44.115196228027344,75.74195098876953,20.770000457763672,24.17750005722046,-1.8145489304914542
2020-12-02,45.206642150878906,75.28534698486328,21.170000076293945,23.458500099182128,-1.5923957398815325
2020-12-03,45.664154052734375,74.80242156982422,21.280000686645508,23.044000148773193,-1.4308925732782796
2020-12-04,47.165000915527344,74.66192626953125,20.790000915527344,22.704500198364258,-1.2397309264664322
2020-12-07,47.98570251464844,74.9780502319336,21.299999237060547,22.526500129699706,-1.2273701664995798
2020-12-08,48.3904914855957,74.78485107421875,20.68000030517578,22.273000144958495,-1.1393834590030265
2020-12-09,46.70420837402344,74.41609191894531,22.270000457763672,22.146500205993654,-1.2306403679675408
2020-12-10,46.356170654296875,74.27557373046875,22.520000457763672,22.100000190734864,-1.2343673349148108
2020-12-11,46.50276184082031,74.3546142578125,23.309999465942383,21.998000144958496,-1.2374548407187846
2020-12-14,46.51884078979492,73.92436218261719,24.719999313354492,22.079000091552736,-1.134839029950143
2020-12-15,46.8460807800293,74.41609191894531,22.889999389648438,22.101000022888183,-1.2156853629501594
2020-12-16,46.65503692626953,74.67073822021484,22.5,22.09050006866455,-1.2955540253397535
2020-12-17,45.98638153076172,75.21511840820312,21.93000030517578,21.995000076293945,-1.4937291477683245
2020-12-18,45.487972259521484,75.45220184326172,21.56999969482422,21.91800003051758,-1.6018781215766313
2020-12-21,45.70170974731445,74.9078140258789,25.15999984741211,21.99099998474121,-1.4516548588054092
2020-12-22,45.10778045654297,74.10874938964844,24.229999542236328,22.069499969482422,-1.3268315152980872
2020-12-23,44.557350158691406,74.13510131835938,23.309999465942383,22.15299997329712,-1.391034451713889
2020-12-24,45.42839050292969,74.67073822021484,21.530000686645508,22.167000007629394,-1.424856854071951
2020-12-28,45.02739334106445,74.99561309814453,21.700000762939453,22.210000038146973,-1.5433300161484615
2020-12-29,44.75502014160156,74.66192626953125,23.079999923706055,22.335500049591065,-1.4937709866904374
2020-12-30,45.81709671020508,74.39852905273438,22.770000457763672,22.435500049591063,-1.320032690290144
2020-12-31,44.665164947509766,75.0833969116211,22.75,22.514500045776366,-1.6021038806482264
2021-01-04,45.20896530151367,74.04730224609375,26.969999313354492,22.798999977111816,-1.3017522721035766
2021-01-05,46.77231979370117,74.21410369873047,25.34000015258789,23.026499938964843,-1.176081815692655
2021-01-06,46.95578384399414,72.22093200683594,25.06999969482422,23.214999961853028,-0.6892196959891219
2021-01-07,48.65530014038086,71.82577514648438,22.3700008392334,23.299499988555908,-0.41738198266618787
2021-01-08,47.44190216064453,72.30872344970703,21.559999465942383,23.263999938964844,-0.6585697199096069
2021-01-11,48.846343994140625,72.12432098388672,24.079999923706055,23.34199991226196,-0.46727132243379194
2021-01-12,50.73408508300781,72.22969055175781,23.329999923706055,23.342999935150146,-0.29299713607298306
2021-01-13,49.79399871826172,72.43164825439453,22.209999084472656,23.217499923706054,-0.4394648515481764
2021-01-14,52.753265380859375,71.94871520996094,23.25,23.235499954223634,-0.014245787380308546
2021-01-15,51.78291702270508,71.89603424072266,24.34000015258789,23.32749996185303,-0.10417484549144397
2021-01-19,54.85567855834961,70.99163818359375,23.239999771118164,23.392999935150147,0.4318672207320392
2021-01-20,53.245994567871094,70.4208755493164,21.579999923706055,23.39349994659424,0.3960671458260779
2021-01-21,53.35853958129883,69.61305236816406,21.31999969482422,23.201499938964844,0.5974155386162524
2021-01-22,53.32638931274414,69.03913116455078,21.90999984741211,23.085499954223632,0.7286467842450715
2021-01-25,53.696170806884766,69.40997314453125,23.190000534057617,23.079500007629395,0.6806405277350953
2021-01-26,52.26808547973633,69.53358459472656,23.020000457763672,23.153999996185302,0.5011091089206671
2021-01-27,48.71015167236328,68.89786529541016,37.209999084472656,23.929499912261964,0.2751771804265455
2021-01-28,47.982872009277344,69.88677215576172,30.209999084472656,24.285999870300294,-0.03344680706046284
2021-01-29,45.76980972290039,68.87136840820312,33.09000015258789,24.801999855041505,-0.02855395875738347
2021-02-01,47.42487716674805,69.33050537109375,30.239999771118164,25.176499843597412,0.03821323158697377
2021-02-02,48.80757141113281,69.62189483642578,25.559999465942383,25.105999851226805,0.11561634570557948
2021-02-03,47.6972541809082,69.64836883544922,22.90999984741211,24.984499835968016,-0.00763383156494328
2021-02-04,49.13480758666992,69.6925277709961,21.770000457763672,24.81949987411499,0.13354303105685125
2021-02-05,48.21080017089844,70.52251434326172,20.8700008392334,24.74449987411499,-0.15854165123599712
2021-02-08,50.3879280090332,70.37240600585938,21.239999771118164,24.72849988937378,0.10616274773951911
2021-02-09,49.94342803955078,69.48944854736328,21.6299991607666,24.605999851226805,0.26641577378492576
2021-02-10,50.361454010009766,69.8514633178711,21.989999771118164,24.538999843597413,0.2255655776003424
2021-02-11,54.117042541503906,69.23336029052734,21.25,24.49099988937378,0.7664320249558074
2021-02-12,55.43638229370117,69.25106048583984,19.969999313354492,24.326999855041503,0.9013540128863481
2021-02-16,55.968833923339844,69.03913116455078,21.459999084472656,24.18299980163574,1.0071912420586604
2021-02-17,55.41272735595703,69.25988006591797,21.5,24.095999813079835,0.8967917660687528
2021-02-18,54.642887115478516,69.50709533691406,22.489999771118164,24.14149980545044,0.7576542583564816
2021-02-19,56.59492111206055,68.16498565673828,22.049999237060547,24.177999782562257,1.2782296803990854
2021-02-22,53.6999626159668,68.226806640625,23.450000762939453,24.254999828338622,0.9585664460487399
2021-02-23,53.2129020690918,68.42105865478516,23.110000610351562,24.25099983215332,0.8616603952366376
2021-02-24,56.452110290527344,67.67052459716797,21.34000015258789,24.16699981689453,1.3791576625457993
2021-02-25,51.79426574707031,67.71468353271484,28.889999389648438,23.75099983215332,0.8778085436899938
2021-02-26,53.642276763916016,66.39907836914062,27.950000762939453,23.63799991607666,1.381201771851861
2021-03-01,56.632755279541016,66.75223541259766,23.350000381469727,23.15099992752075,1.6135957426135417
2021-03-02,54.225807189941406,66.59330749511719,24.100000381469727,22.84399995803833,1.3971538552819744
2021-03-03,52.132850646972656,65.87812042236328,26.670000076293945,22.89949998855591,1.34428774484303
2021-03-04,50.0124626159668,65.7280044555664,28.56999969482422,23.182499980926515,1.1559856762163008
2021-03-05,51.79899597167969,67.15840911865234,24.65999984741211,23.326999950408936,1.0087881521517774
2021-03-08,47.53458786010742,67.50277709960938,25.469999313354492,23.55699987411499,0.478494104166808
2021-03-09,51.402732849121094,66.16949462890625,24.030000686645508,23.69649991989136,1.1989794254890445
2021-03-10,49.05629348754883,66.92886352539062,22.559999465942383,23.742999935150145,0.7735180807768758
2021-03-11,50.63477325439453,66.46086120605469,21.90999984741211,23.738999938964845,1.0496839292926516
2021-03-12,49.63510513305664,66.67279052734375,20.690000534057617,23.710999965667725,0.894596636811505
2021-03-15,50.763397216796875,66.8228759765625,20.030000686645508,23.714000034332276,0.9783273886794764
2021-03-16,51.87545394897461,66.9818115234375,19.790000915527344,23.63050012588501,1.0582708463112114
2021-03-17,52.42816925048828,66.92886352539062,19.229999542236328,23.517000102996825,1.1289530830609986
2021-03-18,51.11607360839844,67.16724395751953,21.579999923706055,23.47150011062622,0.934727856242423
2021-03-19,51.413753509521484,66.2048110961914,20.950000762939453,23.416500186920167,1.1918572209030363
