Date,XOM,GILD,VIX,AvgVIX,zscore
2022-06-08,92.07088470458984,54.06041717529297,23.959999084472656,27.523500156402587,1.6151259628394858
2022-06-09,90.08140563964844,53.02046203613281,26.09000015258789,27.200000095367432,1.482712648896803
2022-06-10,88.43522644042969,52.6391487121582,27.75,26.999000072479248,1.3067977956989267
2022-06-13,84.37702178955078,51.261199951171875,34.02000045776367,27.256500053405762,0.933764651272008
2022-06-14,84.59710693359375,50.70840072631836,32.689998626708984,27.517500019073488,1.0408850779872736
2022-06-15,83.53194427490234,51.23487854003906,29.6200008392334,27.69350004196167,0.8199978148777146
2022-06-16,80.45088958740234,50.6469841003418,32.95000076293945,27.79300012588501,0.47333162118786765
2022-06-17,75.81169128417969,51.357723236083984,31.1299991607666,27.882000064849855,-0.26963018992919696
2022-06-21,80.53012084960938,53.095088958740234,30.190000534057617,27.920000076293945,0.14536545461942646
2022-06-22,77.3434066772461,53.97254943847656,28.950000762939453,27.943500137329103,-0.418879407071423
2022-06-23,75.0105972290039,54.91143035888672,29.049999237060547,27.923500061035156,-0.8729909676838962
2022-06-24,76.49832153320312,55.35017013549805,27.229999542236328,27.866499996185304,-0.7270426421173944
2022-06-27,78.37337493896484,55.130802154541016,26.950000762939453,27.839000034332276,-0.43615630712642156
2022-06-28,80.54772186279297,54.58677291870117,28.360000610351562,27.971000099182127,-0.05873355708251172
2022-06-29,77.57229614257812,54.82368469238281,28.15999984741211,28.069500064849855,-0.5049300284265874
2022-06-30,75.38914489746094,54.23578643798828,28.709999084472656,28.220499992370605,-0.7268448864121774
2022-07-01,77.07051849365234,54.71839904785156,26.700000762939453,28.319500064849855,-0.5600665734422396
2022-07-05,74.65847778320312,54.70085144042969,27.540000915527344,28.457000064849854,-0.8927553311780099
2022-07-06,73.31163024902344,55.04304504394531,26.729999542236328,28.54000005722046,-1.127261952843016
2022-07-07,75.65323638916016,55.03428268432617,26.079999923706055,28.643000030517577,-0.8007160872540456
2022-07-08,75.77648162841797,55.13957977294922,24.639999389648438,28.677000045776367,-0.798172777052572
2022-07-11,75.38914489746094,54.98163604736328,26.170000076293945,28.68100004196167,-0.8301181528519467
2022-07-12,74.38558959960938,54.70085144042969,27.290000915527344,28.65800008773804,-0.9306692311090572
2022-07-13,74.68488311767578,54.8061408996582,26.81999969482422,28.298000049591064,-0.9036654806794836
2022-07-14,73.18838500976562,54.23578643798828,26.399999618530273,27.98350009918213,-1.03260891421105
2022-07-15,74.42080688476562,54.928977966308594,24.229999542236328,27.714000034332276,-0.9573635891493726
2022-07-18,75.7940673828125,53.43730163574219,25.299999237060547,27.33149995803833,-0.5600253716221154
2022-07-19,77.70433044433594,54.5078010559082,24.5,27.0,-0.4428472665266649
2022-07-20,78.5582275390625,54.007652282714844,23.8799991607666,26.68449993133545,-0.2549579463765018
2022-07-21,77.2465591430664,53.53382110595703,23.110000610351562,26.392499923706055,-0.3715869350206409
2022-07-22,76.65677642822266,53.34955596923828,23.030000686645508,26.091499996185302,-0.4280147112634026
2022-07-25,79.20964813232422,53.30567932128906,23.360000610351562,25.898000049591065,-0.06725446279783617
2022-07-26,78.90154266357422,53.19160842895508,24.690000534057617,25.785000038146972,-0.09426659569349306
2022-07-27,80.60932922363281,53.43730163574219,23.239999771118164,25.528999996185302,0.10898621096234123
2022-07-28,81.55127716064453,52.99856948852539,22.329999923706055,25.2375,0.3006049457478719
2022-07-29,85.32776641845703,52.428218841552734,21.329999923706055,24.86850004196167,0.9042669645664277
2022-08-01,83.17102813720703,52.296607971191406,22.84000015258789,24.675500011444093,0.6228424657667592
2022-08-02,82.81010437011719,52.243953704833984,23.93000030517578,24.494999980926515,0.5799880004608753
2022-08-03,80.12516021728516,54.63942337036133,21.950000762939453,24.25600004196167,-0.12473262658523303
2022-08-04,76.75361633300781,54.32354736328125,21.440000534057617,24.024000072479247,-0.5494228691978703
2022-08-05,77.86277770996094,53.60402297973633,21.149999618530273,23.84950008392334,-0.29569262882107644
2022-08-08,78.30294036865234,54.05152893066406,21.290000915527344,23.60550012588501,-0.2965017709342448
2022-08-09,79.74663543701172,54.40251541137695,21.770000457763672,23.329500102996825,-0.14452001028959946
2022-08-10,80.50369262695312,55.402809143066406,19.739999771118164,22.975500106811523,-0.1778423688574224
2022-08-11,82.83251190185547,54.797367095947266,20.200000762939453,22.665500164031982,0.2295455583209497
2022-08-12,83.55248260498047,55.244869232177734,19.530000686645508,22.43050022125244,0.2676122597706315
2022-08-15,82.05919647216797,58.096614837646484,19.950000762939453,22.163000297546386,-0.3347223323983393
2022-08-16,81.29479217529297,58.201904296875,19.690000534057617,21.922500324249267,-0.4555041400734
2022-08-17,81.95254516601562,57.92988586425781,19.899999618530273,21.723500347137453,-0.32645405349458206
2022-08-18,83.89024353027344,57.19282913208008,19.559999465942383,21.546000289916993,0.044817118015624685
2022-08-19,83.62358856201172,57.33321762084961,20.600000381469727,21.424500274658204,-0.011669507597214987
2022-08-22,83.56136322021484,56.47331237792969,23.799999237060547,21.44650020599365,0.09875103090771008
2022-08-23,87.10791015625,55.87663269042969,24.110000610351562,21.41750020980835,0.6741114838226425
2022-08-24,87.62344360351562,55.82399368286133,22.81999969482422,21.396500205993654,0.753026067382765
2022-08-25,88.07676696777344,55.797664642333984,21.780000686645508,21.369000244140626,0.8196544706170529
2022-08-26,86.99235534667969,54.7271728515625,25.559999465942383,21.580500221252443,0.8172155241764446
2022-08-29,88.99229431152344,54.797367095947266,26.209999084472656,21.74900016784668,1.0853589937053547
2022-08-30,85.6057357788086,54.84123611450195,26.209999084472656,21.863000106811523,0.6087709717552326
2022-08-31,84.96575927734375,55.6923713684082,25.8700008392334,22.059000110626222,0.4020038837330082
2022-09-01,83.43692016601562,56.99100875854492,25.559999465942383,22.26500005722046,0.009779178770850315
2022-09-02,84.96575927734375,55.99947738647461,25.469999313354492,22.48100004196167,0.3594807782297345
2022-09-06,84.39688873291016,55.62217330932617,26.90999984741211,22.761999988555907,0.3326873780922454
2022-09-07,83.67691040039062,56.850624084472656,24.639999389648438,22.905499935150146,0.0625605937808083
2022-09-08,84.361328125,57.122623443603516,23.610000610351562,23.098999977111816,0.11998852254235519
2022-09-09,85.77462005615234,57.280582427978516,22.790000915527344,23.228499984741212,0.29447354855947167
2022-09-12,86.76126098632812,59.6760368347168,23.8700008392334,23.445499992370607,0.09986913156023752
2022-09-13,84.73466491699219,57.122623443603516,27.270000457763672,23.811499977111815,0.17185831619103203
2022-09-14,86.8145751953125,57.84143829345703,26.15999984741211,24.13499994277954,0.36130209628404353
2022-09-15,84.29022979736328,57.681697845458984,26.270000457763672,24.45349998474121,0.03269879186098478
2022-09-16,82.85028839111328,58.214149475097656,26.299999237060547,24.79049997329712,-0.24108576196153364
2022-09-19,82.84139251708984,58.40937805175781,25.760000228881836,25.048499965667723,-0.2693538316287789
2022-09-20,82.1658706665039,57.308998107910156,27.15999984741211,25.216499996185302,-0.21084497681210643
2022-09-21,80.84147644042969,56.3505859375,27.989999771118164,25.41049995422363,-0.26214504935515026
2022-09-22,80.50369262695312,56.590187072753906,27.350000381469727,25.636999988555907,-0.34225138074934247
2022-09-23,76.21942901611328,55.782649993896484,29.920000076293945,26.04399995803833,-0.8256736179616545
2022-09-26,74.64614868164062,55.321197509765625,32.2599983215332,26.37899990081787,-0.9803638363794095
2022-09-27,76.21052551269531,55.57854080200195,32.599998474121094,26.698499870300292,-0.7986488716828838
2022-09-28,78.98375701904297,56.73217010498047,30.18000030517578,26.89699993133545,-0.5730841661180909
2022-09-29,78.82378387451172,55.96900177001953,31.84000015258789,27.195499897003174,-0.48963885534928225
2022-09-30,77.60603332519531,54.74437713623047,31.6200008392334,27.498499965667726,-0.48926149496183097
2022-10-03,81.70367431640625,55.30344009399414,30.100000381469727,27.730000019073486,0.002636908151771139
2022-10-04,84.68132019042969,57.95679473876953,29.06999969482422,27.83800001144409,0.048944197429610745
2022-10-05,88.1034164428711,58.08103942871094,28.549999237060547,28.033500003814698,0.5071919915393414
2022-10-06,90.71666717529297,57.6373291015625,30.520000457763672,28.378999996185303,0.9317035818396366
2022-10-07,89.80113220214844,57.05165100097656,31.360000610351562,28.807499980926515,0.8855984161837415
2022-10-10,87.85453796386719,57.2025032043457,32.45000076293945,29.236499977111816,0.5942594720789864
2022-10-11,87.10791015625,58.276268005371094,33.630001068115234,29.554500007629393,0.34184855290029753
2022-10-12,87.49010467529297,58.027793884277344,33.56999969482422,29.925,0.4293537034599182
2022-10-13,90.54779052734375,58.97732162475586,31.940000534057617,30.2085000038147,0.7226999653314112
2022-10-14,88.16563415527344,58.719970703125,32.02000045776367,30.494500064849852,0.42736731665369243
2022-10-17,89.43671417236328,58.90632629394531,31.3700008392334,30.77500009536743,0.5781621308475038
2022-10-18,89.5967025756836,59.341163635253906,30.5,30.942000102996825,0.5401809390583515
2022-10-19,92.2543716430664,58.73772430419922,30.760000228881836,31.08050012588501,0.9929805253082551
2022-10-20,92.37882995605469,58.71110153198242,29.979999542236328,31.21200008392334,1.0139585167920198
2022-10-21,94.09432220458984,60.1575813293457,29.690000534057617,31.200500106811525,1.0520162906184494
2022-10-24,94.7520751953125,61.23134994506836,29.850000381469727,31.08000020980835,0.9947234165421617
2022-10-25,94.11209869384766,61.763797760009766,28.459999084472656,30.87300024032593,0.8320830430499657
2022-10-26,95.23204040527344,62.8464469909668,27.280000686645508,30.728000259399415,0.8377750191258451
2022-10-27,95.59648895263672,62.29623794555664,27.389999389648438,30.50550022125244,0.9645940241616127
2022-10-28,98.3963851928711,70.34504699707031,25.75,30.212000179290772,0.23912974146910712
2022-10-31,98.494140625,69.62625122070312,25.8799991607666,30.001000118255615,0.3522387434241409
2022-11-01,99.47188568115234,70.40716552734375,25.809999465942383,29.838000106811524,0.37995393609663014
2022-11-02,97.42752075195312,69.1115493774414,25.860000610351562,29.703500175476073,0.2753148460961324
2022-11-03,98.75191497802734,70.51366424560547,25.299999237060547,29.442500114440918,0.26517810034603373
2022-11-04,99.82744598388672,71.29459381103516,24.549999237060547,29.102000045776368,0.30647713570127816
2022-11-07,101.0096206665039,72.28848266601562,24.350000381469727,28.69700002670288,0.3331056009999459
2022-11-08,101.32960510253906,72.97179412841797,25.540000915527344,28.292500019073486,0.2829488608794155
2022-11-09,96.79644012451172,73.0516586303711,26.09000015258789,27.91850004196167,-0.35792776048028724
2022-11-10,98.2186050415039,73.30013275146484,23.530000686645508,27.498000049591063,-0.194743041670846
2022-11-11,101.28515625,72.60796356201172,22.520000457763672,27.023000049591065,0.32715073947697754
2022-11-14,101.58085632324219,73.52198028564453,23.729999542236328,26.64099998474121,0.24167567875364282
2022-11-15,102.26181030273438,73.65509796142578,24.540000915527344,26.34300003051758,0.31785247317268217
2022-11-16,101.1686782836914,73.54861450195312,24.110000610351562,26.010500049591066,0.1807215725317236
2022-11-17,101.3030776977539,74.20528411865234,23.93000030517578,25.708000087738036,0.10846938947107457
2022-11-18,100.42500305175781,74.20528411865234,23.1200008392334,25.379500102996825,-0.013526491119514136
2022-11-21,99.43041229248047,74.85310363769531,22.360000610351562,25.005000114440918,-0.2414102499181233
2022-11-22,102.30661010742188,75.63402557373047,21.290000915527344,24.646500205993654,0.05006667363874661
2022-11-23,101.79588317871094,75.80261993408203,20.350000381469727,24.300000190734863,-0.04423574668533732
2022-11-25,101.43749237060547,76.54804229736328,20.5,23.955500221252443,-0.1972431184638283
2022-11-28,98.39102935791016,75.61627197265625,22.209999084472656,23.778500175476076,-0.4914888892756269
2022-11-29,99.04512786865234,76.1043472290039,21.889999389648438,23.579000186920165,-0.4681920979326002
2022-11-30,99.7619400024414,77.94129180908203,20.579999923706055,23.31750020980835,-0.6229518925841608
2022-12-01,99.27809143066406,78.00340270996094,19.84000015258789,23.016500186920165,-0.6987758326031748
2022-12-02,98.43584442138672,79.00617980957031,19.059999465942383,22.704500198364258,-0.9546424327248167
2022-12-05,95.73884582519531,78.07438659667969,20.75,22.514500236511232,-1.200331964947631
2022-12-06,93.07769775390625,78.05664825439453,22.170000076293945,22.405500221252442,-1.5676042084082125
2022-12-07,92.87162780761719,77.90579986572266,22.68000030517578,22.262500190734862,-1.5753476120368946
2022-12-08,93.56153869628906,79.39664459228516,22.290000915527344,22.072500228881836,-1.6859226038189195
2022-12-09,92.77305603027344,78.06554412841797,22.829999923706055,22.037500190734864,-1.6111615650444902
2022-12-12,95.05787658691406,78.57135772705078,25.0,22.16150016784668,-1.3637554503003537
2022-12-13,96.09724426269531,78.7577133178711,22.549999237060547,22.10250015258789,-1.2451537432080244
2022-12-14,95.38941192626953,79.09771728515625,21.139999389648438,21.932500076293945,-1.3905751809029787
2022-12-15,94.47547912597656,77.46924591064453,22.829999923706055,21.86850004196167,-1.2920684950562065
2022-12-16,93.81240844726562,77.63031005859375,22.6200008392334,21.803000068664552,-1.406494232068041
2022-12-19,94.23355102539062,77.3260726928711,22.420000076293945,21.768000030517577,-1.3058566093323045
2022-12-20,95.59549713134766,75.84970092773438,21.479999542236328,21.723999977111816,-0.912209494581302
2022-12-21,96.82302856445312,76.2970962524414,20.06999969482422,21.66299991607666,-0.8036097185093545
2022-12-22,94.86970520019531,76.3060531616211,21.969999313354492,21.743999862670897,-1.0762361984082565
2022-12-23,97.37854766845703,75.8318099975586,20.8700008392334,21.76249990463257,-0.6620029426876777
2022-12-27,98.73153686523438,76.06444549560547,21.649999618530273,21.73449993133545,-0.5062361202741623
2022-12-28,97.10973358154297,75.6707534790039,22.139999389648438,21.74699993133545,-0.6770502871550306
2022-12-29,97.84446716308594,76.28814697265625,21.440000534057617,21.789999961853027,-0.66045632008964
2022-12-30,98.83009338378906,76.81604766845703,21.670000076293945,21.88149995803833,-0.5966128942814937
2023-01-03,95.43419647216797,76.40446472167969,22.899999618530273,22.073499965667725,-1.0114346820391282
2023-01-04,95.71196746826172,76.50288391113281,22.010000228881836,22.136499977111818,-0.9864698928696874
2023-01-05,97.85343170166016,76.81604766845703,22.459999084472656,22.15099992752075,-0.7323060298180954
2023-01-06,99.03616333007812,78.81139373779297,21.1299991607666,22.073499870300292,-0.8442658842801783
2023-01-09,97.19037628173828,76.14497375488281,21.969999313354492,22.05749979019165,-0.7315085423945639
2023-01-10,98.64192199707031,77.97030639648438,20.579999923706055,21.944999790191652,-0.7825798072595112
2023-01-11,99.788818359375,78.01505279541016,21.09000015258789,21.749499797821045,-0.6294307662033883
2023-01-12,101.44644165039062,76.69973754882812,18.829999923706055,21.56349983215332,-0.21700406471100894
2023-01-13,101.38372802734375,77.19185638427734,18.350000381469727,21.423999881744386,-0.29385793021446616
2023-01-17,101.18659973144531,76.42237091064453,19.360000610351562,21.25049991607666,-0.2147000990955546
2023-01-18,99.10785675048828,74.92809295654297,20.34000015258789,21.136499881744385,-0.29660803270393427
2023-01-19,99.74401092529297,74.82071685791016,20.520000457763672,21.041499900817872,-0.19335581611354086
2023-01-20,101.56290435791016,74.27491760253906,19.850000381469727,20.95999994277954,0.13492685233768123
2023-01-23,101.03426361083984,74.47176361083984,19.809999465942383,20.946999931335448,0.03422372969324778
2023-01-24,101.97509002685547,75.1786117553711,19.200000762939453,20.808500003814697,0.06706509844751328
2023-01-25,101.43749237060547,75.22335815429688,19.079999923706055,20.71899995803833,-0.013822148960241028
2023-01-26,105.51432800292969,74.82071685791016,18.729999542236328,20.572999954223633,0.6083469962648221
2023-01-27,103.58792114257812,74.91915130615234,18.510000228881836,20.391499996185303,0.32707076709891586
2023-01-30,101.75108337402344,74.5791244506836,19.940000534057617,20.316499996185303,0.11894995311659848
2023-01-31,103.94631958007812,75.1070556640625,19.399999618530273,20.202999973297118,0.3508471151635303
2023-02-01,102.80836486816406,75.16073608398438,17.8700008392334,19.951500034332277,0.1853118242715872
2023-02-02,99.59171295166016,72.82537841796875,18.729999542236328,19.7875,0.06176696200704888
2023-02-03,100.28163146972656,75.60810852050781,18.329999923706055,19.58100004196167,-0.22768649316632433
2023-02-06,100.11135864257812,77.27238464355469,19.43000030517578,19.49600009918213,-0.4817856697003676
2023-02-07,102.96967315673828,76.99501037597656,18.65999984741211,19.33050012588501,-0.04625752524660559
2023-02-08,102.07364654541016,76.65499877929688,19.6299991607666,19.28300008773804,-0.12366823282773383
2023-02-09,102.45893096923828,76.52973937988281,20.709999084472656,19.264000034332277,-0.052794578629883925
2023-02-10,106.77771759033203,77.57661437988281,20.530000686645508,19.34900007247925,0.4022844671762503
2023-02-13,106.36237335205078,78.28349304199219,20.34000015258789,19.448500061035155,0.24670114523430062
2023-02-14,105.1163558959961,76.6639404296875,18.90999984741211,19.426000022888182,0.29783450336558426
2023-02-15,104.80035400390625,76.10025024414062,18.229999542236328,19.320499992370607,0.33198132901990934
2023-02-16,104.49334716796875,74.61491394042969,20.170000076293945,19.30299997329712,0.4949926302736787
2023-02-17,100.47541809082031,75.84076690673828,20.020000457763672,19.311499977111815,-0.2329774150251396
2023-02-21,100.37609100341797,75.73339080810547,22.8700008392334,19.46450004577637,-0.23190977311750255
2023-02-22,99.07592010498047,74.7133560180664,22.290000915527344,19.619000053405763,-0.2713118516913425
2023-02-23,99.98784637451172,73.85437774658203,21.139999389648438,19.72200002670288,-0.0256752680994075
2023-02-24,99.99687957763672,72.17221069335938,21.670000076293945,19.869000053405763,0.20849922329437556
2023-02-27,99.8163070678711,72.37799072265625,20.950000762939453,19.99100008010864,0.15491815133451775
2023-02-28,99.23843383789062,72.05587768554688,20.700000762939453,20.029000091552735,0.11923198895605355
2023-03-01,100.12327575683594,71.21478271484375,20.579999923706055,20.088000106811524,0.358629398352297
2023-03-02,100.5837631225586,71.24163818359375,19.59000015258789,20.17400007247925,0.4188890008082631
2023-03-03,101.85685729980469,72.53907012939453,18.489999771118164,20.16200008392334,0.4161196575100524
2023-03-06,102.75977325439453,72.57484436035156,18.610000610351562,20.176000118255615,0.5366134411775075
2023-03-07,100.77336883544922,71.83219146728516,19.59000015258789,20.184000110626222,0.36346166847700084
2023-03-08,99.30165100097656,71.76060485839844,19.110000610351562,20.206500148773195,0.16889974265207278
2023-03-09,98.5341567993164,70.64212799072266,22.610000610351562,20.35550022125244,0.21713612931174112
2023-03-10,97.31523895263672,71.13427734375,24.799999237060547,20.560000228881837,-0.02035995883848062
2023-03-13,96.19564819335938,71.1432113647461,26.520000457763672,20.859500217437745,-0.1771480796993011
2023-03-14,96.55681610107422,72.05552673339844,23.729999542236328,21.029000186920165,-0.2532917473293436
2023-03-15,91.75334930419922,71.94715118408203,26.139999389648438,21.390500164031984,-0.9056584734643408
2023-03-16,91.22061920166016,72.1278076171875,22.989999771118164,21.628500175476074,-1.004688081239886
2023-03-17,90.14617156982422,69.83345031738281,25.510000228881836,21.89550018310547,-0.8362814488124235
2023-03-20,92.50276184082031,71.77552032470703,24.149999618530273,22.102000141143797,-0.7777736650587209
2023-03-21,96.6470947265625,71.48645782470703,21.3799991607666,22.027500057220458,-0.16195331063172433
2023-03-22,94.43497467041016,70.28508758544922,22.260000228881836,22.026000022888184,-0.30294922890083725
2023-03-23,93.36954498291016,71.14321899414062,22.610000610351562,22.09950008392334,-0.5697956512528712
2023-03-24,93.47789764404297,72.2633056640625,21.739999771118164,22.10300006866455,-0.7098332025110197
