Date,JPM,META,VIX,AvgVIX,zscore
2015-01-30,40.268802642822266,75.31893157958984,20.969999313354492,19.119499969482423,0.2447614215831201
2015-02-02,41.075950622558594,74.4061050415039,19.43000030517578,19.201499938964844,0.39614317635592133
2015-02-03,42.001583099365234,74.81291198730469,17.329999923706055,19.071999931335448,0.48385253613752366
2015-02-04,41.749820709228516,75.04109954833984,18.329999923706055,18.932499885559082,0.4399749233396325
2015-02-05,42.038604736328125,75.0212631225586,16.850000381469727,18.80949993133545,0.476010624151388
2015-02-06,42.86796951293945,73.8901596069336,17.290000915527344,18.823499965667725,0.6429723894834434
2015-02-09,42.81614303588867,73.86038970947266,18.549999237060547,18.873499965667726,0.6384747041335873
2015-02-10,43.290069580078125,74.60453033447266,17.229999542236328,18.754999923706055,0.6517187907837829
2015-02-11,43.223419189453125,75.91425323486328,16.959999084472656,18.57499990463257,0.5662815180554462
2015-02-12,44.11203384399414,75.63644409179688,15.34000015258789,18.267999935150147,0.689975509873044
2015-02-13,44.186073303222656,75.15025329589844,14.6899995803833,17.88299994468689,0.7276427281411754
2015-02-17,44.5045051574707,75.01136016845703,15.800000190734863,17.62549991607666,0.7742926770351676
2015-02-18,43.963932037353516,76.11270141601562,15.449999809265137,17.403499937057497,0.6439540466666677
2015-02-19,43.86026382446289,78.80160522460938,15.289999961853027,17.22549991607666,0.4725526666324611
2015-02-20,44.282352447509766,79.27787780761719,14.300000190734863,17.12049994468689,0.4953667874222258
2015-02-23,43.949134826660156,78.22611999511719,14.5600004196167,17.015499973297118,0.517286793047517
2015-02-24,45.03766632080078,77.83915710449219,13.6899995803833,16.9239999294281,0.6715656722989511
2015-02-25,45.27462387084961,78.94050598144531,13.84000015258789,16.754999971389772,0.6350943167316122
2015-02-26,45.6004638671875,79.78389739990234,13.90999984741211,16.428499937057495,0.6245959109196809
2015-02-27,45.3782958984375,78.35509490966797,13.34000015258789,16.157499933242796,0.6822018164126472
2015-03-02,45.74114227294922,79.12903594970703,13.039999961853027,15.760999965667725,0.680274809932445
2015-03-03,45.88924789428711,78.98020935058594,13.859999656677246,15.482499933242797,0.7069490147787725
2015-03-04,46.007728576660156,80.27008819580078,14.229999542236328,15.327499914169312,0.6450343460747596
2015-03-05,45.91146469116211,80.57766723632812,14.039999961853027,15.11299991607666,0.6152381542540228
2015-03-06,45.08950424194336,79.38701629638672,15.199999809265137,15.03049988746643,0.5863615969620544
2015-03-09,45.54121780395508,78.82144927978516,15.0600004196167,14.918999862670898,0.6743139856849633
2015-03-10,44.40082550048828,76.94615936279297,16.690000534057617,14.825999927520751,0.6474495824543497
2015-03-11,44.60817337036133,76.96601104736328,16.8700008392334,14.807999992370606,0.6713087173244776
2015-03-12,45.44493865966797,78.3154067993164,15.420000076293945,14.73100004196167,0.6925924432400948
2015-03-13,45.170955657958984,77.44227600097656,16.0,14.764000034332275,0.7111085922859883
2015-03-16,45.800384521484375,77.46212005615234,15.609999656677246,14.810000038146972,0.7859240880370876
2015-03-17,45.62266159057617,78.7420654296875,15.65999984741211,14.803000020980836,0.688837074230816
2015-03-18,45.72633743286133,80.28002166748047,13.970000267028809,14.729000043869018,0.610476314927576
2015-03-19,45.31905746459961,82.10566711425781,14.069999694824219,14.668000030517579,0.4534307825002741
2015-03-20,45.72633743286133,83.14749908447266,13.020000457763672,14.604000043869018,0.44103849881006707
2015-03-23,45.27462387084961,83.77259826660156,13.40999984741211,14.54650001525879,0.3495683839994394
2015-03-24,44.77107238769531,84.64574432373047,13.619999885559082,14.543000030517579,0.2371831471700125
2015-03-25,44.14164733886719,82.27435302734375,15.4399995803833,14.623000001907348,0.3013198702747611
2015-03-26,44.089820861816406,82.36366271972656,15.800000190734863,14.717500019073487,0.28978583111520095
2015-03-27,44.097225189208984,82.65140533447266,15.069999694824219,14.803999996185302,0.2736771535683613
2015-03-30,45.14134216308594,82.55217742919922,14.510000228881836,14.877500009536742,0.4055919533497527
2015-03-31,44.859947204589844,81.57979583740234,15.289999961853027,14.949000024795533,0.4290779707960598
2015-04-01,44.688499450683594,81.03408813476562,15.109999656677246,14.993000030517578,0.44062546379747275
2015-04-02,45.1133918762207,80.9249496459961,14.670000076293945,15.024500036239624,0.49836972427416504
2015-04-06,45.07611846923828,81.798095703125,14.739999771118164,15.001500034332276,0.4422761093644022
2015-04-07,45.359375,81.67903137207031,14.779999732971191,14.9875,0.4835078284259478
2015-04-08,45.50845718383789,81.63934326171875,13.979999542236328,14.851999950408935,0.503850990115836
2015-04-09,45.821556091308594,81.53018188476562,13.09000015258789,14.66299991607666,0.5481002823424937
2015-04-10,45.993011474609375,81.40120697021484,12.579999923706055,14.520999908447266,0.5764203710962468
2015-04-13,46.268798828125,82.36366271972656,13.9399995803833,14.417999887466431,0.5528438862091464
2015-04-14,46.99187088012695,82.86966705322266,13.670000076293945,14.320999908447266,0.6102375269508493
2015-04-15,47.86402893066406,82.06598663330078,12.84000015258789,14.179999923706054,0.7630182606666929
2015-04-16,47.56584930419922,81.66909790039062,12.600000381469727,14.111499929428101,0.75047235468191
2015-04-17,46.84278106689453,80.15101623535156,13.890000343322754,14.102499961853027,0.7528823212309378
2015-04-20,47.14096450805664,82.44302368164062,13.300000190734863,14.116499948501588,0.6534470643952665
2015-04-21,46.44771957397461,82.96890258789062,13.25,14.10849995613098,0.5386808472965693
2015-04-22,46.91731262207031,83.9710464477539,12.710000038146973,14.062999963760376,0.5361564877791956
2015-04-23,46.812965393066406,81.768310546875,12.479999542236328,13.914999961853027,0.6537176936859117
2015-04-24,46.66389083862305,80.89517974853516,12.289999961853027,13.739499950408936,0.6873134689191984
2015-04-27,46.47007751464844,81.272216796875,13.119999885559082,13.641999959945679,0.6416363398734909
2015-04-28,46.78314208984375,80.05180358886719,12.40999984741211,13.536999940872192,0.7515448059912161
2015-04-29,47.4093132019043,79.84343719482422,13.390000343322754,13.44199995994568,0.8394518503693348
2015-04-30,47.15586471557617,78.15665435791016,14.550000190734863,13.413999986648559,0.9085253324124102
2015-05-01,47.41676330566406,78.37495422363281,12.699999809265137,13.315499973297118,0.9271231966418564
2015-05-04,48.24419021606445,78.19635009765625,12.850000381469727,13.221000003814698,1.0375682964702695
2015-05-05,48.00564956665039,76.9560775756836,14.3100004196167,13.197500038146973,1.0820574608559954
2015-05-06,47.64784240722656,77.49188995361328,15.149999618530273,13.25600004196167,1.007200149919213
2015-05-07,48.08019256591797,77.8193130493164,15.130000114440918,13.358000040054321,1.0400485412890925
2015-05-08,48.818172454833984,77.89869689941406,12.859999656677246,13.372000026702882,1.1244507295095292
2015-05-11,48.788352966308594,77.40259552001953,13.850000381469727,13.367500066757202,1.1501651429561288
2015-05-12,48.72126770019531,76.85687255859375,13.859999656677246,13.377000045776366,1.1743127439573915
2015-05-13,48.840538024902344,77.82923889160156,13.760000228881836,13.423000049591064,1.1312550617831398
2015-05-14,49.235618591308594,80.7364273071289,12.739999771118164,13.430000019073486,1.0071670143244134
2015-05-15,49.10887908935547,79.79381561279297,12.380000114440918,13.354500007629394,1.0475647900349234
2015-05-18,49.51142501831055,80.250244140625,12.729999542236328,13.325999975204468,1.0691921860114122
2015-05-19,49.95121383666992,80.00218963623047,12.850000381469727,13.305999994277954,1.1369432982937067
2015-05-20,49.556148529052734,79.92280578613281,12.880000114440918,13.314499998092652,1.0939396208496974
2015-05-21,49.682865142822266,79.85336303710938,12.109999656677246,13.296000003814697,1.113340876261708
2015-05-22,49.54869842529297,79.91287994384766,12.130000114440918,13.288000011444092,1.0936267169488356
2015-05-26,48.99708938598633,78.71231842041016,14.0600004196167,13.335000038146973,1.097974061716129
2015-05-27,49.54869842529297,79.92280578613281,13.270000457763672,13.378000068664551,1.0930402038589822
2015-05-28,49.34743881225586,79.52591705322266,13.3100004196167,13.374000072479248,1.0921950083110152
2015-05-29,49.03434753417969,78.57339477539062,13.84000015258789,13.3385000705719,1.1106809969039284
2015-06-01,49.25798034667969,79.66483306884766,13.970000267028809,13.402000093460083,1.0731866181026901
2015-06-02,49.21324920654297,79.81366729736328,14.239999771118164,13.471500062942505,1.0589918912827485
2015-06-03,49.72014236450195,81.798095703125,13.65999984741211,13.439000034332276,1.0029278977656697
2015-06-04,49.444339752197266,81.41111755371094,14.710000038146973,13.41700005531311,0.9924978550142576
2015-06-05,50.25685501098633,81.50041961669922,14.210000038146973,13.371000051498413,1.0853122956478847
2015-06-08,49.86178207397461,80.0418701171875,15.289999961853027,13.492500066757202,1.1238019102493246
2015-06-09,50.07795715332031,80.0418701171875,14.470000267028809,13.523500061035156,1.1498997399712092
2015-06-10,50.88301467895508,81.52027130126953,13.220000267028809,13.491500091552734,1.1597326655377946
2015-06-11,51.07680892944336,81.1928482055664,12.850000381469727,13.446000099182129,1.2024758281136365
2015-06-12,50.87556457519531,80.89517974853516,13.779999732971191,13.49800009727478,1.195769597876697
2015-06-15,50.681739807128906,80.08157348632812,15.390000343322754,13.648500108718872,1.2204456089924542
2015-06-16,50.96501159667969,80.42884063720703,14.8100004196167,13.75250015258789,1.2341238745659922
2015-06-17,50.79356384277344,81.15315246582031,14.5,13.835000133514404,1.1706265443627284
2015-06-18,51.27063751220703,82.26444244384766,13.1899995803833,13.850500106811523,1.1625558961811366
2015-06-19,50.74882507324219,81.8675537109375,13.960000038146973,13.94300012588501,1.1230118224218084
2015-06-22,51.404815673828125,84.08018493652344,12.739999771118164,13.973500108718872,1.0714632907323398
2015-06-23,51.99370574951172,87.19572448730469,12.109999656677246,13.8760000705719,0.9584616148181413
2015-06-24,51.44953918457031,88.16809844970703,13.260000228881836,13.875500059127807,0.8353097770867526
2015-06-25,51.173736572265625,87.29496002197266,14.010000228881836,13.910500049591064,0.8536067036755495
2015-06-26,51.397361755371094,87.32471466064453,14.020000457763672,13.919500064849853,0.8788457635699891
2015-06-29,50.09286117553711,85.1319351196289,18.850000381469727,14.1635000705719,0.8509296220379902
2015-06-30,50.51028823852539,85.10215759277344,18.229999542236328,14.363000059127808,0.9030832235840488
2015-07-01,51.07301712036133,86.23328399658203,16.09000015258789,14.484500074386597,0.9041812133298892
2015-07-02,50.66035842895508,86.61033630371094,16.790000915527344,14.588500118255615,0.8320829812467713
2015-07-06,50.5178108215332,86.8683090209961,17.010000228881836,14.728500127792358,0.7996303801257204
2015-07-07,50.12016677856445,86.54087829589844,16.09000015258789,14.768500137329102,0.7709723503674052
2015-07-08,49.09223556518555,84.98308563232422,19.65999984741211,15.028000116348267,0.738924105774505
2015-07-09,49.60243225097656,85.21129608154297,19.969999313354492,15.36550006866455,0.7870329787107911
2015-07-10,50.30772018432617,87.26519012451172,16.829999923706055,15.564500045776366,0.7508155900546735
2015-07-13,51.088035583496094,89.39844512939453,13.899999618530273,15.570500040054322,0.7189665247639871
2015-07-14,51.80082321166992,88.9817123413086,13.369999885559082,15.469500017166137,0.8296426521358147
2015-07-15,51.913368225097656,89.06109619140625,13.229999542236328,15.39049997329712,0.8385389451715497
2015-07-16,52.190975189208984,90.1426010131836,12.109999656677246,15.270999956130982,0.808147583017506
2015-07-17,51.92835998535156,94.23053741455078,11.949999809265137,15.208999967575073,0.5348891180004218
2015-07-20,51.96588134765625,97.14764404296875,12.25,15.123499965667724,0.3670485190863245
2015-07-21,51.84584045410156,97.62390899658203,12.220000267028809,15.097499990463257,0.32441427090188346
2015-07-22,52.581138610839844,96.28440856933594,12.119999885559082,15.098000001907348,0.4923338729492133
2015-07-23,52.25100326538086,94.69686889648438,12.640000343322754,15.067000007629394,0.5462850715732126
2015-07-24,51.70328140258789,96.19512176513672,13.739999771118164,15.053499984741212,0.39163009564088896
2015-07-27,51.02802276611328,93.43675994873047,15.600000381469727,15.132499980926514,0.4730994348981725
2015-07-28,51.05802917480469,94.54804229736328,13.4399995803833,14.861999940872192,0.41105684959522953
2015-07-29,51.72578811645508,96.23480224609375,12.5,14.575499963760375,0.39200252847492423
2015-07-30,51.80082321166992,94.4686508178711,12.130000114440918,14.377499961853028,0.5054221832558634
2015-07-31,51.41817092895508,93.27799987792969,12.119999885559082,14.143999910354614,0.5295812939028319
2015-08-03,51.41817092895508,93.40699768066406,12.5600004196167,13.921499919891357,0.5219588778204077
2015-08-04,51.36563491821289,93.3276138305664,13.0,13.766999912261962,0.5203071975245307
2015-08-05,51.56821823120117,95.68907928466797,12.510000228881836,13.40949993133545,0.4052263347912074
2015-08-06,51.20808029174805,94.3793716430664,13.770000457763672,13.099499988555909,0.43913850060047616
2015-08-07,51.05802917480469,93.56575012207031,13.390000343322754,12.927500009536743,0.46910000626829607
2015-08-10,51.68827819824219,93.41692352294922,12.229999542236328,12.844000005722046,0.553981181351944
2015-08-11,51.19306945800781,92.89103698730469,13.710000038146973,12.86100001335144,0.5252712666823345
2015-08-12,50.450279235839844,93.45661163330078,13.609999656677246,12.880000019073487,0.4021780717610673
2015-08-13,50.68286895751953,92.7025146484375,13.489999771118164,12.949000024795533,0.474816782489929
2015-08-14,50.9379768371582,93.68479919433594,12.829999923706055,12.993000030517578,0.44757208546865024
2015-08-17,51.07301712036133,93.1986312866211,13.020000457763672,13.031500053405761,0.492602302078279
2015-08-18,51.17806625366211,94.428955078125,13.789999961853027,13.110000038146973,0.43258518235664667
2015-08-19,50.72038269042969,94.56787109375,15.25,13.26650004386902,0.36912265836452296
2015-08-20,49.474891662597656,89.8548583984375,19.139999389648438,13.591499996185302,0.49724979558984034
2015-08-21,47.719173431396484,85.389892578125,28.030000686645508,14.30600004196167,0.5491225669293326
2015-08-24,45.20565414428711,81.4508056640625,40.7400016784668,15.563000106811524,0.47843555551018224
2015-08-25,44.9505729675293,82.35372924804688,36.02000045776367,16.692000150680542,0.3942874643524336
2015-08-26,47.20146560668945,86.51110076904297,30.31999969482422,17.583000135421752,0.4203704314003923
2015-08-27,48.37944793701172,89.03134155273438,26.100000381469727,18.281500148773194,0.4136630805147417
2015-08-28,48.11683654785156,90.30135345458984,26.049999237060547,18.978000116348266,0.3069148348682027
2015-08-31,48.09431457519531,88.73365020751953,28.43000030517578,19.77150011062622,0.39683066609693296
2015-09-01,46.10601806640625,86.55079650878906,31.399999618530273,20.691500091552733,0.28577645293095727
2015-09-02,46.946372985839844,89.1900863647461,26.09000015258789,21.370500087738037,0.23127433665660146
2015-09-03,47.0289192199707,87.46363067626953,25.610000610351562,21.96250009536743,0.34325517538154887
2015-09-04,46.1435432434082,87.57278442382812,27.799999237060547,22.68300004005432,0.2299179378992607
2015-09-08,47.389041900634766,88.83287811279297,24.899999618530273,23.31650004386902,0.3058229905435343
2015-09-09,46.65373992919922,89.73579406738281,26.229999542236328,23.942500019073485,0.16370048757610578
2015-09-10,47.013893127441406,91.26380920410156,24.3700008392334,24.480500078201295,0.11689048245102679
2015-09-11,46.93886184692383,91.333251953125,23.200000762939453,24.96600012779236,0.10372896119528961
2015-09-14,46.803802490234375,91.59123229980469,24.25,25.537000131607055,0.07217993155755284
2015-09-15,47.70417404174805,92.1766586303711,22.540000915527344,26.013000154495238,0.14628512451988002
2015-09-16,48.12434387207031,92.72235870361328,21.350000381469727,26.391000175476073,0.16476516232107039
2015-09-17,47.006385803222656,93.60543823242188,21.139999389648438,26.685500144958496,-0.022381538556440653
2015-09-18,45.72336959838867,93.66497802734375,22.280000686645508,26.84250020980835,-0.18079240034209254
2015-09-21,46.10601806640625,94.80601501464844,20.139999389648438,26.448000144958495,-0.2020203077050356
2015-09-22,45.70086669921875,92.2361831665039,22.440000534057617,25.53300008773804,-0.09908229399650788
2015-09-23,45.49827575683594,93.23832702636719,22.1299991607666,24.838500022888184,-0.1827563557754983
2015-09-24,45.18315887451172,93.67488861083984,23.469999313354492,24.496000003814697,-0.2465951845094844
2015-09-25,46.12104034423828,92.04766082763672,23.6200008392334,24.37200002670288,-0.03721695806627279
2015-09-28,45.003082275390625,88.51537322998047,27.6299991607666,24.451000022888184,0.036538191174354556
2015-09-29,44.898040771484375,85.99514770507812,26.829999923706055,24.371000003814697,0.17277588461084686
2015-09-30,45.745887756347656,89.20001220703125,24.5,24.026000022888184,0.08575872629174633
2015-10-01,46.08351135253906,90.24183654785156,22.549999237060547,23.848999977111816,0.06495759784752071
2015-10-02,45.95505142211914,91.35309600830078,20.940000534057617,23.61549997329712,-0.016214552162907226
2015-10-05,46.86947250366211,93.27799987792969,19.540000915527344,23.20250005722046,-0.019562286008429255
2015-10-06,46.89213562011719,92.0774154663086,19.399999618530273,22.92750005722046,0.05411566498202406
2015-10-07,46.95258712768555,91.68053436279297,18.399999618530273,22.536000061035157,0.08486520656623753
2015-10-08,46.95258712768555,91.74999237060547,17.420000076293945,22.188500022888185,0.0807609673886654
2015-10-09,46.801448822021484,92.51399230957031,17.079999923706055,21.882499980926514,0.01737035336172309
2015-10-12,46.64275360107422,93.52606201171875,16.170000076293945,21.478499984741212,-0.061590891598179806
2015-10-13,46.5142707824707,93.38713836669922,17.670000076293945,21.23499994277954,-0.06889310613521053
2015-10-14,45.33536911010742,93.3375473022461,18.030000686645508,21.06899995803833,-0.20828620780008522
2015-10-15,46.77122116088867,95.21282196044922,16.049999237060547,20.814499950408937,-0.14575139746574137
2015-10-16,47.17931365966797,96.78052520751953,15.050000190734863,20.452999925613405,-0.1891190605754033
2015-10-19,47.020606994628906,97.70326232910156,14.979999542236328,20.194999933242798,-0.2628030693195503
2015-10-20,47.247318267822266,96.2447280883789,15.75,19.860499906539918,-0.14924918930905406
2015-10-21,46.899688720703125,96.35386657714844,16.700000762939453,19.58899998664856,-0.1976658554539768
2015-10-22,47.7536506652832,98.89392852783203,14.449999809265137,19.138000011444092,-0.24466193011682935
2015-10-23,48.26752853393555,101.3943099975586,14.460000038146973,18.67999997138977,-0.33037010166595937
2015-10-26,48.29020690917969,102.96199798583984,15.289999961853027,18.063000011444093,-0.42026614949052227
2015-10-27,48.093727111816406,102.89254760742188,15.430000305175781,17.493000030517578,-0.4398824694371886
2015-10-28,49.49934768676758,103.38865661621094,14.329999923706055,16.984500026702882,-0.2995031539582855
2015-10-29,49.280189514160156,104.06336212158203,14.609999656677246,16.587500047683715,-0.36582913204585255
2015-10-30,48.554710388183594,101.176025390625,15.069999694824219,16.294000005722047,-0.28280161942009685
2015-11-02,49.52958679199219,102.5055923461914,14.149999618530273,16.024499940872193,-0.24367269589043503
2015-11-03,49.7109489440918,101.7812728881836,14.539999961853027,15.78149995803833,-0.17897799487061708
2015-11-04,49.76384735107422,103.13067626953125,15.510000228881836,15.636999988555909,-0.25232738733696003
2015-11-05,50.20973205566406,107.91314697265625,15.050000190734863,15.518499994277954,-0.4810915821002171
2015-11-06,51.73625564575195,106.26608276367188,14.329999923706055,15.380999994277953,-0.19947715716365227
2015-11-09,50.927650451660156,105.66082763671875,16.520000457763672,15.398500013351441,-0.2613321433056876
2015-11-10,51.14680480957031,107.06977844238281,15.289999961853027,15.279500007629395,-0.3181288420877984
2015-11-11,50.89742660522461,108.16120910644531,16.059999465942383,15.180999946594238,-0.41272722915931587
2015-11-12,49.8772087097168,107.17890930175781,18.3700008392334,15.29700002670288,-0.47784986727323364
2015-11-13,49.54469680786133,103.14060974121094,20.079999923706055,15.54850001335144,-0.27937139512494874
2015-11-16,50.26262664794922,103.22991180419922,18.15999984741211,15.70750002861023,-0.1979758199725209
2015-11-17,49.9754524230957,104.31141662597656,18.84000015258789,15.862000036239625,-0.29655063483693267
2015-11-18,50.97299575805664,106.93085479736328,16.850000381469727,15.869500017166137,-0.3309030856487307
2015-11-19,51.1317024230957,105.43262481689453,16.989999771118164,15.996500015258789,-0.2232134897557
2015-11-20,51.041015625,106.484375,15.470000267028809,16.047000026702882,-0.29630908843289916
2015-11-23,50.5422477722168,106.11724853515625,15.619999885559082,16.063500022888185,-0.3348297322182477
2015-11-24,50.46666717529297,104.91666412353516,15.930000305175781,16.088500022888184,-0.27301229591232057
2015-11-25,50.52712631225586,104.58924102783203,15.1899995803833,16.131500005722046,-0.2463660724437328
2015-11-27,50.761390686035156,104.6289291381836,15.119999885559082,16.157000017166137,-0.22042955557194488
