Date,BAC,CL,VIX,AvgVIX,zscore
2020-05-05,19.571735382080078,60.35197448730469,33.61000061035156,38.86450004577637,-0.44847342235929916
2020-05-06,19.303983688354492,58.89352035522461,34.119998931884766,38.235499954223634,-0.3832340783992306
2020-05-07,19.727205276489258,59.72694778442383,31.440000534057617,37.64000005722046,-0.3114937260413549
2020-05-08,20.35771369934082,60.22177505493164,27.979999542236328,36.95550012588501,-0.11589549808742977
2020-05-11,19.50263786315918,60.230445861816406,27.56999969482422,36.275500202178954,-0.46191368806087163
2020-05-12,18.889402389526367,59.666168212890625,33.040000915527344,36.03950033187866,-0.6422921958043161
2020-05-13,18.02569007873535,59.29286575317383,35.279998779296875,35.76150026321411,-0.9464159442265253
2020-05-14,18.751209259033203,58.21638870239258,32.61000061035156,35.38650026321411,-0.5258118325776918
2020-05-15,18.518001556396484,59.85715866088867,31.889999389648438,35.07350015640259,-0.8148271301574598
2020-05-18,19.8049373626709,60.95967102050781,29.299999237060547,34.34700002670288,-0.4265810860292084
2020-05-19,19.183059692382812,60.117584228515625,30.530000686645508,33.60300006866455,-0.5774422899719424
2020-05-20,19.78766441345215,61.17668914794922,27.989999771118164,32.90350008010864,-0.4593320407824548
2020-05-21,19.779027938842773,60.99441146850586,29.530000686645508,32.31100006103516,-0.44116168663374516
2020-05-22,19.571735382080078,61.41975784301758,28.15999984741211,31.92250003814697,-0.575327430594466
2020-05-26,20.970951080322266,60.27385711669922,28.010000228881836,31.658500003814698,0.1253332603952036
2020-05-27,22.439260482788086,61.28086471557617,27.6200008392334,31.361000061035156,0.598102209826322
2020-05-28,21.471904754638672,62.583072662353516,28.59000015258789,31.229000091552734,0.05310983867682028
2020-05-29,20.832752227783203,62.791404724121094,27.510000228881836,30.89700002670288,-0.22951214606002235
2020-06-01,21.2559757232666,63.13866424560547,28.229999542236328,30.449000072479247,-0.1000136640798366
2020-06-02,21.454626083374023,62.88689041137695,26.84000015258789,29.992500019073486,0.010044670887111477
2020-06-03,22.447895050048828,62.20107650756836,25.65999984741211,29.594999980926513,0.4922635836556548
2020-06-04,23.29154396057129,61.41975784301758,25.809999465942383,29.179500007629393,0.92546301617251
2020-06-05,24.448291778564453,62.852169036865234,24.520000457763672,28.8335000038147,1.221991140593436
2020-06-08,24.82227897644043,63.8157958984375,25.809999465942383,28.725,1.258399575840004
2020-06-09,24.543962478637695,63.61612319946289,27.56999969482422,28.725,1.169831633433696
2020-06-10,23.134992599487305,64.55370330810547,27.56999969482422,28.451499938964844,0.4899842817480185
2020-06-11,20.812795639038086,63.45984649658203,40.790000915527344,28.727000045776368,-0.3169755373691716
2020-06-12,21.552074432373047,63.19076919555664,36.09000015258789,28.901000022888184,0.013259907003740185
2020-06-15,21.873876571655273,63.277565002441406,34.400001525878906,29.026500129699706,0.13278244216759477
2020-06-16,22.439197540283203,63.83314895629883,33.66999816894531,29.245000076293945,0.2948622310218847
2020-06-17,21.743412017822266,64.07623291015625,33.470001220703125,29.392000102996825,-0.014737417068958581
2020-06-18,21.7782039642334,63.902626037597656,32.939998626708984,29.639500045776366,0.019924423917525035
2020-06-19,21.960847854614258,63.685577392578125,35.119998931884766,29.91899995803833,0.11939940752794749
2020-06-22,21.41291618347168,63.45984649658203,31.770000457763672,30.09949998855591,-0.074851470770065
2020-06-23,21.560766220092773,63.3036003112793,31.3700008392334,30.267500019073488,0.0033622087138673673
2020-06-24,20.70842933654785,62.53095626831055,33.84000015258789,30.57849998474121,-0.2487297372789999
2020-06-25,21.499887466430664,63.06052780151367,32.220001220703125,30.760000038146973,0.007677444877934817
2020-06-26,20.134401321411133,62.08822250366211,34.72999954223633,31.121000003814697,-0.42772920756014093
2020-06-29,20.343135833740234,62.878231048583984,31.780000686645508,31.298500061035156,-0.43736738954076926
2020-06-30,20.656248092651367,63.59877014160156,30.43000030517578,31.47800006866455,-0.3966403662926203
2020-07-01,20.230072021484375,63.39909744262695,28.6200008392334,31.626000118255615,-0.5448635921592726
2020-07-02,20.256162643432617,63.61612319946289,27.68000030517578,31.719500160217287,-0.5601200279324186
2020-07-06,20.577966690063477,63.76371765136719,27.940000534057617,31.890500164031984,-0.44781967887575186
2020-07-07,20.012638092041016,64.21513366699219,29.43000030517578,32.07150020599365,-0.7295354112326089
2020-07-08,20.090909957885742,64.66654968261719,28.079999923706055,32.097000217437746,-0.7515847098671032
2020-07-09,19.80389976501465,63.65085983276367,29.260000228881836,32.18150024414062,-0.7467163364180555
2020-07-10,20.891075134277344,63.96337890625,27.290000915527344,31.506500244140625,-0.3452132511426034
2020-07-13,21.038925170898438,63.77238464355469,32.189998626708984,31.31150016784668,-0.26287145627634173
2020-07-14,20.995437622070312,64.9791030883789,29.520000457763672,31.067500114440918,-0.42377657344974373
2020-07-15,21.39552116394043,64.84017181396484,27.760000228881836,30.772000217437743,-0.24585403601270772
2020-07-16,20.812795639038086,65.0919418334961,28.0,30.49850015640259,-0.5108705200936846
2020-07-17,20.195281982421875,65.66828918457031,25.68000030517578,30.13550024032593,-0.8284827868610778
2020-07-20,20.508390426635742,64.79503631591797,24.459999084472656,29.602500247955323,-0.5984128092098975
2020-07-21,21.23895835876465,64.65532684326172,24.84000015258789,29.256000232696532,-0.2870609016850557
2020-07-22,21.143295288085938,64.74263000488281,24.31999969482422,28.903500175476076,-0.3360287592135247
2020-07-23,21.343332290649414,64.82123565673828,26.079999923706055,28.515500164031984,-0.26466047007163657
2020-07-24,21.178085327148438,64.89981079101562,25.84000015258789,28.19650011062622,-0.34066567846159523
2020-07-27,20.995437622070312,65.18798828125,24.739999771118164,27.697000122070314,-0.4485923975913219
2020-07-28,21.186784744262695,66.11363220214844,25.440000534057617,27.380000114440918,-0.4813593331203898
2020-07-29,21.978242874145508,66.54154205322266,24.100000381469727,27.063500118255615,-0.21287461501668817
2020-07-30,21.604251861572266,67.12664031982422,24.760000228881836,26.870500087738037,-0.43327508620388316
2020-07-31,21.639041900634766,67.41477966308594,24.459999084472656,26.70950002670288,-0.4534700470674321
2020-08-03,21.734718322753906,66.86463165283203,24.280000686645508,26.526500034332276,-0.34951025150391396
2020-08-04,21.752107620239258,67.03927612304688,23.760000228881836,26.243000030517578,-0.36324236514778285
2020-08-05,22.082611083984375,66.52408599853516,22.989999771118164,25.988500022888182,-0.16869251460776644
2020-08-06,22.15218734741211,66.24462127685547,22.649999618530273,25.657999992370605,-0.1074205801419867
2020-08-07,22.70882225036621,66.57645416259766,22.209999084472656,25.403999900817873,0.07773664573437589
2020-08-10,23.100204467773438,66.93450927734375,22.1299991607666,24.90099992752075,0.1931059457290116
2020-08-11,23.41330909729004,66.33194732666016,24.030000686645508,24.626499938964844,0.39101596213784573
2020-08-12,23.248056411743164,67.44969940185547,22.280000686645508,24.352499961853027,0.19155291502775834
2020-08-13,22.917560577392578,67.22267150878906,22.1299991607666,24.058999919891356,0.08518257843680124
2020-08-14,23.02192497253418,67.2837905883789,22.049999237060547,23.877499866485596,0.12002831480229045
2020-08-17,22.52617645263672,67.42350769042969,21.350000381469727,23.72199993133545,-0.09658448139737408
2020-08-18,22.204378128051758,67.80775451660156,21.510000228881836,23.555499935150145,-0.2720659358826784
2020-08-19,22.178279876708984,68.06970977783203,22.540000915527344,23.466499996185302,-0.31371612679620825
2020-08-20,21.83038330078125,68.33169555664062,22.719999313354492,23.298499965667723,-0.48520239056058334
2020-08-21,21.72602081298828,68.71589660644531,22.540000915527344,23.133500003814696,-0.5729519499351012
2020-08-24,22.34353256225586,69.10012817382812,22.3700008392334,23.01500005722046,-0.3694584386993469
2020-08-25,22.613149642944336,68.62858581542969,22.030000686645508,22.844500064849854,-0.20465916023101768
2020-08-26,22.23046112060547,68.68098449707031,23.270000457763672,22.803000068664552,-0.3652833384931514
2020-08-27,22.656633377075195,69.03902435302734,24.469999313354492,22.788500022888183,-0.23587586951790543
2020-08-28,22.874073028564453,69.30972290039062,22.959999084472656,22.713500022888184,-0.18030720217296295
2020-08-31,22.387014389038086,69.21366119384766,26.40999984741211,22.819999980926514,-0.3654031678869591
2020-09-01,22.360925674438477,68.19196319580078,26.1200008392334,22.938000011444093,-0.2545498863061634
2020-09-02,22.63054656982422,69.39705657958984,26.56999969482422,23.117000007629393,-0.2889355077626622
2020-09-03,22.472902297973633,67.82521057128906,33.599998474121094,23.664499950408935,-0.16580122984756737
2020-09-04,23.243608474731445,67.42350769042969,30.75,24.091499996185302,0.1928699628958872
2020-09-08,22.31525993347168,66.05250549316406,31.459999084472656,24.557999992370604,-0.018803871785979212
2020-09-09,22.34153175354004,67.73787689208984,28.809999465942383,24.79699993133545,-0.20842851416595493
2020-09-10,22.017484664916992,66.72491455078125,29.709999084472656,25.168499851226805,-0.21882704305874093
2020-09-11,22.332773208618164,67.02182006835938,26.8700008392334,25.405499935150146,-0.12689377540220195
2020-09-14,22.55172348022461,67.37113189697266,25.850000381469727,25.595499992370605,-0.0800549915729051
2020-09-15,22.140100479125977,67.18772888183594,25.59000015258789,25.807499980926515,-0.22433950851249915
2020-09-16,22.42035675048828,67.16154479980469,26.040000915527344,26.03400001525879,-0.10815687670375125
2020-09-17,22.201400756835938,66.98689270019531,26.459999084472656,26.229999923706053,-0.17574776504890693
2020-09-18,22.078794479370117,66.21843719482422,25.829999923706055,26.385499954223633,-0.1339208952446118
2020-09-21,21.43071174621582,65.65955352783203,27.780000686645508,26.64749994277954,-0.32899965716848
2020-09-22,20.966533660888672,66.42801666259766,26.860000610351562,26.87199993133545,-0.6075708967369592
2020-09-23,20.37099266052246,65.61589813232422,28.579999923706055,27.199499893188477,-0.751366600028332
2020-09-24,20.44105339050293,66.15731811523438,28.510000228881836,27.461499881744384,-0.7874213404961992
2020-09-25,20.572423934936523,66.32322692871094,26.3799991607666,27.55699987411499,-0.7541288811470975
2020-09-28,21.097902297973633,66.89956665039062,26.190000534057617,27.71849994659424,-0.6105897635901026
2020-09-29,20.817655563354492,66.55899047851562,26.270000457763672,27.711499977111817,-0.6831969673733009
2020-09-30,21.097902297973633,67.37113189697266,26.3700008392334,27.723999977111816,-0.6666123091310918
2020-10-01,21.10666275024414,67.29251861572266,26.700000762939453,27.73050003051758,-0.6537384684756523
2020-10-02,21.2030029296875,67.58943176269531,27.6299991607666,27.432000064849852,-0.6501428069206147
2020-10-05,21.562076568603516,68.48013305664062,27.959999084472656,27.292500019073486,-0.6110877327184175
2020-10-06,21.343128204345703,67.71168518066406,29.479999542236328,27.19350004196167,-0.6081318564059505
2020-10-07,21.789779663085938,68.22689819335938,28.059999465942383,27.15600004196167,-0.4891342369581638
2020-10-08,22.105066299438477,68.75957489013672,26.360000610351562,26.988500118255615,-0.4252116520366648
2020-10-09,22.210168838500977,69.65901184082031,25.0,26.895000076293947,-0.48966132432329196
2020-10-12,22.490419387817383,70.41002655029297,25.06999969482422,26.85600004196167,-0.4658131969502374
2020-10-13,21.851089477539062,70.08692932128906,26.06999969482422,26.880000019073485,-0.6853722792060071
2020-10-14,20.686277389526367,69.73763275146484,26.399999618530273,26.897999954223632,-1.113829388603195
2020-10-15,21.15045166015625,69.60662078857422,26.969999313354492,26.923499965667723,-0.9109896906172478
2020-10-16,21.229272842407227,70.13058471679688,27.40999984741211,27.002499961853026,-0.9414361460131107
2020-10-19,20.773855209350586,69.17001342773438,29.18000030517578,27.07249994277954,-1.0110614333953234
2020-10-20,21.141691207885742,69.71144104003906,29.350000381469727,27.196999931335448,-0.9269769523591518
2020-10-21,21.0628719329834,70.03450775146484,28.649999618530273,27.20049991607666,-0.99715803480947
2020-10-22,21.781024932861328,69.62184143066406,28.110000610351562,27.180499935150145,-0.6583874265663129
2020-10-23,21.80729866027832,69.66573333740234,27.549999237060547,27.238999938964845,-0.6530014672126933
2020-10-26,21.49201011657715,69.09497833251953,32.459999084472656,27.552499866485597,-0.7124010706836251
2020-10-27,20.887714385986328,69.2354965209961,33.349998474121094,27.906499767303465,-0.972903391802448
2020-10-28,20.554908752441406,67.48815155029297,40.279998779296875,28.60199966430664,-0.8995900531251673
2020-10-29,20.61621856689453,67.32129669189453,37.59000015258789,29.146499633789062,-0.8550314859992404
2020-10-30,20.7563419342041,69.2706298828125,38.02000045776367,29.665999698638917,-1.0300806844584702
2020-11-02,21.089149475097656,70.38575744628906,37.130001068115234,30.124499797821045,-1.0282850289259018
2020-11-03,21.62337875366211,72.9760513305664,35.54999923706055,30.427999782562257,-1.1204755676949842
2020-11-04,20.738826751708984,73.63458251953125,29.56999969482422,30.50349979400635,-1.5555904159177374
2020-11-05,21.553316116333008,72.88825225830078,27.579999923706055,30.56449975967407,-1.1383123325830944
2020-11-06,21.290576934814453,72.9057846069336,24.860000610351562,30.55749979019165,-1.2463996990802386
2020-11-09,24.31207275390625,71.80821990966797,25.75,30.59149980545044,0.10304221215721883
2020-11-10,24.2244873046875,73.1867904663086,24.799999237060547,30.527999782562254,-0.09607084959591627
2020-11-11,23.94424057006836,74.5741195678711,23.450000762939453,30.380499839782715,-0.3739553772983369
2020-11-12,23.374969482421875,74.39850616455078,25.350000381469727,30.299499893188475,-0.5827698576584592
2020-11-13,23.646469116210938,74.95169067382812,23.100000381469727,30.083999919891358,-0.5389498892971187
2020-11-16,24.154428482055664,75.45220184326172,22.450000762939453,29.74749994277954,-0.3934704421956648
2020-11-17,24.128158569335938,74.94291687011719,22.709999084472656,29.415499877929687,-0.3435655797169577
2020-11-18,23.628952026367188,74.29314422607422,23.84000015258789,29.174999904632568,-0.46778116991223784
2020-11-19,23.628952026367188,74.9692611694336,23.110000610351562,28.924999904632568,-0.5481047147979741
2020-11-20,23.48006248474121,74.77609252929688,23.700000762939453,28.732499980926512,-0.5852268704065263
2020-11-23,23.98802375793457,74.23167419433594,22.65999984741211,28.242500019073486,-0.3156077118689324
2020-11-24,25.380544662475586,74.38094329833984,21.639999389648438,27.657000064849854,0.22848409603160516
2020-11-25,25.424327850341797,74.41607666015625,21.25,26.70550012588501,0.24197493189211994
2020-11-27,25.389299392700195,74.54779815673828,20.84000015258789,25.86800012588501,0.21219370375678107
2020-11-30,24.66238784790039,75.19756317138672,20.56999969482422,24.995500087738037,-0.15827824233811325
2020-12-01,25.126562118530273,75.74195098876953,20.770000457763672,24.17750005722046,-0.03567688935955276
2020-12-02,25.450607299804688,75.28535461425781,21.170000076293945,23.458500099182128,0.14930629731280085
2020-12-03,25.477039337158203,74.80243682861328,21.280000686645508,23.044000148773193,0.21734178356239514
2020-12-04,25.811918258666992,74.66194152832031,20.790000915527344,22.704500198364258,0.36914273485646704
2020-12-07,25.63566780090332,74.97804260253906,21.299999237060547,22.526500129699706,0.2604796861051448
2020-12-08,25.494670867919922,74.78486633300781,20.68000030517578,22.273000144958495,0.2265427812876492
2020-12-09,25.380104064941406,74.41607666015625,22.270000457763672,22.146500205993654,0.22413244531027018
2020-12-10,25.653297424316406,74.27558135986328,22.520000457763672,22.100000190734864,0.35104579811630604
2020-12-11,25.177412033081055,74.35459899902344,23.309999465942383,21.998000144958496,0.1496581336804909
2020-12-14,24.868976593017578,73.92435455322266,24.719999313354492,22.079000091552736,0.07633064542942695
2020-12-15,25.239099502563477,74.41607666015625,22.889999389648438,22.101000022888183,0.1672428780914136
2020-12-16,25.309602737426758,74.67073059082031,22.5,22.09050006866455,0.16543483860212277
2020-12-17,25.406538009643555,75.21514129638672,21.93000030517578,21.995000076293945,0.1398675738768976
2020-12-18,25.26554298400879,75.45220184326172,21.56999969482422,21.91800003051758,0.05481876264074922
2020-12-21,26.208480834960938,74.90778350830078,25.15999984741211,21.99099998474121,0.4999331593587359
2020-12-22,25.741416931152344,74.10877227783203,24.229999542236328,22.069499969482422,0.4064155400546217
2020-12-23,26.481666564941406,74.13510131835938,23.309999465942383,22.15299997329712,0.7019480331625165
2020-12-24,26.402355194091797,74.67073059082031,21.530000686645508,22.167000007629394,0.6063157100337465
2020-12-28,26.552169799804688,74.99560546875,21.700000762939453,22.210000038146973,0.6281642241022913
2020-12-29,26.446422576904297,74.66194152832031,23.079999923706055,22.335500049591065,0.6251392462761984
2020-12-30,26.419984817504883,74.39850616455078,22.770000457763672,22.435500049591063,0.6457691460891816
2020-12-31,26.710798263549805,75.08341979980469,22.75,22.514500045776366,0.6817318606892769
