Date,PEP,AMD,VIX,AvgVIX,zscore
2020-04-30,109.93588256835938,52.38999938964844,34.150001525878906,40.673500061035156,0.02911990527660005
2020-05-01,108.14918518066406,49.880001068115234,37.189998626708984,39.9875,-0.12210133876915845
2020-05-04,108.7973861694336,52.560001373291016,35.970001220703125,39.44600009918213,-0.19027017109144118
2020-05-05,109.420654296875,52.189998626708984,33.61000061035156,38.86450004577637,-0.05090929433712643
2020-05-06,108.68104553222656,52.15999984741211,34.119998931884766,38.235499954223634,-0.18366801137115618
2020-05-07,109.32093811035156,51.95000076293945,31.440000534057617,37.64000005722046,-0.052401696387928
2020-05-08,111.54808044433594,53.189998626708984,27.979999542236328,36.95550012588501,0.2674277287834218
2020-05-11,111.6727523803711,55.7400016784668,27.56999969482422,36.275500202178954,0.11284876364289637
2020-05-12,110.47607421875,53.7599983215332,33.040000915527344,36.03950033187866,0.032347078793519994
2020-05-13,110.4926986694336,52.18000030517578,35.279998779296875,35.76150026321411,0.1452398126615983
2020-05-14,110.59242248535156,54.5099983215332,32.61000061035156,35.38650026321411,0.001409914645361822
2020-05-15,112.9774398803711,54.20000076293945,31.889999389648438,35.07350015640259,0.45779855604285463
2020-05-18,112.62010192871094,54.59000015258789,29.299999237060547,34.34700002670288,0.36553133879411986
2020-05-19,109.47052001953125,55.470001220703125,30.530000686645508,33.60300006866455,-0.26988579916198435
2020-05-20,109.0799560546875,56.38999938964844,27.989999771118164,32.90350008010864,-0.4050630765523803
2020-05-21,108.20738220214844,54.650001525878906,29.530000686645508,32.31100006103516,-0.4431627058174456
2020-05-22,108.4317398071289,55.16999816894531,28.15999984741211,31.92250003814697,-0.438414940259056
2020-05-26,107.82508850097656,53.189998626708984,28.010000228881836,31.658500003814698,-0.4113438737314317
2020-05-27,108.70600891113281,52.7400016784668,27.6200008392334,31.361000061035156,-0.21944590384684085
2020-05-28,109.93588256835938,51.7400016784668,28.59000015258789,31.229000091552734,0.07431610607383707
2020-05-29,109.32093811035156,53.79999923706055,27.510000228881836,30.89700002670288,-0.1810373839797438
2020-06-01,110.51763153076172,53.630001068115234,28.229999542236328,30.449000072479247,0.04896284106004797
2020-06-02,110.21846771240234,53.540000915527344,26.84000015258789,29.992500019073486,0.0006776064510831057
2020-06-03,110.37632751464844,52.72999954223633,25.65999984741211,29.594999980926513,0.08578013702119919
2020-06-04,109.3487548828125,52.630001068115234,25.809999465942383,29.179500007629393,-0.09461254148431897
2020-06-05,110.91484069824219,53.099998474121094,24.520000457763672,28.8335000038147,0.15823415585952516
2020-06-08,110.72222900390625,52.970001220703125,25.809999465942383,28.725,0.1321564946333108
2020-06-09,111.35872650146484,56.38999938964844,27.56999969482422,28.725,0.010399726336967664
2020-06-10,112.33016967773438,57.439998626708984,27.56999969482422,28.451499938964844,0.11450267572941078
2020-06-11,107.06246185302734,52.83000183105469,40.790000915527344,28.727000045776368,-0.5253534783824511
2020-06-12,108.03395080566406,53.5,36.09000015258789,28.901000022888184,-0.3948196214737107
2020-06-15,109.27339935302734,54.68000030517578,34.400001525878906,29.026500129699706,-0.2508935878030622
2020-06-16,110.26998138427734,54.459999084472656,33.66999816894531,29.245000076293945,-0.05390058545195279
2020-06-17,110.34534454345703,54.54999923706055,33.470001220703125,29.392000102996825,-0.04641842922360184
2020-06-18,111.1995620727539,54.040000915527344,32.939998626708984,29.639500045776366,0.14478316935847654
2020-06-19,109.94337463378906,54.22999954223633,35.119998931884766,29.91899995803833,-0.09745462567040934
2020-06-22,109.75074768066406,54.7599983215332,31.770000457763672,30.09949998855591,-0.16942648156464807
2020-06-23,110.01036834716797,53.9900016784668,31.3700008392334,30.267500019073488,-0.06855267080791105
2020-06-24,108.50291442871094,52.38999938964844,33.84000015258789,30.57849998474121,-0.23213719527576854
2020-06-25,110.05226135253906,51.93000030517578,32.220001220703125,30.760000038146973,0.08232300375865816
2020-06-26,107.97530364990234,50.099998474121094,34.72999954223633,31.121000003814697,-0.16910026831169647
2020-06-29,109.77587127685547,50.279998779296875,31.780000686645508,31.298500061035156,0.14666121103838897
2020-06-30,110.76409149169922,52.61000061035156,30.43000030517578,31.47800006866455,0.16482068774843708
2020-07-01,110.84785461425781,52.58000183105469,28.6200008392334,31.626000118255615,0.18217818472933728
2020-07-02,111.25820922851562,52.34000015258789,27.68000030517578,31.719500160217287,0.27368156876172406
2020-07-06,111.63507843017578,53.400001525878906,27.940000534057617,31.890500164031984,0.26868699885380537
2020-07-07,111.86117553710938,52.93000030517578,29.43000030517578,32.07150020599365,0.3425892927061022
2020-07-08,112.4055404663086,53.43000030517578,28.079999923706055,32.097000217437746,0.4070708488042842
2020-07-09,111.1409683227539,57.2599983215332,29.260000228881836,32.18150024414062,-0.08979520916122656
2020-07-10,112.60652923583984,55.880001068115234,27.290000915527344,31.506500244140625,0.2733593261292083
2020-07-13,112.98339080810547,53.59000015258789,32.189998626708984,31.31150016784668,0.5012986102590217
2020-07-14,113.4942626953125,54.720001220703125,29.520000457763672,31.067500114440918,0.5158679765372318
2020-07-15,111.96166229248047,55.34000015258789,27.760000228881836,30.772000217437743,0.19333573669729387
2020-07-16,112.12081909179688,54.91999816894531,28.0,30.49850015640259,0.25155696075152423
2020-07-17,112.7740249633789,55.040000915527344,25.68000030517578,30.13550024032593,0.362304568463547
2020-07-20,111.4759521484375,57.459999084472656,24.459999084472656,29.602500247955323,-0.042627969278254234
2020-07-21,112.58139038085938,57.0,24.84000015258789,29.256000232696532,0.19089930848742323
2020-07-22,113.90461730957031,61.790000915527344,24.31999969482422,28.903500175476076,0.0990860478494845
2020-07-23,114.80068969726562,59.56999969482422,26.079999923706055,28.515500164031984,0.4168199706757241
2020-07-24,113.94648742675781,69.4000015258789,25.84000015258789,28.19650011062622,-0.4224253587230988
2020-07-27,115.2948226928711,68.97000122070312,24.739999771118164,27.697000122070314,-0.14669927453802903
2020-07-28,115.05196380615234,67.61000061035156,25.440000534057617,27.380000114440918,-0.09641229299255744
2020-07-29,115.51256561279297,76.08999633789062,24.100000381469727,27.063500118255615,-0.6020742702398859
2020-07-30,115.31155395507812,78.19999694824219,24.760000228881836,26.870500087738037,-0.7854368642327557
2020-07-31,115.28645324707031,77.43000030517578,24.459999084472656,26.70950002670288,-0.7364731265000194
2020-08-03,114.48248291015625,77.66999816894531,24.280000686645508,26.526500034332276,-0.899739810425445
2020-08-04,115.12728881835938,85.04000091552734,23.760000228881836,26.243000030517578,-1.294636919904576
2020-08-05,114.1056137084961,85.30999755859375,22.989999771118164,25.988500022888182,-1.4996811882197112
2020-08-06,113.77900695800781,86.70999908447266,22.649999618530273,25.657999992370605,-1.6565738668778633
2020-08-07,114.5159683227539,84.8499984741211,22.209999084472656,25.403999900817873,-1.392880755035204
2020-08-10,113.87947082519531,82.23999786376953,22.1299991607666,24.90099992752075,-1.3274454347589164
2020-08-11,113.15924835205078,76.87999725341797,24.030000686645508,24.626499938964844,-1.0860593865873176
2020-08-12,115.4036865234375,82.61000061035156,22.280000686645508,24.352499961853027,-1.0752795341496744
2020-08-13,115.65493774414062,81.83999633789062,22.1299991607666,24.058999919891356,-0.975931100616748
2020-08-14,115.20271301269531,81.30000305175781,22.049999237060547,23.877499866485596,-1.0208329143750359
2020-08-17,115.50418090820312,82.41999816894531,21.350000381469727,23.72199993133545,-1.0437461002466673
2020-08-18,115.66331481933594,81.66000366210938,21.510000228881836,23.555499935150145,-0.961888396128988
2020-08-19,114.27310180664062,81.08999633789062,22.540000915527344,23.466499996185302,-1.1757161908829923
2020-08-20,114.49922943115234,82.7699966430664,22.719999313354492,23.298499965667723,-1.2513040913265785
2020-08-21,114.281494140625,83.80999755859375,22.540000915527344,23.133500003814696,-1.3633155782530848
2020-08-24,115.26969909667969,83.08000183105469,22.3700008392334,23.01500005722046,-1.1323884972155445
2020-08-25,114.98494720458984,86.3499984741211,22.030000686645508,22.844500064849854,-1.4116763577077525
2020-08-26,115.96479034423828,86.0199966430664,23.270000457763672,22.803000068664552,-1.2100865135920662
2020-08-27,115.90618133544922,83.80000305175781,24.469999313354492,22.788500022888183,-1.0664095337474468
2020-08-28,117.19589233398438,85.55000305175781,22.959999084472656,22.713500022888184,-0.9529534176868282
2020-08-31,117.29637908935547,90.81999969482422,26.40999984741211,22.819999980926514,-1.3010707346477433
2020-09-01,116.56781005859375,92.18000030517578,26.1200008392334,22.938000011444093,-1.5284673350985158
2020-09-02,120.00140380859375,90.22000122070312,26.56999969482422,23.117000007629393,-0.7661741330413493
2020-09-03,117.55781555175781,82.54000091552734,33.599998474121094,23.664499950408935,-0.6776739320140899
2020-09-04,117.04328918457031,82.01000213623047,30.75,24.091499996185302,-0.7346294548933624
2020-09-08,114.33568572998047,78.69000244140625,31.459999084472656,24.557999992370604,-0.9974275189759769
2020-09-09,115.6515121459961,81.91000366210938,28.809999465942383,24.79699993133545,-0.9814234613001297
2020-09-10,113.6692886352539,78.9800033569336,29.709999084472656,25.168499851226805,-1.1390888631296696
2020-09-11,114.55496978759766,76.33999633789062,26.8700008392334,25.405499935150146,-0.7940452533768435
2020-09-14,115.28038024902344,77.9000015258789,25.850000381469727,25.595499992370605,-0.7702608782708255
2020-09-15,114.39471435546875,78.93000030517578,25.59000015258789,25.807499980926515,-1.0033532261841853
2020-09-16,113.8548812866211,76.66000366210938,26.040000915527344,26.03400001525879,-0.9439356073664252
2020-09-17,112.35344696044922,76.55000305175781,26.459999084472656,26.229999923706053,-1.210026726978535
2020-09-18,110.89421081542969,74.93000030517578,25.829999923706055,26.385499954223633,-1.3634295534777028
2020-09-21,110.70021057128906,77.94000244140625,27.780000686645508,26.64749994277954,-1.608093516031964
2020-09-22,111.46778106689453,77.69999694824219,26.860000610351562,26.87199993133545,-1.451462678750491
2020-09-23,110.49777221679688,74.7300033569336,28.579999923706055,27.199499893188477,-1.421801422020453
2020-09-24,110.98699188232422,75.81999969482422,28.510000228881836,27.461499881744384,-1.4083980204929756
2020-09-25,112.648681640625,78.05999755859375,26.3799991607666,27.55699987411499,-1.261194119017026
2020-09-28,116.37690734863281,79.4800033569336,26.190000534057617,27.71849994659424,-0.6802053690006943
2020-09-29,115.69369506835938,81.7699966430664,26.270000457763672,27.711499977111817,-0.9639976308285644
2020-09-30,116.90834045410156,81.98999786376953,26.3700008392334,27.723999977111816,-0.7578421976764155
2020-10-01,118.76400756835938,84.86000061035156,26.700000762939453,27.73050003051758,-0.6190786103414386
2020-10-02,116.45282745361328,81.80000305175781,27.6299991607666,27.432000064849852,-0.827679920269079
2020-10-05,116.34318542480469,86.1500015258789,27.959999084472656,27.292500019073486,-1.1501375698900194
2020-10-06,114.46219635009766,84.4800033569336,29.479999542236328,27.19350004196167,-1.3769575799265599
2020-10-07,115.56716918945312,86.69000244140625,28.059999465942383,27.15600004196167,-1.3291677648532876
2020-10-08,116.27569580078125,86.51000213623047,26.360000610351562,26.988500118255615,-1.1874740729622082
2020-10-09,116.77337646484375,83.0999984741211,25.0,26.895000076293947,-0.8596301953836505
2020-10-12,119.8858642578125,84.29000091552734,25.06999969482422,26.85600004196167,-0.3749092812031454
2020-10-13,121.07516479492188,85.27999877929688,26.06999969482422,26.880000019073485,-0.22691476156107407
2020-10-14,120.21480560302734,84.20999908447266,26.399999618530273,26.897999954223632,-0.30937431782371205
2020-10-15,119.29540252685547,83.12999725341797,26.969999313354492,26.923499965667723,-0.4019032099010518
2020-10-16,119.54842376708984,83.16999816894531,27.40999984741211,27.002499961853026,-0.35855404695980836
2020-10-19,117.81927490234375,82.0,29.18000030517578,27.07249994277954,-0.5924571555516066
2020-10-20,117.84461212158203,81.55999755859375,29.350000381469727,27.196999931335448,-0.5572430741287201
2020-10-21,117.75183868408203,79.19999694824219,28.649999618530273,27.20049991607666,-0.4100598249141531
2020-10-22,117.76025390625,79.41999816894531,28.110000610351562,27.180499935150145,-0.42382288570111215
2020-10-23,117.71807861328125,81.95999908447266,27.549999237060547,27.238999938964845,-0.6081257682857809
2020-10-26,116.45282745361328,82.2300033569336,32.459999084472656,27.552499866485597,-0.857579071914193
2020-10-27,117.34690856933594,78.87999725341797,33.349998474121094,27.906499767303465,-0.4616357225408799
2020-10-28,113.17163848876953,76.4000015258789,40.279998779296875,28.60199966430664,-1.0504249547115807
2020-10-29,113.01984405517578,78.0199966430664,37.59000015258789,29.146499633789062,-1.190742837029076
2020-10-30,112.42935943603516,75.29000091552734,38.02000045776367,29.665999698638917,-1.108574897904304
2020-11-02,113.99824523925781,74.69999694824219,37.130001068115234,30.124499797821045,-0.7815127813809538
2020-11-03,115.59245300292969,76.58000183105469,35.54999923706055,30.427999782562257,-0.6215807773622918
2020-11-04,116.28413391113281,81.3499984741211,29.56999969482422,30.50349979400635,-0.8271458266615841
2020-11-05,116.44438934326172,83.0,27.579999923706055,30.56449975967407,-0.912657568376089
2020-11-06,116.72274780273438,85.87999725341797,24.860000610351562,30.55749979019165,-1.0621620247032375
2020-11-09,116.78177642822266,83.12000274658203,25.75,30.59149980545044,-0.8594896780420375
2020-11-10,119.54000854492188,77.98999786376953,24.799999237060547,30.527999782562254,9.19429814788216e-05
2020-11-11,121.37883758544922,81.27999877929688,23.450000762939453,30.380499839782715,0.10658195761772044
2020-11-12,121.32825469970703,81.83999633789062,25.350000381469727,30.299499893188475,0.058421511500301344
2020-11-13,122.06209564208984,81.43000030517578,23.100000381469727,30.083999919891358,0.2207227441271876
2020-11-16,122.94770050048828,83.7300033569336,22.450000762939453,29.74749994277954,0.22225940821971926
2020-11-17,122.50914764404297,83.36000061035156,22.709999084472656,29.415499877929687,0.16803030632735586
2020-11-18,120.94026947021484,82.54000091552734,23.84000015258789,29.174999904632568,-0.06098882992599667
2020-11-19,120.8896255493164,85.54000091552734,23.110000610351562,28.924999904632568,-0.2788207556093701
2020-11-20,120.97398376464844,84.63999938964844,23.700000762939453,28.732499980926512,-0.2008609815565259
2020-11-23,120.63656616210938,85.30999755859375,22.65999984741211,28.242500019073486,-0.308965460028438
2020-11-24,121.48847198486328,85.06999969482422,21.639999389648438,27.657000064849854,-0.13695923354265982
2020-11-25,121.59815216064453,86.70999908447266,21.25,26.70550012588501,-0.2309963205829322
2020-11-27,121.96929168701172,87.19000244140625,20.84000015258789,25.86800012588501,-0.19670659657494585
2020-11-30,121.65718078613281,92.66000366210938,20.56999969482422,24.995500087738037,-0.6339551335298593
2020-12-01,123.20922088623047,92.62999725341797,20.770000457763672,24.17750005722046,-0.3489025388517872
2020-12-02,121.98616027832031,93.73999786376953,21.170000076293945,23.458500099182128,-0.64907105866867
2020-12-03,122.71075439453125,92.30999755859375,21.280000686645508,23.044000148773193,-0.4175318809779445
2020-12-04,123.90007781982422,94.04000091552734,20.790000915527344,22.704500198364258,-0.320987887820238
2020-12-07,123.49232482910156,94.06999969482422,21.299999237060547,22.526500129699706,-0.3974148443535728
2020-12-08,123.61975860595703,92.91999816894531,20.68000030517578,22.273000144958495,-0.29421836817989966
2020-12-09,123.7641830444336,89.83000183105469,22.270000457763672,22.146500205993654,-0.05303078366563182
2020-12-10,122.8976821899414,91.66000366210938,22.520000457763672,22.100000190734864,-0.33825548509468917
2020-12-11,123.15252685546875,91.6500015258789,23.309999465942383,21.998000144958496,-0.2910970220843037
2020-12-14,122.52388000488281,94.77999877929688,24.719999313354492,22.079000091552736,-0.6233488571050392
2020-12-15,122.9826431274414,97.12000274658203,22.889999389648438,22.101000022888183,-0.7024148647196127
2020-12-16,123.08455657958984,96.8499984741211,22.5,22.09050006866455,-0.6650599518512058
2020-12-17,123.78114318847656,96.83999633789062,21.93000030517578,21.995000076293945,-0.5373636065800513
2020-12-18,124.81752014160156,95.91999816894531,21.56999969482422,21.91800003051758,-0.2844424490927717
2020-12-21,123.51777648925781,93.2300033569336,25.15999984741211,21.99099998474121,-0.334367178007518
2020-12-22,122.34551239013672,93.16000366210938,24.229999542236328,22.069499969482422,-0.543225739119748
2020-12-23,122.67677307128906,91.55000305175781,23.309999465942383,22.15299997329712,-0.3708827239377166
2020-12-24,123.2289810180664,91.80999755859375,21.530000686645508,22.167000007629394,-0.28828296920478186
2020-12-28,124.80056762695312,91.5999984741211,21.700000762939453,22.210000038146973,0.012848728227545465
2020-12-29,125.23382568359375,90.62000274658203,23.079999923706055,22.335500049591065,0.15998174518335917
2020-12-30,125.1403579711914,92.29000091552734,22.770000457763672,22.435500049591063,0.026821068215441998
2020-12-31,125.98137664794922,91.70999908447266,22.75,22.514500045776366,0.220483811535528
2021-01-04,122.55786895751953,92.30000305175781,26.969999313354492,22.798999977111816,-0.4447108310826072
2021-01-05,122.92316436767578,92.7699966430664,25.34000015258789,23.026499938964843,-0.41079059196383705
2021-01-06,121.41956329345703,90.33000183105469,25.06999969482422,23.214999961853028,-0.5152655865704562
2021-01-07,121.02877807617188,95.16000366210938,22.3700008392334,23.299499988555908,-0.9223569453745475
2021-01-08,122.48141479492188,94.58000183105469,21.559999465942383,23.263999938964844,-0.6171847051750694
2021-01-11,120.70598602294922,97.25,24.079999923706055,23.34199991226196,-1.1265314464892944
2021-01-12,120.14527130126953,95.36000061035156,23.329999923706055,23.342999935150146,-1.0973432429367698
2021-01-13,121.13072204589844,91.77999877929688,22.209999084472656,23.217499923706054,-0.6687492270139384
2021-01-14,120.42562866210938,90.79000091552734,23.25,23.235499954223634,-0.7284636562317937
2021-01-15,120.11128997802734,88.20999908447266,24.34000015258789,23.32749996185303,-0.6063786131491192
2021-01-19,120.68046569824219,89.44999694824219,23.239999771118164,23.392999935150147,-0.5888277511510791
2021-01-20,120.06031036376953,88.75,21.579999923706055,23.39349994659424,-0.6532209665406191
2021-01-21,118.59918212890625,91.52999877929688,21.31999969482422,23.201499938964844,-1.1129134531784157
2021-01-22,117.73268127441406,92.79000091552734,21.90999984741211,23.085499954223632,-1.3585044447982386
2021-01-25,119.08338928222656,94.12999725341797,23.190000534057617,23.079500007629395,-1.2054186964367768
2021-01-26,120.45960235595703,94.70999908447266,23.020000457763672,23.153999996185302,-0.9948383010871239
2021-01-27,117.26547241210938,88.83999633789062,37.209999084472656,23.929499912261964,-1.1690303053443452
2021-01-28,118.242431640625,87.5199966430664,30.209999084472656,24.285999870300294,-0.8991288682827634
2021-01-29,116.01670837402344,85.63999938964844,33.09000015258789,24.801999855041505,-1.1741985818322425
2021-02-01,116.36497497558594,87.66000366210938,30.239999771118164,25.176499843597412,-1.251159693425738
2021-02-02,117.55429077148438,88.86000061035156,25.559999465942383,25.105999851226805,-1.1177642290650023
2021-02-03,117.24848175048828,87.88999938964844,22.90999984741211,24.984499835968016,-1.1060720170150007
2021-02-04,118.65863037109375,87.83999633789062,21.770000457763672,24.81949987411499,-0.8454984896180546
2021-02-05,119.74600219726562,87.9000015258789,20.8700008392334,24.74449987411499,-0.6514224432614747
2021-02-08,119.27025604248047,91.47000122070312,21.239999771118164,24.72849988937378,-0.9863922283514459
2021-02-09,118.59070587158203,90.91000366210938,21.6299991607666,24.605999851226805,-1.0713488000640023
2021-02-10,116.97664642333984,92.3499984741211,21.989999771118164,24.538999843597413,-1.465749219154608
2021-02-11,114.65748596191406,92.66000366210938,21.25,24.49099988937378,-1.910131430775008
2021-02-12,113.7230453491211,93.7699966430664,19.969999313354492,24.326999855041503,-2.157678555056381
2021-02-16,114.15629577636719,91.45999908447266,21.459999084472656,24.18299980163574,-1.9180680960302354
2021-02-17,114.2242431640625,89.94000244140625,21.5,24.095999813079835,-1.799990290582345
2021-02-18,114.99728393554688,88.63999938964844,22.489999771118164,24.14149980545044,-1.568657455520316
2021-02-19,112.56770324707031,89.58000183105469,22.049999237060547,24.177999782562257,-2.076976867479597
2021-02-22,112.12598419189453,85.37000274658203,23.450000762939453,24.254999828338622,-1.8647772937295293
2021-02-23,112.79706573486328,84.73999786376953,23.110000610351562,24.25099983215332,-1.698620437617276
2021-02-24,112.21089935302734,86.94000244140625,21.34000015258789,24.16699981689453,-1.9584622306310653
2021-02-25,110.4354476928711,82.41999816894531,28.889999389648438,23.75099983215332,-1.9678717012778382
2021-02-26,109.74736785888672,84.51000213623047,27.950000762939453,23.63799991607666,-2.238645580291456
2021-03-01,110.96214294433594,86.38999938964844,23.350000381469727,23.15099992752075,-2.1478907745956533
2021-03-02,111.34442901611328,84.12999725341797,24.100000381469727,22.84399995803833,-1.9210484029281176
2021-03-03,109.70486450195312,80.86000061035156,26.670000076293945,22.89949998855591,-1.9925996929599197
2021-03-04,110.31541442871094,77.75,28.56999969482422,23.182499980926515,-1.6650376920571606
2021-03-05,113.91181182861328,78.5199966430664,24.65999984741211,23.326999950408936,-1.0628867307809307
2021-03-08,113.14117431640625,73.95999908447266,25.469999313354492,23.55699987411499,-0.8863187958179146
2021-03-09,113.24393463134766,78.52999877929688,24.030000686645508,23.69649991989136,-1.1853488091963462
2021-03-10,114.38277435302734,77.5199966430664,22.559999465942383,23.742999935150145,-0.9074885243877717
2021-03-11,114.07453155517578,81.2300033569336,21.90999984741211,23.738999938964845,-1.2216543790502612
2021-03-12,113.92035675048828,81.05000305175781,20.690000534057617,23.710999965667725,-1.2372474155619202
2021-03-15,113.91181182861328,82.5,20.030000686645508,23.714000034332276,-1.3396277527864346
2021-03-16,114.7509765625,82.75,19.790000915527344,23.63050012588501,-1.204015420520585
2021-03-17,114.41703796386719,82.62999725341797,19.229999542236328,23.517000102996825,-1.2565545867996821
2021-03-18,113.48365783691406,78.12000274658203,21.579999923706055,23.47150011062622,-1.1131345531604564
2021-03-19,115.1705551147461,79.05999755859375,20.950000762939453,23.416500186920167,-0.8709419136725741
2021-03-22,117.99630737304688,80.30000305175781,18.8799991607666,23.188000106811522,-0.44197514714577074
2021-03-23,119.41776275634766,78.37999725341797,20.299999237060547,23.04750003814697,-0.04931354190139531
