Date,KBE,AMAT,VIX,AvgVIX,zscore
2020-06-16,28.86082649230957,55.64020538330078,33.66999816894531,29.245000076293945,0.38888728679539686
2020-06-17,27.973196029663086,57.02789306640625,33.470001220703125,29.392000102996825,-0.027530858158614745
2020-06-18,28.04082679748535,57.38906478881836,32.939998626708984,29.639500045776366,-0.042053277260022684
2020-06-19,27.804122924804688,57.930824279785156,35.119998931884766,29.91899995803833,-0.1701080193231942
2020-06-22,27.74358558654785,58.23497772216797,31.770000457763672,30.09949998855591,-0.21926192456206903
2020-06-23,27.53896713256836,57.8262825012207,31.3700008392334,30.267500019073488,-0.24308326580784326
2020-06-24,26.09807014465332,56.9993782043457,33.84000015258789,30.57849998474121,-0.6140049161183369
2020-06-25,26.950672149658203,57.00887680053711,32.220001220703125,30.760000038146973,-0.346997291406562
2020-06-26,25.31368064880371,55.488136291503906,34.72999954223633,31.121000003814697,-0.7108160373594078
2020-06-29,26.24301528930664,56.13445281982422,31.780000686645508,31.298500061035156,-0.48277525622308004
2020-06-30,26.890987396240234,57.455596923828125,30.43000030517578,31.47800006866455,-0.4100055824502289
2020-07-01,25.893449783325195,56.72373962402344,28.6200008392334,31.626000118255615,-0.6510071429201603
2020-07-02,25.84229278564453,57.97835159301758,27.68000030517578,31.719500160217287,-0.7913633193719519
2020-07-06,26.09807014465332,60.316490173339844,27.940000534057617,31.890500164031984,-0.9425904318316783
2020-07-07,25.168733596801758,59.09989547729492,29.43000030517578,32.07150020599365,-1.1141413629923933
2020-07-08,25.228422164916992,59.66067886352539,28.079999923706055,32.097000217437746,-1.1509328636444476
2020-07-09,24.230876922607422,60.345008850097656,29.260000228881836,32.18150024414062,-1.5322210914427037
2020-07-10,25.37335968017578,59.489593505859375,27.290000915527344,31.506500244140625,-1.0884358056698415
2020-07-13,25.67177391052246,58.46308898925781,32.189998626708984,31.31150016784668,-0.8929695230711706
2020-07-14,25.25400161743164,59.44207000732422,29.520000457763672,31.067500114440918,-1.1212390773493852
2020-07-15,26.592578887939453,59.02385711669922,27.760000228881836,30.772000217437743,-0.6591351434845835
2020-07-16,26.507320404052734,59.251976013183594,28.0,30.49850015640259,-0.7085263929024398
2020-07-17,25.791135787963867,59.21395492553711,25.68000030517578,30.13550024032593,-0.9298365438229063
2020-07-20,25.424514770507812,60.57312774658203,24.459999084472656,29.602500247955323,-1.1796916380001996
2020-07-21,26.720468521118164,60.6491584777832,24.84000015258789,29.256000232696532,-0.779941704210487
2020-07-22,26.51584815979004,61.038856506347656,24.31999969482422,28.903500175476076,-0.8828506519181774
2020-07-23,27.07004165649414,60.47808074951172,26.079999923706055,28.515500164031984,-0.6531342532062255
2020-07-24,26.950672149658203,57.61716842651367,25.84000015258789,28.19650011062622,-0.4072532669340397
2020-07-27,26.34532356262207,59.8887825012207,24.739999771118164,27.697000122070314,-0.8225179800683765
2020-07-28,26.225963592529297,59.21395492553711,25.440000534057617,27.380000114440918,-0.7931825457697965
2020-07-29,27.155296325683594,60.11689758300781,24.100000381469727,27.063500118255615,-0.5905631607580709
2020-07-30,26.686365127563477,61.22893142700195,24.760000228881836,26.870500087738037,-0.8480904104867915
2020-07-31,26.490264892578125,61.14339828491211,24.459999084472656,26.70950002670288,-0.9012464135582506
2020-08-03,26.422056198120117,61.78970718383789,24.280000686645508,26.526500034332276,-0.986704343638459
2020-08-04,26.30269432067871,61.637638092041016,23.760000228881836,26.243000030517578,-1.0091527671017226
2020-08-05,26.873937606811523,61.65664291381836,22.989999771118164,25.988500022888182,-0.8315098414975273
2020-08-06,26.71194076538086,60.45906448364258,22.649999618530273,25.657999992370605,-0.7637914592678464
2020-08-07,27.786218643188477,60.42104721069336,22.209999084472656,25.403999900817873,-0.4224106063575159
2020-08-10,28.289260864257812,62.008323669433594,22.1299991607666,24.90099992752075,-0.4215507307371626
2020-08-11,28.851966857910156,61.26695251464844,24.030000686645508,24.626499938964844,-0.1712697300410052
2020-08-12,28.57061004638672,63.20591354370117,22.280000686645508,24.352499961853027,-0.4517612042492479
2020-08-13,28.076108932495117,61.846736907958984,22.1299991607666,24.058999919891356,-0.4725318992108179
2020-08-14,28.383041381835938,64.27045440673828,22.049999237060547,23.877499866485596,-0.616159675019388
2020-08-17,27.90557861328125,63.624114990234375,21.350000381469727,23.72199993133545,-0.7021877257715975
2020-08-18,27.19792366027832,63.13936996459961,21.510000228881836,23.555499935150145,-0.8765657961174891
2020-08-19,27.283185958862305,62.81513977050781,22.540000915527344,23.466499996185302,-0.8176527827955016
2020-08-20,26.737518310546875,60.831607818603516,22.719999313354492,23.298499965667723,-0.7926564547609178
2020-08-21,26.54995346069336,59.38209533691406,22.540000915527344,23.133500003814696,-0.7080173593434914
2020-08-24,27.598644256591797,60.7839241027832,22.3700008392334,23.01500005722046,-0.5173056491990811
2020-08-25,27.666852951049805,61.07954788208008,22.030000686645508,22.844500064849854,-0.5251534132691048
2020-08-26,27.129714965820312,60.80299758911133,23.270000457763672,22.803000068664552,-0.6665661492684937
2020-08-27,27.632747650146484,59.153221130371094,24.469999313354492,22.788500022888183,-0.3450542213754135
2020-08-28,27.666852951049805,60.14500045776367,22.959999084472656,22.713500022888184,-0.4325792854591532
2020-08-31,27.18939781188965,58.7431755065918,26.40999984741211,22.819999980926514,-0.4437682714503514
2020-09-01,27.232027053833008,59.019718170166016,26.1200008392334,22.938000011444093,-0.45776479748869875
2020-09-02,27.487810134887695,62.06178665161133,26.56999969482422,23.117000007629393,-0.6787197957314046
2020-09-03,27.4963321685791,58.60967254638672,33.599998474121094,23.664499950408935,-0.33408304500776526
2020-09-04,28.033472061157227,58.13284683227539,30.75,24.091499996185302,-0.1180420074956629
2020-09-08,26.839832305908203,53.050048828125,31.459999084472656,24.557999992370604,0.010321335194328847
2020-09-09,26.737518310546875,52.639984130859375,28.809999465942383,24.79699993133545,0.018787029549088032
2020-09-10,26.294172286987305,52.56368637084961,29.709999084472656,25.168499851226805,-0.11298612080279004
2020-09-11,26.447641372680664,52.44926071166992,26.8700008392334,25.405499935150146,-0.053420413147007136
2020-09-14,27.035930633544922,53.841548919677734,25.850000381469727,25.595499992370605,-0.006454730562518817
2020-09-15,26.558475494384766,54.54723358154297,25.59000015258789,25.807499980926515,-0.22640879278375048
2020-09-16,26.797203063964844,53.8510856628418,26.040000915527344,26.03400001525879,-0.08242469629258019
2020-09-17,26.71194076538086,53.72711944580078,26.459999084472656,26.229999923706053,-0.09694039946359342
2020-09-18,26.464689254760742,53.545921325683594,25.829999923706055,26.385499954223633,-0.1566954383707523
2020-09-21,25.27821159362793,54.66167068481445,27.780000686645508,26.64749994277954,-0.6400951610300584
2020-09-22,24.830810546875,55.205238342285156,26.860000610351562,26.87199993133545,-0.8345451385230322
2020-09-23,24.27155876159668,54.59490966796875,28.579999923706055,27.199499893188477,-0.9498442900989124
2020-09-24,24.3145809173584,55.10987854003906,28.510000228881836,27.461499881744384,-0.9873352887473091
2020-09-25,24.5985050201416,55.52946472167969,26.3799991607666,27.55699987411499,-0.9396692737917923
2020-09-28,25.467500686645508,56.60706329345703,26.190000534057617,27.71849994659424,-0.7733131257637077
2020-09-29,25.1147403717041,56.88361358642578,26.270000457763672,27.711499977111817,-0.9115700872910336
2020-09-30,25.33843994140625,56.69287872314453,26.3700008392334,27.723999977111816,-0.8223739231791204
2020-10-01,25.587949752807617,57.83722686767578,26.700000762939453,27.73050003051758,-0.8573166005152106
2020-10-02,26.28486442565918,55.5103874206543,27.6299991607666,27.432000064849852,-0.4078047748653809
2020-10-05,27.231292724609375,57.78955078125,27.959999084472656,27.292500019073486,-0.336138011699157
2020-10-06,27.196880340576172,57.59882736206055,29.479999542236328,27.19350004196167,-0.32806021900874444
2020-10-07,27.928207397460938,58.28543472290039,28.059999465942383,27.15600004196167,-0.1662387011083549
2020-10-08,28.3756103515625,59.6967887878418,26.360000610351562,26.988500118255615,-0.16543819338945137
2020-10-09,28.177724838256836,60.35479736328125,25.0,26.895000076293947,-0.29280879848869246
2020-10-12,28.564895629882812,61.68033981323242,25.06999969482422,26.85600004196167,-0.30243724235701136
2020-10-13,27.747526168823242,61.68986129760742,26.06999969482422,26.880000019073485,-0.5602563673150122
2020-10-14,27.35175132751465,61.01279830932617,26.399999618530273,26.897999954223632,-0.6175688217816157
2020-10-15,27.902395248413086,60.56458282470703,26.969999313354492,26.923499965667723,-0.40011791648903827
2020-10-16,27.96262550354004,60.0782470703125,27.40999984741211,27.002499961853026,-0.3330139560900767
2020-10-19,27.704513549804688,59.172306060791016,29.18000030517578,27.07249994277954,-0.32439075201916073
2020-10-20,28.186325073242188,59.372562408447266,29.350000381469727,27.196999931335448,-0.1928080441264776
2020-10-21,28.22073745727539,59.22952651977539,28.649999618530273,27.20049991607666,-0.16782440406368787
2020-10-22,29.382266998291016,58.83853530883789,28.110000610351562,27.180499935150145,0.2359419522758522
2020-10-23,29.760839462280273,58.12331771850586,27.549999237060547,27.238999938964845,0.4257643152573739
2020-10-26,29.141359329223633,56.75009536743164,32.459999084472656,27.552499866485597,0.36710760951705057
2020-10-27,28.11749267578125,56.10163879394531,33.349998474121094,27.906499767303465,0.10957009631261985
2020-10-28,27.532434463500977,54.66167068481445,40.279998779296875,28.60199966430664,0.06834290212179801
2020-10-29,28.11749267578125,56.740570068359375,37.59000015258789,29.146499633789062,0.04627902737339667
2020-10-30,28.521881103515625,56.48309326171875,38.02000045776367,29.665999698638917,0.19887185885719483
2020-11-02,29.253210067749023,57.53207778930664,37.130001068115234,30.124499797821045,0.32479772386115996
2020-11-03,30.079187393188477,58.962501525878906,35.54999923706055,30.427999782562257,0.4426843792791344
2020-11-04,28.461650848388672,61.851985931396484,29.56999969482422,30.50349979400635,-0.35188700888412006
2020-11-05,29.476909637451172,66.7059326171875,27.579999923706055,30.56449975967407,-0.5136409226321913
2020-11-06,28.969274520874023,67.25901794433594,24.860000610351562,30.55749979019165,-0.7279635517801231
2020-11-09,32.884056091308594,67.99332427978516,25.75,30.59149980545044,0.42960212552036836
2020-11-10,33.340049743652344,66.1718978881836,24.799999237060547,30.527999782562254,0.7533342742951699
2020-11-11,32.522682189941406,67.85980224609375,23.450000762939453,30.380499839782715,0.32925898467982667
2020-11-12,31.86880111694336,66.56288146972656,25.350000381469727,30.299499893188475,0.2522327837537492
2020-11-13,32.63454055786133,69.43328094482422,23.100000381469727,30.083999919891358,0.2085476880066391
2020-11-16,33.9853401184082,71.02584075927734,22.450000762939453,29.74749994277954,0.47531019997568164
2020-11-17,33.87350082397461,70.92095184326172,22.709999084472656,29.415499877929687,0.45055234998620025
2020-11-18,33.28843688964844,72.41300201416016,23.84000015258789,29.174999904632568,0.11888434079940853
2020-11-19,33.4346923828125,73.88591003417969,23.110000610351562,28.924999904632568,0.018945382329458183
2020-11-20,33.1163444519043,73.3790283203125,23.700000762939453,28.732499980926512,-0.03089176612836269
2020-11-23,33.701412200927734,76.9944076538086,22.65999984741211,28.242500019073486,-0.20515282916935795
2020-11-24,35.33615493774414,79.33771514892578,21.639999389648438,27.657000064849854,0.07647759225036642
2020-11-25,34.81992721557617,77.60655975341797,21.25,26.70550012588501,0.08572620707192632
2020-11-27,34.38111877441406,79.06034851074219,20.84000015258789,25.86800012588501,-0.19618777695658787
2020-11-30,33.22819519042969,78.88819885253906,20.56999969482422,24.995500087738037,-0.5414660810928761
2020-12-01,33.976741790771484,80.60022735595703,20.770000457763672,24.17750005722046,-0.4758088212257876
2020-12-02,34.570411682128906,81.57581329345703,21.170000076293945,23.458500099182128,-0.3858745869809924
2020-12-03,34.72526931762695,82.35054016113281,21.280000686645508,23.044000148773193,-0.41394991087634647
2020-12-04,35.396385192871094,84.9712142944336,20.790000915527344,22.704500198364258,-0.4626352785765056
2020-12-07,35.275936126708984,85.2581558227539,21.299999237060547,22.526500129699706,-0.5289127612267203
2020-12-08,35.23290252685547,85.84159851074219,20.68000030517578,22.273000144958495,-0.6002314929906367
2020-12-09,35.40498352050781,83.99564361572266,22.270000457763672,22.146500205993654,-0.36329527157171915
2020-12-10,35.55125045776367,84.06259155273438,22.520000457763672,22.100000190734864,-0.32395944720883635
2020-12-11,35.138267517089844,84.45475769042969,23.309999465942383,21.998000144958496,-0.4925953061024677
2020-12-14,34.9833984375,84.64604187011719,24.719999313354492,22.079000091552736,-0.5602144210189763
2020-12-15,35.731929779052734,84.61732482910156,22.889999389648438,22.101000022888183,-0.32212768909870954
2020-12-16,35.80077362060547,84.69384002685547,22.5,22.09050006866455,-0.3080714501759183
2020-12-17,35.70611572265625,83.68955993652344,21.93000030517578,21.995000076293945,-0.23833804626891628
2020-12-18,35.14686965942383,82.34098052978516,21.56999969482422,21.91800003051758,-0.28050597255325804
2020-12-21,35.41469192504883,82.64706420898438,25.15999984741211,21.99099998474121,-0.22665700856666318
2020-12-22,35.128665924072266,81.91056060791016,24.229999542236328,22.069499969482422,-0.24359047642446843
2020-12-23,36.142738342285156,80.37066650390625,23.309999465942383,22.15299997329712,0.2276419944750101
2020-12-24,35.93473434448242,81.61407470703125,21.530000686645508,22.167000007629394,0.03910309120585797
2020-12-28,36.134071350097656,81.17410278320312,21.700000762939453,22.210000038146973,0.14533164758822797
2020-12-29,35.570709228515625,80.60022735595703,23.079999923706055,22.335500049591065,0.02512975916674559
2020-12-30,36.012733459472656,83.19222259521484,22.770000457763672,22.435500049591063,-0.09271172379832812
2020-12-31,36.24674606323242,82.54183959960938,22.75,22.514500045776366,0.04525722470184333
