Date,KO,ASML,VIX,AvgVIX,zscore
2024-01-30,56.073490142822266,849.9865112304688,13.3100004196167,13.347500038146972,-1.7349918143676886
2024-01-31,55.6896858215332,851.7391967773438,14.350000381469727,13.405000066757202,-1.8117907508846014
2024-02-01,57.084495544433594,872.0285034179688,13.880000114440918,13.397000074386597,-1.5964652338690757
2024-02-02,56.672603607177734,872.1461181640625,13.850000381469727,13.383000087738036,-1.674666130768338
2024-02-05,56.20454788208008,881.4020385742188,13.670000076293945,13.399000072479248,-1.7853529501874674
2024-02-06,56.110931396484375,887.6309204101562,13.0600004196167,13.39800009727478,-1.817963892540152
2024-02-07,56.157737731933594,904.6401977539062,12.829999923706055,13.40150008201599,-1.8497998424226243
2024-02-08,56.00796127319336,905.336669921875,12.789999961853027,13.406500101089478,-1.879799897476332
2024-02-09,55.755210876464844,931.4880981445312,12.930000305175781,13.431000137329102,-1.9901747551319589
2024-02-12,55.886268615722656,911.4871215820312,13.930000305175781,13.492500162124633,-1.917534516179922
2024-02-13,55.558624267578125,886.0909423828125,15.850000381469727,13.593000173568726,-1.9187624066314943
2024-02-14,55.5024528503418,906.80810546875,14.380000114440918,13.57250018119812,-1.9789493488982135
2024-02-15,55.60543441772461,912.1050415039062,14.010000228881836,13.566500186920166,-1.9721394623772928
2024-02-16,55.596065521240234,911.2222290039062,14.239999771118164,13.613500165939332,-1.9717999081512618
2024-02-20,56.822383880615234,892.2217407226562,15.420000076293945,13.725000190734864,-1.6943574959732755
2024-02-21,57.327884674072266,890.8876953125,15.34000015258789,13.864500188827515,-1.5955381600444867
2024-02-22,57.24363708496094,933.6953125,14.539999961853027,13.934500169754028,-1.7138823969774
2024-02-23,57.290443420410156,915.4500122070312,13.75,13.949500179290771,-1.6613804166843245
2024-02-26,56.83173751831055,929.5166015625,13.739999771118164,13.973500156402588,-1.7818068317183375
2024-02-27,56.48537826538086,923.4151611328125,13.430000305175781,13.96500015258789,-1.8327330387376206
2024-02-28,56.54155349731445,921.5808715820312,13.84000015258789,13.99150013923645,-1.81771801839464
2024-02-29,56.18582534790039,933.5285034179688,13.399999618530273,13.944000101089477,-1.913594562103839
2024-03-01,55.72712326049805,972.0397338867188,13.109999656677246,13.905500078201294,-2.0924980638685584
2024-03-04,55.98923873901367,979.0043334960938,13.489999771118164,13.887500047683716,-2.0595735439882823
2024-03-05,55.7177619934082,950.361328125,14.460000038146973,13.927000045776367,-2.04240870996936
2024-03-06,55.74584197998047,984.7819213867188,14.5,13.999000024795532,-2.1194395141231652
2024-03-07,55.64287185668945,1027.4129638671875,14.4399995803833,14.079500007629395,-2.2409031691099313
2024-03-08,55.7177619934082,975.3651123046875,14.739999771118164,14.17699999809265,-2.1022241309907317
2024-03-11,56.39176559448242,944.3089599609375,15.220000267028809,14.291499996185303,-1.9004254765148225
2024-03-12,56.635154724121094,965.5165405273438,13.84000015258789,14.286999988555909,-1.9051163466030665
2024-03-13,57.21555709838867,950.3024291992188,13.75,14.181999969482423,-1.75892287343997
2024-03-14,57.08816909790039,941.4740600585938,14.399999618530273,14.18299994468689,-1.7619017519935494
2024-03-15,56.50312805175781,922.27734375,14.40999984741211,14.202999925613403,-1.826653279258088
2024-03-18,56.739036560058594,923.3858032226562,14.329999923706055,14.207499933242797,-1.7846770760767616
2024-03-19,56.83338928222656,933.754150390625,13.819999694824219,14.127499914169311,-1.791631656015949
2024-03-20,57.32406997680664,952.401611328125,13.039999961853027,14.012499904632568,-1.7434167609154856
2024-03-21,57.05985641479492,971.8926391601562,12.920000076293945,13.931499910354614,-1.8400267850399326
2024-03-22,57.078731536865234,961.2691650390625,13.0600004196167,13.896999931335449,-1.8110420333033457
2024-03-25,56.99380874633789,960.2587280273438,13.1899995803833,13.869499921798706,-1.8246900537551858
2024-03-26,57.125911712646484,952.7744140625,13.239999771118164,13.859999895095825,-1.7817951296203156
2024-03-27,57.58827590942383,955.4326782226562,12.779999732971191,13.80699987411499,-1.7006867677632544
2024-03-28,57.72981643676758,951.9601440429688,13.010000228881836,13.787499904632568,-1.6656036950529585
2024-04-01,57.25801467895508,974.0113525390625,13.649999618530273,13.81449990272522,-1.8076087575469153
2024-04-02,56.757904052734375,948.2718505859375,14.609999656677246,13.870499897003175,-1.840641588430068
2024-04-03,56.45594787597656,961.5733032226562,14.329999923706055,13.863999891281129,-1.9295845197167334
2024-04-04,55.95583724975586,935.2255249023438,16.350000381469727,13.956499910354614,-1.9611621985821273
2024-04-05,56.15399169921875,960.8670043945312,16.030000686645508,14.035999965667724,-1.985017341277165
2024-04-08,55.92753601074219,963.966796875,15.1899995803833,14.058499956130982,-2.0352725207797944
2024-04-09,56.35215377807617,970.9508666992188,14.979999542236328,14.046499919891357,-1.9716532573486065
2024-04-10,55.59726333618164,956.0211791992188,15.800000190734863,14.144499921798706,-2.0787438124652104
2024-04-11,55.719932556152344,973.256103515625,14.90999984741211,14.202499914169312,-2.0967682291856513
2024-04-12,54.99336624145508,943.4948120117188,17.309999465942383,14.347999906539917,-2.16301960125796
2024-04-15,54.86125183105469,936.6087036132812,19.229999542236328,14.588999891281128,-2.1715389794262583
2024-04-16,54.7857666015625,958.287109375,18.399999618530273,14.792499876022339,-2.2376791436159573
2024-04-17,55.21038818359375,890.2991333007812,18.209999084472656,15.01199984550476,-1.9947069269734905
2024-04-18,55.587833404541016,872.0735473632812,18.0,15.259999847412109,-1.879703597428558
2024-04-19,56.776771545410156,843.1459350585938,18.709999084472656,15.549499797821046,-1.5855843673437098
2024-04-22,57.135345458984375,855.4173583984375,16.940000534057617,15.743499803543092,-1.5471076264099597
2024-04-23,57.22026443481445,884.374267578125,15.6899995803833,15.868499803543092,-1.60031540788841
2024-04-24,58.07894515991211,875.30078125,15.970000267028809,16.004999828338622,-1.4161686512124485
2024-04-25,58.258235931396484,885.2962646484375,15.369999885559082,16.13449983596802,-1.4061631162832944
2024-04-26,58.258235931396484,903.3170166015625,15.029999732971191,16.235499811172485,-1.4492733454170732
2024-04-29,58.541316986083984,894.2738037109375,14.670000076293945,16.28649983406067,-1.3740879038132123
2024-04-30,58.28654479980469,857.6090698242188,15.649999618530273,16.33849983215332,-1.3345729718434545
2024-05-01,58.43751907348633,838.3134765625,15.390000343322754,16.391499853134157,-1.259852485063759
2024-05-02,58.494140625,855.4564208984375,14.680000305175781,16.307999849319458,-1.2901514099148839
2024-05-03,58.66398620605469,886.2724609375,13.489999771118164,16.18099980354309,-1.331740741170356
