Date,KRE,UPS,VIX,AvgVIX,zscore
2024-01-30,49.64396667480469,127.704345703125,13.3100004196167,13.347500038146972,-0.46588709205623596
2024-01-31,46.738121032714844,124.92242431640625,14.350000381469727,13.405000066757202,-1.021311537011028
2024-02-01,45.28049087524414,125.37140655517578,13.880000114440918,13.397000074386597,-1.2297454197808202
2024-02-02,45.48737335205078,124.87841033935547,13.850000381469727,13.383000087738036,-1.2164953003062848
2024-02-05,44.735050201416016,122.43983459472656,13.670000076293945,13.399000072479248,-1.4256743575907649
2024-02-06,44.170814514160156,128.46145629882812,13.0600004196167,13.39800009727478,-1.2838576866927656
2024-02-07,44.057960510253906,129.62351989746094,12.829999923706055,13.40150008201599,-1.2571033627221786
2024-02-08,44.23664855957031,130.22215270996094,12.789999961853027,13.406500101089478,-1.2066807476517771
2024-02-09,45.01717758178711,128.76077270507812,12.930000305175781,13.431000137329102,-1.1415243713202663
2024-02-12,45.98579788208008,129.8083953857422,13.930000305175781,13.492500162124633,-0.9518043048961592
2024-02-13,44.039154052734375,127.56349182128906,15.850000381469727,13.593000173568726,-1.3383934906721577
2024-02-14,44.8573112487793,126.96482849121094,14.380000114440918,13.57250018119812,-1.2345906094113412
2024-02-15,46.28672409057617,129.39463806152344,14.010000228881836,13.566500186920166,-0.9209893312476921
2024-02-16,45.80710983276367,132.11874389648438,14.239999771118164,13.613500165939332,-0.89154523118812
2024-02-20,45.44976806640625,132.323486328125,15.420000076293945,13.725000190734864,-0.9390411772297417
2024-02-21,45.148834228515625,131.9940948486328,15.34000015258789,13.864500188827515,-0.9981328529849066
2024-02-22,45.1112174987793,133.29380798339844,14.539999961853027,13.934500169754028,-0.9545008874991373
2024-02-23,45.01717758178711,132.31460571289062,13.75,13.949500179290771,-1.0063071955348761
2024-02-26,44.593990325927734,131.30860900878906,13.739999771118164,13.973500156402588,-1.1100569316939697
2024-02-27,45.148834228515625,131.9940948486328,13.430000305175781,13.96500015258789,-0.9981328529849066
2024-02-28,44.65981674194336,131.5489959716797,13.84000015258789,13.99150013923645,-1.0907263079784362
2024-02-29,45.27109146118164,131.9851837158203,13.399999618530273,13.944000101089477,-0.9795569095980476
2024-03-01,44.77267837524414,131.80714416503906,13.109999656677246,13.905500078201294,-1.0634428586544136
2024-03-04,44.763267517089844,134.0772247314453,13.489999771118164,13.887500047683716,-0.9785262329297741
2024-03-05,46.56884002685547,133.2314910888672,14.460000038146973,13.927000045776367,-0.7313562400889504
2024-03-06,46.512420654296875,135.80426025390625,14.5,13.999000024795532,-0.6421957490108193
2024-03-07,46.57825469970703,136.5698699951172,14.4399995803833,14.079500007629395,-0.6028801300917197
2024-03-08,46.615867614746094,137.0594940185547,14.739999771118164,14.17699999809265,-0.5784315135434421
2024-03-11,46.380760192871094,137.76275634765625,15.220000267028809,14.291499996185303,-0.5880481876371013
2024-03-12,45.919960021972656,140.1040802001953,13.84000015258789,14.286999988555909,-0.5702574607724502
2024-03-13,45.966983795166016,137.7716522216797,13.75,14.181999969482423,-0.6517270247390274
2024-03-14,44.77267837524414,136.99717712402344,14.399999618530273,14.18299994468689,-0.8659711154959131
2024-03-15,45.00777053833008,136.53424072265625,14.40999984741211,14.202999925613403,-0.8472128178652832
2024-03-18,44.72245407104492,135.0386505126953,14.329999923706055,14.207499933242797,-0.9482600930580759
2024-03-19,44.874122619628906,136.38290405273438,13.819999694824219,14.127499914169311,-0.8736482190040377
2024-03-20,46.27702331542969,137.7716522216797,13.039999961853027,14.012499904632568,-0.6037593395672116
2024-03-21,46.959529876708984,138.27020263671875,12.920000076293945,13.931499910354614,-0.4791965335893699
2024-03-22,45.94526290893555,139.11593627929688,13.0600004196167,13.896999931335449,-0.6039398916556552
2024-03-25,46.01161193847656,139.38299560546875,13.1899995803833,13.869499921798706,-0.5835135748077371
2024-03-26,45.72724151611328,128.005859375,13.239999771118164,13.859999895095825,-1.060390152650568
2024-03-27,47.41452407836914,131.1572723388672,12.779999732971191,13.80699987411499,-0.6794368702865192
2024-03-28,47.66097640991211,132.31460571289062,13.010000228881836,13.787499904632568,-0.5972725352526491
2024-04-01,46.72254943847656,131.41543579101562,13.649999618530273,13.81449990272522,-0.7766728787876989
2024-04-02,45.85994338989258,132.77748107910156,14.609999656677246,13.870499897003175,-0.8583072947946652
2024-04-03,45.76515579223633,135.5549774169922,14.329999923706055,13.863999891281129,-0.7672934203807359
2024-04-04,45.67036437988281,133.53416442871094,16.350000381469727,13.956499910354614,-0.8588474751969467
2024-04-05,45.69880294799805,134.74490356445312,16.030000686645508,14.035999965667724,-0.8083810873654748
2024-04-08,46.4760856628418,133.63211059570312,15.1899995803833,14.058499956130982,-0.7304638311415154
2024-04-09,46.779415130615234,134.04161071777344,14.979999542236328,14.046499919891357,-0.6679535213555011
2024-04-10,44.4570426940918,131.0949249267578,15.800000190734863,14.144499921798706,-1.139375057890629
2024-04-11,44.49494934082031,132.65286254882812,14.90999984741211,14.202499914169312,-1.0742335190962475
2024-04-12,44.096832275390625,129.0029296875,17.309999465942383,14.347999906539917,-1.2747017075304325
2024-04-15,43.926204681396484,128.9495086669922,19.229999542236328,14.588999891281128,-1.3031328892258054
2024-04-16,43.366939544677734,127.20466613769531,18.399999618530273,14.792499876022339,-1.4560476808234322
2024-04-17,43.442771911621094,126.6349105834961,18.209999084472656,15.01199984550476,-1.4659935051728474
2024-04-18,43.708187103271484,127.07113647460938,18.0,15.259999847412109,-1.4083322238204243
2024-04-19,44.855159759521484,127.09783172607422,18.709999084472656,15.549499797821046,-1.229862934355778
2024-04-22,45.67036437988281,129.40350341796875,16.940000534057617,15.743499803543092,-1.0160119550055164
2024-04-23,46.191715240478516,132.52822875976562,15.6899995803833,15.868499803543092,-0.8164609156880634
2024-04-24,46.457130432128906,130.5251922607422,15.970000267028809,16.004999828338622,-0.8516093332350351
2024-04-25,45.94526290893555,131.21070861816406,15.369999885559082,16.13449983596802,-0.9047200791121511
2024-04-26,45.67984390258789,131.38873291015625,15.029999732971191,16.235499811172485,-0.9390107976479736
2024-04-29,45.28171920776367,132.2433624267578,14.670000076293945,16.28649983406067,-0.968089388799166
2024-04-30,44.5707893371582,131.2908172607422,15.649999618530273,16.33849983215332,-1.114323411867458
2024-05-01,45.71775817871094,129.90206909179688,15.390000343322754,16.391499853134157,-0.9897098772476569
2024-05-02,46.466609954833984,131.05934143066406,14.680000305175781,16.307999849319458,-0.8298192627752635
2024-05-03,47.06379699707031,130.35606384277344,13.489999771118164,16.18099980354309,-0.7641841132882915
2024-05-06,47.4334831237793,130.56971740722656,13.489999771118164,16.095999813079835,-0.6988590714558998
2024-05-07,47.28181838989258,130.94361877441406,13.229999542236328,16.008499813079833,-0.7080975441591585
2024-05-08,47.556705474853516,131.5489959716797,13.0,15.868499803543092,-0.6425349077342367
2024-05-09,47.784210205078125,131.80714416503906,12.6899995803833,15.75749979019165,-0.5975144809575095
2024-05-10,47.72732925415039,132.65325927734375,12.550000190734863,15.519499826431275,-0.5741215917500746
2024-05-13,47.679935455322266,135.56069946289062,13.600000381469727,15.237999868392944,-0.47083106006321923
2024-05-14,48.23920440673828,133.16635131835938,13.420000076293945,14.988999891281129,-0.4754046969554779
2024-05-15,48.409828186035156,133.16635131835938,12.449999809265137,14.700999927520751,-0.44900668253080883
2024-05-16,48.201290130615234,134.71456909179688,12.420000076293945,14.42199993133545,-0.4223635962349949
2024-05-17,48.52357482910156,134.3365478515625,11.989999771118164,14.085999965667725,-0.38688445331349486
2024-05-20,47.82211685180664,132.85128784179688,12.149999618530273,13.846499919891357,-0.551921909733654
2024-05-21,47.88847351074219,130.89801025390625,11.859999656677246,13.654999923706054,-0.615974377138906
2024-05-22,47.31024932861328,129.41278076171875,12.289999961853027,13.470999908447265,-0.7619445872816222
2024-05-23,46.17275619506836,125.20913696289062,12.770000457763672,13.340999937057495,-1.097872895025306
2024-05-24,46.37181854248047,124.81306457519531,11.930000305175781,13.185999965667724,-1.0821448814911503
2024-05-28,45.98317337036133,123.84092712402344,12.920000076293945,13.098499965667724,-1.1792621622012676
2024-05-29,44.874122619628906,120.98751068115234,14.279999732971191,13.02999997138977,-1.4594162073237233
2024-05-30,45.660884857177734,123.19281005859375,14.470000267028809,12.983999967575073,-1.2537846762627376
2024-05-31,46.30546188354492,125.05609130859375,12.920000076293945,12.895999956130982,-1.0831644897632304
2024-06-03,45.49973678588867,124.59706115722656,13.109999656677246,12.876999950408935,-1.2252873427003323
2024-06-04,44.69401550292969,122.08566284179688,13.15999984741211,12.860499954223632,-1.4454986507702212
2024-06-05,44.836204528808594,123.83193969726562,12.630000114440918,12.830499982833862,-1.3570571094902089
2024-06-06,44.94994354248047,123.82292175292969,12.579999923706055,12.809499979019165,-1.3398031241718982
2024-06-07,44.750885009765625,123.89493560791016,12.220000267028809,12.78600001335144,-1.3678604120557931
2024-06-10,44.05891036987305,123.93091583251953,12.739999771118164,12.795499992370605,-1.4735501066104992
2024-06-11,43.89777374267578,123.63389587402344,12.850000381469727,12.757999992370605,-1.5097814124567355
2024-06-12,44.98786926269531,122.80574798583984,12.039999961853027,12.68899998664856,-1.372637151879271
2024-06-13,44.27693176269531,121.41954803466797,11.9399995803833,12.663499975204468,-1.5353721669915101
2024-06-14,43.71766662597656,122.10365295410156,12.65999984741211,12.675499963760377,-1.5958697253014567
2024-06-17,44.4570426940918,122.28367614746094,12.75,12.713499975204467,-1.4746277758601627
2024-06-18,44.5707893371582,120.7984619140625,12.300000190734863,12.721000003814698,-1.5135393159901016
2024-06-20,44.64662170410156,123.20182800292969,13.279999732971191,12.792000007629394,-1.4103630237521325
2024-06-21,44.56130599975586,122.95879364013672,13.199999809265137,12.8375,-1.4328096567025976
2024-06-24,45.48086929321289,124.75907135009766,13.329999923706055,12.86549997329712,-1.2220422154528034
2024-06-25,44.85953903198242,120.9424819946289,12.84000015258789,12.910999965667724,-1.4633857667042318
2024-06-26,45.05071258544922,124.35399627685547,12.550000190734863,12.892499971389771,-1.304006203848215
2024-06-27,45.528663635253906,122.26567840576172,12.239999771118164,12.79049997329712,-1.3095169985391992
2024-06-28,46.93380355834961,123.18383026123047,12.4399995803833,12.688999938964844,-1.0571870503023517
2024-07-01,46.71395492553711,122.37371063232422,12.220000267028809,12.653999948501587,-1.1220245207140869
2024-07-02,47.26836395263672,121.43754577636719,12.029999732971191,12.599999952316285,-1.0718687171217416
2024-07-03,46.503662109375,122.01364135742188,12.09000015258789,12.546499967575073,-1.1682599308011763
2024-07-05,45.824981689453125,122.73375701904297,12.479999542236328,12.538999938964844,-1.2458626479264645
2024-07-08,45.83454132080078,121.99564361572266,12.369999885559082,12.528499937057495,-1.2724675654891786
2024-07-09,46.65659713745117,120.8704605102539,12.510000228881836,12.542999935150146,-1.1880946734477902
2024-07-10,47.66983413696289,122.10365295410156,12.850000381469727,12.548499965667725,-0.9844111384992102
2024-07-11,49.677188873291016,124.43499755859375,12.920000076293945,12.551999950408936,-0.5851401487646152
2024-07-12,49.791893005371094,128.13458251953125,12.460000038146973,12.572999954223633,-0.4266309437259254
2024-07-15,51.244834899902344,129.75482177734375,13.119999885559082,12.631999969482422,-0.14019211899477516
2024-07-16,53.58674240112305,132.6172637939453,13.1899995803833,12.658499956130981,0.3310464507318836
2024-07-17,54.23674774169922,132.66229248046875,14.479999542236328,12.744999933242799,0.4333251242857505
2024-07-18,53.2521858215332,130.3039093017578,15.930000305175781,12.926499938964843,0.19126649300617873
2024-07-19,53.519832611083984,130.6819610595703,16.520000457763672,13.088499975204467,0.24705961068744065
2024-07-22,54.418365478515625,130.6819610595703,14.90999984741211,13.173999977111816,0.38607589372398776
2024-07-23,55.26909637451172,114.9295654296875,14.720000267028809,13.243499994277954,-0.08165479745915953
2024-07-24,54.255859375,115.69467163085938,18.040000915527344,13.503500032424927,-0.20930653840917154
2024-07-25,55.65145492553711,114.38947296142578,18.459999084472656,13.798999977111816,-0.043047872627653964
2024-07-26,56.61689376831055,115.96471405029297,16.389999389648438,14.00649995803833,0.16625493979057948
2024-07-29,55.41248321533203,115.76669311523438,16.600000381469727,14.214499998092652,-0.027619483997997456
2024-07-30,55.93821716308594,116.14474487304688,17.690000534057617,14.488000011444091,0.06810352243114971
2024-07-31,55.70880126953125,117.35093688964844,16.360000610351562,14.70450005531311,0.07850301311082594
2024-08-01,53.21395492553711,117.53994750976562,18.59000015258789,15.029500055313111,-0.3002949757065981
2024-08-02,51.45513153076172,115.2716064453125,23.389999389648438,15.575000047683716,-0.6587173271133567
2024-08-05,50.04042053222656,113.4353256225586,38.56999969482422,16.885000038146973,-0.9474612749921557
2024-08-06,50.155128479003906,112.0671157836914,27.709999084472656,17.644999980926514,-0.9817722731950577
2024-08-07,49.839683532714844,111.00496673583984,27.850000381469727,18.394999980926514,-1.0709891846419373
2024-08-08,50.72865676879883,113.60635375976562,23.790000915527344,18.938500022888185,-0.8344736577927294
2024-08-09,50.48012924194336,113.25531005859375,20.3700008392334,19.334000062942504,-0.8862811339666722
2024-08-12,49.95439147949219,112.39116668701172,20.709999084472656,19.713500022888184,-1.0004996725378124
2024-08-13,50.566162109375,113.8583984375,18.1200008392334,19.96000008583069,-0.8500241151249505
2024-08-14,50.45145034790039,113.7953872680664,16.190000534057617,20.045500135421754,-0.8701691815930965
2024-08-15,51.60807418823242,115.71269226074219,15.229999542236328,20.01050009727478,-0.6182722934707503
2024-08-16,52.449249267578125,116.70282745361328,14.800000190734863,19.92450008392334,-0.45045718094787146
2024-08-19,53.05145263671875,117.55061340332031,14.649999618530273,19.91150007247925,-0.3250306570750402
2024-08-20,52.05733108520508,117.48680877685547,15.880000114440918,19.969500064849854,-0.4812635742087516
2024-08-21,52.363216400146484,116.59343719482422,16.270000457763672,19.88100004196167,-0.46792984347739636
2024-08-22,52.51615905761719,115.62715148925781,17.549999237060547,19.835500049591065,-0.4810328527314419
2024-08-23,55.18307113647461,116.65724182128906,15.859999656677246,19.809000062942506,-0.02922908307506474
2024-08-26,54.772037506103516,117.83321380615234,16.149999618530273,19.786500024795533,-0.04807835388871506
2024-08-27,54.246307373046875,116.59343719482422,15.430000305175781,19.67350001335144,-0.1765879046782533
2024-08-28,54.714683532714844,115.94620513916016,17.110000610351562,19.71100001335144,-0.12874926278551968
2024-08-29,54.86763000488281,115.7547607421875,15.649999618530273,19.56399998664856,-0.11237031533648735
2024-08-30,55.278656005859375,117.18598175048828,15.0,19.144500017166138,0.005676941880948205
2024-09-03,54.57130432128906,116.22879791259766,20.719999313354492,18.25199999809265,-0.14017997646021976
2024-09-04,53.91175079345703,117.52326965332031,21.31999969482422,17.932500028610228,-0.1929702297489007
2024-09-05,53.386009216308594,116.13763427734375,19.899999618530273,17.534999990463255,-0.3270312238631867
2024-09-06,52.42056655883789,116.26526641845703,22.3799991607666,17.46449990272522,-0.4715432565976412
2024-09-09,52.831600189208984,117.48680877685547,19.450000762939453,17.41849989891052,-0.36147272758527005
2024-09-10,52.37277603149414,118.35282897949219,19.079999923706055,17.336999940872193,-0.3995090248035607
2024-09-11,51.76101303100586,117.1404037475586,17.690000534057617,17.315499925613402,-0.5402884562004534
2024-09-12,51.96175003051758,117.06746673583984,17.06999969482422,17.359499883651733,-0.5120066092659872
2024-09-13,53.357337951660156,115.99178314208984,16.559999465942383,17.425999879837036,-0.3370164737184161
2024-09-16,54.045570373535156,117.51415252685547,17.139999389648438,17.542999839782716,-0.1726132584368347
2024-09-17,54.49483108520508,119.100341796875,17.610000610351562,17.690999889373778,-0.04275425441966193
2024-09-18,54.733802795410156,119.100341796875,18.229999542236328,17.80849986076355,-0.005781807325372123
2024-09-19,56.2823371887207,120.44949340820312,16.329999923706055,17.81149983406067,0.285132172146822
2024-09-20,55.144832611083984,117.23155975341797,16.149999618530273,17.741499853134155,-0.013293346574888293
2024-09-23,54.70412063598633,117.35919189453125,15.890000343322754,17.742999887466432,-0.0766218058389158
2024-09-24,53.96318435668945,118.07023620605469,15.390000343322754,17.704999923706055,-0.1642015714644508
2024-09-25,53.15488815307617,119.8843002319336,15.40999984741211,17.70399990081787,-0.2202349255028394
2024-09-26,53.74186706542969,121.54342651367188,15.369999885559082,17.616999864578247,-0.0662937585870431
2024-09-27,53.80922317504883,122.39119720458984,16.959999084472656,17.682499837875366,-0.023616572404110733
2024-09-30,54.46355438232422,124.28731536865234,16.729999542236328,17.768999814987183,0.14976211727136288
2024-10-01,52.6448974609375,121.48871612548828,19.260000228881836,17.69599986076355,-0.23809276598554788
2024-10-02,52.5294303894043,121.25169372558594,18.899999618530273,17.574999856948853,-0.2649755152576354
2024-10-03,52.65452194213867,119.16414642333984,20.489999771118164,17.604499864578248,-0.32504955808606323
2024-10-04,53.73223876953125,119.64728546142578,19.209999084472656,17.44599986076355,-0.13992827288669574
2024-10-07,53.49168014526367,119.60169982910156,22.639999389648438,17.605499792099,-0.178880693148956
2024-10-08,53.32809829711914,119.3829345703125,21.420000076293945,17.722499799728393,-0.2125128552712596
2024-10-09,54.02091598510742,121.24258422851562,20.860000610351562,17.88099980354309,-0.034567302895788916
2024-10-10,53.972808837890625,121.09673309326172,20.93000030517578,18.07399983406067,-0.04755957035729819
2024-10-11,55.839576721191406,122.70115661621094,20.459999084472656,18.268999814987183,0.302302475253948
2024-10-14,56.28221893310547,122.67379760742188,19.700000762939453,18.396999883651734,0.36974478920471776
2024-10-15,56.89806365966797,121.97187805175781,20.639999389648438,18.548499822616577,0.4383182283241406
2024-10-16,57.67748260498047,123.83151245117188,19.579999923706055,18.615999841690062,0.6296616915320791
2024-10-17,58.177852630615234,123.43954467773438,19.110000610351562,18.75499987602234,0.6921626189734823
2024-10-18,57.38880920410156,123.91356658935547,18.030000686645508,18.8489999294281,0.5881216775580366
2024-10-21,55.704864501953125,119.72023010253906,18.3700008392334,18.97299995422363,0.16804143030631016
2024-10-22,56.40730667114258,119.72023010253906,18.200000762939453,19.11349997520447,0.2767195910595964
2024-10-23,56.44580078125,119.79315185546875,19.239999771118164,19.30499997138977,0.2854497435630652
2024-10-24,56.73447799682617,126.11963653564453,19.079999923706055,19.49049997329712,0.5708241232658942
2024-10-25,55.7144889831543,125.28095245361328,20.329999923706055,19.65900001525879,0.3811063103934928
2024-10-28,57.31182861328125,123.37572479248047,19.799999237060547,19.8125,0.555747698544881
2024-10-29,56.975040435791016,122.43678283691406,19.34000015258789,19.816499996185303,0.4679164904846656
2024-10-30,57.55239486694336,121.97187805175781,20.350000381469727,19.889000034332277,0.5395529138957973
2024-10-31,56.724853515625,122.2088851928711,23.15999984741211,20.022500038146973,0.42053777536628156
2024-11-01,56.42655563354492,122.19976806640625,21.8799991607666,20.15600004196167,0.37403980391356395
2024-11-04,55.93581008911133,121.24258422851562,21.979999542236328,20.123000049591063,0.2616950492072905
2024-11-05,56.89806365966797,122.00833129882812,20.489999771118164,20.076500034332277,0.439705211085071
2024-11-06,64.52872467041016,122.08126068115234,16.270000457763672,19.84700002670288,1.623055816335029
2024-11-07,62.19044494628906,122.29093170166016,15.199999809265137,19.56050000190735,1.2692670844774925
2024-11-08,62.52724075317383,120.73209381103516,14.9399995803833,19.28450002670288,1.2620632864132155
2024-11-11,64.46137237548828,119.97547912597656,14.970000267028809,19.048000001907347,1.5325140911144037
2024-11-12,64.08609008789062,118.63541412353516,14.710000038146973,18.751500034332274,1.4234652411389097
2024-11-13,63.69157409667969,121.86247253417969,14.020000457763672,18.473500061035157,1.4852117700546152
2024-11-14,63.345157623291016,120.91442108154297,14.3100004196167,18.233500051498414,1.3955443221065889
2024-11-15,63.35477066040039,122.21802520751953,16.139999389648438,18.13899998664856,1.4466314743641457
2024-11-18,63.239315032958984,124.70038604736328,15.579999923706055,17.99949994087219,1.5232183065432459
2024-11-19,62.873653411865234,122.91932678222656,16.350000381469727,17.906999921798707,1.3988788494864246
2024-11-20,62.7004508972168,121.8949966430664,17.15999984741211,17.802999925613403,1.3331078833267103
2024-11-21,63.63383483886719,121.23057556152344,16.8700008392334,17.692499971389772,1.4522360728222206
2024-11-22,65.23118591308594,124.414306640625,15.239999771118164,17.437999963760376,1.8205052761633849
2024-11-25,66.29928588867188,126.92436218261719,14.600000381469727,17.178000020980836,2.081259346435207
2024-11-26,65.58721923828125,124.54350280761719,14.100000381469727,16.916000032424925,1.8805045709589407
2024-11-27,65.3755111694336,125.20791625976562,14.100000381469727,16.603500032424925,1.873029989472396
2024-11-29,65.1734390258789,125.24484252929688,13.510000228881836,16.121000051498413,1.8431714298499966
