Date,PG,CL,VIX,AvgVIX,zscore
2024-07-30,154.35060119628906,96.43605041503906,17.690000534057617,14.488000011444091,-1.9368317357855638
2024-07-31,153.45333862304688,95.1884994506836,16.360000610351562,14.70450005531311,-1.884864264742285
2024-08-01,158.15924072265625,96.85830688476562,18.59000015258789,15.029500055313111,-1.2164608277398574
2024-08-02,162.3497314453125,98.66246032714844,23.389999389648438,15.575000047683716,-0.6825167308073924
2024-08-05,160.42152404785156,96.89668273925781,38.56999969482422,16.885000038146973,-0.7475506767885679
2024-08-06,160.45016479492188,98.51850891113281,27.709999084472656,17.644999980926514,-1.0546723274223804
2024-08-07,162.29244995117188,98.29778289794922,27.850000381469727,18.394999980926514,-0.6241631516001922
2024-08-08,163.1038055419922,98.56649780273438,23.790000915527344,18.938500022888185,-0.5052186651066825
2024-08-09,162.78878784179688,97.95230865478516,20.3700008392334,19.334000062942504,-0.4529537980657572
2024-08-12,159.22833251953125,97.19418334960938,20.709999084472656,19.713500022888184,-1.056218368130862
2024-08-13,159.6865234375,96.53202056884766,18.1200008392334,19.96000008583069,-0.8318926763731532
2024-08-14,161.12786865234375,98.0578842163086,16.190000534057617,20.045500135421754,-0.8230427323031854
2024-08-15,160.28787231445312,97.34773254394531,15.229999542236328,20.01050009727478,-0.8627822250817406
2024-08-16,160.2592315673828,97.87554168701172,14.800000190734863,19.92450008392334,-0.9707250377451018
2024-08-19,160.76515197753906,97.7411880493164,14.649999618530273,19.91150007247925,-0.838262531816816
2024-08-20,162.66468811035156,98.90237426757812,15.880000114440918,19.969500064849854,-0.6625271496576663
2024-08-21,162.4260711669922,99.29582214355469,16.270000457763672,19.88100004196167,-0.7887368228575818
2024-08-22,162.41653442382812,99.7564697265625,17.549999237060547,19.835500049591065,-0.8796893629524658
2024-08-23,161.4810791015625,100.0059814453125,15.859999656677246,19.809000062942506,-1.1248251422015592
2024-08-26,162.60745239257812,100.85047912597656,16.149999618530273,19.786500024795533,-1.0507297903688075
2024-08-27,161.5574493408203,101.64700317382812,15.430000305175781,19.67350001335144,-1.425603820714127
2024-08-28,161.37606811523438,101.52224731445312,17.110000610351562,19.71100001335144,-1.4397047273964676
2024-08-29,162.30198669433594,101.54142761230469,15.649999618530273,19.56399998664856,-1.2484575576334096
2024-08-30,163.74334716796875,102.20359802246094,15.0,19.144500017166138,-1.072837336919741
2024-09-03,166.5879364013672,103.43196105957031,20.719999313354492,18.25199999809265,-0.7110934991106608
2024-09-04,167.9051971435547,104.38202667236328,21.31999969482422,17.932500028610228,-0.6171908006803517
2024-09-05,167.49472045898438,104.15170288085938,19.899999618530273,17.534999990463255,-0.6591436864462059
2024-09-06,167.60928344726562,103.50872802734375,22.3799991607666,17.46449990272522,-0.5108732035912986
2024-09-09,168.05789184570312,102.78900146484375,19.450000762939453,17.41849989891052,-0.27745033558532584
2024-09-10,169.70928955078125,102.52986907958984,19.079999923706055,17.336999940872193,0.12028353731380434
2024-09-11,166.01516723632812,101.84851837158203,17.690000534057617,17.315499925613402,-0.5259484947158625
2024-09-12,165.5856475830078,102.05005645751953,17.06999969482422,17.359499883651733,-0.6552973240979929
2024-09-13,166.16790771484375,101.46467590332031,16.559999465942383,17.425999879837036,-0.41967463799305493
2024-09-16,169.1842803955078,101.17676544189453,17.139999389648438,17.542999839782716,0.27100908871462515
2024-09-17,167.88609313964844,100.34185028076172,17.610000610351562,17.690999889373778,0.15888834212426947
2024-09-18,166.01516723632812,99.01753234863281,18.229999542236328,17.80849986076355,0.020675244692353795
2024-09-19,163.74334716796875,97.89473724365234,16.329999923706055,17.81149983406067,-0.24085668692413986
2024-09-20,166.30152893066406,98.90237426757812,16.149999618530273,17.741499853134155,0.10320363517941554
2024-09-23,165.8719940185547,99.14228820800781,15.890000343322754,17.742999887466432,-0.033558246778747775
2024-09-24,165.36607360839844,99.6029281616211,15.390000343322754,17.704999923706055,-0.22902206909608694
2024-09-25,164.43060302734375,99.56454467773438,15.40999984741211,17.70399990081787,-0.4185725307905526
2024-09-26,165.33743286132812,98.90237426757812,15.369999885559082,17.616999864578247,-0.09978518844677746
2024-09-27,165.66200256347656,99.47817993164062,16.959999084472656,17.682499837875366,-0.1426275843736407
2024-09-30,165.32791137695312,99.62212371826172,16.729999542236328,17.768999814987183,-0.24076345650496359
2024-10-01,165.1751708984375,98.20182037353516,19.260000228881836,17.69599986076355,0.001317967490274411
2024-10-02,164.10609436035156,97.94271850585938,18.899999618530273,17.574999856948853,-0.17374537852040906
2024-10-03,162.3878936767578,95.9370346069336,20.489999771118164,17.604499864578248,-0.14824021262765805
2024-10-04,161.20425415039062,95.0445556640625,19.209999084472656,17.44599986076355,-0.22512836552836082
2024-10-07,159.5242462158203,94.59349822998047,22.639999389648438,17.605499792099,-0.49175837017644414
2024-10-08,160.51698303222656,96.52242279052734,21.420000076293945,17.722499799728393,-0.6551875936414321
2024-10-09,161.5765380859375,96.92548370361328,20.860000610351562,17.88099980354309,-0.5099254551543649
2024-10-10,161.2710723876953,95.23648071289062,20.93000030517578,18.07399983406067,-0.248117934907965
2024-10-11,163.3137969970703,96.06178283691406,20.459999084472656,18.268999814987183,0.022620055717078005
2024-10-14,164.6692657470703,96.66637420654297,19.700000762939453,18.396999883651734,0.19127362295408173
2024-10-15,165.68109130859375,97.45330047607422,20.639999389648438,18.548499822616577,0.25236737381650276
2024-10-16,164.54518127441406,97.1078109741211,19.579999923706055,18.615999841690062,0.07991258828389
2024-10-17,164.44972229003906,96.47443389892578,19.110000610351562,18.75499987602234,0.18211009763684435
2024-10-18,164.45645141601562,96.88915252685547,18.030000686645508,18.8489999294281,0.10345054700015745
2024-10-21,162.78575134277344,95.8282699584961,18.3700008392334,18.97299995422363,-0.0434710130443307
2024-10-22,162.9393768310547,96.12723541259766,18.200000762939453,19.11349997520447,-0.06885146277534435
2024-10-23,162.8241729736328,95.4617691040039,19.239999771118164,19.30499997138977,0.03538477780780278
2024-10-24,162.86256408691406,96.19475555419922,19.079999923706055,19.49049997329712,-0.09806145167404617
2024-10-25,161.51834106445312,92.2115478515625,20.329999923706055,19.65900001525879,0.38801623038989685
2024-10-28,162.55532836914062,92.33692932128906,19.799999237060547,19.8125,0.5821427771333416
2024-10-29,160.5101776123047,91.35319519042969,19.34000015258789,19.816499996185303,0.34148496611136875
2024-10-30,159.54042053222656,91.29531860351562,20.350000381469727,19.889000034332277,0.14847938418264953
2024-10-31,158.59947204589844,90.37908935546875,23.15999984741211,20.022500038146973,0.12727527723774254
2024-11-01,158.52264404296875,90.01260375976562,21.8799991607666,20.15600004196167,0.18186250315480387
2024-11-04,158.50343322753906,90.28263854980469,21.979999542236328,20.123000049591063,0.12567776310728745
2024-11-05,159.15635681152344,90.90953826904297,20.489999771118164,20.076500034332277,0.14210418454916046
2024-11-06,154.63397216796875,87.01313781738281,16.270000457763672,19.84700002670288,-0.05773603984973092
2024-11-07,156.8999786376953,87.54359436035156,15.199999809265137,19.56050000190735,0.31694412600946026
2024-11-08,161.02865600585938,89.27960968017578,14.9399995803833,19.28450002670288,0.8510300408428096
2024-11-11,159.41558837890625,88.6912841796875,14.970000267028809,19.048000001907347,0.6249987471296564
2024-11-12,159.233154296875,88.24764251708984,14.710000038146973,18.751500034332274,0.6722485443416654
2024-11-13,159.94371032714844,87.83292388916016,14.020000457763672,18.473500061035157,0.9019312914239165
2024-11-14,160.42376708984375,88.19941711425781,14.3100004196167,18.233500051498414,0.932241736975824
2024-11-15,162.78575134277344,90.23441314697266,16.139999389648438,18.13899998664856,1.0366243682969114
2024-11-18,163.9475555419922,91.25674438476562,15.579999923706055,17.99949994087219,1.0838424704482705
2024-11-19,163.95712280273438,90.28263854980469,16.350000381469727,17.906999921798707,1.2739430309595345
2024-11-20,164.08197021484375,90.57198333740234,17.15999984741211,17.802999925613403,1.244361021080859
2024-11-21,165.86788940429688,90.89988708496094,16.8700008392334,17.692499971389772,1.5570697157671725
2024-11-22,169.25721740722656,91.54607391357422,15.239999771118164,17.437999963760376,2.145917465001727
2024-11-25,170.3230438232422,91.95114135742188,14.600000381469727,17.178000020980836,2.292112595410701
2024-11-26,172.16653442382812,93.1470718383789,14.100000381469727,16.916000032424925,2.449339053625843
2024-11-27,172.21453857421875,93.32067108154297,14.100000381469727,16.603500032424925,2.425926665876063
2024-11-29,172.11851501464844,93.1952896118164,13.510000228881836,16.121000051498413,2.429918470375146
2024-12-02,172.54098510742188,93.6582260131836,13.34000015258789,15.694000101089477,2.4294823121848754
2024-12-03,168.43150329589844,91.2470932006836,13.300000190734863,15.260000133514405,2.0297937194271194
2024-12-04,168.13385009765625,91.43997955322266,13.449999809265137,14.908000135421753,1.929879681311972
2024-12-05,169.01719665527344,91.71967315673828,13.539999961853027,14.77150011062622,2.0618619131925007
2024-12-06,166.89524841308594,90.88060760498047,12.770000457763672,14.650000143051148,1.777101043539464
2024-12-09,163.98594665527344,89.6364517211914,14.1899995803833,14.612500143051147,1.404781468803003
2024-12-10,165.41661071777344,90.55268096923828,14.180000305175781,14.573000144958495,1.529094375669709
2024-12-11,163.8323516845703,89.46286010742188,13.579999923706055,14.51650013923645,1.4059604118569728
2024-12-12,164.0435791015625,90.23441314697266,13.920000076293945,14.511500120162964,1.3014579105151975
2024-12-13,164.24520874023438,90.11868286132812,13.8100004196167,14.486500120162964,1.3662565923236585
2024-12-16,164.32200622558594,89.6171646118164,14.6899995803833,14.414000129699707,1.4792623229089197
2024-12-17,163.54428100585938,90.16690826416016,15.869999885559082,14.428500127792358,1.209365774185991
2024-12-18,162.34410095214844,89.45320892333984,27.6200008392334,14.992000150680543,1.0944752042834205
2024-12-19,162.44969177246094,89.6171646118164,24.09000015258789,15.338500165939331,1.0850496293959748
2024-12-20,161.36471557617188,88.75879669189453,18.360000610351562,15.41300015449524,1.0223485158749284
2024-12-23,161.41273498535156,88.64307403564453,16.780000686645508,15.490000200271606,1.0548033462650173
2024-12-24,162.20965576171875,89.10600280761719,14.270000457763672,15.473500204086303,1.133208629736413
2024-12-26,163.3810577392578,89.08670043945312,14.729999542236328,15.505000162124634,1.3835723843513268
2024-12-27,162.7761688232422,88.54662322998047,15.949999809265137,15.597500133514405,1.3604953720772355
2024-12-30,160.43336486816406,87.56288146972656,17.399999618530273,15.792000102996827,1.057168648440255
2024-12-31,160.9710693359375,87.67860412597656,17.350000381469727,15.992500114440919,1.1480370059917806
2025-01-02,159.36756896972656,87.33140563964844,17.93000030517578,16.224000120162962,0.8774618348260995
2025-01-03,158.55145263671875,86.94563293457031,16.1299991607666,16.358000087738038,0.7801172032615885
2025-01-06,154.20191955566406,84.42839813232422,16.040000915527344,16.483000135421754,0.35037302277847604
2025-01-07,154.87403869628906,84.28372192382812,17.81999969482422,16.73550009727478,0.5198215387398031
2025-01-08,155.64215087890625,84.35123443603516,17.700000762939453,16.911000156402586,0.6685105607677001
2025-01-10,152.24317932128906,83.29035186767578,19.540000915527344,17.179000186920167,0.1577043146652988
2025-01-13,152.5120391845703,84.00404357910156,19.190000534057617,17.459500217437743,0.07650844085195228
2025-01-14,153.3761749267578,84.55377960205078,18.709999084472656,17.69900016784668,0.1523044595557726
2025-01-15,153.28973388671875,84.73703002929688,16.1200008392334,17.814500188827516,0.09872135217558686
2025-01-16,154.1059112548828,85.41213989257812,16.600000381469727,17.910000228881835,0.14021188290510692
2025-01-17,154.71080017089844,85.53753662109375,15.970000267028809,17.915000247955323,0.24335788645036938
2025-01-21,155.27731323242188,85.5763168334961,15.0600004196167,17.287000226974488,0.3551483534495874
2025-01-22,158.17698669433594,84.9167709350586,15.100000381469727,16.837500238418578,1.0930188501173812
2025-01-23,159.5308074951172,85.26594543457031,15.020000457763672,16.670500230789184,1.3106428636613046
2025-01-24,158.54257202148438,85.23683166503906,14.850000381469727,16.574000215530397,1.108192989633891
2025-01-27,163.894287109375,88.4666976928711,17.899999618530273,16.755500173568727,1.6113458187071705
2025-01-28,160.54222106933594,87.15728759765625,16.40999984741211,16.839500188827515,1.1584026349118122
2025-01-29,160.5808563232422,86.87601470947266,16.559999465942383,16.870000171661378,1.220847077475946
2025-01-30,161.72076416015625,88.15631866455078,15.84000015258789,16.792000198364256,1.213644019413894
2025-01-31,160.34902954101562,84.09233856201172,16.43000030517578,16.74600019454956,1.7095251993762584
2025-02-03,163.02487182617188,84.41239929199219,18.6200008392334,16.780500221252442,2.211120098292033
2025-02-04,162.4163055419922,83.89834594726562,17.209999084472656,16.834500217437743,2.182243978575659
2025-02-05,163.26637268066406,84.01473999023438,15.770000457763672,16.821000194549562,2.338750141500595
2025-02-06,163.1408233642578,83.1030044555664,15.5,16.70500020980835,2.4883593002700177
2025-02-07,162.26173400878906,84.15052795410156,16.540000915527344,16.647000217437743,2.10100638689544
2025-02-10,161.83670043945312,83.37459564208984,15.8100004196167,16.46050019264221,2.1613379346868387
2025-02-11,163.672119140625,84.74217987060547,16.020000457763672,16.302000188827513,2.283720934093616
2025-02-12,163.81703186035156,84.1214370727539,15.890000343322754,16.16100025177002,2.434088803936112
2025-02-13,165.20809936523438,85.11075592041016,15.100000381469727,16.110000228881837,2.5359521437533834
2025-02-14,157.35435485839844,83.45219421386719,14.770000457763672,16.018500232696532,1.2026043319038302
2025-02-18,159.8080596923828,83.79166412353516,15.350000381469727,15.98750023841858,1.653680919322298
2025-02-19,160.83203125,84.79067993164062,15.270000457763672,15.998000240325927,1.676380470896388
2025-02-20,161.52757263183594,85.22714233398438,15.65999984741211,16.026000213623046,1.7385507766798065
2025-02-21,164.44493103027344,86.77902221679688,18.209999084472656,16.185500144958496,2.0531494706460913
2025-02-24,164.74440002441406,87.39977264404297,18.979999542236328,16.392000102996825,1.9963439583007623
2025-02-25,166.78268432617188,89.51420593261719,19.43000030517578,16.4685001373291,2.0172338821727718
2025-02-26,165.47857666015625,87.45795440673828,19.100000381469727,16.603000164031982,2.139689544394397
2025-02-27,166.12579345703125,87.48706817626953,21.1299991607666,16.831500148773195,2.2703385033145507
2025-02-28,167.93226623535156,88.42788696289062,19.6299991607666,17.021000099182128,2.4690294147364322
2025-03-03,169.62278747558594,90.01856994628906,22.780000686645508,17.338500118255617,2.5178272507865436
2025-03-04,167.294677734375,88.3211898803711,23.510000228881836,17.583000087738036,2.35538792831031
2025-03-05,168.6760711669922,88.99044799804688,21.93000030517578,17.819000148773192,2.5170136512687606
2025-03-06,168.72438049316406,90.484130859375,24.8700008392334,18.27400016784668,2.238775865247169
2025-03-07,169.97055053710938,93.83036041259766,23.3700008392334,18.66750020980835,1.8550448483661912
2025-03-10,170.27000427246094,94.56749725341797,27.860000610351562,19.23350019454956,1.7757635374005007
2025-03-11,167.23670959472656,91.26976776123047,26.920000076293945,19.78900017738342,1.7738537532081242
2025-03-12,162.64813232421875,88.08840942382812,24.229999542236328,20.199500131607056,1.4220121666684422
2025-03-13,162.8606719970703,87.79743957519531,24.65999984741211,20.638000106811525,1.522944242561755
2025-03-14,162.26173400878906,87.11849212646484,21.770000457763672,20.97150011062622,1.5279340858754888
2025-03-17,163.9908905029297,87.98171997070312,20.510000228881836,21.25850009918213,1.7253279062173403
2025-03-18,162.0105743408203,86.79841613769531,21.700000762939453,21.576000118255614,1.536855024810728
2025-03-19,162.84136962890625,87.71985626220703,19.899999618530273,21.807500076293945,1.5338604118635504
2025-03-20,161.8560028076172,87.56465911865234,19.799999237060547,22.014500045776366,1.3563594609328367
2025-03-21,161.02523803710938,87.58405303955078,19.280000686645508,22.06800012588501,1.1776986260584517
2025-03-24,160.02056884765625,88.16600036621094,17.479999542236328,21.99300012588501,0.8538013236879725
2025-03-25,157.3157501220703,86.8954086303711,17.149999618530273,21.879000091552733,0.5296397038988727
2025-03-26,160.91897583007812,89.26201629638672,18.329999923706055,21.84050006866455,0.8313340982143005
