Date,BAC,CL,VIX,AvgVIX,zscore
2024-03-18,34.36894226074219,83.79309844970703,14.329999923706055,14.207499933242797,-1.8096914720379285
2024-03-19,34.388031005859375,84.26773834228516,13.819999694824219,14.127499914169311,-1.7738732838828555
2024-03-20,35.075225830078125,83.86903381347656,13.039999961853027,14.012499904632568,-1.6861737295229113
2024-03-21,35.80058670043945,84.26773834228516,12.920000076293945,13.931499910354614,-1.5372774456561555
2024-03-22,35.361549377441406,84.67593383789062,13.0600004196167,13.896999931335449,-1.582759598011833
2024-03-25,35.18021011352539,84.14432525634766,13.1899995803833,13.869499921798706,-1.6496692449170758
2024-03-26,35.39973449707031,84.39115142822266,13.239999771118164,13.859999895095825,-1.5959362340537375
2024-03-27,36.08692169189453,85.38787841796875,12.779999732971191,13.80699987411499,-1.4123331204344995
2024-03-28,36.19190216064453,85.48283386230469,13.010000228881836,13.787499904632568,-1.3882233581355856
2024-04-01,35.81013488769531,84.54302978515625,13.649999618530273,13.81449990272522,-1.5167580179667475
2024-04-02,35.60015869140625,84.54302978515625,14.609999656677246,13.870499897003175,-1.5519279545287417
2024-04-03,35.7337760925293,83.63172149658203,14.329999923706055,13.863999891281129,-1.5921798724698697
2024-04-04,35.23747253417969,82.96722412109375,16.350000381469727,13.956499910354614,-1.7209775690353868
2024-04-05,35.418819427490234,83.4228744506836,16.030000686645508,14.035999965667724,-1.6592870822868206
2024-04-08,35.79104232788086,83.27099609375,15.1899995803833,14.058499956130982,-1.607379908775331
2024-04-09,36.01055908203125,83.20454406738281,14.979999542236328,14.046499919891357,-1.5751790744350744
2024-04-10,34.97978591918945,82.1698226928711,15.800000190734863,14.144499921798706,-1.8189423442333361
2024-04-11,34.69344711303711,81.63822174072266,14.90999984741211,14.202499914169312,-1.903438351895344
2024-04-12,34.15896987915039,81.49584197998047,17.309999465942383,14.347999906539917,-2.0027459862928936
2024-04-15,34.311683654785156,81.79961395263672,19.229999542236328,14.588999891281128,-1.9562896543121706
2024-04-16,33.09955978393555,81.79961395263672,18.399999618530273,14.792499876022339,-2.159314189456967
2024-04-17,33.62449645996094,82.3501968383789,18.209999084472656,15.01199984550476,-2.033549676460067
2024-04-18,34.13988494873047,82.31221771240234,18.0,15.259999847412109,-1.9498349654402276
2024-04-19,35.28519821166992,83.19062805175781,18.709999084472656,15.549499797821046,-1.6976297182249236
2024-04-22,36.01055908203125,84.33637237548828,16.940000534057617,15.743499803543092,-1.4973910869055997
2024-04-23,36.62139129638672,84.57505798339844,15.6899995803833,15.868499803543092,-1.3786755026470834
2024-04-24,36.57367706298828,84.85195922851562,15.970000267028809,16.004999828338622,-1.3676365988458965
2024-04-25,36.1823616027832,85.25296020507812,15.369999885559082,16.13449983596802,-1.405620046745356
2024-04-26,36.10600662231445,86.89520263671875,15.029999732971191,16.235499811172485,-1.305541524265189
2024-04-29,35.83876419067383,86.3987045288086,14.670000076293945,16.28649983406067,-1.3844264483694668
2024-04-30,35.32337188720703,87.76405334472656,15.649999618530273,16.33849983215332,-1.3769146959974503
2024-05-01,35.2661018371582,87.74495697021484,15.390000343322754,16.391499853134157,-1.3878195862437979
2024-05-02,35.19929504394531,88.70929718017578,14.680000305175781,16.307999849319458,-1.3327324705004846
2024-05-03,35.55243682861328,88.68064880371094,13.489999771118164,16.18099980354309,-1.2755519695479514
2024-05-06,35.972381591796875,88.96708679199219,13.489999771118164,16.095999813079835,-1.1855271423059173
2024-05-07,36.11555099487305,89.82638549804688,13.229999542236328,16.008499813079833,-1.1024893538566392
2024-05-08,35.99147415161133,89.24397277832031,13.0,15.868499803543092,-1.163299491788228
2024-05-09,36.53549575805664,89.82638549804688,12.6899995803833,15.75749979019165,-1.0321507586171275
2024-05-10,36.697750091552734,90.80026245117188,12.550000190734863,15.519499826431275,-0.9380416396085185
2024-05-13,36.468685150146484,90.189208984375,13.600000381469727,15.237999868392944,-1.0184051592809777
2024-05-14,36.735931396484375,90.29423522949219,13.420000076293945,14.988999891281129,-0.966424567742069
2024-05-15,37.136783599853516,90.25605010986328,12.449999809265137,14.700999927520751,-0.9019082549011583
2024-05-16,37.432655334472656,90.25605010986328,12.420000076293945,14.42199993133545,-0.8523512559605867
2024-05-17,37.49946975708008,89.87413024902344,11.989999771118164,14.085999965667725,-0.8674086667780635
2024-05-20,37.05088424682617,90.12237548828125,12.149999618530273,13.846499919891357,-0.9254831091869296
2024-05-21,37.84306716918945,90.86711883544922,11.859999656677246,13.654999923706054,-0.7416120125222705
2024-05-22,37.94804382324219,90.47566223144531,12.289999961853027,13.470999908447265,-0.7509328838736964
2024-05-23,37.38493347167969,89.49222564697266,12.770000457763672,13.340999937057495,-0.9128403428998425
2024-05-24,37.89078140258789,89.08165740966797,11.930000305175781,13.185999965667724,-0.8563308293284468
2024-05-28,37.528099060058594,87.78314971923828,12.920000076293945,13.098499965667724,-1.0063217453263766
2024-05-29,36.9554443359375,87.16254425048828,14.279999732971191,13.02999997138977,-1.1448912797848776
2024-05-30,36.86954879760742,86.8188247680664,14.470000267028809,12.983999967575073,-1.1829014010857268
2024-05-31,38.167572021484375,88.75703430175781,12.920000076293945,12.895999956130982,-0.8322804279622886
2024-06-03,38.062583923339844,88.2891845703125,13.109999656677246,12.876999950408935,-0.8820196450942025
2024-06-04,37.87169647216797,89.56859588623047,13.15999984741211,12.860499954223632,-0.826061282422857
2024-06-05,38.13893508911133,89.42538452148438,12.630000114440918,12.830499982833862,-0.7911427755728715
2024-06-06,37.89078140258789,89.73091125488281,12.579999923706055,12.809499979019165,-0.8117090879800849
2024-06-07,38.19805908203125,89.64498138427734,12.220000267028809,12.78600001335144,-0.7661474164777262
2024-06-10,38.092430114746094,89.65453338623047,12.739999771118164,12.795499992370605,-0.7831832396674935
2024-06-11,37.31464767456055,89.7118148803711,12.850000381469727,12.757999992370605,-0.9095209846458923
2024-06-12,37.8427734375,89.01483154296875,12.039999961853027,12.68899998664856,-0.8689647073528234
2024-06-13,37.69873809814453,90.47566223144531,11.9399995803833,12.663499975204468,-0.7926903149120031
2024-06-14,37.67953872680664,90.34198760986328,12.65999984741211,12.675499963760377,-0.8050932641620492
2024-06-17,37.93879699707031,91.6118392944336,12.75,12.713499975204467,-0.6743948122892078
2024-06-18,38.39970779418945,92.62391662597656,12.300000190734863,12.721000003814698,-0.5276368413080301
2024-06-20,38.39970779418945,92.56664276123047,13.279999732971191,12.792000007629394,-0.5315731438768276
2024-06-21,37.919593811035156,92.87216186523438,13.199999809265137,12.8375,-0.5909921413159942
2024-06-24,38.42851257324219,94.51438903808594,13.329999923706055,12.86549997329712,-0.39288431569264776
2024-06-25,37.813961029052734,94.23751068115234,12.84000015258789,12.910999965667724,-0.5148477694805798
2024-06-26,37.449073791503906,93.78876495361328,12.550000190734863,12.892499971389771,-0.6068057854718986
2024-06-27,37.68913269042969,93.73147583007812,12.239999771118164,12.79049997329712,-0.5705345016897907
2024-06-28,38.18845748901367,92.65257263183594,12.4399995803833,12.688999938964844,-0.5610507224158284
2024-07-01,38.418914794921875,91.22037506103516,12.220000267028809,12.653999948501587,-0.6208819893402643
2024-07-02,39.302330017089844,91.774169921875,12.029999732971191,12.599999952316285,-0.4348534056394775
2024-07-03,39.27351760864258,91.55455780029297,12.09000015258789,12.546499967575073,-0.4547727784114192
2024-07-05,38.803001403808594,92.66212463378906,12.479999542236328,12.538999938964844,-0.45746127938943354
2024-07-08,39.00465393066406,93.16815185546875,12.369999885559082,12.528499937057495,-0.3889074137951402
2024-07-09,39.77283477783203,92.65257263183594,12.510000228881836,12.542999935150146,-0.2956756478940675
2024-07-10,40.08012008666992,92.98673248291016,12.850000381469727,12.548499965667725,-0.22124088659259764
2024-07-11,40.147335052490234,93.34000396728516,12.920000076293945,12.551999950408936,-0.18570317804518002
2024-07-12,39.93608093261719,93.635986328125,12.460000038146973,12.572999954223633,-0.2007449652181536
2024-07-15,40.224151611328125,92.85306549072266,13.119999885559082,12.631999969482422,-0.20630297311716245
2024-07-16,42.37507247924805,92.99629211425781,13.1899995803833,12.658499956130981,0.1638088872121038
2024-07-17,42.231040954589844,94.89630889892578,14.479999542236328,12.744999933242799,0.2702681809333574
2024-07-18,41.29961013793945,94.05611419677734,15.930000305175781,12.926499938964843,0.056513621031989876
2024-07-19,41.19398498535156,94.12328338623047,16.520000457763672,13.088499975204467,0.04343833514593307
2024-07-22,40.61784362792969,93.9985122680664,14.90999984741211,13.173999977111816,-0.06163762438908846
2024-07-23,40.72347640991211,92.6550064086914,14.720000267028809,13.243499994277954,-0.13628077945955144
2024-07-24,40.5122184753418,92.70298767089844,18.040000915527344,13.503500032424927,-0.16836775749981256
2024-07-25,40.022499084472656,92.597412109375,18.459999084472656,13.798999977111816,-0.2576492136414879
2024-07-26,40.01289749145508,95.38043212890625,16.389999389648438,14.00649995803833,-0.06798678974244424
2024-07-29,39.455963134765625,96.81031799316406,16.600000381469727,14.214499998092652,-0.06299763367335305
2024-07-30,39.63840866088867,96.43605041503906,17.690000534057617,14.488000011444091,-0.058161503363993304
2024-07-31,38.70698547363281,95.1884994506836,16.360000610351562,14.70450005531311,-0.2999114555628295
2024-08-01,37.92919158935547,96.85830688476562,18.59000015258789,15.029500055313111,-0.3154258739906334
2024-08-02,36.085548400878906,98.66246032714844,23.389999389648438,15.575000047683716,-0.5002312915893025
2024-08-05,35.19253158569336,96.89668273925781,38.56999969482422,16.885000038146973,-0.7711649114959437
2024-08-06,35.45178985595703,98.51850891113281,27.709999084472656,17.644999980926514,-0.6162760529747808
2024-08-07,35.81667709350586,98.29778289794922,27.850000381469727,18.394999980926514,-0.5703293083447918
2024-08-08,36.69049072265625,98.56649780273438,23.790000915527344,18.938500022888185,-0.40550183979139626
2024-08-09,36.75770568847656,97.95230865478516,20.3700008392334,19.334000062942504,-0.43645550194353705
2024-08-12,36.65208053588867,97.19418334960938,20.709999084472656,19.713500022888184,-0.5062514029587538
2024-08-13,36.93054962158203,96.53202056884766,18.1200008392334,19.96000008583069,-0.5051182016619223
2024-08-14,37.266632080078125,98.0578842163086,16.190000534057617,20.045500135421754,-0.34395697163229955
2024-08-15,37.47787857055664,97.34773254394531,15.229999542236328,20.01050009727478,-0.3573813779225636
2024-08-16,37.77555465698242,97.87554168701172,14.800000190734863,19.92450008392334,-0.2712470363497893
2024-08-19,38.092430114746094,97.7411880493164,14.649999618530273,19.91150007247925,-0.2274058416447904
2024-08-20,37.151405334472656,98.90237426757812,15.880000114440918,19.969500064849854,-0.30521697876569476
2024-08-21,37.209022521972656,99.29582214355469,16.270000457763672,19.88100004196167,-0.26852561679602016
2024-08-22,37.67953872680664,99.7564697265625,17.549999237060547,19.835500049591065,-0.15805730274835358
2024-08-23,38.18845748901367,100.0059814453125,15.859999656677246,19.809000062942506,-0.05566764533118673
2024-08-26,38.332496643066406,100.85047912597656,16.149999618530273,19.786500024795533,0.02649858110872892
2024-08-27,38.092430114746094,101.64700317382812,15.430000305175781,19.67350001335144,0.04103195587461915
2024-08-28,38.361297607421875,101.52224731445312,17.110000610351562,19.71100001335144,0.07749169600424538
2024-08-29,38.57255172729492,101.54142761230469,15.649999618530273,19.56399998664856,0.11419389650004612
2024-08-30,39.129486083984375,102.20359802246094,15.0,19.144500017166138,0.2529870139610128
2024-09-03,39.08147430419922,103.43196105957031,20.719999313354492,18.25199999809265,0.3293678870286127
2024-09-04,38.88943099975586,104.38202667236328,21.31999969482422,17.932500028610228,0.3624974684660722
2024-09-05,38.543739318847656,104.15170288085938,19.899999618530273,17.534999990463255,0.28876625311614745
2024-09-06,37.46126937866211,103.50872802734375,22.3799991607666,17.46449990272522,0.0632678862469224
2024-09-09,38.14748001098633,102.78900146484375,19.450000762939453,17.41849989891052,0.128739478658284
2024-09-10,37.96384811401367,102.52986907958984,19.079999923706055,17.336999940872193,0.08017249723501342
2024-09-11,37.6932258605957,101.84851837158203,17.690000534057617,17.315499925613402,-0.011983028818419677
2024-09-12,37.48059844970703,102.05005645751953,17.06999969482422,17.359499883651733,-0.03374577558601753
2024-09-13,37.35495376586914,101.46467590332031,16.559999465942383,17.425999879837036,-0.09502249129640797
2024-09-16,37.789878845214844,101.17676544189453,17.139999389648438,17.542999839782716,-0.041962201622852364
2024-09-17,38.22480010986328,100.34185028076172,17.610000610351562,17.690999889373778,-0.026496940830938242
2024-09-18,38.292457580566406,99.01753234863281,18.229999542236328,17.80849986076355,-0.106182023248193
2024-09-19,39.500572204589844,97.89473724365234,16.329999923706055,17.81149983406067,0.01900382759750574
2024-09-20,38.92068099975586,98.90237426757812,16.149999618530273,17.741499853134155,-0.008872373956166728
2024-09-23,38.53407669067383,99.14228820800781,15.890000343322754,17.742999887466432,-0.05713787411354684
2024-09-24,38.12815475463867,99.6029281616211,15.390000343322754,17.704999923706055,-0.09346898048048224
2024-09-25,37.934852600097656,99.56454467773438,15.40999984741211,17.70399990081787,-0.12848411013994146
2024-09-26,38.19580841064453,98.90237426757812,15.369999885559082,17.616999864578247,-0.13028481700984518
2024-09-27,38.079830169677734,99.47817993164062,16.959999084472656,17.682499837875366,-0.11013676311003559
2024-09-30,38.35044479370117,99.62212371826172,16.729999542236328,17.768999814987183,-0.054917271387538026
2024-10-01,37.905860900878906,98.20182037353516,19.260000228881836,17.69599986076355,-0.22699701577907094
2024-10-02,37.91551971435547,97.94271850585938,18.899999618530273,17.574999856948853,-0.2431866965866412
2024-10-03,37.934852600097656,95.9370346069336,20.489999771118164,17.604499864578248,-0.3777946337677002
2024-10-04,38.76603698730469,95.0445556640625,19.209999084472656,17.44599986076355,-0.2999135590561372
2024-10-07,38.621063232421875,94.59349822998047,22.639999389648438,17.605499792099,-0.35519607229216027
2024-10-08,38.59206771850586,96.52242279052734,21.420000076293945,17.722499799728393,-0.22748207069130427
2024-10-09,38.84335708618164,96.92548370361328,20.860000610351562,17.88099980354309,-0.1576909290910546
2024-10-10,38.63072967529297,95.23648071289062,20.93000030517578,18.07399983406067,-0.30938626779157674
2024-10-11,40.54438781738281,96.06178283691406,20.459999084472656,18.268999814987183,0.06786280127341827
2024-10-14,40.5057258605957,96.66637420654297,19.700000762939453,18.396999883651734,0.10293931258588121
2024-10-15,40.7280158996582,97.45330047607422,20.639999389648438,18.548499822616577,0.19425540890315177
2024-10-16,41.36590576171875,97.1078109741211,19.579999923706055,18.615999841690062,0.2773539826980782
2024-10-17,41.17259979248047,96.47443389892578,19.110000610351562,18.75499987602234,0.20144565669224465
2024-10-18,40.90198516845703,96.88915252685547,18.030000686645508,18.8489999294281,0.18462176315813586
2024-10-21,40.36075210571289,95.8282699584961,18.3700008392334,18.97299995422363,0.021055951392259374
2024-10-22,40.88265609741211,96.12723541259766,18.200000762939453,19.11349997520447,0.12901941103521516
2024-10-23,40.92131042480469,95.4617691040039,19.239999771118164,19.30499997138977,0.08975782562188472
2024-10-24,41.2209358215332,96.19475555419922,19.079999923706055,19.49049997329712,0.19032003673071277
2024-10-25,40.48639678955078,92.2115478515625,20.329999923706055,19.65900001525879,-0.20646829949352277
2024-10-28,41.19193649291992,92.33692932128906,19.799999237060547,19.8125,-0.07967683221910982
2024-10-29,41.104949951171875,91.35319519042969,19.34000015258789,19.816499996185303,-0.16185644335007893
2024-10-30,40.89232635498047,91.29531860351562,20.350000381469727,19.889000034332277,-0.20144753211912877
2024-10-31,40.41874313354492,90.37908935546875,23.15999984741211,20.022500038146973,-0.3437406482524181
2024-11-01,40.36075210571289,90.01260375976562,21.8799991607666,20.15600004196167,-0.3786415703101894
2024-11-04,39.94515609741211,90.28263854980469,21.979999542236328,20.123000049591063,-0.4296928939343965
2024-11-05,40.47672653198242,90.90953826904297,20.489999771118164,20.076500034332277,-0.29757217784946266
2024-11-06,43.888450622558594,87.01313781738281,16.270000457763672,19.84700002670288,0.006083370725417906
2024-11-07,43.269901275634766,87.54359436035156,15.199999809265137,19.56050000190735,-0.06106340153130669
2024-11-08,43.61783218383789,89.27960968017578,14.9399995803833,19.28450002670288,0.11652562996090035
2024-11-11,44.536006927490234,88.6912841796875,14.970000267028809,19.048000001907347,0.22988091837786637
2024-11-12,44.32337188720703,88.24764251708984,14.710000038146973,18.751500034332274,0.1637751557838189
2024-11-13,44.333038330078125,87.83292388916016,14.020000457763672,18.473500061035157,0.13689156656849275
2024-11-14,44.36203384399414,88.19941711425781,14.3100004196167,18.233500051498414,0.16693641302430817
2024-11-15,45.183555603027344,90.23441314697266,16.139999389648438,18.13899998664856,0.44439774941398846
2024-11-18,45.15456008911133,91.25674438476562,15.579999923706055,17.99949994087219,0.5098036521807278
2024-11-19,44.854942321777344,90.28263854980469,16.350000381469727,17.906999921798707,0.39267113158668254
2024-11-20,44.51667404174805,90.57198333740234,17.15999984741211,17.802999925613403,0.3558989383240729
2024-11-21,44.90327072143555,90.89988708496094,16.8700008392334,17.692499971389772,0.4431879799233093
2024-11-22,45.425174713134766,91.54607391357422,15.239999771118164,17.437999963760376,0.5750151755738026
2024-11-25,45.90842056274414,91.95114135742188,14.600000381469727,17.178000020980836,0.6837957432122158
2024-11-26,46.15004348754883,93.1470718383789,14.100000381469727,16.916000032424925,0.8064599287796874
2024-11-27,46.16937255859375,93.32067108154297,14.100000381469727,16.603500032424925,0.8216285305782253
2024-11-29,45.91808319091797,93.1952896118164,13.510000228881836,16.121000051498413,0.7709216660918647
2024-12-02,45.46383285522461,93.6582260131836,13.34000015258789,15.694000101089477,0.7266536301440293
2024-12-03,45.25120544433594,91.2470932006836,13.300000190734863,15.260000133514405,0.5253279498370964
2024-12-04,44.8162841796875,91.43997955322266,13.449999809265137,14.908000135421753,0.46573750804485076
2024-12-05,45.425174713134766,91.71967315673828,13.539999961853027,14.77150011062622,0.5869462570511472
2024-12-06,45.434898376464844,90.88060760498047,12.770000457763672,14.650000143051148,0.5309078522256171
2024-12-09,44.618526458740234,89.6364517211914,14.1899995803833,14.612500143051147,0.30866173410425857
2024-12-10,44.46302032470703,90.55268096923828,14.180000305175781,14.573000144958495,0.3455856078439774
2024-12-11,44.78374481201172,89.46286010742188,13.579999923706055,14.51650013923645,0.3244044042585187
2024-12-12,44.78374481201172,90.23441314697266,13.920000076293945,14.511500120162964,0.3774314913079374
2024-12-13,44.38527297973633,90.11868286132812,13.8100004196167,14.486500120162964,0.30273562239292984
2024-12-16,44.19089889526367,89.6171646118164,14.6899995803833,14.414000129699707,0.2357107499996463
2024-12-17,43.78271484375,90.16690826416016,15.869999885559082,14.428500127792358,0.20512464561048832
2024-12-18,42.27631759643555,89.45320892333984,27.6200008392334,14.992000150680543,-0.09624010548560603
2024-12-19,42.159698486328125,89.6171646118164,24.09000015258789,15.338500165939331,-0.1045049067723052
2024-12-20,42.927467346191406,88.75879669189453,18.360000610351562,15.41300015449524,-0.03490123473954055
2024-12-23,42.65534591674805,88.64307403564453,16.780000686645508,15.490000200271606,-0.08843353448842842
2024-12-24,43.131561279296875,89.10600280761719,14.270000457763672,15.473500204086303,0.023146140196717385
2024-12-26,43.29677963256836,89.08670043945312,14.729999542236328,15.505000162124634,0.04949275957820725
2024-12-27,43.092689514160156,88.54662322998047,15.949999809265137,15.597500133514405,-0.021809568388534567
2024-12-30,42.674781799316406,87.56288146972656,17.399999618530273,15.792000102996827,-0.15941730409602578
2024-12-31,42.713661193847656,87.67860412597656,17.350000381469727,15.992500114440919,-0.14495184962019464
2025-01-02,43.04409408569336,87.33140563964844,17.93000030517578,16.224000120162962,-0.11346819695580904
2025-01-03,43.54947280883789,86.94563293457031,16.1299991607666,16.358000087738038,-0.055333132697779876
2025-01-06,44.12287139892578,84.42839813232422,16.040000915527344,16.483000135421754,-0.13229563556755963
2025-01-07,44.78374481201172,84.28372192382812,17.81999969482422,16.73550009727478,-0.0315459934773154
2025-01-08,44.91008377075195,84.35123443603516,17.700000762939453,16.911000156402586,-0.005744883947455394
2025-01-10,43.84102249145508,83.29035186767578,19.540000915527344,17.179000186920167,-0.25771921639266904
2025-01-13,43.79243850708008,84.00404357910156,19.190000534057617,17.459500217437743,-0.21680637528136393
2025-01-14,44.4921760559082,84.55377960205078,18.709999084472656,17.69900016784668,-0.061821815056593205
2025-01-15,45.77505111694336,84.73703002929688,16.1200008392334,17.814500188827516,0.16564756720787532
2025-01-16,45.32798385620117,85.41213989257812,16.600000381469727,17.910000228881835,0.13716485936654646
2025-01-17,45.2210807800293,85.53753662109375,15.970000267028809,17.915000247955323,0.1278773742680124
2025-01-21,45.3474235534668,85.5763168334961,15.0600004196167,17.287000226974488,0.15170441706885648
2025-01-22,44.50189971923828,84.9167709350586,15.100000381469727,16.837500238418578,-0.03524558187365825
2025-01-23,45.08501434326172,85.26594543457031,15.020000457763672,16.670500230789184,0.08642109851487015
2025-01-24,45.21136474609375,85.23683166503906,14.850000381469727,16.574000215530397,0.10558322011137655
2025-01-27,45.76533126831055,88.4666976928711,17.899999618530273,16.755500173568727,0.4203511252101597
2025-01-28,45.522361755371094,87.15728759765625,16.40999984741211,16.839500188827515,0.2896621970277517
2025-01-29,45.434898376464844,86.87601470947266,16.559999465942383,16.870000171661378,0.25568128297872184
2025-01-30,45.40574264526367,88.15631866455078,15.84000015258789,16.792000198364256,0.3387902287859182
2025-01-31,44.99755096435547,84.09233856201172,16.43000030517578,16.74600019454956,-0.008887902445926455
2025-02-03,44.91008377075195,84.41239929199219,18.6200008392334,16.780500221252442,-0.0015411623950305896
2025-02-04,45.396018981933594,83.89834594726562,17.209999084472656,16.834500217437743,0.044520776430144564
2025-02-05,45.784767150878906,84.01473999023438,15.770000457763672,16.821000194549562,0.11763360011236293
2025-02-06,46.39704895019531,83.1030044555664,15.5,16.70500020980835,0.15752615163096073
2025-02-07,46.06660461425781,84.15052795410156,16.540000915527344,16.647000217437743,0.17417232873605945
2025-02-10,45.357139587402344,83.37459564208984,15.8100004196167,16.46050019264221,0.002012508888919946
2025-02-11,45.4737663269043,84.74217987060547,16.020000457763672,16.302000188827513,0.1155378461213258
2025-02-12,44.91008377075195,84.1214370727539,15.890000343322754,16.16100025177002,-0.021538334509888866
2025-02-13,45.026710510253906,85.11075592041016,15.100000381469727,16.110000228881837,0.06598968270639716
2025-02-14,45.638980865478516,83.45219421386719,14.770000457763672,16.018500232696532,0.05455265177226186
2025-02-18,45.2210807800293,83.79166412353516,15.350000381469727,15.98750023841858,0.00788752501652547
2025-02-19,44.71570587158203,84.79067993164062,15.270000457763672,15.998000240325927,-0.008100095426821939
2025-02-20,44.02568054199219,85.22714233398438,15.65999984741211,16.026000213623046,-0.09367873208446659
2025-02-21,43.54947280883789,86.77902221679688,18.209999084472656,16.185500144958496,-0.06678390870649413
2025-02-24,43.20930480957031,87.39977264404297,18.979999542236328,16.392000102996825,-0.08109753871201834
2025-02-25,42.70393753051758,89.51420593261719,19.43000030517578,16.4685001373291,-0.020423772631179612
2025-02-26,42.70393753051758,87.45795440673828,19.100000381469727,16.603000164031982,-0.16174526716091922
2025-02-27,42.87887191772461,87.48706817626953,21.1299991607666,16.831500148773195,-0.13044373078078345
2025-02-28,44.80318069458008,88.42788696289062,19.6299991607666,17.021000099182128,0.2565284627214224
2025-03-03,44.27836990356445,90.01856994628906,22.780000686645508,17.338500118255617,0.2779493719648981
2025-03-04,41.46966552734375,88.3211898803711,23.510000228881836,17.583000087738036,-0.30915128854597557
2025-03-05,41.10035705566406,88.99044799804688,21.93000030517578,17.819000148773192,-0.3250119749802434
2025-03-06,40.293704986572266,90.484130859375,24.8700008392334,18.27400016784668,-0.3574646330816028
2025-03-07,40.48930740356445,93.83036041259766,23.3700008392334,18.66750020980835,-0.09472347800704474
2025-03-10,38.95384216308594,94.56749725341797,27.860000610351562,19.23350019454956,-0.3012442952283288
2025-03-11,38.738677978515625,91.26976776123047,26.920000076293945,19.78900017738342,-0.563928647122345
2025-03-12,39.032081604003906,88.08840942382812,24.229999542236328,20.199500131607056,-0.7334325726836902
2025-03-13,38.79735565185547,87.79743957519531,24.65999984741211,20.638000106811525,-0.7927456629532321
2025-03-14,39.99052047729492,87.11849212646484,21.770000457763672,20.97150011062622,-0.6395591859716124
2025-03-17,40.52842330932617,87.98171997070312,20.510000228881836,21.25850009918213,-0.4901355307970234
2025-03-18,40.73380661010742,86.79841613769531,21.700000762939453,21.576000118255614,-0.5370606640674491
2025-03-19,41.28148651123047,87.71985626220703,19.899999618530273,21.807500076293945,-0.38199860220079784
2025-03-20,41.54555130004883,87.56465911865234,19.799999237060547,22.014500045776366,-0.3484354506327943
2025-03-21,41.535770416259766,87.58405303955078,19.280000686645508,22.06800012588501,-0.34874079842110756
