Date,PEP,V,VIX,AvgVIX,zscore
2024-01-30,156.6417999267578,272.54583740234375,13.3100004196167,13.347500038146972,-0.5435594326892784
2024-01-31,155.63519287109375,268.7204895019531,14.350000381469727,13.405000066757202,-0.8367066227453145
2024-02-01,158.56263732910156,272.44744873046875,13.880000114440918,13.397000074386597,-0.27638981504275284
2024-02-02,157.8885040283203,272.5752868652344,13.850000381469727,13.383000087738036,-0.36646947265869056
2024-02-05,157.84231567382812,271.001953125,13.670000076293945,13.399000072479248,-0.43513402012686864
2024-02-06,158.30404663085938,272.162353515625,13.0600004196167,13.39800009727478,-0.3241417112875483
2024-02-07,158.3502197265625,274.7486572265625,12.829999923706055,13.40150008201599,-0.21546695998381718
2024-02-08,160.5481414794922,271.70428466796875,12.789999961853027,13.406500101089478,-0.02556350553247801
2024-02-09,154.84100341796875,272.3446960449219,12.930000305175781,13.431000137329102,-0.8056211157871361
2024-02-12,157.55606079101562,271.0047912597656,13.930000305175781,13.492500162124633,-0.47541632504080045
2024-02-13,155.9584197998047,271.7338562011719,15.850000381469727,13.593000173568726,-0.6720668456214952
2024-02-14,154.7024688720703,273.4580078125,14.380000114440918,13.57250018119812,-0.781194339866645
2024-02-15,155.01644897460938,276.8274230957031,14.010000228881836,13.566500186920166,-0.6037954799408359
2024-02-16,153.5942840576172,274.4432067871094,14.239999771118164,13.613500165939332,-0.8986587101591891
2024-02-20,155.74600219726562,271.0835876464844,15.420000076293945,13.725000190734864,-0.7277274599775784
2024-02-21,155.9122314453125,272.66986083984375,15.34000015258789,13.864500188827515,-0.641612420075215
2024-02-22,155.3765869140625,279.5565185546875,14.539999961853027,13.934500169754028,-0.4451757892170247
2024-02-23,156.62332153320312,279.4087219238281,13.75,13.949500179290771,-0.2750827510103881
2024-02-26,155.38583374023438,279.9505920410156,13.739999771118164,13.973500156402588,-0.4283050182416773
2024-02-27,155.29348754882812,278.985107421875,13.430000305175781,13.96500015258789,-0.4794729906664859
2024-02-28,154.2499542236328,281.40875244140625,13.84000015258789,13.99150013923645,-0.5309954867417648
2024-02-29,153.8544921875,278.46295166015625,13.399999618530273,13.944000101089477,-0.7031597517527921
2024-03-01,153.1565704345703,278.97515869140625,13.109999656677246,13.905500078201294,-0.7814136918860904
2024-03-04,153.88238525390625,276.38409423828125,13.489999771118164,13.887500047683716,-0.7813386220351287
2024-03-05,150.7837371826172,275.2510986328125,14.460000038146973,13.927000045776367,-1.2633528868565602
2024-03-06,151.6770477294922,276.2856140136719,14.5,13.999000024795532,-1.0964313605239149
2024-03-07,151.77938842773438,274.14764404296875,14.4399995803833,14.079500007629395,-1.1664396175452352
2024-03-08,151.7235565185547,275.9013366699219,14.739999771118164,14.17699999809265,-1.1050473167595969
2024-03-11,153.286865234375,276.41363525390625,15.220000267028809,14.291499996185303,-0.8642076294684817
2024-03-12,153.1100311279297,279.7240295410156,13.84000015258789,14.286999988555909,-0.7584005830559497
2024-03-13,153.81729125976562,280.92596435546875,13.75,14.181999969482423,-0.6111201961169275
2024-03-14,153.33338928222656,282.1772155761719,14.399999618530273,14.18299994468689,-0.6299807924104782
2024-03-15,153.2217254638672,278.8570251464844,14.40999984741211,14.202999925613403,-0.7768857216035796
2024-03-18,159.36325073242188,280.8372802734375,14.329999923706055,14.207499933242797,0.1679862006223359
2024-03-19,159.86572265625,283.10333251953125,13.819999694824219,14.127499914169311,0.3284009029112797
2024-03-20,159.9215545654297,285.0047912597656,13.039999961853027,14.012499904632568,0.41138723705725344
2024-03-21,160.4705810546875,286.07867431640625,12.920000076293945,13.931499910354614,0.5312806804014699
2024-03-22,160.07044982910156,279.07379150390625,13.0600004196167,13.896999931335449,0.1981236166089733
2024-03-25,160.6101837158203,277.0540771484375,13.1899995803833,13.869499921798706,0.19450851908789935
2024-03-26,160.7311248779297,276.45306396484375,13.239999771118164,13.859999895095825,0.1878348961737374
2024-03-27,161.5127716064453,274.89642333984375,12.779999732971191,13.80699987411499,0.23664838415489184
2024-03-28,162.85272216796875,274.95550537109375,13.010000228881836,13.787499904632568,0.42806716067432554
2024-04-01,160.96376037597656,274.1673583984375,13.649999618530273,13.81449990272522,0.13037742429250151
2024-04-02,159.53073120117188,274.32501220703125,14.609999656677246,13.870499897003175,-0.06561492065931081
2024-04-03,157.89297485351562,272.86688232421875,14.329999923706055,13.863999891281129,-0.3543205460644889
2024-04-04,157.86509704589844,269.95062255859375,16.350000381469727,13.956499910354614,-0.4734468645584396
2024-04-05,157.39051818847656,273.0442199707031,16.030000686645508,14.035999965667724,-0.41821909014205955
