Date,PEP,CL,VIX,AvgVIX,zscore
2024-01-30,156.6417999267578,79.9580078125,13.3100004196167,13.347500038146972,1.2473834187250357
2024-01-31,155.63519287109375,79.92949676513672,14.350000381469727,13.405000066757202,1.1528860546622883
2024-02-01,158.56263732910156,81.75214385986328,13.880000114440918,13.397000074386597,1.2956375632040327
2024-02-02,157.8885040283203,80.3282241821289,13.850000381469727,13.383000087738036,1.338996698374415
2024-02-05,157.84231567382812,79.8250961303711,13.670000076293945,13.399000072479248,1.372755423324652
2024-02-06,158.30404663085938,79.49285125732422,13.0600004196167,13.39800009727478,1.4423159629894866
2024-02-07,158.3502197265625,79.60675811767578,12.829999923706055,13.40150008201599,1.4381028037223098
2024-02-08,160.5481414794922,79.98648071289062,12.789999961853027,13.406500101089478,1.6203372711280264
2024-02-09,154.84100341796875,79.22705078125,12.930000305175781,13.431000137329102,1.1299471393644158
2024-02-12,157.55606079101562,79.32198333740234,13.930000305175781,13.492500162124633,1.3834600561840613
2024-02-13,155.9584197998047,79.23654174804688,15.850000381469727,13.593000173568726,1.236529096115546
2024-02-14,154.7024688720703,79.46436309814453,14.380000114440918,13.57250018119812,1.098628904583369
2024-02-15,155.01644897460938,79.33148193359375,14.010000228881836,13.566500186920166,1.1388669932641498
2024-02-16,153.5942840576172,79.24604034423828,14.239999771118164,13.613500165939332,1.0087865218559036
2024-02-20,155.74600219726562,80.31871795654297,15.420000076293945,13.725000190734864,1.1339797409933352
2024-02-21,155.9122314453125,80.98321533203125,15.34000015258789,13.864500188827515,1.0994981518122058
2024-02-22,155.3765869140625,81.63822174072266,14.539999961853027,13.934500169754028,0.9983380282873476
2024-02-23,156.62332153320312,81.87554168701172,13.75,13.949500179290771,1.1000428328581533
2024-02-26,155.38583374023438,81.78063201904297,13.739999771118164,13.973500156402588,0.9884151540819679
2024-02-27,155.29348754882812,82.02743530273438,13.430000305175781,13.96500015258789,0.9608117711907023
2024-02-28,154.2499542236328,82.40715026855469,13.84000015258789,13.99150013923645,0.8317787301962378
2024-02-29,153.8544921875,82.13184356689453,13.399999618530273,13.944000101089477,0.814703005891966
2024-03-01,153.1565704345703,82.10337829589844,13.109999656677246,13.905500078201294,0.7498443742413764
2024-03-04,153.88238525390625,82.42613983154297,13.489999771118164,13.887500047683716,0.795040526135558
2024-03-05,150.7837371826172,82.3311996459961,14.460000038146973,13.927000045776367,0.5046930202764095
2024-03-06,151.6770477294922,82.75838470458984,14.5,13.999000024795532,0.5580462048428703
2024-03-07,151.77938842773438,83.66969299316406,14.4399995803833,14.079500007629395,0.4986933632813588
2024-03-08,151.7235565185547,83.60324096679688,14.739999771118164,14.17699999809265,0.4983765641543801
2024-03-11,153.286865234375,83.66019439697266,15.220000267028809,14.291499996185303,0.6441733171614502
2024-03-12,153.1100311279297,84.25824737548828,13.84000015258789,14.286999988555909,0.5817922976344596
2024-03-13,153.81729125976562,84.67593383789062,13.75,14.181999969482423,0.6180006373908112
2024-03-14,153.33338928222656,83.86903381347656,14.399999618530273,14.18299994468689,0.6327872235802524
2024-03-15,153.2217254638672,83.96395874023438,14.40999984741211,14.202999925613403,0.6148583956332939
2024-03-18,159.36325073242188,83.79309844970703,14.329999923706055,14.207499933242797,1.2175828649157465
2024-03-19,159.86572265625,84.26773834228516,13.819999694824219,14.127499914169311,1.2298024339382951
2024-03-20,159.9215545654297,83.86903381347656,13.039999961853027,14.012499904632568,1.2654307614007028
2024-03-21,160.4705810546875,84.26773834228516,12.920000076293945,13.931499910354614,1.2878853357203015
2024-03-22,160.07044982910156,84.67593383789062,13.0600004196167,13.896999931335449,1.2184743944689824
2024-03-25,160.6101837158203,84.14432525634766,13.1899995803833,13.869499921798706,1.3106596821903864
2024-03-26,160.7311248779297,84.39115142822266,13.239999771118164,13.859999895095825,1.3035359644351647
2024-03-27,161.5127716064453,85.38787841796875,12.779999732971191,13.80699987411499,1.302930619629045
2024-03-28,162.85272216796875,85.48283386230469,13.010000228881836,13.787499904632568,1.4243940434918632
2024-04-01,160.96376037597656,84.54302978515625,13.649999618530273,13.81449990272522,1.314345742662211
2024-04-02,159.53073120117188,84.54302978515625,14.609999656677246,13.870499897003175,1.176735860703151
2024-04-03,157.89297485351562,83.63172149658203,14.329999923706055,13.863999891281129,1.0886469264873062
2024-04-04,157.86509704589844,82.96722412109375,16.350000381469727,13.956499910354614,1.1364140270321452
2024-04-05,157.39051818847656,83.4228744506836,16.030000686645508,14.035999965667724,1.056251633921321
2024-04-08,157.7999267578125,83.27099609375,15.1899995803833,14.058499956130982,1.107095595812375
2024-04-09,158.75839233398438,83.20454406738281,14.979999542236328,14.046499919891357,1.204179016921403
2024-04-10,157.21371459960938,82.1698226928711,15.800000190734863,14.144499921798706,1.1343968517908467
2024-04-11,156.66468811035156,81.63822174072266,14.90999984741211,14.202499914169312,1.1220308718729086
2024-04-12,156.42274475097656,81.49584197998047,17.309999465942383,14.347999906539917,1.1096062161674995
2024-04-15,155.35263061523438,81.79961395263672,19.229999542236328,14.588999891281128,0.9837857690203088
2024-04-16,155.8644256591797,81.79961395263672,18.399999618530273,14.792499876022339,1.0329320507728383
2024-04-17,157.70689392089844,82.3501968383789,18.209999084472656,15.01199984550476,1.168062735680402
2024-04-18,160.30308532714844,82.31221771240234,18.0,15.259999847412109,1.4202510307529257
2024-04-19,162.03387451171875,83.19062805175781,18.709999084472656,15.549499797821046,1.519771043482439
2024-04-22,164.2020263671875,84.33637237548828,16.940000534057617,15.743499803543092,1.6409956187363592
2024-04-23,159.32603454589844,84.57505798339844,15.6899995803833,15.868499803543092,1.154648035952567
2024-04-24,165.0860137939453,84.85195922851562,15.970000267028809,16.004999828338622,1.6867426653236313
2024-04-25,164.40670776367188,85.25296020507812,15.369999885559082,16.13449983596802,1.5910694882954197
2024-04-26,163.3831329345703,86.89520263671875,15.029999732971191,16.235499811172485,1.3681104916550304
2024-04-29,163.90423583984375,86.3987045288086,14.670000076293945,16.28649983406067,1.4558413482191097
2024-04-30,163.69021606445312,87.76405334472656,15.649999618530273,16.33849983215332,1.3316415985385053
2024-05-01,162.98301696777344,87.74495697021484,15.390000343322754,16.391499853134157,1.2651808658507173
2024-05-02,163.26219177246094,88.70929718017578,14.680000305175781,16.307999849319458,1.2187830975711014
