Date,KO,GOOGL,VIX,AvgVIX,zscore
2024-05-02,58.494140625,165.2541961669922,14.680000305175781,16.307999849319458,-1.0884247211340832
2024-05-03,58.66398620605469,165.86911010742188,13.489999771118164,16.18099980354309,-1.0592327574292586
2024-05-06,58.83383560180664,166.7220458984375,13.489999771118164,16.095999813079835,-1.0335789378458928
2024-05-07,59.08860778808594,169.84622192382812,13.229999542236328,16.008499813079833,-1.0225274599844132
2024-05-08,59.305641174316406,167.9915771484375,13.0,15.868499803543092,-0.9459666430374913
2024-05-09,59.333946228027344,168.56678771972656,12.6899995803833,15.75749979019165,-0.9481305549102981
2024-05-10,59.6925163269043,167.26751708984375,12.550000190734863,15.519499826431275,-0.8478819249770967
2024-05-13,59.994476318359375,167.7535400390625,13.600000381469727,15.237999868392944,-0.786954864757233
2024-05-14,59.54153823852539,168.9436798095703,13.420000076293945,14.988999891281129,-0.9068800824793259
2024-05-15,59.56985092163086,171.09591674804688,12.449999809265137,14.700999927520751,-0.9324901380260011
2024-05-16,59.7491340637207,172.752197265625,12.420000076293945,14.42199993133545,-0.9166515424875173
2024-05-17,59.47549057006836,174.61679077148438,11.989999771118164,14.085999965667725,-1.0061373841255277
2024-05-20,59.04143142700195,175.46975708007812,12.149999618530273,13.846499919891357,-1.1167883271957826
2024-05-21,59.36225509643555,176.39212036132812,11.859999656677246,13.654999923706054,-1.058091352124946
2024-05-22,59.44717788696289,174.9341583251953,12.289999961853027,13.470999908447265,-1.0172464066866258
2024-05-23,58.588497161865234,172.1273651123047,12.770000457763672,13.340999937057495,-1.1693211694354602
2024-05-24,58.503578186035156,173.55557250976562,11.930000305175781,13.185999965667724,-1.209722849884757
2024-05-28,58.33372116088867,174.9540252685547,12.920000076293945,13.098499965667724,-1.2688529466963492
2024-05-29,58.220497131347656,174.45809936523438,14.279999732971191,13.02999997138977,-1.2870343867302463
2024-05-30,58.47526168823242,170.69920349121094,14.470000267028809,12.983999967575073,-1.1736443348654417
2024-05-31,59.381134033203125,171.08596801757812,12.920000076293945,12.895999956130982,-0.9749362903854606
2024-06-03,59.381134033203125,171.75047302246094,13.109999656677246,12.876999950408935,-0.9848164194727242
2024-06-04,60.334171295166016,172.36538696289062,13.15999984741211,12.860499954223632,-0.7788553029158067
2024-06-05,60.31529998779297,173.9721221923828,12.630000114440918,12.830499982833862,-0.8070042132595048
2024-06-06,60.53232955932617,175.28131103515625,12.579999923706055,12.809499979019165,-0.7774854147489495
2024-06-07,60.30586242675781,173.02989196777344,12.220000267028809,12.78600001335144,-0.795124844465822
2024-06-10,60.003910064697266,173.7746124267578,12.739999771118164,12.795499992370605,-0.8743493733152055
2024-06-11,59.96615982055664,175.37322998046875,12.850000381469727,12.757999992370605,-0.9066386300663353
2024-06-12,59.333946228027344,176.5349884033203,12.039999961853027,12.68899998664856,-1.0666049844008747
2024-06-13,59.43775177001953,173.9235382080078,11.9399995803833,12.663499975204468,-1.0043476063461898
2024-06-14,59.480533599853516,175.5420684814453,12.65999984741211,12.675499963760377,-1.0187565574377364
2024-06-17,59.547096252441406,175.98887634277344,12.75,12.713499975204467,-1.010376449526317
2024-06-18,59.556610107421875,173.85401916503906,12.300000190734863,12.721000003814698,-0.9764872188694161
2024-06-20,59.12868881225586,175.0554962158203,13.279999732971191,12.792000007629394,-1.0909346264254791
2024-06-21,59.68973922729492,178.36199951171875,13.199999809265137,12.8375,-1.0134659766565866
2024-06-24,60.83085632324219,177.9549102783203,13.329999923706055,12.86549997329712,-0.7498590150428776
2024-06-25,60.707237243652344,182.73095703125,12.84000015258789,12.910999965667724,-0.8487724759428098
2024-06-26,60.90692901611328,182.58200073242188,12.550000190734863,12.892499971389771,-0.8014865889295685
2024-06-27,60.77379608154297,184.10121154785156,12.239999771118164,12.79049997329712,-0.8541234072634937
2024-06-28,60.52655792236328,180.86419677734375,12.4399995803833,12.688999938964844,-0.8617966962795404
2024-07-01,60.17470932006836,181.6982879638672,12.220000267028809,12.653999948501587,-0.9536117844392163
2024-07-02,60.05108642578125,183.93238830566406,12.029999732971191,12.599999952316285,-1.0147314193217578
2024-07-03,60.222259521484375,184.50830078125,12.09000015258789,12.546499967575073,-0.9846599412824282
2024-07-05,60.63115310668945,189.25457763671875,12.479999542236328,12.538999938964844,-0.9629407655511915
2024-07-08,59.87041473388672,187.6956329345703,12.369999885559082,12.528499937057495,-1.1114631066151524
2024-07-09,59.61365509033203,187.64599609375,12.510000228881836,12.542999935150146,-1.1686766523680299
2024-07-10,59.746795654296875,189.8304443359375,12.850000381469727,12.548499965667725,-1.1711056123958177
2024-07-11,60.003543853759766,184.2600860595703,12.920000076293945,12.551999950408936,-1.0303342899195322
2024-07-12,60.574100494384766,183.7635955810547,12.460000038146973,12.572999954223633,-0.8941756020898203
2024-07-15,60.298336029052734,185.2133026123047,13.119999885559082,12.631999969482422,-0.9779714547402064
2024-07-16,61.11612319946289,182.6217041015625,13.1899995803833,12.658499956130981,-0.7548610421449667
2024-07-17,62.010005950927734,179.74220275878906,14.479999542236328,12.744999933242799,-0.510294930068716
2024-07-18,61.9909782409668,176.43568420410156,15.930000305175781,12.926499938964843,-0.4654268972290002
2024-07-19,62.08607482910156,176.40591430664062,16.520000457763672,13.088499975204467,-0.44352062759069594
2024-07-22,61.591590881347656,180.38760375976562,14.90999984741211,13.173999977111816,-0.6143287850970052
2024-07-23,61.772274017333984,180.5067596435547,14.720000267028809,13.243499994277954,-0.5753196153979427
2024-07-24,62.5805549621582,171.4114227294922,18.040000915527344,13.503500032424927,-0.25765457959596494
2024-07-25,62.82780838012695,166.09915161132812,18.459999084472656,13.798999977111816,-0.12286360735106061
2024-07-26,63.75971984863281,165.8211669921875,16.389999389648438,14.00649995803833,0.09160531915563092
2024-07-29,63.550506591796875,168.3332977294922,16.600000381469727,14.214499998092652,0.0070337661573246744
2024-07-30,64.35880279541016,169.0879364013672,17.690000534057617,14.488000011444091,0.17824882633883904
2024-07-31,63.46491622924805,170.3291015625,16.360000610351562,14.70450005531311,-0.041958701962523146
2024-08-01,64.62504577636719,169.55462646484375,18.59000015258789,15.029500055313111,0.2314018791933938
2024-08-02,65.9278335571289,165.48355102539062,23.389999389648438,15.575000047683716,0.5859761187395052
2024-08-05,64.7581787109375,158.1258544921875,38.56999969482422,16.885000038146973,0.4313780594765834
2024-08-06,64.71064758300781,157.17263793945312,27.709999084472656,17.644999980926514,0.43482292366536585
2024-08-07,65.10050964355469,157.81805419921875,27.850000381469727,18.394999980926514,0.5132198698821416
2024-08-08,65.3572769165039,160.88623046875,23.790000915527344,18.938500022888185,0.5255542729255197
2024-08-09,65.30972290039062,162.51467895507812,20.3700008392334,19.334000062942504,0.4906087315423486
2024-08-12,64.82474517822266,161.1444091796875,20.709999084472656,19.713500022888184,0.40152125675081923
2024-08-13,65.10050964355469,163.00120544433594,18.1200008392334,19.96000008583069,0.4361546815024146
2024-08-14,65.21463012695312,159.2379608154297,16.190000534057617,20.045500135421754,0.5178655239197543
2024-08-15,65.28119659423828,160.16139221191406,15.229999542236328,20.01050009727478,0.5191598613913716
2024-08-16,65.78518676757812,161.80967712402344,14.800000190734863,19.92450008392334,0.6084048726921136
2024-08-19,65.59500122070312,165.4934844970703,14.649999618530273,19.91150007247925,0.5107069796706865
2024-08-20,65.97537231445312,165.9998779296875,15.880000114440918,19.969500064849854,0.589028828469758
2024-08-21,66.15604400634766,164.67930603027344,16.270000457763672,19.88100004196167,0.6494418699922668
2024-08-22,65.9278335571289,162.64373779296875,17.549999237060547,19.835500049591065,0.6281996100809952
2024-08-23,66.3652572631836,164.4508819580078,15.859999656677246,19.809000062942506,0.7000583489396149
2024-08-26,67.36371612548828,164.987060546875,16.149999618530273,19.786500024795533,0.9174419515700145
2024-08-27,67.99134063720703,163.51751708984375,15.430000305175781,19.67350001335144,1.080948806347715
2024-08-28,68.22906494140625,161.700439453125,17.110000610351562,19.71100001335144,1.1616210737938155
2024-08-29,68.51435089111328,160.63800048828125,15.649999618530273,19.56399998664856,1.2418079011994707
2024-08-30,68.91373443603516,162.22671508789062,15.0,19.144500017166138,1.3083285392502142
2024-09-03,69.42723083496094,156.24920654296875,20.719999313354492,18.25199999809265,1.5131025199388106
2024-09-04,68.99931335449219,155.3456268310547,21.31999969482422,17.932500028610228,1.4299548084441593
2024-09-05,67.67753601074219,156.13006591796875,19.899999618530273,17.534999990463255,1.1199615950250328
2024-09-06,67.64900207519531,149.8546600341797,22.3799991607666,17.46449990272522,1.2068266560783671
2024-09-09,68.32416534423828,147.85621643066406,19.450000762939453,17.41849989891052,1.3889270789866879
2024-09-10,68.03888702392578,147.80648803710938,19.079999923706055,17.336999940872193,1.3252781275220853
2024-09-11,67.59196472167969,150.29212951660156,17.690000534057617,17.315499925613402,1.1874486490251472
2024-09-12,67.7345962524414,153.80189514160156,17.06999969482422,17.359499883651733,1.1674564793152602
2024-09-13,68.37129974365234,156.55596923828125,16.559999465942383,17.425999879837036,1.2702140386179313
2024-09-16,69.03192901611328,157.1525115966797,17.139999389648438,17.542999839782716,1.4104507862195372
2024-09-17,68.74468994140625,158.40528869628906,17.610000610351562,17.690999889373778,1.3269931071967156
2024-09-18,68.69683074951172,158.89247131347656,18.229999542236328,17.80849986076355,1.3089474889348276
2024-09-19,67.61490631103516,161.20909118652344,16.329999923706055,17.81149983406067,1.030308847395135
2024-09-20,68.59149932861328,162.65077209472656,16.149999618530273,17.741499853134155,1.229293876364572
2024-09-23,68.67767333984375,160.9207763671875,15.890000343322754,17.742999887466432,1.2744659336869304
2024-09-24,68.29469299316406,161.3582305908203,15.390000343322754,17.704999923706055,1.1815216586325432
2024-09-25,68.40959167480469,160.56283569335938,15.40999984741211,17.70399990081787,1.2192809533887519
2024-09-26,68.3617172241211,161.79571533203125,15.369999885559082,17.616999864578247,1.1901445663459116
2024-09-27,68.73512268066406,163.0087127685547,16.959999084472656,17.682499837875366,1.2563881719828174
2024-09-30,68.8021469116211,164.8978271484375,16.729999542236328,17.768999814987183,1.2434276633011436
2024-10-01,68.65853118896484,166.03125,19.260000228881836,17.69599986076355,1.1941608937763264
2024-10-02,67.98831176757812,164.90773010253906,18.899999618530273,17.574999856948853,1.0595949305128993
2024-10-03,67.5191650390625,164.90773010253906,20.489999771118164,17.604499864578248,0.9537068423415977
2024-10-04,67.18405151367188,166.10084533691406,19.209999084472656,17.44599986076355,0.8603308059602873
2024-10-07,66.07342529296875,162.04425048828125,22.639999389648438,17.605499792099,0.6699736032284149
2024-10-08,66.2361831665039,163.4362335205078,21.420000076293945,17.722499799728393,0.686012068649198
2024-10-09,66.60958099365234,160.93069458007812,20.860000610351562,17.88099980354309,0.8075426546469439
2024-10-10,66.30320739746094,161.14944458007812,20.93000030517578,18.07399983406067,0.7351405789477411
2024-10-11,66.60958099365234,162.3027801513672,20.459999084472656,18.268999814987183,0.7871419316072462
2024-10-14,67.3468246459961,164.01290893554688,19.700000762939453,18.396999883651734,0.9281135644943086
2024-10-15,67.3468246459961,164.51002502441406,20.639999389648438,18.548499822616577,0.9207222414895552
2024-10-16,67.56703186035156,164.2117462158203,19.579999923706055,18.615999841690062,0.9748587242835633
2024-10-17,66.92555236816406,161.9945526123047,19.110000610351562,18.75499987602234,0.8630406482983375
2024-10-18,67.44257354736328,162.48175048828125,18.030000686645508,18.8489999294281,0.9724903155577643
2024-10-21,66.49469757080078,163.12803649902344,18.3700008392334,18.97299995422363,0.7489420886989204
2024-10-22,66.49469757080078,164.19186401367188,18.200000762939453,19.11349997520447,0.7331246710811801
2024-10-23,65.11598205566406,161.8454132080078,19.239999771118164,19.30499997138977,0.4568316463260227
2024-10-24,64.4361801147461,161.7857666015625,19.079999923706055,19.49049997329712,0.30428477602310117
2024-10-25,64.07234954833984,164.3211212158203,20.329999923706055,19.65900001525879,0.18447024336887854
2024-10-28,63.83298873901367,165.76280212402344,19.799999237060547,19.8125,0.10901016122594921
2024-10-29,62.770225524902344,168.70579528808594,19.34000015258789,19.816499996185303,-0.1746168950520232
2024-10-30,63.114898681640625,173.4583740234375,20.350000381469727,19.889000034332277,-0.16748619773787074
2024-10-31,62.53085708618164,170.12759399414062,23.15999984741211,20.022500038146973,-0.24978308255610618
2024-11-01,62.24363708496094,170.30654907226562,21.8799991607666,20.15600004196167,-0.3172704366387221
2024-11-04,62.33937454223633,168.26834106445312,21.979999542236328,20.123000049591063,-0.26535725066954036
2024-11-05,62.58831787109375,168.7654571533203,20.489999771118164,20.076500034332277,-0.2165611773790767
2024-11-06,60.98937225341797,175.49658203125,16.270000457763672,19.84700002670288,-0.6775299864820892
2024-11-07,60.951080322265625,179.71224975585938,15.199999809265137,19.56050000190735,-0.7488528639962925
2024-11-08,61.20001220703125,177.32603454589844,14.9399995803833,19.28450002670288,-0.657188838129947
2024-11-11,60.663841247558594,179.31454467773438,14.970000267028809,19.048000001907347,-0.8077705066726343
2024-11-12,60.510650634765625,180.57723999023438,14.710000038146973,18.751500034332274,-0.8611204382331927
2024-11-13,60.319156646728516,177.8529815673828,14.020000457763672,18.473500061035157,-0.8638359379049321
2024-11-14,59.8883056640625,174.57192993164062,14.3100004196167,18.233500051498414,-0.9122965374673343
2024-11-15,59.1127815246582,171.49966430664062,16.139999389648438,18.13899998664856,-1.0416554113827527
2024-11-18,59.2276725769043,174.29354858398438,15.579999923706055,17.99949994087219,-1.0572646926072358
2024-11-19,59.92660903930664,177.0973358154297,16.350000381469727,17.906999921798707,-0.9412000849616937
2024-11-20,60.30958938598633,174.96961975097656,17.15999984741211,17.802999925613403,-0.8231243134462295
2024-11-21,61.046817779541016,166.66758728027344,16.8700008392334,17.692499971389772,-0.533291262837429
2024-11-22,61.20001220703125,163.8140411376953,15.239999771118164,17.437999963760376,-0.4562870569269035
2024-11-25,61.640438079833984,166.6874542236328,14.600000381469727,17.178000020980836,-0.39960443576966664
2024-11-26,61.80320739746094,168.14903259277344,14.100000381469727,16.916000032424925,-0.3845981589848254
2024-11-27,61.68830871582031,168.25839233398438,14.100000381469727,16.603500032424925,-0.41215720565810854
2024-11-29,61.81855010986328,167.97998046875,13.510000228881836,16.121000051498413,-0.3786217187986872
2024-12-02,61.403724670410156,170.5054168701172,13.34000015258789,15.694000101089477,-0.5097985079922435
2024-12-03,61.2783088684082,170.35629272460938,13.300000190734863,15.260000133514405,-0.5358880632643129
2024-12-04,60.0145378112793,173.368896484375,13.449999809265137,14.908000135421753,-0.8659183043738939
2024-12-05,60.69948196411133,171.64881896972656,13.539999961853027,14.77150011062622,-0.6857491607046965
2024-12-06,60.32324981689453,173.70693969726562,12.770000457763672,14.650000143051148,-0.8012670679496686
2024-12-09,60.390769958496094,174.56295776367188,14.1899995803833,14.612500143051147,-0.7987551541385838
2024-12-10,60.68983459472656,184.31788635253906,14.180000305175781,14.573000144958495,-0.8762954225910571
2024-12-11,60.42936706542969,194.5007781982422,13.579999923706055,14.51650013923645,-1.0864872251250064
2024-12-12,61.587013244628906,191.07662963867188,13.920000076293945,14.511500120162964,-0.7742907326010315
2024-12-13,60.89242172241211,188.94647216796875,13.8100004196167,14.486500120162964,-0.8993904714126295
2024-12-16,60.3425407409668,195.75498962402344,14.6899995803833,14.414000129699707,-1.1247323584990032
2024-12-17,61.16254425048828,194.52069091796875,15.869999885559082,14.428500127792358,-0.9213025925532763
2024-12-18,60.63195037841797,187.5330047607422,27.6200008392334,14.992000150680543,-0.9371637768898764
2024-12-19,60.246070861816406,187.6425018310547,24.09000015258789,15.338500165939331,-1.0258862053690314
2024-12-20,60.3425407409668,190.52914428710938,18.360000610351562,15.41300015449524,-1.0470323771002368
2024-12-23,60.17853927612305,193.7343292236328,16.780000686645508,15.490000200271606,-1.1317040776103955
2024-12-24,60.62230682373047,195.20753479003906,14.270000457763672,15.473500204086303,-1.0534483770070142
2024-12-26,60.36183547973633,194.69989013671875,14.729999542236328,15.505000162124634,-1.1046898214343244
2024-12-27,60.246070861816406,191.8729248046875,15.949999809265137,15.597500133514405,-1.088785844598366
2024-12-30,59.84089279174805,190.3599395751953,17.399999618530273,15.792000102996827,-1.1577403025142896
2024-12-31,60.06277084350586,188.42884826660156,17.350000381469727,15.992500114440919,-1.0789493893317985
2025-01-02,59.65760040283203,188.55825805664062,17.93000030517578,16.224000120162962,-1.1723219184746874
2025-01-03,59.57077407836914,190.90740966796875,16.1299991607666,16.358000087738038,-1.2268470652369101
2025-01-06,58.66394805908203,195.96401977539062,16.040000915527344,16.483000135421754,-1.5067046523448007
2025-01-07,58.69288635253906,194.5903778076172,17.81999969482422,16.73550009727478,-1.4797493122340053
2025-01-08,59.53218460083008,193.0574493408203,17.700000762939453,16.911000156402586,-1.2675245069762457
2025-01-10,58.914772033691406,191.15625,19.540000915527344,17.179000186920167,-1.378608922690258
2025-01-13,59.474308013916016,190.1309814453125,19.190000534057617,17.459500217437743,-1.2370755509452842
2025-01-14,59.85054016113281,188.78720092773438,18.709999084472656,17.69900016784668,-1.1321787427661971
2025-01-15,59.590065002441406,194.65011596679688,16.1200008392334,17.814500188827516,-1.2781411054545047
2025-01-16,60.05312728881836,192.02224731445312,16.600000381469727,17.910000228881835,-1.1345540839216344
2025-01-17,60.49689483642578,195.09803771972656,15.970000267028809,17.915000247955323,-1.0801262626644599
2025-01-21,60.217124938964844,197.13861083984375,15.0600004196167,17.287000226974488,-1.1736113915275217
2025-01-22,59.59971237182617,197.45713806152344,15.100000381469727,16.837500238418578,-1.3176995992593137
2025-01-23,59.35853958129883,197.0689239501953,15.020000457763672,16.670500230789184,-1.366361032996283
2025-01-24,59.73477554321289,199.2886505126953,14.850000381469727,16.574000215530397,-1.3144470279009508
2025-01-27,61.61595153808594,190.9273223876953,17.899999618530273,16.755500173568727,-0.7655392960862712
2025-01-28,60.159244537353516,194.4012451171875,16.40999984741211,16.839500188827515,-1.1459749440516418
2025-01-29,60.61266326904297,194.5107421875,16.559999465942383,16.870000171661378,-1.04526476751563
2025-01-30,61.78960418701172,199.94561767578125,15.84000015258789,16.792000198364256,-0.8604329351559723
2025-01-31,61.23971939086914,203.08111572265625,16.43000030517578,16.74600019454956,-1.0311637455711553
2025-02-03,61.11430358886719,200.303955078125,18.6200008392334,16.780500221252442,-1.018178591600108
2025-02-04,60.45830535888672,205.43026733398438,17.209999084472656,16.834500217437743,-1.2424598127003115
2025-02-05,60.89242172241211,190.44952392578125,15.770000457763672,16.821000194549562,-0.9217384526662004
2025-02-06,61.12395477294922,190.71827697753906,15.5,16.70500020980835,-0.8734765472563709
2025-02-07,61.587013244628906,184.48709106445312,16.540000915527344,16.647000217437743,-0.6763148087774598
2025-02-10,62.2719612121582,185.6118927001953,15.8100004196167,16.46050019264221,-0.5384436175756138
2025-02-11,65.21431732177734,184.4672088623047,16.020000457763672,16.302000188827513,0.14267626195056074
2025-02-12,66.28514099121094,182.76504516601562,15.890000343322754,16.16100025177002,0.4096734374909874
2025-02-13,67.0472640991211,185.2834014892578,15.100000381469727,16.110000228881837,0.5442433983078132
2025-02-14,66.43950653076172,184.37757873535156,14.770000457763672,16.018500232696532,0.4205384886706474
2025-02-18,66.61315155029297,182.92431640625,15.350000381469727,15.98750023841858,0.4813384801634837
2025-02-19,67.59715270996094,184.41741943359375,15.270000457763672,15.998000240325927,0.6812309883388936
2025-02-20,67.5682144165039,183.71067810058594,15.65999984741211,16.026000213623046,0.6852076282909562
2025-02-21,68.83197784423828,178.83323669433594,18.209999084472656,16.185500144958496,1.0429633075437148
2025-02-24,68.09879302978516,178.42510986328125,18.979999542236328,16.392000102996825,0.8835490773615804
2025-02-25,68.96703338623047,174.61273193359375,19.43000030517578,16.4685001373291,1.1361979957971178
2025-02-26,68.30138397216797,171.9351043701172,19.100000381469727,16.603000164031982,1.0257706006092784
2025-02-27,68.3689193725586,167.72457885742188,21.1299991607666,16.831500148773195,1.1036173768376645
2025-02-28,68.69691467285156,169.4963836669922,19.6299991607666,17.021000099182128,1.151303174453787
2025-03-03,69.76774597167969,166.24143981933594,22.780000686645508,17.338500118255617,1.4413894350910166
2025-03-04,67.7129135131836,170.13345336914062,23.510000228881836,17.583000087738036,0.9197383968584302
2025-03-05,67.60680389404297,172.2238006591797,21.93000030517578,17.819000148773192,0.8647089490715383
2025-03-06,67.973388671875,171.55686950683594,24.8700008392334,18.27400016784668,0.9573646415793321
2025-03-07,68.90914916992188,173.05992126464844,23.3700008392334,18.66750020980835,1.1462211388007906
2025-03-10,68.92845153808594,165.2968292236328,27.860000610351562,19.23350019454956,1.2660025433313307
2025-03-11,68.53292846679688,163.47314453125,26.920000076293945,19.78900017738342,1.2038468582773507
2025-03-12,67.47174072265625,166.53256225585938,24.229999542236328,20.199500131607056,0.9188443437457433
2025-03-13,67.16304016113281,162.1975860595703,24.65999984741211,20.638000106811525,0.9136237059429639
2025-03-14,67.21162414550781,164.9181671142578,21.770000457763672,20.97150011062622,0.8841385852039829
2025-03-17,68.14458465576172,163.7222900390625,20.510000228881836,21.25850009918213,1.112491880332554
2025-03-18,67.42542266845703,160.1147918701172,21.700000762939453,21.576000118255614,1.00381219883164
2025-03-19,67.3282470703125,163.32366943359375,19.899999618530273,21.807500076293945,0.9341684310620189
2025-03-20,67.74613189697266,162.23744201660156,19.799999237060547,22.014500045776366,1.0446369937636386
2025-03-21,66.73542785644531,163.42333984375,19.280000686645508,22.06800012588501,0.7988850823510104
2025-03-24,67.00753021240234,167.1005859375,17.479999542236328,21.99300012588501,0.8056247718599218
