Date,KO,XOM,VIX,AvgVIX,zscore
2024-01-30,56.073490142822266,97.15435791015625,13.3100004196167,13.347500038146972,-1.2422651623226044
2024-01-31,55.6896858215332,95.26409149169922,14.350000381469727,13.405000066757202,-1.2119289762331527
2024-02-01,57.084495544433594,94.87492370605469,13.880000114440918,13.397000074386597,-0.8657575763093046
2024-02-02,56.672603607177734,94.48574829101562,13.850000381469727,13.383000087738036,-0.9362861392818815
2024-02-05,56.20454788208008,94.0965805053711,13.670000076293945,13.399000072479248,-1.0197688841711572
2024-02-06,56.110931396484375,94.74519348144531,13.0600004196167,13.39800009727478,-1.0821446433756985
2024-02-07,56.157737731933594,94.71739959716797,12.829999923706055,13.40150008201599,-1.0696015163943464
2024-02-08,56.00796127319336,96.33895111083984,12.789999961853027,13.406500101089478,-1.2061071612966685
2024-02-09,55.755210876464844,94.3004150390625,12.930000305175781,13.431000137329102,-1.1362215011180525
2024-02-12,55.886268615722656,95.5976791381836,13.930000305175781,13.492500162124633,-1.187564360398452
2024-02-13,55.558624267578125,94.77467346191406,15.850000381469727,13.593000173568726,-1.2113832683213628
2024-02-14,55.5024528503418,94.30706787109375,14.380000114440918,13.57250018119812,-1.194936321135428
2024-02-15,55.60543441772461,97.00984191894531,14.010000228881836,13.566500186920166,-1.3411312821576205
2024-02-16,55.596065521240234,97.00984191894531,14.239999771118164,13.613500165939332,-1.3432921388159276
2024-02-20,56.822383880615234,96.09333038330078,15.420000076293945,13.725000190734864,-1.002823181533858
2024-02-21,57.327884674072266,98.05728149414062,15.34000015258789,13.864500188827515,-1.0097243006843502
2024-02-22,57.24363708496094,97.9731216430664,14.539999961853027,13.934500169754028,-1.0238634359296668
2024-02-23,57.290443420410156,97.11270904541016,13.75,13.949500179290771,-0.9589663669533226
2024-02-26,56.83173751831055,97.49615478515625,13.739999771118164,13.973500156402588,-1.0888735510076661
2024-02-27,56.48537826538086,97.29039764404297,13.430000305175781,13.96500015258789,-1.1558206488747071
2024-02-28,56.54155349731445,97.5616226196289,13.84000015258789,13.99150013923645,-1.1599185679465083
2024-02-29,56.18582534790039,97.7486572265625,13.399999618530273,13.944000101089477,-1.2537247379490277
2024-03-01,55.72712326049805,98.98314666748047,13.109999656677246,13.905500078201294,-1.4371435225589213
2024-03-04,55.98923873901367,97.5990219116211,13.489999771118164,13.887500047683716,-1.2896569081776332
2024-03-05,55.7177619934082,98.79611206054688,14.460000038146973,13.927000045776367,-1.4275421356752687
2024-03-06,55.74584197998047,99.85289001464844,14.5,13.999000024795532,-1.4875144972892835
2024-03-07,55.64287185668945,100.41401672363281,14.4399995803833,14.079500007629395,-1.5465465753334031
2024-03-08,55.7177619934082,101.35858917236328,14.739999771118164,14.17699999809265,-1.5886672412246103
2024-03-11,56.39176559448242,101.95713806152344,15.220000267028809,14.291499996185303,-1.4708499637280652
2024-03-12,56.635154724121094,101.30248260498047,13.84000015258789,14.286999988555909,-1.3735504691058158
2024-03-13,57.21555709838867,102.43408966064453,13.75,14.181999969482423,-1.3108395008915066
2024-03-14,57.08816909790039,104.2484130859375,14.399999618530273,14.18299994468689,-1.4543026753049577
2024-03-15,56.50312805175781,104.06135559082031,14.40999984741211,14.202999925613403,-1.5774755166543328
2024-03-18,56.739036560058594,105.02464294433594,14.329999923706055,14.207499933242797,-1.583635426277692
2024-03-19,56.83338928222656,105.7634506225586,13.819999694824219,14.127499914169311,-1.6083290002861468
2024-03-20,57.32406997680664,105.66993713378906,13.039999961853027,14.012499904632568,-1.489277650037501
2024-03-21,57.05985641479492,106.13752746582031,12.920000076293945,13.931499910354614,-1.5796177208988949
2024-03-22,57.078731536865234,106.13752746582031,13.0600004196167,13.896999931335449,-1.5752643337876149
2024-03-25,56.99380874633789,107.22238159179688,13.1899995803833,13.869499921798706,-1.6630652211030026
2024-03-26,57.125911712646484,106.41809844970703,13.239999771118164,13.859999895095825,-1.5820245508098263
2024-03-27,57.58827590942383,107.52165222167969,12.779999732971191,13.80699987411499,-1.5447741362868557
2024-03-28,57.72981643676758,108.7093734741211,13.010000228881836,13.787499904632568,-1.5868113227493543
2024-04-01,57.25801467895508,109.4107894897461,13.649999618530273,13.81449990272522,-1.7397324972525792
2024-04-02,56.757904052734375,111.55242919921875,14.609999656677246,13.870499897003175,-1.989742196467991
2024-04-03,56.45594787597656,111.57113647460938,14.329999923706055,13.863999891281129,-2.0605621205686053
2024-04-04,55.95583724975586,111.96392822265625,16.350000381469727,13.956499910354614,-2.2006066181144743
2024-04-05,56.15399169921875,113.50704193115234,16.030000686645508,14.035999965667724,-2.251932881151894
2024-04-08,55.92753601074219,112.74015808105469,15.1899995803833,14.058499956130982,-2.255942346127004
2024-04-09,56.35215377807617,113.32933807373047,14.979999542236328,14.046499919891357,-2.195054696337885
2024-04-10,55.59726333618164,114.28325653076172,15.800000190734863,14.144499921798706,-2.4291448922755894
2024-04-11,55.719932556152344,113.89981842041016,14.90999984741211,14.202499914169312,-2.3767422038390906
2024-04-12,54.99336624145508,112.57182312011719,17.309999465942383,14.347999906539917,-2.460816019496756
2024-04-15,54.86125183105469,111.92652130126953,19.229999542236328,14.588999891281128,-2.450711381548039
2024-04-16,54.7857666015625,111.00066375732422,18.399999618530273,14.792499876022339,-2.4099047367447812
2024-04-17,55.21038818359375,110.94453430175781,18.209999084472656,15.01199984550476,-2.3084400191572034
2024-04-18,55.587833404541016,110.84165954589844,18.0,15.259999847412109,-2.2149168484138335
2024-04-19,56.776771545410156,112.11355590820312,18.709999084472656,15.549499797821046,-2.0206734598501925
2024-04-22,57.135345458984375,112.74950408935547,16.940000534057617,15.743499803543092,-1.9779589864416316
2024-04-23,57.22026443481445,113.18905639648438,15.6899995803833,15.868499803543092,-1.9860115999593775
2024-04-24,58.07894515991211,113.207763671875,15.970000267028809,16.004999828338622,-1.7891404484424955
2024-04-25,58.258235931396484,113.4696273803711,15.369999885559082,16.13449983596802,-1.7642541867445753
2024-04-26,58.258235931396484,110.31794738769531,15.029999732971191,16.235499811172485,-1.5660807985273948
2024-04-29,58.541316986083984,111.88910675048828,14.670000076293945,16.28649983406067,-1.5995829319723984
2024-04-30,58.28654479980469,110.60786437988281,15.649999618530273,16.33849983215332,-1.577781187233061
2024-05-01,58.43751907348633,108.51299285888672,15.390000343322754,16.391499853134157,-1.4112375526187395
2024-05-02,58.494140625,108.7093734741211,14.680000305175781,16.307999849319458,-1.4105264193990343
2024-05-03,58.66398620605469,108.48493194580078,13.489999771118164,16.18099980354309,-1.357240393354511
2024-05-06,58.83383560180664,109.18634033203125,13.489999771118164,16.095999813079835,-1.362169681694177
2024-05-07,59.08860778808594,108.64391326904297,13.229999542236328,16.008499813079833,-1.2693015514832509
2024-05-08,59.305641174316406,108.62521362304688,13.0,15.868499803543092,-1.2180688297989186
2024-05-09,59.333946228027344,110.76685333251953,12.6899995803833,15.75749979019165,-1.346203925933973
2024-05-10,59.6925163269043,110.31794738769531,12.550000190734863,15.519499826431275,-1.2352761677278954
2024-05-13,59.994476318359375,110.27120208740234,13.600000381469727,15.237999868392944,-1.1626923706002383
2024-05-14,59.54153823852539,110.94058990478516,13.420000076293945,14.988999891281129,-1.3092489075563951
2024-05-15,59.56985092163086,111.79854583740234,12.449999809265137,14.700999927520751,-1.356665939065489
2024-05-16,59.7491340637207,111.12915802001953,12.420000076293945,14.42199993133545,-1.273225596774225
2024-05-17,59.47549057006836,112.79792785644531,11.989999771118164,14.085999965667725,-1.441269149103039
2024-05-20,59.04143142700195,111.88340759277344,12.149999618530273,13.846499919891357,-1.4838774147237017
2024-05-21,59.36225509643555,111.11029052734375,11.859999656677246,13.654999923706054,-1.3612695928148457
2024-05-22,59.44717788696289,108.87583923339844,12.289999961853027,13.470999908447265,-1.2011835856933002
2024-05-23,58.588497161865234,107.01848602294922,12.770000457763672,13.340999937057495,-1.2824431600421085
2024-05-24,58.503578186035156,106.93363189697266,11.930000305175781,13.185999965667724,-1.2966934898805362
2024-05-28,58.33372116088867,108.2912826538086,12.920000076293945,13.098499965667724,-1.421236823678776
2024-05-29,58.220497131347656,107.13162231445312,14.279999732971191,13.02999997138977,-1.3744331090992628
2024-05-30,58.47526168823242,107.47103881835938,14.470000267028809,12.983999967575073,-1.3370158729529058
2024-05-31,59.381134033203125,110.55402374267578,12.920000076293945,12.895999956130982,-1.3219380205256124
2024-06-03,59.381134033203125,107.90472412109375,13.109999656677246,12.876999950408935,-1.1553536326335971
2024-06-04,60.334171295166016,106.22653198242188,13.15999984741211,12.860499954223632,-0.8300211976397526
2024-06-05,60.31529998779297,106.65079498291016,12.630000114440918,12.830499982833862,-0.8610507903182844
2024-06-06,60.53232955932617,107.45217895507812,12.579999923706055,12.809499979019165,-0.861384700571776
2024-06-07,60.30586242675781,106.30194854736328,12.220000267028809,12.78600001335144,-0.841292490390935
2024-06-10,60.003910064697266,106.61307525634766,12.739999771118164,12.795499992370605,-0.9304984743502113
2024-06-11,59.96615982055664,105.755126953125,12.850000381469727,12.757999992370605,-0.8852586161227981
2024-06-12,59.333946228027344,104.5860366821289,12.039999961853027,12.68899998664856,-0.9575625091646403
2024-06-13,59.43775177001953,103.74694061279297,11.9399995803833,12.663499975204468,-0.8808594103043496
2024-06-14,59.480533599853516,102.87012481689453,12.65999984741211,12.675499963760377,-0.8158591484898247
2024-06-17,59.547096252441406,102.16301727294922,12.75,12.713499975204467,-0.7560450672807181
2024-06-18,59.556610107421875,103.12468719482422,12.300000190734863,12.721000003814698,-0.8143192851451875
2024-06-20,59.12868881225586,105.34971618652344,13.279999732971191,12.792000007629394,-1.0529225319223536
2024-06-21,59.68973922729492,104.42577362060547,13.199999809265137,12.8375,-0.8654247407690809
2024-06-24,60.83085632324219,107.5276107788086,13.329999923706055,12.86549997329712,-0.7972750811258389
2024-06-25,60.707237243652344,107.82931518554688,12.84000015258789,12.910999965667724,-0.8447575415685529
