Date,KRE,AMAT,VIX,AvgVIX,zscore
2024-05-30,45.660884857177734,213.21583557128906,14.470000267028809,12.983999967575073,-1.7624408775443992
2024-05-31,46.30546188354492,211.7782440185547,12.920000076293945,12.895999956130982,-1.6514554331558617
2024-06-03,45.49973678588867,210.92161560058594,13.109999656677246,12.876999950408935,-1.7662759608245617
2024-06-04,44.69401550292969,208.96217346191406,13.15999984741211,12.860499954223632,-1.871158409236972
2024-06-05,44.836204528808594,219.9409637451172,12.630000114440918,12.830499982833862,-1.948463749237251
2024-06-06,44.94994354248047,218.3458709716797,12.579999923706055,12.809499979019165,-1.9167921731405526
2024-06-07,44.750885009765625,218.32618713378906,12.220000267028809,12.78600001335144,-1.9468888503497284
2024-06-10,44.05891036987305,224.657470703125,12.739999771118164,12.795499992370605,-2.1091800729838646
2024-06-11,43.89777374267578,226.4396514892578,12.850000381469727,12.757999992370605,-2.149746028061953
2024-06-12,44.98786926269531,234.0017852783203,12.039999961853027,12.68899998664856,-2.052100273530333
2024-06-13,44.27693176269531,233.9033203125,11.9399995803833,12.663499975204468,-2.159336760445663
2024-06-14,43.71766662597656,233.39129638671875,12.65999984741211,12.675499963760377,-2.2397793825922037
2024-06-17,44.4570426940918,239.13177490234375,12.75,12.713499975204467,-2.1790581954428787
2024-06-18,44.5707893371582,244.02548217773438,12.300000190734863,12.721000003814698,-2.205856299012467
2024-06-20,44.64662170410156,236.3058624267578,13.279999732971191,12.792000007629394,-2.1247614388905793
2024-06-21,44.56130599975586,231.79615783691406,13.199999809265137,12.8375,-2.097099646601348
2024-06-24,45.48086929321289,226.31167602539062,13.329999923706055,12.86549997329712,-1.907825903128728
2024-06-25,44.85953903198242,230.67367553710938,12.84000015258789,12.910999965667724,-2.041627794670234
2024-06-26,45.05071258544922,228.6059112548828,12.550000190734863,12.892499971389771,-1.993920234187015
2024-06-27,45.528663635253906,228.96038818359375,12.239999771118164,12.79049997329712,-1.924424697398735
2024-06-28,46.93380355834961,232.3672637939453,12.4399995803833,12.688999938964844,-1.7414218477453143
2024-07-01,46.71395492553711,233.7654571533203,12.220000267028809,12.653999948501587,-1.7874569604099237
2024-07-02,47.26836395263672,237.16249084472656,12.029999732971191,12.599999952316285,-1.7337498251785552
2024-07-03,46.503662109375,239.5749053955078,12.09000015258789,12.546499967575073,-1.8717887619306808
2024-07-05,45.824981689453125,238.86593627929688,12.479999542236328,12.538999938964844,-1.9686181155870706
2024-07-08,45.83454132080078,242.50914001464844,12.369999885559082,12.528499937057495,-1.99999328428999
2024-07-09,46.65659713745117,247.60960388183594,12.510000228881836,12.542999935150146,-1.92093045325885
2024-07-10,47.66983413696289,251.05587768554688,12.850000381469727,12.548499965667725,-1.7978856354511874
2024-07-11,49.677188873291016,237.55636596679688,12.920000076293945,12.551999950408936,-1.3709501028718603
2024-07-12,49.791893005371094,239.6634979248047,12.460000038146973,12.572999954223633,-1.3724926425862567
2024-07-15,51.244834899902344,241.78050231933594,13.119999885559082,12.631999969482422,-1.1705966926086853
2024-07-16,53.58674240112305,242.06605529785156,13.1899995803833,12.658499956130981,-0.8169980888468713
2024-07-17,54.23674774169922,216.691650390625,14.479999542236328,12.744999933242799,-0.489491478548698
2024-07-18,53.2521858215332,214.3087921142578,15.930000305175781,12.926499938964843,-0.6177576938540392
2024-07-19,53.519832611083984,207.0322265625,16.520000457763672,13.088499975204467,-0.5114828929255048
2024-07-22,54.418365478515625,220.03945922851562,14.90999984741211,13.173999977111816,-0.4920371742625069
2024-07-23,55.26909637451172,216.27809143066406,14.720000267028809,13.243499994277954,-0.3287589363744102
2024-07-24,54.255859375,203.3594970703125,18.040000915527344,13.503500032424927,-0.36644829008251467
2024-07-25,55.65145492553711,199.21414184570312,18.459999084472656,13.798999977111816,-0.116843549592223
2024-07-26,56.61689376831055,203.30043029785156,16.389999389648438,14.00649995803833,-0.0068353681026338915
2024-07-29,55.41248321533203,202.41424560546875,16.600000381469727,14.214499998092652,-0.18202410536430916
2024-07-30,55.93821716308594,193.71981811523438,17.690000534057617,14.488000011444091,-0.02372140668458325
2024-07-31,55.70880126953125,208.9424591064453,16.360000610351562,14.70450005531311,-0.19578422476080087
2024-08-01,53.21395492553711,193.28656005859375,18.59000015258789,15.029500055313111,-0.4341398999434974
2024-08-02,51.45513153076172,179.0189971923828,23.389999389648438,15.575000047683716,-0.5730670201710136
2024-08-05,50.04042053222656,179.09776306152344,38.56999969482422,16.885000038146973,-0.788934754509593
2024-08-06,50.155128479003906,180.49594116210938,27.709999084472656,17.644999980926514,-0.7840883021443369
2024-08-07,49.839683532714844,175.76962280273438,27.850000381469727,18.394999980926514,-0.7894740685204383
2024-08-08,50.72865676879883,187.6248016357422,23.790000915527344,18.938500022888185,-0.7611010337989346
2024-08-09,50.48012924194336,188.24514770507812,20.3700008392334,19.334000062942504,-0.8044885960784431
2024-08-12,49.95439147949219,190.12582397460938,20.709999084472656,19.713500022888184,-0.9013928867611534
2024-08-13,50.566162109375,197.71746826171875,18.1200008392334,19.96000008583069,-0.876759651212003
2024-08-14,50.45145034790039,198.5347137451172,16.190000534057617,20.045500135421754,-0.9015699553646049
2024-08-15,51.60807418823242,208.57814025878906,15.229999542236328,20.01050009727478,-0.816165192876494
2024-08-16,52.449249267578125,204.70846557617188,14.800000190734863,19.92450008392334,-0.6533643047823743
2024-08-19,53.05145263671875,207.70179748535156,14.649999618530273,19.91150007247925,-0.588750538202082
2024-08-20,52.05733108520508,202.99520874023438,15.880000114440918,19.969500064849854,-0.6975314118394217
2024-08-21,52.363216400146484,205.90972900390625,16.270000457763672,19.88100004196167,-0.6772733471385722
2024-08-22,52.51615905761719,197.50445556640625,17.549999237060547,19.835500049591065,-0.5782726254302568
2024-08-23,55.18307113647461,199.94119262695312,15.859999656677246,19.809000062942506,-0.1946297283630492
2024-08-26,54.772037506103516,193.58792114257812,16.149999618530273,19.786500024795533,-0.19989267073367298
2024-08-27,54.246307373046875,193.13409423828125,15.430000305175781,19.67350001335144,-0.27575949846037257
2024-08-28,54.714683532714844,190.2928924560547,17.110000610351562,19.71100001335144,-0.17892377973657253
2024-08-29,54.86763000488281,190.3816375732422,15.649999618530273,19.56399998664856,-0.156462423011048
2024-08-30,55.278656005859375,194.60403442382812,15.0,19.144500017166138,-0.13199924335498478
2024-09-03,54.57130432128906,180.9010467529297,20.719999313354492,18.25199999809265,-0.11609947236445951
2024-09-04,53.91175079345703,179.9243927001953,21.31999969482422,17.932500028610228,-0.2076077705311499
2024-09-05,53.386009216308594,177.81320190429688,19.899999618530273,17.534999990463255,-0.2685417656068645
2024-09-06,52.42056655883789,172.3971405029297,22.3799991607666,17.46449990272522,-0.3665678893670904
2024-09-09,52.831600189208984,175.159423828125,19.450000762939453,17.41849989891052,-0.3289464072838378
2024-09-10,52.37277603149414,175.65269470214844,19.079999923706055,17.336999940872193,-0.4031720981632063
2024-09-11,51.76101303100586,183.43646240234375,17.690000534057617,17.315499925613402,-0.5663526334027652
2024-09-12,51.96175003051758,180.7432098388672,17.06999969482422,17.359499883651733,-0.511554304845593
2024-09-13,53.357337951660156,185.9324188232422,16.559999465942383,17.425999879837036,-0.3460648607533115
2024-09-16,54.045570373535156,185.0543975830078,17.139999389648438,17.542999839782716,-0.23348234537722487
2024-09-17,54.49483108520508,186.05075073242188,17.610000610351562,17.690999889373778,-0.17413418473620007
2024-09-18,54.733802795410156,183.63375854492188,18.229999542236328,17.80849986076355,-0.1160102790524182
2024-09-19,56.2823371887207,194.0614471435547,16.329999923706055,17.81149983406067,0.02553605568354857
2024-09-20,55.144832611083984,189.57272338867188,16.149999618530273,17.741499853134155,-0.10701458292924237
2024-09-23,54.70412063598633,191.42738342285156,15.890000343322754,17.742999887466432,-0.19075319424375806
2024-09-24,53.96318435668945,194.13050842285156,15.390000343322754,17.704999923706055,-0.32779732111702
2024-09-25,53.15488815307617,194.6533660888672,15.40999984741211,17.70399990081787,-0.4554394833958114
2024-09-26,53.74186706542969,206.7877655029297,15.369999885559082,17.616999864578247,-0.47551167551588247
2024-09-27,53.80922317504883,202.16090393066406,16.959999084472656,17.682499837875366,-0.4235749060570314
2024-09-30,54.46355438232422,199.32952880859375,16.729999542236328,17.768999814987183,-0.2985465455088385
2024-10-01,52.6448974609375,194.5448455810547,19.260000228881836,17.69599986076355,-0.532024129818038
2024-10-02,52.5294303894043,198.441650390625,18.899999618530273,17.574999856948853,-0.5846993399707189
2024-10-03,52.65452194213867,196.9026641845703,20.489999771118164,17.604499864578248,-0.5518067782831558
2024-10-04,53.73223876953125,199.25064086914062,19.209999084472656,17.44599986076355,-0.4090586708484709
2024-10-07,53.49168014526367,197.43539428710938,22.639999389648438,17.605499792099,-0.42928704927920985
2024-10-08,53.32809829711914,198.17532348632812,21.420000076293945,17.722499799728393,-0.4608331173827411
2024-10-09,54.02091598510742,202.29901123046875,20.860000610351562,17.88099980354309,-0.3926238486558816
2024-10-10,53.972808837890625,201.21383666992188,20.93000030517578,18.07399983406067,-0.3901617283307663
2024-10-11,55.839576721191406,202.29901123046875,20.459999084472656,18.268999814987183,-0.11603070987396652
2024-10-14,56.28221893310547,211.01011657714844,19.700000762939453,18.396999883651734,-0.1272070759299535
2024-10-15,56.89806365966797,188.44805908203125,20.639999389648438,18.548499822616577,0.16976200114017043
2024-10-16,57.67748260498047,182.10462951660156,19.579999923706055,18.615999841690062,0.3454617409952556
2024-10-17,58.177852630615234,180.77281188964844,19.110000610351562,18.75499987602234,0.4335621623897421
2024-10-18,57.38880920410156,183.85079956054688,18.030000686645508,18.8489999294281,0.28582370122760137
2024-10-21,55.704864501953125,181.9763946533203,18.3700008392334,18.97299995422363,0.046609346078211496
2024-10-22,56.40730667114258,180.53604125976562,18.200000762939453,19.11349997520447,0.16642016524870393
2024-10-23,56.44580078125,180.24009704589844,19.239999771118164,19.30499997138977,0.17494135216710932
2024-10-24,56.73447799682617,181.27593994140625,19.079999923706055,19.49049997329712,0.20951114084769165
2024-10-25,55.7144889831543,184.00865173339844,20.329999923706055,19.65900001525879,0.029760345683786122
2024-10-28,57.31182861328125,182.84454345703125,19.799999237060547,19.8125,0.28318343280108227
2024-10-29,56.975040435791016,187.56016540527344,19.34000015258789,19.816499996185303,0.18946994977405804
2024-10-30,57.55239486694336,182.8050994873047,20.350000381469727,19.889000034332277,0.3201256632212536
2024-10-31,56.724853515625,179.13514709472656,23.15999984741211,20.022500038146973,0.22733816142991417
2024-11-01,56.42655563354492,180.91091918945312,21.8799991607666,20.15600004196167,0.16596962593743256
2024-11-04,55.93581008911133,179.37193298339844,21.979999542236328,20.123000049591063,0.10520188457649803
2024-11-05,56.89806365966797,183.96917724609375,20.489999771118164,20.076500034332277,0.21012138672763492
2024-11-06,64.52872467041016,184.99520874023438,16.270000457763672,19.84700002670288,1.3613937532953384
2024-11-07,62.19044494628906,191.4767303466797,15.199999809265137,19.56050000190735,0.9473685011391146
2024-11-08,62.52724075317383,189.4444580078125,14.9399995803833,19.28450002670288,1.0169033725042684
2024-11-11,64.46137237548828,186.0211944580078,14.970000267028809,19.048000001907347,1.3419052021346416
2024-11-12,64.08609008789062,184.09744262695312,14.710000038146973,18.751500034332274,1.3021649634581722
2024-11-13,63.69157409667969,180.32887268066406,14.020000457763672,18.473500061035157,1.276123275278105
2024-11-14,63.345157623291016,183.49566650390625,14.3100004196167,18.233500051498414,1.194902014593075
2024-11-15,63.35477066040039,166.6061553955078,16.139999389648438,18.13899998664856,1.3485560930581089
2024-11-18,63.239315032958984,168.43124389648438,15.579999923706055,17.99949994087219,1.3145509429404376
2024-11-19,62.873653411865234,167.0303497314453,16.350000381469727,17.906999921798707,1.2715623829472462
2024-11-20,62.7004508972168,168.19448852539062,17.15999984741211,17.802999925613403,1.2347305747241941
2024-11-21,63.63383483886719,173.79141235351562,16.8700008392334,17.692499971389772,1.326251252654124
2024-11-22,65.23118591308594,172.93109130859375,15.239999771118164,17.437999963760376,1.5769386412156232
2024-11-25,66.29928588867188,172.6047821044922,14.600000381469727,17.178000020980836,1.7423222569620762
2024-11-26,65.58721923828125,171.2698211669922,14.100000381469727,16.916000032424925,1.6460561571632546
2024-11-27,65.3755111694336,169.41078186035156,14.100000381469727,16.603500032424925,1.6306101671108557
2024-11-29,65.1734390258789,172.76300048828125,13.510000228881836,16.121000051498413,1.5696708117246332
2024-12-02,64.5575942993164,181.22760009765625,13.34000015258789,15.694000101089477,1.3997344985127727
2024-12-03,63.989871978759766,181.1188201904297,13.300000190734863,15.260000133514405,1.3143720075205534
2024-12-04,64.19194030761719,179.14111328125,13.449999809265137,14.908000135421753,1.3629250019881902
2024-12-05,63.864768981933594,170.1128387451172,13.539999961853027,14.77150011062622,1.3945209168361044
2024-12-06,64.04759979248047,171.0918426513672,12.770000457763672,14.650000143051148,1.413505110014434
2024-12-09,63.00837326049805,169.9447479248047,14.1899995803833,14.612500143051147,1.2657896480895687
2024-12-10,62.998741149902344,166.29586791992188,14.180000305175781,14.573000144958495,1.2972049427961263
2024-12-11,63.32591247558594,169.222900390625,13.579999923706055,14.51650013923645,1.3205875672580338
2024-12-12,62.556114196777344,167.19573974609375,13.920000076293945,14.511500120162964,1.2217787250199694
2024-12-13,62.32516860961914,167.46273803710938,13.8100004196167,14.486500120162964,1.184249163680157
2024-12-16,62.633087158203125,167.52207946777344,14.6899995803833,14.414000129699707,1.2305445871697742
2024-12-17,61.16083908081055,168.44168090820312,15.869999885559082,14.428500127792358,0.9983494557184268
2024-12-18,57.98540115356445,163.606201171875,27.6200008392334,14.992000150680543,0.5589819793926345
2024-12-19,57.47541046142578,159.64088439941406,24.09000015258789,15.338500165939331,0.5171510802848106
2024-12-20,58.5146484375,161.76690673828125,18.360000610351562,15.41300015449524,0.6560471263434263
2024-12-23,58.71034240722656,165.5937957763672,16.780000686645508,15.490000200271606,0.6513252198426039
2024-12-24,59.13662338256836,166.49362182617188,14.270000457763672,15.473500204086303,0.7080482900908289
2024-12-26,59.417579650878906,165.6827850341797,14.729999542236328,15.505000162124634,0.7580843349450033
2024-12-27,58.68128204345703,164.97080993652344,15.949999809265137,15.597500133514405,0.6525192911609784
2024-12-30,58.53595733642578,161.81634521484375,17.399999618530273,15.792000102996827,0.6588424229705718
2024-12-31,58.4681396484375,160.81761169433594,17.350000381469727,15.992500114440919,0.6575279190059973
2025-01-02,57.819034576416016,162.04379272460938,17.93000030517578,16.224000120162962,0.5477588502925497
2025-01-03,58.661903381347656,168.16481018066406,16.1299991607666,16.358000087738038,0.6207907992017385
2025-01-06,58.78784942626953,175.5021209716797,16.040000915527344,16.483000135421754,0.5738286456606341
2025-01-07,58.23563003540039,175.83834838867188,17.81999969482422,16.73550009727478,0.4868139567895909
2025-01-08,58.216251373291016,175.01759338378906,17.700000762939453,16.911000156402586,0.4912625869492074
2025-01-10,56.49175262451172,169.73707580566406,19.540000915527344,17.179000186920167,0.2765731415295599
2025-01-13,57.334625244140625,168.95590209960938,19.190000534057617,17.459500217437743,0.4118015946543491
2025-01-14,59.281944274902344,171.7147979736328,18.709999084472656,17.69900016784668,0.6831013577732771
2025-01-15,60.77392578125,176.39210510253906,16.1200008392334,17.814500188827516,0.8678637010238548
2025-01-16,60.20232391357422,184.4018096923828,16.600000381469727,17.910000228881835,0.7087551920383474
2025-01-17,61.10332489013672,189.90975952148438,15.970000267028809,17.915000247955323,0.7961526172692455
2025-01-21,61.85900115966797,190.72061157226562,15.0600004196167,17.287000226974488,0.9037739032491274
2025-01-22,61.12269973754883,193.3311767578125,15.100000381469727,16.837500238418578,0.7682687342705057
2025-01-23,60.899871826171875,188.57479858398438,15.020000457763672,16.670500230789184,0.7772396078546973
2025-01-24,61.355220794677734,184.66880798339844,14.850000381469727,16.574000215530397,0.881688926178482
2025-01-27,62.00432586669922,172.62454223632812,17.899999618530273,16.755500173568727,1.0889401943328259
2025-01-28,61.694305419921875,170.92372131347656,16.40999984741211,16.839500188827515,1.0571165393781572
2025-01-29,61.626487731933594,173.32662963867188,16.559999465942383,16.870000171661378,1.0251497029989134
2025-01-30,62.31434631347656,179.69485473632812,15.84000015258789,16.792000198364256,1.072379143258423
2025-01-31,62.159339904785156,178.34014892578125,16.43000030517578,16.74600019454956,1.061012121755186
2025-02-03,60.870811462402344,176.8074188232422,18.6200008392334,16.780500221252442,0.8788562640653996
2025-02-04,62.05276870727539,176.57009887695312,17.209999084472656,16.834500217437743,1.0607541095743864
2025-02-05,62.730934143066406,178.6565704345703,15.770000457763672,16.821000194549562,1.1450924109898517
2025-02-06,63.45755386352539,180.76283264160156,15.5,16.70500020980835,1.236621604448179
2025-02-07,62.61467361450195,177.9940185546875,16.540000915527344,16.647000217437743,1.133381074750496
2025-02-10,61.8880729675293,181.61326599121094,15.8100004196167,16.46050019264221,0.9902619828638441
2025-02-11,62.90532684326172,181.15838623046875,16.020000457763672,16.302000188827513,1.1490711647147063
2025-02-12,61.43272399902344,178.87411499023438,15.890000343322754,16.16100025177002,0.945692304594155
2025-02-13,61.70398712158203,182.21644592285156,15.100000381469727,16.110000228881837,0.956829793532385
2025-02-14,61.89775466918945,167.31439208984375,14.770000457763672,16.018500232696532,1.120582167481651
2025-02-18,62.44997787475586,170.0832061767578,15.350000381469727,15.98750023841858,1.1796177817909053
2025-02-19,62.21746826171875,172.12025451660156,15.270000457763672,15.998000240325927,1.1259003610866813
2025-02-20,61.09363555908203,174.44940185546875,15.65999984741211,16.026000213623046,0.9339929130234451
2025-02-21,59.5047721862793,170.45510864257812,18.209999084472656,16.185500144958496,0.7283415120848354
2025-02-24,59.06880569458008,167.0753631591797,18.979999542236328,16.392000102996825,0.692492063222892
2025-02-25,59.10756301879883,164.07223510742188,19.43000030517578,16.4685001373291,0.7254478245518639
2025-02-26,59.262569427490234,167.01588439941406,19.100000381469727,16.603000164031982,0.7224968120025416
2025-02-27,59.349761962890625,155.2511444091797,21.1299991607666,16.831500148773195,0.8417701388667049
2025-02-28,60.13450622558594,156.66847229003906,19.6299991607666,17.021000099182128,0.948347286220115
2025-03-03,59.27225875854492,150.78114318847656,22.780000686645508,17.338500118255617,0.8702623356615283
2025-03-04,57.19898986816406,151.5145721435547,23.510000228881836,17.583000087738036,0.5483378608225776
2025-03-05,56.87928009033203,153.94285583496094,21.93000030517578,17.819000148773192,0.4778330637764167
2025-03-06,55.958900451660156,150.1963653564453,24.8700008392334,18.27400016784668,0.3716158305861287
2025-03-07,55.89108657836914,154.29965209960938,23.3700008392334,18.66750020980835,0.3243273955916487
2025-03-10,53.68218231201172,148.66012573242188,27.860000610351562,19.23350019454956,0.03920161490299944
2025-03-11,53.391536712646484,145.68670654296875,26.920000076293945,19.78900017738342,0.02179204072175339
2025-03-12,54.01158142089844,147.73834228515625,24.229999542236328,20.199500131607056,0.09760489045848879
2025-03-13,53.41091537475586,148.62045288085938,24.65999984741211,20.638000106811525,-0.0016968399011761043
2025-03-14,54.99008560180664,154.27984619140625,21.770000457763672,20.97150011062622,0.1874760832575481
2025-03-17,55.34855270385742,154.0815887451172,20.510000228881836,21.25850009918213,0.2437804763568747
2025-03-18,55.19354248046875,152.14891052246094,21.700000762939453,21.576000118255614,0.23762100750037127
2025-03-19,55.88139724731445,153.09048461914062,19.899999618530273,21.807500076293945,0.3337496395089469
2025-03-20,55.503562927246094,153.0111846923828,19.799999237060547,22.014500045776366,0.2770008412010503
2025-03-21,55.47449493408203,150.77120971679688,19.280000686645508,22.06800012588501,0.2927645067731443
2025-03-24,56.98419189453125,153.5761260986328,17.479999542236328,21.99300012588501,0.4970933143594589
2025-03-25,56.80864334106445,152.27774047851562,17.149999618530273,21.879000091552733,0.4820946132973848
