Date,KO,CL,VIX,AvgVIX,zscore
2024-05-02,58.494140625,88.70929718017578,14.680000305175781,16.307999849319458,-1.2813556398446397
2024-05-03,58.66398620605469,88.68064880371094,13.489999771118164,16.18099980354309,-1.2526784439624612
2024-05-06,58.83383560180664,88.96708679199219,13.489999771118164,16.095999813079835,-1.228469295538639
2024-05-07,59.08860778808594,89.82638549804688,13.229999542236328,16.008499813079833,-1.1982492432871663
2024-05-08,59.305641174316406,89.24397277832031,13.0,15.868499803543092,-1.1538639003918323
2024-05-09,59.333946228027344,89.82638549804688,12.6899995803833,15.75749979019165,-1.1574125212316406
2024-05-10,59.6925163269043,90.80026245117188,12.550000190734863,15.519499826431275,-1.1115402428331005
2024-05-13,59.994476318359375,90.189208984375,13.600000381469727,15.237999868392944,-1.0526126238033293
2024-05-14,59.54153823852539,90.29423522949219,13.420000076293945,14.988999891281129,-1.1294939480446513
2024-05-15,59.56985092163086,90.25605010986328,12.449999809265137,14.700999927520751,-1.1242397291028863
2024-05-16,59.7491340637207,90.25605010986328,12.420000076293945,14.42199993133545,-1.0943979487258984
2024-05-17,59.47549057006836,89.87413024902344,11.989999771118164,14.085999965667725,-1.1345295208545423
2024-05-20,59.04143142700195,90.12237548828125,12.149999618530273,13.846499919891357,-1.2102996251661988
2024-05-21,59.36225509643555,90.86711883544922,11.859999656677246,13.654999923706054,-1.1674605957065747
2024-05-22,59.44717788696289,90.47566223144531,12.289999961853027,13.470999908447265,-1.1477733531278511
2024-05-23,58.588497161865234,89.49222564697266,12.770000457763672,13.340999937057495,-1.2767537494868426
2024-05-24,58.503578186035156,89.08165740966797,11.930000305175781,13.185999965667724,-1.2850657160332004
2024-05-28,58.33372116088867,87.78314971923828,12.920000076293945,13.098499965667724,-1.2949225520275642
2024-05-29,58.220497131347656,87.16254425048828,14.279999732971191,13.02999997138977,-1.304967077699795
2024-05-30,58.47526168823242,86.8188247680664,14.470000267028809,12.983999967575073,-1.2576866042624903
2024-05-31,59.381134033203125,88.75703430175781,12.920000076293945,12.895999956130982,-1.1343921126855214
2024-06-03,59.381134033203125,88.2891845703125,13.109999656677246,12.876999950408935,-1.1277568783416532
2024-06-04,60.334171295166016,89.56859588623047,13.15999984741211,12.860499954223632,-0.9872684165615627
2024-06-05,60.31529998779297,89.42538452148438,12.630000114440918,12.830499982833862,-0.9883784747773581
2024-06-06,60.53232955932617,89.73091125488281,12.579999923706055,12.809499979019165,-0.956586883729696
2024-06-07,60.30586242675781,89.64498138427734,12.220000267028809,12.78600001335144,-0.9930637737805142
2024-06-10,60.003910064697266,89.65453338623047,12.739999771118164,12.795499992370605,-1.0434593855449805
2024-06-11,59.96615982055664,89.7118148803711,12.850000381469727,12.757999992370605,-1.0505553243738115
2024-06-12,59.333946228027344,89.01483154296875,12.039999961853027,12.68899998664856,-1.1459027344075636
2024-06-13,59.43775177001953,90.47566223144531,11.9399995803833,12.663499975204468,-1.1493423356230963
2024-06-14,59.480533599853516,90.34198760986328,12.65999984741211,12.675499963760377,-1.1403254482422402
2024-06-17,59.547096252441406,91.6118392944336,12.75,12.713499975204467,-1.1472556078891853
2024-06-18,59.556610107421875,92.62391662597656,12.300000190734863,12.721000003814698,-1.1600257118977062
2024-06-20,59.12868881225586,92.56664276123047,13.279999732971191,12.792000007629394,-1.2304411723048487
2024-06-21,59.68973922729492,92.87216186523438,13.199999809265137,12.8375,-1.1413870091249654
2024-06-24,60.83085632324219,94.51438903808594,13.329999923706055,12.86549997329712,-0.974738154030734
2024-06-25,60.707237243652344,94.23751068115234,12.84000015258789,12.910999965667724,-0.9913878187511963
2024-06-26,60.90692901611328,93.78876495361328,12.550000190734863,12.892499971389771,-0.9517847166843879
2024-06-27,60.77379608154297,93.73147583007812,12.239999771118164,12.79049997329712,-0.9731322713751817
2024-06-28,60.52655792236328,92.65257263183594,12.4399995803833,12.688999938964844,-0.9989837607202656
2024-07-01,60.17470932006836,91.22037506103516,12.220000267028809,12.653999948501587,-1.037237153618397
2024-07-02,60.05108642578125,91.774169921875,12.029999732971191,12.599999952316285,-1.0656683972472116
2024-07-03,60.222259521484375,91.55455780029297,12.09000015258789,12.546499967575073,-1.0340619106384554
2024-07-05,60.63115310668945,92.66212463378906,12.479999542236328,12.538999938964844,-0.9817093035052625
2024-07-08,59.87041473388672,93.16815185546875,12.369999885559082,12.528499937057495,-1.1155113187899146
2024-07-09,59.61365509033203,92.65257263183594,12.510000228881836,12.542999935150146,-1.1509369533152214
2024-07-10,59.746795654296875,92.98673248291016,12.850000381469727,12.548499965667725,-1.1335148214822375
2024-07-11,60.003543853759766,93.34000396728516,12.920000076293945,12.551999950408936,-1.095789177748932
2024-07-12,60.574100494384766,93.635986328125,12.460000038146973,12.572999954223633,-1.005017443991558
2024-07-15,60.298336029052734,92.85306549072266,13.119999885559082,12.631999969482422,-1.0398148948234145
2024-07-16,61.11612319946289,92.99629211425781,13.1899995803833,12.658499956130981,-0.9057250558623015
2024-07-17,62.010005950927734,94.89630889892578,14.479999542236328,12.744999933242799,-0.7838845738713921
2024-07-18,61.9909782409668,94.05611419677734,15.930000305175781,12.926499938964843,-0.7751357654567586
2024-07-19,62.08607482910156,94.12328338623047,16.520000457763672,13.088499975204467,-0.7602595052336287
2024-07-22,61.591590881347656,93.9985122680664,14.90999984741211,13.173999977111816,-0.840797083421538
2024-07-23,61.772274017333984,92.6550064086914,14.720000267028809,13.243499994277954,-0.7916681291277909
2024-07-24,62.5805549621582,92.70298767089844,18.040000915527344,13.503500032424927,-0.6578097985074733
2024-07-25,62.82780838012695,92.597412109375,18.459999084472656,13.798999977111816,-0.6151570119108484
2024-07-26,63.75971984863281,95.38043212890625,16.389999389648438,14.00649995803833,-0.4995097379079019
2024-07-29,63.550506591796875,96.81031799316406,16.600000381469727,14.214499998092652,-0.5546126231577327
2024-07-30,64.35880279541016,96.43605041503906,17.690000534057617,14.488000011444091,-0.4147632486630113
2024-07-31,63.46491622924805,95.1884994506836,16.360000610351562,14.70450005531311,-0.5458579000876292
2024-08-01,64.62504577636719,96.85830688476562,18.59000015258789,15.029500055313111,-0.3764355661784034
2024-08-02,65.9278335571289,98.66246032714844,23.389999389648438,15.575000047683716,-0.1851730381050976
2024-08-05,64.7581787109375,96.89668273925781,38.56999969482422,16.885000038146973,-0.3548197758472447
2024-08-06,64.71064758300781,98.51850891113281,27.709999084472656,17.644999980926514,-0.3857327544845633
2024-08-07,65.10050964355469,98.29778289794922,27.850000381469727,18.394999980926514,-0.31770956835754655
2024-08-08,65.3572769165039,98.56649780273438,23.790000915527344,18.938500022888185,-0.2787815341793115
2024-08-09,65.30972290039062,97.95230865478516,20.3700008392334,19.334000062942504,-0.27798624784305054
2024-08-12,64.82474517822266,97.19418334960938,20.709999084472656,19.713500022888184,-0.34795902385426286
2024-08-13,65.10050964355469,96.53202056884766,18.1200008392334,19.96000008583069,-0.29266681197299127
2024-08-14,65.21463012695312,98.0578842163086,16.190000534057617,20.045500135421754,-0.2953118091178057
2024-08-15,65.28119659423828,97.34773254394531,15.229999542236328,20.01050009727478,-0.2741601244095419
2024-08-16,65.78518676757812,97.87554168701172,14.800000190734863,19.92450008392334,-0.19775627807415727
2024-08-19,65.59500122070312,97.7411880493164,14.649999618530273,19.91150007247925,-0.22750731219705814
2024-08-20,65.97537231445312,98.90237426757812,15.880000114440918,19.969500064849854,-0.1806627417222285
2024-08-21,66.15604400634766,99.29582214355469,16.270000457763672,19.88100004196167,-0.15616987354618564
2024-08-22,65.9278335571289,99.7564697265625,17.549999237060547,19.835500049591065,-0.20068872241912514
2024-08-23,66.3652572631836,100.0059814453125,15.859999656677246,19.809000062942506,-0.13141797543727138
2024-08-26,67.36371612548828,100.85047912597656,16.149999618530273,19.786500024795533,0.022799058693914714
2024-08-27,67.99134063720703,101.64700317382812,15.430000305175781,19.67350001335144,0.115970886967931
2024-08-28,68.22906494140625,101.52224731445312,17.110000610351562,19.71100001335144,0.15730956994041376
2024-08-29,68.51435089111328,101.54142761230469,15.649999618530273,19.56399998664856,0.20452355483379503
2024-08-30,68.91373443603516,102.20359802246094,15.0,19.144500017166138,0.2616100028203751
2024-09-03,69.42723083496094,103.43196105957031,20.719999313354492,18.25199999809265,0.32966062677008917
2024-09-04,68.99931335449219,104.38202667236328,21.31999969482422,17.932500028610228,0.24495930493585322
2024-09-05,67.67753601074219,104.15170288085938,19.899999618530273,17.534999990463255,0.028215263945257366
2024-09-06,67.64900207519531,103.50872802734375,22.3799991607666,17.46449990272522,0.032584703979666625
2024-09-09,68.32416534423828,102.78900146484375,19.450000762939453,17.41849989891052,0.15517346544241575
2024-09-10,68.03888702392578,102.52986907958984,19.079999923706055,17.336999940872193,0.11136384813654547
2024-09-11,67.59196472167969,101.84851837158203,17.690000534057617,17.315499925613402,0.046636569863490664
2024-09-12,67.7345962524414,102.05005645751953,17.06999969482422,17.359499883651733,0.06751937406394116
2024-09-13,68.37129974365234,101.46467590332031,16.559999465942383,17.425999879837036,0.18180113426715755
2024-09-16,69.03192901611328,101.17676544189453,17.139999389648438,17.542999839782716,0.2958465129741624
2024-09-17,68.74468994140625,100.34185028076172,17.610000610351562,17.690999889373778,0.2598765114773755
2024-09-18,68.69683074951172,99.01753234863281,18.229999542236328,17.80849986076355,0.2706923351112585
2024-09-19,67.61490631103516,97.89473724365234,16.329999923706055,17.81149983406067,0.10652933539670197
2024-09-20,68.59149932861328,98.90237426757812,16.149999618530273,17.741499853134155,0.2547930790807641
2024-09-23,68.67767333984375,99.14228820800781,15.890000343322754,17.742999887466432,0.26573423532273766
2024-09-24,68.29469299316406,99.6029281616211,15.390000343322754,17.704999923706055,0.19545395770553406
2024-09-25,68.40959167480469,99.56454467773438,15.40999984741211,17.70399990081787,0.21512327834599196
2024-09-26,68.3617172241211,98.90237426757812,15.369999885559082,17.616999864578247,0.21654571785713242
2024-09-27,68.73512268066406,99.47817993164062,16.959999084472656,17.682499837875366,0.2705329581455731
2024-09-30,68.8021469116211,99.62212371826172,16.729999542236328,17.768999814987183,0.2796477102165003
2024-10-01,68.65853118896484,98.20182037353516,19.260000228881836,17.69599986076355,0.27588610914939626
2024-10-02,67.98831176757812,97.94271850585938,18.899999618530273,17.574999856948853,0.16800239509109594
2024-10-03,67.5191650390625,95.9370346069336,20.489999771118164,17.604499864578248,0.11835807809177605
2024-10-04,67.18405151367188,95.0445556640625,19.209999084472656,17.44599986076355,0.07523574007063596
2024-10-07,66.07342529296875,94.59349822998047,22.639999389648438,17.605499792099,-0.10323154318923441
2024-10-08,66.2361831665039,96.52242279052734,21.420000076293945,17.722499799728393,-0.10349719232976255
2024-10-09,66.60958099365234,96.92548370361328,20.860000610351562,17.88099980354309,-0.04706128594821467
2024-10-10,66.30320739746094,95.23648071289062,20.93000030517578,18.07399983406067,-0.07410321990954331
2024-10-11,66.60958099365234,96.06178283691406,20.459999084472656,18.268999814987183,-0.0348119305069969
2024-10-14,67.3468246459961,96.66637420654297,19.700000762939453,18.396999883651734,0.07932813267285155
2024-10-15,67.3468246459961,97.45330047607422,20.639999389648438,18.548499822616577,0.0681676256580116
2024-10-16,67.56703186035156,97.1078109741211,19.579999923706055,18.615999841690062,0.10972111302452123
2024-10-17,66.92555236816406,96.47443389892578,19.110000610351562,18.75499987602234,0.01192929898569731
2024-10-18,67.44257354736328,96.88915252685547,18.030000686645508,18.8489999294281,0.09210605909568205
2024-10-21,66.49469757080078,95.8282699584961,18.3700008392334,18.97299995422363,-0.05062256700063118
2024-10-22,66.49469757080078,96.12723541259766,18.200000762939453,19.11349997520447,-0.054862616134691615
2024-10-23,65.11598205566406,95.4617691040039,19.239999771118164,19.30499997138977,-0.27491268056312973
2024-10-24,64.4361801147461,96.19475555419922,19.079999923706055,19.49049997329712,-0.39846160867921687
2024-10-25,64.07234954833984,92.2115478515625,20.329999923706055,19.65900001525879,-0.4025299475753139
2024-10-28,63.83298873901367,92.33692932128906,19.799999237060547,19.8125,-0.44414990041088714
2024-10-29,62.770225524902344,91.35319519042969,19.34000015258789,19.816499996185303,-0.6070957225418495
2024-10-30,63.114898681640625,91.29531860351562,20.350000381469727,19.889000034332277,-0.548903851514063
2024-10-31,62.53085708618164,90.37908935546875,23.15999984741211,20.022500038146973,-0.6331235711096014
2024-11-01,62.24363708496094,90.01260375976562,21.8799991607666,20.15600004196167,-0.6757338555980403
2024-11-04,62.33937454223633,90.28263854980469,21.979999542236328,20.123000049591063,-0.663628044440603
2024-11-05,62.58831787109375,90.90953826904297,20.489999771118164,20.076500034332277,-0.6310822322635525
2024-11-06,60.98937225341797,87.01313781738281,16.270000457763672,19.84700002670288,-0.8419673054279265
2024-11-07,60.951080322265625,87.54359436035156,15.199999809265137,19.56050000190735,-0.8558641685175984
2024-11-08,61.20001220703125,89.27960968017578,14.9399995803833,19.28450002670288,-0.8390501877922976
2024-11-11,60.663841247558594,88.6912841796875,14.970000267028809,19.048000001907347,-0.9199522766895621
2024-11-12,60.510650634765625,88.24764251708984,14.710000038146973,18.751500034332274,-0.9391590351024126
2024-11-13,60.319156646728516,87.83292388916016,14.020000457763672,18.473500061035157,-0.9651516101732412
2024-11-14,59.8883056640625,88.19941711425781,14.3100004196167,18.233500051498414,-1.0420647551910733
2024-11-15,59.1127815246582,90.23441314697266,16.139999389648438,18.13899998664856,-1.2000123245106482
2024-11-18,59.2276725769043,91.25674438476562,15.579999923706055,17.99949994087219,-1.1953877594991726
2024-11-19,59.92660903930664,90.28263854980469,16.350000381469727,17.906999921798707,-1.0652342267079724
2024-11-20,60.30958938598633,90.57198333740234,17.15999984741211,17.802999925613403,-1.0055905363917537
2024-11-21,61.046817779541016,90.89988708496094,16.8700008392334,17.692499971389772,-0.887528917147034
2024-11-22,61.20001220703125,91.54607391357422,15.239999771118164,17.437999963760376,-0.8711941013393634
2024-11-25,61.640438079833984,91.95114135742188,14.600000381469727,17.178000020980836,-0.8036297962892638
2024-11-26,61.80320739746094,93.1470718383789,14.100000381469727,16.916000032424925,-0.7934979216966165
2024-11-27,61.68830871582031,93.32067108154297,14.100000381469727,16.603500032424925,-0.8150849269898309
2024-11-29,61.81855010986328,93.1952896118164,13.510000228881836,16.121000051498413,-0.7916279625300128
2024-12-02,61.403724670410156,93.6582260131836,13.34000015258789,15.694000101089477,-0.867241442998224
2024-12-03,61.2783088684082,91.2470932006836,13.300000190734863,15.260000133514405,-0.853921312239727
2024-12-04,60.0145378112793,91.43997955322266,13.449999809265137,14.908000135421753,-1.0670123116612682
2024-12-05,60.69948196411133,91.71967315673828,13.539999961853027,14.77150011062622,-0.9569696980639171
2024-12-06,60.32324981689453,90.88060760498047,12.770000457763672,14.650000143051148,-1.0076937842808111
2024-12-09,60.390769958496094,89.6364517211914,14.1899995803833,14.612500143051147,-0.978809895975573
2024-12-10,60.68983459472656,90.55268096923828,14.180000305175781,14.573000144958495,-0.9420247523846055
2024-12-11,60.42936706542969,89.46286010742188,13.579999923706055,14.51650013923645,-0.9699234391404363
2024-12-12,61.587013244628906,90.23441314697266,13.920000076293945,14.511500120162964,-0.7881750556605647
2024-12-13,60.89242172241211,90.11868286132812,13.8100004196167,14.486500120162964,-0.9021488735169996
2024-12-16,60.3425407409668,89.6171646118164,14.6899995803833,14.414000129699707,-0.9865641389093264
2024-12-17,61.16254425048828,90.16690826416016,15.869999885559082,14.428500127792358,-0.8578707781687198
2024-12-18,60.63195037841797,89.45320892333984,27.6200008392334,14.992000150680543,-0.9360664551414272
2024-12-19,60.246070861816406,89.6171646118164,24.09000015258789,15.338500165939331,-1.0026216048430607
2024-12-20,60.3425407409668,88.75879669189453,18.360000610351562,15.41300015449524,-0.9743904174788448
2024-12-23,60.17853927612305,88.64307403564453,16.780000686645508,15.490000200271606,-1.0000473284651281
2024-12-24,60.62230682373047,89.10600280761719,14.270000457763672,15.473500204086303,-0.9327474125402433
2024-12-26,60.36183547973633,89.08670043945312,14.729999542236328,15.505000162124634,-0.9758292610306245
2024-12-27,60.246070861816406,88.54662322998047,15.949999809265137,15.597500133514405,-0.9874387534575386
2024-12-30,59.84089279174805,87.56288146972656,17.399999618530273,15.792000102996827,-1.0409290483261024
2024-12-31,60.06277084350586,87.67860412597656,17.350000381469727,15.992500114440919,-1.005638546721502
2025-01-02,59.65760040283203,87.33140563964844,17.93000030517578,16.224000120162962,-1.0681552861476433
2025-01-03,59.57077407836914,86.94563293457031,16.1299991607666,16.358000087738038,-1.077136392231263
2025-01-06,58.66394805908203,84.42839813232422,16.040000915527344,16.483000135421754,-1.192377652606537
2025-01-07,58.69288635253906,84.28372192382812,17.81999969482422,16.73550009727478,-1.185509000722857
2025-01-08,59.53218460083008,84.35123443603516,17.700000762939453,16.911000156402586,-1.0467648224982178
2025-01-10,58.914772033691406,83.29035186767578,19.540000915527344,17.179000186920167,-1.1344876272345128
2025-01-13,59.474308013916016,84.00404357910156,19.190000534057617,17.459500217437743,-1.0514744117909665
2025-01-14,59.85054016113281,84.55377960205078,18.709999084472656,17.69900016784668,-0.9966469370345193
2025-01-15,59.590065002441406,84.73703002929688,16.1200008392334,17.814500188827516,-1.042602106250278
2025-01-16,60.05312728881836,85.41213989257812,16.600000381469727,17.910000228881835,-0.9750998083051446
2025-01-17,60.49689483642578,85.53753662109375,15.970000267028809,17.915000247955323,-0.9030128762586862
2025-01-21,60.217124938964844,85.5763168334961,15.0600004196167,17.287000226974488,-0.9501307305637658
2025-01-22,59.59971237182617,84.9167709350586,15.100000381469727,16.837500238418578,-1.0435454544714005
2025-01-23,59.35853958129883,85.26594543457031,15.020000457763672,16.670500230789184,-1.0886409359743505
2025-01-24,59.73477554321289,85.23683166503906,14.850000381469727,16.574000215530397,-1.0256033441012107
2025-01-27,61.61595153808594,88.4666976928711,17.899999618530273,16.755500173568727,-0.7582878039571952
2025-01-28,60.159244537353516,87.15728759765625,16.40999984741211,16.839500188827515,-0.9821869237210915
2025-01-29,60.61266326904297,86.87601470947266,16.559999465942383,16.870000171661378,-0.9027259934448142
2025-01-30,61.78960418701172,88.15631866455078,15.84000015258789,16.792000198364256,-0.7249813012856643
2025-01-31,61.23971939086914,84.09233856201172,16.43000030517578,16.74600019454956,-0.7588729250425962
2025-02-03,61.11430358886719,84.41239929199219,18.6200008392334,16.780500221252442,-0.7842876870814848
2025-02-04,60.45830535888672,83.89834594726562,17.209999084472656,16.834500217437743,-0.8861884507004346
2025-02-05,60.89242172241211,84.01473999023438,15.770000457763672,16.821000194549562,-0.8155802839697163
2025-02-06,61.12395477294922,83.1030044555664,15.5,16.70500020980835,-0.7641108742331731
2025-02-07,61.587013244628906,84.15052795410156,16.540000915527344,16.647000217437743,-0.7018909322280529
2025-02-10,62.2719612121582,83.37459564208984,15.8100004196167,16.46050019264221,-0.5768763694697656
2025-02-11,65.21431732177734,84.74217987060547,16.020000457763672,16.302000188827513,-0.10651516458308723
2025-02-12,66.28514099121094,84.1214370727539,15.890000343322754,16.16100025177002,0.08052766641888068
2025-02-13,67.0472640991211,85.11075592041016,15.100000381469727,16.110000228881837,0.19335256815979818
2025-02-14,66.43950653076172,83.45219421386719,14.770000457763672,16.018500232696532,0.11571337099351359
2025-02-18,66.61315155029297,83.79166412353516,15.350000381469727,15.98750023841858,0.13980218295762994
2025-02-19,67.59715270996094,84.79067993164062,15.270000457763672,15.998000240325927,0.2894212856553664
2025-02-20,67.5682144165039,85.22714233398438,15.65999984741211,16.026000213623046,0.2784144038137389
2025-02-21,68.83197784423828,86.77902221679688,18.209999084472656,16.185500144958496,0.46675915203747587
2025-02-24,68.09879302978516,87.39977264404297,18.979999542236328,16.392000102996825,0.3359163911626403
2025-02-25,68.96703338623047,89.51420593261719,19.43000030517578,16.4685001373291,0.4504477403181098
2025-02-26,68.30138397216797,87.45795440673828,19.100000381469727,16.603000164031982,0.36881261075900307
2025-02-27,68.3689193725586,87.48706817626953,21.1299991607666,16.831500148773195,0.37964101307318504
2025-02-28,68.69691467285156,88.42788696289062,19.6299991607666,17.021000099182128,0.42089294326285237
2025-03-03,69.76774597167969,90.01856994628906,22.780000686645508,17.338500118255617,0.5765737082505992
2025-03-04,67.7129135131836,88.3211898803711,23.510000228881836,17.583000087738036,0.25861861506056255
2025-03-05,67.60680389404297,88.99044799804688,21.93000030517578,17.819000148773192,0.23146491931831484
2025-03-06,67.973388671875,90.484130859375,24.8700008392334,18.27400016784668,0.27129914767890767
2025-03-07,68.90914916992188,93.83036041259766,23.3700008392334,18.66750020980835,0.37959942915078443
2025-03-10,68.92845153808594,94.56749725341797,27.860000610351562,19.23350019454956,0.3723579460712914
2025-03-11,68.53292846679688,91.26976776123047,26.920000076293945,19.78900017738342,0.3532926422565893
2025-03-12,67.47174072265625,88.08840942382812,24.229999542236328,20.199500131607056,0.22177665440301322
2025-03-13,67.16304016113281,87.79743957519531,24.65999984741211,20.638000106811525,0.1745199236014142
2025-03-14,67.21162414550781,87.11849212646484,21.770000457763672,20.97150011062622,0.19223586292554376
2025-03-17,68.14458465576172,87.98171997070312,20.510000228881836,21.25850009918213,0.33528502055719855
2025-03-18,67.42542266845703,86.79841613769531,21.700000762939453,21.576000118255614,0.23236219524867613
2025-03-19,67.3282470703125,87.71985626220703,19.899999618530273,21.807500076293945,0.2031190250126886
2025-03-20,67.74613189697266,87.56465911865234,19.799999237060547,22.014500045776366,0.2748772594402697
2025-03-21,66.73542785644531,87.58405303955078,19.280000686645508,22.06800012588501,0.10636994794956725
