Date,ASML,ADI,VIX,AvgVIX,zscore
2024-07-09,1041.915283203125,225.6864776611328,12.510000228881836,12.542999935150146,1.2496968541629763
2024-07-10,1080.2313232421875,231.83424377441406,12.850000381469727,12.548499965667725,1.3481407697823358
2024-07-11,1044.40234375,227.3693389892578,12.920000076293945,12.551999950408936,1.215197847502683
2024-07-12,1066.7747802734375,232.0579833984375,12.460000038146973,12.572999954223633,1.2376754690425824
2024-07-15,1045.5130615234375,231.24087524414062,13.119999885559082,12.631999969482422,1.1004209658078894
2024-07-16,1049.9952392578125,236.69798278808594,13.1899995803833,12.658499956130981,0.9610354503438442
2024-07-17,916.1840209960938,229.18836975097656,14.479999542236328,12.744999933242799,0.17261208737697709
2024-07-18,908.4088745117188,232.47625732421875,15.930000305175781,12.926499938964843,0.00818529641519457
2024-07-19,880.1190185546875,224.91802978515625,16.520000457763672,13.088499975204467,0.03165983221024258
2024-07-22,925.2274169921875,233.4976348876953,14.90999984741211,13.173999977111816,0.10481261604976103
2024-07-23,916.9213256835938,224.0425567626953,14.720000267028809,13.243499994277954,0.34216594531088873
2024-07-24,857.8843383789062,218.49790954589844,18.040000915527344,13.503500032424927,0.06538680425372725
2024-07-25,847.9367065429688,214.89874267578125,18.459999084472656,13.798999977111816,0.10362591353054358
2024-07-26,873.2579956054688,220.25857543945312,16.389999389648438,14.00649995803833,0.12737216376027558
2024-07-29,857.3073120117188,221.20216369628906,16.600000381469727,14.214499998092652,-0.02517369103355408
2024-07-30,847.1542358398438,218.45901489257812,17.690000534057617,14.488000011444091,-0.015776063486138116
2024-07-31,922.4511108398438,225.07366943359375,16.360000610351562,14.70450005531311,0.35179138190669235
2024-08-01,870.2671508789062,212.95327758789062,18.59000015258789,15.029500055313111,0.33707434385689694
2024-08-02,797.0382690429688,202.2919921875,23.389999389648438,15.575000047683716,0.11427131934388055
2024-08-05,807.8709106445312,195.09365844726562,38.56999969482422,16.885000038146973,0.42672397619566493
2024-08-06,830.1863403320312,199.2959442138672,27.709999084472656,17.644999980926514,0.46425411015658347
2024-08-07,823.6275634765625,195.82322692871094,27.850000381469727,18.394999980926514,0.5244905147966281
2024-08-08,863.3145751953125,207.81716918945312,23.790000915527344,18.938500022888185,0.4472648065233726
2024-08-09,847.4594116210938,205.55067443847656,20.3700008392334,19.334000062942504,0.39769213973013606
2024-08-12,839.8863525390625,206.2996826171875,20.709999084472656,19.713500022888184,0.3156793978133442
2024-08-13,856.2634887695312,212.06805419921875,18.1200008392334,19.96000008583069,0.25772740445276826
2024-08-14,866.199951171875,209.451416015625,16.190000534057617,20.045500135421754,0.41737300575885317
2024-08-15,914.1295776367188,217.57383728027344,15.229999542236328,20.01050009727478,0.5267524549629877
2024-08-16,904.6854858398438,217.10690307617188,14.800000190734863,19.92450008392334,0.4690983450151538
2024-08-19,918.955078125,219.79165649414062,14.649999618530273,19.91150007247925,0.49317330034863244
2024-08-20,912.0911254882812,217.3987274169922,15.880000114440918,19.969500064849854,0.5166753628479399
2024-08-21,929.2559204101562,221.29940795898438,16.270000457763672,19.88100004196167,0.5242572681060468
2024-08-22,893.902099609375,215.86178588867188,17.549999237060547,19.835500049591065,0.4259439100488077
2024-08-23,893.4589233398438,222.1651611328125,15.859999656677246,19.809000062942506,0.22178098954326902
2024-08-26,869.8732299804688,219.46092224121094,16.149999618530273,19.786500024795533,0.12678379393678013
2024-08-27,876.3433837890625,225.52113342285156,15.430000305175781,19.67350001335144,-0.016543661282230417
2024-08-28,874.6199340820312,220.97842407226562,17.110000610351562,19.71100001335144,0.11490430513490595
2024-08-29,874.206298828125,224.59701538085938,15.649999618530273,19.56399998664856,-0.003522641993012509
2024-08-30,890.1204223632812,228.43934631347656,15.0,19.144500017166138,-0.0036868390918593065
2024-09-03,832.5300903320312,213.58575439453125,20.719999313354492,18.25199999809265,0.02712912331679801
2024-09-04,799.1358642578125,216.60333251953125,21.31999969482422,17.932500028610228,-0.32542973434014416
2024-09-05,783.4974975585938,213.92752075195312,19.899999618530273,17.534999990463255,-0.3603009574435122
2024-09-06,741.338623046875,208.63449096679688,22.3799991607666,17.46449990272522,-0.5154788091816284
2024-09-09,738.413818359375,213.43923950195312,19.450000762939453,17.41849989891052,-0.6909687936024549
2024-09-10,739.9501342773438,213.5955047607422,19.079999923706055,17.336999940872193,-0.6841476564848903
2024-09-11,787.9684448242188,219.7967529296875,17.690000534057617,17.315499925613402,-0.5128986940894494
2024-09-12,787.9979248046875,216.3396453857422,17.06999969482422,17.359499883651733,-0.40256504344097704
2024-09-13,803.941650390625,220.13851928710938,16.559999465942383,17.425999879837036,-0.40111782594632434
2024-09-16,790.8242797851562,218.0486602783203,17.139999389648438,17.542999839782716,-0.4352914229378177
2024-09-17,793.4340209960938,220.07015991210938,17.610000610351562,17.690999889373778,-0.47963377725158013
2024-09-18,775.8555297851562,217.4236602783203,18.229999542236328,17.80849986076355,-0.5303377320885769
2024-09-19,815.5621337890625,227.98036193847656,16.329999923706055,17.81149983406067,-0.5616375402855172
2024-09-20,783.182373046875,221.46669006347656,16.149999618530273,17.741499853134155,-0.6028399701106977
2024-09-23,791.2772827148438,220.71470642089844,15.890000343322754,17.742999887466432,-0.5167249181511225
2024-09-24,801.6175537109375,222.00376892089844,15.390000343322754,17.704999923706055,-0.4783730169347487
2024-09-25,805.7340087890625,221.3299560546875,15.40999984741211,17.70399990081787,-0.4253001436289597
2024-09-26,839.4727783203125,227.01358032226562,15.369999885559082,17.616999864578247,-0.34722459999360966
2024-09-27,828.7385864257812,226.61318969726562,16.959999084472656,17.682499837875366,-0.4169053941146334
2024-09-30,820.5748291015625,224.77723693847656,16.729999542236328,17.768999814987183,-0.42112459557130977
2024-10-01,809.8405151367188,218.42955017089844,19.260000228881836,17.69599986076355,-0.3013877244010273
2024-10-02,819.5308227539062,222.39439392089844,18.899999618530273,17.574999856948853,-0.35324958847138227
2024-10-03,819.7474365234375,221.25180053710938,20.489999771118164,17.604499864578248,-0.31519504133180604
2024-10-04,820.3284912109375,222.8826904296875,19.209999084472656,17.44599986076355,-0.36267592240537017
2024-10-07,804.8181762695312,221.20298767089844,22.639999389648438,17.605499792099,-0.428289380568731
2024-10-08,811.7214965820312,224.02525329589844,21.420000076293945,17.722499799728393,-0.46516328805827023
2024-10-09,833.0322875976562,227.7753143310547,20.860000610351562,17.88099980354309,-0.4209451137420255
2024-10-10,821.2838745117188,225.29481506347656,20.93000030517578,18.07399983406067,-0.4321641145139835
2024-10-11,827.901611328125,227.4042205810547,20.459999084472656,18.268999814987183,-0.44852689444662114
2024-10-14,859.001220703125,230.8905487060547,19.700000762939453,18.396999883651734,-0.3207358821514336
2024-10-15,719.3187866210938,220.57798767089844,20.639999389648438,18.548499822616577,-1.064974565710062
2024-10-16,673.1223754882812,222.1600341796875,19.579999923706055,18.615999841690062,-1.47012657984492
2024-10-17,689.942626953125,222.01353454589844,19.110000610351562,18.75499987602234,-1.3362897931567272
2024-10-18,712.2578735351562,222.98036193847656,18.030000686645508,18.8489999294281,-1.1957132281995844
2024-10-21,703.2372436523438,220.38267517089844,18.3700008392334,18.97299995422363,-1.1822518960505557
2024-10-22,709.943603515625,219.3572540283203,18.200000762939453,19.11349997520447,-1.0980913326720914
2024-10-23,697.8406372070312,221.5350341796875,19.239999771118164,19.30499997138977,-1.2603971415203108
2024-10-24,699.997314453125,224.2987060546875,19.079999923706055,19.49049997329712,-1.3318566320641407
2024-10-25,700.8737182617188,224.77723693847656,20.329999923706055,19.65900001525879,-1.3403672885808595
2024-10-28,697.8702392578125,224.7479248046875,19.799999237060547,19.8125,-1.3624988779549498
2024-10-29,705.8960571289062,229.71868896484375,19.34000015258789,19.816499996185303,-1.4591812583469526
2024-10-30,674.9908447265625,224.72837829589844,20.350000381469727,19.889000034332277,-1.5375782611660926
2024-10-31,663.8565063476562,217.88262939453125,23.15999984741211,20.022500038146973,-1.4050503246445059
2024-11-01,666.0084228515625,220.19711303710938,21.8799991607666,20.15600004196167,-1.4622399399501658
2024-11-04,662.4845581054688,218.93734741210938,21.979999542236328,20.123000049591063,-1.4491784543359592
2024-11-05,667.7161254882812,212.50173950195312,20.489999771118164,20.076500034332277,-1.2040316151742294
2024-11-06,652.8802490234375,220.94906616210938,16.270000457763672,19.84700002670288,-1.5870068884776867
2024-11-07,668.4563598632812,222.43345642089844,15.199999809265137,19.56050000190735,-1.5146675399573013
2024-11-08,660.81640625,220.50961303710938,14.9399995803833,19.28450002670288,-1.5120649241824098
2024-11-11,662.6326293945312,215.30450439453125,14.970000267028809,19.048000001907347,-1.332336990995511
2024-11-12,660.5300903320312,214.40606689453125,14.710000038146973,18.751500034332274,-1.3198685903137832
2024-11-13,664.7054443359375,207.85325622558594,14.020000457763672,18.473500061035157,-1.0791000711626906
2024-11-14,684.0027465820312,207.26730346679688,14.3100004196167,18.233500051498414,-0.9122444374753438
2024-11-15,650.1165161132812,201.5153350830078,16.139999389648438,18.13899998664856,-0.9892756767702389
2024-11-18,656.6311645507812,204.73802185058594,15.579999923706055,17.99949994087219,-1.0418876097278493
2024-11-19,653.6008911132812,205.49972534179688,16.350000381469727,17.906999921798707,-1.089418444492335
2024-11-20,649.9190063476562,206.06614685058594,17.15999984741211,17.802999925613403,-1.1357336777539484
2024-11-21,663.4715576171875,208.94703674316406,16.8700008392334,17.692499971389772,-1.123412082046981
2024-11-22,664.1823120117188,209.562255859375,15.239999771118164,17.437999963760376,-1.1375482968109958
2024-11-25,675.6224365234375,218.34164428710938,14.600000381469727,17.178000020980836,-1.3293134690499144
2024-11-26,663.2840576171875,213.9177703857422,14.100000381469727,16.916000032424925,-1.2831675286740039
2024-11-27,661.8132934570312,212.08181762695312,14.100000381469727,16.603500032424925,-1.2359880002671024
2024-11-29,677.7348022460938,212.9412078857422,13.510000228881836,16.121000051498413,-1.1410902160190295
2024-12-02,702.2734985351562,217.89239501953125,13.34000015258789,15.694000101089477,-1.110338701662564
2024-12-03,708.7782592773438,216.34942626953125,13.300000190734863,15.260000133514405,-1.011242665961522
2024-12-04,710.6142578125,213.18533325195312,13.449999809265137,14.908000135421753,-0.8963682617975073
2024-12-05,702.3031005859375,209.52320861816406,13.539999961853027,14.77150011062622,-0.8435566975820831
2024-12-06,699.8157348632812,213.08770751953125,12.770000457763672,14.650000143051148,-0.9761860055190508
2024-12-09,697.387451171875,214.81373596191406,14.1899995803833,14.612500143051147,-1.0498071690513264
2024-12-10,696.1536865234375,211.4499053955078,14.180000305175781,14.573000144958495,-0.9521454126963568
2024-12-11,705.1952514648438,212.93077087402344,13.579999923706055,14.51650013923645,-0.9298757382898263
2024-12-12,703.8824462890625,213.51919555664062,13.920000076293945,14.511500120162964,-0.9586984549842017
2024-12-13,709.2915649414062,212.43060302734375,13.8100004196167,14.486500120162964,-0.8824880547994826
2024-12-16,713.0425415039062,212.13641357421875,14.6899995803833,14.414000129699707,-0.8443126959788766
2024-12-17,725.6868896484375,209.6944580078125,15.869999885559082,14.428500127792358,-0.6694354908023374
2024-12-18,710.1898193359375,203.76116943359375,27.6200008392334,14.992000150680543,-0.5994725167098004
2024-12-19,701.0791625976562,203.77098083496094,24.09000015258789,15.338500165939331,-0.669750142393595
2024-12-20,696.5582885742188,207.6938018798828,18.360000610351562,15.41300015449524,-0.8294081363729265
2024-12-23,711.7197875976562,210.74380493164062,16.780000686645508,15.490000200271606,-0.8101168281934906
2024-12-24,710.406982421875,213.88204956054688,14.270000457763672,15.473500204086303,-0.920150118542823
2024-12-26,706.6068115234375,213.85264587402344,14.729999542236328,15.505000162124634,-0.9483969741797744
2024-12-27,704.3660888671875,212.80328369140625,15.949999809265137,15.597500133514405,-0.9321828715035267
2024-12-30,687.1515502929688,208.45877075195312,17.399999618530273,15.792000102996827,-0.9260109278755564
2024-12-31,684.1212158203125,208.3607177734375,17.350000381469727,15.992500114440919,-0.9461593895968122
2025-01-02,691.3663940429688,207.27210998535156,17.93000030517578,16.224000120162962,-0.855848514445084
2025-01-03,705.1260986328125,211.21453857421875,16.1299991607666,16.358000087738038,-0.8757455996313309
2025-01-06,758.5761108398438,213.7937774658203,16.040000915527344,16.483000135421754,-0.5474246717608504
2025-01-07,747.7875366210938,211.7048797607422,17.81999969482422,16.73550009727478,-0.5637449326450734
2025-01-08,734.36328125,216.1867218017578,17.700000762939453,16.911000156402586,-0.8095808533118929
2025-01-10,729.4574584960938,208.2724151611328,19.540000915527344,17.179000186920167,-0.5951880698601619
2025-01-13,718.0073852539062,208.84124755859375,19.190000534057617,17.459500217437743,-0.7012357632111402
2025-01-14,726.7726440429688,210.50840759277344,18.709999084472656,17.69900016784668,-0.6870213718482516
2025-01-15,716.9117431640625,214.00955200195312,16.1200008392334,17.814500188827516,-0.8742578096090827
2025-01-16,740.5818481445312,210.8712921142578,16.600000381469727,17.910000228881835,-0.5925315206762961
2025-01-17,746.5536499023438,214.93141174316406,15.970000267028809,17.915000247955323,-0.6759840809633159
2025-01-21,753.1373901367188,217.17723083496094,15.0600004196167,17.287000226974488,-0.6969526456704028
2025-01-22,756.799560546875,219.7564697265625,15.100000381469727,16.837500238418578,-0.7509766221319115
2025-01-23,736.5941162109375,223.94410705566406,15.020000457763672,16.670500230789184,-1.039518288269221
2025-01-24,722.784912109375,213.1759490966797,14.850000381469727,16.574000215530397,-0.8026050432633969
2025-01-27,681.2290649414062,211.26356506347656,17.899999618530273,16.755500173568727,-1.0608239438154337
2025-01-28,674.5169677734375,205.4774169921875,16.40999984741211,16.839500188827515,-0.9280832705910586
2025-01-29,703.4382934570312,205.85989379882812,16.559999465942383,16.870000171661378,-0.7181641377987
2025-01-30,727.463623046875,208.30181884765625,15.84000015258789,16.792000198364256,-0.6114361897582347
2025-01-31,729.7537231445312,207.8016815185547,16.43000030517578,16.74600019454956,-0.5779202638889037
2025-02-03,721.6102294921875,201.27999877929688,18.6200008392334,16.780500221252442,-0.43274554076777144
2025-02-04,721.9557495117188,202.0351104736328,17.209999084472656,16.834500217437743,-0.454142080085537
2025-02-05,732.9913330078125,205.7519989013672,15.770000457763672,16.821000194549562,-0.4877756592481026
2025-02-06,729.5759887695312,203.82003784179688,15.5,16.70500020980835,-0.4524716817493211
2025-02-07,718.293701171875,201.25057983398438,16.540000915527344,16.647000217437743,-0.45727778527179025
2025-02-10,734.4620361328125,200.90733337402344,15.8100004196167,16.46050019264221,-0.3221810860842136
2025-02-11,744.8184814453125,199.53433227539062,16.020000457763672,16.302000188827513,-0.19891949294748895
2025-02-12,747.9739379882812,201.17210388183594,15.890000343322754,16.16100025177002,-0.22684947709152337
2025-02-13,768.5681762695312,205.3008575439453,15.100000381469727,16.110000228881837,-0.20019524079028703
2025-02-14,743.4039916992188,210.46920776367188,14.770000457763672,16.018500232696532,-0.5580527174550748
2025-02-18,736.1534423828125,215.97096252441406,15.350000381469727,15.98750023841858,-0.7889615084684735
2025-02-19,736.7271728515625,236.99729919433594,15.270000457763672,15.998000240325927,-1.4542345513372255
2025-02-20,735.0357055664062,239.1156005859375,15.65999984741211,16.026000213623046,-1.5346910556203839
2025-02-21,729.2194213867188,234.30035400390625,18.209999084472656,16.185500144958496,-1.4259937601190262
2025-02-24,727.9829711914062,232.4174041748047,18.979999542236328,16.392000102996825,-1.3755179867841703
2025-02-25,722.2755126953125,230.760009765625,19.43000030517578,16.4685001373291,-1.3665610821655836
2025-02-26,738.8341064453125,229.22030639648438,19.100000381469727,16.603000164031982,-1.1903608036833067
2025-02-27,690.1376953125,219.53091430664062,21.1299991607666,16.831500148773195,-1.2557214745389336
2025-02-28,701.3944091796875,225.62109375,19.6299991607666,17.021000099182128,-1.3632450964010843
2025-03-03,692.2742919921875,224.12063598632812,22.780000686645508,17.338500118255617,-1.3854940063511438
2025-03-04,700.5436401367188,222.7810516357422,23.510000228881836,17.583000087738036,-1.2793245490670377
2025-03-05,731.7318725585938,226.02162170410156,21.93000030517578,17.819000148773192,-1.1430256783037058
2025-03-06,707.0919189453125,219.42230224609375,24.8700008392334,18.27400016784668,-1.122062552312851
2025-03-07,724.2833862304688,222.46585083007812,23.3700008392334,18.66750020980835,-1.0869765647938348
2025-03-10,675.7057495117188,213.01011657714844,27.860000610351562,19.23350019454956,-1.158867002416888
2025-03-11,682.7288818359375,205.93801879882812,26.920000076293945,19.78900017738342,-0.8796899651938072
2025-03-12,695.7462158203125,203.51498413085938,24.229999542236328,20.199500131607056,-0.7025510432264981
2025-03-13,687.0613403320312,200.7373809814453,24.65999984741211,20.638000106811525,-0.6807810381007562
2025-03-14,706.2610473632812,205.61297607421875,21.770000457763672,20.97150011062622,-0.6886226319144818
2025-03-17,722.4140014648438,208.4989471435547,20.510000228881836,21.25850009918213,-0.6564931189447607
2025-03-18,723.1854858398438,206.01683044433594,21.700000762939453,21.576000118255614,-0.5715142606215131
2025-03-19,726.9443359375,206.8146514892578,19.899999618530273,21.807500076293945,-0.568058461140384
2025-03-20,726.1035766601562,202.80581665039062,19.799999237060547,22.014500045776366,-0.4468355419229064
2025-03-21,708.4568481445312,201.32835388183594,19.280000686645508,22.06800012588501,-0.535296801827483
2025-03-24,719.9509887695312,209.14903259277344,17.479999542236328,21.99300012588501,-0.6961127017853991
2025-03-25,718.8629150390625,210.37039184570312,17.149999618530273,21.879000091552733,-0.7433682673456931
2025-03-26,698.1102905273438,207.36624145507812,18.329999923706055,21.84050006866455,-0.8070569166977715
