Date,JPM,CL,VIX,AvgVIX,zscore
2025-01-22,256.2474365234375,84.9167709350586,15.100000381469727,16.837500238418578,0.0033180188865033536
2025-01-23,259.2794494628906,85.26594543457031,15.020000457763672,16.670500230789184,0.10096680193497767
2025-01-24,258.197265625,85.23683166503906,14.850000381469727,16.574000215530397,0.07342459341332636
2025-01-27,259.18194580078125,88.4666976928711,17.899999618530273,16.755500173568727,0.34366937435529044
2025-01-28,260.4395751953125,87.15728759765625,16.40999984741211,16.839500188827515,0.272865836070036
2025-01-29,259.89361572265625,86.87601470947266,16.559999465942383,16.870000171661378,0.23856661739818272
2025-01-30,261.50225830078125,88.15631866455078,15.84000015258789,16.792000198364256,0.37418868139444084
2025-01-31,260.5955505371094,84.09233856201172,16.43000030517578,16.74600019454956,0.04192528476707469
2025-02-03,260.1178894042969,84.41239929199219,18.6200008392334,16.780500221252442,0.05524931603702232
2025-02-04,261.2195129394531,83.89834594726562,17.209999084472656,16.834500217437743,0.041672618772353134
2025-02-05,263.6470031738281,84.01473999023438,15.770000457763672,16.821000194549562,0.10736388017350797
2025-02-06,269.9548034667969,83.1030044555664,15.5,16.70500020980835,0.18512894876188465
2025-02-07,268.8823547363281,84.15052795410156,16.540000915527344,16.647000217437743,0.24021951751239107
2025-02-10,264.2417907714844,83.37459564208984,15.8100004196167,16.46050019264221,0.07228063314662941
2025-02-11,268.0926818847656,84.74217987060547,16.020000457763672,16.302000188827513,0.2670325371196296
2025-02-12,268.5411682128906,84.1214370727539,15.890000343322754,16.16100025177002,0.23001207065241167
2025-02-13,269.38934326171875,85.11075592041016,15.100000381469727,16.110000228881837,0.3255738926996875
2025-02-14,269.6525573730469,83.45219421386719,14.770000457763672,16.018500232696532,0.20478570941497026
2025-02-18,272.92828369140625,83.79166412353516,15.350000381469727,15.98750023841858,0.30739252199483047
2025-02-19,272.245849609375,84.79067993164062,15.270000457763672,15.998000240325927,0.36789335871018697
2025-02-20,260.10809326171875,85.22714233398438,15.65999984741211,16.026000213623046,0.11738002906250593
2025-02-21,257.6123352050781,86.77902221679688,18.209999084472656,16.185500144958496,0.17778039589890052
2025-02-24,254.78506469726562,87.39977264404297,18.979999542236328,16.392000102996825,0.15915820883866275
2025-02-25,250.94387817382812,89.51420593261719,19.43000030517578,16.4685001373291,0.23114447992138806
2025-02-26,252.2990264892578,87.45795440673828,19.100000381469727,16.603000164031982,0.10545933411240008
2025-02-27,252.55247497558594,87.48706817626953,21.1299991607666,16.831500148773195,0.11361621194055302
2025-02-28,258.0120544433594,88.42788696289062,19.6299991607666,17.021000099182128,0.3133333602778899
2025-03-03,254.08311462402344,90.01856994628906,22.780000686645508,17.338500118255617,0.3431794737541452
2025-03-04,243.9732208251953,88.3211898803711,23.510000228881836,17.583000087738036,-0.023221989047439044
2025-03-05,245.2211151123047,88.99044799804688,21.93000030517578,17.819000148773192,0.05719262694011175
2025-03-06,240.3562774658203,90.484130859375,24.8700008392334,18.27400016784668,0.05772240176371704
2025-03-07,236.20310974121094,93.83036041259766,23.3700008392334,18.66750020980835,0.21669179603386413
2025-03-10,226.3954620361328,94.56749725341797,27.860000610351562,19.23350019454956,0.04369652187335683
2025-03-11,223.39271545410156,91.26976776123047,26.920000076293945,19.78900017738342,-0.27894800260597985
2025-03-12,222.1837921142578,88.08840942382812,24.229999542236328,20.199500131607056,-0.5507254142935037
2025-03-13,219.5417938232422,87.79743957519531,24.65999984741211,20.638000106811525,-0.634796241865061
2025-03-14,226.6099395751953,87.11849212646484,21.770000457763672,20.97150011062622,-0.5214281458028001
2025-03-17,228.06256103515625,87.98171997070312,20.510000228881836,21.25850009918213,-0.4213783557486046
2025-03-18,229.0764617919922,86.79841613769531,21.700000762939453,21.576000118255614,-0.4882309783978469
2025-03-19,233.11264038085938,87.71985626220703,19.899999618530273,21.807500076293945,-0.32329248543366773
2025-03-20,233.01515197753906,87.56465911865234,19.799999237060547,22.014500045776366,-0.3374515617804044
2025-03-21,235.56942749023438,87.58405303955078,19.280000686645508,22.06800012588501,-0.2762189285661094
