Date,KO,ADI,VIX,AvgVIX,zscore
2024-06-14,59.480533599853516,224.8888397216797,12.65999984741211,12.675499963760377,-1.4299134567353369
2024-06-17,59.547096252441406,226.05615234375,12.75,12.713499975204467,-1.4426089221538325
2024-06-18,59.556610107421875,228.96466064453125,12.300000190734863,12.721000003814698,-1.5138694319335666
2024-06-20,59.12868881225586,223.25462341308594,13.279999732971191,12.792000007629394,-1.4777051046733554
2024-06-21,59.68973922729492,224.752685546875,13.199999809265137,12.8375,-1.3734349548627385
2024-06-24,60.83085632324219,222.2332763671875,13.329999923706055,12.86549997329712,-1.0203667199990756
2024-06-25,60.707237243652344,224.06202697753906,12.84000015258789,12.910999965667724,-1.0980238467120835
2024-06-26,60.90692901611328,221.63014221191406,12.550000190734863,12.892499971389771,-0.9858064059327996
2024-06-27,60.77379608154297,220.50177001953125,12.239999771118164,12.79049997329712,-0.9909716245543247
2024-06-28,60.52655792236328,222.0386962890625,12.4399995803833,12.688999938964844,-1.0925720207998508
2024-07-01,60.17470932006836,219.0426483154297,12.220000267028809,12.653999948501587,-1.105869636343882
2024-07-02,60.05108642578125,222.01925659179688,12.029999732971191,12.599999952316285,-1.2126027988753787
2024-07-03,60.222259521484375,223.750732421875,12.09000015258789,12.546499967575073,-1.2130716347988986
2024-07-05,60.63115310668945,224.59701538085938,12.479999542236328,12.538999938964844,-1.1308609395900064
2024-07-08,59.87041473388672,226.98023986816406,12.369999885559082,12.528499937057495,-1.384060702847321
2024-07-09,59.61365509033203,225.6864776611328,12.510000228881836,12.542999935150146,-1.41637368812857
2024-07-10,59.746795654296875,231.83424377441406,12.850000381469727,12.548499965667725,-1.5383470585252799
2024-07-11,60.003543853759766,227.3693389892578,12.920000076293945,12.551999950408936,-1.3601707710783153
2024-07-12,60.574100494384766,232.0579833984375,12.460000038146973,12.572999954223633,-1.3343079579862631
2024-07-15,60.298336029052734,231.24087524414062,13.119999885559082,12.631999969482422,-1.3835118904853012
2024-07-16,61.11612319946289,236.69798278808594,13.1899995803833,12.658499956130981,-1.3144457956376945
2024-07-17,62.010005950927734,229.18836975097656,14.479999542236328,12.744999933242799,-0.8976457268411167
2024-07-18,61.9909782409668,232.47625732421875,15.930000305175781,12.926499938964843,-0.9857506147588729
2024-07-19,62.08607482910156,224.91802978515625,16.520000457763672,13.088499975204467,-0.7701965863034418
2024-07-22,61.591590881347656,233.4976348876953,14.90999984741211,13.173999977111816,-1.1128592297904265
2024-07-23,61.772274017333984,224.0425567626953,14.720000267028809,13.243499994277954,-0.827563651643309
2024-07-24,62.5805549621582,218.49790954589844,18.040000915527344,13.503500032424927,-0.48223434940467097
2024-07-25,62.82780838012695,214.89874267578125,18.459999084472656,13.798999977111816,-0.32839382883288487
2024-07-26,63.75971984863281,220.25857543945312,16.389999389648438,14.00649995803833,-0.22793539047316197
2024-07-29,63.550506591796875,221.20216369628906,16.600000381469727,14.214499998092652,-0.30486801491344495
2024-07-30,64.35880279541016,218.45901489257812,17.690000534057617,14.488000011444091,-0.03049639496187935
2024-07-31,63.46491622924805,225.07366943359375,16.360000610351562,14.70450005531311,-0.4246282612905823
2024-08-01,64.62504577636719,212.95327758789062,18.59000015258789,15.029500055313111,0.1764507803983435
2024-08-02,65.9278335571289,202.2919921875,23.389999389648438,15.575000047683716,0.7767320760471244
2024-08-05,64.7581787109375,195.09365844726562,38.56999969482422,16.885000038146973,0.6625790765295299
2024-08-06,64.71064758300781,199.2959442138672,27.709999084472656,17.644999980926514,0.5440875280430351
2024-08-07,65.10050964355469,195.82322692871094,27.850000381469727,18.394999980926514,0.730873737922593
2024-08-08,65.3572769165039,207.81716918945312,23.790000915527344,18.938500022888185,0.49215464207293247
2024-08-09,65.30972290039062,205.55067443847656,20.3700008392334,19.334000062942504,0.5375105679046966
2024-08-12,64.82474517822266,206.2996826171875,20.709999084472656,19.713500022888184,0.39560546472471525
2024-08-13,65.10050964355469,212.06805419921875,18.1200008392334,19.96000008583069,0.3193946098457692
2024-08-14,65.21463012695312,209.451416015625,16.190000534057617,20.045500135421754,0.4146010974685414
2024-08-15,65.28119659423828,217.57383728027344,15.229999542236328,20.01050009727478,0.22573470180511457
2024-08-16,65.78518676757812,217.10690307617188,14.800000190734863,19.92450008392334,0.36531421478377046
2024-08-19,65.59500122070312,219.79165649414062,14.649999618530273,19.91150007247925,0.24910129898329245
2024-08-20,65.97537231445312,217.3987274169922,15.880000114440918,19.969500064849854,0.40613084594273696
2024-08-21,66.15604400634766,221.29940795898438,16.270000457763672,19.88100004196167,0.3531240855283487
2024-08-22,65.9278335571289,215.86178588867188,17.549999237060547,19.835500049591065,0.43301116185324867
2024-08-23,66.3652572631836,222.1651611328125,15.859999656677246,19.809000062942506,0.38422635290262747
2024-08-26,67.36371612548828,219.46092224121094,16.149999618530273,19.786500024795533,0.7058150882281287
2024-08-27,67.99134063720703,225.52113342285156,15.430000305175781,19.67350001335144,0.7114019572288417
2024-08-28,68.22906494140625,220.97842407226562,17.110000610351562,19.71100001335144,0.8867268193863703
2024-08-29,68.51435089111328,224.59701538085938,15.649999618530273,19.56399998664856,0.8673831075151924
2024-08-30,68.91373443603516,228.43934631347656,15.0,19.144500017166138,0.8712937219844441
2024-09-03,69.42723083496094,213.58575439453125,20.719999313354492,18.25199999809265,1.3776948480351823
2024-09-04,68.99931335449219,216.60333251953125,21.31999969482422,17.932500028610228,1.1927909060398776
2024-09-05,67.67753601074219,213.92752075195312,19.899999618530273,17.534999990463255,0.9255228539147324
2024-09-06,67.64900207519531,208.63449096679688,22.3799991607666,17.46449990272522,1.0523617116944635
2024-09-09,68.32416534423828,213.43923950195312,19.450000762939453,17.41849989891052,1.1017994591490812
2024-09-10,68.03888702392578,213.5955047607422,19.079999923706055,17.336999940872193,1.0255285333839743
2024-09-11,67.59196472167969,219.7967529296875,17.690000534057617,17.315499925613402,0.7551653201619398
2024-09-12,67.7345962524414,216.3396453857422,17.06999969482422,17.359499883651733,0.8788877956025706
2024-09-13,68.37129974365234,220.13851928710938,16.559999465942383,17.425999879837036,0.9440553637197353
2024-09-16,69.03192901611328,218.0486602783203,17.139999389648438,17.542999839782716,1.1644484264175585
2024-09-17,68.74468994140625,220.07015991210938,17.610000610351562,17.690999889373778,1.0404343686025712
2024-09-18,68.69683074951172,217.4236602783203,18.229999542236328,17.80849986076355,1.0953384068357892
2024-09-19,67.61490631103516,227.98036193847656,16.329999923706055,17.81149983406067,0.5536909524455002
2024-09-20,68.59149932861328,221.46669006347656,16.149999618530273,17.741499853134155,0.9662294899058143
2024-09-23,68.67767333984375,220.71470642089844,15.890000343322754,17.742999887466432,1.0071206363491183
2024-09-24,68.29469299316406,222.00376892089844,15.390000343322754,17.704999923706055,0.8773904732296093
2024-09-25,68.40959167480469,221.3299560546875,15.40999984741211,17.70399990081787,0.9235827350020073
2024-09-26,68.3617172241211,227.01358032226562,15.369999885559082,17.616999864578247,0.7674820703421613
2024-09-27,68.73512268066406,226.61318969726562,16.959999084472656,17.682499837875366,0.8722752466424182
2024-09-30,68.8021469116211,224.77723693847656,16.729999542236328,17.768999814987183,0.9357690610105928
2024-10-01,68.65853118896484,218.42955017089844,19.260000228881836,17.69599986076355,1.0601511347621628
2024-10-02,67.98831176757812,222.39439392089844,18.899999618530273,17.574999856948853,0.7898340550048517
2024-10-03,67.5191650390625,221.25180053710938,20.489999771118164,17.604499864578248,0.699855808654345
2024-10-04,67.18405151367188,222.8826904296875,19.209999084472656,17.44599986076355,0.5736005561542257
2024-10-07,66.07342529296875,221.20298767089844,22.639999389648438,17.605499792099,0.3346240899837293
2024-10-08,66.2361831665039,224.02525329589844,21.420000076293945,17.722499799728393,0.3043926037923474
2024-10-09,66.60958099365234,227.7753143310547,20.860000610351562,17.88099980354309,0.3040535051945653
2024-10-10,66.30320739746094,225.29481506347656,20.93000030517578,18.07399983406067,0.2892241838221229
2024-10-11,66.60958099365234,227.4042205810547,20.459999084472656,18.268999814987183,0.31345325627483683
2024-10-14,67.3468246459961,230.8905487060547,19.700000762939453,18.396999883651734,0.41202262502011006
2024-10-15,67.3468246459961,220.57798767089844,20.639999389648438,18.548499822616577,0.6732383063150994
2024-10-16,67.56703186035156,222.1600341796875,19.579999923706055,18.615999841690062,0.6889837307827965
2024-10-17,66.92555236816406,222.01353454589844,19.110000610351562,18.75499987602234,0.530091422644393
2024-10-18,67.44257354736328,222.98036193847656,18.030000686645508,18.8489999294281,0.6366570791651271
2024-10-21,66.49469757080078,220.38267517089844,18.3700008392334,18.97299995422363,0.4621871758108304
2024-10-22,66.49469757080078,219.3572540283203,18.200000762939453,19.11349997520447,0.48816094522268605
2024-10-23,65.11598205566406,221.5350341796875,19.239999771118164,19.30499997138977,0.08351934326956893
2024-10-24,64.4361801147461,224.2987060546875,19.079999923706055,19.49049997329712,-0.15880121692248123
2024-10-25,64.07234954833984,224.77723693847656,20.329999923706055,19.65900001525879,-0.2631466180892188
2024-10-28,63.83298873901367,224.7479248046875,19.799999237060547,19.8125,-0.32307766012797257
2024-10-29,62.770225524902344,229.71868896484375,19.34000015258789,19.816499996185303,-0.7183771105072598
2024-10-30,63.114898681640625,224.72837829589844,20.350000381469727,19.889000034332277,-0.5046050262534494
2024-10-31,62.53085708618164,217.88262939453125,23.15999984741211,20.022500038146973,-0.47924687946028366
2024-11-01,62.24363708496094,220.19711303710938,21.8799991607666,20.15600004196167,-0.6106773451200882
2024-11-04,62.33937454223633,218.93734741210938,21.979999542236328,20.123000049591063,-0.5544999986786456
2024-11-05,62.58831787109375,212.50173950195312,20.489999771118164,20.076500034332277,-0.32838447532180054
2024-11-06,60.98937225341797,220.94906616210938,16.270000457763672,19.84700002670288,-0.9476570203862592
2024-11-07,60.951080322265625,222.43345642089844,15.199999809265137,19.56050000190735,-0.9949627037034572
2024-11-08,61.20001220703125,220.50961303710938,14.9399995803833,19.28450002670288,-0.8831324249062877
2024-11-11,60.663841247558594,215.30450439453125,14.970000267028809,19.048000001907347,-0.8871971428169332
2024-11-12,60.510650634765625,214.40606689453125,14.710000038146973,18.751500034332274,-0.9032708224295682
2024-11-13,60.319156646728516,207.85325622558594,14.020000457763672,18.473500061035157,-0.7858292398463946
2024-11-14,59.8883056640625,207.26730346679688,14.3100004196167,18.233500051498414,-0.8801998533692896
2024-11-15,59.1127815246582,201.5153350830078,16.139999389648438,18.13899998664856,-0.9310842732766202
2024-11-18,59.2276725769043,204.73802185058594,15.579999923706055,17.99949994087219,-0.9835917182596237
2024-11-19,59.92660903930664,205.49972534179688,16.350000381469727,17.906999921798707,-0.8257181614450818
2024-11-20,60.30958938598633,206.06614685058594,17.15999984741211,17.802999925613403,-0.7429871402298462
2024-11-21,61.046817779541016,208.94703674316406,16.8700008392334,17.692499971389772,-0.6290859763366289
2024-11-22,61.20001220703125,209.562255859375,15.239999771118164,17.437999963760376,-0.6058374490207796
2024-11-25,61.640438079833984,218.34164428710938,14.600000381469727,17.178000020980836,-0.7165783207893328
2024-11-26,61.80320739746094,213.9177703857422,14.100000381469727,16.916000032424925,-0.5632632386716826
2024-11-27,61.68830871582031,212.08181762695312,14.100000381469727,16.603500032424925,-0.5458834997169907
2024-11-29,61.81855010986328,212.9412078857422,13.510000228881836,16.121000051498413,-0.5346379593282792
2024-12-02,61.403724670410156,217.89239501953125,13.34000015258789,15.694000101089477,-0.765201349246451
2024-12-03,61.2783088684082,216.34942626953125,13.300000190734863,15.260000133514405,-0.7579087473521814
2024-12-04,60.0145378112793,213.18533325195312,13.449999809265137,14.908000135421753,-0.9981051909425325
2024-12-05,60.69948196411133,209.52320861816406,13.539999961853027,14.77150011062622,-0.7317234970597744
2024-12-06,60.32324981689453,213.08770751953125,12.770000457763672,14.650000143051148,-0.9173795924439911
2024-12-09,60.390769958496094,214.81373596191406,14.1899995803833,14.612500143051147,-0.9439845432203098
2024-12-10,60.68983459472656,211.4499053955078,14.180000305175781,14.573000144958495,-0.7829718768466376
2024-12-11,60.42936706542969,212.93077087402344,13.579999923706055,14.51650013923645,-0.8865056606733631
2024-12-12,61.587013244628906,213.51919555664062,13.920000076293945,14.511500120162964,-0.607968593352957
2024-12-13,60.89242172241211,212.43060302734375,13.8100004196167,14.486500120162964,-0.7564607365131973
2024-12-16,60.3425407409668,212.13641357421875,14.6899995803833,14.414000129699707,-0.8883935637008585
2024-12-17,61.16254425048828,209.6944580078125,15.869999885559082,14.428500127792358,-0.6186835405949865
2024-12-18,60.63195037841797,203.76116943359375,27.6200008392334,14.992000150680543,-0.6028898780798362
2024-12-19,60.246070861816406,203.77098083496094,24.09000015258789,15.338500165939331,-0.7009516813321951
2024-12-20,60.3425407409668,207.6938018798828,18.360000610351562,15.41300015449524,-0.7758628512513635
2024-12-23,60.17853927612305,210.74380493164062,16.780000686645508,15.490000200271606,-0.8946903096213698
2024-12-24,60.62230682373047,213.88204956054688,14.270000457763672,15.473500204086303,-0.8616947714472499
2024-12-26,60.36183547973633,213.85264587402344,14.729999542236328,15.505000162124634,-0.9269746224478779
2024-12-27,60.246070861816406,212.80328369140625,15.949999809265137,15.597500133514405,-0.9297386079031745
2024-12-30,59.84089279174805,208.45877075195312,17.399999618530273,15.792000102996827,-0.9223978290562649
2024-12-31,60.06277084350586,208.3607177734375,17.350000381469727,15.992500114440919,-0.863672201066307
2025-01-02,59.65760040283203,207.27210998535156,17.93000030517578,16.224000120162962,-0.9388010954543703
2025-01-03,59.57077407836914,211.21453857421875,16.1299991607666,16.358000087738038,-1.0606711007782588
2025-01-06,58.66394805908203,213.7937774658203,16.040000915527344,16.483000135421754,-1.355866382405695
2025-01-07,58.69288635253906,211.7048797607422,17.81999969482422,16.73550009727478,-1.2956195860206448
2025-01-08,59.53218460083008,216.1867218017578,17.700000762939453,16.911000156402586,-1.1963974986325083
2025-01-10,58.914772033691406,208.2724151611328,19.540000915527344,17.179000186920167,-1.1524318594390988
2025-01-13,59.474308013916016,208.84124755859375,19.190000534057617,17.459500217437743,-1.025008335705316
2025-01-14,59.85054016113281,210.50840759277344,18.709999084472656,17.69900016784668,-0.9718694054067722
2025-01-15,59.590065002441406,214.00955200195312,16.1200008392334,17.814500188827516,-1.126578496612665
2025-01-16,60.05312728881836,210.8712921142578,16.600000381469727,17.910000228881835,-0.9297091482357908
2025-01-17,60.49689483642578,214.93141174316406,15.970000267028809,17.915000247955323,-0.9200645706400242
2025-01-21,60.217124938964844,217.17723083496094,15.0600004196167,17.287000226974488,-1.0478673103822282
2025-01-22,59.59971237182617,219.7564697265625,15.100000381469727,16.837500238418578,-1.2697016636500507
2025-01-23,59.35853958129883,223.94410705566406,15.020000457763672,16.670500230789184,-1.4369067299543388
2025-01-24,59.73477554321289,213.1759490966797,14.850000381469727,16.574000215530397,-1.0687820243075514
2025-01-27,61.61595153808594,211.26356506347656,17.899999618530273,16.755500173568727,-0.5434984795314726
2025-01-28,60.159244537353516,205.4774169921875,16.40999984741211,16.839500188827515,-0.7661843213682291
2025-01-29,60.61266326904297,205.85989379882812,16.559999465942383,16.870000171661378,-0.6609391866499804
2025-01-30,61.78960418701172,208.30181884765625,15.84000015258789,16.792000198364256,-0.4244601583692808
2025-01-31,61.23971939086914,207.8016815185547,16.43000030517578,16.74600019454956,-0.5511773225639667
2025-02-03,61.11430358886719,201.27999877929688,18.6200008392334,16.780500221252442,-0.41777461453375997
2025-02-04,60.45830535888672,202.0351104736328,17.209999084472656,16.834500217437743,-0.6031848374178878
2025-02-05,60.89242172241211,205.7519989013672,15.770000457763672,16.821000194549562,-0.5872926587758477
2025-02-06,61.12395477294922,203.82003784179688,15.5,16.70500020980835,-0.47966704136237387
2025-02-07,61.587013244628906,201.25057983398438,16.540000915527344,16.647000217437743,-0.2972063293901242
2025-02-10,62.2719612121582,200.90733337402344,15.8100004196167,16.46050019264221,-0.11489037325917544
2025-02-11,65.21431732177734,199.53433227539062,16.020000457763672,16.302000188827513,0.66572010571745
2025-02-12,66.28514099121094,201.17210388183594,15.890000343322754,16.16100025177002,0.8956694753172371
2025-02-13,67.0472640991211,205.3008575439453,15.100000381469727,16.110000228881837,0.9842727773531992
2025-02-14,66.43950653076172,210.46920776367188,14.770000457763672,16.018500232696532,0.6993039708121536
2025-02-18,66.61315155029297,215.97096252441406,15.350000381469727,15.98750023841858,0.6039611009435276
2025-02-19,67.59715270996094,236.99729919433594,15.270000457763672,15.998000240325927,0.32079302658075604
2025-02-20,67.5682144165039,239.1156005859375,15.65999984741211,16.026000213623046,0.25980143906364567
2025-02-21,68.83197784423828,234.30035400390625,18.209999084472656,16.185500144958496,0.7021114681279905
2025-02-24,68.09879302978516,232.4174041748047,18.979999542236328,16.392000102996825,0.5639575986969747
2025-02-25,68.96703338623047,230.760009765625,19.43000030517578,16.4685001373291,0.8260219447374889
2025-02-26,68.30138397216797,229.22030639648438,19.100000381469727,16.603000164031982,0.6962926602111275
2025-02-27,68.3689193725586,219.53091430664062,21.1299991607666,16.831500148773195,0.9588425302936835
2025-02-28,68.69691467285156,225.62109375,19.6299991607666,17.021000099182128,0.8877198741839438
2025-03-03,69.76774597167969,224.12063598632812,22.780000686645508,17.338500118255617,1.1971620742980569
2025-03-04,67.7129135131836,222.7810516357422,23.510000228881836,17.583000087738036,0.7102317345961598
2025-03-05,67.60680389404297,226.02162170410156,21.93000030517578,17.819000148773192,0.6012517475879381
2025-03-06,67.973388671875,219.42230224609375,24.8700008392334,18.27400016784668,0.8613339805273362
2025-03-07,68.90914916992188,222.46585083007812,23.3700008392334,18.66750020980835,1.0214392199685933
2025-03-10,68.92845153808594,213.01011657714844,27.860000610351562,19.23350019454956,1.2658443940389925
2025-03-11,68.53292846679688,205.93801879882812,26.920000076293945,19.78900017738342,1.3447218654866049
2025-03-12,67.47174072265625,203.51498413085938,24.229999542236328,20.199500131607056,1.13710562367601
2025-03-13,67.16304016113281,200.7373809814453,24.65999984741211,20.638000106811525,1.1292120582708147
2025-03-14,67.21162414550781,205.61297607421875,21.770000457763672,20.97150011062622,1.0180290754867947
2025-03-17,68.14458465576172,208.4989471435547,20.510000228881836,21.25850009918213,1.1814159857722504
2025-03-18,67.42542266845703,206.01683044433594,21.700000762939453,21.576000118255614,1.061993452529226
2025-03-19,67.3282470703125,206.8146514892578,19.899999618530273,21.807500076293945,1.0171525536023394
2025-03-20,67.74613189697266,202.80581665039062,19.799999237060547,22.014500045776366,1.2246217937863253
2025-03-21,66.73542785644531,201.32835388183594,19.280000686645508,22.06800012588501,1.0058510324595207
2025-03-24,67.00753021240234,209.14903259277344,17.479999542236328,21.99300012588501,0.8767272578481239
