Date,LRCX,XOM,VIX,AvgVIX,zscore
2024-04-19,85.44822692871094,112.11355590820312,18.709999084472656,15.549499797821046,-0.8840787272231783
2024-04-22,85.23417663574219,112.74950408935547,16.940000534057617,15.743499803543092,-0.9633019792701882
2024-04-23,87.13410186767578,113.18905639648438,15.6899995803833,15.868499803543092,-0.942592380899031
2024-04-24,86.88568878173828,113.207763671875,15.970000267028809,16.004999828338622,-0.953845159460073
2024-04-25,88.51365661621094,113.4696273803711,15.369999885559082,16.13449983596802,-0.923225975236881
2024-04-26,90.86035919189453,110.31794738769531,15.029999732971191,16.235499811172485,-0.4832184041732251
2024-04-29,91.19811248779297,111.88910675048828,14.670000076293945,16.28649983406067,-0.6470109164654297
2024-04-30,87.8204574584961,110.60786437988281,15.649999618530273,16.33849983215332,-0.6277632795387592
2024-05-01,85.23711395263672,108.51299285888672,15.390000343322754,16.391499853134157,-0.48797825581896354
2024-05-02,86.76689147949219,108.7093734741211,14.680000305175781,16.307999849319458,-0.4536321851916755
2024-05-03,89.20687103271484,108.48493194580078,13.489999771118164,16.18099980354309,-0.33853972622209316
2024-05-06,90.77885437011719,109.18634033203125,13.489999771118164,16.095999813079835,-0.35928799667808026
2024-05-07,89.83329772949219,108.64391326904297,13.229999542236328,16.008499813079833,-0.3332882191529814
2024-05-08,89.67327117919922,108.62521362304688,13.0,15.868499803543092,-0.33708784730687613
2024-05-09,89.10965728759766,110.76685333251953,12.6899995803833,15.75749979019165,-0.598088545342047
2024-05-10,89.88338470458984,110.31794738769531,12.550000190734863,15.519499826431275,-0.51922123037775
2024-05-13,88.74144744873047,110.27120208740234,13.600000381469727,15.237999868392944,-0.5560596701706778
2024-05-14,89.60059356689453,110.94058990478516,13.420000076293945,14.988999891281129,-0.5994851599442126
2024-05-15,93.05780792236328,111.79854583740234,12.449999809265137,14.700999927520751,-0.5683202878096703
2024-05-16,92.58158874511719,111.12915802001953,12.420000076293945,14.42199993133545,-0.510783424318553
2024-05-17,89.554443359375,112.79792785644531,11.989999771118164,14.085999965667725,-0.8095260922035764
2024-05-20,92.49716186523438,111.88340759277344,12.149999618530273,13.846499919891357,-0.5984999139928541
2024-05-21,94.65335845947266,111.11029052734375,11.859999656677246,13.654999923706054,-0.4323195254616506
2024-05-22,94.8271484375,108.87583923339844,12.289999961853027,13.470999908447265,-0.17527355668280672
2024-05-23,94.07699584960938,107.01848602294922,12.770000457763672,13.340999937057495,0.005424256250223347
2024-05-24,95.29845428466797,106.93363189697266,11.930000305175781,13.185999965667724,0.05995485311970716
2024-05-28,95.36620330810547,108.2912826538086,12.920000076293945,13.098499965667724,-0.08983811695681873
2024-05-29,93.59685516357422,107.13162231445312,14.279999732971191,13.02999997138977,-0.024960233397370933
2024-05-30,93.34745788574219,107.47103881835938,14.470000267028809,12.983999967575073,-0.07222369023453541
2024-05-31,91.5545425415039,110.55402374267578,12.920000076293945,12.895999956130982,-0.48411783231704847
2024-06-03,91.8677749633789,107.90472412109375,13.109999656677246,12.876999950408935,-0.17539909572370405
2024-06-04,90.60114288330078,106.22653198242188,13.15999984741211,12.860499954223632,-0.03383099974657836
2024-06-05,95.41136169433594,106.65079498291016,12.630000114440918,12.830499982833862,0.09584186149275838
2024-06-06,94.47563934326172,107.45217895507812,12.579999923706055,12.809499979019165,-0.02853314580575335
2024-06-07,94.52767181396484,106.30194854736328,12.220000267028809,12.78600001335144,0.10240729868102111
2024-06-10,98.48956298828125,106.61307525634766,12.739999771118164,12.795499992370605,0.21350880193443103
2024-06-11,98.16358184814453,105.755126953125,12.850000381469727,12.757999992370605,0.2977332369185047
2024-06-12,101.88294982910156,104.5860366821289,12.039999961853027,12.68899998664856,0.5659354738605217
2024-06-13,101.96836853027344,103.74694061279297,11.9399995803833,12.663499975204468,0.6632058654652424
2024-06-14,101.72093963623047,102.87012481689453,12.65999984741211,12.675499963760377,0.7524414499968397
2024-06-17,105.22821807861328,102.16301727294922,12.75,12.713499975204467,0.9610066433013243
2024-06-18,107.18385314941406,103.12468719482422,12.300000190734863,12.721000003814698,0.9252025501915789
2024-06-20,104.40288543701172,105.34971618652344,13.279999732971191,12.792000007629394,0.5731354820846046
2024-06-21,103.32474517822266,104.42577362060547,13.199999809265137,12.8375,0.6370445102484275
2024-06-24,100.77395629882812,107.5276107788086,13.329999923706055,12.86549997329712,0.19510702541848784
2024-06-25,103.5755844116211,107.82931518554688,12.84000015258789,12.910999965667724,0.26450818456959724
2024-06-26,103.8569107055664,107.86701965332031,12.550000190734863,12.892499971389771,0.270646073872648
2024-06-27,103.86380767822266,108.32899475097656,12.239999771118164,12.79049997329712,0.21907983403010645
2024-06-28,104.75112915039062,108.53641510009766,12.4399995803833,12.688999938964844,0.22851219079196886
2024-07-01,104.33599853515625,108.38556671142578,12.220000267028809,12.653999948501587,0.2301349462047722
2024-07-02,105.5351333618164,107.65017700195312,12.029999732971191,12.599999952316285,0.3568143880033568
2024-07-03,106.51099395751953,108.1969985961914,12.09000015258789,12.546499967575073,0.3314384112442633
2024-07-05,107.00874328613281,106.88648986816406,12.479999542236328,12.538999938964844,0.4967827692303198
2024-07-08,108.36727142333984,105.7645492553711,12.369999885559082,12.528499937057495,0.6726960329026044
2024-07-09,109.44345092773438,104.59546661376953,12.510000228881836,12.542999935150146,0.8434923573270854
2024-07-10,110.8944320678711,105.51941680908203,12.850000381469727,12.548499965667725,0.7933221621959962
2024-07-11,104.26811981201172,106.77336120605469,12.920000076293945,12.551999950408936,0.40847690421107113
2024-07-12,105.24003601074219,106.79220581054688,12.460000038146973,12.572999954223633,0.442179499626362
2024-07-15,105.1701889038086,108.62126922607422,13.119999885559082,12.631999969482422,0.2344368995549072
2024-07-16,105.84698486328125,109.40380096435547,13.1899995803833,12.658499956130981,0.17160004650077765
2024-07-17,95.19232940673828,110.91229248046875,14.479999542236328,12.744999933242799,-0.3902479978419118
2024-07-18,93.7088851928711,112.00597381591797,15.930000305175781,12.926499938964843,-0.5675947039876487
2024-07-19,90.2176742553711,109.43209838867188,16.520000457763672,13.088499975204467,-0.40753527014454616
2024-07-22,96.11506652832031,108.6778335571289,14.90999984741211,13.173999977111816,-0.10560146191320188
2024-07-23,94.40635681152344,106.9242172241211,14.720000267028809,13.243499994277954,0.02813591646775815
2024-07-24,89.50546264648438,108.43270111083984,18.040000915527344,13.503500032424927,-0.3216774160303853
2024-07-25,86.97239685058594,110.71431732177734,18.459999084472656,13.798999977111816,-0.6709564332180328
2024-07-26,88.00727081298828,110.62003326416016,16.389999389648438,14.00649995803833,-0.6222439567445311
2024-07-29,87.78101348876953,109.46037292480469,16.600000381469727,14.214499998092652,-0.5005010973403449
2024-07-30,84.09405517578125,111.41199493408203,17.690000534057617,14.488000011444091,-0.8552866904059807
2024-07-31,90.62395477294922,111.80796813964844,16.360000610351562,14.70450005531311,-0.659067968689307
2024-08-01,81.68097686767578,110.26175689697266,18.59000015258789,15.029500055313111,-0.8151880437377061
2024-08-02,75.0576171875,110.19577026367188,23.389999389648438,15.575000047683716,-1.051865957737018
2024-08-05,75.78458404541016,108.20642852783203,38.56999969482422,16.885000038146973,-0.8019289627186035
2024-08-06,75.762939453125,107.63131713867188,27.709999084472656,17.644999980926514,-0.7382155340904669
2024-08-07,73.58696746826172,109.06439971923828,27.850000381469727,18.394999980926514,-0.9791539412077231
2024-08-08,78.61178588867188,111.14801788330078,23.790000915527344,18.938500022888185,-1.0277050197293718
2024-08-09,79.4745101928711,112.0531005859375,20.3700008392334,19.334000062942504,-1.097436878425183
2024-08-12,79.76863861083984,112.19451904296875,20.709999084472656,19.713500022888184,-1.1024609590221508
2024-08-13,82.70700073242188,111.11972045898438,18.1200008392334,19.96000008583069,-0.8736166727025079
2024-08-14,83.15656280517578,112.14738464355469,16.190000534057617,20.045500135421754,-0.972324255169422
2024-08-15,87.56066131591797,112.8411865234375,15.229999542236328,20.01050009727478,-0.8878520329611462
2024-08-16,85.69554138183594,112.30895233154297,14.800000190734863,19.92450008392334,-0.8968827506146652
2024-08-19,86.69302368164062,112.65109252929688,14.649999618530273,19.91150007247925,-0.8985025356119721
2024-08-20,84.88101959228516,108.89701843261719,15.880000114440918,19.969500064849854,-0.544177506601964
2024-08-21,85.91098022460938,108.20320892333984,16.270000457763672,19.88100004196167,-0.4283964718931047
2024-08-22,82.21121215820312,109.03956604003906,17.549999237060547,19.835500049591065,-0.6585532752713782
2024-08-23,83.35724639892578,110.55071258544922,15.859999656677246,19.809000062942506,-0.7858278227652864
2024-08-26,80.5575942993164,112.91720581054688,16.149999618530273,19.786500024795533,-1.154451679615037
2024-08-27,80.70809173583984,111.84326934814453,15.430000305175781,19.67350001335144,-1.0284406686303855
2024-08-28,79.20005798339844,110.74078369140625,17.110000610351562,19.71100001335144,-0.9603463629559273
2024-08-29,78.4337387084961,112.27093505859375,15.649999618530273,19.56399998664856,-1.1602255119910068
2024-08-30,80.76416015625,112.09036254882812,15.0,19.144500017166138,-1.054091266916233
2024-09-03,75.32518768310547,109.74287414550781,20.719999313354492,18.25199999809265,-0.9912036238986676
2024-09-04,75.19925689697266,108.40278625488281,21.31999969482422,17.932500028610228,-0.845524781807067
2024-09-05,74.36116027832031,107.55693817138672,19.899999618530273,17.534999990463255,-0.7815297910415807
2024-09-06,72.18811798095703,107.05323028564453,22.3799991607666,17.46449990272522,-0.8051076989281295
2024-09-09,72.23533630371094,109.30567932128906,19.450000762939453,17.41849989891052,-1.056028046281042
2024-09-10,71.96481323242188,105.32350158691406,19.079999923706055,17.336999940872193,-0.6193106559253124
2024-09-11,75.43635559082031,104.27806854248047,17.690000534057617,17.315499925613402,-0.37411193374940604
2024-09-12,73.56040954589844,105.71316528320312,17.06999969482422,17.359499883651733,-0.6042199119377557
2024-09-13,75.71868133544922,105.63713073730469,16.559999465942383,17.425999879837036,-0.5161557855385077
2024-09-16,74.61199951171875,107.11975860595703,17.139999389648438,17.542999839782716,-0.7232469747920421
2024-09-17,75.58586883544922,108.516845703125,17.610000610351562,17.690999889373778,-0.8440718212057822
2024-09-18,74.58238983154297,108.89701843261719,18.229999542236328,17.80849986076355,-0.9236958893630843
2024-09-19,77.85826110839844,110.24656677246094,16.329999923706055,17.81149983406067,-0.9543563722522824
2024-09-20,76.29137420654297,109.55278778076172,16.149999618530273,17.741499853134155,-0.9342760912957492
2024-09-23,77.36589813232422,111.53912353515625,15.890000343322754,17.742999887466432,-1.117488538451864
2024-09-24,78.05462646484375,111.24449920654297,15.390000343322754,17.704999923706055,-1.059059542202225
2024-09-25,79.3067626953125,109.07759094238281,15.40999984741211,17.70399990081787,-0.7698514586311094
2024-09-26,83.62361907958984,107.2052993774414,15.369999885559082,17.616999864578247,-0.4007518814998058
2024-09-27,81.61268615722656,110.07550811767578,16.959999084472656,17.682499837875366,-0.7968128584365307
2024-09-30,80.52337646484375,111.40607452392578,16.729999542236328,17.768999814987183,-0.9862069111213752
2024-10-01,78.67822265625,113.98165893554688,19.260000228881836,17.69599986076355,-1.343110275126147
2024-10-02,80.32701873779297,115.4927978515625,18.899999618530273,17.574999856948853,-1.451856515578955
2024-10-03,80.03199768066406,116.5002212524414,20.489999771118164,17.604499864578248,-1.5757325521691259
2024-10-04,80.4562759399414,118.63862609863281,19.209999084472656,17.44599986076355,-1.7999652341800663
2024-10-07,79.53864288330078,119.1518325805664,22.639999389648438,17.605499792099,-1.8913483483958162
2024-10-08,79.93331909179688,115.98700714111328,21.420000076293945,17.722499799728393,-1.5218010356394263
2024-10-09,81.75872802734375,116.0345230102539,20.860000610351562,17.88099980354309,-1.4598621793615458
2024-10-10,80.96936798095703,117.0324478149414,20.93000030517578,18.07399983406067,-1.6008898027439118
2024-10-11,81.78833770751953,117.47913360595703,20.459999084472656,18.268999814987183,-1.620815044209159
2024-10-14,84.56098175048828,117.92583465576172,19.700000762939453,18.396999883651734,-1.5687464663902422
2024-10-15,75.34512329101562,114.38082122802734,20.639999389648438,18.548499822616577,-1.5107140787021023
2024-10-16,73.15463256835938,114.67546081542969,19.579999923706055,18.615999841690062,-1.6244867540597996
2024-10-17,72.16791534423828,114.38082122802734,19.110000610351562,18.75499987602234,-1.627798472419526
2024-10-18,71.87189483642578,114.05769348144531,18.030000686645508,18.8489999294281,-1.6024615288980855
2024-10-21,71.87189483642578,114.12422180175781,18.3700008392334,18.97299995422363,-1.6099241050388848
2024-10-22,72.02977752685547,114.71346282958984,18.200000762939453,19.11349997520447,-1.6702019178169993
2024-10-23,71.89164733886719,114.30479431152344,19.239999771118164,19.30499997138977,-1.6294512734921216
2024-10-24,75.5523452758789,113.65851593017578,19.079999923706055,19.49049997329712,-1.4220556586262818
2024-10-25,76.64757537841797,113.56348419189453,20.329999923706055,19.65900001525879,-1.371035108665031
2024-10-28,74.44721984863281,113.00274658203125,19.799999237060547,19.8125,-1.3892224408466936
2024-10-29,77.26920318603516,111.46308898925781,19.34000015258789,19.816499996185303,-1.1125229745456915
2024-10-30,75.43391418457031,110.90235137939453,20.350000381469727,19.889000034332277,-1.1172571132786018
2024-10-31,73.3618392944336,110.98790740966797,23.15999984741211,20.022500038146973,-1.2032128062153655
2024-11-01,73.80584716796875,109.24864959716797,21.8799991607666,20.15600004196167,-0.9917554997512408
2024-11-04,73.18423461914062,112.72713470458984,21.979999542236328,20.123000049591063,-1.4048493726801878
2024-11-05,75.38459014892578,113.05977630615234,20.489999771118164,20.076500034332277,-1.3610761874157906
2024-11-06,75.7595443725586,114.99858856201172,16.270000457763672,19.84700002670288,-1.5647379423756116
2024-11-07,78.15724182128906,115.14115142822266,15.199999809265137,19.56050000190735,-1.4923710399029717
2024-11-08,77.1606674194336,115.10313415527344,14.9399995803833,19.28450002670288,-1.5248316978865974
2024-11-11,75.15764617919922,114.49488067626953,14.970000267028809,19.048000001907347,-1.5304170731152011
2024-11-12,74.69389343261719,114.38082122802734,14.710000038146973,18.751500034332274,-1.5347127764324804
2024-11-13,72.86847686767578,115.44527435302734,14.020000457763672,18.473500061035157,-1.7213830546171625
2024-11-14,73.7959976196289,115.52193450927734,14.3100004196167,18.233500051498414,-1.695801743755126
2024-11-15,69.11898803710938,114.32416534423828,16.139999389648438,18.13899998664856,-1.7338003808043543
2024-11-18,69.63207244873047,115.28237915039062,15.579999923706055,17.99949994087219,-1.8223767319488555
2024-11-19,69.23739624023438,113.67257690429688,16.350000381469727,17.906999921798707,-1.6563472786003886
2024-11-20,69.11898803710938,115.29196166992188,17.15999984741211,17.802999925613403,-1.8423594686525644
2024-11-21,72.15805053710938,116.83468627929688,16.8700008392334,17.692499971389772,-1.9034155304470606
2024-11-22,71.67456817626953,116.70053100585938,15.239999771118164,17.437999963760376,-1.9061841193903253
2024-11-25,72.73033905029297,114.95659637451172,14.600000381469727,17.178000020980836,-1.6716579166764232
2024-11-26,71.7238998413086,113.04016876220703,14.100000381469727,16.916000032424925,-1.4937781515189048
2024-11-27,70.61878204345703,112.74312591552734,14.100000381469727,16.603500032424925,-1.5011835135450446
2024-11-29,72.8980712890625,113.03058624267578,13.510000228881836,16.121000051498413,-1.449433466804028
2024-12-02,77.46654510498047,112.92517852783203,13.34000015258789,15.694000101089477,-1.2692553182340414
2024-12-03,77.2988052368164,112.75270080566406,13.300000190734863,15.260000133514405,-1.2560896874187384
2024-12-04,77.2198715209961,109.50435638427734,13.449999809265137,14.908000135421753,-0.8946270957250534
2024-12-05,74.21039581298828,109.98347473144531,13.539999961853027,14.77150011062622,-1.059273715660213
2024-12-06,75.57206726074219,108.82404327392578,12.770000457763672,14.650000143051148,-0.8790392154797235
2024-12-09,76.42063903808594,108.18203735351562,14.1899995803833,14.612500143051147,-0.7757534865846618
2024-12-10,74.13147735595703,107.96165466308594,14.180000305175781,14.573000144958495,-0.8353915396553652
2024-12-11,77.42731475830078,107.24298095703125,13.579999923706055,14.51650013923645,-0.6333208407414236
2024-12-12,74.80448913574219,107.14716339111328,13.920000076293945,14.511500120162964,-0.7192275064497903
2024-12-13,75.47750854492188,106.20812225341797,13.8100004196167,14.486500120162964,-0.5890922568271546
2024-12-16,77.03140258789062,103.9371566772461,14.6899995803833,14.414000129699707,-0.27709173486538674
2024-12-17,77.01160430908203,103.49638366699219,15.869999885559082,14.428500127792358,-0.2283791937822795
2024-12-18,74.42839050292969,101.97282409667969,27.6200008392334,14.992000150680543,-0.15267426306262705
2024-12-19,70.47933959960938,101.10086059570312,24.09000015258789,15.338500165939331,-0.20039272584228424
2024-12-20,71.05338287353516,101.44580841064453,18.360000610351562,15.41300015449524,-0.217931743878746
2024-12-23,73.04275512695312,101.85784912109375,16.780000686645508,15.490000200271606,-0.1908398873893196
2024-12-24,73.07245635986328,101.95366668701172,14.270000457763672,15.473500204086303,-0.20049334934077753
2024-12-26,73.23080444335938,102.03990936279297,14.729999542236328,15.505000162124634,-0.20433197249280982
2024-12-27,72.64685821533203,102.03031921386719,15.949999809265137,15.597500133514405,-0.2247754371676884
2024-12-30,71.40968322753906,101.34041595458984,17.399999618530273,15.792000102996827,-0.19297957434179527
2024-12-31,71.4888687133789,103.07476806640625,17.350000381469727,15.992500114440919,-0.3846062211668726
2025-01-02,71.69671630859375,102.82563018798828,17.93000030517578,16.224000120162962,-0.3490006077080609
2025-01-03,74.33930969238281,103.35265350341797,16.1299991607666,16.358000087738038,-0.3107344344764276
2025-01-06,77.17987823486328,103.2376708984375,16.040000915527344,16.483000135421754,-0.19315789434225608
2025-01-07,76.7245864868164,104.2054672241211,17.81999969482422,16.73550009727478,-0.31849509655301256
2025-01-08,76.24951171875,102.46151733398438,17.700000762939453,16.911000156402586,-0.1403809067675125
2025-01-10,73.884033203125,102.08781433105469,19.540000915527344,17.179000186920167,-0.18563318085517394
2025-01-13,73.68608093261719,104.72289276123047,19.190000534057617,17.459500217437743,-0.48850847731537617
2025-01-14,74.28982543945312,105.13493347167969,18.709999084472656,17.69900016784668,-0.5124788702425023
2025-01-15,75.36864471435547,106.85013580322266,16.1200008392334,17.814500188827516,-0.6651196070222581
2025-01-16,78.40714263916016,106.66806030273438,16.600000381469727,17.910000228881835,-0.5327231971230864
2025-01-17,79.47605895996094,107.62627410888672,15.970000267028809,17.915000247955323,-0.6008163935023757
2025-01-21,80.66374969482422,106.8117904663086,15.0600004196167,17.287000226974488,-0.4656866031385551
2025-01-22,82.39579010009766,104.95286560058594,15.100000381469727,16.837500238418578,-0.19334033916860086
2025-01-23,80.39652252197266,105.54695892333984,15.020000457763672,16.670500230789184,-0.33365633463550265
2025-01-24,78.86241912841797,104.11921691894531,14.850000381469727,16.574000215530397,-0.23003826407319358
2025-01-27,74.85397338867188,105.56611633300781,17.899999618530273,16.755500173568727,-0.5400556519095984
2025-01-28,73.74547576904297,103.52513122558594,16.40999984741211,16.839500188827515,-0.3519650856312897
2025-01-29,74.37891387939453,104.1288070678711,16.559999465942383,16.870000171661378,-0.3963372140661267
2025-01-30,79.90164947509766,104.99120330810547,15.84000015258789,16.792000198364256,-0.28955317681438564
2025-01-31,80.21836853027344,102.3656997680664,16.43000030517578,16.74600019454956,0.016624806663519214
2025-02-03,79.3671875,102.61483001708984,18.6200008392334,16.780500221252442,-0.042687654886167346
2025-02-04,79.09007263183594,105.3648910522461,17.209999084472656,16.834500217437743,-0.3613779617747557
2025-02-05,81.09923553466797,105.28824615478516,15.770000457763672,16.821000194549562,-0.27874023475483145
2025-02-06,81.9801025390625,103.8988265991211,15.5,16.70500020980835,-0.09042593464748716
2025-02-07,81.4852294921875,104.33961486816406,16.540000915527344,16.647000217437743,-0.15810651913542256
2025-02-10,82.87088012695312,106.33269500732422,15.8100004196167,16.46050019264221,-0.3306100550765502
2025-02-11,82.40570068359375,107.0034408569336,16.020000457763672,16.302000188827513,-0.42299105855329905
2025-02-12,80.73302459716797,103.78404998779297,15.890000343322754,16.16100025177002,-0.12350778164037098
2025-02-13,82.44528198242188,104.53813934326172,15.100000381469727,16.110000228881837,-0.1449960635432995
2025-02-14,81.90092468261719,104.64449310302734,14.770000457763672,16.018500232696532,-0.1769862157175689
2025-02-18,85.6916275024414,106.48136901855469,15.350000381469727,15.98750023841858,-0.24333868861050734
2025-02-19,86.76054382324219,106.63606262207031,15.270000457763672,15.998000240325927,-0.221299883089254
2025-02-20,88.10657501220703,108.27959442138672,15.65999984741211,16.026000213623046,-0.3560541154504737
2025-02-21,85.13736724853516,107.01310729980469,18.209999084472656,16.185500144958496,-0.3234097636866419
2025-02-24,82.48486328125,107.57383728027344,18.979999542236328,16.392000102996825,-0.484055986775426
2025-02-25,79.4661636352539,106.08499908447266,19.43000030517578,16.4685001373291,-0.4282940418886055
2025-02-26,80.46581268310547,105.82395935058594,19.100000381469727,16.603000164031982,-0.3621744300244213
2025-02-27,75.38843536376953,106.49105072021484,21.1299991607666,16.831500148773195,-0.6241112113660426
2025-02-28,75.95258331298828,107.63184356689453,19.6299991607666,17.021000099182128,-0.7312859525349332
2025-03-03,75.00244140625,104.1804428100586,22.780000686645508,17.338500118255617,-0.3791514390877131
2025-03-04,75.65567016601562,103.96774291992188,23.510000228881836,17.583000087738036,-0.33122023049854016
2025-03-05,78.47501373291016,101.9375,21.93000030517578,17.819000148773192,0.0004116093407558666
2025-03-06,75.91378021240234,104.04508209228516,24.8700008392334,18.27400016784668,-0.3303837722828091
2025-03-07,78.435302734375,105.39856719970703,23.3700008392334,18.66750020980835,-0.3892846159856047
2025-03-10,73.27312469482422,108.08623504638672,27.860000610351562,19.23350019454956,-0.8809973502014744
2025-03-11,72.8263931274414,105.533935546875,26.920000076293945,19.78900017738342,-0.611164951971209
2025-03-12,76.03290557861328,105.50492095947266,24.229999542236328,20.199500131607056,-0.4897460403213929
2025-03-13,74.71257781982422,105.0602035522461,24.65999984741211,20.638000106811525,-0.4885173142632631
2025-03-14,78.11763000488281,108.18290710449219,21.770000457763672,20.97150011062622,-0.7133146441831789
2025-03-17,77.74039459228516,109.98113250732422,20.510000228881836,21.25850009918213,-0.9289257738192581
2025-03-18,76.79730224609375,109.8651123046875,21.700000762939453,21.576000118255614,-0.9506658466263938
2025-03-19,77.36316680908203,111.5763168334961,19.899999618530273,21.807500076293945,-1.1217612164721602
2025-03-20,76.98592376708984,112.05004119873047,19.799999237060547,22.014500045776366,-1.1888014654585786
2025-03-21,75.28834533691406,111.66332244873047,19.280000686645508,22.06800012588501,-1.2079807266605087
2025-03-24,77.42271423339844,111.95336151123047,17.479999542236328,21.99300012588501,-1.1618604504515753
