Date,PEP,LOW,VIX,AvgVIX,zscore
2024-03-05,150.7837371826172,230.6978302001953,14.460000038146973,13.927000045776367,0.208603997919056
2024-03-06,151.6770477294922,230.9852294921875,14.5,13.999000024795532,0.2841432707419491
2024-03-07,151.77938842773438,231.55999755859375,14.4399995803833,14.079500007629395,0.2860822192108677
2024-03-08,151.7235565185547,231.7803192138672,14.739999771118164,14.17699999809265,0.2784079455065981
2024-03-11,153.286865234375,230.83197021484375,15.220000267028809,14.291499996185303,0.42858904349777455
2024-03-12,153.1100311279297,233.03526306152344,13.84000015258789,14.286999988555909,0.38562516475147823
2024-03-13,153.81729125976562,237.01083374023438,13.75,14.181999969482423,0.39898228339533676
2024-03-14,153.33338928222656,234.34768676757812,14.399999618530273,14.18299994468689,0.389138179354085
2024-03-15,153.2217254638672,234.4434814453125,14.40999984741211,14.202999925613403,0.37806336155170994
2024-03-18,159.36325073242188,233.24600219726562,14.329999923706055,14.207499933242797,0.9367247208611836
2024-03-19,159.86572265625,237.59519958496094,13.819999694824219,14.127499914169311,0.9273178369568034
2024-03-20,159.9215545654297,241.3695831298828,13.039999961853027,14.012499904632568,0.8854854916475681
2024-03-21,160.4705810546875,250.02960205078125,12.920000076293945,13.931499910354614,0.8267766625873022
2024-03-22,160.07044982910156,247.63470458984375,13.0600004196167,13.896999931335449,0.8210258746082216
2024-03-25,160.6101837158203,243.32382202148438,13.1899995803833,13.869499921798706,0.9222433556596896
2024-03-26,160.7311248779297,240.852294921875,13.239999771118164,13.859999895095825,0.9635822585621286
2024-03-27,161.5127716064453,242.68199157714844,12.779999732971191,13.80699987411499,1.0101201198125025
2024-03-28,162.85272216796875,244.02317810058594,13.010000228881836,13.787499904632568,1.1121489083615974
2024-04-01,160.96376037597656,238.80223083496094,13.649999618530273,13.81449990272522,1.0095882762369894
2024-04-02,159.53073120117188,234.17523193359375,14.609999656677246,13.870499897003175,0.9400388133621495
2024-04-03,157.89297485351562,230.58285522460938,14.329999923706055,13.863999891281129,0.8395389961724925
2024-04-04,157.86509704589844,228.00592041015625,16.350000381469727,13.956499910354614,0.8690065731939483
2024-04-05,157.39051818847656,229.26087951660156,16.030000686645508,14.035999965667724,0.8114306929837288
2024-04-08,157.7999267578125,232.39341735839844,15.1899995803833,14.058499956130982,0.8088613518423977
2024-04-09,158.75839233398438,234.11776733398438,14.979999542236328,14.046499919891357,0.8723617691398435
2024-04-10,157.21371459960938,227.19166564941406,15.800000190734863,14.144499921798706,0.8214189462001522
2024-04-11,156.66468811035156,225.54393005371094,14.90999984741211,14.202499914169312,0.7932241311621685
2024-04-12,156.42274475097656,222.2964324951172,17.309999465942383,14.347999906539917,0.8120469156313633
2024-04-15,155.35263061523438,220.34219360351562,19.229999542236328,14.588999891281128,0.7415092478074349
2024-04-16,155.8644256591797,218.75198364257812,18.399999618530273,14.792499876022339,0.8065353376293964
2024-04-17,157.70689392089844,219.2405548095703,18.209999084472656,15.01199984550476,0.963627670251233
2024-04-18,160.30308532714844,219.1734619140625,18.0,15.259999847412109,1.1943471985621954
2024-04-19,162.03387451171875,220.56251525878906,18.709999084472656,15.549499797821046,1.3303908222209506
2024-04-22,164.2020263671875,221.5109100341797,16.940000534057617,15.743499803543092,1.5106232252841327
2024-04-23,159.32603454589844,224.81243896484375,15.6899995803833,15.868499803543092,1.0379469454956252
2024-04-24,165.0860137939453,221.6649169921875,15.970000267028809,16.004999828338622,1.5869900918483295
2024-04-25,164.40670776367188,221.34730529785156,15.369999885559082,16.13449983596802,1.5307749550736214
2024-04-26,163.3831329345703,221.26065063476562,15.029999732971191,16.235499811172485,1.4412131761123013
2024-04-29,163.90423583984375,222.2905731201172,14.670000076293945,16.28649983406067,1.4745920030174038
2024-04-30,163.69021606445312,219.4510498046875,15.649999618530273,16.33849983215332,1.4908313211745228
2024-05-01,162.98301696777344,218.99867248535156,15.390000343322754,16.391499853134157,1.4338164623421557
2024-05-02,163.26219177246094,220.98150634765625,14.680000305175781,16.307999849319458,1.4339635072206676
