Date,XLU,GILD,VIX,AvgVIX,zscore
2024-01-30,28.81212043762207,73.06415557861328,13.3100004196167,13.347500038146972,-2.680385639082449
2024-01-31,28.75129508972168,72.7295913696289,14.350000381469727,13.405000066757202,-2.681563061873011
2024-02-01,29.29871368408203,72.63666534423828,13.880000114440918,13.397000074386597,-2.394496074075864
2024-02-02,28.770008087158203,71.52146911621094,13.850000381469727,13.383000087738036,-2.5644248846594446
2024-02-05,28.17112159729004,71.28912353515625,13.670000076293945,13.399000072479248,-2.8487314165566535
2024-02-06,28.27405548095703,72.2277603149414,13.0600004196167,13.39800009727478,-2.879913924755718
2024-02-07,28.29277229309082,69.16096496582031,12.829999923706055,13.40150008201599,-2.597220946867969
2024-02-08,28.09157943725586,68.58478546142578,12.789999961853027,13.406500101089478,-2.6483641249164545
2024-02-09,28.19919204711914,68.46395111083984,12.930000305175781,13.431000137329102,-2.582796270195415
2024-02-12,28.526714324951172,69.1888427734375,13.930000305175781,13.492500162124633,-2.480561746121549
2024-02-13,28.054149627685547,68.33385467529297,15.850000381469727,13.593000173568726,-2.6450759057764217
2024-02-14,28.20855140686035,67.87847900390625,14.380000114440918,13.57250018119812,-2.5258814569685923
2024-02-15,28.68111228942871,68.1851577758789,14.010000228881836,13.566500186920166,-2.3125310790256166
2024-02-16,28.64835548400879,66.52165985107422,14.239999771118164,13.613500165939332,-2.181044989056031
2024-02-20,28.6296443939209,66.94914245605469,15.420000076293945,13.725000190734864,-2.2286502663875933
2024-02-21,29.00862693786621,68.02716827392578,15.34000015258789,13.864500188827515,-2.131661813616659
2024-02-22,28.784046173095703,67.6368408203125,14.539999961853027,13.934500169754028,-2.2112699417810795
2024-02-23,28.989912033081055,68.3524398803711,13.75,13.949500179290771,-2.1701650535790273
2024-02-26,28.419099807739258,67.79483795166016,13.739999771118164,13.973500156402588,-2.4112031582195215
2024-02-27,28.95716094970703,67.85987854003906,13.430000305175781,13.96500015258789,-2.142971903575517
2024-02-28,29.046058654785156,67.5625,13.84000015258789,13.99150013923645,-2.0712103276607143
2024-02-29,29.0554141998291,67.0049057006836,13.399999618530273,13.944000101089477,-2.0167805461903865
2024-03-01,28.87762451171875,67.20005798339844,13.109999656677246,13.905500078201294,-2.1247078028561663
2024-03-04,29.364219665527344,67.14431762695312,13.489999771118164,13.887500047683716,-1.8719291971640528
2024-03-05,29.279998779296875,67.83201599121094,14.460000038146973,13.927000045776367,-1.976074921195932
2024-03-06,29.560726165771484,67.49745178222656,14.5,13.999000024795532,-1.8033059414528656
2024-03-07,29.7525634765625,68.45466613769531,14.4399995803833,14.079500007629395,-1.790866314524188
2024-03-08,29.82741928100586,69.81149291992188,14.739999771118164,14.17699999809265,-1.8735968356297694
2024-03-11,29.977140426635742,69.99736785888672,15.220000267028809,14.291499996185303,-1.8139026292027423
2024-03-12,29.687057495117188,69.77433776855469,13.84000015258789,14.286999988555909,-1.941771034771177
2024-03-13,29.88824462890625,70.57354736328125,13.75,14.181999969482423,-1.9104961624287142
2024-03-14,29.649625778198242,69.67225646972656,14.399999618530273,14.18299994468689,-1.9517418785359362
2024-03-15,29.69173240661621,69.18405151367188,14.40999984741211,14.202999925613403,-1.8868131248401836
2024-03-18,29.828540802001953,68.78032684326172,14.329999923706055,14.207499933242797,-1.7811792346170126
2024-03-19,30.09272003173828,68.92117309570312,13.819999694824219,14.127499914169311,-1.659182946781879
2024-03-20,30.130460739135742,69.45631408691406,13.039999961853027,14.012499904632568,-1.687627563708001
2024-03-21,30.083284378051758,68.62073516845703,12.920000076293945,13.931499910354614,-1.6372282054463567
2024-03-22,30.12574005126953,68.17008972167969,13.0600004196167,13.896999931335449,-1.575467132352268
2024-03-25,30.267269134521484,68.14192199707031,13.1899995803833,13.869499921798706,-1.5008801122831525
2024-03-26,29.92289161682129,67.98231506347656,13.239999771118164,13.859999895095825,-1.6620488618304647
2024-03-27,30.757884979248047,68.54562377929688,12.779999732971191,13.80699987411499,-1.2869765643421864
2024-03-28,30.970165252685547,68.77094268798828,13.010000228881836,13.787499904632568,-1.1989354596058615
2024-04-01,30.781469345092773,68.423583984375,13.649999618530273,13.81449990272522,-1.264095349056422
2024-04-02,30.833362579345703,67.68186950683594,14.609999656677246,13.870499897003175,-1.1716022521660647
2024-04-03,30.71070671081543,66.55526733398438,14.329999923706055,13.863999891281129,-1.1337216179714544
2024-04-04,30.649381637573242,65.29718780517578,16.350000381469727,13.956499910354614,-1.0528956119748945
2024-04-05,30.739011764526367,65.32536315917969,16.030000686645508,14.035999965667724,-1.0097582607317344
2024-04-08,30.94186019897461,65.17514038085938,15.1899995803833,14.058499956130982,-0.8930709458681435
2024-04-09,31.1116886138916,65.6633529663086,14.979999542236328,14.046499919891357,-0.8500658359308617
2024-04-10,30.5786190032959,63.95463562011719,15.800000190734863,14.144499921798706,-0.9693519609238642
2024-04-11,30.517292022705078,64.45223236083984,14.90999984741211,14.202499914169312,-1.0449058100766386
2024-04-12,30.286134719848633,63.90769958496094,17.309999465942383,14.347999906539917,-1.1141281075758707
2024-04-15,30.0078067779541,63.60725402832031,19.229999542236328,14.588999891281128,-1.2291144865771606
2024-04-16,29.61153793334961,63.194156646728516,18.399999618530273,14.792499876022339,-1.3941320063217095
2024-04-17,30.229528427124023,62.83740997314453,18.209999084472656,15.01199984550476,-1.0476254484617085
2024-04-18,30.399354934692383,62.11448669433594,18.0,15.259999847412109,-0.8967448876723045
2024-04-19,30.86638641357422,62.677791595458984,18.709999084472656,15.549499797821046,-0.7090683373665443
2024-04-22,31.149429321289062,62.85618209838867,16.940000534057617,15.743499803543092,-0.5808092155498165
2024-04-23,31.295671463012695,62.9312858581543,15.6899995803833,15.868499803543092,-0.5130203612633234
2024-04-24,31.484371185302734,62.978233337402344,15.970000267028809,16.004999828338622,-0.42110076468395163
2024-04-25,31.569284439086914,61.278900146484375,15.369999885559082,16.13449983596802,-0.22649565675958447
2024-04-26,31.224910736083984,61.41973114013672,15.029999732971191,16.235499811172485,-0.41442260636588646
2024-04-29,31.64948081970215,61.90794372558594,14.670000076293945,16.28649983406067,-0.24168234168868774
2024-04-30,31.484371185302734,61.21318435668945,15.649999618530273,16.33849983215332,-0.26388704926404266
2024-05-01,31.84761619567871,61.504234313964844,15.390000343322754,16.391499853134157,-0.10481712941290916
2024-05-02,32.01744842529297,61.33523941040039,14.680000305175781,16.307999849319458,-0.003272306791012484
2024-05-03,32.27219009399414,60.81886672973633,13.489999771118164,16.18099980354309,0.17245639745127983
2024-05-06,32.43729782104492,61.53239440917969,13.489999771118164,16.095999813079835,0.19298843169389374
2024-05-07,32.80526351928711,61.4572868347168,13.229999542236328,16.008499813079833,0.38707632722179736
2024-05-08,33.14963912963867,60.9503059387207,13.0,15.868499803543092,0.6076173865241579
2024-05-09,33.65440368652344,60.631099700927734,12.6899995803833,15.75749979019165,0.8931163543455435
2024-05-10,33.62137985229492,61.92671585083008,12.550000190734863,15.519499826431275,0.7608968151723603
2024-05-13,33.62137985229492,63.410099029541016,13.600000381469727,15.237999868392944,0.6287712008325534
2024-05-14,33.71101379394531,63.51337814331055,13.420000076293945,14.988999891281129,0.6652209687915301
2024-05-15,34.21578598022461,62.912506103515625,12.449999809265137,14.700999927520751,0.9758119232005797
2024-05-16,34.09785079956055,63.710533142089844,12.420000076293945,14.42199993133545,0.8446691160558544
2024-05-17,34.12614822387695,63.5791015625,11.989999771118164,14.085999965667725,0.8707871341695823
2024-05-20,34.069549560546875,63.748085021972656,12.149999618530273,13.846499919891357,0.8269110627357987
2024-05-21,34.37617874145508,63.17538833618164,11.859999656677246,13.654999923706054,1.0340819086586013
2024-05-22,33.970481872558594,63.65420150756836,12.289999961853027,13.470999908447265,0.7848199943680785
2024-05-23,33.39494705200195,62.12386703491211,12.770000457763672,13.340999937057495,0.6280184906146078
2024-05-24,33.729888916015625,61.66383743286133,11.930000305175781,13.185999965667724,0.8395731467124252
2024-05-28,33.696868896484375,60.03023147583008,12.920000076293945,13.098499965667724,0.9682626955072937
2024-05-29,33.26285171508789,59.617130279541016,14.279999732971191,13.02999997138977,0.7840209954998989
2024-05-30,33.71101379394531,60.16167068481445,14.470000267028809,12.983999967575073,0.9637590764070847
2024-05-31,34.305416107177734,60.340049743652344,12.920000076293945,12.895999956130982,1.2505887239114621
2024-06-03,33.91386795043945,59.55141830444336,13.109999656677246,12.876999950408935,1.1214243512679682
2024-06-04,33.899715423583984,60.23678207397461,13.15999984741211,12.860499954223632,1.0531710720991092
2024-06-05,33.706295013427734,59.973899841308594,12.630000114440918,12.830499982833862,0.9780807244053801
2024-06-06,33.357208251953125,59.94573974609375,12.579999923706055,12.809499979019165,0.8028056156417378
2024-06-07,32.99396896362305,60.74375915527344,12.220000267028809,12.78600001335144,0.5467347061648749
2024-06-10,33.41852951049805,61.2601318359375,12.739999771118164,12.795499992370605,0.7169618814702052
2024-06-11,33.2156867980957,60.92214584350586,12.850000381469727,12.757999992370605,0.6437624579754235
2024-06-12,32.998680114746094,60.405765533447266,12.039999961853027,12.68899998664856,0.5792392526929547
2024-06-13,33.074161529541016,59.67346954345703,11.9399995803833,12.663499975204468,0.6829064586186805
2024-06-14,32.99396896362305,61.83079528808594,12.65999984741211,12.675499963760377,0.44991190345368887
2024-06-17,32.63071823120117,61.08000564575195,12.75,12.713499975204467,0.33178829230016627
2024-06-18,32.644866943359375,60.015602111816406,12.300000190734863,12.721000003814698,0.4338008729101883
2024-06-20,32.927921295166016,65.09054565429688,13.279999732971191,12.792000007629394,0.12592761690431073
2024-06-21,32.7344970703125,67.16234588623047,13.199999809265137,12.8375,-0.15711590243043655
2024-06-24,33.16487503051758,67.2193603515625,13.329999923706055,12.86549997329712,0.05698921753713541
2024-06-25,32.85101318359375,66.15496063232422,12.84000015258789,12.910999965667724,-0.00804816824082021
2024-06-26,32.71310806274414,65.86985778808594,12.550000190734863,12.892499971389771,-0.05288642018176128
2024-06-27,32.770172119140625,65.41368103027344,12.239999771118164,12.79049997329712,0.0168071049060108
2024-06-28,32.403987884521484,65.20460510253906,12.4399995803833,12.688999938964844,-0.15106117082467943
2024-07-01,32.180484771728516,65.23311614990234,12.220000267028809,12.653999948501587,-0.2674266068070507
2024-07-02,32.346923828125,65.0050277709961,12.029999732971191,12.599999952316285,-0.16234638095014736
2024-07-03,32.541900634765625,63.28485107421875,12.09000015258789,12.546499967575073,0.09016857098597195
2024-07-05,32.59896469116211,63.379886627197266,12.479999542236328,12.538999938964844,0.11076536487161517
2024-07-08,32.63226318359375,64.19721221923828,12.369999885559082,12.528499937057495,0.05492410043988564
2024-07-09,32.72736740112305,64.39679718017578,12.510000228881836,12.542999935150146,0.08558177171562227
2024-07-10,33.036476135253906,65.337646484375,12.850000381469727,12.548499965667725,0.1592031779381851
2024-07-11,33.64042663574219,66.49710083007812,12.920000076293945,12.551999950408936,0.3635107161824919
2024-07-12,33.88771438598633,66.48758697509766,12.460000038146973,12.572999954223633,0.4902971334241953
2024-07-15,33.06501007080078,67.29539489746094,13.119999885559082,12.631999969482422,-0.0006425652771980554
2024-07-16,33.32181167602539,68.0842056274414,13.1899995803833,12.658499956130981,0.05988194605026379
2024-07-17,33.34082794189453,69.66181945800781,14.479999542236328,12.744999933242799,-0.07095220770628773
2024-07-18,33.31229782104492,69.86138916015625,15.930000305175781,12.926499938964843,-0.10325782736476143
2024-07-19,33.35033416748047,68.95853424072266,16.520000457763672,13.088499975204467,-0.003468931140914717
2024-07-22,33.63090515136719,68.81598663330078,14.90999984741211,13.173999977111816,0.15211738967077476
2024-07-23,33.42167282104492,67.63754272460938,14.720000267028809,13.243499994277954,0.15052382241701054
2024-07-24,33.79735565185547,69.85187530517578,18.040000915527344,13.503500032424927,0.14462043304528854
2024-07-25,33.51678466796875,72.71248626708984,18.459999084472656,13.798999977111816,-0.25306502687008153
2024-07-26,33.84490966796875,73.18766784667969,16.389999389648438,14.00649995803833,-0.12828175704232805
2024-07-29,33.99708557128906,73.87193298339844,16.600000381469727,14.214499998092652,-0.11172923012874729
2024-07-30,34.173038482666016,74.17604064941406,17.690000534057617,14.488000011444091,-0.04920672009504012
2024-07-31,34.615299224853516,72.28482055664062,16.360000610351562,14.70450005531311,0.3444802160075577
2024-08-01,35.23827362060547,72.6934814453125,18.59000015258789,15.029500055313111,0.6253497820207288
2024-08-02,35.29534149169922,72.95957946777344,23.389999389648438,15.575000047683716,0.6307119067076775
2024-08-05,34.36326217651367,71.11587524414062,38.56999969482422,16.885000038146973,0.32024096429490656
2024-08-06,34.65334701538086,70.50762939453125,27.709999084472656,17.644999980926514,0.5221524672579353
2024-08-07,34.848323822021484,70.32707214355469,27.850000381469727,18.394999980926514,0.6375328149694632
2024-08-08,34.88637161254883,71.83814239501953,23.790000915527344,18.938500022888185,0.5223181266794307
2024-08-09,35.0052490234375,70.00394439697266,20.3700008392334,19.334000062942504,0.7462330125974318
2024-08-12,35.06707763671875,69.3671875,20.709999084472656,19.713500022888184,0.834437392276756
2024-08-13,35.27156066894531,70.30806732177734,18.1200008392334,19.96000008583069,0.8547721723338798
2024-08-14,35.24778366088867,70.46012115478516,16.190000534057617,20.045500135421754,0.8291194839600964
2024-08-15,35.2430305480957,70.65019989013672,15.229999542236328,20.01050009727478,0.8097684133473522
2024-08-16,35.399959564208984,70.11798095703125,14.800000190734863,19.92450008392334,0.937094400803096
2024-08-19,35.63298416137695,70.75471496582031,14.649999618530273,19.91150007247925,0.9990552705315926
2024-08-20,35.55689239501953,71.03984832763672,15.880000114440918,19.969500064849854,0.9349062026526782
2024-08-21,35.808937072753906,71.40098571777344,16.270000457763672,19.88100004196167,1.0311011588921426
2024-08-22,35.76613235473633,72.13275909423828,17.549999237060547,19.835500049591065,0.9441221312786549
2024-08-23,35.86600112915039,72.91206359863281,15.859999656677246,19.809000062942506,0.9255704186466441
2024-08-26,36.099021911621094,73.14014434814453,16.149999618530273,19.786500024795533,1.023928277272251
2024-08-27,35.81368637084961,73.17817687988281,15.430000305175781,19.67350001335144,0.8752246623105532
2024-08-28,35.81368637084961,74.66073608398438,17.110000610351562,19.71100001335144,0.7431724397639314
2024-08-29,36.008663177490234,75.50655364990234,15.649999618530273,19.56399998664856,0.7671331157606012
2024-08-30,36.279727935791016,75.07888793945312,15.0,19.144500017166138,0.9432736932525637
2024-09-03,36.2274169921875,75.74415588378906,20.719999313354492,18.25199999809265,0.8573769923018956
2024-09-04,36.53652572631836,75.20243835449219,21.31999969482422,17.932500028610228,1.063051300624722
2024-09-05,36.4461669921875,74.86031341552734,19.899999618530273,17.534999990463255,1.0475065157196517
2024-09-06,36.099021911621094,74.81278991699219,22.3799991607666,17.46449990272522,0.8749449757703432
2024-09-09,36.4651985168457,75.24046325683594,19.450000762939453,17.41849989891052,1.023338795083302
2024-09-10,36.63638687133789,77.39779663085938,19.079999923706055,17.336999940872193,0.9183671490235439
2024-09-11,36.75052261352539,76.92259979248047,17.690000534057617,17.315499925613402,1.0188203406545153
2024-09-12,36.83136749267578,79.03242492675781,17.06999969482422,17.359499883651733,0.8720700373198115
2024-09-13,37.3497200012207,79.43529510498047,16.559999465942383,17.425999879837036,1.1001734193490926
2024-09-16,37.63504409790039,79.77105712890625,17.139999389648438,17.542999839782716,1.2155771549824066
2024-09-17,37.60651397705078,79.66553497314453,17.610000610351562,17.690999889373778,1.2104462058574665
2024-09-18,37.32118225097656,80.4712905883789,18.229999542236328,17.80849986076355,0.9933630894579564
2024-09-19,37.1024284362793,80.48088073730469,16.329999923706055,17.81149983406067,0.8811016749615636
2024-09-20,38.08206558227539,80.5192642211914,16.149999618530273,17.741499853134155,1.376593668073545
2024-09-23,38.459815979003906,80.56722259521484,15.890000343322754,17.742999887466432,1.5647031870501271
2024-09-24,38.186920166015625,80.37537384033203,15.390000343322754,17.704999923706055,1.4428105229127974
2024-09-25,38.387996673583984,78.85975646972656,15.40999984741211,17.70399990081787,1.6802117459332169
2024-09-26,38.12467575073242,79.65593719482422,15.369999885559082,17.616999864578247,1.4751911586688873
2024-09-27,38.502906799316406,80.20270538330078,16.959999084472656,17.682499837875366,1.6191162476001342
2024-09-30,38.67526626586914,80.42333221435547,16.729999542236328,17.768999814987183,1.6872443595074882
2024-10-01,38.98646545410156,80.5192642211914,19.260000228881836,17.69599986076355,1.837187562729106
2024-10-02,39.005615234375,81.28665161132812,18.899999618530273,17.574999856948853,1.7785886428782052
2024-10-03,38.99125289916992,80.73988342285156,20.489999771118164,17.604499864578248,1.819975066099307
2024-10-04,38.929012298583984,81.14275360107422,19.209999084472656,17.44599986076355,1.7523932654175474
2024-10-07,38.03371047973633,80.98928833007812,22.639999389648438,17.605499792099,1.3101020600100741
2024-10-08,38.052860260009766,81.73749542236328,21.420000076293945,17.722499799728393,1.2532115380116182
2024-10-09,37.727298736572266,82.62960052490234,20.860000610351562,17.88099980354309,1.0079489521337244
2024-10-10,37.612388610839844,81.21949768066406,20.93000030517578,18.07399983406067,1.0750258816112737
2024-10-11,37.94274139404297,81.48809051513672,20.459999084472656,18.268999814987183,1.2193446731270001
2024-10-14,38.42151641845703,81.58402252197266,19.700000762939453,18.396999883651734,1.45463110719319
2024-10-15,38.5938720703125,82.3226547241211,20.639999389648438,18.548499822616577,1.4766183023653032
2024-10-16,39.35991287231445,83.2147445678711,19.579999923706055,18.615999841690062,1.7872896692979556
2024-10-17,39.010406494140625,83.79987335205078,19.110000610351562,18.75499987602234,1.557174938219622
2024-10-18,39.23542404174805,83.18596649169922,18.030000686645508,18.8489999294281,1.7264531187418297
2024-10-21,39.082218170166016,82.77349090576172,18.3700008392334,18.97299995422363,1.685167629415026
2024-10-22,38.94337463378906,84.5672836303711,18.200000762939453,19.11349997520447,1.4546832862879484
2024-10-23,39.31681823730469,83.67517852783203,19.239999771118164,19.30499997138977,1.7243313176246773
2024-10-24,39.06306838989258,85.16201782226562,19.079999923706055,19.49049997329712,1.4626678267288202
2024-10-25,38.48374938964844,85.37305450439453,20.329999923706055,19.65900001525879,1.1488343905282803
2024-10-28,38.78538131713867,85.14283752441406,19.799999237060547,19.8125,1.3229554058487631
2024-10-29,37.95710372924805,84.49054718017578,19.34000015258789,19.816499996185303,0.9592289605020905
2024-10-30,37.86613464355469,84.69197845458984,20.350000381469727,19.889000034332277,0.8949585358682699
2024-10-31,38.258731842041016,85.20038604736328,23.15999984741211,20.022500038146973,1.0496168312435636
2024-11-01,37.406517028808594,85.86226654052734,21.8799991607666,20.15600004196167,0.556645811776082
2024-11-04,36.96125411987305,86.1788101196289,21.979999542236328,20.123000049591063,0.30168708165095326
2024-11-05,37.51663589477539,86.54332733154297,20.489999771118164,20.076500034332277,0.5520648907834284
2024-11-06,37.12883377075195,87.95343017578125,16.270000457763672,19.84700002670288,0.22896603978728086
2024-11-07,37.19585418701172,93.91035461425781,15.199999809265137,19.56050000190735,-0.26748768785599447
2024-11-08,37.90922546386719,92.63455200195312,14.9399995803833,19.28450002670288,0.2094552445961898
2024-11-11,38.014556884765625,93.0758056640625,14.970000267028809,19.048000001907347,0.22379589763941826
2024-11-12,37.57887649536133,90.5050277709961,14.710000038146973,18.751500034332274,0.2308924016322609
2024-11-13,37.511844635009766,88.85511779785156,14.020000457763672,18.473500061035157,0.34371256384587195
2024-11-14,37.3825798034668,88.35631561279297,14.3100004196167,18.233500051498414,0.32230894669175447
2024-11-15,37.94274139404297,84.79750061035156,16.139999389648438,18.13899998664856,0.9245740108948751
2024-11-18,38.27309799194336,84.85504150390625,15.579999923706055,17.99949994087219,1.0876932375240067
2024-11-19,38.51727294921875,84.17398834228516,16.350000381469727,17.906999921798707,1.272708679125113
2024-11-20,38.53641891479492,85.01812744140625,17.15999984741211,17.802999925613403,1.207271506896102
2024-11-21,39.206703186035156,86.10208129882812,16.8700008392334,17.692499971389772,1.4520864534651086
2024-11-22,38.99604415893555,86.51454162597656,15.239999771118164,17.437999963760376,1.3080637325006228
2024-11-25,39.06785583496094,86.80233764648438,14.600000381469727,17.178000020980836,1.319001949997215
2024-11-26,39.69026565551758,87.62728118896484,14.100000381469727,16.916000032424925,1.5625055031593211
2024-11-27,39.69026565551758,88.64408874511719,14.100000381469727,16.603500032424925,1.471937991709761
2024-11-29,39.70463180541992,88.80715942382812,13.510000228881836,16.121000051498413,1.464729622934965
2024-12-02,38.852413177490234,90.18846130371094,13.34000015258789,15.694000101089477,0.907677470620678
2024-12-03,38.51727294921875,88.7208251953125,13.300000190734863,15.260000133514405,0.867719852818504
2024-12-04,38.512481689453125,87.85749053955078,13.449999809265137,14.908000135421753,0.942177364485058
2024-12-05,38.632179260253906,89.58414459228516,13.539999961853027,14.77150011062622,0.8493432309009373
2024-12-06,38.153404235839844,88.37549591064453,12.770000457763672,14.650000143051148,0.7131669771001554
2024-12-09,37.67462921142578,86.89824676513672,14.1899995803833,14.612500143051147,0.600915088769965
2024-12-10,37.401729583740234,88.57693481445312,14.180000305175781,14.573000144958495,0.3124109180473388
2024-12-11,37.1671257019043,88.61530303955078,13.579999923706055,14.51650013923645,0.18951408525867927
2024-12-12,37.14797592163086,88.61530303955078,13.920000076293945,14.511500120162964,0.1797614612781707
2024-12-13,37.17192077636719,88.85713195800781,13.8100004196167,14.486500120162964,0.17041631501560434
2024-12-16,36.87507629394531,89.04093170166016,14.6899995803833,14.414000129699707,0.0028678600395965845
2024-12-17,36.721866607666016,89.76641082763672,15.869999885559082,14.428500127792358,-0.13977771574946699
2024-12-18,35.85529708862305,87.72537994384766,27.6200008392334,14.992000150680543,-0.3993097721213013
2024-12-19,36.01808166503906,88.11229705810547,24.09000015258789,15.338500165939331,-0.3508695233544883
2024-12-20,36.59260559082031,89.54391479492188,18.360000610351562,15.41300015449524,-0.1857901047973895
2024-12-23,36.71714782714844,90.34678649902344,16.780000686645508,15.490000200271606,-0.19387522716981756
2024-12-24,36.91990280151367,90.8788070678711,14.270000457763672,15.473500204086303,-0.13800323497628997
2024-12-26,36.833011627197266,91.32376861572266,14.729999542236328,15.505000162124634,-0.22188820802585896
2024-12-27,36.726806640625,91.03357696533203,15.949999809265137,15.597500133514405,-0.25012891376860236
2024-12-30,36.572330474853516,89.00222778320312,17.399999618530273,15.792000102996827,-0.14786753266143687
2024-12-31,36.53853988647461,89.3504638671875,17.350000381469727,15.992500114440919,-0.1960939920244017
2025-01-02,36.81852722167969,88.87648010253906,17.93000030517578,16.224000120162962,-0.01128374328671532
2025-01-03,37.20954132080078,88.42184448242188,16.1299991607666,16.358000087738038,0.22834700621379792
2025-01-06,36.79438400268555,88.24773406982422,16.040000915527344,16.483000135421754,0.032423263108094826
2025-01-07,36.70267105102539,87.6673355102539,17.81999969482422,16.73550009727478,0.03741194036002798
2025-01-08,36.69301223754883,86.2260513305664,17.700000762939453,16.911000156402586,0.1608687251376264
2025-01-10,36.485435485839844,86.94185638427734,19.540000915527344,17.179000186920167,-0.00860330352166494
2025-01-13,36.06062698364258,86.99989318847656,19.190000534057617,17.459500217437743,-0.23011967186909785
2025-01-14,36.53370666503906,88.0252456665039,18.709999084472656,17.69900016784668,-0.08051767324815325
2025-01-15,37.069549560546875,89.3601303100586,16.1200008392334,17.814500188827516,0.07347828257886206
2025-01-16,38.006065368652344,88.65399169921875,16.600000381469727,17.910000228881835,0.6133243085212315
2025-01-17,38.05916213989258,88.83777618408203,15.970000267028809,17.915000247955323,0.6239957307505031
2025-01-21,38.64328384399414,89.92117309570312,15.0600004196167,17.287000226974488,0.8249793050843252
2025-01-22,37.80813980102539,89.99855041503906,15.100000381469727,16.837500238418578,0.392764072299557
2025-01-23,37.98675537109375,89.88247680664062,15.020000457763672,16.670500230789184,0.4940683616742097
2025-01-24,38.37294006347656,90.02757263183594,14.850000381469727,16.574000215530397,0.6778212323085481
2025-01-27,37.48470687866211,92.2330322265625,17.899999618530273,16.755500173568727,0.029019439077016842
2025-01-28,36.968177795410156,90.7820816040039,16.40999984741211,16.839500188827515,-0.10480230482262093
2025-01-29,37.04541015625,92.46519470214844,16.559999465942383,16.870000171661378,-0.21538496086974257
2025-01-30,37.81779098510742,93.7807388305664,15.84000015258789,16.792000198364256,0.06079799713325914
2025-01-31,37.59572982788086,94.02256774902344,16.43000030517578,16.74600019454956,-0.0738333977107849
2025-02-03,37.798484802246094,95.16400146484375,18.6200008392334,16.780500221252442,-0.07224211166662056
2025-02-04,37.465396881103516,94.78673553466797,17.209999084472656,16.834500217437743,-0.20827429558675234
2025-02-05,37.8419303894043,96.3924789428711,15.770000457763672,16.821000194549562,-0.1595371365091382
2025-02-06,37.798484802246094,94.83511352539062,15.5,16.70500020980835,-0.042947913328091114
2025-02-07,37.72124481201172,92.9004898071289,16.540000915527344,16.647000217437743,0.09003302252713886
2025-02-10,38.13157653808594,92.35879516601562,15.8100004196167,16.46050019264221,0.3472562637672891
2025-02-11,38.32467269897461,92.99722290039062,16.020000457763672,16.302000188827513,0.3887314687620797
2025-02-12,38.25708770751953,99.9328384399414,15.890000343322754,16.16100025177002,-0.26344673025795035
2025-02-13,38.3439826965332,102.49620056152344,15.100000381469727,16.110000228881837,-0.447512571814504
2025-02-14,38.1846809387207,100.67767333984375,14.770000457763672,16.018500232696532,-0.3666649230445162
