Date,KO,TXN,VIX,AvgVIX,zscore
2024-06-11,59.96615982055664,186.5796661376953,12.850000381469727,12.757999992370605,-1.260625287259619
2024-06-12,59.333946228027344,188.03494262695312,12.039999961853027,12.68899998664856,-1.423529454094244
2024-06-13,59.43775177001953,185.4834747314453,11.9399995803833,12.663499975204468,-1.3300418170831687
2024-06-14,59.480533599853516,183.234375,12.65999984741211,12.675499963760377,-1.2569507657272199
2024-06-17,59.547096252441406,184.1793670654297,12.75,12.713499975204467,-1.2714939673500696
2024-06-18,59.556610107421875,185.45510864257812,12.300000190734863,12.721000003814698,-1.3064926825829726
2024-06-20,59.12868881225586,182.15707397460938,13.279999732971191,12.792000007629394,-1.2931464944228854
2024-06-21,59.68973922729492,184.7747344970703,13.199999809265137,12.8375,-1.261397324501636
2024-06-24,60.83085632324219,183.2438507080078,13.329999923706055,12.86549997329712,-0.998988345015016
2024-06-25,60.707237243652344,183.7730255126953,12.84000015258789,12.910999965667724,-1.0379013598537605
2024-06-26,60.90692901611328,182.47837829589844,12.550000190734863,12.892499971389771,-0.9623485131175616
2024-06-27,60.77379608154297,182.7902374267578,12.239999771118164,12.79049997329712,-0.9968091868682463
2024-06-28,60.52655792236328,183.82974243164062,12.4399995803833,12.688999938964844,-1.0740913576533668
2024-07-01,60.17470932006836,183.8958740234375,12.220000267028809,12.653999948501587,-1.143287500048948
2024-07-02,60.05108642578125,187.5057830810547,12.029999732971191,12.599999952316285,-1.2711118245805708
2024-07-03,60.222259521484375,187.99716186523438,12.09000015258789,12.546499967575073,-1.2525579454795506
2024-07-05,60.63115310668945,187.85540771484375,12.479999542236328,12.538999938964844,-1.1702700316937427
2024-07-08,59.87041473388672,190.38800048828125,12.369999885559082,12.528499937057495,-1.3888448482058298
2024-07-09,59.61365509033203,189.15005493164062,12.510000228881836,12.542999935150146,-1.4022202497955631
2024-07-10,59.746795654296875,192.41973876953125,12.850000381469727,12.548499965667725,-1.4711221325578894
2024-07-11,60.003543853759766,188.98941040039062,12.920000076293945,12.551999950408936,-1.3230216405660171
2024-07-12,60.574100494384766,190.76597595214844,12.460000038146973,12.572999954223633,-1.2651803370059471
2024-07-15,60.298336029052734,190.6620330810547,13.119999885559082,12.631999969482422,-1.3149177577037745
2024-07-16,61.11612319946289,195.25469970703125,13.1899995803833,12.658499956130981,-1.2910692717828116
2024-07-17,62.010005950927734,193.02450561523438,14.479999542236328,12.744999933242799,-1.0557591909836799
2024-07-18,61.9909782409668,194.54595947265625,15.930000305175781,12.926499938964843,-1.1033075022066003
2024-07-19,62.08607482910156,188.1483612060547,16.520000457763672,13.088499975204467,-0.9004853080212458
2024-07-22,61.591590881347656,194.55540466308594,14.90999984741211,13.173999977111816,-1.179958982280095
2024-07-23,61.772274017333984,187.3828887939453,14.720000267028809,13.243499994277954,-0.938404935342481
2024-07-24,62.5805549621582,187.37344360351562,18.040000915527344,13.503500032424927,-0.7835565933941671
2024-07-25,62.82780838012695,186.3056182861328,18.459999084472656,13.798999977111816,-0.7054541748772087
2024-07-26,63.75971984863281,190.87939453125,16.389999389648438,14.00649995803833,-0.6592353634891903
2024-07-29,63.550506591796875,190.7754364013672,16.600000381469727,14.214499998092652,-0.6962450821349736
2024-07-30,64.35880279541016,189.9344024658203,17.690000534057617,14.488000011444091,-0.5173940117497537
2024-07-31,63.46491622924805,193.85313415527344,16.360000610351562,14.70450005531311,-0.8014363403142587
2024-08-01,64.62504577636719,183.8851318359375,18.59000015258789,15.029500055313111,-0.29189456163107824
2024-08-02,65.9278335571289,178.3018798828125,23.389999389648438,15.575000047683716,0.11838446124128234
2024-08-05,64.7581787109375,172.3381805419922,38.56999969482422,16.885000038146973,0.06681302226120364
2024-08-06,64.71064758300781,177.81678771972656,27.709999084472656,17.644999980926514,-0.10039048847812697
2024-08-07,65.10050964355469,175.0775146484375,27.850000381469727,18.394999980926514,0.05322272728532444
2024-08-08,65.3572769165039,183.8565673828125,23.790000915527344,18.938500022888185,-0.15103820854103853
2024-08-09,65.30972290039062,182.81983947753906,20.3700008392334,19.334000062942504,-0.13021227893618448
2024-08-12,64.82474517822266,182.6771697998047,20.709999084472656,19.713500022888184,-0.21884200675336682
2024-08-13,65.10050964355469,187.6136016845703,18.1200008392334,19.96000008583069,-0.3085711438933636
2024-08-14,65.21463012695312,186.05374145507812,16.190000534057617,20.045500135421754,-0.24172886318753858
2024-08-15,65.28119659423828,192.06497192382812,15.229999542236328,20.01050009727478,-0.4024839452482043
2024-08-16,65.78518676757812,190.7333984375,14.800000190734863,19.92450008392334,-0.2676713339470214
2024-08-19,65.59500122070312,190.85702514648438,14.649999618530273,19.91150007247925,-0.3076103328980733
2024-08-20,65.97537231445312,192.6451416015625,15.880000114440918,19.969500064849854,-0.28647349908709596
2024-08-21,66.15604400634766,198.19033813476562,16.270000457763672,19.88100004196167,-0.4119572547283796
2024-08-22,65.9278335571289,193.81507873535156,17.549999237060547,19.835500049591065,-0.3293294267564425
2024-08-23,66.3652572631836,199.62657165527344,15.859999656677246,19.809000062942506,-0.41339725884385586
2024-08-26,67.36371612548828,198.07620239257812,16.149999618530273,19.786500024795533,-0.17770790382617774
2024-08-27,67.99134063720703,200.3970489501953,15.430000305175781,19.67350001335144,-0.12466098725185418
2024-08-28,68.22906494140625,197.59112548828125,17.110000610351562,19.71100001335144,0.0017809274315744989
2024-08-29,68.51435089111328,200.77745056152344,15.649999618530273,19.56399998664856,-0.03561890227248538
2024-08-30,68.91373443603516,203.86868286132812,15.0,19.144500017166138,-0.04845429753747609
2024-09-03,69.42723083496094,191.9698486328125,20.719999313354492,18.25199999809265,0.39314945308496724
2024-09-04,68.99931335449219,194.03384399414062,21.31999969482422,17.932500028610228,0.2517471578691878
2024-09-05,67.67753601074219,191.70352172851562,19.899999618530273,17.534999990463255,0.06622383507994954
2024-09-06,67.64900207519531,187.80381774902344,22.3799991607666,17.46449990272522,0.17331320479568676
2024-09-09,68.32416534423828,191.34210205078125,19.450000762939453,17.41849989891052,0.20031595313611528
2024-09-10,68.03888702392578,190.03904724121094,19.079999923706055,17.336999940872193,0.18336570163276514
2024-09-11,67.59196472167969,192.5215301513672,17.690000534057617,17.315499925613402,0.026251291098988206
2024-09-12,67.7345962524414,186.40565490722656,17.06999969482422,17.359499883651733,0.23003349348392238
2024-09-13,68.37129974365234,190.16265869140625,16.559999465942383,17.425999879837036,0.24336890283649903
2024-09-16,69.03192901611328,188.77403259277344,17.139999389648438,17.542999839782716,0.4097837449295961
2024-09-17,68.74468994140625,191.5513458251953,17.610000610351562,17.690999889373778,0.274698315858746
2024-09-18,68.69683074951172,190.90455627441406,18.229999542236328,17.80849986076355,0.2842121880658968
2024-09-19,67.61490631103516,197.4579620361328,16.329999923706055,17.81149983406067,-0.11182772539071555
2024-09-20,68.59149932861328,193.3680419921875,16.149999618530273,17.741499853134155,0.19297192426491436
2024-09-23,68.67767333984375,193.89117431640625,15.890000343322754,17.742999887466432,0.19435415426583522
2024-09-24,68.29469299316406,194.9279327392578,15.390000343322754,17.704999923706055,0.0911918969511134
2024-09-25,68.40959167480469,195.04205322265625,15.40999984741211,17.70399990081787,0.10987159662720002
2024-09-26,68.3617172241211,199.03684997558594,15.369999885559082,17.616999864578247,-0.014574518349395696
2024-09-27,68.73512268066406,198.9227294921875,16.959999084472656,17.682499837875366,0.06012912822411656
2024-09-30,68.8021469116211,196.47828674316406,16.729999542236328,17.768999814987183,0.1434939363662961
2024-10-01,68.65853118896484,191.7510986328125,19.260000228881836,17.69599986076355,0.2524564006908668
2024-10-02,67.98831176757812,193.49168395996094,18.899999618530273,17.574999856948853,0.0740499265851893
2024-10-03,67.5191650390625,191.8176727294922,20.489999771118164,17.604499864578248,0.032642530331685966
2024-10-04,67.18405151367188,192.806884765625,19.209999084472656,17.44599986076355,-0.059993472096693534
2024-10-07,66.07342529296875,191.4372100830078,22.639999389648438,17.605499792099,-0.23286070003781245
2024-10-08,66.2361831665039,192.331298828125,21.420000076293945,17.722499799728393,-0.22753843565596754
2024-10-09,66.60958099365234,194.95645141601562,20.860000610351562,17.88099980354309,-0.23189219324319663
2024-10-10,66.30320739746094,192.57858276367188,20.93000030517578,18.07399983406067,-0.22185737480740073
2024-10-11,66.60958099365234,195.089599609375,20.459999084472656,18.268999814987183,-0.23573487558714315
2024-10-14,67.3468246459961,198.46617126464844,19.700000762939453,18.396999883651734,-0.19219280882399625
2024-10-15,67.3468246459961,190.0770721435547,20.639999389648438,18.548499822616577,0.04991819742333472
2024-10-16,67.56703186035156,190.8855743408203,19.579999923706055,18.615999841690062,0.06869712529121579
2024-10-17,66.92555236816406,188.6123046875,19.110000610351562,18.75499987602234,0.011627501904503392
2024-10-18,67.44257354736328,188.77403259277344,18.030000686645508,18.8489999294281,0.10583520047517314
2024-10-21,66.49469757080078,186.2059326171875,18.3700008392334,18.97299995422363,-0.0013208664993644564
2024-10-22,66.49469757080078,184.49383544921875,18.200000762939453,19.11349997520447,0.04809058545116174
2024-10-23,65.11598205566406,191.88427734375,19.239999771118164,19.30499997138977,-0.42886471470986814
2024-10-24,64.4361801147461,196.51632690429688,19.079999923706055,19.49049997329712,-0.6925519622654437
2024-10-25,64.07234954833984,196.82069396972656,20.329999923706055,19.65900001525879,-0.7709150583857913
2024-10-28,63.83298873901367,195.7744598388672,19.799999237060547,19.8125,-0.7864959331179879
2024-10-29,62.770225524902344,201.02479553222656,19.34000015258789,19.816499996185303,-1.1412645999892237
2024-10-30,63.114898681640625,197.77183532714844,20.350000381469727,19.889000034332277,-0.9814682070105303
2024-10-31,62.53085708618164,194.507080078125,23.15999984741211,20.022500038146973,-0.9989389355773085
2024-11-01,62.24363708496094,196.19210815429688,21.8799991607666,20.15600004196167,-1.1024971583673662
2024-11-04,62.33937454223633,194.98577880859375,21.979999542236328,20.123000049591063,-1.0493734189133015
2024-11-05,62.58831787109375,193.83689880371094,20.489999771118164,20.076500034332277,-0.9686085678259089
2024-11-06,60.98937225341797,205.8140869140625,16.270000457763672,19.84700002670288,-1.6200550748069682
2024-11-07,60.951080322265625,208.2746124267578,15.199999809265137,19.56050000190735,-1.6983892658732511
2024-11-08,61.20001220703125,210.90750122070312,14.9399995803833,19.28450002670288,-1.7267691746926743
2024-11-11,60.663841247558594,206.6757354736328,14.970000267028809,19.048000001907347,-1.7071770086182398
2024-11-12,60.510650634765625,203.71734619140625,14.710000038146973,18.751500034332274,-1.651093520230989
2024-11-13,60.319156646728516,196.95802307128906,14.020000457763672,18.473500061035157,-1.492639496223914
2024-11-14,59.8883056640625,197.2261199951172,14.3100004196167,18.233500051498414,-1.5827728221494
2024-11-15,59.1127815246582,192.55397033691406,16.139999389648438,18.13899998664856,-1.5962450250574052
2024-11-18,59.2276725769043,198.35586547851562,15.579999923706055,17.99949994087219,-1.7417170496621603
2024-11-19,59.92660903930664,192.50611877441406,16.350000381469727,17.906999921798707,-1.4392275411332034
2024-11-20,60.30958938598633,189.74879455566406,17.15999984741211,17.802999925613403,-1.2864094256450718
2024-11-21,61.046817779541016,189.7583465576172,16.8700008392334,17.692499971389772,-1.1456974453568087
2024-11-22,61.20001220703125,189.56686401367188,15.239999771118164,17.437999963760376,-1.1108743004549826
2024-11-25,61.640438079833984,194.28688049316406,14.600000381469727,17.178000020980836,-1.1628677788155528
2024-11-26,61.80320739746094,192.39120483398438,14.100000381469727,16.916000032424925,-1.0770301912154931
2024-11-27,61.68830871582031,190.70616149902344,14.100000381469727,16.603500032424925,-1.0503727567322751
2024-11-29,61.81855010986328,192.46780395507812,13.510000228881836,16.121000051498413,-1.0763067142157567
2024-12-02,61.403724670410156,193.1858673095703,13.34000015258789,15.694000101089477,-1.1763614305033772
2024-12-03,61.2783088684082,188.82965087890625,13.300000190734863,15.260000133514405,-1.0746247246869183
2024-12-04,60.0145378112793,188.2743377685547,13.449999809265137,14.908000135421753,-1.3002820217001534
2024-12-05,60.69948196411133,184.77024841308594,13.539999961853027,14.77150011062622,-1.0681645242780682
2024-12-06,60.32324981689453,184.87554931640625,12.770000457763672,14.650000143051148,-1.1431542127708874
2024-12-09,60.390769958496094,185.21063232421875,14.1899995803833,14.612500143051147,-1.1399122119365073
2024-12-10,60.68983459472656,182.0799102783203,14.180000305175781,14.573000144958495,-0.9923658149607045
2024-12-11,60.42936706542969,183.53517150878906,13.579999923706055,14.51650013923645,-1.0841767764332895
2024-12-12,61.587013244628906,183.54476928710938,13.920000076293945,14.511500120162964,-0.8630653658092807
2024-12-13,60.89242172241211,183.4298858642578,13.8100004196167,14.486500120162964,-0.9925835803670969
2024-12-16,60.3425407409668,181.3905792236328,14.6899995803833,14.414000129699707,-1.038888110092457
2024-12-17,61.16254425048828,180.10765075683594,15.869999885559082,14.428500127792358,-0.8450449722709006
2024-12-18,60.63195037841797,177.1205596923828,27.6200008392334,14.992000150680543,-0.8603077928456742
2024-12-19,60.246070861816406,176.6131134033203,24.09000015258789,15.338500165939331,-0.9194584442540957
2024-12-20,60.3425407409668,178.91087341308594,18.360000610351562,15.41300015449524,-0.967323325802415
2024-12-23,60.17853927612305,182.0416259765625,16.780000686645508,15.490000200271606,-1.089041105237584
2024-12-24,60.62230682373047,184.24366760253906,14.270000457763672,15.473500204086303,-1.0677262850837679
2024-12-26,60.36183547973633,183.56387329101562,14.729999542236328,15.505000162124634,-1.0979198645035506
2024-12-27,60.246070861816406,183.0373077392578,15.949999809265137,15.597500133514405,-1.1048619223333305
2024-12-30,59.84089279174805,179.95448303222656,17.399999618530273,15.792000102996827,-1.093377317539924
2024-12-31,60.06277084350586,179.5236358642578,17.350000381469727,15.992500114440919,-1.0385109986289989
2025-01-02,59.65760040283203,178.98748779296875,17.93000030517578,16.224000120162962,-1.1005225099121076
2025-01-03,59.57077407836914,182.39585876464844,16.1299991607666,16.358000087738038,-1.2154934259603447
2025-01-06,58.66394805908203,183.99473571777344,16.040000915527344,16.483000135421754,-1.4350588455125186
2025-01-07,58.69288635253906,184.02346801757812,17.81999969482422,16.73550009727478,-1.4303539022178502
2025-01-08,59.53218460083008,183.49688720703125,17.700000762939453,16.911000156402586,-1.2546491741888575
2025-01-10,58.914772033691406,182.0511932373047,19.540000915527344,17.179000186920167,-1.3310002283513838
2025-01-13,59.474308013916016,182.95115661621094,19.190000534057617,17.459500217437743,-1.2499676108212867
2025-01-14,59.85054016113281,185.25851440429688,18.709999084472656,17.69900016784668,-1.2446077139277794
2025-01-15,59.590065002441406,189.09771728515625,16.1200008392334,17.814500188827516,-1.4052211467461257
2025-01-16,60.05312728881836,179.3896026611328,16.600000381469727,17.910000228881835,-1.0364870093737613
2025-01-17,60.49689483642578,184.22451782226562,15.970000267028809,17.915000247955323,-1.0911574233574015
2025-01-21,60.217124938964844,186.9148406982422,15.0600004196167,17.287000226974488,-1.222303887673807
2025-01-22,59.59971237182617,188.65731811523438,15.100000381469727,16.837500238418578,-1.3906661782498555
2025-01-23,59.35853958129883,192.06568908691406,15.020000457763672,16.670500230789184,-1.535154332338536
2025-01-24,59.73477554321289,177.618408203125,14.850000381469727,16.574000215530397,-1.046251627135519
2025-01-27,61.61595153808594,179.0640869140625,17.899999618530273,16.755500173568727,-0.7282178519869406
2025-01-28,60.159244537353516,172.87924194335938,16.40999984741211,16.839500188827515,-0.828302876751921
2025-01-29,60.61266326904297,172.59201049804688,16.559999465942383,16.870000171661378,-0.7333014656456167
2025-01-30,61.78960418701172,177.3790283203125,15.84000015258789,16.792000198364256,-0.6463773835270683
2025-01-31,61.23971939086914,178.05418395996094,16.43000030517578,16.74600019454956,-0.771022543712657
2025-02-03,61.11430358886719,174.5145263671875,18.6200008392334,16.780500221252442,-0.6928518822411431
2025-02-04,60.45830535888672,174.14801025390625,17.209999084472656,16.834500217437743,-0.8077273430167875
2025-02-05,60.89242172241211,175.1414337158203,15.770000457763672,16.821000194549562,-0.7533772650137233
2025-02-06,61.12395477294922,176.77142333984375,15.5,16.70500020980835,-0.756140667139349
2025-02-07,61.587013244628906,173.60787963867188,16.540000915527344,16.647000217437743,-0.5762848287069575
2025-02-10,62.2719612121582,173.90689086914062,15.8100004196167,16.46050019264221,-0.4539248125576282
2025-02-11,65.21431732177734,172.884521484375,16.020000457763672,16.302000188827513,0.13827752475780275
2025-02-12,66.28514099121094,173.5982666015625,15.890000343322754,16.16100025177002,0.32246316046847806
2025-02-13,67.0472640991211,174.37948608398438,15.100000381469727,16.110000228881837,0.44566553795710795
2025-02-14,66.43950653076172,176.53030395507812,14.770000457763672,16.018500232696532,0.267364886931813
2025-02-18,66.61315155029297,179.8385009765625,15.350000381469727,15.98750023841858,0.2050975836168169
2025-02-19,67.59715270996094,189.3483428955078,15.270000457763672,15.998000240325927,0.11882223417485288
2025-02-20,67.5682144165039,196.71702575683594,15.65999984741211,16.026000213623046,-0.09937352648157582
2025-02-21,68.83197784423828,194.82664489746094,18.209999084472656,16.185500144958496,0.19686550753961668
2025-02-24,68.09879302978516,193.61138916015625,18.979999542236328,16.392000102996825,0.09172366240447184
2025-02-25,68.96703338623047,192.8783721923828,19.43000030517578,16.4685001373291,0.27892106993078447
2025-02-26,68.30138397216797,191.20016479492188,19.100000381469727,16.603000164031982,0.2000555769784154
2025-02-27,68.3689193725586,184.50662231445312,21.1299991607666,16.831500148773195,0.40614797272518394
2025-02-28,68.69691467285156,189.0300750732422,19.6299991607666,17.021000099182128,0.3383261238041034
2025-03-03,69.76774597167969,187.4868927001953,22.780000686645508,17.338500118255617,0.5876485778888444
2025-03-04,67.7129135131836,187.92091369628906,23.510000228881836,17.583000087738036,0.18215622497500672
2025-03-05,67.60680389404297,188.625,21.93000030517578,17.819000148773192,0.14154374226810157
2025-03-06,67.973388671875,182.61622619628906,24.8700008392334,18.27400016784668,0.38506382438485004
2025-03-07,68.90914916992188,183.75430297851562,23.3700008392334,18.66750020980835,0.531173668744725
2025-03-10,68.92845153808594,179.86741638183594,27.860000610351562,19.23350019454956,0.6470413472193768
2025-03-11,68.53292846679688,171.0423583984375,26.920000076293945,19.78900017738342,0.8260943265999511
2025-03-12,67.47174072265625,169.46058654785156,24.229999542236328,20.199500131607056,0.6688028841426967
2025-03-13,67.16304016113281,167.4351806640625,24.65999984741211,20.638000106811525,0.6682205504695268
2025-03-14,67.21162414550781,170.155029296875,21.770000457763672,20.97150011062622,0.5990164057937956
2025-03-17,68.14458465576172,173.5982666015625,20.510000228881836,21.25850009918213,0.6780634062584955
2025-03-18,67.42542266845703,173.0774383544922,21.700000762939453,21.576000118255614,0.5555619781159554
2025-03-19,67.3282470703125,175.28611755371094,19.899999618530273,21.807500076293945,0.47323519980199996
2025-03-20,67.74613189697266,174.2637481689453,19.799999237060547,22.014500045776366,0.5826573239686048
2025-03-21,66.73542785644531,172.64340209960938,19.280000686645508,22.06800012588501,0.4361336508254845
2025-03-24,67.00753021240234,178.92222595214844,17.479999542236328,21.99300012588501,0.30696248230315604
