Date,PEP,UPS,VIX,AvgVIX,zscore
2024-05-02,163.26219177246094,131.05934143066406,14.680000305175781,16.307999849319458,0.3383801010055337
2024-05-03,163.91354370117188,130.35606384277344,13.489999771118164,16.18099980354309,0.45619856218206345
2024-05-06,163.60650634765625,130.56971740722656,13.489999771118164,16.095999813079835,0.4075162966393518
2024-05-07,165.65365600585938,130.94361877441406,13.229999542236328,16.008499813079833,0.6274937973592493
2024-05-08,165.0860137939453,131.5489959716797,13.0,15.868499803543092,0.5252542556907569
2024-05-09,165.6908721923828,131.80714416503906,12.6899995803833,15.75749979019165,0.5816599324002907
2024-05-10,167.30068969726562,132.65325927734375,12.550000190734863,15.519499826431275,0.722530480331684
2024-05-13,168.33358764648438,135.56069946289062,13.600000381469727,15.237999868392944,0.6753785006443812
2024-05-14,167.37513732910156,133.16635131835938,13.420000076293945,14.988999891281129,0.7014763926610932
2024-05-15,166.99363708496094,133.16635131835938,12.449999809265137,14.700999927520751,0.6564290979005992
2024-05-16,170.39007568359375,134.71456909179688,12.420000076293945,14.42199993133545,0.9674237570144851
2024-05-17,169.5339813232422,134.3365478515625,11.989999771118164,14.085999965667725,0.8883249116250533
2024-05-20,167.7845458984375,132.85128784179688,12.149999618530273,13.846499919891357,0.7681452519863313
2024-05-21,168.50111389160156,130.89801025390625,11.859999656677246,13.654999923706054,0.9663726203064337
2024-05-22,169.44091796875,129.41278076171875,12.289999961853027,13.470999908447265,1.1637347950026569
2024-05-23,166.81683349609375,125.20913696289062,12.770000457763672,13.340999937057495,1.0983962740065463
2024-05-24,165.62576293945312,124.81306457519531,11.930000305175781,13.185999965667724,0.9807936361393828
2024-05-28,161.3359832763672,123.84092712402344,12.920000076293945,13.098499965667724,0.5308052310755245
2024-05-29,159.26087951660156,120.98751068115234,14.279999732971191,13.02999997138977,0.45175186583254184
2024-05-30,158.63742065429688,123.19281005859375,14.470000267028809,12.983999967575073,0.2498595135353072
2024-05-31,160.8893280029297,125.05609130859375,12.920000076293945,12.895999956130982,0.4073825167606257
2024-06-03,159.33531188964844,124.59706115722656,13.109999656677246,12.876999950408935,0.250585547712238
2024-06-04,161.810546875,122.08566284179688,13.15999984741211,12.860499954223632,0.688939122862594
2024-06-05,161.43833923339844,123.83193969726562,12.630000114440918,12.830499982833862,0.543414122284507
2024-06-06,161.16848754882812,123.82292175292969,12.579999923706055,12.809499979019165,0.5120747581556726
2024-06-07,160.4134979248047,123.89493560791016,12.220000267028809,12.78600001335144,0.4187372857636356
2024-06-10,155.59283447265625,123.93091583251953,12.739999771118164,12.795499992370605,-0.15257629122818836
2024-06-11,154.81442260742188,123.63389587402344,12.850000381469727,12.757999992370605,-0.2272140076847022
2024-06-12,153.6514434814453,122.80574798583984,12.039999961853027,12.68899998664856,-0.3163672695772455
2024-06-13,153.1824951171875,121.41954803466797,11.9399995803833,12.663499975204468,-0.2911098557005175
2024-06-14,153.6326904296875,122.10365295410156,12.65999984741211,12.675499963760377,-0.2777431434838456
2024-06-17,155.81793212890625,122.28367614746094,12.75,12.713499975204467,-0.030182594250263674
2024-06-18,156.1367950439453,120.7984619140625,12.300000190734863,12.721000003814698,0.0938583740003993
2024-06-20,156.32435607910156,123.20182800292969,13.279999732971191,12.792000007629394,-0.02379015414482918
2024-06-21,156.88710021972656,122.95879364013672,13.199999809265137,12.8375,0.0567947793820159
2024-06-24,157.6374053955078,124.75907135009766,13.329999923706055,12.86549997329712,0.04067429915000164
2024-06-25,156.9527587890625,120.9424819946289,12.84000015258789,12.910999965667724,0.18182967261727268
2024-06-26,156.38064575195312,124.35399627685547,12.550000190734863,12.892499971389771,-0.084161206832592
2024-06-27,155.93048095703125,122.26567840576172,12.239999771118164,12.79049997329712,-0.015846036314376515
2024-06-28,154.68310546875,123.18383026123047,12.4399995803833,12.688999938964844,-0.21654106592684014
2024-07-01,152.7698516845703,122.37371063232422,12.220000267028809,12.653999948501587,-0.3953349021682293
2024-07-02,153.41697692871094,121.43754577636719,12.029999732971191,12.599999952316285,-0.2644692668186369
2024-07-03,152.49786376953125,122.01364135742188,12.09000015258789,12.546499967575073,-0.4065070521022158
2024-07-05,154.1766357421875,122.73375701904297,12.479999542236328,12.538999938964844,-0.25016544813095326
2024-07-08,152.04766845703125,121.99564361572266,12.369999885559082,12.528499937057495,-0.4586189475207393
2024-07-09,151.8413543701172,120.8704605102539,12.510000228881836,12.542999935150146,-0.41753231296746385
2024-07-10,153.4263458251953,122.10365295410156,12.850000381469727,12.548499965667725,-0.3021081769630137
2024-07-11,153.7639923095703,124.43499755859375,12.920000076293945,12.551999950408936,-0.39784547105338064
2024-07-12,156.0430145263672,128.13458251953125,12.460000038146973,12.572999954223633,-0.3439322875941017
2024-07-15,153.6795654296875,129.75482177734375,13.119999885559082,12.631999969482422,-0.7172505757950974
2024-07-16,154.52365112304688,132.6172637939453,13.1899995803833,12.658499956130981,-0.7840799908605711
2024-07-17,159.33493041992188,132.66229248046875,14.479999542236328,12.744999933242799,-0.21858650080606093
2024-07-18,159.78512573242188,130.3039093017578,15.930000305175781,12.926499938964843,-0.028248630354749817
2024-07-19,158.837890625,130.6819610595703,16.520000457763672,13.088499975204467,-0.16208750266054894
2024-07-22,157.24346923828125,130.6819610595703,14.90999984741211,13.173999977111816,-0.35035571816784955
2024-07-23,155.94921875,114.9295654296875,14.720000267028809,13.243499994277954,0.41308318655857157
2024-07-24,157.72181701660156,115.69467163085938,18.040000915527344,13.503500032424927,0.5778867905588363
2024-07-25,160.39474487304688,114.38947296142578,18.459999084472656,13.798999977111816,0.9694232878252691
2024-07-26,162.01727294921875,115.96471405029297,16.389999389648438,14.00649995803833,1.0693839197047208
2024-07-29,162.4486846923828,115.76669311523438,16.600000381469727,14.214499998092652,1.1318429336006095
2024-07-30,162.4205322265625,116.14474487304688,17.690000534057617,14.488000011444091,1.1065287275338644
2024-07-31,161.9422149658203,117.35093688964844,16.360000610351562,14.70450005531311,0.9798892672609324
2024-08-01,164.08995056152344,117.53994750976562,18.59000015258789,15.029500055313111,1.2224983528006128
2024-08-02,166.97857666015625,115.2716064453125,23.389999389648438,15.575000047683716,1.6955270638012039
2024-08-05,163.22708129882812,113.4353256225586,38.56999969482422,16.885000038146973,1.3593631839316693
2024-08-06,161.77340698242188,112.0671157836914,27.709999084472656,17.644999980926514,1.2672983896872867
2024-08-07,161.1168975830078,111.00496673583984,27.850000381469727,18.394999980926514,1.2515597853622542
2024-08-08,161.66085815429688,113.60635375976562,23.790000915527344,18.938500022888185,1.164476474522011
2024-08-09,161.6796417236328,113.25531005859375,20.3700008392334,19.334000062942504,1.1871134409699746
2024-08-12,160.76986694335938,112.39116668701172,20.709999084472656,19.713500022888184,1.1299521141216302
2024-08-13,161.66085815429688,113.8583984375,18.1200008392334,19.96000008583069,1.1498158950532764
2024-08-14,162.91763305664062,113.7953872680664,16.190000534057617,20.045500135421754,1.3018801834151132
2024-08-15,161.8015594482422,115.71269226074219,15.229999542236328,20.01050009727478,1.0585718613092183
2024-08-16,161.8953399658203,116.70282745361328,14.800000190734863,19.92450008392334,1.012052614415109
2024-08-19,163.0207977294922,117.55061340332031,14.649999618530273,19.91150007247925,1.0956330997588752
2024-08-20,164.92466735839844,117.48680877685547,15.880000114440918,19.969500064849854,1.3241520551776207
2024-08-21,164.32443237304688,116.59343719482422,16.270000457763672,19.88100004196167,1.3052410865074575
2024-08-22,164.82151794433594,115.62715148925781,17.549999237060547,19.835500049591065,1.420142164322761
2024-08-23,164.94342041015625,116.65724182128906,15.859999656677246,19.809000062942506,1.3746194841448909
2024-08-26,165.03721618652344,117.83321380615234,16.149999618530273,19.786500024795533,1.3172925464842207
2024-08-27,164.40882873535156,116.59343719482422,15.430000305175781,19.67350001335144,1.3152065527629686
2024-08-28,163.11456298828125,115.94620513916016,17.110000610351562,19.71100001335144,1.2000277970031676
2024-08-29,161.3982696533203,115.7547607421875,15.649999618530273,19.56399998664856,1.0085046907852833
2024-08-30,162.13919067382812,117.18598175048828,15.0,19.144500017166138,1.0127429056549473
2024-09-03,166.50967407226562,116.22879791259766,20.719999313354492,18.25199999809265,1.5844827947273863
2024-09-04,167.4287872314453,117.52326965332031,21.31999969482422,17.932500028610228,1.6177160572610882
2024-09-05,168.16033935546875,116.13763427734375,19.899999618530273,17.534999990463255,1.784694929883033
2024-09-06,167.5885772705078,116.26526641845703,22.3799991607666,17.46449990272522,1.7097577172252763
2024-09-09,168.391845703125,117.48680877685547,19.450000762939453,17.41849989891052,1.733554165086957
2024-09-10,168.03271484375,118.35282897949219,19.079999923706055,17.336999940872193,1.6407747901956815
2024-09-11,166.11434936523438,117.1404037475586,17.690000534057617,17.315499925613402,1.484778113616834
2024-09-12,167.5035400390625,117.06746673583984,17.06999969482422,17.359499883651733,1.6530553204907177
2024-09-13,167.6074676513672,115.99178314208984,16.559999465942383,17.425999879837036,1.7278958704654845
2024-09-16,167.46572875976562,117.51415252685547,17.139999389648438,17.542999839782716,1.6226084004816173
2024-09-17,167.1444091796875,119.100341796875,17.610000610351562,17.690999889373778,1.4924039772888957
2024-09-18,165.57569885253906,119.100341796875,18.229999542236328,17.80849986076355,1.307171706572869
2024-09-19,165.0559539794922,120.44949340820312,16.329999923706055,17.81149983406067,1.1673250292743675
2024-09-20,161.7672882080078,117.23155975341797,16.149999618530273,17.741499853134155,0.9661777931505146
2024-09-23,162.64617919921875,117.35919189453125,15.890000343322754,17.742999887466432,1.062532729636031
2024-09-24,160.5765838623047,118.07023620605469,15.390000343322754,17.704999923706055,0.7767972674957757
2024-09-25,160.08517456054688,119.8843002319336,15.40999984741211,17.70399990081787,0.613254065712607
2024-09-26,160.35922241210938,121.54342651367188,15.369999885559082,17.616999864578247,0.549107735084042
2024-09-27,160.6521759033203,122.39119720458984,16.959999084472656,17.682499837875366,0.5343875579100307
2024-09-30,160.69944763183594,124.28731536865234,16.729999542236328,17.768999814987183,0.42967864401060324
2024-10-01,161.95631408691406,121.48871612548828,19.260000228881836,17.69599986076355,0.740873573156506
2024-10-02,160.22694396972656,121.25169372558594,18.899999618530273,17.574999856948853,0.5504574862182218
2024-10-03,159.26303100585938,119.16414642333984,20.489999771118164,17.604499864578248,0.5580647937257872
2024-10-04,158.73382568359375,119.64728546142578,19.209999084472656,17.44599986076355,0.46747403129461385
2024-10-07,158.01559448242188,119.60169982910156,22.639999389648438,17.605499792099,0.3853173301725442
2024-10-08,161.04908752441406,119.3829345703125,21.420000076293945,17.722499799728393,0.7562349975028912
2024-10-09,163.05250549316406,121.24258422851562,20.860000610351562,17.88099980354309,0.8846277775496981
2024-10-10,163.47776794433594,121.09673309326172,20.93000030517578,18.07399983406067,0.9433261477790555
2024-10-11,165.19769287109375,122.70115661621094,20.459999084472656,18.268999814987183,1.0530898922295664
2024-10-14,166.41677856445312,122.67379760742188,19.700000762939453,18.396999883651734,1.198630099278304
2024-10-15,166.22775268554688,121.97187805175781,20.639999389648438,18.548499822616577,1.217138316493684
2024-10-16,164.8858642578125,123.83151245117188,19.579999923706055,18.615999841690062,0.9505204326682868
2024-10-17,165.06539916992188,123.43954467773438,19.110000610351562,18.75499987602234,0.9945192243540601
2024-10-18,165.43394470214844,123.91356658935547,18.030000686645508,18.8489999294281,1.0104645971048007
2024-10-21,165.38668823242188,119.72023010253906,18.3700008392334,18.97299995422363,1.2487966694117532
2024-10-22,164.7818603515625,119.72023010253906,18.200000762939453,19.11349997520447,1.177378996036965
2024-10-23,163.43997192382812,119.79315185546875,19.239999771118164,19.30499997138977,1.0146880944316954
2024-10-24,162.69342041015625,126.11963653564453,19.079999923706055,19.49049997329712,0.5585457474093077
2024-10-25,162.34373474121094,125.28095245361328,20.329999923706055,19.65900001525879,0.5660384897634121
2024-10-28,160.50096130371094,123.37572479248047,19.799999237060547,19.8125,0.4592656259983741
2024-10-29,158.28964233398438,122.43678283691406,19.34000015258789,19.816499996185303,0.2527696066267535
2024-10-30,157.07058715820312,121.97187805175781,20.350000381469727,19.889000034332277,0.13586630942038397
2024-10-31,156.94773864746094,122.2088851928711,23.15999984741211,20.022500038146973,0.10757454184607883
2024-11-01,156.4846954345703,122.19976806640625,21.8799991607666,20.15600004196167,0.053429019799145036
2024-11-04,157.1934356689453,121.24258422851562,21.979999542236328,20.123000049591063,0.1927927146693505
2024-11-05,158.6204071044922,122.00833129882812,20.489999771118164,20.076500034332277,0.3167476554630592
2024-11-06,155.653076171875,122.08126068115234,16.270000457763672,19.84700002670288,-0.03787485839906231
2024-11-07,154.9821014404297,122.29093170166016,15.199999809265137,19.56050000190735,-0.1292989561550045
2024-11-08,156.0310821533203,120.73209381103516,14.9399995803833,19.28450002670288,0.08523627252467436
2024-11-11,155.22779846191406,119.97547912597656,14.970000267028809,19.048000001907347,0.03439476549176899
2024-11-12,155.30340576171875,118.63541412353516,14.710000038146973,18.751500034332274,0.12126943686908283
2024-11-13,155.68142700195312,121.86247253417969,14.020000457763672,18.473500061035157,-0.021801050790056023
2024-11-14,156.06886291503906,120.91442108154297,14.3100004196167,18.233500051498414,0.07909204409116681
2024-11-15,149.89791870117188,122.21802520751953,16.139999389648438,18.13899998664856,-0.7253951459307428
2024-11-18,149.62388610839844,124.70038604736328,15.579999923706055,17.99949994087219,-0.9021431975583956
2024-11-19,148.10243225097656,122.91932678222656,16.350000381469727,17.906999921798707,-0.9781973114961612
2024-11-20,150.01133728027344,121.8949966430664,17.15999984741211,17.802999925613403,-0.6932132855291668
2024-11-21,151.52333068847656,121.23057556152344,16.8700008392334,17.692499971389772,-0.4760310020947142
2024-11-22,153.09207153320312,124.414306640625,15.239999771118164,17.437999963760376,-0.4759819087026199
2024-11-25,154.08436584472656,126.92436218261719,14.600000381469727,17.178000020980836,-0.5048138291954735
2024-11-26,153.2432861328125,124.54350280761719,14.100000381469727,16.916000032424925,-0.465641489979212
2024-11-27,153.77247619628906,125.20791625976562,14.100000381469727,16.603500032424925,-0.4418017446683534
2024-11-29,154.4623565673828,125.24484252929688,13.510000228881836,16.121000051498413,-0.3624890050745948
2024-12-02,154.08436584472656,123.67605590820312,13.34000015258789,15.694000101089477,-0.3158709294567787
2024-12-03,152.8085479736328,119.6987075805664,13.300000190734863,15.260000133514405,-0.23516986397030912
2024-12-04,151.37213134765625,118.84048461914062,13.449999809265137,14.908000135421753,-0.35486107930279776
2024-12-05,151.66510009765625,117.7423324584961,13.539999961853027,14.77150011062622,-0.2563917577628886
2024-12-06,150.3832244873047,115.91515350341797,12.770000457763672,14.650000143051148,-0.3014740067358923
2024-12-09,151.98439025878906,118.60977935791016,14.1899995803833,14.612500143051147,-0.2691466164472065
2024-12-10,152.33702087402344,120.16934204101562,14.180000305175781,14.573000144958495,-0.3182226716398176
2024-12-11,149.4111328125,119.15423583984375,13.579999923706055,14.51650013923645,-0.604664319031339
2024-12-12,151.44113159179688,119.0250473022461,13.920000076293945,14.511500120162964,-0.3574489583715405
2024-12-13,150.55477905273438,118.82202911376953,13.8100004196167,14.486500120162964,-0.4503000001383559
2024-12-16,148.6963348388672,118.62822723388672,14.6899995803833,14.414000129699707,-0.6584710607270858
2024-12-17,148.81068420410156,117.4931640625,15.869999885559082,14.428500127792358,-0.5789460095514051
2024-12-18,147.1809539794922,114.2633056640625,27.6200008392334,14.992000150680543,-0.5835136194245456
2024-12-19,144.3599090576172,113.1836166381836,24.09000015258789,15.338500165939331,-0.8538188960134143
2024-12-20,145.61793518066406,115.97975158691406,18.360000610351562,15.41300015449524,-0.8679136447724355
2024-12-23,144.18833923339844,116.04434967041016,16.780000686645508,15.490000200271606,-1.040476832404929
2024-12-24,145.6370086669922,116.51498413085938,14.270000457763672,15.473500204086303,-0.8967941122266622
2024-12-26,145.2843780517578,116.60726928710938,14.729999542236328,15.505000162124634,-0.9438004132925337
2024-12-27,145.71324157714844,116.37655639648438,15.949999809265137,15.597500133514405,-0.8797407116737307
2024-12-30,144.59817504882812,115.64753723144531,17.399999618530273,15.792000102996827,-0.9690024657543996
2024-12-31,144.9221954345703,116.3673324584961,17.350000381469727,15.992500114440919,-0.9726103883560221
2025-01-02,143.15907287597656,114.30945587158203,17.93000030517578,16.224000120162962,-1.0610990618824512
2025-01-03,142.62533569335938,114.23562622070312,16.1299991607666,16.358000087738038,-1.1198279739096233
2025-01-06,139.4040069580078,114.62319946289062,16.040000915527344,16.483000135421754,-1.5227441396029817
2025-01-07,138.5748291015625,115.33377075195312,17.81999969482422,16.73550009727478,-1.6619844176264187
2025-01-08,139.6613311767578,116.97639465332031,17.700000762939453,16.911000156402586,-1.6292368074028662
2025-01-10,135.9443817138672,113.76498413085938,19.540000915527344,17.179000186920167,-1.8813349249483624
2025-01-13,137.7170867919922,115.3614730834961,19.190000534057617,17.459500217437743,-1.7648774084750303
2025-01-14,138.14596557617188,116.12739562988281,18.709999084472656,17.69900016784668,-1.7587867901001126
2025-01-15,137.98391723632812,117.631591796875,16.1200008392334,17.814500188827516,-1.865415312097042
2025-01-16,139.6613311767578,119.91095733642578,16.600000381469727,17.910000228881835,-1.7999303122543842
2025-01-17,141.29107666015625,119.71715545654297,15.970000267028809,17.915000247955323,-1.596218256418891
2025-01-21,141.5769805908203,122.61481475830078,15.0600004196167,17.287000226974488,-1.7310058716830512
2025-01-22,141.1385498046875,122.31949615478516,15.100000381469727,16.837500238418578,-1.765597810754218
2025-01-23,141.6436767578125,123.29769897460938,15.020000457763672,16.670500230789184,-1.7628514790307366
2025-01-24,142.1202392578125,122.76245880126953,14.850000381469727,16.574000215530397,-1.675446200613608
2025-01-27,147.35250854492188,125.74314880371094,17.899999618530273,16.755500173568727,-1.230999901454876
2025-01-28,143.19717407226562,124.9679946899414,16.40999984741211,16.839500188827515,-1.676570957021877
2025-01-29,143.31153869628906,123.45457458496094,16.559999465942383,16.870000171661378,-1.5750363714125832
2025-01-30,144.76971435546875,106.03177642822266,15.84000015258789,16.792000198364256,-0.38943120106497353
2025-01-31,143.61651611328125,105.41348266601562,16.43000030517578,16.74600019454956,-0.48963604165000124
2025-02-03,143.21624755859375,102.70040130615234,18.6200008392334,16.780500221252442,-0.3790887945236683
2025-02-04,136.7545166015625,103.14334869384766,17.209999084472656,16.834500217437743,-1.167850421769575
2025-02-05,138.8226318359375,103.26331329345703,15.770000457763672,16.821000194549562,-0.9306266838945423
2025-02-06,138.52719116210938,104.71214294433594,15.5,16.70500020980835,-1.0497856024024081
2025-02-07,137.7933349609375,104.37992858886719,16.540000915527344,16.647000217437743,-1.1171150776549357
2025-02-10,137.5741424560547,105.34889221191406,15.8100004196167,16.46050019264221,-1.1993584925859062
2025-02-11,138.80357360839844,105.6903305053711,16.020000457763672,16.302000188827513,-1.0740483821574567
2025-02-12,137.2310333251953,105.441162109375,15.890000343322754,16.16100025177002,-1.2452396155660719
2025-02-13,137.7933349609375,106.71466064453125,15.100000381469727,16.110000228881837,-1.2529184802419118
2025-02-14,136.65919494628906,107.24989318847656,14.770000457763672,16.018500232696532,-1.4179696298861155
2025-02-18,137.33587646484375,108.03614044189453,15.350000381469727,15.98750023841858,-1.3838008485690907
2025-02-19,138.96559143066406,107.64302825927734,15.270000457763672,15.998000240325927,-1.168499195537494
2025-02-20,142.10116577148438,109.14066314697266,15.65999984741211,16.026000213623046,-0.8853649802749328
2025-02-21,146.29461669921875,108.887939453125,18.209999084472656,16.185500144958496,-0.37550501191892127
2025-02-24,146.62820434570312,108.72881317138672,18.979999542236328,16.392000102996825,-0.32685937156970646
2025-02-25,149.07754516601562,110.5540542602539,19.43000030517578,16.4685001373291,-0.14381088903140227
2025-02-26,144.3980255126953,109.412109375,19.100000381469727,16.603000164031982,-0.6299424131647683
2025-02-27,144.8841094970703,110.10476684570312,21.1299991607666,16.831500148773195,-0.6128354632182778
2025-02-28,146.26602172851562,111.41520690917969,19.6299991607666,17.021000099182128,-0.5258840173266207
2025-03-03,148.66775512695312,111.6304931640625,22.780000686645508,17.338500118255617,-0.2548114044732113
2025-03-04,146.9522247314453,109.3185043334961,23.510000228881836,17.583000087738036,-0.3228995843493077
2025-03-05,146.6567840576172,111.40584564208984,21.93000030517578,17.819000148773192,-0.4791985487561286
2025-03-06,147.35250854492188,112.79116821289062,24.8700008392334,18.27400016784668,-0.4776273548250734
2025-03-07,148.49188232421875,113.83952331542969,23.3700008392334,18.66750020980835,-0.4040700993330465
2025-03-10,150.23216247558594,112.90349578857422,27.860000610351562,19.23350019454956,-0.14413344851183152
2025-03-11,146.463134765625,108.916015625,26.920000076293945,19.78900017738342,-0.35723960604798666
2025-03-12,142.46336364746094,107.88639068603516,24.229999542236328,20.199500131607056,-0.7696401441233083
2025-03-13,142.62680053710938,107.85831451416016,24.65999984741211,20.638000106811525,-0.7487085298552756
2025-03-14,142.86717224121094,109.29043579101562,21.770000457763672,20.97150011062622,-0.803627210468191
2025-03-17,145.51126098632812,110.50726318359375,20.510000228881836,21.25850009918213,-0.5621936725527662
2025-03-18,143.2517852783203,111.2560806274414,21.700000762939453,21.576000118255614,-0.8725472167636887
2025-03-19,142.40567016601562,109.95500946044922,19.899999618530273,21.807500076293945,-0.896777052413852
2025-03-20,141.48263549804688,109.49635314941406,19.799999237060547,22.014500045776366,-0.979089897631683
2025-03-21,139.84811401367188,107.73661804199219,19.280000686645508,22.06800012588501,-1.069735315202501
2025-03-24,140.80960083007812,108.39183807373047,17.479999542236328,21.99300012588501,-0.9943155072852223
