Date,XOM,LOW,VIX,AvgVIX,zscore
2024-01-30,97.15435791015625,205.50328063964844,13.3100004196167,13.347500038146972,-0.43249001313809465
2024-01-31,95.26409149169922,203.89390563964844,14.350000381469727,13.405000066757202,-0.5283839954112041
2024-02-01,94.87492370605469,210.9732666015625,13.880000114440918,13.397000074386597,-0.7233019412517524
2024-02-02,94.48574829101562,210.2643585205078,13.850000381469727,13.383000087738036,-0.7341200560710333
2024-02-05,94.0965805053711,208.84657287597656,13.670000076293945,13.399000072479248,-0.7281810670477035
2024-02-06,94.74519348144531,208.95193481445312,13.0600004196167,13.39800009727478,-0.6847135315943078
2024-02-07,94.71739959716797,212.3719024658203,12.829999923706055,13.40150008201599,-0.7675246462083014
2024-02-08,96.33895111083984,211.12652587890625,12.789999961853027,13.406500101089478,-0.6231896349511395
2024-02-09,94.3004150390625,212.9179229736328,12.930000305175781,13.431000137329102,-0.8099774109785299
2024-02-12,95.5976791381836,220.19851684570312,13.930000305175781,13.492500162124633,-0.8901583750882622
2024-02-13,94.77467346191406,215.9547119140625,15.850000381469727,13.593000173568726,-0.8481574843101093
2024-02-14,94.30706787109375,217.39161682128906,14.380000114440918,13.57250018119812,-0.9152559216593412
2024-02-15,97.00984191894531,218.73280334472656,14.010000228881836,13.566500186920166,-0.7554514446430598
2024-02-16,97.00984191894531,217.3150177001953,14.239999771118164,13.613500165939332,-0.7219375967545754
2024-02-20,96.09333038330078,216.0313262939453,15.420000076293945,13.725000190734864,-0.7565337992789232
2024-02-21,98.05728149414062,218.21546936035156,15.34000015258789,13.864500188827515,-0.6690052781756117
2024-02-22,97.9731216430664,220.82115173339844,14.539999961853027,13.934500169754028,-0.7365620497618901
2024-02-23,97.11270904541016,222.78500366210938,13.75,13.949500179290771,-0.8439492659880204
2024-02-26,97.49615478515625,221.5971221923828,13.739999771118164,13.973500156402588,-0.7887005126299835
2024-02-27,97.29039764404297,225.49607849121094,13.430000305175781,13.96500015258789,-0.8954437971111201
2024-02-28,97.5616226196289,228.7627410888672,13.84000015258789,13.99150013923645,-0.9534437921404576
2024-02-29,97.7486572265625,230.55413818359375,13.399999618530273,13.944000101089477,-0.9825366108161264
2024-03-01,98.98314666748047,234.4051513671875,13.109999656677246,13.905500078201294,-0.9860965472206251
2024-03-04,97.5990219116211,231.9240264892578,13.489999771118164,13.887500047683716,-1.0255208081974077
2024-03-05,98.79611206054688,230.6978302001953,14.460000038146973,13.927000045776367,-0.9117148034020972
2024-03-06,99.85289001464844,230.9852294921875,14.5,13.999000024795532,-0.843629373290548
2024-03-07,100.41401672363281,231.55999755859375,14.4399995803833,14.079500007629395,-0.8174566601598369
2024-03-08,101.35858917236328,231.7803192138672,14.739999771118164,14.17699999809265,-0.7557360672737944
2024-03-11,101.95713806152344,230.83197021484375,15.220000267028809,14.291499996185303,-0.6909080803029731
2024-03-12,101.30248260498047,233.03526306152344,13.84000015258789,14.286999988555909,-0.7893761192117204
2024-03-13,102.43408966064453,237.01083374023438,13.75,14.181999969482423,-0.8031701966177696
2024-03-14,104.2484130859375,234.34768676757812,14.399999618530273,14.18299994468689,-0.6116626584052345
2024-03-15,104.06135559082031,234.4434814453125,14.40999984741211,14.202999925613403,-0.6271812078561972
2024-03-18,105.02464294433594,233.24600219726562,14.329999923706055,14.207499933242797,-0.5306203437599195
2024-03-19,105.7634506225586,237.59519958496094,13.819999694824219,14.127499914169311,-0.5810784489465208
2024-03-20,105.66993713378906,241.3695831298828,13.039999961853027,14.012499904632568,-0.6769239301263066
2024-03-21,106.13752746582031,250.02960205078125,12.920000076293945,13.931499910354614,-0.848499303235489
2024-03-22,106.13752746582031,247.63470458984375,13.0600004196167,13.896999931335449,-0.7918883271517861
2024-03-25,107.22238159179688,243.32382202148438,13.1899995803833,13.869499921798706,-0.6131185975583984
2024-03-26,106.41809844970703,240.852294921875,13.239999771118164,13.859999895095825,-0.6116844954899516
2024-03-27,107.52165222167969,242.68199157714844,12.779999732971191,13.80699987411499,-0.5767417958480068
2024-03-28,108.7093734741211,244.02317810058594,13.010000228881836,13.787499904632568,-0.5242878461563372
2024-04-01,109.4107894897461,238.80223083496094,13.649999618530273,13.81449990272522,-0.35117473628070517
2024-04-02,111.55242919921875,234.17523193359375,14.609999656677246,13.870499897003175,-0.09005303538835024
2024-04-03,111.57113647460938,230.58285522460938,14.329999923706055,13.863999891281129,-0.003810327839414948
2024-04-04,111.96392822265625,228.00592041015625,16.350000381469727,13.956499910354614,0.08493531506039244
2024-04-05,113.50704193115234,229.26087951660156,16.030000686645508,14.035999965667724,0.164609197778674
2024-04-08,112.74015808105469,232.39341735839844,15.1899995803833,14.058499956130982,0.036223463302124
2024-04-09,113.32933807373047,234.11776733398438,14.979999542236328,14.046499919891357,0.03720991458333062
2024-04-10,114.28325653076172,227.19166564941406,15.800000190734863,14.144499921798706,0.2685210462862241
2024-04-11,113.89981842041016,225.54393005371094,14.90999984741211,14.202499914169312,0.2803016113624854
2024-04-12,112.57182312011719,222.2964324951172,17.309999465942383,14.347999906539917,0.26297009930060633
2024-04-15,111.92652130126953,220.34219360351562,19.229999542236328,14.588999891281128,0.2634412335116123
2024-04-16,111.00066375732422,218.75198364257812,18.399999618530273,14.792499876022339,0.2354283460519797
2024-04-17,110.94453430175781,219.2405548095703,18.209999084472656,15.01199984550476,0.21990231454481776
2024-04-18,110.84165954589844,219.1734619140625,18.0,15.259999847412109,0.21419897726667414
2024-04-19,112.11355590820312,220.56251525878906,18.709999084472656,15.549499797821046,0.27148575185318646
2024-04-22,112.74950408935547,221.5109100341797,16.940000534057617,15.743499803543092,0.2941281635960027
2024-04-23,113.18905639648438,224.81243896484375,15.6899995803833,15.868499803543092,0.24723098796516557
2024-04-24,113.207763671875,221.6649169921875,15.970000267028809,16.004999828338622,0.3229581468320571
2024-04-25,113.4696273803711,221.34730529785156,15.369999885559082,16.13449983596802,0.34902050944571567
2024-04-26,110.31794738769531,221.26065063476562,15.029999732971191,16.235499811172485,0.12775354030933067
2024-04-29,111.88910675048828,222.2905731201172,14.670000076293945,16.28649983406067,0.21473407720381948
2024-04-30,110.60786437988281,219.4510498046875,15.649999618530273,16.33849983215332,0.19107152749518355
2024-05-01,108.51299285888672,218.99867248535156,15.390000343322754,16.391499853134157,0.05333075376706428
2024-05-02,108.7093734741211,220.98150634765625,14.680000305175781,16.307999849319458,0.020374942046299752
2024-05-03,108.48493194580078,223.43600463867188,13.489999771118164,16.18099980354309,-0.05354790916028069
2024-05-06,109.18634033203125,223.0220947265625,13.489999771118164,16.095999813079835,0.005935128553554699
2024-05-07,108.64391326904297,222.7910919189453,13.229999542236328,16.008499813079833,-0.027038582275435343
2024-05-08,108.62521362304688,223.37826538085938,13.0,15.868499803543092,-0.042243265618918856
2024-05-09,110.76685333251953,227.2862091064453,12.6899995803833,15.75749979019165,0.01712807192339873
2024-05-10,110.31794738769531,226.22738647460938,12.550000190734863,15.519499826431275,0.010349029916055123
2024-05-13,110.27120208740234,224.25416564941406,13.600000381469727,15.237999868392944,0.05368016168745701
2024-05-14,110.94058990478516,222.90658569335938,13.420000076293945,14.988999891281129,0.1329645956119717
2024-05-15,111.79854583740234,227.2380828857422,12.449999809265137,14.700999927520751,0.09136725502613971
2024-05-16,111.12915802001953,223.56114196777344,12.420000076293945,14.42199993133545,0.13085326354055107
2024-05-17,112.79792785644531,222.45420837402344,11.989999771118164,14.085999965667725,0.27526143659424374
2024-05-20,111.88340759277344,220.58688354492188,12.149999618530273,13.846499919891357,0.2546023494344078
2024-05-21,111.11029052734375,216.43829345703125,11.859999656677246,13.654999923706054,0.29788744188095356
2024-05-22,108.87583923339844,212.84799194335938,12.289999961853027,13.470999908447265,0.22443137167044086
2024-05-23,107.01848602294922,209.3346710205078,12.770000457763672,13.340999937057495,0.1758752701975733
2024-05-24,106.93363189697266,207.1497344970703,11.930000305175781,13.185999965667724,0.22151073450672204
2024-05-28,108.2912826538086,207.3037109375,12.920000076293945,13.098499965667724,0.3140686683821649
2024-05-29,107.13162231445312,206.24493408203125,14.279999732971191,13.02999997138977,0.25692735604710254
2024-05-30,107.47103881835938,207.39035034179688,14.470000267028809,12.983999967575073,0.2539015038235756
2024-05-31,110.55402374267578,213.00198364257812,12.920000076293945,12.895999956130982,0.3397006730904089
2024-06-03,107.90472412109375,208.61279296875,13.109999656677246,12.876999950408935,0.2557343964701626
2024-06-04,106.22653198242188,208.42027282714844,13.15999984741211,12.860499954223632,0.14137529605576513
2024-06-05,106.65079498291016,211.2501678466797,12.630000114440918,12.830499982833862,0.1045433410298457
2024-06-06,107.45217895507812,210.26832580566406,12.579999923706055,12.809499979019165,0.18453511745286225
2024-06-07,106.30194854736328,208.55503845214844,12.220000267028809,12.78600001335144,0.14353339773147136
2024-06-10,106.61307525634766,209.93148803710938,12.739999771118164,12.795499992370605,0.1330418414443921
2024-06-11,105.755126953125,210.172119140625,12.850000381469727,12.757999992370605,0.06656300959304705
2024-06-12,104.5860366821289,216.59230041503906,12.039999961853027,12.68899998664856,-0.16803529953344476
2024-06-13,103.74694061279297,218.36338806152344,11.9399995803833,12.663499975204468,-0.26935551909598493
2024-06-14,102.87012481689453,214.98483276367188,12.65999984741211,12.675499963760377,-0.2516203079631845
2024-06-17,102.16301727294922,218.27674865722656,12.75,12.713499975204467,-0.37953793893874344
2024-06-18,103.12468719482422,219.2393035888672,12.300000190734863,12.721000003814698,-0.33415091912615136
2024-06-20,105.34971618652344,219.00828552246094,13.279999732971191,12.792000007629394,-0.1710335008655046
2024-06-21,104.42577362060547,220.02859497070312,13.199999809265137,12.8375,-0.260618583510367
2024-06-24,107.5276107788086,219.83607482910156,13.329999923706055,12.86549997329712,-0.03628409700741695
2024-06-25,107.82931518554688,209.1133270263672,12.84000015258789,12.910999965667724,0.23855951805468906
2024-06-26,107.86701965332031,210.5860137939453,12.550000190734863,12.892499971389771,0.20641949491738126
2024-06-27,108.32899475097656,211.5677947998047,12.239999771118164,12.79049997329712,0.2159456868535055
2024-06-28,108.53641510009766,212.2030792236328,12.4399995803833,12.688999938964844,0.21562569914177307
2024-07-01,108.38556671142578,205.56150817871094,12.220000267028809,12.653999948501587,0.3619317286885219
2024-07-02,107.65017700195312,205.69622802734375,12.029999732971191,12.599999952316285,0.30664045171013776
2024-07-03,108.1969985961914,205.31126403808594,12.09000015258789,12.546499967575073,0.35448586471726773
2024-07-05,106.88648986816406,205.879150390625,12.479999542236328,12.538999938964844,0.24820471454562917
2024-07-08,105.7645492553711,209.0170440673828,12.369999885559082,12.528499937057495,0.09453448854165404
2024-07-09,104.59546661376953,208.22776794433594,12.510000228881836,12.542999935150146,0.030355047702515455
2024-07-10,105.51941680908203,212.47259521484375,12.850000381469727,12.548499965667725,-0.0045174880146266125
2024-07-11,106.77336120605469,221.14515686035156,12.920000076293945,12.551999950408936,-0.12067147225701091
2024-07-12,106.79220581054688,225.31297302246094,12.460000038146973,12.572999954223633,-0.2178557366097536
2024-07-15,108.62126922607422,223.4745330810547,13.119999885559082,12.631999969482422,-0.04479834124151671
2024-07-16,109.40380096435547,231.94493103027344,13.1899995803833,12.658499956130981,-0.18957594580065096
2024-07-17,110.91229248046875,233.93740844726562,14.479999542236328,12.744999933242799,-0.12978882981879905
2024-07-18,112.00597381591797,230.40484619140625,15.930000305175781,12.926499938964843,0.031208297955433097
2024-07-19,109.43209838867188,229.58670043945312,16.520000457763672,13.088499975204467,-0.13182666586510097
2024-07-22,108.6778335571289,231.27114868164062,14.90999984741211,13.173999977111816,-0.22508808989667228
2024-07-23,106.9242172241211,229.38453674316406,14.720000267028809,13.243499994277954,-0.3047462266574988
2024-07-24,108.43270111083984,224.07452392578125,18.040000915527344,13.503500032424927,-0.07234219821929536
2024-07-25,110.71431732177734,227.07290649414062,18.459999084472656,13.798999977111816,0.01844766407950634
2024-07-26,110.62003326416016,231.0384979248047,16.389999389648438,14.00649995803833,-0.0819722196321507
2024-07-29,109.46037292480469,231.93798828125,16.600000381469727,14.214499998092652,-0.18540337113876892
2024-07-30,111.41199493408203,233.4855194091797,17.690000534057617,14.488000011444091,-0.08370010377449506
2024-07-31,111.80796813964844,237.46075439453125,16.360000610351562,14.70450005531311,-0.14961029208905094
2024-08-01,110.26175689697266,233.44683837890625,18.59000015258789,15.029500055313111,-0.1642869809876235
2024-08-02,110.19577026367188,232.53765869140625,23.389999389648438,15.575000047683716,-0.1474711900721771
2024-08-05,108.20642852783203,229.24913024902344,38.56999969482422,16.885000038146973,-0.21069314708594497
2024-08-06,107.63131713867188,232.76011657714844,27.709999084472656,17.644999980926514,-0.33443648578143387
2024-08-07,109.06439971923828,223.9971466064453,27.850000381469727,18.394999980926514,-0.025753526277029003
2024-08-08,111.14801788330078,228.5817413330078,23.790000915527344,18.938500022888185,0.013511852170909654
2024-08-09,112.0531005859375,228.09814453125,20.3700008392334,19.334000062942504,0.0890737000924103
2024-08-12,112.19451904296875,223.4942169189453,20.709999084472656,19.713500022888184,0.20792243172921557
2024-08-13,111.11972045898438,228.44635009765625,18.1200008392334,19.96000008583069,0.014707210937325754
2024-08-14,112.14738464355469,229.8488006591797,16.190000534057617,20.045500135421754,0.05437199337848038
2024-08-15,112.8411865234375,232.18948364257812,15.229999542236328,20.01050009727478,0.0482025494209772
2024-08-16,112.30895233154297,233.24371337890625,14.800000190734863,19.92450008392334,-0.014429471810527372
2024-08-19,112.65109252929688,235.2362060546875,14.649999618530273,19.91150007247925,-0.03728566430937872
2024-08-20,108.89701843261719,232.4506072998047,15.880000114440918,19.969500064849854,-0.23743776894409924
2024-08-21,108.20320892333984,234.4237060546875,16.270000457763672,19.88100004196167,-0.33323874061084097
2024-08-22,109.03956604003906,232.43125915527344,17.549999237060547,19.835500049591065,-0.22688006612030753
2024-08-23,110.55071258544922,241.87132263183594,15.859999656677246,19.809000062942506,-0.342952077259235
2024-08-26,112.91720581054688,242.2871856689453,16.149999618530273,19.786500024795533,-0.18510215511731326
2024-08-27,111.84326934814453,240.4204559326172,15.430000305175781,19.67350001335144,-0.217070897719963
2024-08-28,110.74078369140625,240.77833557128906,17.110000610351562,19.71100001335144,-0.3036481996119623
2024-08-29,112.27093505859375,238.6794891357422,15.649999618530273,19.56399998664856,-0.14561497467229415
2024-08-30,112.09036254882812,240.35276794433594,15.0,19.144500017166138,-0.19796285093845903
2024-09-03,109.74287414550781,237.41244506835938,20.719999313354492,18.25199999809265,-0.2947925754335688
2024-09-04,108.40278625488281,237.4027557373047,21.31999969482422,17.932500028610228,-0.3895167576636152
2024-09-05,107.55693817138672,236.106689453125,19.899999618530273,17.534999990463255,-0.4188135137408154
2024-09-06,107.05323028564453,235.81651306152344,22.3799991607666,17.46449990272522,-0.4476449851033225
2024-09-09,109.30567932128906,236.70635986328125,19.450000762939453,17.41849989891052,-0.30907987941443466
2024-09-10,105.32350158691406,239.2694854736328,19.079999923706055,17.336999940872193,-0.6518285046859827
2024-09-11,104.27806854248047,239.2694854736328,17.690000534057617,17.315499925613402,-0.7259036715333118
2024-09-12,105.71316528320312,243.78636169433594,17.06999969482422,17.359499883651733,-0.7309891630702144
2024-09-13,105.63713073730469,247.0362091064453,16.559999465942383,17.425999879837036,-0.8131970863869918
2024-09-16,107.11975860595703,248.22589111328125,17.139999389648438,17.542999839782716,-0.7362659554908831
2024-09-17,108.516845703125,248.3032684326172,17.610000610351562,17.690999889373778,-0.6391030591835257
2024-09-18,108.89701843261719,248.21620178222656,18.229999542236328,17.80849986076355,-0.6101074580423399
2024-09-19,110.24656677246094,252.44290161132812,16.329999923706055,17.81149983406067,-0.6143953272614148
2024-09-20,109.55278778076172,251.61114501953125,16.149999618530273,17.741499853134155,-0.6438925092455154
2024-09-23,111.53912353515625,253.69064331054688,15.890000343322754,17.742999887466432,-0.552304292392229
2024-09-24,111.24449920654297,257.31768798828125,15.390000343322754,17.704999923706055,-0.6589168560019314
2024-09-25,109.07759094238281,256.2828063964844,15.40999984741211,17.70399990081787,-0.7879925318304368
2024-09-26,107.2052993774414,256.9017639160156,15.369999885559082,17.616999864578247,-0.935286575399216
2024-09-27,110.07550811767578,258.38165283203125,16.959999084472656,17.682499837875366,-0.7668970214744033
2024-09-30,111.40607452392578,261.9700012207031,16.729999542236328,17.768999814987183,-0.7574404186334215
2024-10-01,113.98165893554688,263.7013244628906,19.260000228881836,17.69599986076355,-0.6158702012607334
2024-10-02,115.4927978515625,262.94683837890625,18.899999618530273,17.574999856948853,-0.4909623307485957
2024-10-03,116.5002212524414,261.3509826660156,20.489999771118164,17.604499864578248,-0.38185727670647285
2024-10-04,118.63862609863281,258.9813537597656,19.209999084472656,17.44599986076355,-0.17432486462888258
2024-10-07,119.1518325805664,259.7357482910156,22.639999389648438,17.605499792099,-0.1557936250325438
2024-10-08,115.98700714111328,264.3106384277344,21.420000076293945,17.722499799728393,-0.48818238238328615
2024-10-09,116.0345230102539,268.0924377441406,20.860000610351562,17.88099980354309,-0.5742103875771077
2024-10-10,117.0324478149414,264.2525939941406,20.93000030517578,18.07399983406067,-0.41273461117661575
2024-10-11,117.47913360595703,266.7190246582031,20.459999084472656,18.268999814987183,-0.4393861481409221
2024-10-14,117.92583465576172,271.52606201171875,19.700000762939453,18.396999883651734,-0.5213642459175384
2024-10-15,114.38082122802734,272.5899963378906,20.639999389648438,18.548499822616577,-0.7976990448768247
2024-10-16,114.67546081542969,274.7372131347656,19.579999923706055,18.615999841690062,-0.8275783329082432
2024-10-17,114.38082122802734,272.0870056152344,19.110000610351562,18.75499987602234,-0.7858092682851079
2024-10-18,114.05769348144531,272.40625,18.030000686645508,18.8489999294281,-0.8162511472182983
2024-10-21,114.12422180175781,267.76361083984375,18.3700008392334,18.97299995422363,-0.7017937585914101
2024-10-22,114.71346282958984,263.29510498046875,18.200000762939453,19.11349997520447,-0.5544152481486084
2024-10-23,114.30479431152344,262.36260986328125,19.239999771118164,19.30499997138977,-0.5613293788257763
2024-10-24,113.65851593017578,263.5767517089844,19.079999923706055,19.49049997329712,-0.6358221395904218
2024-10-25,113.56348419189453,259.9634704589844,20.329999923706055,19.65900001525879,-0.5571443746304102
2024-10-28,113.00274658203125,260.28399658203125,19.799999237060547,19.8125,-0.6044526275765058
2024-10-29,111.46308898925781,255.42739868164062,19.34000015258789,19.816499996185303,-0.5987454997040352
2024-10-30,110.90235137939453,253.8927764892578,20.350000381469727,19.889000034332277,-0.6022014547419765
2024-10-31,110.98790740966797,254.32009887695312,23.15999984741211,20.022500038146973,-0.6062404158554577
2024-11-01,109.24864959716797,254.4269561767578,21.8799991607666,20.15600004196167,-0.7320031161965613
2024-11-04,112.72713470458984,257.3797607421875,21.979999542236328,20.123000049591063,-0.5553305734161695
2024-11-05,113.05977630615234,261.45928955078125,20.489999771118164,20.076500034332277,-0.6281934979990679
2024-11-06,114.99858856201172,254.2230224609375,16.270000457763672,19.84700002670288,-0.3197650257493765
2024-11-07,115.14115142822266,258.661865234375,15.199999809265137,19.56050000190735,-0.4145896844855376
2024-11-08,115.10313415527344,263.3242492675781,14.9399995803833,19.28450002670288,-0.5274936278717799
2024-11-11,114.49488067626953,266.63641357421875,14.970000267028809,19.048000001907347,-0.6488854940007549
2024-11-12,114.38082122802734,262.15863037109375,14.710000038146973,18.751500034332274,-0.5511207178717423
2024-11-13,115.44527435302734,264.5092468261719,14.020000457763672,18.473500061035157,-0.531262119326047
2024-11-14,115.52193450927734,262.5957336425781,14.3100004196167,18.233500051498414,-0.4805983538402939
2024-11-15,114.32416534423828,261.6729736328125,16.139999389648438,18.13899998664856,-0.5436550921240976
2024-11-18,115.28237915039062,263.9750061035156,15.579999923706055,17.99949994087219,-0.5301757468674364
2024-11-19,113.67257690429688,251.82383728027344,16.350000381469727,17.906999921798707,-0.3570085310021236
2024-11-20,115.29196166992188,255.48568725585938,17.15999984741211,17.802999925613403,-0.328824867174986
2024-11-21,116.83468627929688,257.61285400390625,16.8700008392334,17.692499971389772,-0.26979594068250423
2024-11-22,116.70053100585938,257.08837890625,15.239999771118164,17.437999963760376,-0.26690401424996263
2024-11-25,114.95659637451172,267.42315673828125,14.600000381469727,17.178000020980836,-0.634767345802751
