Date,BAC,MS,VIX,AvgVIX,zscore
2024-03-07,34.00625991821289,80.75918579101562,14.4399995803833,14.079500007629395,-0.33208579227957324
2024-03-08,33.977622985839844,81.60297393798828,14.739999771118164,14.17699999809265,-0.4652305278177439
2024-03-11,34.25441360473633,81.50921630859375,15.220000267028809,14.291499996185303,-0.2655122056809388
2024-03-12,34.32122039794922,81.61234283447266,13.84000015258789,14.286999988555909,-0.23426671139088012
2024-03-13,34.435760498046875,83.76866912841797,13.75,14.181999969482423,-0.447645980168862
2024-03-14,34.06352615356445,83.53429412841797,14.399999618530273,14.18299994468689,-0.6676212265999549
2024-03-15,33.796287536621094,82.85926055908203,14.40999984741211,14.202999925613403,-0.7572075374761205
2024-03-18,34.36894226074219,82.46549987792969,14.329999923706055,14.207499933242797,-0.3170662608826111
2024-03-19,34.388031005859375,82.89675903320312,13.819999694824219,14.127499914169311,-0.36232262581902475
2024-03-20,35.075225830078125,85.64373779296875,13.039999961853027,14.012499904632568,-0.2683146263820241
2024-03-21,35.80058670043945,87.56568145751953,12.920000076293945,13.931499910354614,-0.03725040825654118
2024-03-22,35.361549377441406,86.20624542236328,13.0600004196167,13.896999931335449,-0.15065458194193135
2024-03-25,35.18021011352539,85.44686889648438,13.1899995803833,13.869499921798706,-0.17080992295370803
2024-03-26,35.39973449707031,85.57811737060547,13.239999771118164,13.859999895095825,-0.04013956610975453
2024-03-27,36.08692169189453,87.65943908691406,12.779999732971191,13.80699987411499,0.1436311156812911
2024-03-28,36.19190216064453,88.2782211303711,13.010000228881836,13.787499904632568,0.1311378268015286
2024-04-01,35.81013488769531,87.68755340576172,13.649999618530273,13.81449990272522,-0.047232234659501944
2024-04-02,35.60015869140625,86.91877746582031,14.609999656677246,13.870499897003175,-0.0854748589858253
2024-04-03,35.7337760925293,87.19065856933594,14.329999923706055,13.863999891281129,-0.03183162798185231
2024-04-04,35.23747253417969,86.51564025878906,16.350000381469727,13.956499910354614,-0.2762381754149481
2024-04-05,35.418819427490234,86.69377136230469,16.030000686645508,14.035999965667724,-0.17769325172117006
2024-04-08,35.79104232788086,87.3875503540039,15.1899995803833,14.058499956130982,-0.019679119596550547
2024-04-09,36.01055908203125,88.20321655273438,14.979999542236328,14.046499919891357,0.018688251723383977
2024-04-10,34.97978591918945,85.92498779296875,15.800000190734863,14.144499921798706,-0.37074786951501376
2024-04-11,34.69344711303711,81.41546630859375,14.90999984741211,14.202499914169312,0.043860229527794996
2024-04-12,34.15896987915039,80.80607604980469,17.309999465942383,14.347999906539917,-0.23519710528442347
2024-04-15,34.311683654785156,81.55609130859375,19.229999542236328,14.588999891281128,-0.2331264572137479
2024-04-16,33.09955978393555,83.57178497314453,18.399999618530273,14.792499876022339,-1.3241932811021564
2024-04-17,33.62449645996094,84.45307159423828,18.209999084472656,15.01199984550476,-1.0882509783054288
2024-04-18,34.13988494873047,84.621826171875,18.0,15.259999847412109,-0.7626727978873568
2024-04-19,35.28519821166992,84.99683380126953,18.709999084472656,15.549499797821046,-0.039161663210119164
2024-04-22,36.01055908203125,86.3375015258789,16.940000534057617,15.743499803543092,0.2702910965947653
2024-04-23,36.62139129638672,87.9031982421875,15.6899995803833,15.868499803543092,0.47199083803409686
2024-04-24,36.57367706298828,87.9875717163086,15.970000267028809,16.004999828338622,0.42836393897528124
2024-04-25,36.1823616027832,86.77816009521484,15.369999885559082,16.13449983596802,0.32698186183256217
2024-04-26,36.10600662231445,87.03128814697266,15.029999732971191,16.235499811172485,0.24123996849944634
2024-04-29,35.83876419067383,87.15430450439453,14.670000076293945,16.28649983406067,0.04402926735295795
2024-04-30,35.32337188720703,85.95262145996094,15.649999618530273,16.33849983215332,-0.14225490149738437
2024-05-01,35.2661018371582,86.61495971679688,15.390000343322754,16.391499853134157,-0.2702823050254609
2024-05-02,35.19929504394531,87.66524505615234,14.680000305175781,16.307999849319458,-0.45707229696074286
2024-05-03,35.55243682861328,88.60198211669922,13.489999771118164,16.18099980354309,-0.34471887388199896
2024-05-06,35.972381591796875,89.69010162353516,13.489999771118164,16.095999813079835,-0.20763013461868116
2024-05-07,36.11555099487305,90.63630676269531,13.229999542236328,16.008499813079833,-0.2384676243198695
2024-05-08,35.99147415161133,90.494384765625,13.0,15.868499803543092,-0.3031884399240986
2024-05-09,36.53549575805664,92.83147430419922,12.6899995803833,15.75749979019165,-0.25067094248355865
2024-05-10,36.697750091552734,92.99232482910156,12.550000190734863,15.519499826431275,-0.16269972241474354
2024-05-13,36.468685150146484,93.25727081298828,13.600000381469727,15.237999868392944,-0.3532474538832378
2024-05-14,36.735931396484375,94.03314971923828,13.420000076293945,14.988999891281129,-0.27725558415742696
2024-05-15,37.136783599853516,95.11181640625,12.449999809265137,14.700999927520751,-0.15179616867110712
2024-05-16,37.432655334472656,94.22239685058594,12.420000076293945,14.42199993133545,0.16811828774910664
2024-05-17,37.49946975708008,94.82795715332031,11.989999771118164,14.085999965667725,0.1316127347070974
2024-05-20,37.05088424682617,94.93204498291016,12.149999618530273,13.846499919891357,-0.1856097326651276
2024-05-21,37.84306716918945,96.0674819946289,11.859999656677246,13.654999923706054,0.1966826547467541
2024-05-22,37.94804382324219,95.31998443603516,12.289999961853027,13.470999908447265,0.3684377744158897
2024-05-23,37.38493347167969,93.59791564941406,12.770000457763672,13.340999937057495,0.22007953040183828
2024-05-24,37.89078140258789,93.64521026611328,11.930000305175781,13.185999965667724,0.555589134748277
2024-05-28,37.528099060058594,93.36135864257812,12.920000076293945,13.098499965667724,0.3487420212408285
2024-05-29,36.9554443359375,92.03666687011719,14.279999732971191,13.02999997138977,0.14034434958254324
2024-05-30,36.86954879760742,91.99884033203125,14.470000267028809,12.983999967575073,0.0873912459648469
2024-05-31,38.167572021484375,92.57600402832031,12.920000076293945,12.895999956130982,0.8868525435495367
2024-06-03,38.062583923339844,92.16915130615234,13.109999656677246,12.876999950408935,0.8707607377583584
2024-06-04,37.87169647216797,91.38380432128906,13.15999984741211,12.860499954223632,0.8476543329828486
2024-06-05,38.13893508911133,91.4594955444336,12.630000114440918,12.830499982833862,1.018065548618347
2024-06-06,37.89078140258789,91.63926696777344,12.579999923706055,12.809499979019165,0.8261026018363494
2024-06-07,38.19805908203125,91.9136734008789,12.220000267028809,12.78600001335144,0.9967770924440121
2024-06-10,38.092430114746094,91.20401763916016,12.739999771118164,12.795499992370605,1.0210869455950828
2024-06-11,37.31464767456055,90.2956771850586,12.850000381469727,12.757999992370605,0.6179020848044362
2024-06-12,37.8427734375,90.50383758544922,12.039999961853027,12.68899998664856,0.9467748986838095
2024-06-13,37.69873809814453,90.08750915527344,11.9399995803833,12.663499975204468,0.905570080254705
2024-06-14,37.67953872680664,90.36190032958984,12.65999984741211,12.675499963760377,0.8555905032359812
2024-06-17,37.93879699707031,91.81904602050781,12.75,12.713499975204467,0.8343106316677291
2024-06-18,38.39970779418945,92.3205337524414,12.300000190734863,12.721000003814698,1.0781979025568473
2024-06-20,38.39970779418945,92.1975326538086,13.279999732971191,12.792000007629394,1.0947853373434369
2024-06-21,37.919593811035156,90.98641967773438,13.199999809265137,12.8375,0.9336164183574432
2024-06-24,38.42851257324219,91.87581634521484,13.329999923706055,12.86549997329712,1.15763900143986
2024-06-25,37.813961029052734,92.53815460205078,12.84000015258789,12.910999965667724,0.6529616161115447
2024-06-26,37.449073791503906,91.67713165283203,12.550000190734863,12.892499971389771,0.522459289524627
2024-06-27,37.68913269042969,90.61737823486328,12.239999771118164,12.79049997329712,0.8276220522650811
2024-06-28,38.18845748901367,91.96097564697266,12.4399995803833,12.688999938964844,0.9839086702153322
2024-07-01,38.418914794921875,93.82498931884766,12.220000267028809,12.653999948501587,0.8882944998116954
2024-07-02,39.302330017089844,94.28863525390625,12.029999732971191,12.599999952316285,1.4228431342907784
2024-07-03,39.27351760864258,94.80904388427734,12.09000015258789,12.546499967575073,1.3331894641820614
2024-07-05,38.803001403808594,94.23184967041016,12.479999542236328,12.538999938964844,1.093019656480007
2024-07-08,39.00465393066406,95.17804718017578,12.369999885559082,12.528499937057495,1.1017101990365914
2024-07-09,39.77283477783203,97.0893783569336,12.510000228881836,12.542999935150146,1.363146323052778
2024-07-10,40.08012008666992,97.89364624023438,12.850000381469727,12.548499965667725,1.4623709803180864
2024-07-11,40.147335052490234,99.0101547241211,12.920000076293945,12.551999950408936,1.3572317202929882
2024-07-12,39.93608093261719,98.48973083496094,12.460000038146973,12.572999954223633,1.2846336240439966
2024-07-15,40.224151611328125,99.5968017578125,13.119999885559082,12.631999969482422,1.3300368811475838
2024-07-16,42.37507247924805,100.50515747070312,13.1899995803833,12.658499956130981,2.661283094258927
2024-07-17,42.231040954589844,101.20533752441406,14.479999542236328,12.744999933242799,2.4695129984087845
2024-07-18,41.29961013793945,99.17100524902344,15.930000305175781,12.926499938964843,2.114328511775283
2024-07-19,41.19398498535156,96.59733581542969,16.520000457763672,13.088499975204467,2.390014350129837
2024-07-22,40.61784362792969,96.92851257324219,14.90999984741211,13.173999977111816,1.955956378690233
2024-07-23,40.72347640991211,97.93148803710938,14.720000267028809,13.243499994277954,1.8920931852951726
2024-07-24,40.5122184753418,96.48381042480469,18.040000915527344,13.503500032424927,1.944538228561496
2024-07-25,40.022499084472656,97.9882583618164,18.459999084472656,13.798999977111816,1.41066764804377
2024-07-26,40.01289749145508,98.58436584472656,16.389999389648438,14.00649995803833,1.3237895529144852
2024-07-29,39.455963134765625,96.96636962890625,16.600000381469727,14.214499998092652,1.165570670640385
2024-07-30,39.63840866088867,98.1775131225586,17.690000534057617,14.488000011444091,1.1255502201928043
2024-07-31,38.70698547363281,98.53551483154297,16.360000610351562,14.70450005531311,0.4477503249017175
2024-08-01,37.92919158935547,97.15119934082031,18.59000015258789,15.029500055313111,0.10874581362454554
2024-08-02,36.085548400878906,91.50885772705078,23.389999389648438,15.575000047683716,-0.3764142080974025
2024-08-05,35.19253158569336,87.90007019042969,38.56999969482422,16.885000038146973,-0.49331109286002134
2024-08-06,35.45178985595703,88.75930786132812,27.709999084472656,17.644999980926514,-0.43395948714319266
2024-08-07,35.81667709350586,87.93824768066406,27.850000381469727,18.394999980926514,-0.07661817673677074
2024-08-08,36.69049072265625,90.34410858154297,23.790000915527344,18.938500022888185,0.18952170689778855
2024-08-09,36.75770568847656,90.43003845214844,20.3700008392334,19.334000062942504,0.22336214486128966
2024-08-12,36.65208053588867,90.54460144042969,20.709999084472656,19.713500022888184,0.13652374168727363
2024-08-13,36.93054962158203,92.32991027832031,18.1200008392334,19.96000008583069,0.08397312302160183
2024-08-14,37.266632080078125,94.936279296875,16.190000534057617,20.045500135421754,-0.040363213638608175
2024-08-15,37.47787857055664,96.08191680908203,15.229999542236328,20.01050009727478,-0.05208407525305277
2024-08-16,37.77555465698242,96.84568786621094,14.800000190734863,19.92450008392334,0.046107234013882385
2024-08-19,38.092430114746094,97.14164733886719,14.649999618530273,19.91150007247925,0.22036202097623112
2024-08-20,37.151405334472656,96.21558380126953,15.880000114440918,19.969500064849854,-0.29076341678708584
2024-08-21,37.209022521972656,96.12964630126953,16.270000457763672,19.88100004196167,-0.24023248742455705
2024-08-22,37.67953872680664,96.00553131103516,17.549999237060547,19.835500049591065,0.09451306649091361
2024-08-23,38.18845748901367,97.27529907226562,15.859999656677246,19.809000062942506,0.267240329593171
2024-08-26,38.332496643066406,97.69537353515625,16.149999618530273,19.786500024795533,0.3079425513166114
2024-08-27,38.092430114746094,97.45669555664062,15.430000305175781,19.67350001335144,0.17787588203085636
2024-08-28,38.361297607421875,97.57125854492188,17.110000610351562,19.71100001335144,0.3441459159859081
2024-08-29,38.57255172729492,97.95315551757812,15.649999618530273,19.56399998664856,0.43542519654330253
2024-08-30,39.129486083984375,98.91740417480469,15.0,19.144500017166138,0.6818058522942104
2024-09-03,39.08147430419922,94.77396392822266,20.719999313354492,18.25199999809265,1.2081238504924383
2024-09-04,38.88943099975586,95.61412048339844,21.31999969482422,17.932500028610228,0.9650273515973501
2024-09-05,38.543739318847656,95.05082702636719,19.899999618530273,17.534999990463255,0.8073481255620382
2024-09-06,37.46126937866211,92.21533203125,22.3799991607666,17.46449990272522,0.458122379810422
2024-09-09,38.14748001098633,93.73332977294922,19.450000762939453,17.41849989891052,0.717200643704771
2024-09-10,37.96384811401367,92.2439956665039,19.079999923706055,17.336999940872193,0.7939349315705333
2024-09-11,37.6932258605957,92.63541412353516,17.690000534057617,17.315499925613402,0.5582442788862533
2024-09-12,37.48059844970703,92.26307678222656,17.06999969482422,17.359499883651733,0.46474765825069125
2024-09-13,37.35495376586914,93.80015563964844,16.559999465942383,17.425999879837036,0.1725438653232232
2024-09-16,37.789878845214844,95.55681610107422,17.139999389648438,17.542999839782716,0.2296006030677563
2024-09-17,38.22480010986328,95.31814575195312,17.610000610351562,17.690999889373778,0.5557370721244211
2024-09-18,38.292457580566406,94.8026123046875,18.229999542236328,17.80849986076355,0.6709875164654622
2024-09-19,39.500572204589844,96.1678466796875,16.329999923706055,17.81149983406067,1.303406215679162
2024-09-20,38.92068099975586,97.82903289794922,16.149999618530273,17.741499853134155,0.6874540929605323
2024-09-23,38.53407669067383,97.82903289794922,15.890000343322754,17.742999887466432,0.4261597425996059
2024-09-24,38.12815475463867,97.93406677246094,15.390000343322754,17.704999923706055,0.1376447359031844
2024-09-25,37.934852600097656,97.70491790771484,15.40999984741211,17.70399990081787,0.03789965747344543
2024-09-26,38.19580841064453,99.8625717163086,15.369999885559082,17.616999864578247,-0.07670061203345989
2024-09-27,38.079830169677734,99.39476013183594,16.959999084472656,17.682499837875366,-0.09199966072675222
2024-09-30,38.35044479370117,99.51887512207031,16.729999542236328,17.768999814987183,0.07416306265704754
2024-10-01,37.905860900878906,99.69071197509766,19.260000228881836,17.69599986076355,-0.2494911920979169
2024-10-02,37.91551971435547,99.78618621826172,18.899999618530273,17.574999856948853,-0.25583836090776835
2024-10-03,37.934852600097656,99.83392333984375,20.489999771118164,17.604499864578248,-0.2492094753575665
2024-10-04,38.76603698730469,102.99400329589844,19.209999084472656,17.44599986076355,-0.1135923845590531
2024-10-07,38.621063232421875,102.76488494873047,22.639999389648438,17.605499792099,-0.18067785099156147
2024-10-08,38.59206771850586,102.62167358398438,21.420000076293945,17.722499799728393,-0.18096214597229987
2024-10-09,38.84335708618164,104.10147094726562,20.860000610351562,17.88099980354309,-0.21068267538686472
2024-10-10,38.63072967529297,103.18494415283203,20.93000030517578,18.07399983406067,-0.2307920891958748
2024-10-11,40.54438781738281,105.45714569091797,20.459999084472656,18.268999814987183,0.7561725290990623
2024-10-14,40.5057258605957,107.19473266601562,19.700000762939453,18.396999883651734,0.4957180530155117
2024-10-15,40.7280158996582,107.13744354248047,20.639999389648438,18.548499822616577,0.6536830583093562
2024-10-16,41.36590576171875,114.0972900390625,19.579999923706055,18.615999841690062,0.14623685616079687
2024-10-17,41.17259979248047,114.03045654296875,19.110000610351562,18.75499987602234,0.024599999944419457
2024-10-18,40.90198516845703,115.57706451416016,18.030000686645508,18.8489999294281,-0.36686972050803546
2024-10-21,40.36075210571289,112.92298889160156,18.3700008392334,18.97299995422363,-0.37475505241543394
2024-10-22,40.88265609741211,112.96116638183594,18.200000762939453,19.11349997520447,-0.027164135171009848
2024-10-23,40.92131042480469,112.92298889160156,19.239999771118164,19.30499997138977,0.004109637878085796
2024-10-24,41.2209358215332,113.77266693115234,19.079999923706055,19.49049997329712,0.09203335691908472
2024-10-25,40.48639678955078,111.58639526367188,20.329999923706055,19.65900001525879,-0.10958789336229786
2024-10-28,41.19193649291992,113.73448181152344,19.799999237060547,19.8125,0.07758306555677628
2024-10-29,41.104949951171875,113.89679718017578,19.34000015258789,19.816499996185303,-0.0030977495567408044
2024-10-30,40.89232635498047,112.57928466796875,20.350000381469727,19.889000034332277,0.03087074036238559
2024-10-31,40.41874313354492,111.86241912841797,23.15999984741211,20.022500038146973,-0.19253645787162574
2024-11-01,40.36075210571289,112.43976593017578,21.8799991607666,20.15600004196167,-0.30958954211410067
2024-11-04,39.94515609741211,111.7565689086914,21.979999542236328,20.123000049591063,-0.49834530950750844
2024-11-05,40.47672653198242,113.36353302001953,20.489999771118164,20.076500034332277,-0.3557814022126686
2024-11-06,43.888450622558594,126.5272216796875,16.270000457763672,19.84700002670288,0.17489915470737244
2024-11-07,43.269901275634766,123.59232330322266,15.199999809265137,19.56050000190735,0.15262867678774117
2024-11-08,43.61783218383789,124.64118194580078,14.9399995803833,19.28450002670288,0.2463399566794944
2024-11-11,44.536006927490234,128.4805908203125,14.970000267028809,19.048000001907347,0.3491396682281925
2024-11-12,44.32337188720703,127.31627655029297,14.710000038146973,18.751500034332274,0.3624407229848528
2024-11-13,44.333038330078125,127.74927520751953,14.020000457763672,18.473500061035157,0.3105815220341046
2024-11-14,44.36203384399414,127.43173217773438,14.3100004196167,18.233500051498414,0.3730013065094206
2024-11-15,45.183555603027344,129.0001983642578,16.139999389648438,18.13899998664856,0.7167263631732267
2024-11-18,45.15456008911133,128.73077392578125,15.579999923706055,17.99949994087219,0.7334626570570525
2024-11-19,44.854942321777344,127.24890899658203,16.350000381469727,17.906999921798707,0.7307982826426035
2024-11-20,44.51667404174805,126.71965789794922,17.15999984741211,17.802999925613403,0.5735454964974785
2024-11-21,44.90327072143555,129.89512634277344,16.8700008392334,17.692499971389772,0.4066037531676397
2024-11-22,45.425174713134766,129.60643005371094,15.239999771118164,17.437999963760376,0.7982755571504677
2024-11-25,45.90842056274414,128.6152801513672,14.600000381469727,17.178000020980836,1.2585495496864363
2024-11-26,46.15004348754883,126.32514953613281,14.100000381469727,16.916000032424925,1.7306931245899453
2024-11-27,46.16937255859375,126.2577896118164,14.100000381469727,16.603500032424925,1.7528409578388744
2024-11-29,45.91808319091797,126.64269256591797,13.510000228881836,16.121000051498413,1.5310954820313951
2024-12-02,45.46383285522461,126.08456420898438,13.34000015258789,15.694000101089477,1.2993481463535355
2024-12-03,45.25120544433594,125.51683807373047,13.300000190734863,15.260000133514405,1.232200874736983
2024-12-04,44.8162841796875,125.08383178710938,13.449999809265137,14.908000135421753,0.9966440225852655
2024-12-05,45.425174713134766,125.40138244628906,13.539999961853027,14.77150011062622,1.3653514104388083
2024-12-06,45.434898376464844,125.05496215820312,12.770000457763672,14.650000143051148,1.4186401956976373
2024-12-09,44.618526458740234,123.72704315185547,14.1899995803833,14.612500143051147,1.0459565357083196
2024-12-10,44.46302032470703,122.00460052490234,14.180000305175781,14.573000144958495,1.1731362699987122
2024-12-11,44.78374481201172,122.77439880371094,13.579999923706055,14.51650013923645,1.2860925007501935
2024-12-12,44.78374481201172,123.08232879638672,13.920000076293945,14.511500120162964,1.2445662970892664
2024-12-13,44.38527297973633,122.59158325195312,13.8100004196167,14.486500120162964,1.0414310165529213
2024-12-16,44.19089889526367,124.1600570678711,14.6899995803833,14.414000129699707,0.6985412683819875
2024-12-17,43.78271484375,122.91874694824219,15.869999885559082,14.428500127792358,0.590059915806591
2024-12-18,42.27631759643555,116.47161865234375,27.6200008392334,14.992000150680543,0.44136469590259697
2024-12-19,42.159698486328125,115.95201110839844,24.09000015258789,15.338500165939331,0.4326174981575902
2024-12-20,42.927467346191406,118.78104400634766,18.360000610351562,15.41300015449524,0.570017599125119
2024-12-23,42.65534591674805,119.75292205810547,16.780000686645508,15.490000200271606,0.2550352453301565
2024-12-24,43.131561279296875,122.26441192626953,14.270000457763672,15.473500204086303,0.23820559097045702
2024-12-26,43.29677963256836,123.19779968261719,14.729999542236328,15.505000162124634,0.22399883154556818
2024-12-27,43.092689514160156,121.97575378417969,15.949999809265137,15.597500133514405,0.2508606006099316
2024-12-30,42.674781799316406,121.00386047363281,17.399999618530273,15.792000102996827,0.09947484308218627
2024-12-31,42.713661193847656,120.9749984741211,17.350000381469727,15.992500114440919,0.12964448260108322
2025-01-02,43.04409408569336,120.0704574584961,17.93000030517578,16.224000120162962,0.4749570163724467
2025-01-03,43.54947280883789,121.18669128417969,16.1299991607666,16.358000087738038,0.6659966430958876
2025-01-06,44.12287139892578,123.78477478027344,16.040000915527344,16.483000135421754,0.7031725715373978
2025-01-07,44.78374481201172,122.09120178222656,17.81999969482422,16.73550009727478,1.3782257106664129
2025-01-08,44.91008377075195,123.03421783447266,17.700000762939453,16.911000156402586,1.336443091842774
2025-01-10,43.84102249145508,118.79065704345703,19.540000915527344,17.179000186920167,1.1861659663361
2025-01-13,43.79243850708008,119.31028747558594,19.190000534057617,17.459500217437743,1.0832542209899239
2025-01-14,44.4921760559082,119.91651153564453,18.709999084472656,17.69900016784668,1.4744330667512275
2025-01-15,45.77505111694336,125.62268829345703,16.1200008392334,17.814500188827516,1.571978043484594
2025-01-16,45.32798385620117,130.6841583251953,16.600000381469727,17.910000228881835,0.5872490367754984
2025-01-17,45.2210807800293,132.66641235351562,15.970000267028809,17.915000247955323,0.24767760098825628
2025-01-21,45.3474235534668,132.11793518066406,15.0600004196167,17.287000226974488,0.40703435414860306
2025-01-22,44.50189971923828,130.8669891357422,15.100000381469727,16.837500238418578,0.004267516285989921
2025-01-23,45.08501434326172,132.5990447998047,15.020000457763672,16.670500230789184,0.16479926266169326
2025-01-24,45.21136474609375,132.61831665039062,14.850000381469727,16.574000215530397,0.24759681632473193
2025-01-27,45.76533126831055,131.49244689941406,17.899999618530273,16.755500173568727,0.7738365858195916
2025-01-28,45.522361755371094,133.31112670898438,16.40999984741211,16.839500188827515,0.3643608566542349
2025-01-29,45.434898376464844,133.47471618652344,16.559999465942383,16.870000171661378,0.2831859402783906
2025-01-30,45.40574264526367,134.65829467773438,15.84000015258789,16.792000198364256,0.1038678011712441
2025-01-31,44.99755096435547,134.09161376953125,16.43000030517578,16.74600019454956,-0.09559649730335895
2025-02-03,44.91008377075195,132.86143493652344,18.6200008392334,16.780500221252442,0.01118401183632665
2025-02-04,45.396018981933594,132.483642578125,17.209999084472656,16.834500217437743,0.3905607257343688
2025-02-05,45.784767150878906,134.575927734375,15.770000457763672,16.821000194549562,0.37114686347707215
2025-02-06,46.39704895019531,136.6585693359375,15.5,16.70500020980835,0.5041132225785115
2025-02-07,46.06660461425781,135.59303283691406,16.540000915527344,16.647000217437743,0.4244697054482328
2025-02-10,45.357139587402344,133.0067138671875,15.8100004196167,16.46050019264221,0.29374400377093657
2025-02-11,45.4737663269043,133.47166442871094,16.020000457763672,16.302000188827513,0.3098671794091461
2025-02-12,44.91008377075195,132.81297302246094,15.890000343322754,16.16100025177002,0.017719391179112136
2025-02-13,45.026710510253906,132.5514373779297,15.100000381469727,16.110000228881837,0.13181358252557202
2025-02-14,45.638980865478516,134.59532165527344,14.770000457763672,16.018500232696532,0.26999886418880675
2025-02-18,45.2210807800293,136.3001708984375,15.350000381469727,15.98750023841858,-0.24235650085363686
2025-02-19,44.71570587158203,136.28079223632812,15.270000457763672,15.998000240325927,-0.5813110370530563
2025-02-20,44.02568054199219,130.12979125976562,15.65999984741211,16.026000213623046,-0.21817930872165464
2025-02-21,43.54947280883789,127.5628433227539,18.209999084472656,16.185500144958496,-0.19386564516664845
2025-02-24,43.20930480957031,125.89675903320312,18.979999542236328,16.392000102996825,-0.19909363089864138
2025-02-25,42.70393753051758,125.53834533691406,19.43000030517578,16.4685001373291,-0.49232210582592095
2025-02-26,42.70393753051758,126.94290924072266,19.100000381469727,16.603000164031982,-0.6817359599864439
2025-02-27,42.87887191772461,125.18963623046875,21.1299991607666,16.831500148773195,-0.3270636467405986
2025-02-28,44.80318069458008,128.9383544921875,19.6299991607666,17.021000099182128,0.46798229588865203
2025-03-03,44.27836990356445,125.08309173583984,22.780000686645508,17.338500118255617,0.6331835675805951
2025-03-04,41.46966552734375,117.90531158447266,23.510000228881836,17.583000087738036,-0.2971695163798305
2025-03-05,41.10035705566406,119.8716812133789,21.93000030517578,17.819000148773192,-0.8119508455855415
2025-03-06,40.293704986572266,115.62895965576172,24.8700008392334,18.27400016784668,-0.7849865686928079
2025-03-07,40.48930740356445,115.55146789550781,23.3700008392334,18.66750020980835,-0.6423344866011014
2025-03-10,38.95384216308594,108.18965148925781,27.860000610351562,19.23350019454956,-0.6873247286446386
2025-03-11,38.738677978515625,108.52867889404297,26.920000076293945,19.78900017738342,-0.8784676754104768
2025-03-12,39.032081604003906,110.42725372314453,24.229999542236328,20.199500131607056,-0.9361990802057619
2025-03-13,38.79735565185547,108.17996978759766,24.65999984741211,20.638000106811525,-0.791783670389445
2025-03-14,39.99052047729492,111.72525787353516,21.770000457763672,20.97150011062622,-0.46346239420544444
2025-03-17,40.52842330932617,114.26315307617188,20.510000228881836,21.25850009918213,-0.4421602407424067
2025-03-18,40.73380661010742,114.40843963623047,21.700000762939453,21.576000118255614,-0.3229405409774768
2025-03-19,41.28148651123047,116.09391784667969,19.899999618530273,21.807500076293945,-0.18007682100033706
2025-03-20,41.54555130004883,116.6944808959961,19.799999237060547,22.014500045776366,-0.08259281050906965
2025-03-21,41.535770416259766,116.37483215332031,19.280000686645508,22.06800012588501,-0.04609687158352737
2025-03-24,42.1225700378418,120.37539672851562,17.479999542236328,21.99300012588501,-0.18899655743405977
2025-03-25,42.32794952392578,121.27623748779297,17.149999618530273,21.879000091552733,-0.17167044457998837
