Date,PEP,INTC,VIX,AvgVIX,zscore
2024-05-03,163.91354370117188,30.58100700378418,13.489999771118164,16.18099980354309,1.3359014337306983
2024-05-06,163.60650634765625,30.774776458740234,13.489999771118164,16.095999813079835,1.3026026054363826
2024-05-07,165.65365600585938,30.486604690551758,13.229999542236328,16.008499813079833,1.4967964588954374
2024-05-08,165.0860137939453,29.81089210510254,13.0,15.868499803543092,1.4638946628326865
2024-05-09,165.6908721923828,29.90032386779785,12.6899995803833,15.75749979019165,1.5164327967639777
2024-05-10,167.30068969726562,29.66183853149414,12.550000190734863,15.519499826431275,1.6694702405955475
2024-05-13,168.33358764648438,30.317676544189453,13.600000381469727,15.237999868392944,1.7452419786394047
2024-05-14,167.37513732910156,30.854272842407227,13.420000076293945,14.988999891281129,1.6431886364540698
2024-05-15,166.99363708496094,31.072887420654297,12.449999809265137,14.700999927520751,1.602428078232791
2024-05-16,170.39007568359375,31.828094482421875,12.420000076293945,14.42199993133545,1.8904298681216027
2024-05-17,169.5339813232422,31.629356384277344,11.989999771118164,14.085999965667725,1.8180695274187793
2024-05-20,167.7845458984375,31.897653579711914,12.149999618530273,13.846499919891357,1.651506266195283
2024-05-21,168.50111389160156,31.5399227142334,11.859999656677246,13.654999923706054,1.7266003206414806
2024-05-22,169.44091796875,31.221940994262695,12.289999961853027,13.470999908447265,1.8208978165316914
2024-05-23,166.81683349609375,29.8903865814209,12.770000457763672,13.340999937057495,1.6191241749064382
2024-05-24,165.62576293945312,30.526351928710938,11.930000305175781,13.185999965667724,1.4931575836182454
2024-05-28,161.3359832763672,30.86421012878418,12.920000076293945,13.098499965667724,1.0935998572261314
2024-05-29,159.26087951660156,29.94007110595703,14.279999732971191,13.02999997138977,0.9304675559093879
2024-05-30,158.63742065429688,29.99969482421875,14.470000267028809,12.983999967575073,0.8721058582011454
2024-05-31,160.8893280029297,30.655534744262695,12.920000076293945,12.895999956130982,1.0587569980035267
2024-06-03,159.33531188964844,30.099063873291016,13.109999656677246,12.876999950408935,0.9328306806996536
2024-06-04,161.810546875,29.8407039642334,13.15999984741211,12.860499954223632,1.1651362401987577
2024-06-05,161.43833923339844,30.585975646972656,12.630000114440918,12.830499982833862,1.1106224395194735
2024-06-06,161.16848754882812,30.22824478149414,12.579999923706055,12.809499979019165,1.095993087440113
2024-06-07,160.4134979248047,30.546226501464844,12.220000267028809,12.78600001335144,1.0185060655132967
2024-06-10,155.59283447265625,30.71515464782715,12.739999771118164,12.795499992370605,0.5753424608374951
2024-06-11,154.81442260742188,30.7250919342041,12.850000381469727,12.757999992370605,0.5042637119440629
2024-06-12,153.6514434814453,30.56610107421875,12.039999961853027,12.68899998664856,0.40288778642419404
2024-06-13,153.1824951171875,30.26799201965332,11.9399995803833,12.663499975204468,0.36849620260078303
2024-06-14,153.6326904296875,30.258056640625,12.65999984741211,12.675499963760377,0.40972076264720825
2024-06-17,155.81793212890625,30.784713745117188,12.75,12.713499975204467,0.5938889219892267
2024-06-18,156.1367950439453,30.436920166015625,12.300000190734863,12.721000003814698,0.6325328046049618
2024-06-20,156.32435607910156,30.426984786987305,13.279999732971191,12.792000007629394,0.6498685041941592
2024-06-21,156.88710021972656,30.894020080566406,13.199999809265137,12.8375,0.6881091345677101
2024-06-24,157.6374053955078,30.37729835510254,13.329999923706055,12.86549997329712,0.7706789685799966
2024-06-25,156.9527587890625,30.546226501464844,12.84000015258789,12.910999965667724,0.7037218906189995
2024-06-26,156.38064575195312,30.347488403320312,12.550000190734863,12.892499971389771,0.6571921089429894
2024-06-27,155.93048095703125,30.397172927856445,12.239999771118164,12.79049997329712,0.6148685123735559
2024-06-28,154.68310546875,30.774776458740234,12.4399995803833,12.688999938964844,0.4909420691344617
2024-07-01,152.7698516845703,30.645597457885742,12.220000267028809,12.653999948501587,0.3204958110298791
2024-07-02,153.41697692871094,30.874147415161133,12.029999732971191,12.599999952316285,0.3730222428477399
2024-07-03,152.49786376953125,31.033138275146484,12.09000015258789,12.546499967575073,0.2850138558467134
2024-07-05,154.1766357421875,31.818159103393555,12.479999542236328,12.538999938964844,0.41595258864886
2024-07-08,152.04766845703125,33.77574157714844,12.369999885559082,12.528499937057495,0.1680420751452526
2024-07-09,151.8413543701172,34.3719596862793,12.510000228881836,12.542999935150146,0.13274936671107884
2024-07-10,153.4263458251953,34.65019226074219,12.850000381469727,12.548499965667725,0.26920568733900546
2024-07-11,153.7639923095703,33.2888298034668,12.920000076293945,12.551999950408936,0.33765336168601884
2024-07-12,156.0430145263672,34.27259063720703,12.460000038146973,12.572999954223633,0.5176811457832472
2024-07-15,153.6795654296875,34.242774963378906,13.119999885559082,12.631999969482422,0.3035314613006299
2024-07-16,154.52365112304688,34.12353515625,13.1899995803833,12.658499956130981,0.3836135857393258
2024-07-17,159.33493041992188,34.242774963378906,14.479999542236328,12.744999933242799,0.8179358507534737
2024-07-18,159.78512573242188,34.65019226074219,15.930000305175781,12.926499938964843,0.8475917511015022
2024-07-19,158.837890625,32.7721061706543,16.520000457763672,13.088499975204467,0.8134914625711683
2024-07-22,157.24346923828125,33.15964889526367,14.90999984741211,13.173999977111816,0.6577226854471288
2024-07-23,155.94921875,32.7422981262207,14.720000267028809,13.243499994277954,0.5515680094505558
2024-07-24,157.72181701660156,31.50017547607422,18.040000915527344,13.503500032424927,0.7472317413848488
2024-07-25,160.39474487304688,30.90395736694336,18.459999084472656,13.798999977111816,1.0068843191329802
2024-07-26,162.01727294921875,31.152381896972656,16.389999389648438,14.00649995803833,1.1475811738354775
2024-07-29,162.4486846923828,30.63566017150879,16.600000381469727,14.214499998092652,1.2011448903311706
2024-07-30,162.4205322265625,29.94007110595703,17.690000534057617,14.488000011444091,1.2178653146671512
2024-07-31,161.9422149658203,30.546226501464844,16.360000610351562,14.70450005531311,1.1575561104684342
2024-08-01,164.08995056152344,28.866878509521484,18.59000015258789,15.029500055313111,1.3994613420685131
2024-08-02,166.97857666015625,21.3445987701416,23.389999389648438,15.575000047683716,1.8707180540139636
2024-08-05,163.22708129882812,19.983234405517578,38.56999969482422,16.885000038146973,1.5672229414395882
2024-08-06,161.77340698242188,19.704999923706055,27.709999084472656,17.644999980926514,1.442711103910352
2024-08-07,161.1168975830078,18.989999771118164,27.850000381469727,18.394999980926514,1.4028150858581512
2024-08-08,161.66085815429688,20.489999771118164,23.790000915527344,18.938500022888185,1.4107142887087996
2024-08-09,161.6796417236328,19.709999084472656,20.3700008392334,19.334000062942504,1.4340437696784376
2024-08-12,160.76986694335938,19.360000610351562,20.709999084472656,19.713500022888184,1.3609935386334076
2024-08-13,161.66085815429688,20.469999313354492,18.1200008392334,19.96000008583069,1.4112686843141682
2024-08-14,162.91763305664062,19.920000076293945,16.190000534057617,20.045500135421754,1.5408287473277535
2024-08-15,161.8015594482422,20.690000534057617,15.229999542236328,20.01050009727478,1.4179684387599045
2024-08-16,161.8953399658203,20.8700008392334,14.800000190734863,19.92450008392334,1.4215091337362724
2024-08-19,163.0207977294922,21.520000457763672,14.649999618530273,19.91150007247925,1.5058618232502903
2024-08-20,164.92466735839844,20.989999771118164,15.880000114440918,19.969500064849854,1.693726409103187
2024-08-21,164.32443237304688,21.40999984741211,16.270000457763672,19.88100004196167,1.6274877991706527
2024-08-22,164.82151794433594,20.100000381469727,17.549999237060547,19.835500049591065,1.7090141000696062
2024-08-23,164.94342041015625,20.540000915527344,15.859999656677246,19.809000062942506,1.70790574535664
2024-08-26,165.03721618652344,20.1299991607666,16.149999618530273,19.786500024795533,1.7278021813898319
2024-08-27,164.40882873535156,20.06999969482422,15.430000305175781,19.67350001335144,1.6723080383576159
2024-08-28,163.11456298828125,19.610000610351562,17.110000610351562,19.71100001335144,1.5673341493168151
2024-08-29,161.3982696533203,20.1299991607666,15.649999618530273,19.56399998664856,1.396808501424656
2024-08-30,162.13919067382812,22.040000915527344,15.0,19.144500017166138,1.4112580632695604
2024-09-03,166.50967407226562,20.100000381469727,20.719999313354492,18.25199999809265,1.8625665098235802
2024-09-04,167.4287872314453,19.43000030517578,21.31999969482422,17.932500028610228,1.9647396358106624
2024-09-05,168.16033935546875,19.399999618530273,19.899999618530273,17.534999990463255,2.032112226017511
2024-09-06,167.5885772705078,18.889999389648438,22.3799991607666,17.46449990272522,1.9942422868691543
2024-09-09,168.391845703125,19.06999969482422,19.450000762939453,17.41849989891052,2.0623170478854784
2024-09-10,168.03271484375,18.979999542236328,19.079999923706055,17.336999940872193,2.0321457155299765
2024-09-11,166.11434936523438,19.639999389648438,17.690000534057617,17.315499925613402,1.8393591410079955
2024-09-12,167.5035400390625,19.360000610351562,17.06999969482422,17.359499883651733,1.973479382350217
2024-09-13,167.6074676513672,19.65999984741211,16.559999465942383,17.425999879837036,1.9746167755165658
2024-09-16,167.46572875976562,20.90999984741211,17.139999389648438,17.542999839782716,1.9270754643809735
2024-09-17,167.1444091796875,21.469999313354492,17.610000610351562,17.690999889373778,1.882325960896264
2024-09-18,165.57569885253906,20.770000457763672,18.229999542236328,17.80849986076355,1.7590415508080677
2024-09-19,165.0559539794922,21.139999389648438,16.329999923706055,17.81149983406067,1.7015102021938513
2024-09-20,161.7672882080078,21.84000015258789,16.149999618530273,17.741499853134155,1.3829741657371681
2024-09-23,162.64617919921875,22.559999465942383,15.890000343322754,17.742999887466432,1.4429591416683831
2024-09-24,160.5765838623047,22.809999465942383,15.390000343322754,17.704999923706055,1.247781748286387
2024-09-25,160.08517456054688,23.540000915527344,15.40999984741211,17.70399990081787,1.1828488028208788
2024-09-26,160.35922241210938,23.920000076293945,15.369999885559082,17.616999864578247,1.1972425744789177
2024-09-27,160.6521759033203,23.90999984741211,16.959999084472656,17.682499837875366,1.2241664276335842
2024-09-30,160.69944763183594,23.459999084472656,16.729999542236328,17.768999814987183,1.240939837219263
2024-10-01,161.95631408691406,22.690000534057617,19.260000228881836,17.69599986076355,1.376606420795193
2024-10-02,160.22694396972656,22.389999389648438,18.899999618530273,17.574999856948853,1.2276210175076216
2024-10-03,159.26303100585938,22.260000228881836,20.489999771118164,17.604499864578248,1.143548257084334
2024-10-04,158.73382568359375,22.59000015258789,19.209999084472656,17.44599986076355,1.0862651370801528
2024-10-07,158.01559448242188,22.3799991607666,22.639999389648438,17.605499792099,1.0267568416150452
2024-10-08,161.04908752441406,23.31999969482422,21.420000076293945,17.722499799728393,1.276623274857808
2024-10-09,163.05250549316406,23.459999084472656,20.860000610351562,17.88099980354309,1.4549708139279025
2024-10-10,163.47776794433594,23.219999313354492,20.93000030517578,18.07399983406067,1.5003047028925127
2024-10-11,165.19769287109375,23.559999465942383,20.459999084472656,18.268999814987183,1.6473222460277208
2024-10-14,166.41677856445312,23.440000534057617,19.700000762939453,18.396999883651734,1.761534908142979
2024-10-15,166.22775268554688,22.65999984741211,20.639999389648438,18.548499822616577,1.7659623213362434
2024-10-16,164.8858642578125,22.309999465942383,19.579999923706055,18.615999841690062,1.6536076672556266
2024-10-17,165.06539916992188,22.440000534057617,19.110000610351562,18.75499987602234,1.6663344027077598
2024-10-18,165.43394470214844,22.770000457763672,18.030000686645508,18.8489999294281,1.6907094923829302
2024-10-21,165.38668823242188,22.84000015258789,18.3700008392334,18.97299995422363,1.6844707757378659
2024-10-22,164.7818603515625,22.399999618530273,18.200000762939453,19.11349997520447,1.641652884540374
2024-10-23,163.43997192382812,21.979999542236328,19.239999771118164,19.30499997138977,1.5312385622084732
2024-10-24,162.69342041015625,22.34000015258789,19.079999923706055,19.49049997329712,1.4533543316946382
2024-10-25,162.34373474121094,22.68000030517578,20.329999923706055,19.65900001525879,1.412122879985805
2024-10-28,160.50096130371094,22.920000076293945,19.799999237060547,19.8125,1.2378540991576374
2024-10-29,158.28964233398438,22.899999618530273,19.34000015258789,19.816499996185303,1.0372698969055858
2024-10-30,157.07058715820312,22.299999237060547,20.350000381469727,19.889000034332277,0.943017776590738
2024-10-31,156.94773864746094,21.520000457763672,23.15999984741211,20.022500038146973,0.9534645412715251
2024-11-01,156.4846954345703,23.200000762939453,21.8799991607666,20.15600004196167,0.8647785802648837
2024-11-04,157.1934356689453,22.520000457763672,21.979999542236328,20.123000049591063,0.9480936658996537
2024-11-05,158.6204071044922,23.31999969482422,20.489999771118164,20.076500034332277,1.0557137719798666
2024-11-06,155.653076171875,25.049999237060547,16.270000457763672,19.84700002670288,0.7378552337015577
2024-11-07,154.9821014404297,26.229999542236328,15.199999809265137,19.56050000190735,0.6441156744809274
2024-11-08,156.0310821533203,26.200000762939453,14.9399995803833,19.28450002670288,0.740361089117941
2024-11-11,155.22779846191406,25.049999237060547,14.970000267028809,19.048000001907347,0.6991725454722179
2024-11-12,155.30340576171875,24.15999984741211,14.710000038146973,18.751500034332274,0.7307197065906488
2024-11-13,155.68142700195312,24.920000076293945,14.020000457763672,18.473500061035157,0.7440374527503284
2024-11-14,156.06886291503906,25.030000686645508,14.3100004196167,18.233500051498414,0.7762289790977259
2024-11-15,149.89791870117188,24.350000381469727,16.139999389648438,18.13899998664856,0.2337772248667664
2024-11-18,149.62388610839844,24.84000015258789,15.579999923706055,17.99949994087219,0.1952692138649642
2024-11-19,148.10243225097656,24.200000762939453,16.350000381469727,17.906999921798707,0.0746200547270949
2024-11-20,150.01133728027344,24.010000228881836,17.15999984741211,17.802999925613403,0.2535181400127557
2024-11-21,151.52333068847656,24.440000534057617,16.8700008392334,17.692499971389772,0.3791277846661426
2024-11-22,153.09207153320312,24.5,15.239999771118164,17.437999963760376,0.5201552070033539
2024-11-25,154.08436584472656,24.8700008392334,14.600000381469727,17.178000020980836,0.6001568550942455
2024-11-26,153.2432861328125,24.049999237060547,14.100000381469727,16.916000032424925,0.5463831202745217
2024-11-27,153.77247619628906,23.649999618530273,14.100000381469727,16.603500032424925,0.6056051841084935
2024-11-29,154.4623565673828,24.049999237060547,13.510000228881836,16.121000051498413,0.6572681265788038
2024-12-02,154.08436584472656,23.93000030517578,13.34000015258789,15.694000101089477,0.626212866975714
2024-12-03,152.8085479736328,22.469999313354492,13.300000190734863,15.260000133514405,0.5506361706072045
2024-12-04,151.37213134765625,21.959999084472656,13.449999809265137,14.908000135421753,0.43411841791775346
2024-12-05,151.66510009765625,20.799999237060547,13.539999961853027,14.77150011062622,0.4929206661189492
2024-12-06,150.3832244873047,20.920000076293945,12.770000457763672,14.650000143051148,0.3729966647763351
2024-12-09,151.98439025878906,20.809999465942383,14.1899995803833,14.612500143051147,0.5216856717247875
2024-12-10,152.33702087402344,20.15999984741211,14.180000305175781,14.573000144958495,0.5717779121881571
2024-12-11,149.4111328125,20.1200008392334,13.579999923706055,14.51650013923645,0.30675180963096205
2024-12-12,151.44113159179688,20.780000686645508,13.920000076293945,14.511500120162964,0.473103134941207
2024-12-13,150.55477905273438,20.34000015258789,13.8100004196167,14.486500120162964,0.4046781396630823
2024-12-16,148.6963348388672,20.829999923706055,14.6899995803833,14.414000129699707,0.22205417964683297
2024-12-17,148.81068420410156,20.440000534057617,15.869999885559082,14.428500127792358,0.24326569399030656
2024-12-18,147.1809539794922,19.299999237060547,27.6200008392334,14.992000150680543,0.1266274879773902
2024-12-19,144.3599090576172,19.059999465942383,24.09000015258789,15.338500165939331,-0.12331837336448458
2024-12-20,145.61793518066406,19.520000457763672,18.360000610351562,15.41300015449524,-0.021640844629614145
2024-12-23,144.18833923339844,20.200000762939453,16.780000686645508,15.490000200271606,-0.17052399590000794
2024-12-24,145.6370086669922,20.399999618530273,14.270000457763672,15.473500204086303,-0.04429877104453004
2024-12-26,145.2843780517578,20.440000534057617,14.729999542236328,15.505000162124634,-0.07748236850477536
2024-12-27,145.71324157714844,20.299999237060547,15.949999809265137,15.597500133514405,-0.03459280296165018
2024-12-30,144.59817504882812,19.81999969482422,17.399999618530273,15.792000102996827,-0.12271257659638031
2024-12-31,144.9221954345703,20.049999237060547,17.350000381469727,15.992500114440919,-0.09961550917405267
2025-01-02,143.15907287597656,20.219999313354492,17.93000030517578,16.224000120162962,-0.2646990214892302
2025-01-03,142.62533569335938,20.559999465942383,16.1299991607666,16.358000087738038,-0.32267155121544244
2025-01-06,139.4040069580078,19.8700008392334,16.040000915527344,16.483000135421754,-0.5965531056947769
2025-01-07,138.5748291015625,20.010000228881836,17.81999969482422,16.73550009727478,-0.6758546712434599
2025-01-08,139.6613311767578,19.8799991607666,17.700000762939453,16.911000156402586,-0.5734243859544446
2025-01-10,135.9443817138672,19.149999618530273,19.540000915527344,17.179000186920167,-0.8912781436752416
2025-01-13,137.7170867919922,19.200000762939453,19.190000534057617,17.459500217437743,-0.7314212641969744
2025-01-14,138.14596557617188,19.200000762939453,18.709999084472656,17.69900016784668,-0.6924110271024297
2025-01-15,137.98391723632812,19.719999313354492,16.1200008392334,17.814500188827516,-0.7215646416856926
2025-01-16,139.6613311767578,19.670000076293945,16.600000381469727,17.910000228881835,-0.5676033907083067
2025-01-17,141.29107666015625,21.489999771118164,15.970000267028809,17.915000247955323,-0.46981277152830514
2025-01-21,141.5769805908203,21.770000457763672,15.0600004196167,17.287000226974488,-0.45156871458245434
2025-01-22,141.1385498046875,21.860000610351562,15.100000381469727,16.837500238418578,-0.4939425162752261
2025-01-23,141.6436767578125,21.56999969482422,15.020000457763672,16.670500230789184,-0.43995827066803284
2025-01-24,142.1202392578125,20.829999923706055,14.850000381469727,16.574000215530397,-0.3760986253794239
2025-01-27,147.35250854492188,20.290000915527344,17.899999618530273,16.755500173568727,0.11478985950409976
2025-01-28,143.19717407226562,19.799999237060547,16.40999984741211,16.839500188827515,-0.24959134458274018
2025-01-29,143.31153869628906,19.75,16.559999465942383,16.870000171661378,-0.23780295613130076
2025-01-30,144.76971435546875,20.010000228881836,15.84000015258789,16.792000198364256,-0.11237624460454457
2025-01-31,143.61651611328125,19.43000030517578,16.43000030517578,16.74600019454956,-0.20119250246448933
2025-02-03,143.21624755859375,19.3799991607666,18.6200008392334,16.780500221252442,-0.23621440256993848
2025-02-04,136.7545166015625,19.290000915527344,17.209999084472656,16.834500217437743,-0.8214700808040952
2025-02-05,138.8226318359375,19.649999618530273,15.770000457763672,16.821000194549562,-0.6433359585604984
2025-02-06,138.52719116210938,19.3799991607666,15.5,16.70500020980835,-0.6627246626342556
2025-02-07,137.7933349609375,19.100000381469727,16.540000915527344,16.647000217437743,-0.7217139081951742
2025-02-10,137.5741424560547,19.770000457763672,15.8100004196167,16.46050019264221,-0.7602231933053659
2025-02-11,138.80357360839844,20.969999313354492,16.020000457763672,16.302000188827513,-0.6816587333251135
2025-02-12,137.2310333251953,22.479999542236328,15.890000343322754,16.16100025177002,-0.8665507979634556
2025-02-13,137.7933349609375,24.1299991607666,15.100000381469727,16.110000228881837,-0.8611411778706464
2025-02-14,136.65919494628906,23.600000381469727,14.770000457763672,16.018500232696532,-0.949609914012481
2025-02-18,137.33587646484375,27.389999389648438,15.350000381469727,15.98750023841858,-0.9931154088450816
2025-02-19,138.96559143066406,25.719999313354492,15.270000457763672,15.998000240325927,-0.798587752909357
2025-02-20,142.10116577148438,26.09000015258789,15.65999984741211,16.026000213623046,-0.5236362374269283
2025-02-21,146.29461669921875,24.8700008392334,18.209999084472656,16.185500144958496,-0.10838824501956569
2025-02-24,146.62820434570312,24.270000457763672,18.979999542236328,16.392000102996825,-0.06141406351215231
2025-02-25,149.07754516601562,22.989999771118164,19.43000030517578,16.4685001373291,0.19685520727638117
2025-02-26,144.3980255126953,23.520000457763672,19.100000381469727,16.603000164031982,-0.24347876978451155
2025-02-27,144.8841094970703,23.09000015258789,21.1299991607666,16.831500148773195,-0.18734598349250253
2025-02-28,146.26602172851562,23.729999542236328,19.6299991607666,17.021000099182128,-0.07938934288132092
2025-03-03,148.66775512695312,22.739999771118164,22.780000686645508,17.338500118255617,0.1665110432080813
2025-03-04,146.9522247314453,21.329999923706055,23.510000228881836,17.583000087738036,0.04955269829815057
2025-03-05,146.6567840576172,20.809999465942383,21.93000030517578,17.819000148773192,0.037093780681265884
2025-03-06,147.35250854492188,20.75,24.8700008392334,18.27400016784668,0.1020390778010868
2025-03-07,148.49188232421875,20.639999389648438,23.3700008392334,18.66750020980835,0.20872410654378176
2025-03-10,150.23216247558594,19.93000030517578,27.860000610351562,19.23350019454956,0.3866982154895919
2025-03-11,146.463134765625,19.780000686645508,26.920000076293945,19.78900017738342,0.04803038802845994
2025-03-12,142.46336364746094,20.68000030517578,24.229999542236328,20.199500131607056,-0.34073063131719095
2025-03-13,142.62680053710938,23.700000762939453,24.65999984741211,20.638000106811525,-0.4095764648490842
2025-03-14,142.86717224121094,24.049999237060547,21.770000457763672,20.97150011062622,-0.39741423684022587
2025-03-17,145.51126098632812,25.690000534057617,20.510000228881836,21.25850009918213,-0.20237091767232068
2025-03-18,143.2517852783203,25.920000076293945,21.700000762939453,21.576000118255614,-0.4142651784939018
2025-03-19,142.40567016601562,24.1200008392334,19.899999618530273,21.807500076293945,-0.4413322292052891
2025-03-20,141.48263549804688,23.959999084472656,19.799999237060547,22.014500045776366,-0.5208551085628069
2025-03-21,139.84811401367188,24.260000228881836,19.280000686645508,22.06800012588501,-0.6778447587820111
2025-03-24,140.80960083007812,24.219999313354492,17.479999542236328,21.99300012588501,-0.5892804205615834
2025-03-25,139.9346466064453,24.200000762939453,17.149999618530273,21.879000091552733,-0.6683107366386232
2025-03-26,142.91525268554688,23.420000076293945,18.329999923706055,21.84050006866455,-0.37557786571368285
