Date,PEP,XLF,VIX,AvgVIX,zscore
2024-01-30,156.6417999267578,37.90797805786133,13.3100004196167,13.347500038146972,-0.48252085657638705
2024-01-31,155.63519287109375,37.444271087646484,14.350000381469727,13.405000066757202,-0.645203236231164
2024-02-01,158.56263732910156,37.502235412597656,13.880000114440918,13.397000074386597,-0.336499306219998
2024-02-02,157.8885040283203,37.656803131103516,13.850000381469727,13.383000087738036,-0.3861964842138384
2024-02-05,157.84231567382812,37.43461608886719,13.670000076293945,13.399000072479248,-0.4192557120158783
2024-02-06,158.30404663085938,37.511905670166016,13.0600004196167,13.39800009727478,-0.36188392993894813
2024-02-07,158.3502197265625,37.79205322265625,12.829999923706055,13.40150008201599,-0.32144250394083124
2024-02-08,160.5481414794922,37.64714813232422,12.789999961853027,13.406500101089478,-0.11367196464323802
2024-02-09,154.84100341796875,37.753414154052734,12.930000305175781,13.431000137329102,-0.6875658725343676
2024-02-12,157.55606079101562,37.92729568481445,13.930000305175781,13.492500162124633,-0.3859557352384913
2024-02-13,155.9584197998047,37.4152946472168,15.850000381469727,13.593000173568726,-0.6156251278863822
2024-02-14,154.7024688720703,37.772727966308594,14.380000114440918,13.57250018119812,-0.69936468373442
2024-02-15,155.01644897460938,38.41999053955078,14.010000228881836,13.566500186920166,-0.5845901636016988
2024-02-16,153.5942840576172,38.28474426269531,14.239999771118164,13.613500165939332,-0.748201979855093
2024-02-20,155.74600219726562,38.17848205566406,15.420000076293945,13.725000190734864,-0.5402643075297909
2024-02-21,155.9122314453125,38.29439926147461,15.34000015258789,13.864500188827515,-0.5083874033961681
2024-02-22,155.3765869140625,38.73878479003906,14.539999961853027,13.934500169754028,-0.5069092478798533
2024-02-23,156.62332153320312,38.9319953918457,13.75,13.949500179290771,-0.3539700866403351
2024-02-26,155.38583374023438,38.73878479003906,13.739999771118164,13.973500156402588,-0.5059574789566903
2024-02-27,155.29348754882812,38.84505081176758,13.430000305175781,13.96500015258789,-0.5019250462122147
2024-02-28,154.2499542236328,38.989967346191406,13.84000015258789,13.99150013923645,-0.5908737874911328
2024-02-29,153.8544921875,38.970645904541016,13.399999618530273,13.944000101089477,-0.634039818248026
2024-03-01,153.1565704345703,38.92233657836914,13.109999656677246,13.905500078201294,-0.7120306584499849
2024-03-04,153.88238525390625,39.018943786621094,13.489999771118164,13.887500047683716,-0.6250159890549103
2024-03-05,150.7837371826172,39.02859878540039,14.460000038146973,13.927000045776367,-0.9427275444148172
2024-03-06,151.6770477294922,39.23147201538086,14.5,13.999000024795532,-0.8249351073040773
2024-03-07,151.77938842773438,39.17350769042969,14.4399995803833,14.079500007629395,-0.8217855102802183
2024-03-08,151.7235565185547,39.24113082885742,14.739999771118164,14.17699999809265,-0.8189175261842634
2024-03-11,153.286865234375,39.30875778198242,15.220000267028809,14.291499996185303,-0.6493921188702981
2024-03-12,153.1100311279297,39.47298812866211,13.84000015258789,14.286999988555909,-0.6466717094861522
2024-03-13,153.81729125976562,39.7628059387207,13.75,14.181999969482423,-0.5369531637467969
2024-03-14,153.33338928222656,39.444007873535156,14.399999618530273,14.18299994468689,-0.6273735055927766
2024-03-15,153.2217254638672,39.40536880493164,14.40999984741211,14.202999925613403,-0.643789329682519
2024-03-18,159.36325073242188,39.63130187988281,14.329999923706055,14.207499933242797,0.017135600520162293
2024-03-19,159.86572265625,39.82524490356445,13.819999694824219,14.127499914169311,0.09356166296482062
2024-03-20,159.9215545654297,40.30039596557617,13.039999961853027,14.012499904632568,0.15983936398822274
2024-03-21,160.4705810546875,40.630088806152344,12.920000076293945,13.931499910354614,0.2583508424197588
2024-03-22,160.07044982910156,40.164634704589844,13.0600004196167,13.896999931335449,0.15786999527929985
2024-03-25,160.6101837158203,40.009483337402344,13.1899995803833,13.869499921798706,0.1936591889841055
2024-03-26,160.7311248779297,40.14523696899414,13.239999771118164,13.859999895095825,0.2234016478684616
2024-03-27,161.5127716064453,40.62038803100586,12.779999732971191,13.80699987411499,0.3643869270570281
2024-03-28,162.85272216796875,40.843421936035156,13.010000228881836,13.787499904632568,0.5307200186332588
2024-04-01,160.96376037597656,40.62038803100586,13.649999618530273,13.81449990272522,0.30787761046395695
2024-04-02,159.53073120117188,40.40705871582031,14.609999656677246,13.870499897003175,0.1332003043578905
2024-04-03,157.89297485351562,40.38766098022461,14.329999923706055,13.863999891281129,-0.03784387291437914
2024-04-04,157.86509704589844,39.931907653808594,16.350000381469727,13.956499910354614,-0.09877314153958064
2024-04-05,157.39051818847656,40.31008529663086,16.030000686645508,14.035999965667724,-0.09944396920700804
2024-04-08,157.7999267578125,40.48463821411133,15.1899995803833,14.058499956130982,-0.035067014085034966
2024-04-09,158.75839233398438,40.25189971923828,14.979999542236328,14.046499919891357,0.03393785589135701
2024-04-10,157.21371459960938,39.65069580078125,15.800000190734863,14.144499921798706,-0.2016438992705603
2024-04-11,156.66468811035156,39.36948776245117,14.90999984741211,14.202499914169312,-0.29397874869786395
2024-04-12,156.42274475097656,38.845855712890625,17.309999465942383,14.347999906539917,-0.38558890555778713
2024-04-15,155.35263061523438,38.65191650390625,19.229999542236328,14.588999891281128,-0.5204414716577788
2024-04-16,155.8644256591797,38.39010238647461,18.399999618530273,14.792499876022339,-0.50111610005083
