Date,NEE,TXN,VIX,AvgVIX,zscore
2024-07-24,71.6857681274414,187.37344360351562,18.040000915527344,13.503500032424927,-0.39861424548699775
2024-07-25,69.81307220458984,186.3056182861328,18.459999084472656,13.798999977111816,-0.5987744893398169
2024-07-26,70.59256744384766,190.87939453125,16.389999389648438,14.00649995803833,-0.6815154079574393
2024-07-29,70.66861724853516,190.7754364013672,16.600000381469727,14.214499998092652,-0.6674625103340865
2024-07-30,70.61157989501953,189.9344024658203,17.690000534057617,14.488000011444091,-0.6410453447822675
2024-07-31,72.61737060546875,193.85313415527344,16.360000610351562,14.70450005531311,-0.5382541239544999
2024-08-01,74.51860809326172,183.8851318359375,18.59000015258789,15.029500055313111,0.1094068342056905
2024-08-02,75.2885971069336,178.3018798828125,23.389999389648438,15.575000047683716,0.4338873915830821
2024-08-05,72.8930435180664,172.3381805419922,38.56999969482422,16.885000038146973,0.36273604076735777
2024-08-06,73.1687240600586,177.81678771972656,27.709999084472656,17.644999980926514,0.17820605945577017
2024-08-07,73.72958374023438,175.0775146484375,27.850000381469727,18.394999980926514,0.3611707482834776
2024-08-08,73.71057891845703,183.8565673828125,23.790000915527344,18.938500022888185,0.005662155303436025
2024-08-09,73.634521484375,182.81983947753906,20.3700008392334,19.334000062942504,0.03747990351054001
2024-08-12,73.74861145019531,182.6771697998047,20.709999084472656,19.713500022888184,0.058027689791655554
2024-08-13,74.26193237304688,187.6136016845703,18.1200008392334,19.96000008583069,-0.0738502014852274
2024-08-14,74.1573715209961,186.05374145507812,16.190000534057617,20.045500135421754,-0.024695307838427473
2024-08-15,73.58700561523438,192.06497192382812,15.229999542236328,20.01050009727478,-0.3404727835780576
2024-08-16,74.68971252441406,190.7333984375,14.800000190734863,19.92450008392334,-0.14377816363730858
2024-08-19,75.43119812011719,190.85702514648438,14.649999618530273,19.91150007247925,-0.0524946033231626
2024-08-20,75.0794677734375,192.6451416015625,15.880000114440918,19.969500064849854,-0.17006152423848922
2024-08-21,75.70686340332031,198.19033813476562,16.270000457763672,19.88100004196167,-0.3116118480085707
2024-08-22,75.02241516113281,193.81507873535156,17.549999237060547,19.835500049591065,-0.22451568523463813
2024-08-23,75.72587585449219,199.62657165527344,15.859999656677246,19.809000062942506,-0.36690057427825173
2024-08-26,76.65747833251953,198.07620239257812,16.149999618530273,19.786500024795533,-0.18361900777939938
2024-08-27,75.67835235595703,200.3970489501953,15.430000305175781,19.67350001335144,-0.4040538156185116
2024-08-28,75.48822784423828,197.59112548828125,17.110000610351562,19.71100001335144,-0.3158969864375189
2024-08-29,76.07759857177734,200.77745056152344,15.649999618530273,19.56399998664856,-0.3675236299930738
2024-08-30,77.02959442138672,203.86868286132812,15.0,19.144500017166138,-0.36825244494157916
2024-09-03,76.47466278076172,191.9698486328125,20.719999313354492,18.25199999809265,0.03821038423300375
2024-09-04,77.57495880126953,194.03384399414062,21.31999969482422,17.932500028610228,0.0980423698145575
2024-09-05,76.85737609863281,191.70352172851562,19.899999618530273,17.534999990463255,0.09860196127617468
2024-09-06,76.52249908447266,187.80381774902344,22.3799991607666,17.46449990272522,0.21195328603384883
2024-09-09,77.6801986694336,191.34210205078125,19.450000762939453,17.41849989891052,0.2199498796851331
2024-09-10,78.74221801757812,190.03904724121094,19.079999923706055,17.336999940872193,0.4102158387188236
2024-09-11,79.82335662841797,192.5215301513672,17.690000534057617,17.315499925613402,0.4507318367607771
2024-09-12,79.85206604003906,186.40565490722656,17.06999969482422,17.359499883651733,0.7004029947589577
2024-09-13,80.99061584472656,190.16265869140625,16.559999465942383,17.425999879837036,0.6971180797079409
2024-09-16,80.9810562133789,188.77403259277344,17.139999389648438,17.542999839782716,0.7517194243047529
2024-09-17,81.29679107666016,191.5513458251953,17.610000610351562,17.690999889373778,0.6810190914927436
2024-09-18,80.63661193847656,190.90455627441406,18.229999542236328,17.80849986076355,0.6213287457348532
2024-09-19,78.7326431274414,197.4579620361328,16.329999923706055,17.81149983406067,0.11062807344292304
2024-09-20,79.18233489990234,193.3680419921875,16.149999618530273,17.741499853134155,0.33347665058114656
2024-09-23,81.15326690673828,193.89117431640625,15.890000343322754,17.742999887466432,0.5682936240218331
2024-09-24,80.64618682861328,194.9279327392578,15.390000343322754,17.704999923706055,0.4607753274197026
2024-09-25,80.96192932128906,195.04205322265625,15.40999984741211,17.70399990081787,0.4971738237060878
2024-09-26,79.85206604003906,199.03684997558594,15.369999885559082,17.616999864578247,0.1924511416749987
2024-09-27,80.8853759765625,198.9227294921875,16.959999084472656,17.682499837875366,0.33117832494142185
2024-09-30,80.87580871582031,196.47828674316406,16.729999542236328,17.768999814987183,0.42823737138132606
2024-10-01,81.58381652832031,191.7510986328125,19.260000228881836,17.69599986076355,0.7102460934465898
2024-10-02,81.73690795898438,193.49168395996094,18.899999618530273,17.574999856948853,0.6601234476661324
2024-10-03,81.37332916259766,191.8176727294922,20.489999771118164,17.604499864578248,0.6802447038462084
2024-10-04,80.22521209716797,192.806884765625,19.209999084472656,17.44599986076355,0.49142296680891817
2024-10-07,76.81910705566406,191.4372100830078,22.639999389648438,17.605499792099,0.10434358682071994
2024-10-08,77.02002716064453,192.331298828125,21.420000076293945,17.722499799728393,0.09447084389867749
2024-10-09,77.09657287597656,194.95645141601562,20.860000610351562,17.88099980354309,-0.0011605513904947248
2024-10-10,77.44100189208984,192.57858276367188,20.93000030517578,18.07399983406067,0.13917489611400483
2024-10-11,78.32122802734375,195.089599609375,20.459999084472656,18.268999814987183,0.15246220781054937
2024-10-14,79.32584381103516,198.46617126464844,19.700000762939453,18.396999883651734,0.14708952983952747
2024-10-15,79.2110366821289,190.0770721435547,20.639999389648438,18.548499822616577,0.46954585463769377
2024-10-16,80.74186706542969,190.8855743408203,19.579999923706055,18.615999841690062,0.6357556591484124
2024-10-17,80.15824127197266,188.6123046875,19.110000610351562,18.75499987602234,0.6514103935652094
2024-10-18,80.73229217529297,188.77403259277344,18.030000686645508,18.8489999294281,0.7194264086478594
2024-10-21,80.39741516113281,186.2059326171875,18.3700008392334,18.97299995422363,0.7792285072477867
2024-10-22,80.0816879272461,184.49383544921875,18.200000762939453,19.11349997520447,0.8070931494543486
2024-10-23,81.2872314453125,191.88427734375,19.239999771118164,19.30499997138977,0.6663895852390527
2024-10-24,79.23016357421875,196.51632690429688,19.079999923706055,19.49049997329712,0.2130801022025605
2024-10-25,77.90982818603516,196.82069396972656,20.329999923706055,19.65900001525879,0.029442451435173916
2024-10-28,79.28756713867188,195.7744598388672,19.799999237060547,19.8125,0.2503653788873498
2024-10-29,76.12065887451172,201.02479553222656,19.34000015258789,19.816499996185303,-0.3718805563730468
2024-10-30,75.67097473144531,197.77183532714844,20.350000381469727,19.889000034332277,-0.29944099020987863
2024-10-31,75.82405853271484,194.507080078125,23.15999984741211,20.022500038146973,-0.14827947425625645
2024-11-01,74.00619506835938,196.19210815429688,21.8799991607666,20.15600004196167,-0.45202516475324683
2024-11-04,74.98210906982422,194.98577880859375,21.979999542236328,20.123000049591063,-0.27682659689800493
2024-11-05,75.25000762939453,193.83689880371094,20.489999771118164,20.076500034332277,-0.19584850632074996
2024-11-06,71.29853057861328,205.8140869140625,16.270000457763672,19.84700002670288,-1.1904564926002175
2024-11-07,71.39421081542969,208.2746124267578,15.199999809265137,19.56050000190735,-1.2769836362270295
2024-11-08,73.64262390136719,210.90750122070312,14.9399995803833,19.28450002670288,-1.0909876871496889
2024-11-11,72.62844848632812,206.6757354736328,14.970000267028809,19.048000001907347,-1.0524651404636056
2024-11-12,71.04978942871094,203.71734619140625,14.710000038146973,18.751500034332274,-1.1384280438516354
2024-11-13,71.03063201904297,196.95802307128906,14.020000457763672,18.473500061035157,-0.8690949993206589
2024-11-14,72.02568054199219,197.2261199951172,14.3100004196167,18.233500051498414,-0.7507051974749046
2024-11-15,73.04942321777344,192.55397033691406,16.139999389648438,18.13899998664856,-0.4299230401609031
2024-11-18,73.08769226074219,198.35586547851562,15.579999923706055,17.99949994087219,-0.6582730475350723
2024-11-19,73.74788665771484,192.50611877441406,16.350000381469727,17.906999921798707,-0.3373285107578337
2024-11-20,73.5565185546875,189.74879455566406,17.15999984741211,17.802999925613403,-0.2512874906575431
2024-11-21,74.01576232910156,189.7583465576172,16.8700008392334,17.692499971389772,-0.1920554166054888
2024-11-22,73.20187377929688,189.56686401367188,15.239999771118164,17.437999963760376,-0.29000912281629965
2024-11-25,73.81831359863281,194.28688049316406,14.600000381469727,17.178000020980836,-0.39979780810140286
2024-11-26,74.63702392578125,192.39120483398438,14.100000381469727,16.916000032424925,-0.21728502742336347
2024-11-27,75.62908935546875,190.70616149902344,14.100000381469727,16.603500032424925,-0.020738739307960944
2024-11-29,75.77356719970703,192.46780395507812,13.510000228881836,16.121000051498413,-0.07282634084653018
2024-12-02,74.23247528076172,193.1858673095703,13.34000015258789,15.694000101089477,-0.30175765961510187
2024-12-03,73.481201171875,188.82965087890625,13.300000190734863,15.260000133514405,-0.22410221478966072
2024-12-04,72.95144653320312,188.2743377685547,13.449999809265137,14.908000135421753,-0.27054029574492555
2024-12-05,73.39451599121094,184.77024841308594,13.539999961853027,14.77150011062622,-0.07211002720028371
2024-12-06,72.46985626220703,184.87554931640625,12.770000457763672,14.650000143051148,-0.19637823826765471
2024-12-09,71.94973754882812,185.21063232421875,14.1899995803833,14.612500143051147,-0.2773719009322485
2024-12-10,71.41035461425781,182.0799102783203,14.180000305175781,14.573000144958495,-0.2214921743257513
2024-12-11,71.2562484741211,183.53517150878906,13.579999923706055,14.51650013923645,-0.3000192719359183
2024-12-12,70.52422332763672,183.54476928710938,13.920000076293945,14.511500120162964,-0.39543223479719264
2024-12-13,70.90950012207031,183.4298858642578,13.8100004196167,14.486500120162964,-0.3407980428593189
2024-12-16,70.11006164550781,181.3905792236328,14.6899995803833,14.414000129699707,-0.36256738873897804
2024-12-17,69.60919189453125,180.10765075683594,15.869999885559082,14.428500127792358,-0.3759954313468128
2024-12-18,67.92363739013672,177.1205596923828,27.6200008392334,14.992000150680543,-0.47468062774048725
2024-12-19,67.20124816894531,176.6131134033203,24.09000015258789,15.338500165939331,-0.5480502640934359
2024-12-20,69.03129577636719,178.91087341308594,18.360000610351562,15.41300015449524,-0.402887050561692
2024-12-23,69.82110595703125,182.0416259765625,16.780000686645508,15.490000200271606,-0.4262590813251848
2024-12-24,70.22564697265625,184.24366760253906,14.270000457763672,15.473500204086303,-0.4622971294961052
2024-12-26,69.70552825927734,183.56387329101562,14.729999542236328,15.505000162124634,-0.5024784373344396
2024-12-27,69.45509338378906,183.0373077392578,15.949999809265137,15.597500133514405,-0.5138130030872713
2024-12-30,69.11798095703125,179.95448303222656,17.399999618530273,15.792000102996827,-0.4336019119204269
2024-12-31,69.0505599975586,179.5236358642578,17.350000381469727,15.992500114440919,-0.425027964477587
2025-01-02,68.97350311279297,178.98748779296875,17.93000030517578,16.224000120162962,-0.41347031487197033
2025-01-03,69.33951568603516,182.39585876464844,16.1299991607666,16.358000087738038,-0.5030213095804535
2025-01-06,68.61712646484375,183.99473571777344,16.040000915527344,16.483000135421754,-0.6610947913156211
2025-01-07,67.83694458007812,184.02346801757812,17.81999969482422,16.73550009727478,-0.7635286425382625
2025-01-08,68.05848693847656,183.49688720703125,17.700000762939453,16.911000156402586,-0.7135934163750408
2025-01-10,64.89923095703125,182.0511932373047,19.540000915527344,17.179000186920167,-1.0655713258849997
2025-01-13,64.49470520019531,182.95115661621094,19.190000534057617,17.459500217437743,-1.1542755655246684
2025-01-14,65.47716522216797,185.25851440429688,18.709999084472656,17.69900016784668,-1.1195269191035688
2025-01-15,66.73892974853516,189.09771728515625,16.1200008392334,17.814500188827516,-1.1101224184984357
2025-01-16,68.74234008789062,179.3896026611328,16.600000381469727,17.910000228881835,-0.459649153710768
2025-01-17,68.1548080444336,184.22451782226562,15.970000267028809,17.915000247955323,-0.7303505972019887
2025-01-21,68.24148559570312,186.9148406982422,15.0600004196167,17.287000226974488,-0.8272875029301849
2025-01-22,65.96837615966797,188.65731811523438,15.100000381469727,16.837500238418578,-1.1924406945127874
2025-01-23,66.6811294555664,192.06568908691406,15.020000457763672,16.670500230789184,-1.2369799436660205
2025-01-24,70.14859008789062,177.618408203125,14.850000381469727,16.574000215530397,-0.20587148711414344
2025-01-27,71.11176300048828,179.0640869140625,17.899999618530273,16.755500173568727,-0.13897494557713613
2025-01-28,67.9428939819336,172.87924194335938,16.40999984741211,16.839500188827515,-0.3016201763528591
2025-01-29,68.28001403808594,172.59201049804688,16.559999465942383,16.870000171661378,-0.24630657897961725
2025-01-30,68.67491912841797,177.3790283203125,15.84000015258789,16.792000198364256,-0.38754793584938557
2025-01-31,68.92534637451172,178.05418395996094,16.43000030517578,16.74600019454956,-0.3821897737570066
2025-02-03,68.43412017822266,174.5145263671875,18.6200008392334,16.780500221252442,-0.30361367027759356
2025-02-04,67.32645416259766,174.14801025390625,17.209999084472656,16.834500217437743,-0.43266494470046096
2025-02-05,66.65223693847656,175.1414337158203,15.770000457763672,16.821000194549562,-0.5601372809841026
2025-02-06,66.71965026855469,176.77142333984375,15.5,16.70500020980835,-0.6169346260798632
2025-02-07,65.7564697265625,173.60787963867188,16.540000915527344,16.647000217437743,-0.6147498027525987
2025-02-10,67.13382720947266,173.90689086914062,15.8100004196167,16.46050019264221,-0.44797419610907974
2025-02-11,67.7406234741211,172.884521484375,16.020000457763672,16.302000188827513,-0.3280900000638665
2025-02-12,66.72928619384766,173.5982666015625,15.890000343322754,16.16100025177002,-0.4880781796821703
2025-02-13,66.0743179321289,174.37948608398438,15.100000381469727,16.110000228881837,-0.6045181469877927
2025-02-14,65.55420684814453,176.53030395507812,14.770000457763672,16.018500232696532,-0.7585289211428653
2025-02-18,65.9780044555664,179.8385009765625,15.350000381469727,15.98750023841858,-0.8365502155637199
2025-02-19,66.51738739013672,189.3483428955078,15.270000457763672,15.998000240325927,-1.148960360948695
2025-02-20,67.55762481689453,196.71702575683594,15.65999984741211,16.026000213623046,-1.3102479246233887
2025-02-21,68.94461059570312,194.82664489746094,18.209999084472656,16.185500144958496,-1.0541780494613364
2025-02-24,68.19332885742188,193.61138916015625,18.979999542236328,16.392000102996825,-1.1028344307117055
2025-02-25,68.65564727783203,192.8783721923828,19.43000030517578,16.4685001373291,-1.0133414992044634
2025-02-26,68.39559173583984,191.20016479492188,19.100000381469727,16.603000164031982,-0.9796127466013235
2025-02-27,66.82560729980469,184.50662231445312,21.1299991607666,16.831500148773195,-0.9142438251164625
2025-02-28,68.14341735839844,189.0300750732422,19.6299991607666,17.021000099182128,-0.9250803160054916
2025-03-03,69.5515365600586,187.4868927001953,22.780000686645508,17.338500118255617,-0.6802292967366819
2025-03-04,68.80377960205078,187.92091369628906,23.510000228881836,17.583000087738036,-0.7947522545285484
2025-03-05,68.44446563720703,188.625,21.93000030517578,17.819000148773192,-0.8697103619084217
2025-03-06,67.98804473876953,182.61622619628906,24.8700008392334,18.27400016784668,-0.6873228191558226
2025-03-07,70.72659301757812,183.75430297851562,23.3700008392334,18.66750020980835,-0.37758805177622184
2025-03-10,73.96041870117188,179.86741638183594,27.860000610351562,19.23350019454956,0.19851484365460456
2025-03-11,71.89193725585938,171.0423583984375,26.920000076293945,19.78900017738342,0.28488888179564636
2025-03-12,70.8139877319336,169.46058654785156,24.229999542236328,20.199500131607056,0.208565607332899
2025-03-13,70.62947845458984,167.4351806640625,24.65999984741211,20.638000106811525,0.2660635775542448
2025-03-14,71.42579650878906,170.155029296875,21.770000457763672,20.97150011062622,0.2600604812332643
2025-03-17,70.02738189697266,173.5982666015625,20.510000228881836,21.25850009918213,-0.05993970356467203
2025-03-18,68.6581039428711,173.0774383544922,21.700000762939453,21.576000118255614,-0.21674630890735264
2025-03-19,68.46388244628906,175.28611755371094,19.899999618530273,21.807500076293945,-0.33077894340844755
2025-03-20,69.0951156616211,174.2637481689453,19.799999237060547,22.014500045776366,-0.20772249289629482
2025-03-21,68.83290100097656,172.64340209960938,19.280000686645508,22.06800012588501,-0.17660086369551972
