Date,KDP,GILD,VIX,AvgVIX,zscore
2024-03-20,27.798809051513672,69.45631408691406,13.039999961853027,14.012499904632568,-1.651011296292325
2024-03-21,27.677173614501953,68.62073516845703,12.920000076293945,13.931499910354614,-1.7168788930089436
2024-03-22,27.883020401000977,68.17008972167969,13.0600004196167,13.896999931335449,-1.6423505810890549
2024-03-25,28.519277572631836,68.14192199707031,13.1899995803833,13.869499921798706,-1.3849527253649139
2024-03-26,28.753192901611328,67.98231506347656,13.239999771118164,13.859999895095825,-1.2932790264044451
2024-03-27,28.823863983154297,68.54562377929688,12.779999732971191,13.80699987411499,-1.2534675878471322
2024-03-28,28.899242401123047,68.77094268798828,13.010000228881836,13.787499904632568,-1.2184434402479902
2024-04-01,29.42691421508789,68.423583984375,13.649999618530273,13.81449990272522,-1.011392383776813
2024-04-02,29.134811401367188,67.68186950683594,14.609999656677246,13.870499897003175,-1.1445125592981484
2024-04-03,29.219614028930664,66.55526733398438,14.329999923706055,13.863999891281129,-1.132449916500371
2024-04-04,28.908666610717773,65.29718780517578,16.350000381469727,13.956499910354614,-1.2834396933520167
2024-04-05,28.99346923828125,65.32536315917969,16.030000686645508,14.035999965667724,-1.248500243399078
2024-04-08,29.021738052368164,65.17514038085938,15.1899995803833,14.058499956130982,-1.2400153008739665
2024-04-09,29.219614028930664,65.6633529663086,14.979999542236328,14.046499919891357,-1.1501192532459474
2024-04-10,28.880399703979492,63.95463562011719,15.800000190734863,14.144499921798706,-1.321496593410353
2024-04-11,29.040584564208984,64.45223236083984,14.90999984741211,14.202499914169312,-1.2466956387539194
2024-04-12,28.475223541259766,63.90769958496094,17.309999465942383,14.347999906539917,-1.4866958037381366
2024-04-15,28.6731014251709,63.60725402832031,19.229999542236328,14.588999891281128,-1.4124227543323682
2024-04-16,28.682523727416992,63.194156646728516,18.399999618530273,14.792499876022339,-1.4167863948193984
2024-04-17,29.097118377685547,62.83740997314453,18.209999084472656,15.01199984550476,-1.2557658614746552
2024-04-18,29.332685470581055,62.11448669433594,18.0,15.259999847412109,-1.1745821136026215
2024-04-19,29.681324005126953,62.677791595458984,18.709999084472656,15.549499797821046,-1.0220752233457686
2024-04-22,29.926311492919922,62.85618209838867,16.940000534057617,15.743499803543092,-0.91921664791992
2024-04-23,29.926311492919922,62.9312858581543,15.6899995803833,15.868499803543092,-0.917728799231468
2024-04-24,30.472827911376953,62.978233337402344,15.970000267028809,16.004999828338622,-0.6952261978341044
2024-04-25,31.8862247467041,61.278900146484375,15.369999885559082,16.13449983596802,-0.1558616422962495
2024-04-26,31.773151397705078,61.41973114013672,15.029999732971191,16.235499811172485,-0.19891469475023915
2024-04-29,31.754302978515625,61.90794372558594,14.670000076293945,16.28649983406067,-0.1968845817410993
2024-04-30,31.754302978515625,61.21318435668945,15.649999618530273,16.33849983215332,-0.2106481645367934
2024-05-01,31.415088653564453,61.504234313964844,15.390000343322754,16.391499853134157,-0.342408963945357
2024-05-02,31.62238883972168,61.33523941040039,14.680000305175781,16.307999849319458,-0.2617117451791739
2024-05-03,31.876800537109375,60.81886672973633,13.489999771118164,16.18099980354309,-0.16879599853073537
