Date,KO,META,VIX,AvgVIX,zscore
2024-08-05,64.7581787109375,472.99578857421875,38.56999969482422,16.885000038146973,0.6229378792181587
2024-08-06,64.71064758300781,491.2502746582031,27.709999084472656,17.644999980926514,0.48912125964104725
2024-08-07,65.10050964355469,486.1100158691406,27.850000381469727,18.394999980926514,0.6003963798043783
2024-08-08,65.3572769165039,506.7009582519531,23.790000915527344,18.938500022888185,0.5101255641055905
2024-08-09,65.30972290039062,514.7943115234375,20.3700008392334,19.334000062942504,0.44561989650832357
2024-08-12,64.82474517822266,512.984619140625,20.709999084472656,19.713500022888184,0.36316152634292864
2024-08-13,65.10050964355469,525.502197265625,18.1200008392334,19.96000008583069,0.33167773481978446
2024-08-14,65.21463012695312,523.7324829101562,16.190000534057617,20.045500135421754,0.36605832455973625
2024-08-15,65.28119659423828,534.2418823242188,15.229999542236328,20.01050009727478,0.3073795629664508
2024-08-16,65.78518676757812,524.388671875,14.800000190734863,19.92450008392334,0.47311442212187255
2024-08-19,65.59500122070312,526.2380981445312,14.649999618530273,19.91150007247925,0.42332087444237276
2024-08-20,65.97537231445312,523.70263671875,15.880000114440918,19.969500064849854,0.514971753210534
2024-08-21,66.15604400634766,532.0841674804688,16.270000457763672,19.88100004196167,0.4931137924716142
2024-08-22,65.9278335571289,528.872802734375,17.549999237060547,19.835500049591065,0.47040995236718697
2024-08-23,66.3652572631836,524.9653930664062,15.859999656677246,19.809000062942506,0.5825723866449322
2024-08-26,67.36371612548828,518.1249389648438,16.149999618530273,19.786500024795533,0.8244140596236952
2024-08-27,67.99134063720703,516.116455078125,15.430000305175781,19.67350001335144,0.9608031765376654
2024-08-28,68.22906494140625,513.8098754882812,17.110000610351562,19.71100001335144,1.023008125149109
2024-08-29,68.51435089111328,515.2415771484375,15.649999618530273,19.56399998664856,1.0690092722547324
2024-08-30,68.91373443603516,518.313720703125,15.0,19.144500017166138,1.1261237316375288
2024-09-03,69.42723083496094,508.81866455078125,20.719999313354492,18.25199999809265,1.2912736731986099
2024-09-04,68.99931335449219,509.79302978515625,21.31999969482422,17.932500028610228,1.2009776411538022
2024-09-05,67.67753601074219,513.889404296875,19.899999618530273,17.534999990463255,0.9146527730618167
2024-09-06,67.64900207519531,497.39471435546875,22.3799991607666,17.46449990272522,1.021595532019161
2024-09-09,68.32416534423828,501.88873291015625,19.450000762939453,17.41849989891052,1.1229198959799973
2024-09-10,68.03888702392578,501.88873291015625,19.079999923706055,17.336999940872193,1.067153710045368
2024-09-11,67.59196472167969,508.88824462890625,17.690000534057617,17.315499925613402,0.9320413336897576
2024-09-12,67.7345962524414,522.5790405273438,17.06999969482422,17.359499883651733,0.8665294751360426
2024-09-13,68.37129974365234,521.604736328125,16.559999465942383,17.425999879837036,0.9976385654766314
2024-09-16,69.03192901611328,530.7208251953125,17.139999389648438,17.542999839782716,1.0645917996288317
2024-09-17,68.74468994140625,533.7462768554688,17.610000610351562,17.690999889373778,0.987803832294929
2024-09-18,68.69683074951172,535.368408203125,18.229999542236328,17.80849986076355,0.9673827509140912
2024-09-19,67.61490631103516,556.4169311523438,16.329999923706055,17.81149983406067,0.6123031313656394
2024-09-20,68.59149932861328,558.6560668945312,16.149999618530273,17.741499853134155,0.7879329237332681
2024-09-23,68.67767333984375,561.701416015625,15.890000343322754,17.742999887466432,0.7840039871078938
2024-09-24,68.29469299316406,560.6266479492188,15.390000343322754,17.704999923706055,0.7164706794483836
2024-09-25,68.40959167480469,565.5826416015625,15.40999984741211,17.70399990081787,0.7051231410236075
2024-09-26,68.3617172241211,565.1150512695312,15.369999885559082,17.616999864578247,0.698954372151762
2024-09-27,68.73512268066406,564.63720703125,16.959999084472656,17.682499837875366,0.7752073181242684
2024-09-30,68.8021469116211,569.69287109375,16.729999542236328,17.768999814987183,0.7538213714070892
2024-10-01,68.65853118896484,573.7034912109375,19.260000228881836,17.69599986076355,0.6983884381382022
2024-10-02,67.98831176757812,570.06103515625,18.899999618530273,17.574999856948853,0.5922214580900251
2024-10-03,67.5191650390625,579.9732055664062,20.489999771118164,17.604499864578248,0.43289559039438685
2024-10-04,67.18405151367188,593.0801391601562,19.209999084472656,17.44599986076355,0.27797705099395015
2024-10-07,66.07342529296875,581.9736938476562,22.639999389648438,17.605499792099,0.1366359081778134
2024-10-08,66.2361831665039,590.0447387695312,21.420000076293945,17.722499799728393,0.11339417310642479
2024-10-09,66.60958099365234,587.6761474609375,20.860000610351562,17.88099980354309,0.20254359303619146
2024-10-10,66.30320739746094,581.0282592773438,20.93000030517578,18.07399983406067,0.18800309679217775
2024-10-11,66.60958099365234,587.118896484375,20.459999084472656,18.268999814987183,0.2063449496006076
2024-10-14,67.3468246459961,587.5865478515625,19.700000762939453,18.396999883651734,0.3472711450343937
2024-10-15,67.3468246459961,583.4564819335938,20.639999389648438,18.548499822616577,0.3754449012933614
2024-10-16,67.56703186035156,574.0219116210938,19.579999923706055,18.615999841690062,0.482850082090691
2024-10-17,66.92555236816406,574.161376953125,19.110000610351562,18.75499987602234,0.3565023361617272
2024-10-18,67.44257354736328,573.7034912109375,18.030000686645508,18.8489999294281,0.4606931241167712
2024-10-21,66.49469757080078,572.3998413085938,18.3700008392334,18.97299995422363,0.2842954043645248
2024-10-22,66.49469757080078,579.217041015625,18.200000762939453,19.11349997520447,0.23779103210281755
2024-10-23,65.11598205566406,560.9849243164062,19.239999771118164,19.30499997138977,0.0926524629542565
2024-10-24,64.4361801147461,565.0552978515625,19.079999923706055,19.49049997329712,-0.06800172978683641
2024-10-25,64.07234954833984,570.4989624023438,20.329999923706055,19.65900001525879,-0.1762579352985471
2024-10-28,63.83298873901367,575.3853759765625,19.799999237060547,19.8125,-0.2563814449104087
2024-10-29,62.770225524902344,590.4329223632812,19.34000015258789,19.816499996185303,-0.566779024697256
2024-10-30,63.114898681640625,588.9599609375,20.350000381469727,19.889000034332277,-0.4893543515024524
2024-10-31,62.53085708618164,564.856201171875,23.15999984741211,20.022500038146973,-0.43909597836934083
2024-11-01,62.24363708496094,564.438232421875,21.8799991607666,20.15600004196167,-0.4923904983482124
2024-11-04,62.33937454223633,557.9893188476562,21.979999542236328,20.123000049591063,-0.4296836841657869
2024-11-05,62.58831787109375,569.6829223632812,20.489999771118164,20.076500034332277,-0.4607896246901135
2024-11-06,60.98937225341797,569.3047485351562,16.270000457763672,19.84700002670288,-0.7707716416495204
2024-11-07,60.951080322265625,588.8605346679688,15.199999809265137,19.56050000190735,-0.911659163169945
2024-11-08,61.20001220703125,586.5119018554688,14.9399995803833,19.28450002670288,-0.8469764862322611
2024-11-11,60.663841247558594,580.371337890625,14.970000267028809,19.048000001907347,-0.9098985298448568
2024-11-12,60.510650634765625,582.0135498046875,14.710000038146973,18.751500034332274,-0.9510467720252848
2024-11-13,60.319156646728516,577.2166137695312,14.020000457763672,18.473500061035157,-0.9557571099312259
2024-11-14,59.8883056640625,574.3902587890625,14.3100004196167,18.233500051498414,-1.020699499030272
2024-11-15,59.1127815246582,551.4210205078125,16.139999389648438,18.13899998664856,-1.0156113989238589
2024-11-18,59.2276725769043,551.739501953125,15.579999923706055,17.99949994087219,-0.995325064763943
2024-11-19,59.92660903930664,558.3974609375,16.350000381469727,17.906999921798707,-0.904115106334638
2024-11-20,60.30958938598633,562.80615234375,17.15999984741211,17.802999925613403,-0.8593245697176384
2024-11-21,61.046817779541016,560.3876953125,16.8700008392334,17.692499971389772,-0.6987134111228885
2024-11-22,61.20001220703125,556.456787109375,15.239999771118164,17.437999963760376,-0.6419517980044694
2024-11-25,61.640438079833984,562.3980712890625,14.600000381469727,17.178000020980836,-0.5963865854417887
2024-11-26,61.80320739746094,570.7875366210938,14.100000381469727,16.916000032424925,-0.6217982276941758
2024-11-27,61.68830871582031,566.4684448242188,14.100000381469727,16.603500032424925,-0.6147953941707907
2024-11-29,61.81855010986328,571.5638427734375,13.510000228881836,16.121000051498413,-0.624094703936666
2024-12-02,61.403724670410156,589.9850463867188,13.34000015258789,15.694000101089477,-0.8308472739036452
2024-12-03,61.2783088684082,610.7052001953125,13.300000190734863,15.260000133514405,-0.9967086418859948
2024-12-04,60.0145378112793,610.8345336914062,13.449999809265137,14.908000135421753,-1.2446327834669368
2024-12-05,60.69948196411133,606.0077514648438,13.539999961853027,14.77150011062622,-1.077813455917264
2024-12-06,60.32324981689453,620.776611328125,12.770000457763672,14.650000143051148,-1.2521068965260203
2024-12-09,60.390769958496094,610.6255493164062,14.1899995803833,14.612500143051147,-1.1696613370624556
2024-12-10,60.68983459472656,616.347900390625,14.180000305175781,14.573000144958495,-1.1502359297563824
2024-12-11,60.42936706542969,629.6438598632812,13.579999923706055,14.51650013923645,-1.2918521385530055
2024-12-12,61.587013244628906,627.7628784179688,13.920000076293945,14.511500120162964,-1.0527241971592634
2024-12-13,60.89242172241211,617.3729858398438,13.8100004196167,14.486500120162964,-1.117626959695675
2024-12-16,60.3425407409668,621.7453002929688,14.6899995803833,14.414000129699707,-1.2549439398160462
2024-12-17,61.16254425048828,616.964599609375,15.869999885559082,14.428500127792358,-1.0620375696997353
2024-12-18,60.63195037841797,594.8035278320312,27.6200008392334,14.992000150680543,-1.0145835261248752
2024-12-19,60.246070861816406,593.1900024414062,24.09000015258789,15.338500165939331,-1.0790083634921328
2024-12-20,60.3425407409668,582.9111938476562,18.360000610351562,15.41300015449524,-0.9900322722407349
2024-12-23,60.17853927612305,597.452880859375,16.780000686645508,15.490000200271606,-1.121289186280085
2024-12-24,60.62230682373047,605.3213500976562,14.270000457763672,15.473500204086303,-1.088217274963737
2024-12-26,60.36183547973633,600.9388427734375,14.729999542236328,15.505000162124634,-1.1092383783351099
2024-12-27,60.246070861816406,597.4130859375,15.949999809265137,15.597500133514405,-1.1078166506825555
2024-12-30,59.84089279174805,588.8772583007812,17.399999618530273,15.792000102996827,-1.1287926256692347
2024-12-31,60.06277084350586,583.1702880859375,17.350000381469727,15.992500114440919,-1.0464891155057954
2025-01-02,59.65760040283203,596.8453369140625,17.93000030517578,16.224000120162962,-1.218977844209693
2025-01-03,59.57077407836914,602.2138061523438,16.1299991607666,16.358000087738038,-1.2725723259040098
2025-01-06,58.66394805908203,627.6815795898438,16.040000915527344,16.483000135421754,-1.623570183445846
2025-01-07,58.69288635253906,615.4207763671875,17.81999969482422,16.73550009727478,-1.534274739928197
2025-01-08,59.53218460083008,608.2794189453125,17.700000762939453,16.911000156402586,-1.3214931232785654
2025-01-10,58.914772033691406,613.3988647460938,19.540000915527344,17.179000186920167,-1.477107822044113
2025-01-13,59.474308013916016,605.8990478515625,19.190000534057617,17.459500217437743,-1.3165688381292633
2025-01-14,59.85054016113281,591.875244140625,18.709999084472656,17.69900016784668,-1.1473578903553174
2025-01-15,59.590065002441406,614.6538696289062,16.1200008392334,17.814500188827516,-1.353662771407881
2025-01-16,60.05312728881836,608.8571166992188,16.600000381469727,17.910000228881835,-1.2236001201604199
2025-01-17,60.49689483642578,610.3212890625,15.970000267028809,17.915000247955323,-1.1468405043981675
2025-01-21,60.217124938964844,613.9965209960938,15.0600004196167,17.287000226974488,-1.2266009541156269
2025-01-22,59.59971237182617,621.0083618164062,15.100000381469727,16.837500238418578,-1.3951248599216723
2025-01-23,59.35853958129883,633.9066162109375,15.020000457763672,16.670500230789184,-1.5302563400894897
2025-01-24,59.73477554321289,644.9025268554688,14.850000381469727,16.574000215530397,-1.5317197273367935
2025-01-27,61.61595153808594,657.2429809570312,17.899999618530273,16.755500173568727,-1.2481695128248502
2025-01-28,60.159244537353516,671.6353149414062,16.40999984741211,16.839500188827515,-1.6311055836713289
2025-01-29,60.61266326904297,673.78662109375,16.559999465942383,16.870000171661378,-1.5571467233841298
2025-01-30,61.78960418701172,684.254638671875,15.84000015258789,16.792000198364256,-1.3984872743501777
2025-01-31,61.23971939086914,686.4258422851562,16.43000030517578,16.74600019454956,-1.520789849917294
2025-02-03,61.11430358886719,694.6728515625,18.6200008392334,16.780500221252442,-1.6015641174063036
2025-02-04,60.45830535888672,701.3759155273438,17.209999084472656,16.834500217437743,-1.7755243862949133
2025-02-05,60.89242172241211,702.05322265625,15.770000457763672,16.821000194549562,-1.6952836846494763
2025-02-06,61.12395477294922,709.1447143554688,15.5,16.70500020980835,-1.6983991093235178
2025-02-07,61.587013244628906,711.6646728515625,16.540000915527344,16.647000217437743,-1.6250706809714912
2025-02-10,62.2719612121582,714.5332641601562,15.8100004196167,16.46050019264221,-1.5107455515364794
2025-02-11,65.21431732177734,716.9235229492188,16.020000457763672,16.302000188827513,-0.9518794331618317
2025-02-12,66.28514099121094,722.4812622070312,15.890000343322754,16.16100025177002,-0.7804677045792826
2025-02-13,67.0472640991211,725.6484985351562,15.100000381469727,16.110000228881837,-0.6530936281401051
2025-02-14,66.43950653076172,733.72607421875,14.770000457763672,16.018500232696532,-0.8270002178503071
2025-02-18,66.61315155029297,713.5072631835938,15.350000381469727,15.98750023841858,-0.6551309776581694
2025-02-19,67.59715270996094,700.9576416015625,15.270000457763672,15.998000240325927,-0.37716970219712376
2025-02-20,67.5682144165039,692.0633544921875,15.65999984741211,16.026000213623046,-0.32215307649137465
2025-02-21,68.83197784423828,680.8184204101562,18.209999084472656,16.185500144958496,0.0015960200047625075
2025-02-24,68.09879302978516,665.4600219726562,18.979999542236328,16.392000102996825,-0.03695767839759811
2025-02-25,68.96703338623047,654.8724975585938,19.43000030517578,16.4685001373291,0.20498999453363217
2025-02-26,68.30138397216797,671.0077514648438,19.100000381469727,16.603000164031982,-0.03519973920823359
2025-02-27,68.3689193725586,655.6094970703125,21.1299991607666,16.831500148773195,0.08304317586193527
2025-02-28,68.69691467285156,665.5297241210938,19.6299991607666,17.021000099182128,0.07948761636509567
2025-03-03,69.76774597167969,652.4322509765625,22.780000686645508,17.338500118255617,0.37815967860229305
2025-03-04,67.7129135131836,637.4423828125,23.510000228881836,17.583000087738036,0.07873641704450299
2025-03-05,67.60680389404297,653.8465576171875,21.93000030517578,17.819000148773192,-0.05390899426961803
2025-03-06,67.973388671875,625.4207153320312,24.8700008392334,18.27400016784668,0.2116613765608202
2025-03-07,68.90914916992188,623.1597290039062,23.3700008392334,18.66750020980835,0.4100073710320884
2025-03-10,68.92845153808594,595.6002807617188,27.860000610351562,19.23350019454956,0.6017807866276271
2025-03-11,68.53292846679688,603.2894897460938,26.920000076293945,19.78900017738342,0.47201107298277756
2025-03-12,67.47174072265625,617.0841064453125,24.229999542236328,20.199500131607056,0.1704684810208834
2025-03-13,67.16304016113281,588.2797241210938,24.65999984741211,20.638000106811525,0.30661637910749734
2025-03-14,67.21162414550781,605.7103271484375,21.770000457763672,20.97150011062622,0.19720855523183586
2025-03-17,68.14458465576172,603.018798828125,20.510000228881836,21.25850009918213,0.39794420381861867
2025-03-18,67.42542266845703,580.548828125,21.700000762939453,21.576000118255614,0.4106441578129071
2025-03-19,67.3282470703125,582.2435913085938,19.899999618530273,21.807500076293945,0.38008724175060016
2025-03-20,67.74613189697266,584.177490234375,19.799999237060547,22.014500045776366,0.4485830071154675
2025-03-21,66.73542785644531,594.3955688476562,19.280000686645508,22.06800012588501,0.18130676356155673
2025-03-24,67.00753021240234,616.92529296875,17.479999542236328,21.99300012588501,0.08080800901912075
2025-03-25,66.8714828491211,624.3621215820312,17.149999618530273,21.879000091552733,0.0034822324396591993
