Date,INTC,GILD,VIX,AvgVIX,zscore
2024-01-30,42.3527717590332,73.06415557861328,13.3100004196167,13.347500038146972,1.3991333320577997
2024-01-31,42.51066589355469,72.7295913696289,14.350000381469727,13.405000066757202,1.4186164428452663
2024-02-01,42.786964416503906,72.63666534423828,13.880000114440918,13.397000074386597,1.4449528679655683
2024-02-02,42.03700256347656,71.52146911621094,13.850000381469727,13.383000087738036,1.3950036463490596
2024-02-05,42.20475769042969,71.28912353515625,13.670000076293945,13.399000072479248,1.4137645766289884
2024-02-06,42.29877853393555,72.2277603149414,13.0600004196167,13.39800009727478,1.407445511001566
2024-02-07,42.33836364746094,69.16096496582031,12.829999923706055,13.40150008201599,1.4593093066333547
2024-02-08,42.061256408691406,68.58478546142578,12.789999961853027,13.406500101089478,1.4434381087038142
2024-02-09,42.86289596557617,68.46395111083984,12.930000305175781,13.431000137329102,1.517506225201783
2024-02-12,43.57545852661133,69.1888427734375,13.930000305175781,13.492500162124633,1.570235768411909
2024-02-13,42.71444320678711,68.33385467529297,15.850000381469727,13.593000173568726,1.5061911834427721
2024-02-14,43.73380661010742,67.87847900390625,14.380000114440918,13.57250018119812,1.6051280292655812
2024-02-15,43.595252990722656,68.1851577758789,14.010000228881836,13.566500186920166,1.5878251663525806
2024-02-16,43.060829162597656,66.52165985107422,14.239999771118164,13.613500165939332,1.5659145060629596
2024-02-20,44.060401916503906,66.94914245605469,15.420000076293945,13.725000190734864,1.64916524907665
2024-02-21,43.021240234375,68.02716827392578,15.34000015258789,13.864500188827515,1.538639742795729
2024-02-22,42.53630065917969,67.6368408203125,14.539999961853027,13.934500169754028,1.5011320381127182
2024-02-23,42.54619598388672,68.3524398803711,13.75,13.949500179290771,1.4907525574093348
2024-02-26,42.54619598388672,67.79483795166016,13.739999771118164,13.973500156402588,1.4995344687446186
2024-02-27,42.28887939453125,67.85987854003906,13.430000305175781,13.96500015258789,1.4753460113389225
2024-02-28,41.556522369384766,67.5625,13.84000015258789,13.99150013923645,1.4141014475523352
2024-02-29,42.60557556152344,67.0049057006836,13.399999618530273,13.944000101089477,1.517320906834005
2024-03-01,43.36762619018555,67.20005798339844,13.109999656677246,13.905500078201294,1.582848547644007
2024-03-04,45.1391487121582,67.14431762695312,13.489999771118164,13.887500047683716,1.7432020918740865
2024-03-05,42.71444320678711,67.83201599121094,14.460000038146973,13.927000045776367,1.514094855581088
2024-03-06,44.05050277709961,67.49745178222656,14.5,13.999000024795532,1.639638552458729
2024-03-07,45.67357635498047,68.45466613769531,14.4399995803833,14.079500007629395,1.7706749967803959
2024-03-08,43.54576873779297,69.81149291992188,14.739999771118164,14.17699999809265,1.5577566563100114
2024-03-11,44.39689254760742,69.99736785888672,15.220000267028809,14.291499996185303,1.6314489390473843
2024-03-12,44.77296829223633,69.77433776855469,13.84000015258789,14.286999988555909,1.6688165549330567
2024-03-13,42.78371810913086,70.57354736328125,13.75,14.181999969482423,1.4771535572472838
2024-03-14,42.30867385864258,69.67225646972656,14.399999618530273,14.18299994468689,1.4485840294362238
2024-03-15,42.199806213378906,69.18405151367188,14.40999984741211,14.202999925613403,1.4464725155819433
2024-03-18,42.26908493041992,68.78032684326172,14.329999923706055,14.207499933242797,1.4590675437086797
2024-03-19,41.61589813232422,68.92117309570312,13.819999694824219,14.127499914169311,1.398048237388527
2024-03-20,41.76435470581055,69.45631408691406,13.039999961853027,14.012499904632568,1.40298440255527
2024-03-21,41.98208236694336,68.62073516845703,12.920000076293945,13.931499910354614,1.4357445307715317
2024-03-22,42.13053512573242,68.17008972167969,13.0600004196167,13.896999931335449,1.4562059248952977
2024-03-25,41.39817428588867,68.14192199707031,13.1899995803833,13.869499921798706,1.3907211013935186
2024-03-26,41.556522369384766,67.98231506347656,13.239999771118164,13.859999895095825,1.4074896005072741
2024-03-27,43.318145751953125,68.54562377929688,12.779999732971191,13.80699987411499,1.5572023375934674
2024-03-28,43.714012145996094,68.77094268798828,13.010000228881836,13.787499904632568,1.5892903033749024
2024-04-01,44.060401916503906,68.423583984375,13.649999618530273,13.81449990272522,1.6259436386336885
2024-04-02,43.48638916015625,67.68186950683594,14.609999656677246,13.870499897003175,1.585951549453634
2024-04-03,39.913658142089844,66.55526733398438,14.329999923706055,13.863999891281129,1.282071172903426
2024-04-04,39.31985092163086,65.29718780517578,16.350000381469727,13.956499910354614,1.248429604327929
2024-04-05,38.31037902832031,65.32536315917969,16.030000686645508,14.035999965667724,1.1571113707173855
2024-04-08,37.58791732788086,65.17514038085938,15.1899995803833,14.058499956130982,1.0944399829312708
2024-04-09,37.93430709838867,65.6633529663086,14.979999542236328,14.046499919891357,1.1179335484743755
2024-04-10,36.81596755981445,63.95463562011719,15.800000190734863,14.144499921798706,1.0441699185207463
2024-04-11,37.24153137207031,64.45223236083984,14.90999984741211,14.202499914169312,1.0746430796034148
2024-04-12,35.321556091308594,63.90769958496094,17.309999465942383,14.347999906539917,0.9103795075685629
2024-04-15,35.935157775878906,63.60725402832031,19.229999542236328,14.588999891281128,0.9703488880073317
2024-04-16,35.88566970825195,63.194156646728516,18.399999618530273,14.792499876022339,0.9723999299397691
2024-04-17,35.31166076660156,62.83740997314453,18.209999084472656,15.01199984550476,0.9263451615195906
2024-04-18,34.67826843261719,62.11448669433594,18.0,15.259999847412109,0.8807116646008843
2024-04-19,33.84694290161133,62.677791595458984,18.709999084472656,15.549499797821046,0.7970025049501654
2024-04-22,34.054771423339844,62.85618209838867,16.940000534057617,15.743499803543092,0.8129020564846223
2024-04-23,33.92611312866211,62.9312858581543,15.6899995803833,15.868499803543092,0.8001371625638409
2024-04-24,34.14384078979492,62.978233337402344,15.970000267028809,16.004999828338622,0.8189980049695059
2024-04-25,34.74754333496094,61.278900146484375,15.369999885559082,16.13449983596802,0.9001079267938719
2024-04-26,31.55088996887207,61.41973114013672,15.029999732971191,16.235499811172485,0.6101213943323516
2024-04-29,31.036256790161133,61.90794372558594,14.670000076293945,16.28649983406067,0.5561041147453586
2024-04-30,30.155445098876953,61.21318435668945,15.649999618530273,16.33849983215332,0.48775391375987825
2024-05-01,30.05647850036621,61.504234313964844,15.390000343322754,16.391499853134157,0.4742608910439574
2024-05-02,30.195032119750977,61.33523941040039,14.680000305175781,16.307999849319458,0.48939531180781626
2024-05-03,30.58100700378418,60.81886672973633,13.489999771118164,16.18099980354309,0.5322740441057088
2024-05-06,30.774776458740234,61.53239440917969,13.489999771118164,16.095999813079835,0.538479868647714
2024-05-07,30.486604690551758,61.4572868347168,13.229999542236328,16.008499813079833,0.513721025543772
2024-05-08,29.81089210510254,60.9503059387207,13.0,15.868499803543092,0.4608768139757206
2024-05-09,29.90032386779785,60.631099700927734,12.6899995803833,15.75749979019165,0.4739549388127691
2024-05-10,29.66183853149414,61.92671585083008,12.550000190734863,15.519499826431275,0.43208084391045215
2024-05-13,30.317676544189453,63.410099029541016,13.600000381469727,15.237999868392944,0.46775813316125336
2024-05-14,30.854272842407227,63.51337814331055,13.420000076293945,14.988999891281129,0.5144369167095026
2024-05-15,31.072887420654297,62.912506103515625,12.449999809265137,14.700999927520751,0.5435803877633327
2024-05-16,31.828094482421875,63.710533142089844,12.420000076293945,14.42199993133545,0.5989970258291408
2024-05-17,31.629356384277344,63.5791015625,11.989999771118164,14.085999965667725,0.5831762345135054
2024-05-20,31.897653579711914,63.748085021972656,12.149999618530273,13.846499919891357,0.6046674411107941
2024-05-21,31.5399227142334,63.17538833618164,11.859999656677246,13.654999923706054,0.581483505901935
2024-05-22,31.221940994262695,63.65420150756836,12.289999961853027,13.470999908447265,0.5453171821437247
2024-05-23,29.8903865814209,62.12386703491211,12.770000457763672,13.340999937057495,0.44955013490077833
2024-05-24,30.526351928710938,61.66383743286133,11.930000305175781,13.185999965667724,0.5140460901626673
2024-05-28,30.86421012878418,60.03023147583008,12.920000076293945,13.098499965667724,0.5701890562929325
2024-05-29,29.94007110595703,59.617130279541016,14.279999732971191,13.02999997138977,0.493502495396929
2024-05-30,29.99969482421875,60.16167068481445,14.470000267028809,12.983999967575073,0.49029373067394966
2024-05-31,30.655534744262695,60.340049743652344,12.920000076293945,12.895999956130982,0.5465242598342882
2024-06-03,30.099063873291016,59.55141830444336,13.109999656677246,12.876999950408935,0.5088502382446072
2024-06-04,29.8407039642334,60.23678207397461,13.15999984741211,12.860499954223632,0.47479812413580824
2024-06-05,30.585975646972656,59.973899841308594,12.630000114440918,12.830499982833862,0.5460290753931611
2024-06-06,30.22824478149414,59.94573974609375,12.579999923706055,12.809499979019165,0.5142690004490742
2024-06-07,30.546226501464844,60.74375915527344,12.220000267028809,12.78600001335144,0.5303259416259547
2024-06-10,30.71515464782715,61.2601318359375,12.739999771118164,12.795499992370605,0.5374005850078093
2024-06-11,30.7250919342041,60.92214584350586,12.850000381469727,12.757999992370605,0.5436182435191369
2024-06-12,30.56610107421875,60.405765533447266,12.039999961853027,12.68899998664856,0.5374382928111388
2024-06-13,30.26799201965332,59.67346954345703,11.9399995803833,12.663499975204468,0.522135218714392
2024-06-14,30.258056640625,61.83079528808594,12.65999984741211,12.675499963760377,0.48726417177670495
2024-06-17,30.784713745117188,61.08000564575195,12.75,12.713499975204467,0.5464993053446392
2024-06-18,30.436920166015625,60.015602111816406,12.300000190734863,12.721000003814698,0.5319540441704494
2024-06-20,30.426984786987305,65.09054565429688,13.279999732971191,12.792000007629394,0.45113218628379154
2024-06-21,30.894020080566406,67.16234588623047,13.199999809265137,12.8375,0.4605458809387066
2024-06-24,30.37729835510254,67.2193603515625,13.329999923706055,12.86549997329712,0.41313171026496115
2024-06-25,30.546226501464844,66.15496063232422,12.84000015258789,12.910999965667724,0.44510261447808414
2024-06-26,30.347488403320312,65.86985778808594,12.550000190734863,12.892499971389771,0.4317020576548998
2024-06-27,30.397172927856445,65.41368103027344,12.239999771118164,12.79049997329712,0.4433592714540699
2024-06-28,30.774776458740234,65.20460510253906,12.4399995803833,12.688999938964844,0.4806446513483125
2024-07-01,30.645597457885742,65.23311614990234,12.220000267028809,12.653999948501587,0.4685666910760269
2024-07-02,30.874147415161133,65.0050277709961,12.029999732971191,12.599999952316285,0.49273343357797716
2024-07-03,31.033138275146484,63.28485107421875,12.09000015258789,12.546499967575073,0.5341378774575594
2024-07-05,31.818159103393555,63.379886627197266,12.479999542236328,12.538999938964844,0.6033101184411037
2024-07-08,33.77574157714844,64.19721221923828,12.369999885559082,12.528499937057495,0.7666628273214537
2024-07-09,34.3719596862793,64.39679718017578,12.510000228881836,12.542999935150146,0.81719211226849
2024-07-10,34.65019226074219,65.337646484375,12.850000381469727,12.548499965667725,0.8274212742604589
2024-07-11,33.2888298034668,66.49710083007812,12.920000076293945,12.551999950408936,0.6866082179993016
2024-07-12,34.27259063720703,66.48758697509766,12.460000038146973,12.572999954223633,0.7753179875346116
2024-07-15,34.242774963378906,67.29539489746094,13.119999885559082,12.631999969482422,0.7599114140074068
2024-07-16,34.12353515625,68.0842056274414,13.1899995803833,12.658499956130981,0.7367539129711944
2024-07-17,34.242774963378906,69.66181945800781,14.479999542236328,12.744999933242799,0.7226415811709183
2024-07-18,34.65019226074219,69.86138916015625,15.930000305175781,12.926499938964843,0.7561749154571624
2024-07-19,32.7721061706543,68.95853424072266,16.520000457763672,13.088499975204467,0.6013256529651971
2024-07-22,33.15964889526367,68.81598663330078,14.90999984741211,13.173999977111816,0.638457994098122
2024-07-23,32.7422981262207,67.63754272460938,14.720000267028809,13.243499994277954,0.6194471393752476
2024-07-24,31.50017547607422,69.85187530517578,18.040000915527344,13.503500032424927,0.4727545378536205
2024-07-25,30.90395736694336,72.71248626708984,18.459999084472656,13.798999977111816,0.37402891806748684
2024-07-26,31.152381896972656,73.18766784667969,16.389999389648438,14.00649995803833,0.388908706142121
2024-07-29,30.63566017150879,73.87193298339844,16.600000381469727,14.214499998092652,0.33161569628672155
2024-07-30,29.94007110595703,74.17604064941406,17.690000534057617,14.488000011444091,0.2642079872123148
2024-07-31,30.546226501464844,72.28482055664062,16.360000610351562,14.70450005531311,0.34856082797906035
2024-08-01,28.866878509521484,72.6934814453125,18.59000015258789,15.029500055313111,0.19094670540990122
2024-08-02,21.3445987701416,72.95957946777344,23.389999389648438,15.575000047683716,-0.49041343055723213
2024-08-05,19.983234405517578,71.11587524414062,38.56999969482422,16.885000038146973,-0.5839286293651998
2024-08-06,19.704999923706055,70.50762939453125,27.709999084472656,17.644999980926514,-0.5993962771649237
2024-08-07,18.989999771118164,70.32707214355469,27.850000381469727,18.394999980926514,-0.6609182123132693
2024-08-08,20.489999771118164,71.83814239501953,23.790000915527344,18.938500022888185,-0.5496839878119035
2024-08-09,19.709999084472656,70.00394439697266,20.3700008392334,19.334000062942504,-0.5910134931404766
2024-08-12,19.360000610351562,69.3671875,20.709999084472656,19.713500022888184,-0.6124924328037028
2024-08-13,20.469999313354492,70.30806732177734,18.1200008392334,19.96000008583069,-0.5273866582952129
2024-08-14,19.920000076293945,70.46012115478516,16.190000534057617,20.045500135421754,-0.5792933464881359
2024-08-15,20.690000534057617,70.65019989013672,15.229999542236328,20.01050009727478,-0.5129701421978765
2024-08-16,20.8700008392334,70.11798095703125,14.800000190734863,19.92450008392334,-0.48838404508243877
2024-08-19,21.520000457763672,70.75471496582031,14.649999618530273,19.91150007247925,-0.43989809864641516
2024-08-20,20.989999771118164,71.03984832763672,15.880000114440918,19.969500064849854,-0.4921004075501572
2024-08-21,21.40999984741211,71.40098571777344,16.270000457763672,19.88100004196167,-0.45997894736017564
2024-08-22,20.100000381469727,72.13275909423828,17.549999237060547,19.835500049591065,-0.5894324835672129
2024-08-23,20.540000915527344,72.91206359863281,15.859999656677246,19.809000062942506,-0.562096438737938
2024-08-26,20.1299991607666,73.14014434814453,16.149999618530273,19.786500024795533,-0.6025976804851354
2024-08-27,20.06999969482422,73.17817687988281,15.430000305175781,19.67350001335144,-0.6085979316772293
2024-08-28,19.610000610351562,74.66073608398438,17.110000610351562,19.71100001335144,-0.6733573414736383
2024-08-29,20.1299991607666,75.50655364990234,15.649999618530273,19.56399998664856,-0.6398672730044266
2024-08-30,22.040000915527344,75.07888793945312,15.0,19.144500017166138,-0.4611899659424938
2024-09-03,20.100000381469727,75.74415588378906,20.719999313354492,18.25199999809265,-0.6463099166773916
2024-09-04,19.43000030517578,75.20243835449219,21.31999969482422,17.932500028610228,-0.6980927957271019
2024-09-05,19.399999618530273,74.86031341552734,19.899999618530273,17.534999990463255,-0.6954052398319002
2024-09-06,18.889999389648438,74.81278991699219,22.3799991607666,17.46449990272522,-0.7405679160936136
2024-09-09,19.06999969482422,75.24046325683594,19.450000762939453,17.41849989891052,-0.7310995730575989
2024-09-10,18.979999542236328,77.39779663085938,19.079999923706055,17.336999940872193,-0.7731783160604069
2024-09-11,19.639999389648438,76.92259979248047,17.690000534057617,17.315499925613402,-0.7062798562790725
2024-09-12,19.360000610351562,79.03242492675781,17.06999969482422,17.359499883651733,-0.764714392136727
2024-09-13,19.65999984741211,79.43529510498047,16.559999465942383,17.425999879837036,-0.7440528923403342
2024-09-16,20.90999984741211,79.77105712890625,17.139999389648438,17.542999839782716,-0.6368136884581913
2024-09-17,21.469999313354492,79.66553497314453,17.610000610351562,17.690999889373778,-0.5847396088444319
2024-09-18,20.770000457763672,80.4712905883789,18.229999542236328,17.80849986076355,-0.660444963377272
2024-09-19,21.139999389648438,80.48088073730469,16.329999923706055,17.81149983406067,-0.627288028849914
2024-09-20,21.84000015258789,80.5192642211914,16.149999618530273,17.741499853134155,-0.5648772104359739
2024-09-23,22.559999465942383,80.56722259521484,15.890000343322754,17.742999887466432,-0.5008168853391585
2024-09-24,22.809999465942383,80.37537384033203,15.390000343322754,17.704999923706055,-0.4752899244901039
2024-09-25,23.540000915527344,78.85975646972656,15.40999984741211,17.70399990081787,-0.3857037656266934
2024-09-26,23.920000076293945,79.65593719482422,15.369999885559082,17.616999864578247,-0.3640349438986485
2024-09-27,23.90999984741211,80.20270538330078,16.959999084472656,17.682499837875366,-0.37354646873749
2024-09-30,23.459999084472656,80.42333221435547,16.729999542236328,17.768999814987183,-0.4175310986850286
2024-10-01,22.690000534057617,80.5192642211914,19.260000228881836,17.69599986076355,-0.488358636815603
2024-10-02,22.389999389648438,81.28665161132812,18.899999618530273,17.574999856948853,-0.5274511954328416
2024-10-03,22.260000228881836,80.73988342285156,20.489999771118164,17.604499864578248,-0.5305426691774807
2024-10-04,22.59000015258789,81.14275360107422,19.209999084472656,17.44599986076355,-0.5071804532404943
2024-10-07,22.3799991607666,80.98928833007812,22.639999389648438,17.605499792099,-0.5236681326084035
2024-10-08,23.31999969482422,81.73749542236328,21.420000076293945,17.722499799728393,-0.4508314158726551
2024-10-09,23.459999084472656,82.62960052490234,20.860000610351562,17.88099980354309,-0.4522785622202792
2024-10-10,23.219999313354492,81.21949768066406,20.93000030517578,18.07399983406067,-0.45167546325489616
2024-10-11,23.559999465942383,81.48809051513672,20.459999084472656,18.268999814987183,-0.4252982172694993
2024-10-14,23.440000534057617,81.58402252197266,19.700000762939453,18.396999883651734,-0.4376116126443707
2024-10-15,22.65999984741211,82.3226547241211,20.639999389648438,18.548499822616577,-0.5194617215352177
2024-10-16,22.309999465942383,83.2147445678711,19.579999923706055,18.615999841690062,-0.5650192943108049
2024-10-17,22.440000534057617,83.79987335205078,19.110000610351562,18.75499987602234,-0.5625318062968112
2024-10-18,22.770000457763672,83.18596649169922,18.030000686645508,18.8489999294281,-0.523155933769444
2024-10-21,22.84000015258789,82.77349090576172,18.3700008392334,18.97299995422363,-0.5103581800044696
2024-10-22,22.399999618530273,84.5672836303711,18.200000762939453,19.11349997520447,-0.5782190339469687
2024-10-23,21.979999542236328,83.67517852783203,19.239999771118164,19.30499997138977,-0.6019780564692838
2024-10-24,22.34000015258789,85.16201782226562,19.079999923706055,19.49049997329712,-0.5929870177597147
2024-10-25,22.68000030517578,85.37305450439453,20.329999923706055,19.65900001525879,-0.5657032953066855
2024-10-28,22.920000076293945,85.14283752441406,19.799999237060547,19.8125,-0.54047229557894
2024-10-29,22.899999618530273,84.49054718017578,19.34000015258789,19.816499996185303,-0.5319995733038332
2024-10-30,22.299999237060547,84.69197845458984,20.350000381469727,19.889000034332277,-0.5891851215143745
2024-10-31,21.520000457763672,85.20038604736328,23.15999984741211,20.022500038146973,-0.6674091528317142
2024-11-01,23.200000762939453,85.86226654052734,21.8799991607666,20.15600004196167,-0.5265967220786099
2024-11-04,22.520000457763672,86.1788101196289,21.979999542236328,20.123000049591063,-0.5927969612296875
2024-11-05,23.31999969482422,86.54332733154297,20.489999771118164,20.076500034332277,-0.5265205186995785
2024-11-06,25.049999237060547,87.95343017578125,16.270000457763672,19.84700002670288,-0.39299114000241847
2024-11-07,26.229999542236328,93.91035461425781,15.199999809265137,19.56050000190735,-0.380583527192607
2024-11-08,26.200000762939453,92.63455200195312,14.9399995803833,19.28450002670288,-0.3631909104597
2024-11-11,25.049999237060547,93.0758056640625,14.970000267028809,19.048000001907347,-0.4736656230841228
2024-11-12,24.15999984741211,90.5050277709961,14.710000038146973,18.751500034332274,-0.5132966989563824
2024-11-13,24.920000076293945,88.85511779785156,14.020000457763672,18.473500061035157,-0.41889496400327997
2024-11-14,25.030000686645508,88.35631561279297,14.3100004196167,18.233500051498414,-0.401136660841331
2024-11-15,24.350000381469727,84.79750061035156,16.139999389648438,18.13899998664856,-0.40630221968881197
2024-11-18,24.84000015258789,84.85504150390625,15.579999923706055,17.99949994087219,-0.36309778909408696
2024-11-19,24.200000762939453,84.17398834228516,16.350000381469727,17.906999921798707,-0.40998549551747077
2024-11-20,24.010000228881836,85.01812744140625,17.15999984741211,17.802999925613403,-0.44038439549048547
2024-11-21,24.440000534057617,86.10208129882812,16.8700008392334,17.692499971389772,-0.4187466423743479
2024-11-22,24.5,86.51454162597656,15.239999771118164,17.437999963760376,-0.4198413959521755
2024-11-25,24.8700008392334,86.80233764648438,14.600000381469727,17.178000020980836,-0.3910658730187926
2024-11-26,24.049999237060547,87.62728118896484,14.100000381469727,16.916000032424925,-0.47787629098941725
2024-11-27,23.649999618530273,88.64408874511719,14.100000381469727,16.603500032424925,-0.5298991182405501
2024-11-29,24.049999237060547,88.80715942382812,13.510000228881836,16.121000051498413,-0.49645869810008536
2024-12-02,23.93000030517578,90.18846130371094,13.34000015258789,15.694000101089477,-0.5290159335280892
2024-12-03,22.469999313354492,88.7208251953125,13.300000190734863,15.260000133514405,-0.6373334377799824
2024-12-04,21.959999084472656,87.85749053955078,13.449999809265137,14.908000135421753,-0.6696475550963179
2024-12-05,20.799999237060547,89.58414459228516,13.539999961853027,14.77150011062622,-0.8012666554188206
2024-12-06,20.920000076293945,88.37549591064453,12.770000457763672,14.650000143051148,-0.7714284373735389
2024-12-09,20.809999465942383,86.89824676513672,14.1899995803833,14.612500143051147,-0.7580650627121681
2024-12-10,20.15999984741211,88.57693481445312,14.180000305175781,14.573000144958495,-0.843017581753222
2024-12-11,20.1200008392334,88.61530303955078,13.579999923706055,14.51650013923645,-0.8472226424965906
2024-12-12,20.780000686645508,88.61530303955078,13.920000076293945,14.511500120162964,-0.7878082610273562
2024-12-13,20.34000015258789,88.85713195800781,13.8100004196167,14.486500120162964,-0.831226573006797
2024-12-16,20.829999923706055,89.04093170166016,14.6899995803833,14.414000129699707,-0.7900106470598516
2024-12-17,20.440000534057617,89.76641082763672,15.869999885559082,14.428500127792358,-0.8365449795109551
2024-12-18,19.299999237060547,87.72537994384766,27.6200008392334,14.992000150680543,-0.9070248921074332
2024-12-19,19.059999465942383,88.11229705810547,24.09000015258789,15.338500165939331,-0.9347238292912631
2024-12-20,19.520000457763672,89.54391479492188,18.360000610351562,15.41300015449524,-0.9158608672128908
2024-12-23,20.200000762939453,90.34678649902344,16.780000686645508,15.490000200271606,-0.8672907782787928
2024-12-24,20.399999618530273,90.8788070678711,14.270000457763672,15.473500204086303,-0.8576655386713724
2024-12-26,20.440000534057617,91.32376861572266,14.729999542236328,15.505000162124634,-0.8610724736032039
2024-12-27,20.299999237060547,91.03357696533203,15.949999809265137,15.597500133514405,-0.8691052914343518
2024-12-30,19.81999969482422,89.00222778320312,17.399999618530273,15.792000102996827,-0.8803231321202062
2024-12-31,20.049999237060547,89.3504638671875,17.350000381469727,15.992500114440919,-0.8651026758911748
2025-01-02,20.219999313354492,88.87648010253906,17.93000030517578,16.224000120162962,-0.8423339880721737
2025-01-03,20.559999465942383,88.42184448242188,16.1299991607666,16.358000087738038,-0.8045663077350786
2025-01-06,19.8700008392334,88.24773406982422,16.040000915527344,16.483000135421754,-0.8639390942639014
2025-01-07,20.010000228881836,87.6673355102539,17.81999969482422,16.73550009727478,-0.8421951504526017
2025-01-08,19.8799991607666,86.2260513305664,17.700000762939453,16.911000156402586,-0.8311986808519652
2025-01-10,19.149999618530273,86.94185638427734,19.540000915527344,17.179000186920167,-0.9081880816482268
2025-01-13,19.200000762939453,86.99989318847656,19.190000534057617,17.459500217437743,-0.9046009345399134
2025-01-14,19.200000762939453,88.0252456665039,18.709999084472656,17.69900016784668,-0.9207496493950902
2025-01-15,19.719999313354492,89.3601303100586,16.1200008392334,17.814500188827516,-0.8949621075701837
2025-01-16,19.670000076293945,88.65399169921875,16.600000381469727,17.910000228881835,-0.8883418503439663
2025-01-17,21.489999771118164,88.83777618408203,15.970000267028809,17.915000247955323,-0.7273966824278235
2025-01-21,21.770000457763672,89.92117309570312,15.0600004196167,17.287000226974488,-0.719253395031002
2025-01-22,21.860000610351562,89.99855041503906,15.100000381469727,16.837500238418578,-0.7123700668189236
2025-01-23,21.56999969482422,89.88247680664062,15.020000457763672,16.670500230789184,-0.7366483814837091
2025-01-24,20.829999923706055,90.02757263183594,14.850000381469727,16.574000215530397,-0.8055496771858704
2025-01-27,20.290000915527344,92.2330322265625,17.899999618530273,16.755500173568727,-0.8888960925195106
2025-01-28,19.799999237060547,90.7820816040039,16.40999984741211,16.839500188827515,-0.910155288849693
