Date,PEP,KDP,VIX,AvgVIX,zscore
2024-09-04,167.4287872314453,35.30295181274414,21.31999969482422,17.932500028610228,1.4088216970276317
2024-09-05,168.16033935546875,35.05641174316406,19.899999618530273,17.534999990463255,1.4798543993173698
2024-09-06,167.5885772705078,34.95210266113281,22.3799991607666,17.46449990272522,1.433540517374755
2024-09-09,168.391845703125,35.34088134765625,19.450000762939453,17.41849989891052,1.491100471514678
2024-09-10,168.03271484375,35.274505615234375,19.079999923706055,17.336999940872193,1.462036732499639
2024-09-11,166.11434936523438,35.12278747558594,17.690000534057617,17.315499925613402,1.300501620823048
2024-09-12,167.5035400390625,35.132266998291016,17.06999969482422,17.359499883651733,1.420588630782973
2024-09-13,167.6074676513672,35.66328811645508,16.559999465942383,17.425999879837036,1.4131391534889215
2024-09-16,167.46572875976562,35.41674041748047,17.139999389648438,17.542999839782716,1.4084967795521008
2024-09-17,167.1444091796875,35.55897521972656,17.610000610351562,17.690999889373778,1.3762451361800072
2024-09-18,165.57569885253906,35.55897521972656,18.229999542236328,17.80849986076355,1.240308040371141
2024-09-19,165.0559539794922,35.55897521972656,16.329999923706055,17.81149983406067,1.1952693819389175
2024-09-20,161.7672882080078,35.52104568481445,16.149999618530273,17.741499853134155,0.9114643620665849
2024-09-23,162.64617919921875,36.04257583618164,15.890000343322754,17.742999887466432,0.9714636919956325
2024-09-24,160.5765838623047,35.87189865112305,15.390000343322754,17.704999923706055,0.7974112140968935
2024-09-25,160.08517456054688,35.63484191894531,15.40999984741211,17.70399990081787,0.7621739313523026
2024-09-26,160.35922241210938,35.587425231933594,15.369999885559082,17.616999864578247,0.7873909907296215
2024-09-27,160.6521759033203,35.70191192626953,16.959999084472656,17.682499837875366,0.8092292393915068
2024-09-30,160.69944763183594,35.759159088134766,16.729999542236328,17.768999814987183,0.8115516029838221
2024-10-01,161.95631408691406,35.48246765136719,19.260000228881836,17.69599986076355,0.9290399217215595
2024-10-02,160.22694396972656,35.320281982421875,18.899999618530273,17.574999856948853,0.7842066328946848
2024-10-03,159.26303100585938,34.957725524902344,20.489999771118164,17.604499864578248,0.7119133972934257
2024-10-04,158.73382568359375,34.719207763671875,19.209999084472656,17.44599986076355,0.6734461628625983
2024-10-07,158.01559448242188,34.49022674560547,22.639999389648438,17.605499792099,0.61830330440442
2024-10-08,161.04908752441406,34.537925720214844,21.420000076293945,17.722499799728393,0.8796935128938501
2024-10-09,163.05250549316406,34.5570182800293,20.860000610351562,17.88099980354309,1.0527086956542515
2024-10-10,163.47776794433594,34.83369445800781,20.93000030517578,18.07399983406067,1.0809862688634417
2024-10-11,165.19769287109375,34.70966720581055,20.459999084472656,18.268999814987183,1.2338702883357957
2024-10-14,166.41677856445312,34.96726989746094,19.700000762939453,18.396999883651734,1.3315279207370636
2024-10-15,166.22775268554688,35.22486877441406,20.639999389648438,18.548499822616577,1.3071653120790743
2024-10-16,164.8858642578125,34.957725524902344,19.579999923706055,18.615999841690062,1.1991618135625084
2024-10-17,165.06539916992188,34.82415771484375,19.110000610351562,18.75499987602234,1.2188584871377297
2024-10-18,165.43394470214844,35.243953704833984,18.030000686645508,18.8489999294281,1.2377862205111092
2024-10-21,165.38668823242188,35.23441696166992,18.3700008392334,18.97299995422363,1.2339867219436922
2024-10-22,164.7818603515625,35.22486877441406,18.200000762939453,19.11349997520447,1.1818710488026773
2024-10-23,163.43997192382812,35.014976501464844,19.239999771118164,19.30499997138977,1.0720934488938407
2024-10-24,162.69342041015625,33.335777282714844,19.079999923706055,19.49049997329712,1.0594360522427624
2024-10-25,162.34373474121094,32.992305755615234,20.329999923706055,19.65900001525879,1.0397774730669116
2024-10-28,160.50096130371094,32.305362701416016,19.799999237060547,19.8125,0.9013784395769238
2024-10-29,158.28964233398438,31.370365142822266,19.34000015258789,19.816499996185303,0.7387297231678868
2024-10-30,157.07058715820312,31.475311279296875,20.350000381469727,19.889000034332277,0.6298400207034647
2024-10-31,156.94773864746094,31.437150955200195,23.15999984741211,20.022500038146973,0.6203770612029725
2024-11-01,156.4846954345703,31.3131160736084,21.8799991607666,20.15600004196167,0.5840955138170932
2024-11-04,157.1934356689453,31.179546356201172,21.979999542236328,20.123000049591063,0.6496507031866702
2024-11-05,158.6204071044922,31.112760543823242,20.489999771118164,20.076500034332277,0.775374938187802
2024-11-06,155.653076171875,31.465768814086914,16.270000457763672,19.84700002670288,0.5073008554650059
2024-11-07,154.9821014404297,31.408527374267578,15.199999809265137,19.56050000190735,0.45093113108529903
2024-11-08,156.0310821533203,31.370365142822266,14.9399995803833,19.28450002670288,0.543013467364868
2024-11-11,155.22779846191406,31.67567253112793,14.970000267028809,19.048000001907347,0.46394375311158514
2024-11-12,155.30340576171875,31.809240341186523,14.710000038146973,18.751500034332274,0.466356509624002
2024-11-13,155.68142700195312,32.01914596557617,14.020000457763672,18.473500061035157,0.4926094759665896
2024-11-14,156.06886291503906,31.847408294677734,14.3100004196167,18.233500051498414,0.531504690434185
2024-11-15,149.89791870117188,30.206375122070312,16.139999389648438,18.13899998664856,0.04761211222296901
2024-11-18,149.62388610839844,29.805660247802734,15.579999923706055,17.99949994087219,0.03628313956366244
2024-11-19,148.10243225097656,30.072805404663086,16.350000381469727,17.906999921798707,-0.1038372637859151
2024-11-20,150.01133728027344,30.56892967224121,17.15999984741211,17.802999925613403,0.04620554363027879
2024-11-21,151.52333068847656,30.759750366210938,16.8700008392334,17.692499971389772,0.17131463789893014
2024-11-22,153.09207153320312,31.16046142578125,15.239999771118164,17.437999963760376,0.29483708699697164
2024-11-25,154.08436584472656,31.341739654541016,14.600000381469727,17.178000020980836,0.37520719286626686
2024-11-26,153.2432861328125,31.150924682617188,14.100000381469727,16.916000032424925,0.30823616250705826
2024-11-27,153.77247619628906,31.084135055541992,14.100000381469727,16.603500032424925,0.3561629833899706
2024-11-29,154.4623565673828,31.150924682617188,13.510000228881836,16.121000051498413,0.41387510144563
2024-12-02,154.08436584472656,31.045970916748047,13.34000015258789,15.694000101089477,0.38437251651687865
2024-12-03,152.8085479736328,30.893320083618164,13.300000190734863,15.260000133514405,0.2785464759877889
2024-12-04,151.37213134765625,31.122297286987305,13.449999809265137,14.908000135421753,0.1469777551271649
2024-12-05,151.66510009765625,31.465768814086914,13.539999961853027,14.77150011062622,0.1617215115271219
2024-12-06,150.3832244873047,31.217710494995117,12.770000457763672,14.650000143051148,0.058327036386910634
2024-12-09,151.98439025878906,32.05730438232422,14.1899995803833,14.612500143051147,0.17105911450290284
2024-12-10,152.33702087402344,31.980976104736328,14.180000305175781,14.573000144958495,0.20398170490853937
2024-12-11,149.4111328125,31.732913970947266,13.579999923706055,14.51650013923645,-0.04187507750436868
2024-12-12,151.44113159179688,32.257659912109375,13.920000076293945,14.511500120162964,0.11777421511493556
2024-12-13,150.55477905273438,32.00960159301758,13.8100004196167,14.486500120162964,0.04865391839119034
2024-12-16,148.6963348388672,31.59934425354004,14.6899995803833,14.414000129699707,-0.09967704746534858
2024-12-17,148.81068420410156,31.523019790649414,15.869999885559082,14.428500127792358,-0.08740291330301965
2024-12-18,147.1809539794922,31.03643035888672,27.6200008392334,14.992000150680543,-0.21354920545423753
2024-12-19,144.3599090576172,30.91240119934082,24.09000015258789,15.338500165939331,-0.45416432344337626
2024-12-20,145.61793518066406,30.883777618408203,18.360000610351562,15.41300015449524,-0.3442626752526109
2024-12-23,144.18833923339844,30.769287109375,16.780000686645508,15.490000200271606,-0.4645969217652606
2024-12-24,145.6370086669922,30.960102081298828,14.270000457763672,15.473500204086303,-0.3449750094815406
2024-12-26,145.2843780517578,30.826536178588867,14.729999542236328,15.505000162124634,-0.371393369219783
2024-12-27,145.71324157714844,30.788372039794922,15.949999809265137,15.597500133514405,-0.33304742732235815
2024-12-30,144.59817504882812,30.49260139465332,17.399999618530273,15.792000102996827,-0.42050849169977245
2024-12-31,144.9221954345703,30.64525604248047,17.350000381469727,15.992500114440919,-0.3971608853057525
2025-01-02,143.15907287597656,30.301786422729492,17.93000030517578,16.224000120162962,-0.539301349939778
2025-01-03,142.62533569335938,30.31139373779297,16.1299991607666,16.358000087738038,-0.5858502292827037
2025-01-06,139.4040069580078,29.86931610107422,16.040000915527344,16.483000135421754,-0.8512963379486947
2025-01-07,138.5748291015625,29.48489761352539,17.81999969482422,16.73550009727478,-0.9112365959734826
2025-01-08,139.6613311767578,29.907756805419922,17.700000762939453,16.911000156402586,-0.8301890313653131
2025-01-10,135.9443817138672,29.19658088684082,19.540000915527344,17.179000186920167,-1.1302444571337835
2025-01-13,137.7170867919922,29.581003189086914,19.190000534057617,17.459500217437743,-0.9885426637418852
2025-01-14,138.14596557617188,29.926979064941406,18.709999084472656,17.69900016784668,-0.9620991849171462
2025-01-15,137.98391723632812,29.76359748840332,16.1200008392334,17.814500188827516,-0.9710786442088665
2025-01-16,139.6613311767578,30.0615234375,16.600000381469727,17.910000228881835,-0.8349539735975273
2025-01-17,141.29107666015625,30.38827896118164,15.970000267028809,17.915000247955323,-0.7038534033484761
2025-01-21,141.5769805908203,30.47477149963379,15.0600004196167,17.287000226974488,-0.6817585497353937
2025-01-22,141.1385498046875,30.272951126098633,15.100000381469727,16.837500238418578,-0.7134968715268487
2025-01-23,141.6436767578125,29.84048080444336,15.020000457763672,16.670500230789184,-0.656323481881985
2025-01-24,142.1202392578125,29.93658447265625,14.850000381469727,16.574000215530397,-0.618004879934964
2025-01-27,147.35250854492188,30.59009552001953,17.899999618530273,16.755500173568727,-0.18485200226977225
2025-01-28,143.19717407226562,30.119186401367188,16.40999984741211,16.839500188827515,-0.5303412431786123
2025-01-29,143.31153869628906,30.618928909301758,16.559999465942383,16.870000171661378,-0.5359170318636681
2025-01-30,144.76971435546875,30.984130859375,15.84000015258789,16.792000198364256,-0.4208752830018751
2025-01-31,143.61651611328125,30.849578857421875,16.43000030517578,16.74600019454956,-0.5166365294676147
2025-02-03,143.21624755859375,31.27243995666504,18.6200008392334,16.780500221252442,-0.5644256090641783
2025-02-04,136.7545166015625,30.0615234375,17.209999084472656,16.834500217437743,-1.0868449215746576
2025-02-05,138.8226318359375,29.91736602783203,15.770000457763672,16.821000194549562,-0.9031645633025513
2025-02-06,138.52719116210938,29.792430877685547,15.5,16.70500020980835,-0.9248945613381905
2025-02-07,137.7933349609375,29.830873489379883,16.540000915527344,16.647000217437743,-0.9896783705930283
2025-02-10,137.5741424560547,29.696327209472656,15.8100004196167,16.46050019264221,-1.0045032280748023
2025-02-11,138.80357360839844,30.33061408996582,16.020000457763672,16.302000188827513,-0.9176218497509373
2025-02-12,137.2310333251953,30.436330795288086,15.890000343322754,16.16100025177002,-1.057166795906326
2025-02-13,137.7933349609375,30.628541946411133,15.100000381469727,16.110000228881837,-1.0143966340211656
2025-02-14,136.65919494628906,30.4171085357666,14.770000457763672,16.018500232696532,-1.106123971664827
2025-02-18,137.33587646484375,31.185945510864258,15.350000381469727,15.98750023841858,-1.0713107473255765
2025-02-19,138.96559143066406,31.503087997436523,15.270000457763672,15.998000240325927,-0.939914931427881
2025-02-20,142.10116577148438,31.849069595336914,15.65999984741211,16.026000213623046,-0.6789220595864242
2025-02-21,146.29461669921875,32.714012145996094,18.209999084472656,16.185500144958496,-0.34234018900532415
2025-02-24,146.62820434570312,32.7908935546875,18.979999542236328,16.392000102996825,-0.3158154566722421
2025-02-25,149.07754516601562,33.578948974609375,19.43000030517578,16.4685001373291,-0.12798741670828687
2025-02-26,144.3980255126953,32.42569351196289,19.100000381469727,16.603000164031982,-0.49775544691624657
2025-02-27,144.8841094970703,32.30076217651367,21.1299991607666,16.831500148773195,-0.4517622936072931
2025-02-28,146.26602172851562,32.21426773071289,19.6299991607666,17.021000099182128,-0.32933194443721686
2025-03-03,148.66775512695312,32.80050277709961,22.780000686645508,17.338500118255617,-0.13937530246621307
2025-03-04,146.9522247314453,32.29115295410156,23.510000228881836,17.583000087738036,-0.2722513336698587
2025-03-05,146.6567840576172,32.00283432006836,21.93000030517578,17.819000148773192,-0.2889183811037561
2025-03-06,147.35250854492188,32.223876953125,24.8700008392334,18.27400016784668,-0.2354798533418883
2025-03-07,148.49188232421875,32.04127502441406,23.3700008392334,18.66750020980835,-0.13108855909114714
2025-03-10,150.23216247558594,31.27243995666504,27.860000610351562,19.23350019454956,0.04354074505020738
2025-03-11,146.463134765625,31.94517707824707,26.920000076293945,19.78900017738342,-0.30391243172346255
2025-03-12,142.46336364746094,31.531923294067383,24.229999542236328,20.199500131607056,-0.6377079120192245
2025-03-13,142.62680053710938,31.820236206054688,24.65999984741211,20.638000106811525,-0.6324795174646135
2025-03-14,142.86717224121094,32.28153991699219,21.770000457763672,20.97150011062622,-0.6259449753690256
2025-03-17,145.51126098632812,32.52180480957031,20.510000228881836,21.25850009918213,-0.4042659809530059
2025-03-18,143.2517852783203,32.28153991699219,21.700000762939453,21.576000118255614,-0.5926162094585499
2025-03-19,142.40567016601562,32.16621398925781,19.899999618530273,21.807500076293945,-0.6623628492732847
2025-03-20,141.48263549804688,32.12777328491211,19.799999237060547,22.014500045776366,-0.7411575080403622
2025-03-21,139.84811401367188,32.243099212646484,19.280000686645508,22.06800012588501,-0.8863712269827468
2025-03-24,140.80960083007812,32.531410217285156,17.479999542236328,21.99300012588501,-0.8119875013288235
2025-03-25,139.9346466064453,32.51219177246094,17.149999618530273,21.879000091552733,-0.8872113959011976
2025-03-26,142.91525268554688,32.73323059082031,18.329999923706055,21.84050006866455,-0.6357756038142743
2025-03-27,143.9055633544922,32.925437927246094,18.690000534057617,21.7185001373291,-0.5559160638683494
