Date,XOM,CVX,VIX,AvgVIX,zscore
2024-05-02,108.7093734741211,147.42955017089844,14.680000305175781,16.307999849319458,-0.5207391599636912
2024-05-03,108.48493194580078,146.98924255371094,13.489999771118164,16.18099980354309,-0.4904613419932656
2024-05-06,109.18634033203125,148.86962890625,13.489999771118164,16.095999813079835,-0.6666301673485797
2024-05-07,108.64391326904297,149.20901489257812,13.229999542236328,16.008499813079833,-0.8203766565605176
2024-05-08,108.62521362304688,149.08975219726562,13.0,15.868499803543092,-0.8045027601056834
2024-05-09,110.76685333251953,151.7589569091797,12.6899995803833,15.75749979019165,-0.8456812272498899
2024-05-10,110.31794738769531,152.09835815429688,12.550000190734863,15.519499826431275,-0.9823830373631808
2024-05-13,110.27120208740234,150.9150848388672,13.600000381469727,15.237999868392944,-0.7995912202513161
2024-05-14,110.94058990478516,150.0712127685547,13.420000076293945,14.988999891281129,-0.5411364387349025
2024-05-15,111.79854583740234,149.55755615234375,12.449999809265137,14.700999927520751,-0.30169873367456634
2024-05-16,111.12915802001953,149.25180053710938,12.420000076293945,14.42199993133545,-0.3742807596752879
2024-05-17,112.79792785644531,150.7156982421875,11.989999771118164,14.085999965667725,-0.306779503259785
2024-05-20,111.88340759277344,149.29811096191406,12.149999618530273,13.846499919891357,-0.2442827139013519
2024-05-21,111.11029052734375,148.21412658691406,11.859999656677246,13.654999923706054,-0.20994796684831354
2024-05-22,108.87583923339844,145.990478515625,12.289999961853027,13.470999908447265,-0.2577252775236842
2024-05-23,107.01848602294922,145.40679931640625,12.770000457763672,13.340999937057495,-0.5019162031543551
2024-05-24,106.93363189697266,146.15725708007812,11.930000305175781,13.185999965667724,-0.6387181513865278
2024-05-28,108.2912826538086,147.35244750976562,12.920000076293945,13.098499965667724,-0.5844832544981284
2024-05-29,107.13162231445312,145.36973571777344,14.279999732971191,13.02999997138977,-0.47530110542488646
2024-05-30,107.47103881835938,146.62977600097656,14.470000267028809,12.983999967575073,-0.6171561971032724
2024-05-31,110.55402374267578,150.37290954589844,12.920000076293945,12.895999956130982,-0.6603787858921757
2024-06-03,107.90472412109375,145.8885955810547,13.109999656677246,12.876999950408935,-0.41826883517403596
2024-06-04,106.22653198242188,144.6563262939453,13.15999984741211,12.860499954223632,-0.5249374748935184
2024-06-05,106.65079498291016,143.5908203125,12.630000114440918,12.830499982833862,-0.2753303968122593
2024-06-06,107.45217895507812,144.47100830078125,12.579999923706055,12.809499979019165,-0.27156264837608435
2024-06-07,106.30194854736328,144.61000061035156,12.220000267028809,12.78600001335144,-0.5037004744428887
2024-06-10,106.61307525634766,145.22149658203125,12.739999771118164,12.795499992370605,-0.5458550842937603
2024-06-11,105.755126953125,144.98985290527344,12.850000381469727,12.757999992370605,-0.6647906305556357
2024-06-12,104.5860366821289,142.88668823242188,12.039999961853027,12.68899998664856,-0.5378524597402629
2024-06-13,103.74694061279297,141.60809326171875,11.9399995803833,12.663499975204468,-0.4840796457209751
2024-06-14,102.87012481689453,141.35794067382812,12.65999984741211,12.675499963760377,-0.6034618460301875
2024-06-17,102.16301727294922,141.932373046875,12.75,12.713499975204467,-0.8252289931711405
2024-06-18,103.12468719482422,142.0620880126953,12.300000190734863,12.721000003814698,-0.6709070224653234
2024-06-20,105.34971618652344,145.1288299560547,13.279999732971191,12.792000007629394,-0.7611593357005049
2024-06-21,104.42577362060547,143.8687744140625,13.199999809265137,12.8375,-0.7258499171592027
2024-06-24,107.5276107788086,147.6026153564453,13.329999923706055,12.86549997329712,-0.7641336615556806
2024-06-25,107.82931518554688,146.81509399414062,12.84000015258789,12.910999965667724,-0.581811500176005
2024-06-26,107.86701965332031,144.48953247070312,12.550000190734863,12.892499971389771,-0.19893997121677295
2024-06-27,108.32899475097656,144.83236694335938,12.239999771118164,12.79049997329712,-0.17016033501171368
2024-06-28,108.53641510009766,144.9250030517578,12.4399995803833,12.688999938964844,-0.14732897753340687
2024-07-01,108.38556671142578,145.0176544189453,12.220000267028809,12.653999948501587,-0.18980575982578785
2024-07-02,107.65017700195312,145.2307586669922,12.029999732971191,12.599999952316285,-0.35830838515206537
2024-07-03,108.1969985961914,145.19369506835938,12.09000015258789,12.546499967575073,-0.25264058911284654
2024-07-05,106.88648986816406,142.97006225585938,12.479999542236328,12.538999938964844,-0.13200296265838377
2024-07-08,105.7645492553711,142.98858642578125,12.369999885559082,12.528499937057495,-0.33950670108972064
2024-07-09,104.59546661376953,141.73780822753906,12.510000228881836,12.542999935150146,-0.35038169014311765
2024-07-10,105.51941680908203,143.7298126220703,12.850000381469727,12.548499965667725,-0.5040318141547763
2024-07-11,106.77336120605469,143.85025024414062,12.920000076293945,12.551999950408936,-0.29493371869576485
2024-07-12,106.79220581054688,144.15599060058594,12.460000038146973,12.572999954223633,-0.34093105449714206
2024-07-15,108.62126922607422,146.42593383789062,13.119999885559082,12.631999969482422,-0.3745333930568313
2024-07-16,109.40380096435547,146.17578125,13.1899995803833,12.658499956130981,-0.1914476536330737
2024-07-17,110.91229248046875,149.3815155029297,14.479999542236328,12.744999933242799,-0.4347837039297512
2024-07-18,112.00597381591797,150.067138671875,15.930000305175781,12.926499938964843,-0.3462782262756547
2024-07-19,109.43209838867188,147.4543914794922,16.520000457763672,13.088499975204467,-0.3930163237615286
2024-07-22,108.6778335571289,145.453125,14.90999984741211,13.173999977111816,-0.20693823827930974
2024-07-23,106.9242172241211,142.7662353515625,14.720000267028809,13.243499994277954,-0.09217107056972926
2024-07-24,108.43270111083984,143.67420959472656,18.040000915527344,13.503500032424927,0.03599522821248252
2024-07-25,110.71431732177734,145.9626922607422,18.459999084472656,13.798999977111816,0.08188730790259223
2024-07-26,110.62003326416016,146.2406463623047,16.389999389648438,14.00649995803833,0.019761243046943818
2024-07-29,109.46037292480469,145.091796875,16.600000381469727,14.214499998092652,-0.005876155322435267
2024-07-30,111.41199493408203,147.84352111816406,17.690000534057617,14.488000011444091,-0.09503311213630557
2024-07-31,111.80796813964844,148.67738342285156,16.360000610351562,14.70450005531311,-0.1576741694133042
2024-08-01,110.26175689697266,141.4042510986328,18.59000015258789,15.029500055313111,0.7364065679800599
2024-08-02,110.19577026367188,137.6333465576172,23.389999389648438,15.575000047683716,1.3340614087107634
2024-08-05,108.20642852783203,134.0292205810547,38.56999969482422,16.885000038146973,1.5541597843029133
2024-08-06,107.63131713867188,132.70431518554688,27.709999084472656,17.644999980926514,1.663539563135411
2024-08-07,109.06439971923828,131.94456481933594,27.850000381469727,18.394999980926514,2.0476007126012656
2024-08-08,111.14801788330078,133.87171936035156,23.790000915527344,18.938500022888185,2.1158212914141155
2024-08-09,112.0531005859375,134.33497619628906,20.3700008392334,19.334000062942504,2.2059011475985186
2024-08-12,112.19451904296875,134.36276245117188,20.709999084472656,19.713500022888184,2.227186575782558
2024-08-13,111.11972045898438,133.5566864013672,18.1200008392334,19.96000008583069,2.161597991087038
2024-08-14,112.14738464355469,134.03848266601562,16.190000534057617,20.045500135421754,2.2710246826295224
2024-08-15,112.8411865234375,136.011962890625,15.229999542236328,20.01050009727478,2.0784178395312174
2024-08-16,112.30895233154297,136.44741821289062,14.800000190734863,19.92450008392334,1.9109967498533074
2024-08-19,112.65109252929688,137.5623016357422,14.649999618530273,19.91150007247925,1.7931072177880856
2024-08-20,108.89701843261719,135.557373046875,15.880000114440918,19.969500064849854,1.4329684189241776
2024-08-21,108.20320892333984,136.1476287841797,16.270000457763672,19.88100004196167,1.2110669195141206
2024-08-22,109.03956604003906,136.53173828125,17.549999237060547,19.835500049591065,1.301415997352787
2024-08-23,110.55071258544922,138.30242919921875,15.859999656677246,19.809000062942506,1.2905829030046605
2024-08-26,112.91720581054688,139.12689208984375,16.149999618530273,19.786500024795533,1.5886503995406027
2024-08-27,111.84326934814453,137.67474365234375,15.430000305175781,19.67350001335144,1.627676481710392
2024-08-28,110.74078369140625,136.78468322753906,17.110000610351562,19.71100001335144,1.5706197260812362
2024-08-29,112.27093505859375,138.1150665283203,15.649999618530273,19.56399998664856,1.6344401542698241
2024-08-30,112.09036254882812,138.6116180419922,15.0,19.144500017166138,1.5212423121719263
2024-09-03,109.74287414550781,135.52926635742188,20.719999313354492,18.25199999809265,1.591696366878638
2024-09-04,108.40278625488281,133.10276794433594,21.31999969482422,17.932500028610228,1.739741744827942
2024-09-05,107.55693817138672,132.03469848632812,19.899999618530273,17.534999990463255,1.7582458541758723
2024-09-06,107.05323028564453,129.8142852783203,22.3799991607666,17.46449990272522,2.025427596894847
2024-09-09,109.30567932128906,131.4444580078125,19.450000762939453,17.41849989891052,2.1724391427543286
2024-09-10,105.32350158691406,129.505126953125,19.079999923706055,17.336999940872193,1.7601154644835533
2024-09-11,104.27806854248047,129.17723083496094,17.690000534057617,17.315499925613402,1.6225671399501351
2024-09-12,105.71316528320312,130.4232635498047,17.06999969482422,17.359499883651733,1.6826987647136875
2024-09-13,105.63713073730469,131.7349090576172,16.559999465942383,17.425999879837036,1.4567711616914796
2024-09-16,107.11975860595703,133.12149047851562,17.139999389648438,17.542999839782716,1.5028427886836335
2024-09-17,108.516845703125,134.35818481445312,17.610000610351562,17.690999889373778,1.5575558050053497
2024-09-18,108.89701843261719,134.87347412109375,18.229999542236328,17.80849986076355,1.5435417631705937
2024-09-19,110.24656677246094,135.8384552001953,16.329999923706055,17.81149983406067,1.63352017967708
2024-09-20,109.55278778076172,136.48489379882812,16.149999618530273,17.741499853134155,1.402540551538427
2024-09-23,111.53912353515625,138.22747802734375,15.890000343322754,17.742999887466432,1.4828698521456627
2024-09-24,111.24449920654297,138.1431884765625,15.390000343322754,17.704999923706055,1.4427933660949253
2024-09-25,109.07759094238281,134.88282775878906,15.40999984741211,17.70399990081787,1.5749444417591245
2024-09-26,107.2052993774414,133.02780151367188,15.369999885559082,17.616999864578247,1.5335829766455786
2024-09-27,110.07550811767578,136.306884765625,16.959999084472656,17.682499837875366,1.5266033148029434
2024-09-30,111.40607452392578,137.9745330810547,16.729999542236328,17.768999814987183,1.49951386053425
2024-10-01,113.98165893554688,140.25115966796875,19.260000228881836,17.69599986076355,1.6009077314570206
2024-10-02,115.4927978515625,141.42227172851562,18.899999618530273,17.574999856948853,1.687013652232582
2024-10-03,116.5002212524414,141.70330810546875,20.489999771118164,17.604499864578248,1.8252098532305006
2024-10-04,118.63862609863281,141.22552490234375,19.209999084472656,17.44599986076355,2.292249341404442
2024-10-07,119.1518325805664,141.58151245117188,22.639999389648438,17.605499792099,2.328240898043113
2024-10-08,115.98700714111328,139.36111450195312,21.420000076293945,17.722499799728393,2.1103483444029054
2024-10-09,116.0345230102539,140.20431518554688,20.860000610351562,17.88099980354309,1.9826802120676277
2024-10-10,117.0324478149414,141.1130828857422,20.93000030517578,18.07399983406067,2.0176528773063667
2024-10-11,117.47913360595703,141.86260986328125,20.459999084472656,18.268999814987183,1.9778911788854667
2024-10-14,117.92583465576172,142.1998748779297,19.700000762939453,18.396999883651734,2.0047871171624596
2024-10-15,114.38082122802734,138.40548706054688,20.639999389648438,18.548499822616577,1.9720774068273135
2024-10-16,114.67546081542969,139.3423614501953,19.579999923706055,18.615999841690062,1.8743100520074878
2024-10-17,114.38082122802734,141.65646362304688,19.110000610351562,18.75499987602234,1.446456826020438
2024-10-18,114.05769348144531,141.23489379882812,18.030000686645508,18.8489999294281,1.4557164550729753
2024-10-21,114.12422180175781,141.35667419433594,18.3700008392334,18.97299995422363,1.448153765221457
2024-10-22,114.71346282958984,141.39414978027344,18.200000762939453,19.11349997520447,1.5495022715217344
2024-10-23,114.30479431152344,140.98191833496094,19.239999771118164,19.30499997138977,1.5416595851467796
2024-10-24,113.65851593017578,140.95382690429688,19.079999923706055,19.49049997329712,1.4283970008634792
2024-10-25,113.56348419189453,141.2910919189453,20.329999923706055,19.65900001525879,1.3565452103356355
2024-10-28,113.00274658203125,141.0381317138672,19.799999237060547,19.8125,1.2952320741768528
2024-10-29,111.46308898925781,139.14564514160156,19.34000015258789,19.816499996185303,1.3205601613965985
2024-10-30,110.90235137939453,138.70533752441406,20.350000381469727,19.889000034332277,1.2895375098575714
2024-10-31,110.98790740966797,139.42669677734375,23.15999984741211,20.022500038146973,1.1885028089089327
2024-11-01,109.24864959716797,143.408447265625,21.8799991607666,20.15600004196167,0.2276960100571494
2024-11-04,112.72713470458984,144.25164794921875,21.979999542236328,20.123000049591063,0.72542923302213
2024-11-05,113.05977630615234,143.7269744873047,20.489999771118164,20.076500034332277,0.8708931988485688
2024-11-06,114.99858856201172,147.7649383544922,16.270000457763672,19.84700002670288,0.5714409774175886
2024-11-07,115.14115142822266,146.87490844726562,15.199999809265137,19.56050000190735,0.7413282865177278
2024-11-08,115.10313415527344,147.02481079101562,14.9399995803833,19.28450002670288,0.7101621155696362
2024-11-11,114.49488067626953,146.62196350097656,14.970000267028809,19.048000001907347,0.6644215954024372
2024-11-12,114.38082122802734,145.48831176757812,14.710000038146973,18.751500034332274,0.8269204471597348
2024-11-13,115.44527435302734,148.70181274414062,14.020000457763672,18.473500061035157,0.5013887943769305
2024-11-14,115.52193450927734,151.58743286132812,14.3100004196167,18.233500051498414,0.04881305494919038
2024-11-15,114.32416534423828,151.23141479492188,16.139999389648438,18.13899998664856,-0.11195650793190558
2024-11-18,115.28237915039062,152.14944458007812,15.579999923706055,17.99949994087219,-0.08571991463440023
2024-11-19,113.67257690429688,151.0515899658203,16.350000381469727,17.906999921798707,-0.20165463490499902
2024-11-20,115.29196166992188,152.6889190673828,17.15999984741211,17.802999925613403,-0.171195882535669
2024-11-21,116.83468627929688,152.97286987304688,16.8700008392334,17.692499971389772,0.06410448366585664
2024-11-22,116.70053100585938,153.6637420654297,15.239999771118164,17.437999963760376,-0.0720502947902865
2024-11-25,114.95659637451172,151.77085876464844,14.600000381469727,17.178000020980836,-0.08389393774637666
2024-11-26,113.04016876220703,153.8246307373047,14.100000381469727,16.916000032424925,-0.7652783070427045
2024-11-27,112.74312591552734,153.42713928222656,14.100000381469727,16.603500032424925,-0.7551569005242122
2024-11-29,113.03058624267578,153.25677490234375,13.510000228881836,16.121000051498413,-0.6752136193668221
2024-12-02,112.92517852783203,153.5217742919922,13.34000015258789,15.694000101089477,-0.7372727898040266
2024-12-03,112.75270080566406,153.24732971191406,13.300000190734863,15.260000133514405,-0.7243398174782091
2024-12-04,109.50435638427734,149.84014892578125,13.449999809265137,14.908000135421753,-0.7655762842593087
2024-12-05,109.98347473144531,150.79605102539062,13.539999961853027,14.77150011062622,-0.8327930363740056
2024-12-06,108.82404327392578,146.92510986328125,12.770000457763672,14.650000143051148,-0.4182786793643855
2024-12-09,108.18203735351562,148.6665802001953,14.1899995803833,14.612500143051147,-0.8168666850288261
2024-12-10,107.96165466308594,148.5908203125,14.180000305175781,14.573000144958495,-0.8447893955888449
2024-12-11,107.24298095703125,147.84315490722656,13.579999923706055,14.51650013923645,-0.854906974361774
2024-12-12,107.14716339111328,146.42349243164062,13.920000076293945,14.511500120162964,-0.6428405160541834
2024-12-13,106.20812225341797,145.62847900390625,13.8100004196167,14.486500120162964,-0.6854716778779141
2024-12-16,103.9371566772461,141.3600616455078,14.6899995803833,14.414000129699707,-0.4093048671091301
2024-12-17,103.49638366699219,140.177001953125,15.869999885559082,14.428500127792358,-0.29837145154653844
2024-12-18,101.97282409667969,136.3628387451172,27.6200008392334,14.992000150680543,0.04058927195447421
2024-12-19,101.10086059570312,133.5897979736328,24.09000015258789,15.338500165939331,0.3299942032327276
2024-12-20,101.44580841064453,135.19873046875,18.360000610351562,15.41300015449524,0.132738184303591
2024-12-23,101.85784912109375,135.3123016357422,16.780000686645508,15.490000200271606,0.18948319905536296
2024-12-24,101.95366668701172,136.1356964111328,14.270000457763672,15.473500204086303,0.07382179592664836
2024-12-26,102.03990936279297,136.26820373535156,14.729999542236328,15.505000162124634,0.06811832468697905
2024-12-27,102.03031921386719,136.28713989257812,15.949999809265137,15.597500133514405,0.06330860680028151
2024-12-30,101.34041595458984,135.40696716308594,17.399999618530273,15.792000102996827,0.07985923480673544
2024-12-31,103.07476806640625,137.0821533203125,17.350000381469727,15.992500114440919,0.1251536184559647
2025-01-02,102.82563018798828,138.8520050048828,17.93000030517578,16.224000120162962,-0.20641062990965567
2025-01-03,103.35265350341797,139.9309539794922,16.1299991607666,16.358000087738038,-0.28478952518572026
2025-01-06,103.2376708984375,139.37252807617188,16.040000915527344,16.483000135421754,-0.21546193579715023
2025-01-07,104.2054672241211,141.5777130126953,17.81999969482422,16.73550009727478,-0.3955869388720054
2025-01-08,102.46151733398438,142.2497100830078,17.700000762939453,16.911000156402586,-0.822125344055188
2025-01-10,102.08781433105469,144.93759155273438,19.540000915527344,17.179000186920167,-1.3248232941327387
2025-01-13,104.72289276123047,147.0292205810547,19.190000534057617,17.459500217437743,-1.1826742208883558
2025-01-14,105.13493347167969,148.49620056152344,18.709999084472656,17.69900016784668,-1.3447494630447605
2025-01-15,106.85013580322266,149.849609375,16.1200008392334,17.814500188827516,-1.2509204980384532
2025-01-16,106.66806030273438,150.84336853027344,16.600000381469727,17.910000228881835,-1.4447812500945902
2025-01-17,107.62627410888672,152.82144165039062,15.970000267028809,17.915000247955323,-1.5899333403790286
2025-01-21,106.8117904663086,149.76443481445312,15.0600004196167,17.287000226974488,-1.2441390404827792
2025-01-22,104.95286560058594,148.03244018554688,15.100000381469727,16.837500238418578,-1.302955860495976
2025-01-23,105.54695892333984,147.65386962890625,15.020000457763672,16.670500230789184,-1.1334561872106341
2025-01-24,104.11921691894531,147.31314086914062,14.850000381469727,16.574000215530397,-1.3386174740518009
2025-01-27,105.56611633300781,148.8085174560547,17.899999618530273,16.755500173568727,-1.3166485668280201
2025-01-28,103.52513122558594,147.84315490722656,16.40999984741211,16.839500188827515,-1.532601264041091
2025-01-29,104.1288070678711,147.3510284423828,16.559999465942383,16.870000171661378,-1.342995063928907
2025-01-30,104.99120330810547,147.94725036621094,15.84000015258789,16.792000198364256,-1.2821940548312942
2025-01-31,102.3656997680664,141.19912719726562,16.43000030517578,16.74600019454956,-0.6697319792467584
2025-02-03,102.61483001708984,141.34109497070312,18.6200008392334,16.780500221252442,-0.6472736735772757
2025-02-04,105.3648910522461,145.0133056640625,17.209999084472656,16.834500217437743,-0.7397151791096608
2025-02-05,105.28824615478516,144.79563903808594,15.770000457763672,16.821000194549562,-0.718493586480297
2025-02-06,103.8988265991211,143.7639923095703,15.5,16.70500020980835,-0.8049612206108165
2025-02-07,104.33961486816406,144.4454345703125,16.540000915527344,16.647000217437743,-0.8347899333464043
2025-02-10,106.33269500732422,147.4267120361328,15.8100004196167,16.46050019264221,-0.9535042054913344
2025-02-11,107.0034408569336,149.0072784423828,16.020000457763672,16.302000188827513,-1.0867870992781117
2025-02-12,103.78404998779297,146.6033172607422,15.890000343322754,16.16100025177002,-1.2849472522340202
2025-02-13,104.53813934326172,147.53085327148438,15.100000381469727,16.110000228881837,-1.2974556930150194
2025-02-14,104.64449310302734,148.6504364013672,14.770000457763672,16.018500232696532,-1.4590845238279222
2025-02-18,106.48136901855469,149.43515014648438,15.350000381469727,15.98750023841858,-1.2511296568123058
2025-02-19,106.63606262207031,150.4590606689453,15.270000457763672,15.998000240325927,-1.3884786142314982
2025-02-20,108.27959442138672,151.95187377929688,15.65999984741211,16.026000213623046,-1.3302528453745819
2025-02-21,107.01310729980469,150.1623992919922,18.209999084472656,16.185500144958496,-1.2717859828327953
2025-02-24,107.57383728027344,151.0906219482422,18.979999542236328,16.392000102996825,-1.3196512292544593
2025-02-25,106.08499908447266,149.68392944335938,19.43000030517578,16.4685001373291,-1.3636033057304715
2025-02-26,105.82395935058594,148.45904541015625,19.100000381469727,16.603000164031982,-1.2131456901745872
2025-02-27,106.49105072021484,149.9231719970703,21.1299991607666,16.831500148773195,-1.32826864078959
2025-02-28,107.63184356689453,151.78919982910156,19.6299991607666,17.021000099182128,-1.4220244207758186
2025-03-03,104.1804428100586,146.49734497070312,22.780000686645508,17.338500118255617,-1.1955585862671565
2025-03-04,103.96774291992188,145.45428466796875,23.510000228881836,17.583000087738036,-1.065686934855835
2025-03-05,101.9375,144.31552124023438,21.93000030517578,17.819000148773192,-1.251645935132251
2025-03-06,104.04508209228516,146.36337280273438,24.8700008392334,18.27400016784668,-1.1985715758814552
2025-03-07,105.39856719970703,149.60739135742188,23.3700008392334,18.66750020980835,-1.476352225422327
2025-03-10,108.08623504638672,150.78440856933594,27.860000610351562,19.23350019454956,-1.176741892377845
2025-03-11,105.533935546875,147.4447021484375,26.920000076293945,19.78900017738342,-1.1020117332002666
2025-03-12,105.50492095947266,146.09544372558594,24.229999542236328,20.199500131607056,-0.8891513300905857
2025-03-13,105.0602035522461,146.99493408203125,24.65999984741211,20.638000106811525,-1.1156453193354863
2025-03-14,108.18290710449219,150.2581024169922,21.770000457763672,20.97150011062622,-1.074026774730944
2025-03-17,109.98113250732422,151.88487243652344,20.510000228881836,21.25850009918213,-1.00926152666163
2025-03-18,109.8651123046875,153.88487243652344,21.700000762939453,21.576000118255614,-1.3537714890142678
2025-03-19,111.5763168334961,156.98536682128906,19.899999618530273,21.807500076293945,-1.5431414893591213
2025-03-20,112.05004119873047,157.67434692382812,19.799999237060547,22.014500045776366,-1.5681852938692789
2025-03-21,111.66332244873047,157.65521240234375,19.280000686645508,22.06800012588501,-1.63558318505541
2025-03-24,111.95336151123047,157.91358947753906,17.479999542236328,21.99300012588501,-1.624489122039772
