Date,MS,GOOGL,VIX,AvgVIX,zscore
2024-12-02,126.08456420898438,170.5054168701172,13.34000015258789,15.694000101089477,1.2067442141985194
2024-12-03,125.51683807373047,170.35629272460938,13.300000190734863,15.260000133514405,1.1691784456442273
2024-12-04,125.08383178710938,173.368896484375,13.449999809265137,14.908000135421753,1.0307149044723236
2024-12-05,125.40138244628906,171.64881896972656,13.539999961853027,14.77150011062622,1.1150739748486964
2024-12-06,125.05496215820312,173.70693969726562,12.770000457763672,14.650000143051148,1.01666458696928
2024-12-09,123.72704315185547,174.56295776367188,14.1899995803833,14.612500143051147,0.8864786726846854
2024-12-10,122.00460052490234,184.31788635253906,14.180000305175781,14.573000144958495,0.41397542461549897
2024-12-11,122.77439880371094,194.5007781982422,13.579999923706055,14.51650013923645,0.11434260421833008
2024-12-12,123.08232879638672,191.07662963867188,13.920000076293945,14.511500120162964,0.257831434359862
2024-12-13,122.59158325195312,188.94647216796875,13.8100004196167,14.486500120162964,0.2956529661157381
2024-12-16,124.1600570678711,195.75498962402344,14.6899995803833,14.414000129699707,0.1747604370442043
2024-12-17,122.91874694824219,194.52069091796875,15.869999885559082,14.428500127792358,0.12452630495235387
2024-12-18,116.47161865234375,187.5330047607422,27.6200008392334,14.992000150680543,-0.11611413318763088
2024-12-19,115.95201110839844,187.6425018310547,24.09000015258789,15.338500165939331,-0.15913601154802215
2024-12-20,118.78104400634766,190.52914428710938,18.360000610351562,15.41300015449524,-0.047233697416392224
2024-12-23,119.75292205810547,193.7343292236328,16.780000686645508,15.490000200271606,-0.08654033321139122
2024-12-24,122.26441192626953,195.20753479003906,14.270000457763672,15.473500204086303,0.05106747053677513
2024-12-26,123.19779968261719,194.69989013671875,14.729999542236328,15.505000162124634,0.13927115799383505
2024-12-27,121.97575378417969,191.8729248046875,15.949999809265137,15.597500133514405,0.14643150718575854
2024-12-30,121.00386047363281,190.3599395751953,17.399999618530273,15.792000102996827,0.12629886054292758
2024-12-31,120.9749984741211,188.42884826660156,17.350000381469727,15.992500114440919,0.1919519551373553
2025-01-02,120.0704574584961,188.55825805664062,17.93000030517578,16.224000120162962,0.11920858215861373
2025-01-03,121.18669128417969,190.90740966796875,16.1299991607666,16.358000087738038,0.12085362903967727
2025-01-06,123.78477478027344,195.96401977539062,16.040000915527344,16.483000135421754,0.139123886578202
2025-01-07,122.09120178222656,194.5903778076172,17.81999969482422,16.73550009727478,0.059685788573149545
2025-01-08,123.03421783447266,193.0574493408203,17.700000762939453,16.911000156402586,0.18462826361309181
2025-01-10,118.79065704345703,191.15625,19.540000915527344,17.179000186920167,-0.06853586867899314
2025-01-13,119.31028747558594,190.1309814453125,19.190000534057617,17.459500217437743,0.0066540016139251465
2025-01-14,119.91651153564453,188.78720092773438,18.709999084472656,17.69900016784668,0.09956026043858213
2025-01-15,125.62268829345703,194.65011596679688,16.1200008392334,17.814500188827516,0.3238439774548244
2025-01-16,130.6841583251953,192.02224731445312,16.600000381469727,17.910000228881835,0.7977568781211977
2025-01-17,132.66641235351562,195.09803771972656,15.970000267028809,17.915000247955323,0.8391725078026196
2025-01-21,132.11793518066406,197.13861083984375,15.0600004196167,17.287000226974488,0.7261453938232483
2025-01-22,130.8669891357422,197.45713806152344,15.100000381469727,16.837500238418578,0.6206421014759399
2025-01-23,132.5990447998047,197.0689239501953,15.020000457763672,16.670500230789184,0.7648663969761632
2025-01-24,132.61831665039062,199.2886505126953,14.850000381469727,16.574000215530397,0.6883520049447258
2025-01-27,131.49244689941406,190.9273223876953,17.899999618530273,16.755500173568727,0.8971567976599194
2025-01-28,133.31112670898438,194.4012451171875,16.40999984741211,16.839500188827515,0.9122554388312802
2025-01-29,133.47471618652344,194.5107421875,16.559999465942383,16.870000171661378,0.9207432101006406
2025-01-30,134.65829467773438,199.94561767578125,15.84000015258789,16.792000198364256,0.8190803557341199
2025-01-31,134.09161376953125,203.08111572265625,16.43000030517578,16.74600019454956,0.6662217804323769
2025-02-03,132.86143493652344,200.303955078125,18.6200008392334,16.780500221252442,0.671019568516411
2025-02-04,132.483642578125,205.43026733398438,17.209999084472656,16.834500217437743,0.46247534939828266
2025-02-05,134.575927734375,190.44952392578125,15.770000457763672,16.821000194549562,1.1464184441404477
2025-02-06,136.6585693359375,190.71827697753906,15.5,16.70500020980835,1.293999348606516
2025-02-07,135.59303283691406,184.48709106445312,16.540000915527344,16.647000217437743,1.432532204313
2025-02-10,133.0067138671875,185.6118927001953,15.8100004196167,16.46050019264221,1.1980282439263368
2025-02-11,133.47166442871094,184.4672088623047,16.020000457763672,16.302000188827513,1.2732899593745244
2025-02-12,132.81297302246094,182.76504516601562,15.890000343322754,16.16100025177002,1.2834160258414737
2025-02-13,132.5514373779297,185.2834014892578,15.100000381469727,16.110000228881837,1.1752408457174606
2025-02-14,134.59532165527344,184.37757873535156,14.770000457763672,16.018500232696532,1.3611563506773217
2025-02-18,136.3001708984375,182.92431640625,15.350000381469727,15.98750023841858,1.5407389954456652
2025-02-19,136.28079223632812,184.41741943359375,15.270000457763672,15.998000240325927,1.486833034771825
2025-02-20,130.12979125976562,183.71067810058594,15.65999984741211,16.026000213623046,1.047902353841335
2025-02-21,127.5628433227539,178.83323669433594,18.209999084472656,16.185500144958496,1.0256863021365898
2025-02-24,125.89675903320312,178.42510986328125,18.979999542236328,16.392000102996825,0.9144072149026752
2025-02-25,125.53834533691406,174.61273193359375,19.43000030517578,16.4685001373291,1.021293521494581
2025-02-26,126.94290924072266,171.9351043701172,19.100000381469727,16.603000164031982,1.2212417005759428
2025-02-27,125.18963623046875,167.72457885742188,21.1299991607666,16.831500148773195,1.236947412184826
