Date,KO,MNST,VIX,AvgVIX,zscore
2024-05-02,58.494140625,53.38999938964844,14.680000305175781,16.307999849319458,-1.0665425059746647
2024-05-03,58.66398620605469,55.0,13.489999771118164,16.18099980354309,-1.1906579091988716
2024-05-06,58.83383560180664,54.220001220703125,13.489999771118164,16.095999813079835,-1.0706686804914356
2024-05-07,59.08860778808594,54.66999816894531,13.229999542236328,16.008499813079833,-1.0561442633328322
2024-05-08,59.305641174316406,54.29999923706055,13.0,15.868499803543092,-0.9668286863252623
2024-05-09,59.333946228027344,55.20000076293945,12.6899995803833,15.75749979019165,-1.052030912014826
2024-05-10,59.6925163269043,55.459999084472656,12.550000190734863,15.519499826431275,-0.9934583930545217
2024-05-13,59.994476318359375,54.720001220703125,13.600000381469727,15.237999868392944,-0.8461905051547365
2024-05-14,59.54153823852539,54.47999954223633,13.420000076293945,14.988999891281129,-0.9292091468715606
2024-05-15,59.56985092163086,54.2400016784668,12.449999809265137,14.700999927520751,-0.8979751805052852
2024-05-16,59.7491340637207,54.09000015258789,12.420000076293945,14.42199993133545,-0.8400913703191041
2024-05-17,59.47549057006836,54.11000061035156,11.989999771118164,14.085999965667725,-0.9070994042865667
2024-05-20,59.04143142700195,53.58000183105469,12.149999618530273,13.846499919891357,-0.9560170348355461
2024-05-21,59.36225509643555,53.380001068115234,11.859999656677246,13.654999923706054,-0.8594236115405743
2024-05-22,59.44717788696289,53.099998474121094,12.289999961853027,13.470999908447265,-0.8106640251356747
2024-05-23,58.588497161865234,52.63999938964844,12.770000457763672,13.340999937057495,-0.9675398594982061
2024-05-24,58.503578186035156,52.70000076293945,11.930000305175781,13.185999965667724,-0.9938286107736235
2024-05-28,58.33372116088867,51.650001525878906,12.920000076293945,13.098499965667724,-0.9269119315269367
2024-05-29,58.220497131347656,52.130001068115234,14.279999732971191,13.02999997138977,-1.002817254809646
2024-05-30,58.47526168823242,51.2400016784668,14.470000267028809,12.983999967575073,-0.8514334845706547
2024-05-31,59.381134033203125,51.91999816894531,12.920000076293945,12.895999956130982,-0.7058235007524615
2024-06-03,59.381134033203125,51.88999938964844,13.109999656677246,12.876999950408935,-0.7027595611371423
2024-06-04,60.334171295166016,52.189998626708984,13.15999984741211,12.860499954223632,-0.5071410269668912
2024-06-05,60.31529998779297,52.0,12.630000114440918,12.830499982833862,-0.492215634543248
2024-06-06,60.53232955932617,52.45000076293945,12.579999923706055,12.809499979019165,-0.48665202266702967
2024-06-07,60.30586242675781,52.689998626708984,12.220000267028809,12.78600001335144,-0.5649295297442909
2024-06-10,60.003910064697266,51.0,12.739999771118164,12.795499992370605,-0.46400675712261996
2024-06-11,59.96615982055664,51.15999984741211,12.850000381469727,12.757999992370605,-0.4893106447133738
2024-06-12,59.333946228027344,49.77000045776367,12.039999961853027,12.68899998664856,-0.4974352439189804
2024-06-13,59.43775177001953,48.720001220703125,11.9399995803833,12.663499975204468,-0.365548758780189
2024-06-14,59.480533599853516,48.029998779296875,12.65999984741211,12.675499963760377,-0.2849182627907389
2024-06-17,59.547096252441406,49.130001068115234,12.75,12.713499975204467,-0.38146498443548127
2024-06-18,59.556610107421875,48.41999816894531,12.300000190734863,12.721000003814698,-0.30668983050902643
2024-06-20,59.12868881225586,48.68000030517578,13.279999732971191,12.792000007629394,-0.43483740397620385
2024-06-21,59.68973922729492,49.09000015258789,13.199999809265137,12.8375,-0.34351482430530234
2024-06-24,60.83085632324219,49.4900016784668,13.329999923706055,12.86549997329712,-0.11345832968026662
2024-06-25,60.707237243652344,50.13999938964844,12.84000015258789,12.910999965667724,-0.2091943696576103
2024-06-26,60.90692901611328,50.459999084472656,12.550000190734863,12.892499971389771,-0.19446917675960668
2024-06-27,60.77379608154297,50.56999969482422,12.239999771118164,12.79049997329712,-0.2373110251462344
2024-06-28,60.52655792236328,49.95000076293945,12.4399995803833,12.688999938964844,-0.23268356701811807
2024-07-01,60.17470932006836,49.900001525878906,12.220000267028809,12.653999948501587,-0.3111087024321507
2024-07-02,60.05108642578125,49.34000015258789,12.029999732971191,12.599999952316285,-0.2832618150980627
2024-07-03,60.222259521484375,49.15999984741211,12.09000015258789,12.546499967575073,-0.2242394588388021
2024-07-05,60.63115310668945,49.75,12.479999542236328,12.538999938964844,-0.187424613222053
2024-07-08,59.87041473388672,50.18000030517578,12.369999885559082,12.528499937057495,-0.41194861720488885
2024-07-09,59.61365509033203,49.79999923706055,12.510000228881836,12.542999935150146,-0.43409393607848334
2024-07-10,59.746795654296875,49.849998474121094,12.850000381469727,12.548499965667725,-0.4075919370506849
2024-07-11,60.003543853759766,50.279998779296875,12.920000076293945,12.551999950408936,-0.3905560309986885
2024-07-12,60.574100494384766,50.83000183105469,12.460000038146973,12.572999954223633,-0.3112758870212132
2024-07-15,60.298336029052734,49.86000061035156,13.119999885559082,12.631999969482422,-0.27767316450707996
2024-07-16,61.11612319946289,50.4900016784668,13.1899995803833,12.658499956130981,-0.14786903916921343
2024-07-17,62.010005950927734,50.720001220703125,14.479999542236328,12.744999933242799,0.04085516653186181
2024-07-18,61.9909782409668,51.0099983215332,15.930000305175781,12.926499938964843,0.006718835350777623
2024-07-19,62.08607482910156,50.88999938964844,16.520000457763672,13.088499975204467,0.04155171701895944
2024-07-22,61.591590881347656,50.36000061035156,14.90999984741211,13.173999977111816,-0.02171127275346597
2024-07-23,61.772274017333984,50.310001373291016,14.720000267028809,13.243499994277954,0.026291126402786583
2024-07-24,62.5805549621582,49.59000015258789,18.040000915527344,13.503500032424927,0.29172152038687454
2024-07-25,62.82780838012695,50.099998474121094,18.459999084472656,13.798999977111816,0.2983326495682772
2024-07-26,63.75971984863281,51.0,16.389999389648438,14.00649995803833,0.42765422224071864
2024-07-29,63.550506591796875,51.27000045776367,16.600000381469727,14.214499998092652,0.35040860182664163
2024-07-30,64.35880279541016,51.56999969482422,17.690000534057617,14.488000011444091,0.5116643856802718
2024-07-31,63.46491622924805,51.45000076293945,16.360000610351562,14.70450005531311,0.31170430959377465
2024-08-01,64.62504577636719,51.380001068115234,18.59000015258789,15.029500055313111,0.5942783193741016
2024-08-02,65.9278335571289,51.61000061035156,23.389999389648438,15.575000047683716,0.8800800342847585
2024-08-05,64.7581787109375,50.470001220703125,38.56999969482422,16.885000038146973,0.7188284709685321
2024-08-06,64.71064758300781,50.79999923706055,27.709999084472656,17.644999980926514,0.6738396749429258
2024-08-07,65.10050964355469,50.529998779296875,27.850000381469727,18.394999980926514,0.7939728478434666
2024-08-08,65.3572769165039,45.0099983215332,23.790000915527344,18.938500022888185,1.4187194446871867
2024-08-09,65.30972290039062,46.060001373291016,20.3700008392334,19.334000062942504,1.300187157502486
2024-08-12,64.82474517822266,45.88999938964844,20.709999084472656,19.713500022888184,1.202412581780361
2024-08-13,65.10050964355469,46.5,18.1200008392334,19.96000008583069,1.2055786931137173
2024-08-14,65.21463012695312,46.2400016784668,16.190000534057617,20.045500135421754,1.2592269126291118
2024-08-15,65.28119659423828,46.9900016784668,15.229999542236328,20.01050009727478,1.1984287471400972
2024-08-16,65.78518676757812,46.7400016784668,14.800000190734863,19.92450008392334,1.3436141421200125
2024-08-19,65.59500122070312,46.599998474121094,14.649999618530273,19.91150007247925,1.3127617801960523
2024-08-20,65.97537231445312,46.709999084472656,15.880000114440918,19.969500064849854,1.3918301272505063
2024-08-21,66.15604400634766,47.0099983215332,16.270000457763672,19.88100004196167,1.4040825485842252
2024-08-22,65.9278335571289,46.47999954223633,17.549999237060547,19.835500049591065,1.4040351373796702
2024-08-23,66.3652572631836,46.650001525878906,15.859999656677246,19.809000062942506,1.4905199878442512
2024-08-26,67.36371612548828,47.279998779296875,16.149999618530273,19.786500024795533,1.6632174891326932
2024-08-27,67.99134063720703,47.59000015258789,15.430000305175781,19.67350001335144,1.7805587137026158
2024-08-28,68.22906494140625,47.04999923706055,17.110000610351562,19.71100001335144,1.8921497230651927
2024-08-29,68.51435089111328,47.0,15.649999618530273,19.56399998664856,1.9649857140943088
2024-08-30,68.91373443603516,47.130001068115234,15.0,19.144500017166138,2.046525021430317
2024-09-03,69.42723083496094,48.29999923706055,20.719999313354492,18.25199999809265,2.048935085200242
2024-09-04,68.99931335449219,48.380001068115234,21.31999969482422,17.932500028610228,1.9391728342981764
2024-09-05,67.67753601074219,48.220001220703125,19.899999618530273,17.534999990463255,1.6417133844922793
2024-09-06,67.64900207519531,48.650001525878906,22.3799991607666,17.46449990272522,1.5910209010540275
2024-09-09,68.32416534423828,50.7400016784668,19.450000762939453,17.41849989891052,1.5378472049766834
2024-09-10,68.03888702392578,50.33000183105469,19.079999923706055,17.336999940872193,1.5119952508727925
2024-09-11,67.59196472167969,49.650001525878906,17.690000534057617,17.315499925613402,1.4753442749490706
2024-09-12,67.7345962524414,49.90999984741211,17.06999969482422,17.359499883651733,1.4826511531542168
2024-09-13,68.37129974365234,50.83000183105469,16.559999465942383,17.425999879837036,1.5398451012221912
2024-09-16,69.03192901611328,50.75,17.139999389648438,17.542999839782716,1.7048550979618329
2024-09-17,68.74468994140625,51.06999969482422,17.610000610351562,17.690999889373778,1.603978793168159
2024-09-18,68.69683074951172,52.349998474121094,18.229999542236328,17.80849986076355,1.4618833314689224
2024-09-19,67.61490631103516,51.83000183105469,16.329999923706055,17.81149983406067,1.2581354323676681
2024-09-20,68.59149932861328,51.18000030517578,16.149999618530273,17.741499853134155,1.5563750824837463
2024-09-23,68.67767333984375,52.33000183105469,15.890000343322754,17.742999887466432,1.4593775671995692
2024-09-24,68.29469299316406,52.45000076293945,15.390000343322754,17.704999923706055,1.3561986486301296
2024-09-25,68.40959167480469,51.66999816894531,15.40999984741211,17.70399990081787,1.4631425030889815
2024-09-26,68.3617172241211,52.0099983215332,15.369999885559082,17.616999864578247,1.4170506263914615
2024-09-27,68.73512268066406,52.459999084472656,16.959999084472656,17.682499837875366,1.4597391947479048
2024-09-30,68.8021469116211,52.16999816894531,16.729999542236328,17.768999814987183,1.5052706952008075
2024-10-01,68.65853118896484,51.59000015258789,19.260000228881836,17.69599986076355,1.5304134828065836
2024-10-02,67.98831176757812,50.939998626708984,18.899999618530273,17.574999856948853,1.4376859443190746
2024-10-03,67.5191650390625,50.310001373291016,20.489999771118164,17.604499864578248,1.3906516162887577
2024-10-04,67.18405151367188,50.95000076293945,19.209999084472656,17.44599986076355,1.245726191079749
2024-10-07,66.07342529296875,49.2400016784668,22.639999389648438,17.605499792099,1.1567057126338913
2024-10-08,66.2361831665039,49.4900016784668,21.420000076293945,17.722499799728393,1.1698119380145253
2024-10-09,66.60958099365234,49.77000045776367,20.860000610351562,17.88099980354309,1.229861928678851
2024-10-10,66.30320739746094,50.77000045776367,20.93000030517578,18.07399983406067,1.0549907716671398
2024-10-11,66.60958099365234,51.310001373291016,20.459999084472656,18.268999814987183,1.0725732014938802
2024-10-14,67.3468246459961,51.68000030517578,19.700000762939453,18.396999883651734,1.2098110571011615
2024-10-15,67.3468246459961,52.619998931884766,20.639999389648438,18.548499822616577,1.1138038495339844
2024-10-16,67.56703186035156,53.58000183105469,19.579999923706055,18.615999841690062,1.0680325495114211
2024-10-17,66.92555236816406,53.439998626708984,19.110000610351562,18.75499987602234,0.9300391915287048
2024-10-18,67.44257354736328,54.04999923706055,18.030000686645508,18.8489999294281,0.9904816853574983
2024-10-21,66.49469757080078,53.77000045776367,18.3700008392334,18.97299995422363,0.7940457276720647
2024-10-22,66.49469757080078,53.599998474121094,18.200000762939453,19.11349997520447,0.8114089612626791
2024-10-23,65.11598205566406,53.560001373291016,19.239999771118164,19.30499997138977,0.4881753707479409
2024-10-24,64.4361801147461,53.439998626708984,19.079999923706055,19.49049997329712,0.33904118332907585
2024-10-25,64.07234954833984,53.369998931884766,20.329999923706055,19.65900001525879,0.2598141846693971
2024-10-28,63.83298873901367,53.099998474121094,19.799999237060547,19.8125,0.2305645313180428
2024-10-29,62.770225524902344,52.47999954223633,19.34000015258789,19.816499996185303,0.041579450204697346
2024-10-30,63.114898681640625,52.599998474121094,20.350000381469727,19.889000034332277,0.11115162203125593
2024-10-31,62.53085708618164,52.68000030517578,23.15999984741211,20.022500038146973,-0.03567581302093876
2024-11-01,62.24363708496094,52.29999923706055,21.8799991607666,20.15600004196167,-0.06505267819498964
2024-11-04,62.33937454223633,54.060001373291016,21.979999542236328,20.123000049591063,-0.22208245352774503
2024-11-05,62.58831787109375,54.11000061035156,20.489999771118164,20.076500034332277,-0.16808789957909898
2024-11-06,60.98937225341797,54.439998626708984,16.270000457763672,19.84700002670288,-0.5813956049494537
2024-11-07,60.951080322265625,54.72999954223633,15.199999809265137,19.56050000190735,-0.620105814640298
2024-11-08,61.20001220703125,54.13999938964844,14.9399995803833,19.28450002670288,-0.5007473350495074
2024-11-11,60.663841247558594,55.7400016784668,14.970000267028809,19.048000001907347,-0.7914558475136388
2024-11-12,60.510650634765625,56.02000045776367,14.710000038146973,18.751500034332274,-0.8564224021727432
2024-11-13,60.319156646728516,56.380001068115234,14.020000457763672,18.473500061035157,-0.9386535269077267
2024-11-14,59.8883056640625,55.959999084472656,14.3100004196167,18.233500051498414,-0.9980440881967773
2024-11-15,59.1127815246582,52.0,16.139999389648438,18.13899998664856,-0.7777036789930631
2024-11-18,59.2276725769043,53.27000045776367,15.579999923706055,17.99949994087219,-0.880139674157831
2024-11-19,59.92660903930664,53.72999954223633,16.350000381469727,17.906999921798707,-0.761188477600926
2024-11-20,60.30958938598633,53.70000076293945,17.15999984741211,17.802999925613403,-0.6672017674933579
2024-11-21,61.046817779541016,53.97999954223633,16.8700008392334,17.692499971389772,-0.5207753259896655
2024-11-22,61.20001220703125,54.060001373291016,15.239999771118164,17.437999963760376,-0.492576699536689
2024-11-25,61.640438079833984,54.97999954223633,14.600000381469727,17.178000020980836,-0.48198032701213694
2024-11-26,61.80320739746094,54.83000183105469,14.100000381469727,16.916000032424925,-0.4280174279114701
2024-11-27,61.68830871582031,55.13999938964844,14.100000381469727,16.603500032424925,-0.4869570941628494
2024-11-29,61.81855010986328,55.130001068115234,13.510000228881836,16.121000051498413,-0.4550155033419065
2024-12-02,61.403724670410156,54.97999954223633,13.34000015258789,15.694000101089477,-0.5381780906417201
2024-12-03,61.2783088684082,54.189998626708984,13.300000190734863,15.260000133514405,-0.487265741927991
2024-12-04,60.0145378112793,53.75,13.449999809265137,14.908000135421753,-0.7423562004171727
2024-12-05,60.69948196411133,53.099998474121094,13.539999961853027,14.77150011062622,-0.5133564552297223
2024-12-06,60.32324981689453,52.27000045776367,12.770000457763672,14.650000143051148,-0.517904903323963
2024-12-09,60.390769958496094,53.209999084472656,14.1899995803833,14.612500143051147,-0.5978822587285755
2024-12-10,60.68983459472656,53.0099983215332,14.180000305175781,14.573000144958495,-0.506454613780229
2024-12-11,60.42936706542969,52.099998474121094,13.579999923706055,14.51650013923645,-0.47534853823853385
2024-12-12,61.587013244628906,52.91999816894531,13.920000076293945,14.511500120162964,-0.2842646126565722
2024-12-13,60.89242172241211,52.7599983215332,13.8100004196167,14.486500120162964,-0.43282484869954657
2024-12-16,60.3425407409668,52.25,14.6899995803833,14.414000129699707,-0.5112823186583829
2024-12-17,61.16254425048828,51.95000076293945,15.869999885559082,14.428500127792358,-0.2859659914533386
2024-12-18,60.63195037841797,51.540000915527344,27.6200008392334,14.992000150680543,-0.3700579304651489
2024-12-19,60.246070861816406,50.900001525878906,24.09000015258789,15.338500165939331,-0.3963023458286466
2024-12-20,60.3425407409668,51.720001220703125,18.360000610351562,15.41300015449524,-0.45715064083619816
2024-12-23,60.17853927612305,51.86000061035156,16.780000686645508,15.490000200271606,-0.5103848787646689
2024-12-24,60.62230682373047,52.5099983215332,14.270000457763672,15.473500204086303,-0.47141853901865827
2024-12-26,60.36183547973633,52.66999816894531,14.729999542236328,15.505000162124634,-0.5495982977117474
2024-12-27,60.246070861816406,52.54999923706055,15.949999809265137,15.597500133514405,-0.5648256481417532
2024-12-30,59.84089279174805,52.529998779296875,17.399999618530273,15.792000102996827,-0.6589755894554323
2024-12-31,60.06277084350586,52.560001373291016,17.350000381469727,15.992500114440919,-0.6093641943260278
2025-01-02,59.65760040283203,52.310001373291016,17.93000030517578,16.224000120162962,-0.6800212115357275
2025-01-03,59.57077407836914,52.38999938964844,16.1299991607666,16.358000087738038,-0.7088051501599676
2025-01-06,58.66394805908203,51.869998931884766,16.040000915527344,16.483000135421754,-0.8709828153450786
2025-01-07,58.69288635253906,51.54999923706055,17.81999969482422,16.73550009727478,-0.8314292986661812
2025-01-08,59.53218460083008,51.599998474121094,17.700000762939453,16.911000156402586,-0.6372794983348152
2025-01-10,58.914772033691406,49.7400016784668,19.540000915527344,17.179000186920167,-0.5938868000681403
2025-01-13,59.474308013916016,49.9900016784668,19.190000534057617,17.459500217437743,-0.48658209937762886
2025-01-14,59.85054016113281,50.099998474121094,18.709999084472656,17.69900016784668,-0.4084959835884055
2025-01-15,59.590065002441406,49.2599983215332,16.1200008392334,17.814500188827516,-0.3845411715091285
2025-01-16,60.05312728881836,49.650001525878906,16.600000381469727,17.910000228881835,-0.3144394349177139
2025-01-17,60.49689483642578,49.41999816894531,15.970000267028809,17.915000247955323,-0.18559376683515938
2025-01-21,60.217124938964844,49.220001220703125,15.0600004196167,17.287000226974488,-0.23158672096280497
2025-01-22,59.59971237182617,49.209999084472656,15.100000381469727,16.837500238418578,-0.3771441085992458
2025-01-23,59.35853958129883,48.11000061035156,15.020000457763672,16.670500230789184,-0.322051698775912
2025-01-24,59.73477554321289,48.279998779296875,14.850000381469727,16.574000215530397,-0.2500929461918793
2025-01-27,61.61595153808594,49.34000015258789,17.899999618530273,16.755500173568727,0.0882503857000871
2025-01-28,60.159244537353516,48.650001525878906,16.40999984741211,16.839500188827515,-0.1871108270091662
2025-01-29,60.61266326904297,49.099998474121094,16.559999465942383,16.870000171661378,-0.125426041403477
2025-01-30,61.78960418701172,49.36000061035156,15.84000015258789,16.792000198364256,0.12743423564074338
2025-01-31,61.23971939086914,48.709999084472656,16.43000030517578,16.74600019454956,0.06327515401583894
2025-02-03,61.11430358886719,47.5,18.6200008392334,16.780500221252442,0.1570842158076942
2025-02-04,60.45830535888672,46.61000061035156,17.209999084472656,16.834500217437743,0.0922452044837214
2025-02-05,60.89242172241211,46.15999984741211,15.770000457763672,16.821000194549562,0.24126913978472522
2025-02-06,61.12395477294922,46.29999923706055,15.5,16.70500020980835,0.28193813808110396
2025-02-07,61.587013244628906,46.56999969482422,16.540000915527344,16.647000217437743,0.3642955067242668
2025-02-10,62.2719612121582,47.810001373291016,15.8100004196167,16.46050019264221,0.40025977985374894
2025-02-11,65.21431732177734,48.060001373291016,16.020000457763672,16.302000188827513,1.0732661141334512
2025-02-12,66.28514099121094,48.16999816894531,15.890000343322754,16.16100025177002,1.3162541266072085
2025-02-13,67.0472640991211,49.52000045776367,15.100000381469727,16.110000228881837,1.3593054654503087
2025-02-14,66.43950653076172,49.25,14.770000457763672,16.018500232696532,1.242595308545543
2025-02-18,66.61315155029297,51.04999923706055,15.350000381469727,15.98750023841858,1.099976323864117
2025-02-19,67.59715270996094,51.689998626708984,15.270000457763672,15.998000240325927,1.2682198714297137
2025-02-20,67.5682144165039,51.209999084472656,15.65999984741211,16.026000213623046,1.3103746579586208
2025-02-21,68.83197784423828,53.0,18.209999084472656,16.185500144958496,1.4275801782369786
2025-02-24,68.09879302978516,52.560001373291016,18.979999542236328,16.392000102996825,1.2984553772218692
2025-02-25,68.96703338623047,52.130001068115234,19.43000030517578,16.4685001373291,1.5485012605150572
2025-02-26,68.30138397216797,51.650001525878906,19.100000381469727,16.603000164031982,1.4394954467923453
2025-02-27,68.3689193725586,51.91999816894531,21.1299991607666,16.831500148773195,1.4279526857506732
2025-02-28,68.69691467285156,54.650001525878906,19.6299991607666,17.021000099182128,1.2269913481346293
2025-03-03,69.76774597167969,55.16999816894531,22.780000686645508,17.338500118255617,1.428105642146123
2025-03-04,67.7129135131836,54.81999969482422,23.510000228881836,17.583000087738036,0.9760183140280992
2025-03-05,67.60680389404297,55.349998474121094,21.93000030517578,17.819000148773192,0.89669531599383
2025-03-06,67.973388671875,55.689998626708984,24.8700008392334,18.27400016784668,0.9489995623335031
2025-03-07,68.90914916992188,55.06999969482422,23.3700008392334,18.66750020980835,1.2344808980461344
2025-03-10,68.92845153808594,55.77000045776367,27.860000610351562,19.23350019454956,1.1675685319408255
2025-03-11,68.53292846679688,55.22999954223633,26.920000076293945,19.78900017738342,1.1288212634113093
2025-03-12,67.47174072265625,54.400001525878906,24.229999542236328,20.199500131607056,0.9616585687208192
2025-03-13,67.16304016113281,54.34000015258789,24.65999984741211,20.638000106811525,0.8944987157366775
2025-03-14,67.21162414550781,55.09000015258789,21.770000457763672,20.97150011062622,0.8294313568525012
2025-03-17,68.14458465576172,56.209999084472656,20.510000228881836,21.25850009918213,0.936532441028157
2025-03-18,67.42542266845703,56.79999923706055,21.700000762939453,21.576000118255614,0.7055373616421663
2025-03-19,67.3282470703125,56.81999969482422,19.899999618530273,21.807500076293945,0.6804242972249995
2025-03-20,67.74613189697266,56.869998931884766,19.799999237060547,22.014500045776366,0.7745269903105665
2025-03-21,66.73542785644531,57.310001373291016,19.280000686645508,22.06800012588501,0.48963745164667744
2025-03-24,67.00753021240234,57.83000183105469,17.479999542236328,21.99300012588501,0.5011263557313951
2025-03-25,66.8714828491211,57.84000015258789,17.149999618530273,21.879000091552733,0.46780637875274467
