Date,KO,LRCX,VIX,AvgVIX,zscore
2024-04-03,56.45594787597656,96.06432342529297,14.329999923706055,13.863999891281129,-1.8202905195824057
2024-04-04,55.95583724975586,93.43877410888672,16.350000381469727,13.956499910354614,-1.8881400020961647
2024-04-05,56.15399169921875,95.1030502319336,16.030000686645508,14.035999965667724,-1.8715895349330183
2024-04-08,55.92753601074219,94.97344970703125,15.1899995803833,14.058499956130982,-1.9198539514900608
2024-04-09,56.35215377807617,95.5704345703125,14.979999542236328,14.046499919891357,-1.8352170960628136
2024-04-10,55.59726333618164,94.42162322998047,15.800000190734863,14.144499921798706,-1.9842367620193813
2024-04-11,55.719932556152344,96.56607055664062,14.90999984741211,14.202499914169312,-1.9924413524066502
2024-04-12,54.99336624145508,93.96997833251953,17.309999465942383,14.347999906539917,-2.111189211783442
2024-04-15,54.86125183105469,92.90266418457031,19.229999542236328,14.588999891281128,-2.1229242812223483
2024-04-16,54.7857666015625,94.57776641845703,18.399999618530273,14.792499876022339,-2.1674671424491194
2024-04-17,55.21038818359375,89.57310485839844,18.209999084472656,15.01199984550476,-1.9900673646525409
2024-04-18,55.587833404541016,87.2813949584961,18.0,15.259999847412109,-1.8680952675122164
2024-04-19,56.776771545410156,85.44822692871094,18.709999084472656,15.549499797821046,-1.5730726929345595
2024-04-22,57.135345458984375,85.23417663574219,16.940000534057617,15.743499803543092,-1.4897070780666921
2024-04-23,57.22026443481445,87.13410186767578,15.6899995803833,15.868499803543092,-1.5022658952150403
2024-04-24,58.07894515991211,86.88568878173828,15.970000267028809,16.004999828338622,-1.3070040682944954
2024-04-25,58.258235931396484,88.51365661621094,15.369999885559082,16.13449983596802,-1.2940515263810908
2024-04-26,58.258235931396484,90.86035919189453,15.029999732971191,16.235499811172485,-1.3329124218453234
2024-04-29,58.541316986083984,91.19811248779297,14.670000076293945,16.28649983406067,-1.275489779945099
2024-04-30,58.28654479980469,87.8204574584961,15.649999618530273,16.33849983215332,-1.2762705494873534
2024-05-01,58.43751907348633,85.23711395263672,15.390000343322754,16.391499853134157,-1.1998830322594212
2024-05-02,58.494140625,86.76689147949219,14.680000305175781,16.307999849319458,-1.2126114809155983
2024-05-03,58.66398620605469,89.20687103271484,13.489999771118164,16.18099980354309,-1.2152082438478857
2024-05-06,58.83383560180664,90.77885437011719,13.489999771118164,16.095999813079835,-1.2034303249082832
2024-05-07,59.08860778808594,89.83329772949219,13.229999542236328,16.008499813079833,-1.1310580897429747
2024-05-08,59.305641174316406,89.67327117919922,13.0,15.868499803543092,-1.08009497887874
2024-05-09,59.333946228027344,89.10965728759766,12.6899995803833,15.75749979019165,-1.0644607556040517
2024-05-10,59.6925163269043,89.88338470458984,12.550000190734863,15.519499826431275,-0.9974533786711969
2024-05-13,59.994476318359375,88.74144744873047,13.600000381469727,15.237999868392944,-0.9113247964976101
2024-05-14,59.54153823852539,89.60059356689453,13.420000076293945,14.988999891281129,-1.0263791650617236
2024-05-15,59.56985092163086,93.05780792236328,12.449999809265137,14.700999927520751,-1.0773273038954592
2024-05-16,59.7491340637207,92.58158874511719,12.420000076293945,14.42199993133545,-1.0295315710243413
2024-05-17,59.47549057006836,89.554443359375,11.989999771118164,14.085999965667725,-1.0403175868437466
2024-05-20,59.04143142700195,92.49716186523438,12.149999618530273,13.846499919891357,-1.185672891436801
2024-05-21,59.36225509643555,94.65335845947266,11.859999656677246,13.654999923706054,-1.149961521458829
2024-05-22,59.44717788696289,94.8271484375,12.289999961853027,13.470999908447265,-1.1339350568073814
2024-05-23,58.588497161865234,94.07699584960938,12.770000457763672,13.340999937057495,-1.3126608485835907
2024-05-24,58.503578186035156,95.29845428466797,11.930000305175781,13.185999965667724,-1.3517914809818723
2024-05-28,58.33372116088867,95.36620330810547,12.920000076293945,13.098499965667724,-1.39072471736917
2024-05-29,58.220497131347656,93.59685516357422,14.279999732971191,13.02999997138977,-1.3866291261332837
2024-05-30,58.47526168823242,93.34745788574219,14.470000267028809,12.983999967575073,-1.3257868402842665
2024-05-31,59.381134033203125,91.5545425415039,12.920000076293945,12.895999956130982,-1.0944432095403362
2024-06-03,59.381134033203125,91.8677749633789,13.109999656677246,12.876999950408935,-1.099630271815984
2024-06-04,60.334171295166016,90.60114288330078,13.15999984741211,12.860499954223632,-0.8665025492470018
2024-06-05,60.31529998779297,95.41136169433594,12.630000114440918,12.830499982833862,-0.9503596306711134
2024-06-06,60.53232955932617,94.47563934326172,12.579999923706055,12.809499979019165,-0.8865520115289697
2024-06-07,60.30586242675781,94.52767181396484,12.220000267028809,12.78600001335144,-0.937826779388913
2024-06-10,60.003910064697266,98.48956298828125,12.739999771118164,12.795499992370605,-1.0706515002383146
2024-06-11,59.96615982055664,98.16358184814453,12.850000381469727,12.757999992370605,-1.0736567825353194
2024-06-12,59.333946228027344,101.88294982910156,12.039999961853027,12.68899998664856,-1.2759837629646442
2024-06-13,59.43775177001953,101.96836853027344,11.9399995803833,12.663499975204468,-1.2542904600941485
2024-06-14,59.480533599853516,101.72093963623047,12.65999984741211,12.675499963760377,-1.2406695644713648
2024-06-17,59.547096252441406,105.22821807861328,12.75,12.713499975204467,-1.2839320510458694
2024-06-18,59.556610107421875,107.18385314941406,12.300000190734863,12.721000003814698,-1.314199103107891
2024-06-20,59.12868881225586,104.40288543701172,13.279999732971191,12.792000007629394,-1.3634050548524719
2024-06-21,59.68973922729492,103.32474517822266,13.199999809265137,12.8375,-1.2206576501038566
2024-06-24,60.83085632324219,100.77395629882812,13.329999923706055,12.86549997329712,-0.9243967161690761
2024-06-25,60.707237243652344,103.5755844116211,12.84000015258789,12.910999965667724,-0.9983095281330053
2024-06-26,60.90692901611328,103.8569107055664,12.550000190734863,12.892499971389771,-0.9585154874437738
2024-06-27,60.77379608154297,103.86380767822266,12.239999771118164,12.79049997329712,-0.988265994929464
2024-06-28,60.52655792236328,104.75112915039062,12.4399995803833,12.688999938964844,-1.057996742511379
2024-07-01,60.17470932006836,104.33599853515625,12.220000267028809,12.653999948501587,-1.129446155428914
2024-07-02,60.05108642578125,105.5351333618164,12.029999732971191,12.599999952316285,-1.1768228686333524
2024-07-03,60.222259521484375,106.51099395751953,12.09000015258789,12.546499967575073,-1.1548786193022273
2024-07-05,60.63115310668945,107.00874328613281,12.479999542236328,12.538999938964844,-1.0720987542248395
2024-07-08,59.87041473388672,108.36727142333984,12.369999885559082,12.528499937057495,-1.2639412176920275
2024-07-09,59.61365509033203,109.44345092773438,12.510000228881836,12.542999935150146,-1.3389189611778562
2024-07-10,59.746795654296875,110.8944320678711,12.850000381469727,12.548499965667725,-1.3333089067660886
2024-07-11,60.003543853759766,104.26811981201172,12.920000076293945,12.551999950408936,-1.1664246930692608
2024-07-12,60.574100494384766,105.24003601074219,12.460000038146973,12.572999954223633,-1.0555096368164902
2024-07-15,60.298336029052734,105.1701889038086,13.119999885559082,12.631999969482422,-1.1157400257536916
2024-07-16,61.11612319946289,105.84698486328125,13.1899995803833,12.658499956130981,-0.9449026467183459
2024-07-17,62.010005950927734,95.19232940673828,14.479999542236328,12.744999933242799,-0.5694794496911296
2024-07-18,61.9909782409668,93.7088851928711,15.930000305175781,12.926499938964843,-0.5491496264847732
2024-07-19,62.08607482910156,90.2176742553711,16.520000457763672,13.088499975204467,-0.4701667698707218
2024-07-22,61.591590881347656,96.11506652832031,14.90999984741211,13.173999977111816,-0.6779018152827767
2024-07-23,61.772274017333984,94.40635681152344,14.720000267028809,13.243499994277954,-0.6093846531052763
2024-07-24,62.5805549621582,89.50546264648438,18.040000915527344,13.503500032424927,-0.34829806244469896
2024-07-25,62.82780838012695,86.97239685058594,18.459999084472656,13.798999977111816,-0.2513107422334604
2024-07-26,63.75971984863281,88.00727081298828,16.389999389648438,14.00649995803833,-0.060998215201302705
2024-07-29,63.550506591796875,87.78101348876953,16.600000381469727,14.214499998092652,-0.10382373337897215
2024-07-30,64.35880279541016,84.09405517578125,17.690000534057617,14.488000011444091,0.13716373450934996
2024-07-31,63.46491622924805,90.62395477294922,16.360000610351562,14.70450005531311,-0.16995523207958504
2024-08-01,64.62504577636719,81.68097686767578,18.59000015258789,15.029500055313111,0.23639129308927065
2024-08-02,65.9278335571289,75.0576171875,23.389999389648438,15.575000047683716,0.6360821252053676
2024-08-05,64.7581787109375,75.78458404541016,38.56999969482422,16.885000038146973,0.3636705990346592
2024-08-06,64.71064758300781,75.762939453125,27.709999084472656,17.644999980926514,0.353448277108853
2024-08-07,65.10050964355469,73.58696746826172,27.850000381469727,18.394999980926514,0.4762678517896286
2024-08-08,65.3572769165039,78.61178588867188,23.790000915527344,18.938500022888185,0.4502160657961331
2024-08-09,65.30972290039062,79.4745101928711,20.3700008392334,19.334000062942504,0.42534368800188077
2024-08-12,64.82474517822266,79.76863861083984,20.709999084472656,19.713500022888184,0.31251365045952273
2024-08-13,65.10050964355469,82.70700073242188,18.1200008392334,19.96000008583069,0.3252420409428464
2024-08-14,65.21463012695312,83.15656280517578,16.190000534057617,20.045500135421754,0.3432013830262942
2024-08-15,65.28119659423828,87.56066131591797,15.229999542236328,20.01050009727478,0.28508859606826475
2024-08-16,65.78518676757812,85.69554138183594,14.800000190734863,19.92450008392334,0.4281662196450666
2024-08-19,65.59500122070312,86.69302368164062,14.649999618530273,19.91150007247925,0.36931153102465647
2024-08-20,65.97537231445312,84.88101959228516,15.880000114440918,19.969500064849854,0.4839911211349175
2024-08-21,66.15604400634766,85.91098022460938,16.270000457763672,19.88100004196167,0.5071539373666679
2024-08-22,65.9278335571289,82.21121215820312,17.549999237060547,19.835500049591065,0.517620114198723
2024-08-23,66.3652572631836,83.35724639892578,15.859999656677246,19.809000062942506,0.596015517628759
2024-08-26,67.36371612548828,80.5575942993164,16.149999618530273,19.786500024795533,0.8646408822251364
2024-08-27,67.99134063720703,80.70809173583984,15.430000305175781,19.67350001335144,1.0018621539922403
2024-08-28,68.22906494140625,79.20005798339844,17.110000610351562,19.71100001335144,1.0797539161889753
2024-08-29,68.51435089111328,78.4337387084961,15.649999618530273,19.56399998664856,1.1559505896045992
2024-08-30,68.91373443603516,80.76416015625,15.0,19.144500017166138,1.2062647947023997
2024-09-03,69.42723083496094,75.32518768310547,20.719999313354492,18.25199999809265,1.4106408064523879
2024-09-04,68.99931335449219,75.19925689697266,21.31999969482422,17.932500028610228,1.3174688571640687
2024-09-05,67.67753601074219,74.36116027832031,19.899999618530273,17.534999990463255,1.037110948517429
2024-09-06,67.64900207519531,72.18811798095703,22.3799991607666,17.46449990272522,1.0667442189416494
2024-09-09,68.32416534423828,72.23533630371094,19.450000762939453,17.41849989891052,1.2162582209881518
2024-09-10,68.03888702392578,71.96481323242188,19.079999923706055,17.336999940872193,1.1572331346240288
2024-09-11,67.59196472167969,75.43635559082031,17.690000534057617,17.315499925613402,1.0002571929615756
2024-09-12,67.7345962524414,73.56040954589844,17.06999969482422,17.359499883651733,1.0630732074999918
2024-09-13,68.37129974365234,75.71868133544922,16.559999465942383,17.425999879837036,1.1690672055463425
2024-09-16,69.03192901611328,74.61199951171875,17.139999389648438,17.542999839782716,1.334454182250077
2024-09-17,68.74468994140625,75.58586883544922,17.610000610351562,17.690999889373778,1.2543857452908502
2024-09-18,68.69683074951172,74.58238983154297,18.229999542236328,17.80849986076355,1.2603493631004687
2024-09-19,67.61490631103516,77.85826110839844,16.329999923706055,17.81149983406067,0.9652579063195269
2024-09-20,68.59149932861328,76.29137420654297,16.149999618530273,17.741499853134155,1.2086014559890081
2024-09-23,68.67767333984375,77.36589813232422,15.890000343322754,17.742999887466432,1.2099904882923618
2024-09-24,68.29469299316406,78.05462646484375,15.390000343322754,17.704999923706055,1.1133312683562178
2024-09-25,68.40959167480469,79.3067626953125,15.40999984741211,17.70399990081787,1.1181733853229365
2024-09-26,68.3617172241211,83.62361907958984,15.369999885559082,17.616999864578247,1.0360299841325757
2024-09-27,68.73512268066406,81.61268615722656,16.959999084472656,17.682499837875366,1.1524531952688692
2024-09-30,68.8021469116211,80.52337646484375,16.729999542236328,17.768999814987183,1.1854119809014247
2024-10-01,68.65853118896484,78.67822265625,19.260000228881836,17.69599986076355,1.1839975005897374
2024-10-02,67.98831176757812,80.32701873779297,18.899999618530273,17.574999856948853,1.0074983948356524
2024-10-03,67.5191650390625,80.03199768066406,20.489999771118164,17.604499864578248,0.9079486339423182
2024-10-04,67.18405151367188,80.4562759399414,19.209999084472656,17.44599986076355,0.826324130356082
2024-10-07,66.07342529296875,79.53864288330078,22.639999389648438,17.605499792099,0.5942870017158894
2024-10-08,66.2361831665039,79.93331909179688,21.420000076293945,17.722499799728393,0.6239822552837734
2024-10-09,66.60958099365234,81.75872802734375,20.860000610351562,17.88099980354309,0.6768747629622699
2024-10-10,66.30320739746094,80.96936798095703,20.93000030517578,18.07399983406067,0.62174555491091
2024-10-11,66.60958099365234,81.78833770751953,20.459999084472656,18.268999814987183,0.6763844329571109
2024-10-14,67.3468246459961,84.56098175048828,19.700000762939453,18.396999883651734,0.7945854796191948
2024-10-15,67.3468246459961,75.34512329101562,20.639999389648438,18.548499822616577,0.9471981353164773
2024-10-16,67.56703186035156,73.15463256835938,19.579999923706055,18.615999841690062,1.0324918166439954
2024-10-17,66.92555236816406,72.16791534423828,19.110000610351562,18.75499987602234,0.9060339539644364
2024-10-18,67.44257354736328,71.87189483642578,18.030000686645508,18.8489999294281,1.0260284151929016
2024-10-21,66.49469757080078,71.87189483642578,18.3700008392334,18.97299995422363,0.8150247876033497
2024-10-22,66.49469757080078,72.02977752685547,18.200000762939453,19.11349997520447,0.8124102838345408
2024-10-23,65.11598205566406,71.89164733886719,19.239999771118164,19.30499997138977,0.507786256483982
2024-10-24,64.4361801147461,75.5523452758789,19.079999923706055,19.49049997329712,0.29583735006966844
2024-10-25,64.07234954833984,76.64757537841797,20.329999923706055,19.65900001525879,0.1967094183910773
2024-10-28,63.83298873901367,74.44721984863281,19.799999237060547,19.8125,0.1798634967101637
2024-10-29,62.770225524902344,77.26920318603516,19.34000015258789,19.816499996185303,-0.10344625371338421
2024-10-30,63.114898681640625,75.43391418457031,20.350000381469727,19.889000034332277,0.0036723264532627507
2024-10-31,62.53085708618164,73.3618392944336,23.15999984741211,20.022500038146973,-0.09202617839137663
2024-11-01,62.24363708496094,73.80584716796875,21.8799991607666,20.15600004196167,-0.1633159765596134
2024-11-04,62.33937454223633,73.18423461914062,21.979999542236328,20.123000049591063,-0.13171039702119838
2024-11-05,62.58831787109375,75.38459014892578,20.489999771118164,20.076500034332277,-0.11273134143612769
2024-11-06,60.98937225341797,75.7595443725586,16.270000457763672,19.84700002670288,-0.47487665348533104
2024-11-07,60.951080322265625,78.15724182128906,15.199999809265137,19.56050000190735,-0.5231060570411536
2024-11-08,61.20001220703125,77.1606674194336,14.9399995803833,19.28450002670288,-0.45118906936955794
2024-11-11,60.663841247558594,75.15764617919922,14.970000267028809,19.048000001907347,-0.5373747593993513
2024-11-12,60.510650634765625,74.69389343261719,14.710000038146973,18.751500034332274,-0.5637963829963303
2024-11-13,60.319156646728516,72.86847686767578,14.020000457763672,18.473500061035157,-0.5761957347876058
2024-11-14,59.8883056640625,73.7959976196289,14.3100004196167,18.233500051498414,-0.6874656349619775
2024-11-15,59.1127815246582,69.11898803710938,16.139999389648438,18.13899998664856,-0.7826522896935367
2024-11-18,59.2276725769043,69.63207244873047,15.579999923706055,17.99949994087219,-0.7655733301723546
2024-11-19,59.92660903930664,69.23739624023438,16.350000381469727,17.906999921798707,-0.6034495744479466
2024-11-20,60.30958938598633,69.11898803710938,17.15999984741211,17.802999925613403,-0.516234734536439
2024-11-21,61.046817779541016,72.15805053710938,16.8700008392334,17.692499971389772,-0.4024489175604661
2024-11-22,61.20001220703125,71.67456817626953,15.239999771118164,17.437999963760376,-0.36034043290232454
2024-11-25,61.640438079833984,72.73033905029297,14.600000381469727,17.178000020980836,-0.2797819846204461
2024-11-26,61.80320739746094,71.7238998413086,14.100000381469727,16.916000032424925,-0.22688201025094257
2024-11-27,61.68830871582031,70.61878204345703,14.100000381469727,16.603500032424925,-0.23415872118813358
2024-11-29,61.81855010986328,72.8980712890625,13.510000228881836,16.121000051498413,-0.24291064771306123
2024-12-02,61.403724670410156,77.46654510498047,13.34000015258789,15.694000101089477,-0.4109065614075566
2024-12-03,61.2783088684082,77.2988052368164,13.300000190734863,15.260000133514405,-0.4360472338559469
2024-12-04,60.0145378112793,77.2198715209961,13.449999809265137,14.908000135421753,-0.7160641254736013
2024-12-05,60.69948196411133,74.21039581298828,13.539999961853027,14.77150011062622,-0.5137546293610485
2024-12-06,60.32324981689453,75.57206726074219,12.770000457763672,14.650000143051148,-0.6200554491229286
2024-12-09,60.390769958496094,76.42063903808594,14.1899995803833,14.612500143051147,-0.6190771753278738
2024-12-10,60.68983459472656,74.13147735595703,14.180000305175781,14.573000144958495,-0.5145953264219157
2024-12-11,60.42936706542969,77.42731475830078,13.579999923706055,14.51650013923645,-0.6271555330729065
2024-12-12,61.587013244628906,74.80448913574219,13.920000076293945,14.511500120162964,-0.32602219984577196
2024-12-13,60.89242172241211,75.47750854492188,13.8100004196167,14.486500120162964,-0.4917880465810577
2024-12-16,60.3425407409668,77.03140258789062,14.6899995803833,14.414000129699707,-0.6399274410454872
2024-12-17,61.16254425048828,77.01160430908203,15.869999885559082,14.428500127792358,-0.4570612374702017
2024-12-18,60.63195037841797,74.42839050292969,27.6200008392334,14.992000150680543,-0.5323975645075294
2024-12-19,60.246070861816406,70.47933959960938,24.09000015258789,15.338500165939331,-0.5529015217509416
2024-12-20,60.3425407409668,71.05338287353516,18.360000610351562,15.41300015449524,-0.5409327062163345
2024-12-23,60.17853927612305,73.04275512695312,16.780000686645508,15.490000200271606,-0.6103841270483683
2024-12-24,60.62230682373047,73.07245635986328,14.270000457763672,15.473500204086303,-0.5120903042761151
2024-12-26,60.36183547973633,73.23080444335938,14.729999542236328,15.505000162124634,-0.5726952043892415
2024-12-27,60.246070861816406,72.64685821533203,15.949999809265137,15.597500133514405,-0.5887951689541193
2024-12-30,59.84089279174805,71.40968322753906,17.399999618530273,15.792000102996827,-0.6585032035112841
2024-12-31,60.06277084350586,71.4888687133789,17.350000381469727,15.992500114440919,-0.6104229376431602
2025-01-02,59.65760040283203,71.69671630859375,17.93000030517578,16.224000120162962,-0.7040585404356267
2025-01-03,59.57077407836914,74.33930969238281,16.1299991607666,16.358000087738038,-0.7671474540367635
2025-01-06,58.66394805908203,77.17987823486328,16.040000915527344,16.483000135421754,-1.016052293264863
2025-01-07,58.69288635253906,76.7245864868164,17.81999969482422,16.73550009727478,-1.0020708981786282
2025-01-08,59.53218460083008,76.24951171875,17.700000762939453,16.911000156402586,-0.8073702729437202
2025-01-10,58.914772033691406,73.884033203125,19.540000915527344,17.179000186920167,-0.9056386810170333
2025-01-13,59.474308013916016,73.68608093261719,19.190000534057617,17.459500217437743,-0.7778041255926406
2025-01-14,59.85054016113281,74.28982543945312,18.709999084472656,17.69900016784668,-0.7040501759567301
2025-01-15,59.590065002441406,75.36864471435547,16.1200008392334,17.814500188827516,-0.7798987323750053
2025-01-16,60.05312728881836,78.40714263916016,16.600000381469727,17.910000228881835,-0.7271348029475544
2025-01-17,60.49689483642578,79.47605895996094,15.970000267028809,17.915000247955323,-0.646050160969594
2025-01-21,60.217124938964844,80.66374969482422,15.0600004196167,17.287000226974488,-0.7279967454493941
2025-01-22,59.59971237182617,82.39579010009766,15.100000381469727,16.837500238418578,-0.8941191952311518
2025-01-23,59.35853958129883,80.39652252197266,15.020000457763672,16.670500230789184,-0.9146984499333216
2025-01-24,59.73477554321289,78.86241912841797,14.850000381469727,16.574000215530397,-0.8055413446510861
2025-01-27,61.61595153808594,74.85397338867188,17.899999618530273,16.755500173568727,-0.3203997879600758
2025-01-28,60.159244537353516,73.74547576904297,16.40999984741211,16.839500188827515,-0.6263161712427263
2025-01-29,60.61266326904297,74.37891387939453,16.559999465942383,16.870000171661378,-0.5358716836350452
2025-01-30,61.78960418701172,79.90164947509766,15.84000015258789,16.792000198364256,-0.36533197162005093
2025-01-31,61.23971939086914,80.21836853027344,16.43000030517578,16.74600019454956,-0.4929848606352195
2025-02-03,61.11430358886719,79.3671875,18.6200008392334,16.780500221252442,-0.5068078928202493
2025-02-04,60.45830535888672,79.09007263183594,17.209999084472656,16.834500217437743,-0.6482485891698931
2025-02-05,60.89242172241211,81.09923553466797,15.770000457763672,16.821000194549562,-0.5848826496810421
2025-02-06,61.12395477294922,81.9801025390625,15.5,16.70500020980835,-0.5479287909501589
2025-02-07,61.587013244628906,81.4852294921875,16.540000915527344,16.647000217437743,-0.43665383902564153
2025-02-10,62.2719612121582,82.87088012695312,15.8100004196167,16.46050019264221,-0.30712585104341006
2025-02-11,65.21431732177734,82.40570068359375,16.020000457763672,16.302000188827513,0.3555658674809884
2025-02-12,66.28514099121094,80.73302459716797,15.890000343322754,16.16100025177002,0.6216376463860978
2025-02-13,67.0472640991211,82.44528198242188,15.100000381469727,16.110000228881837,0.7629368062528777
2025-02-14,66.43950653076172,81.90092468261719,14.770000457763672,16.018500232696532,0.6366602865101744
2025-02-18,66.61315155029297,85.6916275024414,15.350000381469727,15.98750023841858,0.6125416144075432
2025-02-19,67.59715270996094,86.76054382324219,15.270000457763672,15.998000240325927,0.8138859261199078
2025-02-20,67.5682144165039,88.10657501220703,15.65999984741211,16.026000213623046,0.7851540753696025
2025-02-21,68.83197784423828,85.13736724853516,18.209999084472656,16.185500144958496,1.1156458431339003
2025-02-24,68.09879302978516,82.48486328125,18.979999542236328,16.392000102996825,0.99635882724485
2025-02-25,68.96703338623047,79.4661636352539,19.43000030517578,16.4685001373291,1.2396240491454598
2025-02-26,68.30138397216797,80.46581268310547,19.100000381469727,16.603000164031982,1.0748919948396796
2025-02-27,68.3689193725586,75.38843536376953,21.1299991607666,16.831500148773195,1.1740061218216433
2025-02-28,68.69691467285156,75.95258331298828,19.6299991607666,17.021000099182128,1.237677932419636
2025-03-03,69.76774597167969,75.00244140625,22.780000686645508,17.338500118255617,1.491786397361154
2025-03-04,67.7129135131836,75.65567016601562,23.510000228881836,17.583000087738036,1.0235494123687043
2025-03-05,67.60680389404297,78.47501373291016,21.93000030517578,17.819000148773192,0.9532409610224146
2025-03-06,67.973388671875,75.91378021240234,24.8700008392334,18.27400016784668,1.0772587036171923
2025-03-07,68.90914916992188,78.435302734375,23.3700008392334,18.66750020980835,1.2438094668490107
2025-03-10,68.92845153808594,73.27312469482422,27.860000610351562,19.23350019454956,1.3335908752873846
2025-03-11,68.53292846679688,72.8263931274414,26.920000076293945,19.78900017738342,1.2529425341076914
2025-03-12,67.47174072265625,76.03290557861328,24.229999542236328,20.199500131607056,0.9636157736683804
2025-03-13,67.16304016113281,74.71257781982422,24.65999984741211,20.638000106811525,0.9167612797064216
2025-03-14,67.21162414550781,78.11763000488281,21.770000457763672,20.97150011062622,0.871189464604877
2025-03-17,68.14458465576172,77.74039459228516,20.510000228881836,21.25850009918213,1.0851197463191664
2025-03-18,67.42542266845703,76.79730224609375,21.700000762939453,21.576000118255614,0.9406468141351146
2025-03-19,67.3282470703125,77.36316680908203,19.899999618530273,21.807500076293945,0.9096442694624053
2025-03-20,67.74613189697266,76.98592376708984,19.799999237060547,22.014500045776366,1.0089153334593621
2025-03-21,66.73542785644531,75.28834533691406,19.280000686645508,22.06800012588501,0.8120372899823246
2025-03-24,67.00753021240234,77.42271423339844,17.479999542236328,21.99300012588501,0.8372644268391031
