Date,BAC,KLAC,VIX,AvgVIX,zscore
2024-05-16,37.432655334472656,738.7587280273438,12.420000076293945,14.42199993133545,-0.8406306520354276
2024-05-17,37.49946975708008,736.9844360351562,11.989999771118164,14.085999965667725,-0.8173731733405344
2024-05-20,37.05088424682617,761.7451171875,12.149999618530273,13.846499919891357,-1.0247155375926493
2024-05-21,37.84306716918945,754.1947021484375,11.859999656677246,13.654999923706054,-0.802700706239983
2024-05-22,37.94804382324219,760.6707763671875,12.289999961853027,13.470999908447265,-0.8030708865539332
2024-05-23,37.38493347167969,754.1552124023438,12.770000457763672,13.340999937057495,-0.9135400499748019
2024-05-24,37.89078140258789,767.91552734375,11.930000305175781,13.185999965667724,-0.8458111654948658
2024-05-28,37.528099060058594,774.8943481445312,12.920000076293945,13.098499965667724,-0.961489022521853
2024-05-29,36.9554443359375,761.3113403320312,14.279999732971191,13.02999997138977,-1.0461103461900367
2024-05-30,36.86954879760742,759.1133422851562,14.470000267028809,12.983999967575073,-1.0581631982696793
2024-05-31,38.167572021484375,748.6649169921875,12.920000076293945,12.895999956130982,-0.7020461833661086
2024-06-03,38.062583923339844,743.3619384765625,13.109999656677246,12.876999950408935,-0.7063529791333255
2024-06-04,37.87169647216797,739.8233032226562,13.15999984741211,12.860499954223632,-0.7385015122283456
2024-06-05,38.13893508911133,773.740966796875,12.630000114440918,12.830499982833862,-0.8088999398872884
2024-06-06,37.89078140258789,768.1126708984375,12.579999923706055,12.809499979019165,-0.8465966845894879
2024-06-07,38.19805908203125,757.9698486328125,12.220000267028809,12.78600001335144,-0.731735302929855
2024-06-10,38.092430114746094,783.0164184570312,12.739999771118164,12.795499992370605,-0.8571252364314246
2024-06-11,37.31464767456055,786.7423095703125,12.850000381469727,12.757999992370605,-1.0604122898818626
2024-06-12,37.8427734375,815.9682006835938,12.039999961853027,12.68899998664856,-1.0489085648137357
2024-06-13,37.69873809814453,818.1564331054688,11.9399995803833,12.663499975204468,-1.0925244839854449
2024-06-14,37.67953872680664,813.040771484375,12.65999984741211,12.675499963760377,-1.0767927408017226
2024-06-17,37.93879699707031,836.73681640625,12.75,12.713499975204467,-1.1083965771938662
2024-06-18,38.39970779418945,850.9603881835938,12.300000190734863,12.721000003814698,-1.0534009155029873
2024-06-20,38.39970779418945,817.7227783203125,13.279999732971191,12.792000007629394,-0.9209655576818314
2024-06-21,37.919593811035156,804.8692626953125,13.199999809265137,12.8375,-0.9860727626535328
2024-06-24,38.42851257324219,782.6221313476562,13.329999923706055,12.86549997329712,-0.7741280972710917
2024-06-25,37.813961029052734,806.337890625,12.84000015258789,12.910999965667724,-1.0175172390271239
2024-06-26,37.449073791503906,801.6658325195312,12.550000190734863,12.892499971389771,-1.087306335782791
2024-06-27,37.68913269042969,803.2132568359375,12.239999771118164,12.79049997329712,-1.0353105519950154
2024-06-28,38.18845748901367,812.7154541015625,12.4399995803833,12.688999938964844,-0.9521956099882518
2024-07-01,38.418914794921875,815.948486328125,12.220000267028809,12.653999948501587,-0.9092424112395464
2024-07-02,39.302330017089844,827.1065063476562,12.029999732971191,12.599999952316285,-0.739667623158825
2024-07-03,39.27351760864258,841.123046875,12.09000015258789,12.546499967575073,-0.8024972456165008
2024-07-05,38.803001403808594,842.9762573242188,12.479999542236328,12.538999938964844,-0.9238780945053002
2024-07-08,39.00465393066406,854.1539916992188,12.369999885559082,12.528499937057495,-0.9195594112335583
2024-07-09,39.77283477783203,862.3846435546875,12.510000228881836,12.542999935150146,-0.766239514872885
2024-07-10,40.08012008666992,879.5849609375,12.850000381469727,12.548499965667725,-0.7603251080440894
2024-07-11,40.147335052490234,840.7485961914062,12.920000076293945,12.551999950408936,-0.5892966438211451
2024-07-12,39.93608093261719,845.4502563476562,12.460000038146973,12.572999954223633,-0.6592130981917806
2024-07-15,40.224151611328125,845.8445434570312,13.119999885559082,12.631999969482422,-0.5909903355486597
2024-07-16,42.37507247924805,854.7750854492188,13.1899995803833,12.658499956130981,-0.1054487247308619
2024-07-17,42.231040954589844,770.567138671875,14.479999542236328,12.744999933242799,0.19518211971056135
2024-07-18,41.29961013793945,775.8012084960938,15.930000305175781,12.926499938964843,-0.05134022468599241
2024-07-19,41.19398498535156,751.6416625976562,16.520000457763672,13.088499975204467,0.01933268413371088
2024-07-22,40.61784362792969,797.9300537109375,14.90999984741211,13.173999977111816,-0.30469115302655486
2024-07-23,40.72347640991211,796.1064453125,14.720000267028809,13.243499994277954,-0.27183225589311405
2024-07-24,40.5122184753418,744.958740234375,18.040000915527344,13.503500032424927,-0.11921766846255769
2024-07-25,40.022499084472656,751.8980712890625,18.459999084472656,13.798999977111816,-0.2655167307736367
2024-07-26,40.01289749145508,776.12646484375,16.389999389648438,14.00649995803833,-0.3643811139323512
2024-07-29,39.455963134765625,767.4029541015625,16.600000381469727,14.214499998092652,-0.4645563858615484
2024-07-30,39.63840866088867,748.0340576171875,17.690000534057617,14.488000011444091,-0.3431780334035411
2024-07-31,38.70698547363281,811.2959594726562,16.360000610351562,14.70450005531311,-0.8209106029688913
2024-08-01,37.92919158935547,745.3235473632812,18.59000015258789,15.029500055313111,-0.7464873274376673
2024-08-02,36.085548400878906,686.211181640625,23.389999389648438,15.575000047683716,-0.9576320332050153
2024-08-05,35.19253158569336,693.4166870117188,38.56999969482422,16.885000038146973,-1.2027026193663883
2024-08-06,35.45178985595703,705.9744873046875,27.709999084472656,17.644999980926514,-1.1899260860810372
2024-08-07,35.81667709350586,687.7390747070312,27.850000381469727,18.394999980926514,-1.028862102478061
2024-08-08,36.69049072265625,741.5285034179688,23.790000915527344,18.938500022888185,-1.0314785674677178
2024-08-09,36.75770568847656,736.0973510742188,20.3700008392334,19.334000062942504,-0.9935532738937409
2024-08-12,36.65208053588867,746.7034301757812,20.709999084472656,19.713500022888184,-1.0614041038654216
2024-08-13,36.93054962158203,782.4743041992188,18.1200008392334,19.96000008583069,-1.1364657348053897
2024-08-14,37.266632080078125,782.5333862304688,16.190000534057617,20.045500135421754,-1.0552750463679192
2024-08-15,37.47787857055664,825.7364501953125,15.229999542236328,20.01050009727478,-1.1762369597403335
2024-08-16,37.77555465698242,809.32421875,14.800000190734863,19.92450008392334,-1.0387213732753626
2024-08-19,38.092430114746094,810.1932983398438,14.649999618530273,19.91150007247925,-0.9654115971699858
2024-08-20,37.151405334472656,801.4242553710938,15.880000114440918,19.969500064849854,-1.1584629226881227
2024-08-21,37.209022521972656,816.7996215820312,16.270000457763672,19.88100004196167,-1.2057666166788383
2024-08-22,37.67953872680664,788.5374755859375,17.549999237060547,19.835500049591065,-0.9791592835990078
2024-08-23,38.18845748901367,807.6159057617188,15.859999656677246,19.809000062942506,-0.9318764440827761
2024-08-26,38.332496643066406,788.981689453125,16.149999618530273,19.786500024795533,-0.8227305277554637
2024-08-27,38.092430114746094,802.6290283203125,15.430000305175781,19.67350001335144,-0.9352717402183837
2024-08-28,38.361297607421875,794.2155151367188,17.110000610351562,19.71100001335144,-0.8366068208237482
2024-08-29,38.57255172729492,785.802001953125,15.649999618530273,19.56399998664856,-0.751900476750518
2024-08-30,39.129486083984375,809.1859741210938,15.0,19.144500017166138,-0.7101398580630235
2024-09-03,39.08147430419922,732.1611938476562,20.719999313354492,18.25199999809265,-0.41486668640133223
2024-09-04,38.88943099975586,735.7951049804688,21.31999969482422,17.932500028610228,-0.47587429271713944
2024-09-05,38.543739318847656,718.9583129882812,19.899999618530273,17.534999990463255,-0.492542268303754
2024-09-06,37.46126937866211,694.0140380859375,22.3799991607666,17.46449990272522,-0.6554126842840202
2024-09-09,38.14748001098633,701.0154418945312,19.450000762939453,17.41849989891052,-0.5170545994554735
2024-09-10,37.96384811401367,704.540771484375,19.079999923706055,17.336999940872193,-0.5755916454059615
2024-09-11,37.6932258605957,739.458740234375,17.690000534057617,17.315499925613402,-0.780288792457379
2024-09-12,37.48059844970703,724.113037109375,17.06999969482422,17.359499883651733,-0.770659187844536
2024-09-13,37.35495376586914,742.105224609375,16.559999465942383,17.425999879837036,-0.8727903238337429
2024-09-16,37.789878845214844,727.1940307617188,17.139999389648438,17.542999839782716,-0.7080029227173882
2024-09-17,38.22480010986328,730.3539428710938,17.610000610351562,17.690999889373778,-0.6152208225997898
2024-09-18,38.292457580566406,721.9009399414062,18.229999542236328,17.80849986076355,-0.5651477460148637
2024-09-19,39.500572204589844,762.7736206054688,16.329999923706055,17.81149983406067,-0.4353029012996137
2024-09-20,38.92068099975586,749.36328125,16.149999618530273,17.741499853134155,-0.5223654784326072
2024-09-23,38.53407669067383,751.753173828125,15.890000343322754,17.742999887466432,-0.6255545540794836
2024-09-24,38.12815475463867,760.7097778320312,15.390000343322754,17.704999923706055,-0.7595889885458044
2024-09-25,37.934852600097656,762.4082641601562,15.40999984741211,17.70399990081787,-0.8131898831898695
2024-09-26,38.19580841064453,794.4920043945312,15.369999885559082,17.616999864578247,-0.8778032368469282
2024-09-27,38.079830169677734,772.6190185546875,16.959999084472656,17.682499837875366,-0.8187494811258053
2024-09-30,38.35044479370117,764.7288208007812,16.729999542236328,17.768999814987183,-0.7217464184499602
2024-10-01,37.905860900878906,744.2678833007812,19.260000228881836,17.69599986076355,-0.7479335929466192
2024-10-02,37.91551971435547,767.6420288085938,18.899999618530273,17.574999856948853,-0.8387278084130197
2024-10-03,37.934852600097656,764.876953125,20.489999771118164,17.604499864578248,-0.8230263818957949
2024-10-04,38.76603698730469,777.5465698242188,19.209999084472656,17.44599986076355,-0.6721290487588124
2024-10-07,38.621063232421875,771.8980712890625,22.639999389648438,17.605499792099,-0.6847468489767118
2024-10-08,38.59206771850586,774.1002197265625,21.420000076293945,17.722499799728393,-0.7005463529539881
2024-10-09,38.84335708618164,794.5711059570312,20.860000610351562,17.88099980354309,-0.7212302414455444
2024-10-10,38.63072967529297,788.004150390625,20.93000030517578,18.07399983406067,-0.7465795832408896
2024-10-11,40.54438781738281,793.6823120117188,20.459999084472656,18.268999814987183,-0.305562896438837
2024-10-14,40.5057258605957,819.2782592773438,19.700000762939453,18.396999883651734,-0.41691705017346814
2024-10-15,40.7280158996582,698.87255859375,20.639999389648438,18.548499822616577,0.11669629029921401
2024-10-16,41.36590576171875,674.0567626953125,19.579999923706055,18.615999841690062,0.3701229419600562
2024-10-17,41.17259979248047,661.8710327148438,19.110000610351562,18.75499987602234,0.3718428252966286
2024-10-18,40.90198516845703,670.0376586914062,18.030000686645508,18.8489999294281,0.2737383335249509
2024-10-21,40.36075210571289,665.1890258789062,18.3700008392334,18.97299995422363,0.16192771017535126
2024-10-22,40.88265609741211,661.703125,18.200000762939453,19.11349997520447,0.30226425862359707
2024-10-23,40.92131042480469,656.3212280273438,19.239999771118164,19.30499997138977,0.33307361889507886
2024-10-24,41.2209358215332,657.8320922851562,19.079999923706055,19.49049997329712,0.39964685504364095
2024-10-25,40.48639678955078,664.6557006835938,20.329999923706055,19.65900001525879,0.19449395609025985
2024-10-28,41.19193649291992,665.919677734375,19.799999237060547,19.8125,0.3603958851267736
2024-10-29,41.104949951171875,687.5261840820312,19.34000015258789,19.816499996185303,0.2532295842744566
2024-10-30,40.89232635498047,683.1515502929688,20.350000381469727,19.889000034332277,0.21914585389959382
2024-10-31,40.41874313354492,657.9012451171875,23.15999984741211,20.022500038146973,0.20501596846649353
2024-11-01,40.36075210571289,661.0118408203125,21.8799991607666,20.15600004196167,0.178571716774971
2024-11-04,39.94515609741211,655.076904296875,21.979999542236328,20.123000049591063,0.1015288354707948
2024-11-05,40.47672653198242,661.9500122070312,20.489999771118164,20.076500034332277,0.20293186883428238
2024-11-06,43.888450622558594,661.288330078125,16.270000457763672,19.84700002670288,1.0321612917265524
2024-11-07,43.269901275634766,677.5722045898438,15.199999809265137,19.56050000190735,0.8174159293172617
2024-11-08,43.61783218383789,678.81640625,14.9399995803833,19.28450002670288,0.8967551488890395
2024-11-11,44.536006927490234,657.7037353515625,14.970000267028809,19.048000001907347,1.2033341446107302
2024-11-12,44.32337188720703,656.4693603515625,14.710000038146973,18.751500034332274,1.1567352708421204
2024-11-13,44.333038330078125,636.4921875,14.020000457763672,18.473500061035157,1.2386763639806821
2024-11-14,44.36203384399414,636.9366455078125,14.3100004196167,18.233500051498414,1.2439304565087452
2024-11-15,45.183555603027344,606.7785034179688,16.139999389648438,18.13899998664856,1.5631340623079613
2024-11-18,45.15456008911133,614.2052612304688,15.579999923706055,17.99949994087219,1.5265170863493955
2024-11-19,44.854942321777344,609.6500244140625,16.350000381469727,17.906999921798707,1.4720760103916408
2024-11-20,44.51667404174805,610.8087768554688,17.15999984741211,17.802999925613403,1.385503275665195
2024-11-21,44.90327072143555,626.9793090820312,16.8700008392334,17.692499971389772,1.4147364336478598
2024-11-22,45.425174713134766,633.306884765625,15.239999771118164,17.437999963760376,1.5159711548176058
2024-11-25,45.90842056274414,638.3768920898438,14.600000381469727,17.178000020980836,1.61285056134563
2024-11-26,46.15004348754883,625.3057861328125,14.100000381469727,16.916000032424925,1.7234728559604837
2024-11-27,46.16937255859375,625.9692993164062,14.100000381469727,16.603500032424925,1.7255121354594114
2024-11-29,45.91808319091797,640.7139282226562,13.510000228881836,16.121000051498413,1.6058796965383904
2024-12-02,45.46383285522461,659.5284423828125,13.34000015258789,15.694000101089477,1.4208573781618126
2024-12-03,45.25120544433594,659.2213745117188,13.300000190734863,15.260000133514405,1.3705654947619703
2024-12-04,44.8162841796875,659.7164916992188,13.449999809265137,14.908000135421753,1.2632199192690488
2024-12-05,45.425174713134766,636.3370361328125,13.539999961853027,14.77150011062622,1.5038975074579897
2024-12-06,45.434898376464844,642.0111083984375,12.770000457763672,14.650000143051148,1.4836449996124526
2024-12-09,44.618526458740234,646.0017700195312,14.1899995803833,14.612500143051147,1.269953503719449
2024-12-10,44.46302032470703,635.604248046875,14.180000305175781,14.573000144958495,1.2737064156992823
2024-12-11,44.78374481201172,642.5062866210938,13.579999923706055,14.51650013923645,1.3239103917094774
2024-12-12,44.78374481201172,640.2881469726562,13.920000076293945,14.511500120162964,1.3327485759004114
2024-12-13,44.38527297973633,647.3782348632812,13.8100004196167,14.486500120162964,1.2079562926678067
2024-12-16,44.19089889526367,649.7250366210938,14.6899995803833,14.414000129699707,1.1515124758970874
2024-12-17,43.78271484375,648.4872436523438,15.869999885559082,14.428500127792358,1.0575495816176586
2024-12-18,42.27631759643555,624.6126708984375,27.6200008392334,14.992000150680543,0.787707772048113
2024-12-19,42.159698486328125,616.1064453125,24.09000015258789,15.338500165939331,0.7933463609333168
2024-12-20,42.927467346191406,623.226318359375,18.360000610351562,15.41300015449524,0.9509923425061083
2024-12-23,42.65534591674805,641.66455078125,16.780000686645508,15.490000200271606,0.8115955345317101
2024-12-24,43.131561279296875,644.1798095703125,14.270000457763672,15.473500204086303,0.9169509970829037
2024-12-26,43.29677963256836,642.2190551757812,14.729999542236328,15.505000162124634,0.964792752678428
2024-12-27,43.092689514160156,638.5155639648438,15.949999809265137,15.597500133514405,0.9301023447423942
2024-12-30,42.674781799316406,627.4546508789062,17.399999618530273,15.792000102996827,0.872923852120934
2024-12-31,42.713661193847656,623.968994140625,17.350000381469727,15.992500114440919,0.8962321666931893
2025-01-02,43.04409408569336,630.4055786132812,17.93000030517578,16.224000120162962,0.9506428994821606
2025-01-03,43.54947280883789,650.596435546875,16.1299991607666,16.358000087738038,0.9926355900745677
2025-01-06,44.12287139892578,683.5614624023438,16.040000915527344,16.483000135421754,1.0002094237237025
2025-01-07,44.78374481201172,682.5712280273438,17.81999969482422,16.73550009727478,1.164271510543053
2025-01-08,44.91008377075195,679.5015869140625,17.700000762939453,16.911000156402586,1.2071119239767834
2025-01-10,43.84102249145508,676.3921508789062,19.540000915527344,17.179000186920167,0.9604891780420423
2025-01-13,43.79243850708008,684.2447509765625,19.190000534057617,17.459500217437743,0.91742953507537
2025-01-14,44.4921760559082,694.4144897460938,18.709999084472656,17.69900016784668,1.0464406826520796
2025-01-15,45.77505111694336,709.2581787109375,16.1200008392334,17.814500188827516,1.2981110923672528
2025-01-16,45.32798385620117,739.9655151367188,16.600000381469727,17.910000228881835,1.0674421037360735
2025-01-17,45.2210807800293,750.0758056640625,15.970000267028809,17.915000247955323,1.001257129360567
2025-01-21,45.3474235534668,759.7504272460938,15.0600004196167,17.287000226974488,0.9933189134607928
2025-01-22,44.50189971923828,764.3748779296875,15.100000381469727,16.837500238418578,0.7700391530621864
2025-01-23,45.08501434326172,753.5218505859375,15.020000457763672,16.670500230789184,0.9545601591851494
2025-01-24,45.21136474609375,742.50048828125,14.850000381469727,16.574000215530397,1.0290870026219392
2025-01-27,45.76533126831055,695.8504028320312,17.899999618530273,16.755500173568727,1.349179490060529
2025-01-28,45.522361755371094,696.0582885742188,16.40999984741211,16.839500188827515,1.289484484058437
2025-01-29,45.434898376464844,706.0101318359375,16.559999465942383,16.870000171661378,1.2286406956323017
2025-01-30,45.40574264526367,735.1826171875,15.84000015258789,16.792000198364256,1.1053389845407582
2025-01-31,44.99755096435547,731.0335083007812,16.43000030517578,16.74600019454956,1.0229743889605958
2025-02-03,44.91008377075195,732.9843139648438,18.6200008392334,16.780500221252442,0.994009835007195
2025-02-04,45.396018981933594,742.0054321289062,17.209999084472656,16.834500217437743,1.075797607214602
2025-02-05,45.784767150878906,751.7394409179688,15.770000457763672,16.821000194549562,1.1311983755471475
2025-02-06,46.39704895019531,754.3833618164062,15.5,16.70500020980835,1.2690073772106734
2025-02-07,46.06660461425781,740.4011840820312,16.540000915527344,16.647000217437743,1.2446593110988438
2025-02-10,45.357139587402344,744.1244506835938,15.8100004196167,16.46050019264221,1.057934666650909
2025-02-11,45.4737663269043,751.214599609375,16.020000457763672,16.302000188827513,1.0579402879855215
2025-02-12,44.91008377075195,743.223388671875,15.890000343322754,16.16100025177002,0.953212210624425
2025-02-13,45.026710510253906,756.8193359375,15.100000381469727,16.110000228881837,0.9272954586417739
2025-02-14,45.638980865478516,743.4114990234375,14.770000457763672,16.018500232696532,1.1290599655650622
2025-02-18,45.2210807800293,750.8482055664062,15.350000381469727,15.98750023841858,0.9981794995951084
2025-02-19,44.71570587158203,767.1870727539062,15.270000457763672,15.998000240325927,0.8106349361110121
2025-02-20,44.02568054199219,770.0390625,15.65999984741211,16.026000213623046,0.6320917492861593
2025-02-21,43.54947280883789,746.936767578125,18.209999084472656,16.185500144958496,0.6087672434139765
2025-02-24,43.20930480957031,732.0198974609375,18.979999542236328,16.392000102996825,0.5857876115571818
2025-02-25,42.70393753051758,719.5146484375,19.43000030517578,16.4685001373291,0.5131743654941151
2025-02-26,42.70393753051758,732.9627075195312,19.100000381469727,16.603000164031982,0.4595905330869481
2025-02-27,42.87887191772461,693.89892578125,21.1299991607666,16.831500148773195,0.6576234161807231
2025-02-28,44.80318069458008,703.506103515625,19.6299991607666,17.021000099182128,1.0855653634536504
2025-03-03,44.27836990356445,685.9492797851562,22.780000686645508,17.338500118255617,1.0283693556480553
2025-03-04,41.46966552734375,693.7400512695312,23.510000228881836,17.583000087738036,0.3168337479024143
2025-03-05,41.10035705566406,710.4236450195312,21.93000030517578,17.819000148773192,0.16088181405852608
2025-03-06,40.293704986572266,686.9218139648438,24.8700008392334,18.27400016784668,0.05908916520801746
2025-03-07,40.48930740356445,705.9376220703125,23.3700008392334,18.66750020980835,0.03071119841683274
2025-03-10,38.95384216308594,673.2554321289062,27.860000610351562,19.23350019454956,-0.2110792307166851
2025-03-11,38.738677978515625,659.2218017578125,26.920000076293945,19.78900017738342,-0.2072921938430813
2025-03-12,39.032081604003906,675.2701416015625,24.229999542236328,20.199500131607056,-0.20015098501322623
2025-03-13,38.79735565185547,676.371826171875,24.65999984741211,20.638000106811525,-0.26141008420925393
2025-03-14,39.99052047729492,707.634765625,21.770000457763672,20.97150011062622,-0.0968972354552818
2025-03-17,40.52842330932617,712.8849487304688,20.510000228881836,21.25850009918213,0.012506560805427877
2025-03-18,40.73380661010742,704.6573486328125,21.700000762939453,21.576000118255614,0.0950497508215868
2025-03-19,41.28148651123047,714.1950073242188,19.899999618530273,21.807500076293945,0.18973887708861978
2025-03-20,41.54555130004883,711.0687255859375,19.799999237060547,22.014500045776366,0.2661732069679005
2025-03-21,41.535770416259766,701.1737060546875,19.280000686645508,22.06800012588501,0.3032302286802669
2025-03-24,42.1225700378418,722.25390625,17.479999542236328,21.99300012588501,0.36140599400834666
2025-03-25,42.32794952392578,716.4181518554688,17.149999618530273,21.879000091552733,0.4344179433038056
2025-03-26,41.87806701660156,700.23095703125,18.329999923706055,21.84050006866455,0.38991827908919113
