Date,BP,CL,VIX,AvgVIX,zscore
2024-12-31,27.529245376586914,87.67860412597656,17.350000381469727,15.992500114440919,-1.1445168209898715
2025-01-02,27.873828887939453,87.33140563964844,17.93000030517578,16.224000120162962,-1.0816191572746956
2025-01-03,28.376728057861328,86.94563293457031,16.1299991607666,16.358000087738038,-0.984142635127019
2025-01-06,28.888944625854492,84.42839813232422,16.040000915527344,16.483000135421754,-0.984646764669407
2025-01-07,29.64329719543457,84.28372192382812,17.81999969482422,16.73550009727478,-0.8180453833501072
2025-01-08,28.982074737548828,84.35123443603516,17.700000762939453,16.911000156402586,-0.9668643017988816
2025-01-10,29.140396118164062,83.29035186767578,19.540000915527344,17.179000186920167,-0.9803055950159028
2025-01-13,29.07520294189453,84.00404357910156,19.190000534057617,17.459500217437743,-0.9617664155331835
2025-01-14,28.954133987426758,84.55377960205078,18.709999084472656,17.69900016784668,-0.9637725630312264
2025-01-15,29.149707794189453,84.73703002929688,16.1200008392334,17.814500188827516,-0.9102095606849198
2025-01-16,29.59673309326172,85.41213989257812,16.600000381469727,17.910000228881835,-0.7757429085495227
2025-01-17,29.512916564941406,85.53753662109375,15.970000267028809,17.915000247955323,-0.7891188507824165
2025-01-21,29.35459327697754,85.5763168334961,15.0600004196167,17.287000226974488,-0.8236897866702628
2025-01-22,28.99138832092285,84.9167709350586,15.100000381469727,16.837500238418578,-0.938158193532286
2025-01-23,29.326658248901367,85.26594543457031,15.020000457763672,16.670500230789184,-0.8446902518318926
2025-01-24,29.28940200805664,85.23683166503906,14.850000381469727,16.574000215530397,-0.854621640582551
2025-01-27,29.28940200805664,88.4666976928711,17.899999618530273,16.755500173568727,-0.7029033212388124
2025-01-28,29.01932716369629,87.15728759765625,16.40999984741211,16.839500188827515,-0.8264910489800587
2025-01-29,28.99138832092285,86.87601470947266,16.559999465942383,16.870000171661378,-0.8461255302337677
2025-01-30,29.438411712646484,88.15631866455078,15.84000015258789,16.792000198364256,-0.6832311929777622
2025-01-31,28.92619514465332,84.09233856201172,16.43000030517578,16.74600019454956,-0.9918701845400529
2025-02-03,28.749250411987305,84.41239929199219,18.6200008392334,16.780500221252442,-1.0175087430822694
2025-02-04,29.466350555419922,83.89834594726562,17.209999084472656,16.834500217437743,-0.8768212567719595
2025-02-05,29.494287490844727,84.01473999023438,15.770000457763672,16.821000194549562,-0.8649321609735549
2025-02-06,29.764368057250977,83.1030044555664,15.5,16.70500020980835,-0.8456782448796086
2025-02-07,30.053070068359375,84.15052795410156,16.540000915527344,16.647000217437743,-0.7301105776112549
2025-02-10,32.055362701416016,83.37459564208984,15.8100004196167,16.46050019264221,-0.30630697060951934
2025-02-11,32.17643737792969,84.74217987060547,16.020000457763672,16.302000188827513,-0.21423614182781184
2025-02-12,32.297508239746094,84.1214370727539,15.890000343322754,16.16100025177002,-0.2155649972042426
2025-02-13,32.12055969238281,85.11075592041016,15.100000381469727,16.110000228881837,-0.2097669934186326
2025-02-14,32.595523834228516,83.45219421386719,14.770000457763672,16.018500232696532,-0.1784991215107968
2025-02-18,32.88422393798828,83.79166412353516,15.350000381469727,15.98750023841858,-0.09619169341204309
2025-02-19,32.16712188720703,84.79067993164062,15.270000457763672,15.998000240325927,-0.21409920272287142
2025-02-20,32.26956558227539,85.22714233398438,15.65999984741211,16.026000213623046,-0.17004904811320104
2025-02-21,32.0051383972168,86.77902221679688,18.209999084472656,16.185500144958496,-0.1579336023945018
2025-02-24,31.863483428955078,87.39977264404297,18.979999542236328,16.392000102996825,-0.16133590201380152
2025-02-25,31.38184928894043,89.51420593261719,19.43000030517578,16.4685001373291,-0.17272304307548167
2025-02-26,30.86243438720703,87.45795440673828,19.100000381469727,16.603000164031982,-0.3887064940786303
2025-02-27,31.27796173095703,87.48706817626953,21.1299991607666,16.831500148773195,-0.2918247784945751
2025-02-28,31.27796173095703,88.42788696289062,19.6299991607666,17.021000099182128,-0.24763116678338679
2025-03-03,30.040821075439453,90.01856994628906,22.780000686645508,17.338500118255617,-0.45728331379408016
2025-03-04,29.6914005279541,88.3211898803711,23.510000228881836,17.583000087738036,-0.617333972508059
2025-03-05,30.106929779052734,88.99044799804688,21.93000030517578,17.819000148773192,-0.49038195683595587
2025-03-06,29.946382522583008,90.484130859375,24.8700008392334,18.27400016784668,-0.45712213655717626
2025-03-07,30.28636360168457,93.83036041259766,23.3700008392334,18.66750020980835,-0.22178891996790462
2025-03-10,30.4185733795166,94.56749725341797,27.860000610351562,19.23350019454956,-0.15677291025355872
2025-03-11,30.201366424560547,91.26976776123047,26.920000076293945,19.78900017738342,-0.3616067437238678
2025-03-12,30.409133911132812,88.08840942382812,24.229999542236328,20.199500131607056,-0.46328853806902615
2025-03-13,30.56967544555664,87.79743957519531,24.65999984741211,20.638000106811525,-0.4400539566676881
2025-03-14,31.532947540283203,87.11849212646484,21.770000457763672,20.97150011062622,-0.2505264434644257
2025-03-17,31.882368087768555,87.98171997070312,20.510000228881836,21.25850009918213,-0.1296588877211387
