Date,XLU,UPS,VIX,AvgVIX,zscore
2024-06-13,33.074161529541016,121.41954803466797,11.9399995803833,12.663499975204468,-0.8095672991567961
2024-06-14,32.99396896362305,122.10365295410156,12.65999984741211,12.675499963760377,-0.7891488024263213
2024-06-17,32.63071823120117,122.28367614746094,12.75,12.713499975204467,-0.8857912250862258
2024-06-18,32.644866943359375,120.7984619140625,12.300000190734863,12.721000003814698,-0.9778120841390741
2024-06-20,32.927921295166016,123.20182800292969,13.279999732971191,12.792000007629394,-0.7376817602699796
2024-06-21,32.7344970703125,122.95879364013672,13.199999809265137,12.8375,-0.8111017823475595
2024-06-24,33.16487503051758,124.75907135009766,13.329999923706055,12.86549997329712,-0.5661242764574731
2024-06-25,32.85101318359375,120.9424819946289,12.84000015258789,12.910999965667724,-0.9070148027875077
2024-06-26,32.71310806274414,124.35399627685547,12.550000190734863,12.892499971389771,-0.7270723108837697
2024-06-27,32.770172119140625,122.26567840576172,12.239999771118164,12.79049997329712,-0.8453775731542772
2024-06-28,32.403987884521484,123.18383026123047,12.4399995803833,12.688999938964844,-0.8950651168173773
2024-07-01,32.180484771728516,122.37371063232422,12.220000267028809,12.653999948501587,-1.0141997301175367
2024-07-02,32.346923828125,121.43754577636719,12.029999732971191,12.599999952316285,-1.0252358590232307
2024-07-03,32.541900634765625,122.01364135742188,12.09000015258789,12.546499967575073,-0.9297710897800063
2024-07-05,32.59896469116211,122.73375701904297,12.479999542236328,12.538999938964844,-0.8660944206092155
2024-07-08,32.63226318359375,121.99564361572266,12.369999885559082,12.528499937057495,-0.9039946189324592
2024-07-09,32.72736740112305,120.8704605102539,12.510000228881836,12.542999935150146,-0.9485481750434667
2024-07-10,33.036476135253906,122.10365295410156,12.850000381469727,12.548499965667725,-0.7764747711244729
2024-07-11,33.64042663574219,124.43499755859375,12.920000076293945,12.551999950408936,-0.44533222463297906
2024-07-12,33.88771438598633,128.13458251953125,12.460000038146973,12.572999954223633,-0.1318732713635293
2024-07-15,33.06501007080078,129.75482177734375,13.119999885559082,12.631999969482422,-0.2721837178069438
2024-07-16,33.32181167602539,132.6172637939453,13.1899995803833,12.658499956130981,-0.010133595818774892
2024-07-17,33.34082794189453,132.66229248046875,14.479999542236328,12.744999933242799,-0.0015458786276427712
2024-07-18,33.31229782104492,130.3039093017578,15.930000305175781,12.926499938964843,-0.16287188136285524
2024-07-19,33.35033416748047,130.6819610595703,16.520000457763672,13.088499975204467,-0.12703374121191616
2024-07-22,33.63090515136719,130.6819610595703,14.90999984741211,13.173999977111816,-0.04337808274911924
2024-07-23,33.42167282104492,114.9295654296875,14.720000267028809,13.243499994277954,-1.1264929038299532
2024-07-24,33.79735565185547,115.69467163085938,18.040000915527344,13.503500032424927,-0.964900849832826
2024-07-25,33.51678466796875,114.38947296142578,18.459999084472656,13.798999977111816,-1.13313126216154
2024-07-26,33.84490966796875,115.96471405029297,16.389999389648438,14.00649995803833,-0.9332237301628928
2024-07-29,33.99708557128906,115.76669311523438,16.600000381469727,14.214499998092652,-0.9006820648230895
2024-07-30,34.173038482666016,116.14474487304688,17.690000534057617,14.488000011444091,-0.823722419899015
2024-07-31,34.615299224853516,117.35093688964844,16.360000610351562,14.70450005531311,-0.613697705744056
2024-08-01,35.23827362060547,117.53994750976562,18.59000015258789,15.029500055313111,-0.41570271560796984
2024-08-02,35.29534149169922,115.2716064453125,23.389999389648438,15.575000047683716,-0.5456720510146739
2024-08-05,34.36326217651367,113.4353256225586,38.56999969482422,16.885000038146973,-0.942570873892626
2024-08-06,34.65334701538086,112.0671157836914,27.709999084472656,17.644999980926514,-0.9447363189139352
2024-08-07,34.848323822021484,111.00496673583984,27.850000381469727,18.394999980926514,-0.9554271407747323
2024-08-08,34.88637161254883,113.60635375976562,23.790000915527344,18.938500022888185,-0.7755170743418697
2024-08-09,35.0052490234375,113.25531005859375,20.3700008392334,19.334000062942504,-0.7628193870681254
2024-08-12,35.06707763671875,112.39116668701172,20.709999084472656,19.713500022888184,-0.8003795193776825
2024-08-13,35.27156066894531,113.8583984375,18.1200008392334,19.96000008583069,-0.6443361767242247
2024-08-14,35.24778366088867,113.7953872680664,16.190000534057617,20.045500135421754,-0.6555086029080832
2024-08-15,35.2430305480957,115.71269226074219,15.229999542236328,20.01050009727478,-0.53268755199418
2024-08-16,35.399959564208984,116.70282745361328,14.800000190734863,19.92450008392334,-0.4217381008660843
2024-08-19,35.63298416137695,117.55061340332031,14.649999618530273,19.91150007247925,-0.2973238245410911
2024-08-20,35.55689239501953,117.48680877685547,15.880000114440918,19.969500064849854,-0.32414594825480986
2024-08-21,35.808937072753906,116.59343719482422,16.270000457763672,19.88100004196167,-0.3068847831466251
2024-08-22,35.76613235473633,115.62715148925781,17.549999237060547,19.835500049591065,-0.38226127580246455
2024-08-23,35.86600112915039,116.65724182128906,15.859999656677246,19.809000062942506,-0.2857360030686974
2024-08-26,36.099021911621094,117.83321380615234,16.149999618530273,19.786500024795533,-0.1400569421062606
2024-08-27,35.81368637084961,116.59343719482422,15.430000305175781,19.67350001335144,-0.30546872203464437
2024-08-28,35.81368637084961,115.94620513916016,17.110000610351562,19.71100001335144,-0.34740830800256034
2024-08-29,36.008663177490234,115.7547607421875,15.649999618530273,19.56399998664856,-0.3016788826913713
2024-08-30,36.279727935791016,117.18598175048828,15.0,19.144500017166138,-0.12811682451141235
2024-09-03,36.2274169921875,116.22879791259766,20.719999313354492,18.25199999809265,-0.20573792794610937
2024-09-04,36.53652572631836,117.52326965332031,21.31999969482422,17.932500028610228,-0.029693725119907834
2024-09-05,36.4461669921875,116.13763427734375,19.899999618530273,17.534999990463255,-0.14642220480301563
2024-09-06,36.099021911621094,116.26526641845703,22.3799991607666,17.46449990272522,-0.24165738615711407
2024-09-09,36.4651985168457,117.48680877685547,19.450000762939453,17.41849989891052,-0.05332340753963396
2024-09-10,36.63638687133789,118.35282897949219,19.079999923706055,17.336999940872193,0.05383518934115708
2024-09-11,36.75052261352539,117.1404037475586,17.690000534057617,17.315499925613402,0.009302966168812708
2024-09-12,36.83136749267578,117.06746673583984,17.06999969482422,17.359499883651733,0.02868165233548493
2024-09-13,37.3497200012207,115.99178314208984,16.559999465942383,17.425999879837036,0.11353222072974045
2024-09-16,37.63504409790039,117.51415252685547,17.139999389648438,17.542999839782716,0.2972521411921421
2024-09-17,37.60651397705078,119.100341796875,17.610000610351562,17.690999889373778,0.3915280263307686
2024-09-18,37.32118225097656,119.100341796875,18.229999542236328,17.80849986076355,0.3064528945605404
2024-09-19,37.1024284362793,120.44949340820312,16.329999923706055,17.81149983406067,0.32865161163514667
2024-09-20,38.08206558227539,117.23155975341797,16.149999618530273,17.741499853134155,0.41222549235532346
2024-09-23,38.459815979003906,117.35919189453125,15.890000343322754,17.742999887466432,0.5331267326288284
2024-09-24,38.186920166015625,118.07023620605469,15.390000343322754,17.704999923706055,0.49783403641813295
2024-09-25,38.387996673583984,119.8843002319336,15.40999984741211,17.70399990081787,0.6753358503435603
2024-09-26,38.12467575073242,121.54342651367188,15.369999885559082,17.616999864578247,0.7043321961146358
2024-09-27,38.502906799316406,122.39119720458984,16.959999084472656,17.682499837875366,0.8720405569700188
2024-09-30,38.67526626586914,124.28731536865234,16.729999542236328,17.768999814987183,1.0462970099928728
2024-10-01,38.98646545410156,121.48871612548828,19.260000228881836,17.69599986076355,0.9577401554285037
2024-10-02,39.005615234375,121.25169372558594,18.899999618530273,17.574999856948853,0.9480912292756423
2024-10-03,38.99125289916992,119.16414642333984,20.489999771118164,17.604499864578248,0.8085392494094932
2024-10-04,38.929012298583984,119.64728546142578,19.209999084472656,17.44599986076355,0.8212880807023585
2024-10-07,38.03371047973633,119.60169982910156,22.639999389648438,17.605499792099,0.5513890564834086
2024-10-08,38.052860260009766,119.3829345703125,21.420000076293945,17.722499799728393,0.542923163421302
2024-10-09,37.727298736572266,121.24258422851562,20.860000610351562,17.88099980354309,0.5663553046386464
2024-10-10,37.612388610839844,121.09673309326172,20.93000030517578,18.07399983406067,0.5226425334476605
2024-10-11,37.94274139404297,122.70115661621094,20.459999084472656,18.268999814987183,0.7251052804908715
2024-10-14,38.42151641845703,122.67379760742188,19.700000762939453,18.396999883651734,0.866085070027505
2024-10-15,38.5938720703125,121.97187805175781,20.639999389648438,18.548499822616577,0.8719917611657753
2024-10-16,39.35991287231445,123.83151245117188,19.579999923706055,18.615999841690062,1.220897451486619
2024-10-17,39.010406494140625,123.43954467773438,19.110000610351562,18.75499987602234,1.091288989946379
2024-10-18,39.23542404174805,123.91356658935547,18.030000686645508,18.8489999294281,1.1890965642568265
2024-10-21,39.082218170166016,119.72023010253906,18.3700008392334,18.97299995422363,0.8716949728643449
2024-10-22,38.94337463378906,119.72023010253906,18.200000762939453,19.11349997520447,0.8302970802597165
2024-10-23,39.31681823730469,119.79315185546875,19.239999771118164,19.30499997138977,0.9463690533520472
2024-10-24,39.06306838989258,126.11963653564453,19.079999923706055,19.49049997329712,1.2806563753788134
