Date,PEP,AVGO,VIX,AvgVIX,zscore
2024-04-09,158.75839233398438,130.73745727539062,14.979999542236328,14.046499919891357,0.4134003300812116
2024-04-10,157.21371459960938,129.58990478515625,15.800000190734863,14.144499921798706,0.26592880216520887
2024-04-11,156.66468811035156,135.47862243652344,14.90999984741211,14.202499914169312,0.24084166766333773
2024-04-12,156.42274475097656,131.71644592285156,17.309999465942383,14.347999906539917,0.2021944687743392
2024-04-15,155.35263061523438,128.4452667236328,19.229999542236328,14.588999891281128,0.08928260751898483
2024-04-16,155.8644256591797,130.24551391601562,18.399999618530273,14.792499876022339,0.14430735795577654
2024-04-17,157.70689392089844,125.69544219970703,18.209999084472656,15.01199984550476,0.2945198189101175
2024-04-18,160.30308532714844,123.37876892089844,18.0,15.259999847412109,0.5239539978146983
2024-04-19,162.03387451171875,118.0594253540039,18.709999084472656,15.549499797821046,0.6605256362936219
2024-04-22,164.2020263671875,119.99488067626953,16.940000534057617,15.743499803543092,0.868930065649237
2024-04-23,159.32603454589844,122.41838073730469,15.6899995803833,15.868499803543092,0.42965631558611533
2024-04-24,165.0860137939453,123.16610717773438,15.970000267028809,16.004999828338622,0.9642386002928057
2024-04-25,164.40670776367188,126.8508529663086,15.369999885559082,16.13449983596802,0.9175678525832663
2024-04-26,163.3831329345703,131.71644592285156,15.029999732971191,16.235499811172485,0.844264750519657
2024-04-29,163.90423583984375,131.182373046875,14.670000076293945,16.28649983406067,0.8900165690026188
2024-04-30,163.69021606445312,127.42411041259766,15.649999618530273,16.33849983215332,0.8539622055633266
2024-05-01,162.98301696777344,121.79806518554688,15.390000343322754,16.391499853134157,0.7643072028609789
2024-05-02,163.26219177246094,121.37765502929688,14.680000305175781,16.307999849319458,0.788235366736386
