Date,INTC,ADI,VIX,AvgVIX,zscore
2024-03-26,41.556522369384766,183.0816192626953,13.239999771118164,13.859999895095825,2.2060030529690087
2024-03-27,43.318145751953125,187.31565856933594,12.779999732971191,13.80699987411499,2.3209338564055897
2024-03-28,43.714012145996094,191.63687133789062,13.010000228881836,13.787499904632568,2.2787397415624184
2024-04-01,44.060401916503906,190.5032958984375,13.649999618530273,13.81449990272522,2.341026288602307
2024-04-02,43.48638916015625,188.8174285888672,14.609999656677246,13.870499897003175,2.3097584672220486
2024-04-03,39.913658142089844,189.28250122070312,14.329999923706055,13.863999891281129,1.8939452700198063
2024-04-04,39.31985092163086,185.97857666015625,16.350000381469727,13.956499910354614,1.8930873807768778
2024-04-05,38.31037902832031,188.70115661621094,16.030000686645508,14.035999965667724,1.723294941701736
2024-04-08,37.58791732788086,190.5711212158203,15.1899995803833,14.058499956130982,1.6033627799038837
2024-04-09,37.93430709838867,197.76995849609375,14.979999542236328,14.046499919891357,1.4974533063308053
2024-04-10,36.81596755981445,190.22232055664062,15.800000190734863,14.144499921798706,1.5225884199061752
2024-04-11,37.24153137207031,192.46044921875,14.90999984741211,14.202499914169312,1.525821232642244
2024-04-12,35.321556091308594,186.2886199951172,17.309999465942383,14.347999906539917,1.4319924426878596
2024-04-15,35.935157775878906,184.3701934814453,19.229999542236328,14.588999891281128,1.5405191890187964
2024-04-16,35.88566970825195,185.28097534179688,18.399999618530273,14.792499876022339,1.5165047273382728
2024-04-17,35.31166076660156,183.53697204589844,18.209999084472656,15.01199984550476,1.4864108585383156
2024-04-18,34.67826843261719,181.74452209472656,18.0,15.259999847412109,1.4505396089047935
2024-04-19,33.84694290161133,177.6558380126953,18.709999084472656,15.549499797821046,1.4385031648130149
2024-04-22,34.054771423339844,180.51405334472656,16.940000534057617,15.743499803543092,1.404450014382029
2024-04-23,33.92611312866211,184.02142333984375,15.6899995803833,15.868499803543092,1.319015251223172
2024-04-24,34.14384078979492,190.38705444335938,15.970000267028809,16.004999828338622,1.2152883767098408
2024-04-25,34.74754333496094,191.78224182128906,15.369999885559082,16.13449983596802,1.2558012307742639
2024-04-26,31.55088996887207,195.68685913085938,15.029999732971191,16.235499811172485,0.8133399324862013
2024-04-29,31.036256790161133,197.5568389892578,14.670000076293945,16.28649983406067,0.7170495394368833
2024-04-30,30.155445098876953,194.3691864013672,15.649999618530273,16.33849983215332,0.6811956691188064
2024-05-01,30.05647850036621,187.8582305908203,15.390000343322754,16.391499853134157,0.8013660073188474
2024-05-02,30.195032119750977,190.37733459472656,14.680000305175781,16.307999849319458,0.7662775266135309
