Date,KRE,AVGO,VIX,AvgVIX,zscore
2024-01-30,49.64396667480469,117.89543151855469,13.3100004196167,13.347500038146972,0.1358616583072387
2024-01-31,46.738121032714844,115.14751434326172,14.350000381469727,13.405000066757202,-0.48344567159552104
2024-02-01,45.28049087524414,117.10012817382812,13.880000114440918,13.397000074386597,-0.8483845815552018
2024-02-02,45.48737335205078,119.47431182861328,13.850000381469727,13.383000087738036,-0.8397941527041333
2024-02-05,44.735050201416016,121.30496215820312,13.670000076293945,13.399000072479248,-1.0415583073927335
2024-02-06,44.170814514160156,119.30941772460938,13.0600004196167,13.39800009727478,-1.1379866716995066
2024-02-07,44.057960510253906,122.66722869873047,12.829999923706055,13.40150008201599,-1.2184962623329292
2024-02-08,44.23664855957031,124.3944320678711,12.789999961853027,13.406500101089478,-1.2058061247264626
2024-02-09,45.01717758178711,125.241455078125,12.930000305175781,13.431000137329102,-1.041231011760433
2024-02-12,45.98579788208008,123.4420166015625,13.930000305175781,13.492500162124633,-0.7905440389896988
2024-02-13,44.039154052734375,122.1393051147461,15.850000381469727,13.593000173568726,-1.2141912097737946
2024-02-14,44.8573112487793,123.1707534790039,14.380000114440918,13.57250018119812,-1.0440221217208245
2024-02-15,46.28672409057617,123.4488754272461,14.010000228881836,13.566500186920166,-0.7218836749411731
2024-02-16,45.80710983276367,121.5372085571289,14.239999771118164,13.613500165939332,-0.8003399505447113
2024-02-20,45.44976806640625,119.68997955322266,15.420000076293945,13.725000190734864,-0.8519027693897331
2024-02-21,45.148834228515625,119.77780151367188,15.34000015258789,13.864500188827515,-0.922107784590007
2024-02-22,45.1112174987793,127.3355712890625,14.539999961853027,13.934500169754028,-1.0538650957450748
2024-02-23,45.01717758178711,126.5031967163086,13.75,13.949500179290771,-1.0617922132795432
2024-02-26,44.593990325927734,127.74832153320312,13.739999771118164,13.973500156402588,-1.1787956773263952
2024-02-27,45.148834228515625,126.48951721191406,13.430000305175781,13.96500015258789,-1.0314811577388878
2024-02-28,44.65981674194336,125.82500457763672,13.84000015258789,13.99150013923645,-1.132409885922827
2024-02-29,45.27109146118164,126.90523529052734,13.399999618530273,13.944000101089477,-1.0103156114496001
2024-03-01,44.77267837524414,136.5347137451172,13.109999656677246,13.905500078201294,-1.2811412966175724
2024-03-04,44.763267517089844,136.83621215820312,13.489999771118164,13.887500047683716,-1.2882051905834004
2024-03-05,46.56884002685547,131.02908325195312,14.460000038146973,13.927000045776367,-0.7809365678471387
2024-03-06,46.512420654296875,131.73655700683594,14.5,13.999000024795532,-0.8053592760282555
2024-03-07,46.57825469970703,137.29974365234375,14.4399995803833,14.079500007629395,-0.8809709717535599
2024-03-08,46.615867614746094,127.70834350585938,14.739999771118164,14.17699999809265,-0.716074717858873
2024-03-11,46.380760192871094,126.18605041503906,15.220000267028809,14.291499996185303,-0.7449978450820254
2024-03-12,45.919960021972656,126.06504821777344,13.84000015258789,14.286999988555909,-0.8483349181183201
2024-03-13,45.966983795166016,122.74626159667969,13.75,14.181999969482423,-0.7835057678293845
2024-03-14,44.77267837524414,123.17562866210938,14.399999618530273,14.18299994468689,-1.0634431306934498
2024-03-15,45.00777053833008,120.56334686279297,14.40999984741211,14.202999925613403,-0.967146917699425
