Date,MNST,ADI,VIX,AvgVIX,zscore
2024-05-09,55.20000076293945,198.4191436767578,12.6899995803833,15.75749979019165,0.1282410850575627
2024-05-10,55.459999084472656,200.7444610595703,12.550000190734863,15.519499826431275,0.10619743964575831
2024-05-13,54.720001220703125,201.89744567871094,13.600000381469727,15.237999868392944,-0.04299436113036284
2024-05-14,54.47999954223633,205.34671020507812,13.420000076293945,14.988999891281129,-0.1752494901719356
2024-05-15,54.2400016784668,209.03819274902344,12.449999809265137,14.700999927520751,-0.31410962426414335
2024-05-16,54.09000015258789,207.45889282226562,12.420000076293945,14.42199993133545,-0.2949082065993954
2024-05-17,54.11000061035156,207.42015075683594,11.989999771118164,14.085999965667725,-0.2906691882187779
2024-05-20,53.58000183105469,210.71435546875,12.149999618530273,13.846499919891357,-0.4648399245005197
2024-05-21,53.380001068115234,209.90048217773438,11.859999656677246,13.654999923706054,-0.47446859511020073
2024-05-22,53.099998474121094,232.6888427734375,12.289999961853027,13.470999908447265,-1.1404918986730677
2024-05-23,52.63999938964844,227.26303100585938,12.770000457763672,13.340999937057495,-1.0657176824337495
2024-05-24,52.70000076293945,225.2767791748047,11.930000305175781,13.185999965667724,-1.0020025059280961
2024-05-28,51.650001525878906,226.1778564453125,12.920000076293945,13.098499965667724,-1.1936518280535373
2024-05-29,52.130001068115234,221.0524139404297,14.279999732971191,13.02999997138977,-0.9774966386760118
2024-05-30,51.2400016784668,222.84486389160156,14.470000267028809,12.983999967575073,-1.167995743080766
2024-05-31,51.91999816894531,227.1951904296875,12.920000076293945,12.895999956130982,-1.178434070469388
2024-06-03,51.88999938964844,224.9861297607422,13.109999656677246,12.876999950408935,-1.1229634079347899
2024-06-04,52.189998626708984,224.3441162109375,13.15999984741211,12.860499954223632,-1.0577189964557108
2024-06-05,52.0,229.2564697265625,12.630000114440918,12.830499982833862,-1.2219180571600825
2024-06-06,52.45000076293945,230.9393310546875,12.579999923706055,12.809499979019165,-1.1962078979009525
2024-06-07,52.689998626708984,228.3712921142578,12.220000267028809,12.78600001335144,-1.087985586185258
2024-06-10,51.0,228.95492553710938,12.739999771118164,12.795499992370605,-1.372814398463192
2024-06-11,51.15999984741211,229.85958862304688,12.850000381469727,12.757999992370605,-1.3720266280205036
2024-06-12,49.77000045776367,231.94126892089844,12.039999961853027,12.68899998664856,-1.6499733631323523
2024-06-13,48.720001220703125,227.65142822265625,11.9399995803833,12.663499975204468,-1.700059350703275
2024-06-14,48.029998779296875,224.8888397216797,12.65999984741211,12.675499963760377,-1.7345129266303894
2024-06-17,49.130001068115234,226.05615234375,12.75,12.713499975204467,-1.5913149082354132
2024-06-18,48.41999816894531,228.96466064453125,12.300000190734863,12.721000003814698,-1.7836094131625402
2024-06-20,48.68000030517578,223.25462341308594,13.279999732971191,12.792000007629394,-1.586517493106565
2024-06-21,49.09000015258789,224.752685546875,13.199999809265137,12.8375,-1.5621325505609966
2024-06-24,49.4900016784668,222.2332763671875,13.329999923706055,12.86549997329712,-1.4297766780066743
2024-06-25,50.13999938964844,224.06202697753906,12.84000015258789,12.910999965667724,-1.3762216302307388
2024-06-26,50.459999084472656,221.63014221191406,12.550000190734863,12.892499971389771,-1.258982546504562
2024-06-27,50.56999969482422,220.50177001953125,12.239999771118164,12.79049997329712,-1.2107070333546843
2024-06-28,49.95000076293945,222.0386962890625,12.4399995803833,12.688999938964844,-1.3512752277895728
2024-07-01,49.900001525878906,219.0426483154297,12.220000267028809,12.653999948501587,-1.277524829962908
2024-07-02,49.34000015258789,222.01925659179688,12.029999732971191,12.599999952316285,-1.4478082915691899
2024-07-03,49.15999984741211,223.750732421875,12.09000015258789,12.546499967575073,-1.523669595895135
2024-07-05,49.75,224.59701538085938,12.479999542236328,12.538999938964844,-1.4528681331153794
2024-07-08,50.18000030517578,226.98023986816406,12.369999885559082,12.528499937057495,-1.4494402918626184
2024-07-09,49.79999923706055,225.6864776611328,12.510000228881836,12.542999935150146,-1.4746233674679279
2024-07-10,49.849998474121094,231.83424377441406,12.850000381469727,12.548499965667725,-1.6343253700224238
2024-07-11,50.279998779296875,227.3693389892578,12.920000076293945,12.551999950408936,-1.444139806704672
2024-07-12,50.83000183105469,232.0579833984375,12.460000038146973,12.572999954223633,-1.4844890562833921
2024-07-15,49.86000061035156,231.24087524414062,13.119999885559082,12.631999969482422,-1.6165518713647824
2024-07-16,50.4900016784668,236.69798278808594,13.1899995803833,12.658499956130981,-1.6651288741280188
2024-07-17,50.720001220703125,229.18836975097656,14.479999542236328,12.744999933242799,-1.4237341030692805
2024-07-18,51.0099983215332,232.47625732421875,15.930000305175781,12.926499938964843,-1.4672549343914276
