Date,PEP,HD,VIX,AvgVIX,zscore
2024-01-30,156.6417999267578,337.8251953125,13.3100004196167,13.347500038146972,0.4286984244355735
2024-01-31,155.63519287109375,333.90863037109375,14.350000381469727,13.405000066757202,0.3061904070727404
2024-02-01,158.56263732910156,340.6348876953125,13.880000114440918,13.397000074386597,0.6226013210872442
2024-02-02,157.8885040283203,337.9481506347656,13.850000381469727,13.383000087738036,0.540011432336889
2024-02-05,157.84231567382812,335.9709777832031,13.670000076293945,13.399000072479248,0.5190244538075308
2024-02-06,158.30404663085938,337.0210266113281,13.0600004196167,13.39800009727478,0.5688375930970815
2024-02-07,158.3502197265625,343.11346435546875,12.829999923706055,13.40150008201599,0.6250027556875718
2024-02-08,160.5481414794922,344.08782958984375,12.789999961853027,13.406500101089478,0.827722370110784
2024-02-09,154.84100341796875,343.548583984375,12.930000305175781,13.431000137329102,0.31835771333945584
2024-02-12,157.55606079101562,345.7244873046875,13.930000305175781,13.492500162124633,0.5770856198795132
2024-02-13,155.9584197998047,338.2887268066406,15.850000381469727,13.593000173568726,0.3722209385563395
2024-02-14,154.7024688720703,338.8941955566406,14.380000114440918,13.57250018119812,0.2663170831781229
2024-02-15,155.01644897460938,341.59033203125,14.010000228881836,13.566500186920166,0.3171343899275331
2024-02-16,153.5942840576172,342.7918395996094,14.239999771118164,13.613500165939332,0.20162538059154592
2024-02-20,155.74600219726562,342.9999084472656,15.420000076293945,13.725000190734864,0.3937079008089911
2024-02-21,155.9122314453125,344.4757385253906,15.34000015258789,13.864500188827515,0.4210258720483619
2024-02-22,155.3765869140625,351.2964782714844,14.539999961853027,13.934500169754028,0.43195941689720696
2024-02-23,156.62332153320312,351.8830261230469,13.75,13.949500179290771,0.5472381661836558
2024-02-26,155.38583374023438,351.54254150390625,13.739999771118164,13.973500156402588,0.4348807144820143
2024-02-27,155.29348754882812,355.2887878417969,13.430000305175781,13.96500015258789,0.45873832617560073
2024-02-28,154.2499542236328,357.2281188964844,13.84000015258789,13.99150013923645,0.3830238482407703
2024-02-29,153.8544921875,360.066162109375,13.399999618530273,13.944000101089477,0.3723092493499812
2024-03-01,153.1565704345703,363.6989440917969,13.109999656677246,13.905500078201294,0.34163814771718076
2024-03-04,153.88238525390625,359.8391418457031,13.489999771118164,13.887500047683716,0.3728354950917551
2024-03-05,150.7837371826172,358.0228271484375,14.460000038146973,13.927000045776367,0.08325573874644265
2024-03-06,151.6770477294922,359.2029113769531,14.5,13.999000024795532,0.17235057035902715
2024-03-07,151.77938842773438,358.3558044433594,14.4399995803833,14.079500007629395,0.17416032838618403
2024-03-08,151.7235565185547,355.3105163574219,14.739999771118164,14.17699999809265,0.14318961469437422
2024-03-11,153.286865234375,353.5688781738281,15.220000267028809,14.291499996185303,0.26656443569543625
2024-03-12,153.1100311279297,356.4430236816406,13.84000015258789,14.286999988555909,0.275494510674237
2024-03-13,153.81729125976562,360.677978515625,13.75,14.181999969482423,0.37424923865488985
2024-03-14,153.33338928222656,357.1377258300781,14.399999618530273,14.18299994468689,0.30118761005839745
2024-03-15,153.2217254638672,355.1963195800781,14.40999984741211,14.202999925613403,0.2747155549868939
2024-03-18,159.36325073242188,353.9400939941406,14.329999923706055,14.207499933242797,0.807149934645344
2024-03-19,159.86572265625,361.07769775390625,13.819999694824219,14.127499914169311,0.9126060632461547
2024-03-20,159.9215545654297,365.8360900878906,13.039999961853027,14.012499904632568,0.9582213283850124
2024-03-21,160.4705810546875,376.10479736328125,12.920000076293945,13.931499910354614,1.0945612542340792
2024-03-22,160.07044982910156,371.4224853515625,13.0600004196167,13.896999931335449,1.0191455925896025
2024-03-25,160.6101837158203,364.9795837402344,13.1899995803833,13.869499921798706,1.0118036884083554
2024-03-26,160.7311248779297,361.5725402832031,13.239999771118164,13.859999895095825,0.9933747857123544
2024-03-27,161.5127716064453,367.24456787109375,12.779999732971191,13.80699987411499,1.1109933510028698
2024-03-28,162.85272216796875,365.0652770996094,13.010000228881836,13.787499904632568,1.2108724727594085
2024-04-01,160.96376037597656,350.2475280761719,13.649999618530273,13.81449990272522,0.9171373107879821
2024-04-02,159.53073120117188,345.4606018066406,14.609999656677246,13.870499897003175,0.7494750312373544
2024-04-03,157.89297485351562,342.5103454589844,14.329999923706055,13.863999891281129,0.5794069792633272
2024-04-04,157.86509704589844,340.3976135253906,16.350000381469727,13.956499910354614,0.5588806024254007
2024-04-05,157.39051818847656,340.5784912109375,16.030000686645508,14.035999965667724,0.5184537923344061
2024-04-08,157.7999267578125,344.5564880371094,15.1899995803833,14.058499956130982,0.5886690964547272
2024-04-09,158.75839233398438,343.9569396972656,14.979999542236328,14.046499919891357,0.6683131450677336
2024-04-10,157.21371459960938,333.62164306640625,15.800000190734863,14.144499921798706,0.44334585928555076
2024-04-11,156.66468811035156,330.5857849121094,14.90999984741211,14.202499914169312,0.3688362809961002
2024-04-12,156.42274475097656,326.3032531738281,17.309999465942383,14.347999906539917,0.3108287269312247
2024-04-15,155.35263061523438,321.6019287109375,19.229999542236328,14.588999891281128,0.17599541649274475
2024-04-16,155.8644256591797,318.6517028808594,18.399999618530273,14.792499876022339,0.19603982626267172
2024-04-17,157.70689392089844,316.7483215332031,18.209999084472656,15.01199984550476,0.34272161161376236
2024-04-18,160.30308532714844,316.8054504394531,18.0,15.259999847412109,0.5728242453765895
2024-04-19,162.03387451171875,319.15606689453125,18.709999084472656,15.549499797821046,0.7459943262040653
2024-04-22,164.2020263671875,319.86981201171875,16.940000534057617,15.743499803543092,0.9438530863105716
2024-04-23,159.32603454589844,322.6202392578125,15.6899995803833,15.868499803543092,0.5361191965384478
2024-04-24,165.0860137939453,316.919677734375,15.970000267028809,16.004999828338622,0.9968159904455803
2024-04-25,164.40670776367188,315.939453125,15.369999885559082,16.13449983596802,0.9283568125237688
2024-04-26,163.3831329345703,318.8991394042969,15.029999732971191,16.235499811172485,0.8631300726974512
2024-04-29,163.90423583984375,320.5264587402344,14.670000076293945,16.28649983406067,0.9231290532031642
2024-04-30,163.69021606445312,318.0711669921875,15.649999618530273,16.33849983215332,0.8832113833895302
2024-05-01,162.98301696777344,315.9299011230469,15.390000343322754,16.391499853134157,0.8023600511480993
