Date,KO,AMAT,VIX,AvgVIX,zscore
2024-03-21,57.05985641479492,207.18621826171875,12.920000076293945,13.931499910354614,-1.732585964859663
2024-03-22,57.078731536865234,206.6456298828125,13.0600004196167,13.896999931335449,-1.7229927162642928
2024-03-25,56.99380874633789,204.88633728027344,13.1899995803833,13.869499921798706,-1.7211224013741695
2024-03-26,57.125911712646484,203.12701416015625,13.239999771118164,13.859999895095825,-1.6757280105892887
2024-03-27,57.58827590942383,204.43423461914062,12.779999732971191,13.80699987411499,-1.5970468669397655
2024-03-28,57.72981643676758,202.694580078125,13.010000228881836,13.787499904632568,-1.5499711196236734
2024-04-01,57.25801467895508,205.1123809814453,13.649999618530273,13.81449990272522,-1.670565377585087
2024-04-02,56.757904052734375,202.57659912109375,14.609999656677246,13.870499897003175,-1.7436171612011715
2024-04-03,56.45594787597656,203.82485961914062,14.329999923706055,13.863999891281129,-1.8175843183824087
2024-04-04,55.95583724975586,199.90325927734375,16.350000381469727,13.956499910354614,-1.8757473089753354
2024-04-05,56.15399169921875,204.28680419921875,16.030000686645508,14.035999965667724,-1.8831035474185114
2024-04-08,55.92753601074219,205.45639038085938,15.1899995803833,14.058499956130982,-1.9410840968476861
2024-04-09,56.35215377807617,206.8029022216797,14.979999542236328,14.046499919891357,-1.8703950002434186
2024-04-10,55.59726333618164,205.66278076171875,15.800000190734863,14.144499921798706,-2.009536506336333
2024-04-11,55.719932556152344,209.32884216308594,14.90999984741211,14.202499914169312,-2.0243226258432
2024-04-12,54.99336624145508,204.29661560058594,17.309999465942383,14.347999906539917,-2.1159682890063287
2024-04-15,54.86125183105469,202.1539764404297,19.229999542236328,14.588999891281128,-2.1194435330922956
2024-04-16,54.7857666015625,205.8888397216797,18.399999618530273,14.792499876022339,-2.1747080121832503
2024-04-17,55.21038818359375,196.46324157714844,18.209999084472656,15.01199984550476,-1.988286026801383
2024-04-18,55.587833404541016,190.9887237548828,18.0,15.259999847412109,-1.8537742441889526
2024-04-19,56.776771545410156,186.51673889160156,18.709999084472656,15.549499797821046,-1.5672913215931665
2024-04-22,57.135345458984375,186.2120819091797,16.940000534057617,15.743499803543092,-1.4921074535926535
2024-04-23,57.22026443481445,189.92726135253906,15.6899995803833,15.868499803543092,-1.5149919596803
2024-04-24,58.07894515991211,192.69891357421875,15.970000267028809,16.004999828338622,-1.3725643269613308
2024-04-25,58.258235931396484,194.11422729492188,15.369999885559082,16.13449983596802,-1.3518138772936754
2024-04-26,58.258235931396484,199.8934326171875,15.029999732971191,16.235499811172485,-1.4139038212752328
2024-04-29,58.541316986083984,201.74119567871094,14.670000076293945,16.28649983406067,-1.376984695547595
2024-04-30,58.28654479980469,195.24449157714844,15.649999618530273,16.33849983215332,-1.3582798338309274
2024-05-01,58.43751907348633,190.66439819335938,15.390000343322754,16.391499853134157,-1.2787954104869033
