Date,KLAC,ASML,VIX,AvgVIX,zscore
2024-02-29,671.1742553710938,933.5285034179688,13.399999618530273,13.944000101089477,-1.778332730783229
2024-03-01,705.8690795898438,972.0397338867188,13.109999656677246,13.905500078201294,-1.8495217772893036
2024-03-04,706.1052856445312,979.0043334960938,13.489999771118164,13.887500047683716,-1.9033968121297224
2024-03-05,694.35986328125,950.361328125,14.460000038146973,13.927000045776367,-1.7549850474225317
2024-03-06,703.7935180664062,984.7819213867188,14.5,13.999000024795532,-1.9651175950964324
2024-03-07,711.4662475585938,1027.4129638671875,14.4399995803833,14.079500007629395,-2.25261038362992
2024-03-08,687.8085327148438,975.3651123046875,14.739999771118164,14.17699999809265,-1.9986463066869498
2024-03-11,674.2039794921875,944.3089599609375,15.220000267028809,14.291499996185303,-1.8436356922232862
2024-03-12,687.0116577148438,965.5165405273438,13.84000015258789,14.286999988555909,-1.9256050597924703
2024-03-13,677.4796142578125,950.3024291992188,13.75,14.181999969482423,-1.8691364641972785
2024-03-14,681.0407104492188,941.4740600585938,14.399999618530273,14.18299994468689,-1.77463041300372
2024-03-15,672.7481079101562,922.27734375,14.40999984741211,14.202999925613403,-1.6780209247530178
2024-03-18,679.4373168945312,923.3858032226562,14.329999923706055,14.207499933242797,-1.6414295444079705
2024-03-19,669.9544067382812,933.754150390625,13.819999694824219,14.127499914169311,-1.788413239754358
2024-03-20,684.6016845703125,952.401611328125,13.039999961853027,14.012499904632568,-1.837497804214514
2024-03-21,701.50146484375,971.8926391601562,12.920000076293945,13.931499910354614,-1.878007106327794
2024-03-22,698.9734497070312,961.2691650390625,13.0600004196167,13.896999931335449,-1.8105479284947203
2024-03-25,688.3199462890625,960.2587280273438,13.1899995803833,13.869499921798706,-1.8748385701093846
2024-03-26,677.1943969726562,952.7744140625,13.239999771118164,13.859999895095825,-1.8907646021537428
2024-03-27,685.5066528320312,955.4326782226562,12.779999732971191,13.80699987411499,-1.855497882221516
2024-03-28,687.178955078125,951.9601440429688,13.010000228881836,13.787499904632568,-1.816480911415334
2024-04-01,699.2881469726562,974.0113525390625,13.649999618530273,13.81449990272522,-1.9099133643992667
2024-04-02,682.6145629882812,948.2718505859375,14.609999656677246,13.870499897003175,-1.8180937591588155
2024-04-03,686.1559448242188,961.5733032226562,14.329999923706055,13.863999891281129,-1.9000043182694186
2024-04-04,661.7799072265625,935.2255249023438,16.350000381469727,13.956499910354614,-1.8556406282748634
2024-04-05,671.705322265625,960.8670043945312,16.030000686645508,14.035999965667724,-1.9925009502567352
2024-04-08,679.5552368164062,963.966796875,15.1899995803833,14.058499956130982,-1.9638907757748854
2024-04-09,685.4672241210938,970.9508666992188,14.979999542236328,14.046499919891357,-1.9793811066711815
2024-04-10,675.91552734375,956.0211791992188,15.800000190734863,14.144499921798706,-1.9253116377617288
2024-04-11,689.1856689453125,973.256103515625,14.90999984741211,14.202499914169312,-1.9724952107844598
2024-04-12,669.6790161132812,943.4948120117188,17.309999465942383,14.347999906539917,-1.8678758099797264
2024-04-15,667.4263305664062,936.6087036132812,19.229999542236328,14.588999891281128,-1.828318362436318
2024-04-16,682.0046997070312,958.287109375,18.399999618530273,14.792499876022339,-1.9020148708135993
2024-04-17,648.2344360351562,890.2991333007812,18.209999084472656,15.01199984550476,-1.589740648189458
2024-04-18,633.7152099609375,872.0735473632812,18.0,15.259999847412109,-1.5431471753349573
2024-04-19,617.9169311523438,843.1459350585938,18.709999084472656,15.549499797821046,-1.4199880606840203
2024-04-22,623.3077392578125,855.4173583984375,16.940000534057617,15.743499803543092,-1.481135554987981
2024-04-23,637.64013671875,884.374267578125,15.6899995803833,15.868499803543092,-1.6144817001746758
2024-04-24,645.834228515625,875.30078125,15.970000267028809,16.004999828338622,-1.4865640260628032
2024-04-25,661.9767456054688,885.2962646484375,15.369999885559082,16.13449983596802,-1.4565752696982608
2024-04-26,694.7435302734375,903.3170166015625,15.029999732971191,16.235499811172485,-1.3776321379684793
2024-04-29,702.2883911132812,894.2738037109375,14.670000076293945,16.28649983406067,-1.254364038109904
2024-04-30,678.0502319335938,857.6090698242188,15.649999618530273,16.33849983215332,-1.1268808473208292
2024-05-01,655.1792602539062,838.3134765625,15.390000343322754,16.391499853134157,-1.128474047320278
2024-05-02,670.9281616210938,855.4564208984375,14.680000305175781,16.307999849319458,-1.1580935990499628
2024-05-03,685.231201171875,886.2724609375,13.489999771118164,16.18099980354309,-1.306448640441236
2024-05-06,706.6658325195312,901.3018798828125,13.489999771118164,16.095999813079835,-1.2806248203048536
2024-05-07,702.7310791015625,892.7501220703125,13.229999542236328,16.008499813079833,-1.2392206766525657
2024-05-08,705.4558715820312,895.94482421875,13.0,15.868499803543092,-1.2461672418974719
2024-05-09,699.08154296875,897.9795532226562,12.6899995803833,15.75749979019165,-1.3056586697880914
2024-05-10,706.5576782226562,914.4442749023438,12.550000190734863,15.519499826431275,-1.3860495024918047
2024-05-13,702.5048217773438,901.6165161132812,13.600000381469727,15.237999868392944,-1.31138534035741
2024-05-14,719.4784545898438,899.4442138671875,13.420000076293945,14.988999891281129,-1.1788264229084373
2024-05-15,748.8522338867188,921.4527587890625,12.449999809265137,14.700999927520751,-1.1546886859491923
2024-05-16,738.7587280273438,903.8773193359375,12.420000076293945,14.42199993133545,-1.0832225678462784
2024-05-17,736.9844360351562,909.2149047851562,11.989999771118164,14.085999965667725,-1.1377887820414048
2024-05-20,761.7451171875,923.4383544921875,12.149999618530273,13.846499919891357,-1.0829601269896874
2024-05-21,754.1947021484375,909.5098266601562,11.859999656677246,13.654999923706054,-1.0232765991727606
2024-05-22,760.6707763671875,906.6199340820312,12.289999961853027,13.470999908447265,-0.9562821952102447
2024-05-23,754.1552124023438,918.3369140625,12.770000457763672,13.340999937057495,-1.0938599593877794
2024-05-24,767.91552734375,939.9326171875,11.930000305175781,13.185999965667724,-1.1724524389196824
2024-05-28,774.8943481445312,974.9556884765625,12.920000076293945,13.098499965667724,-1.404053095247836
2024-05-29,761.3113403320312,941.5642700195312,14.279999732971191,13.02999997138977,-1.2302938132077972
2024-05-30,759.1133422851562,949.6638793945312,14.470000267028809,12.983999967575073,-1.309738940923402
2024-05-31,748.6649169921875,943.9923095703125,12.920000076293945,12.895999956130982,-1.335507192308029
2024-06-03,743.3619384765625,949.0347900390625,13.109999656677246,12.876999950408935,-1.411683201899267
2024-06-04,739.8233032226562,934.61474609375,13.15999984741211,12.860499954223632,-1.3208434671353904
2024-06-05,773.740966796875,1023.6026611328125,12.630000114440918,12.830499982833862,-1.7993990854310598
2024-06-06,768.1126708984375,1034.6806640625,12.579999923706055,12.809499979019165,-1.9258621120707475
2024-06-07,757.9698486328125,1010.90283203125,12.220000267028809,12.78600001335144,-1.8053235609847447
2024-06-10,783.0164184570312,1023.9663696289062,12.739999771118164,12.795499992370605,-1.7393139782096045
2024-06-11,786.7423095703125,1018.3636474609375,12.850000381469727,12.757999992370605,-1.6693839393655283
2024-06-12,815.9682006835938,1050.654052734375,12.039999961853027,12.68899998664856,-1.7281541086407786
2024-06-13,818.1564331054688,1034.77880859375,11.9399995803833,12.663499975204468,-1.5868357849508488
2024-06-14,813.040771484375,1010.3916625976562,12.65999984741211,12.675499963760377,-1.4273080084712884
2024-06-17,836.73681640625,1034.5430908203125,12.75,12.713499975204467,-1.4587932120439193
2024-06-18,850.9603881835938,1043.301513671875,12.300000190734863,12.721000003814698,-1.4319802821804557
2024-06-20,817.7227783203125,1032.842529296875,13.279999732971191,12.792000007629394,-1.5743562940423217
2024-06-21,804.8692626953125,1018.943359375,13.199999809265137,12.8375,-1.5509158439565507
2024-06-24,782.6221313476562,984.9427490234375,13.329999923706055,12.86549997329712,-1.4311351340943035
2024-06-25,806.337890625,1005.909423828125,12.84000015258789,12.910999965667724,-1.437117218566133
2024-06-26,801.6658325195312,999.2841186523438,12.550000190734863,12.892499971389771,-1.4160653600397097
2024-06-27,803.2132568359375,1010.499755859375,12.239999771118164,12.79049997329712,-1.494900044576211
2024-06-28,812.7154541015625,1005.3097534179688,12.4399995803833,12.688999938964844,-1.3890352805626214
2024-07-01,815.948486328125,1015.8864135742188,12.220000267028809,12.653999948501587,-1.4513343247655623
2024-07-02,827.1065063476562,1030.0411376953125,12.029999732971191,12.599999952316285,-1.4883232675357723
2024-07-03,841.123046875,1053.1605224609375,12.09000015258789,12.546499967575073,-1.577313331926106
2024-07-05,842.9762573242188,1056.1781005859375,12.479999542236328,12.538999938964844,-1.5887671878591298
2024-07-08,854.1539916992188,1059.0386962890625,12.369999885559082,12.528499937057495,-1.5356549816079101
2024-07-09,862.3846435546875,1041.915283203125,12.510000228881836,12.542999935150146,-1.343364582275676
2024-07-10,879.5849609375,1080.2313232421875,12.850000381469727,12.548499965667725,-1.531790313859713
2024-07-11,840.7485961914062,1044.40234375,12.920000076293945,12.551999950408936,-1.5100896341021894
2024-07-12,845.4502563476562,1066.7747802734375,12.460000038146973,12.572999954223633,-1.6563797066358923
2024-07-15,845.8445434570312,1045.5130615234375,13.119999885559082,12.631999969482422,-1.484334839865979
2024-07-16,854.7750854492188,1049.9952392578125,13.1899995803833,12.658499956130981,-1.4593988354523248
2024-07-17,770.567138671875,916.1840209960938,14.479999542236328,12.744999933242799,-0.965269763205394
2024-07-18,775.8012084960938,908.4088745117188,15.930000305175781,12.926499938964843,-0.8677936629437732
2024-07-19,751.6416625976562,880.1190185546875,16.520000457763672,13.088499975204467,-0.8064896560070092
2024-07-22,797.9300537109375,925.2274169921875,14.90999984741211,13.173999977111816,-0.851507860258576
2024-07-23,796.1064453125,916.9213256835938,14.720000267028809,13.243499994277954,-0.7977255199338311
2024-07-24,744.958740234375,857.8843383789062,18.040000915527344,13.503500032424927,-0.67475013460709
2024-07-25,751.8980712890625,847.9367065429688,18.459999084472656,13.798999977111816,-0.5483892531588584
2024-07-26,776.12646484375,873.2579956054688,16.389999389648438,14.00649995803833,-0.5855786235831751
2024-07-29,767.4029541015625,857.3073120117188,16.600000381469727,14.214499998092652,-0.5177524923498669
2024-07-30,748.0340576171875,847.1542358398438,17.690000534057617,14.488000011444091,-0.5683937133630388
2024-07-31,811.2959594726562,922.4511108398438,16.360000610351562,14.70450005531311,-0.738634799560201
2024-08-01,745.3235473632812,870.2671508789062,18.59000015258789,15.029500055313111,-0.7709125877434218
2024-08-02,686.211181640625,797.0382690429688,23.389999389648438,15.575000047683716,-0.5889685547119434
2024-08-05,693.4166870117188,807.8709106445312,38.56999969482422,16.885000038146973,-0.6263327428946401
2024-08-06,705.9744873046875,830.1863403320312,27.709999084472656,17.644999980926514,-0.7188237916114968
2024-08-07,687.7390747070312,823.6275634765625,27.850000381469727,18.394999980926514,-0.7904000419349402
2024-08-08,741.5285034179688,863.3145751953125,23.790000915527344,18.938500022888185,-0.7412986241765337
2024-08-09,736.0973510742188,847.4594116210938,20.3700008392334,19.334000062942504,-0.6518775543945516
2024-08-12,746.7034301757812,839.8863525390625,20.709999084472656,19.713500022888184,-0.5195341289057068
2024-08-13,782.4743041992188,856.2634887695312,18.1200008392334,19.96000008583069,-0.4070997817493716
2024-08-14,782.5333862304688,866.199951171875,16.190000534057617,20.045500135421754,-0.4858509280233338
2024-08-15,825.7364501953125,914.1295776367188,15.229999542236328,20.01050009727478,-0.5742926480554417
2024-08-16,809.32421875,904.6854858398438,14.800000190734863,19.92450008392334,-0.6105051245177626
2024-08-19,810.1932983398438,918.955078125,14.649999618530273,19.91150007247925,-0.7182732535693703
2024-08-20,801.4242553710938,912.0911254882812,15.880000114440918,19.969500064849854,-0.7231397928118947
2024-08-21,816.7996215820312,929.2559204101562,16.270000457763672,19.88100004196167,-0.755469788649227
2024-08-22,788.5374755859375,893.902099609375,17.549999237060547,19.835500049591065,-0.6657528830749451
2024-08-23,807.6159057617188,893.4589233398438,15.859999656677246,19.809000062942506,-0.5326758801846542
2024-08-26,788.981689453125,869.8732299804688,16.149999618530273,19.786500024795533,-0.4713263057472775
2024-08-27,802.6290283203125,876.3433837890625,15.430000305175781,19.67350001335144,-0.4301981257406222
2024-08-28,794.2155151367188,874.6199340820312,17.110000610351562,19.71100001335144,-0.4735989928185848
2024-08-29,785.802001953125,874.206298828125,15.649999618530273,19.56399998664856,-0.5274336397172398
2024-08-30,809.1859741210938,890.1204223632812,15.0,19.144500017166138,-0.4954207877262263
2024-09-03,732.1611938476562,832.5300903320312,20.719999313354492,18.25199999809265,-0.5596802563560672
2024-09-04,735.7951049804688,799.1358642578125,21.31999969482422,17.932500028610228,-0.2689919500642539
2024-09-05,718.9583129882812,783.4974975585938,19.899999618530273,17.534999990463255,-0.2587446477869793
2024-09-06,694.0140380859375,741.338623046875,22.3799991607666,17.46449990272522,-0.09229066132869357
2024-09-09,701.0154418945312,738.413818359375,19.450000762939453,17.41849989891052,-0.021451049651322596
2024-09-10,704.540771484375,739.9501342773438,19.079999923706055,17.336999940872193,-0.009751343372443268
2024-09-11,739.458740234375,787.9684448242188,17.690000534057617,17.315499925613402,-0.15515712242319515
2024-09-12,724.113037109375,787.9979248046875,17.06999969482422,17.359499883651733,-0.2595926484039991
2024-09-13,742.105224609375,803.941650390625,16.559999465942383,17.425999879837036,-0.26442700331617447
2024-09-16,727.1940307617188,790.8242797851562,17.139999389648438,17.542999839782716,-0.2611863327946495
2024-09-17,730.3539428710938,793.4340209960938,17.610000610351562,17.690999889373778,-0.26051863167420375
2024-09-18,721.9009399414062,775.8555297851562,18.229999542236328,17.80849986076355,-0.17788882871322026
2024-09-19,762.7736206054688,815.5621337890625,16.329999923706055,17.81149983406067,-0.21665103488031975
2024-09-20,749.36328125,783.182373046875,16.149999618530273,17.741499853134155,-0.049778005362829905
2024-09-23,751.753173828125,791.2772827148438,15.890000343322754,17.742999887466432,-0.09803291143066672
2024-09-24,760.7097778320312,801.6175537109375,15.390000343322754,17.704999923706055,-0.11958460721705669
2024-09-25,762.4082641601562,805.7340087890625,15.40999984741211,17.70399990081787,-0.1408425581430576
2024-09-26,794.4920043945312,839.4727783203125,15.369999885559082,17.616999864578247,-0.1917447506985186
2024-09-27,772.6190185546875,828.7385864257812,16.959999084472656,17.682499837875366,-0.254760209972246
2024-09-30,764.7288208007812,820.5748291015625,16.729999542236328,17.768999814987183,-0.24330515370397957
2024-10-01,744.2678833007812,809.8405151367188,19.260000228881836,17.69599986076355,-0.29673152237503964
2024-10-02,767.6420288085938,819.5308227539062,18.899999618530273,17.574999856948853,-0.2152074383364852
2024-10-03,764.876953125,819.7474365234375,20.489999771118164,17.604499864578248,-0.23570842109830095
2024-10-04,777.5465698242188,820.3284912109375,19.209999084472656,17.44599986076355,-0.15430753437567069
2024-10-07,771.8980712890625,804.8181762695312,22.639999389648438,17.605499792099,-0.06910930394315334
2024-10-08,774.1002197265625,811.7214965820312,21.420000076293945,17.722499799728393,-0.10914701700495798
2024-10-09,794.5711059570312,833.0322875976562,20.860000610351562,17.88099980354309,-0.13990367843724494
2024-10-10,788.004150390625,821.2838745117188,20.93000030517578,18.07399983406067,-0.09090870256716788
2024-10-11,793.6823120117188,827.901611328125,20.459999084472656,18.268999814987183,-0.10506860897330512
2024-10-14,819.2782592773438,859.001220703125,19.700000762939453,18.396999883651734,-0.17900119746316745
2024-10-15,698.87255859375,719.3187866210938,20.639999389648438,18.548499822616577,0.1161063786563693
2024-10-16,674.0567626953125,673.1223754882812,19.579999923706055,18.615999841690062,0.31559515946114797
2024-10-17,661.8710327148438,689.942626953125,19.110000610351562,18.75499987602234,0.09886385011001628
2024-10-18,670.0376586914062,712.2578735351562,18.030000686645508,18.8489999294281,-0.023442777603912775
2024-10-21,665.1890258789062,703.2372436523438,18.3700008392334,18.97299995422363,0.015490886900972183
2024-10-22,661.703125,709.943603515625,18.200000762939453,19.11349997520447,-0.06160097314988665
2024-10-23,656.3212280273438,697.8406372070312,19.239999771118164,19.30499997138977,-0.0017348730148202033
2024-10-24,657.8320922851562,699.997314453125,19.079999923706055,19.49049997329712,-0.008655531182757923
2024-10-25,664.6557006835938,700.8737182617188,20.329999923706055,19.65900001525879,0.030696970300212085
2024-10-28,665.919677734375,697.8702392578125,19.799999237060547,19.8125,0.06320490224006574
2024-10-29,687.5261840820312,705.8960571289062,19.34000015258789,19.816499996185303,0.14598539681351652
2024-10-30,683.1515502929688,674.9908447265625,20.350000381469727,19.889000034332277,0.36246682615981757
2024-10-31,657.9012451171875,663.8565063476562,23.15999984741211,20.022500038146973,0.27970613233372377
2024-11-01,661.0118408203125,666.0084228515625,21.8799991607666,20.15600004196167,0.2836859252003575
2024-11-04,655.076904296875,662.4845581054688,21.979999542236328,20.123000049591063,0.2714569661432149
2024-11-05,661.9500122070312,667.7161254882812,20.489999771118164,20.076500034332277,0.27645301917507836
2024-11-06,661.288330078125,652.8802490234375,16.270000457763672,19.84700002670288,0.3901403549097185
2024-11-07,677.5722045898438,668.4563598632812,15.199999809265137,19.56050000190735,0.37663454212938696
2024-11-08,678.81640625,660.81640625,14.9399995803833,19.28450002670288,0.44594163612573284
2024-11-11,657.7037353515625,662.6326293945312,14.970000267028809,19.048000001907347,0.288114212622937
2024-11-12,656.4693603515625,660.5300903320312,14.710000038146973,18.751500034332274,0.2964810371314722
2024-11-13,636.4921875,664.7054443359375,14.020000457763672,18.473500061035157,0.12757142224220178
2024-11-14,636.9366455078125,684.0027465820312,14.3100004196167,18.233500051498414,-0.023129942307474984
2024-11-15,606.7785034179688,650.1165161132812,16.139999389648438,18.13899998664856,0.04202213544287794
2024-11-18,614.2052612304688,656.6311645507812,15.579999923706055,17.99949994087219,0.040556767158533194
2024-11-19,609.6500244140625,653.6008911132812,16.350000381469727,17.906999921798707,0.03376439979270543
2024-11-20,610.8087768554688,649.9190063476562,17.15999984741211,17.802999925613403,0.07096190915075017
2024-11-21,626.9793090820312,663.4715576171875,16.8700008392334,17.692499971389772,0.07280584066127689
2024-11-22,633.306884765625,664.1823120117188,15.239999771118164,17.437999963760376,0.11010970878983271
2024-11-25,638.3768920898438,675.6224365234375,14.600000381469727,17.178000020980836,0.05340590494697197
2024-11-26,625.3057861328125,663.2840576171875,14.100000381469727,16.916000032424925,0.06293584852118268
2024-11-27,625.9692993164062,661.8132934570312,14.100000381469727,16.603500032424925,0.07915712904774562
2024-11-29,640.7139282226562,677.7348022460938,13.510000228881836,16.121000051498413,0.052448113934949185
2024-12-02,659.5284423828125,702.2734985351562,13.34000015258789,15.694000101089477,-0.015268672793516975
2024-12-03,659.2213745117188,708.7782592773438,13.300000190734863,15.260000133514405,-0.06916965139306314
2024-12-04,659.7164916992188,710.6142578125,13.449999809265137,14.908000135421753,-0.08043297802318064
2024-12-05,636.3370361328125,702.3031005859375,13.539999961853027,14.77150011062622,-0.17297921772511723
2024-12-06,642.0111083984375,699.8157348632812,12.770000457763672,14.650000143051148,-0.11463704990305185
2024-12-09,646.0017700195312,697.387451171875,14.1899995803833,14.612500143051147,-0.06819624825458676
2024-12-10,635.604248046875,696.1536865234375,14.180000305175781,14.573000144958495,-0.12896972616770688
2024-12-11,642.5062866210938,705.1952514648438,13.579999923706055,14.51650013923645,-0.15412708022013824
2024-12-12,640.2881469726562,703.8824462890625,13.920000076293945,14.511500120162964,-0.15873113191730148
2024-12-13,647.3782348632812,709.2915649414062,13.8100004196167,14.486500120162964,-0.1536760832009952
2024-12-16,649.7250366210938,713.0425415039062,14.6899995803833,14.414000129699707,-0.16762048457732812
2024-12-17,648.4872436523438,725.6868896484375,15.869999885559082,14.428500127792358,-0.27674829677742063
2024-12-18,624.6126708984375,710.1898193359375,27.6200008392334,14.992000150680543,-0.3154146160643707
2024-12-19,616.1064453125,701.0791625976562,24.09000015258789,15.338500165939331,-0.30059966939027827
2024-12-20,623.226318359375,696.5582885742188,18.360000610351562,15.41300015449524,-0.21624158353166892
2024-12-23,641.66455078125,711.7197875976562,16.780000686645508,15.490000200271606,-0.21181609941146637
2024-12-24,644.1798095703125,710.406982421875,14.270000457763672,15.473500204086303,-0.1842793366121999
2024-12-26,642.2190551757812,706.6068115234375,14.729999542236328,15.505000162124634,-0.16732171440253718
2024-12-27,638.5155639648438,704.3660888671875,15.949999809265137,15.597500133514405,-0.17461998181721633
2024-12-30,627.4546508789062,687.1515502929688,17.399999618530273,15.792000102996827,-0.11259765186607566
2024-12-31,623.968994140625,684.1212158203125,17.350000381469727,15.992500114440919,-0.11212684950375958
2025-01-02,630.4055786132812,691.3663940429688,17.93000030517578,16.224000120162962,-0.12613499967786002
2025-01-03,650.596435546875,705.1260986328125,16.1299991607666,16.358000087738038,-0.09864233222378092
2025-01-06,683.5614624023438,758.5761108398438,16.040000915527344,16.483000135421754,-0.3005771127385228
2025-01-07,682.5712280273438,747.7875366210938,17.81999969482422,16.73550009727478,-0.22136090404803327
2025-01-08,679.5015869140625,734.36328125,17.700000762939453,16.911000156402586,-0.13526889423829344
2025-01-10,676.3921508789062,729.4574584960938,19.540000915527344,17.179000186920167,-0.11730362046300995
2025-01-13,684.2447509765625,718.0073852539062,19.190000534057617,17.459500217437743,0.027226774679317063
2025-01-14,694.4144897460938,726.7726440429688,18.709999084472656,17.69900016784668,0.026458834473170156
2025-01-15,709.2581787109375,716.9117431640625,16.1200008392334,17.814500188827516,0.20580115592584858
2025-01-16,739.9655151367188,740.5818481445312,16.600000381469727,17.910000228881835,0.2257583075041104
2025-01-17,750.0758056640625,746.5536499023438,15.970000267028809,17.915000247955323,0.2468389483453793
2025-01-21,759.7504272460938,753.1373901367188,15.0600004196167,17.287000226974488,0.260086693928947
2025-01-22,764.3748779296875,756.799560546875,15.100000381469727,16.837500238418578,0.26231544486888586
2025-01-23,753.5218505859375,736.5941162109375,15.020000457763672,16.670500230789184,0.34957445842749885
2025-01-24,742.50048828125,722.784912109375,14.850000381469727,16.574000215530397,0.3847389779218728
2025-01-27,695.8504028320312,681.2290649414062,17.899999618530273,16.755500173568727,0.39900212299968646
2025-01-28,696.0582885742188,674.5169677734375,16.40999984741211,16.839500188827515,0.4538812431452782
2025-01-29,706.0101318359375,703.4382934570312,16.559999465942383,16.870000171661378,0.2910736259378194
2025-01-30,735.1826171875,727.463623046875,15.84000015258789,16.792000198364256,0.29777913735703093
2025-01-31,731.0335083007812,729.7537231445312,16.43000030517578,16.74600019454956,0.25136319317680283
2025-02-03,732.9843139648438,721.6102294921875,18.6200008392334,16.780500221252442,0.32947940572955264
2025-02-04,742.0054321289062,721.9557495117188,17.209999084472656,16.834500217437743,0.3879824192773171
2025-02-05,751.7394409179688,732.9913330078125,15.770000457763672,16.821000194549562,0.36617072055924044
2025-02-06,754.3833618164062,729.5759887695312,15.5,16.70500020980835,0.41132962906229525
2025-02-07,740.4011840820312,718.293701171875,16.540000915527344,16.647000217437743,0.4062605348615651
2025-02-10,744.1244506835938,734.4620361328125,15.8100004196167,16.46050019264221,0.30274787102194467
2025-02-11,751.214599609375,744.8184814453125,16.020000457763672,16.302000188827513,0.2683936934102772
2025-02-12,743.223388671875,747.9739379882812,15.890000343322754,16.16100025177002,0.18899573694928065
2025-02-13,756.8193359375,768.5681762695312,15.100000381469727,16.110000228881837,0.11726467922854689
2025-02-14,743.4114990234375,743.4039916992188,14.770000457763672,16.018500232696532,0.22667653449777295
2025-02-18,750.8482055664062,736.1534423828125,15.350000381469727,15.98750023841858,0.3349301615252828
2025-02-19,767.1870727539062,736.7271728515625,15.270000457763672,15.998000240325927,0.4413044081569926
2025-02-20,770.0390625,735.0357055664062,15.65999984741211,16.026000213623046,0.47414401200907974
2025-02-21,746.936767578125,729.2194213867188,18.209999084472656,16.185500144958496,0.3636059802113349
2025-02-24,732.0198974609375,727.9829711914062,18.979999542236328,16.392000102996825,0.2721665289327373
2025-02-25,719.5146484375,722.2755126953125,19.43000030517578,16.4685001373291,0.23271787651346726
2025-02-26,732.9627075195312,738.8341064453125,19.100000381469727,16.603000164031982,0.1921299471704804
2025-02-27,693.89892578125,690.1376953125,21.1299991607666,16.831500148773195,0.3147863905477449
2025-02-28,703.506103515625,701.3944091796875,19.6299991607666,17.021000099182128,0.2903519907113016
2025-03-03,685.9492797851562,692.2742919921875,22.780000686645508,17.338500118255617,0.24378674961768387
2025-03-04,693.7400512695312,700.5436401367188,23.510000228881836,17.583000087738036,0.23081544697135345
2025-03-05,710.4236450195312,731.7318725585938,21.93000030517578,17.819000148773192,0.09566006409743538
2025-03-06,686.9218139648438,707.0919189453125,24.8700008392334,18.27400016784668,0.13235554034240585
2025-03-07,705.9376220703125,724.2833862304688,23.3700008392334,18.66750020980835,0.12453247621177745
2025-03-10,673.2554321289062,675.7057495117188,27.860000610351562,19.23350019454956,0.28957519016278604
2025-03-11,659.2218017578125,682.7288818359375,26.920000076293945,19.78900017738342,0.1383385708113701
2025-03-12,675.2701416015625,695.7462158203125,24.229999542236328,20.199500131607056,0.14361624752419166
2025-03-13,676.371826171875,687.0613403320312,24.65999984741211,20.638000106811525,0.2202793056122377
2025-03-14,707.634765625,706.2610473632812,21.770000457763672,20.97150011062622,0.27961962396764406
2025-03-17,712.8849487304688,722.4140014648438,20.510000228881836,21.25850009918213,0.1865975799404086
2025-03-18,704.6573486328125,723.1854858398438,21.700000762939453,21.576000118255614,0.1245848436159035
2025-03-19,714.1950073242188,726.9443359375,19.899999618530273,21.807500076293945,0.15940522003531768
2025-03-20,711.0687255859375,726.1035766601562,19.799999237060547,22.014500045776366,0.14487443939977646
2025-03-21,701.1737060546875,708.4568481445312,19.280000686645508,22.06800012588501,0.21825620091515224
2025-03-24,722.25390625,719.9509887695312,17.479999542236328,21.99300012588501,0.2698348373032769
2025-03-25,716.4181518554688,718.8629150390625,17.149999618530273,21.879000091552733,0.23887621130244818
2025-03-26,700.23095703125,698.1102905273438,18.329999923706055,21.84050006866455,0.294273809525032
