Date,BAC,TXN,VIX,AvgVIX,zscore
2024-09-09,38.14748001098633,191.34210205078125,19.450000762939453,17.41849989891052,-1.1494117567124262
2024-09-10,37.96384811401367,190.03904724121094,19.079999923706055,17.336999940872193,-1.1488963006360833
2024-09-11,37.6932258605957,192.5215301513672,17.690000534057617,17.315499925613402,-1.2556433919814685
2024-09-12,37.48059844970703,186.40565490722656,17.06999969482422,17.359499883651733,-1.142552621454344
2024-09-13,37.35495376586914,190.16265869140625,16.559999465942383,17.425999879837036,-1.2557075014794752
2024-09-16,37.789878845214844,188.77403259277344,17.139999389648438,17.542999839782716,-1.14766259343688
2024-09-17,38.22480010986328,191.5513458251953,17.610000610351562,17.690999889373778,-1.1413409237771046
2024-09-18,38.292457580566406,190.90455627441406,18.229999542236328,17.80849986076355,-1.1140148437678494
2024-09-19,39.500572204589844,197.4579620361328,16.329999923706055,17.81149983406067,-1.0680970949620197
2024-09-20,38.92068099975586,193.3680419921875,16.149999618530273,17.741499853134155,-1.0670797050576586
2024-09-23,38.53407669067383,193.89117431640625,15.890000343322754,17.742999887466432,-1.1457544408258513
2024-09-24,38.12815475463867,194.9279327392578,15.390000343322754,17.704999923706055,-1.2402636430753322
2024-09-25,37.934852600097656,195.04205322265625,15.40999984741211,17.70399990081787,-1.27600072904114
2024-09-26,38.19580841064453,199.03684997558594,15.369999885559082,17.616999864578247,-1.3290615565377693
2024-09-27,38.079830169677734,198.9227294921875,16.959999084472656,17.682499837875366,-1.3460447953570207
2024-09-30,38.35044479370117,196.47828674316406,16.729999542236328,17.768999814987183,-1.2402278571431797
2024-10-01,37.905860900878906,191.7510986328125,19.260000228881836,17.69599986076355,-1.2005852028797563
2024-10-02,37.91551971435547,193.49168395996094,18.899999618530273,17.574999856948853,-1.241439811047254
2024-10-03,37.934852600097656,191.8176727294922,20.489999771118164,17.604499864578248,-1.197268826629948
2024-10-04,38.76603698730469,192.806884765625,19.209999084472656,17.44599986076355,-1.0797383581484101
2024-10-07,38.621063232421875,191.4372100830078,22.639999389648438,17.605499792099,-1.0710064836271693
2024-10-08,38.59206771850586,192.331298828125,21.420000076293945,17.722499799728393,-1.0977806713698408
2024-10-09,38.84335708618164,194.95645141601562,20.860000610351562,17.88099980354309,-1.1190457151138977
2024-10-10,38.63072967529297,192.57858276367188,20.93000030517578,18.07399983406067,-1.0972284065189748
2024-10-11,40.54438781738281,195.089599609375,20.459999084472656,18.268999814987183,-0.8323370500162672
2024-10-14,40.5057258605957,198.46617126464844,19.700000762939453,18.396999883651734,-0.921375473784669
2024-10-15,40.7280158996582,190.0770721435547,20.639999389648438,18.548499822616577,-0.6786412671428045
2024-10-16,41.36590576171875,190.8855743408203,19.579999923706055,18.615999841690062,-0.5896475106114484
2024-10-17,41.17259979248047,188.6123046875,19.110000610351562,18.75499987602234,-0.5670907100522072
2024-10-18,40.90198516845703,188.77403259277344,18.030000686645508,18.8489999294281,-0.6171690396583693
2024-10-21,40.36075210571289,186.2059326171875,18.3700008392334,18.97299995422363,-0.6467212550795605
2024-10-22,40.88265609741211,184.49383544921875,18.200000762939453,19.11349997520447,-0.5159513981635419
2024-10-23,40.92131042480469,191.88427734375,19.239999771118164,19.30499997138977,-0.6898198041627223
2024-10-24,41.2209358215332,196.51632690429688,19.079999923706055,19.49049997329712,-0.7518492027908807
2024-10-25,40.48639678955078,196.82069396972656,20.329999923706055,19.65900001525879,-0.8844915877021355
2024-10-28,41.19193649291992,195.7744598388672,19.799999237060547,19.8125,-0.7386777895666163
2024-10-29,41.104949951171875,201.02479553222656,19.34000015258789,19.816499996185303,-0.8817066600625503
2024-10-30,40.89232635498047,197.77183532714844,20.350000381469727,19.889000034332277,-0.8385209926289885
2024-10-31,40.41874313354492,194.507080078125,23.15999984741211,20.022500038146973,-0.8395308231230783
2024-11-01,40.36075210571289,196.19210815429688,21.8799991607666,20.15600004196167,-0.8905605288611755
2024-11-04,39.94515609741211,194.98577880859375,21.979999542236328,20.123000049591063,-0.9319477783961809
2024-11-05,40.47672653198242,193.83689880371094,20.489999771118164,20.076500034332277,-0.8132826259218001
2024-11-06,43.888450622558594,205.8140869140625,16.270000457763672,19.84700002670288,-0.5241710397641409
2024-11-07,43.269901275634766,208.2746124267578,15.199999809265137,19.56050000190735,-0.6896900718074122
2024-11-08,43.61783218383789,210.90750122070312,14.9399995803833,19.28450002670288,-0.6946703773678807
2024-11-11,44.536006927490234,206.6757354736328,14.970000267028809,19.048000001907347,-0.43482724029115166
2024-11-12,44.32337188720703,203.71734619140625,14.710000038146973,18.751500034332274,-0.3988362631985079
2024-11-13,44.333038330078125,196.95802307128906,14.020000457763672,18.473500061035157,-0.23214149648547522
2024-11-14,44.36203384399414,197.2261199951172,14.3100004196167,18.233500051498414,-0.23374519059175983
2024-11-15,45.183555603027344,192.55397033691406,16.139999389648438,18.13899998664856,0.0203755122628243
2024-11-18,45.15456008911133,198.35586547851562,15.579999923706055,17.99949994087219,-0.12623593881779102
2024-11-19,44.854942321777344,192.50611877441406,16.350000381469727,17.906999921798707,-0.03447189620608537
2024-11-20,44.51667404174805,189.74879455566406,17.15999984741211,17.802999925613403,-0.024806062086563205
2024-11-21,44.90327072143555,189.7583465576172,16.8700008392334,17.692499971389772,0.040860455876053955
2024-11-22,45.425174713134766,189.56686401367188,15.239999771118164,17.437999963760376,0.13450042615572155
2024-11-25,45.90842056274414,194.28688049316406,14.600000381469727,17.178000020980836,0.1016232522320789
2024-11-26,46.15004348754883,192.39120483398438,14.100000381469727,16.916000032424925,0.18909860785037694
2024-11-27,46.16937255859375,190.70616149902344,14.100000381469727,16.603500032424925,0.2335383204455799
2024-11-29,45.91808319091797,192.46780395507812,13.510000228881836,16.121000051498413,0.14768799116525577
2024-12-02,45.46383285522461,193.1858673095703,13.34000015258789,15.694000101089477,0.052722464508993316
2024-12-03,45.25120544433594,188.82965087890625,13.300000190734863,15.260000133514405,0.12284644303580947
2024-12-04,44.8162841796875,188.2743377685547,13.449999809265137,14.908000135421753,0.06226867762697826
2024-12-05,45.425174713134766,184.77024841308594,13.539999961853027,14.77150011062622,0.25162266782973425
2024-12-06,45.434898376464844,184.87554931640625,12.770000457763672,14.650000143051148,0.25070897156635163
2024-12-09,44.618526458740234,185.21063232421875,14.1899995803833,14.612500143051147,0.1033672379801686
2024-12-10,44.46302032470703,182.0799102783203,14.180000305175781,14.573000144958495,0.1533044470889804
2024-12-11,44.78374481201172,183.53517150878906,13.579999923706055,14.51650013923645,0.17244143798364792
2024-12-12,44.78374481201172,183.54476928710938,13.920000076293945,14.511500120162964,0.17220708247018354
2024-12-13,44.38527297973633,183.4298858642578,13.8100004196167,14.486500120162964,0.10708826037758679
2024-12-16,44.19089889526367,181.3905792236328,14.6899995803833,14.414000129699707,0.12375015387403693
2024-12-17,43.78271484375,180.10765075683594,15.869999885559082,14.428500127792358,0.08549672890135757
2024-12-18,42.27631759643555,177.1205596923828,27.6200008392334,14.992000150680543,-0.09834779420991724
2024-12-19,42.159698486328125,176.6131134033203,24.09000015258789,15.338500165939331,-0.1058361713473976
2024-12-20,42.927467346191406,178.91087341308594,18.360000610351562,15.41300015449524,-0.03106730361267255
2024-12-23,42.65534591674805,182.0416259765625,16.780000686645508,15.490000200271606,-0.15389918961343274
2024-12-24,43.131561279296875,184.24366760253906,14.270000457763672,15.473500204086303,-0.1264916761245571
2024-12-26,43.29677963256836,183.56387329101562,14.729999542236328,15.505000162124634,-0.0817293456990741
2024-12-27,43.092689514160156,183.0373077392578,15.949999809265137,15.597500133514405,-0.10366129270086033
2024-12-30,42.674781799316406,179.95448303222656,17.399999618530273,15.792000102996827,-0.09962292878887992
2024-12-31,42.713661193847656,179.5236358642578,17.350000381469727,15.992500114440919,-0.08247520856024061
2025-01-02,43.04409408569336,178.98748779296875,17.93000030517578,16.224000120162962,-0.01305770875288044
2025-01-03,43.54947280883789,182.39585876464844,16.1299991607666,16.358000087738038,-0.010134740354427718
2025-01-06,44.12287139892578,183.99473571777344,16.040000915527344,16.483000135421754,0.048566632286239184
2025-01-07,44.78374481201172,184.02346801757812,17.81999969482422,16.73550009727478,0.1605183683709851
2025-01-08,44.91008377075195,183.49688720703125,17.700000762939453,16.911000156402586,0.19491214958130967
2025-01-10,43.84102249145508,182.0511932373047,19.540000915527344,17.179000186920167,0.047979118600086086
2025-01-13,43.79243850708008,182.95115661621094,19.190000534057617,17.459500217437743,0.01772241062422892
2025-01-14,44.4921760559082,185.25851440429688,18.709999084472656,17.69900016784668,0.08066022009477751
2025-01-15,45.77505111694336,189.09771728515625,16.1200008392334,17.814500188827516,0.20559627385741858
2025-01-16,45.32798385620117,179.3896026611328,16.600000381469727,17.910000228881835,0.36643829732315714
2025-01-17,45.2210807800293,184.22451782226562,15.970000267028809,17.915000247955323,0.23015803642822372
2025-01-21,45.3474235534668,186.9148406982422,15.0600004196167,17.287000226974488,0.18600313178369113
2025-01-22,44.50189971923828,188.65731811523438,15.100000381469727,16.837500238418578,-0.0006731853778773973
2025-01-23,45.08501434326172,192.06568908691406,15.020000457763672,16.670500230789184,0.015500742348488946
2025-01-24,45.21136474609375,177.618408203125,14.850000381469727,16.574000215530397,0.3898077230165364
2025-01-27,45.76533126831055,179.0640869140625,17.899999618530273,16.755500173568727,0.4489374271469229
2025-01-28,45.522361755371094,172.87924194335938,16.40999984741211,16.839500188827515,0.5585401257931977
2025-01-29,45.434898376464844,172.59201049804688,16.559999465942383,16.870000171661378,0.550644534866496
2025-01-30,45.40574264526367,177.3790283203125,15.84000015258789,16.792000198364256,0.4287867261353694
2025-01-31,44.99755096435547,178.05418395996094,16.43000030517578,16.74600019454956,0.3427201226412974
2025-02-03,44.91008377075195,174.5145263671875,18.6200008392334,16.780500221252442,0.4142405937782669
2025-02-04,45.396018981933594,174.14801025390625,17.209999084472656,16.834500217437743,0.506023194841647
2025-02-05,45.784767150878906,175.1414337158203,15.770000457763672,16.821000194549562,0.5480325964382865
2025-02-06,46.39704895019531,176.77142333984375,15.5,16.70500020980835,0.6126023504239864
2025-02-07,46.06660461425781,173.60787963867188,16.540000915527344,16.647000217437743,0.6335208026421172
2025-02-10,45.357139587402344,173.90689086914062,15.8100004196167,16.46050019264221,0.5052833412297515
2025-02-11,45.4737663269043,172.884521484375,16.020000457763672,16.302000188827513,0.5501275738418888
2025-02-12,44.91008377075195,173.5982666015625,15.890000343322754,16.16100025177002,0.43661353475202275
2025-02-13,45.026710510253906,174.37948608398438,15.100000381469727,16.110000228881837,0.43741830521557984
2025-02-14,45.638980865478516,176.53030395507812,14.770000457763672,16.018500232696532,0.48926868912483634
2025-02-18,45.2210807800293,179.8385009765625,15.350000381469727,15.98750023841858,0.3372544076542149
2025-02-19,44.71570587158203,189.3483428955078,15.270000457763672,15.998000240325927,0.018899255582504115
2025-02-20,44.02568054199219,196.71702575683594,15.65999984741211,16.026000213623046,-0.27864949504184844
2025-02-21,43.54947280883789,194.82664489746094,18.209999084472656,16.185500144958496,-0.313665741977193
2025-02-24,43.20930480957031,193.61138916015625,18.979999542236328,16.392000102996825,-0.3419774765227907
2025-02-25,42.70393753051758,192.8783721923828,19.43000030517578,16.4685001373291,-0.41022444150260307
2025-02-26,42.70393753051758,191.20016479492188,19.100000381469727,16.603000164031982,-0.3692465044003414
2025-02-27,42.87887191772461,184.50662231445312,21.1299991607666,16.831500148773195,-0.17598616710044807
2025-02-28,44.80318069458008,189.0300750732422,19.6299991607666,17.021000099182128,0.04158168676722726
2025-03-03,44.27836990356445,187.4868927001953,22.780000686645508,17.338500118255617,-0.010197281229726577
2025-03-04,41.46966552734375,187.92091369628906,23.510000228881836,17.583000087738036,-0.49957034525869365
2025-03-05,41.10035705566406,188.625,21.93000030517578,17.819000148773192,-0.5797152878553862
2025-03-06,40.293704986572266,182.61622619628906,24.8700008392334,18.27400016784668,-0.5704978759493204
2025-03-07,40.48930740356445,183.75430297851562,23.3700008392334,18.66750020980835,-0.5649444408854148
2025-03-10,38.95384216308594,179.86741638183594,27.860000610351562,19.23350019454956,-0.7317730080979021
2025-03-11,38.738677978515625,171.0423583984375,26.920000076293945,19.78900017738342,-0.552962692490523
2025-03-12,39.032081604003906,169.46058654785156,24.229999542236328,20.199500131607056,-0.4643255374307393
2025-03-13,38.79735565185547,167.4351806640625,24.65999984741211,20.638000106811525,-0.45488149827570773
2025-03-14,39.99052047729492,170.155029296875,21.770000457763672,20.97150011062622,-0.3179055262118553
2025-03-17,40.52842330932617,173.5982666015625,20.510000228881836,21.25850009918213,-0.3102898124353416
2025-03-18,40.73380661010742,173.0774383544922,21.700000762939453,21.576000118255614,-0.2625624976471062
2025-03-19,41.28148651123047,175.28611755371094,19.899999618530273,21.807500076293945,-0.22313512329057797
2025-03-20,41.54555130004883,174.2637481689453,19.799999237060547,22.014500045776366,-0.153158415557042
2025-03-21,41.535770416259766,172.64340209960938,19.280000686645508,22.06800012588501,-0.11526057979161526
2025-03-24,42.1225700378418,178.92222595214844,17.479999542236328,21.99300012588501,-0.16854831273876308
2025-03-25,42.32794952392578,177.4368896484375,17.149999618530273,21.879000091552733,-0.09727059573474342
2025-03-26,41.87806701660156,177.93844604492188,18.329999923706055,21.84050006866455,-0.18620497850040782
2025-03-27,41.6237907409668,174.34091186523438,18.690000534057617,21.7185001373291,-0.14170578087620958
