Date,KRE,ADI,VIX,AvgVIX,zscore
2024-01-30,49.64396667480469,187.79685974121094,13.3100004196167,13.347500038146972,-0.3778646052873103
2024-01-31,46.738121032714844,185.50172424316406,14.350000381469727,13.405000066757202,-0.8963381275585869
2024-02-01,45.28049087524414,185.16419982910156,13.880000114440918,13.397000074386597,-1.176261018915619
2024-02-02,45.48737335205078,185.2509765625,13.850000381469727,13.383000087738036,-1.13747937762476
2024-02-05,44.735050201416016,185.69459533691406,13.670000076293945,13.399000072479248,-1.2970229726895504
2024-02-06,44.170814514160156,182.94619750976562,13.0600004196167,13.39800009727478,-1.3415363774304772
2024-02-07,44.057960510253906,185.12564086914062,12.829999923706055,13.40150008201599,-1.4169989872553845
2024-02-08,44.23664855957031,187.14109802246094,12.789999961853027,13.406500101089478,-1.4308281856401819
2024-02-09,45.01717758178711,188.06687927246094,12.930000305175781,13.431000137329102,-1.299105946437662
2024-02-12,45.98579788208008,187.1314697265625,13.930000305175781,13.492500162124633,-1.084809294412952
2024-02-13,44.039154052734375,178.10519409179688,15.850000381469727,13.593000173568726,-1.2495002671277726
2024-02-14,44.8573112487793,179.67706298828125,14.380000114440918,13.57250018119812,-1.1260963836520974
2024-02-15,46.28672409057617,180.85357666015625,14.010000228881836,13.566500186920166,-0.8722131804920494
2024-02-16,45.80710983276367,181.52859497070312,14.239999771118164,13.613500165939332,-0.9834892070273568
2024-02-20,45.44976806640625,182.647216796875,15.420000076293945,13.725000190734864,-1.0814122719532775
2024-02-21,45.148834228515625,186.813232421875,15.34000015258789,13.864500188827515,-1.242504868686697
2024-02-22,45.1112174987793,185.06776428222656,14.539999961853027,13.934500169754028,-1.2073722684692065
2024-02-23,45.01717758178711,183.33192443847656,13.75,13.949500179290771,-1.1836286160285365
2024-02-26,44.593990325927734,182.27114868164062,13.739999771118164,13.973500156402588,-1.2414167534393026
2024-02-27,45.148834228515625,182.32904052734375,13.430000305175781,13.96500015258789,-1.1331432111464568
2024-02-28,44.65981674194336,181.0657196044922,13.84000015258789,13.99150013923645,-1.1990054040015612
2024-02-29,45.27109146118164,184.98098754882812,13.399999618530273,13.944000101089477,-1.1736509313062202
2024-03-01,44.77267837524414,189.166259765625,13.109999656677246,13.905500078201294,-1.374252242061365
2024-03-04,44.763267517089844,188.60426330566406,13.489999771118164,13.887500047683716,-1.3624065280756614
2024-03-05,46.56884002685547,183.8954620361328,14.460000038146973,13.927000045776367,-0.8906288335595163
2024-03-06,46.512420654296875,185.73635864257812,14.5,13.999000024795532,-0.9466784829636524
2024-03-07,46.57825469970703,192.07290649414062,14.4399995803833,14.079500007629395,-1.0882013527233325
2024-03-08,46.615867614746094,189.84446716308594,14.739999771118164,14.17699999809265,-1.0264180009636974
2024-03-11,46.380760192871094,192.04383850097656,15.220000267028809,14.291499996185303,-1.126534530454213
2024-03-12,45.919960021972656,193.0030517578125,13.84000015258789,14.286999988555909,-1.2410222781702005
2024-03-13,45.966983795166016,192.42169189453125,13.75,14.181999969482423,-1.217547931685798
2024-03-14,44.77267837524414,188.3814239501953,14.399999618530273,14.18299994468689,-1.3551114586847628
2024-03-15,45.00777053833008,189.12750244140625,14.40999984741211,14.202999925613403,-1.326832354864894
2024-03-18,44.72245407104492,185.2712860107422,14.329999923706055,14.207499933242797,-1.2891892840850265
2024-03-19,44.874122619628906,184.6124725341797,13.819999694824219,14.127499914169311,-1.243139067186231
2024-03-20,46.27702331542969,188.27487182617188,13.039999961853027,14.012499904632568,-1.0551234062750385
2024-03-21,46.959529876708984,189.07901000976562,12.920000076293945,13.931499910354614,-0.9398122695759015
2024-03-22,45.94526290893555,187.49005126953125,13.0600004196167,13.896999931335449,-1.101567712934784
2024-03-25,46.01161193847656,184.69964599609375,13.1899995803833,13.869499921798706,-1.020398231058117
2024-03-26,45.72724151611328,183.0816192626953,13.239999771118164,13.859999895095825,-1.0371537016125887
2024-03-27,47.41452407836914,187.31565856933594,12.779999732971191,13.80699987411499,-0.8068607518381963
2024-03-28,47.66097640991211,191.63687133789062,13.010000228881836,13.787499904632568,-0.8635272104688183
2024-04-01,46.72254943847656,190.5032958984375,13.649999618530273,13.81449990272522,-1.0213960811746987
2024-04-02,45.85994338989258,188.8174285888672,14.609999656677246,13.870499897003175,-1.1508067013114727
2024-04-03,45.76515579223633,189.28250122070312,14.329999923706055,13.863999891281129,-1.180887290988606
2024-04-04,45.67036437988281,185.97857666015625,16.350000381469727,13.956499910354614,-1.1190493347343877
2024-04-05,45.69880294799805,188.70115661621094,16.030000686645508,14.035999965667724,-1.179826399470647
2024-04-08,46.4760856628418,190.5711212158203,15.1899995803833,14.058499956130982,-1.0717729061898695
2024-04-09,46.779415130615234,197.76995849609375,14.979999542236328,14.046499919891357,-1.1873757620941703
2024-04-10,44.4570426940918,190.22232055664062,15.800000190734863,14.144499921798706,-1.4624048012532036
2024-04-11,44.49494934082031,192.46044921875,14.90999984741211,14.202499914169312,-1.5094952237324266
2024-04-12,44.096832275390625,186.2886199951172,17.309999465942383,14.347999906539917,-1.4376775872206307
2024-04-15,43.926204681396484,184.3701934814453,19.229999542236328,14.588999891281128,-1.424621350537433
2024-04-16,43.366939544677734,185.28097534179688,18.399999618530273,14.792499876022339,-1.5573931837806239
2024-04-17,43.442771911621094,183.53697204589844,18.209999084472656,15.01199984550476,-1.4998688975239864
2024-04-18,43.708187103271484,181.74452209472656,18.0,15.259999847412109,-1.403685022462963
2024-04-19,44.855159759521484,177.6558380126953,18.709999084472656,15.549499797821046,-1.0772275359840706
2024-04-22,45.67036437988281,180.51405334472656,16.940000534057617,15.743499803543092,-0.9857790953025061
2024-04-23,46.191715240478516,184.02142333984375,15.6899995803833,15.868499803543092,-0.9682534769896117
2024-04-24,46.457130432128906,190.38705444335938,15.970000267028809,16.004999828338622,-1.071031039679799
2024-04-25,45.94526290893555,191.78224182128906,15.369999885559082,16.13449983596802,-1.2062467909624794
2024-04-26,45.67984390258789,195.68685913085938,15.029999732971191,16.235499811172485,-1.3539435161313649
2024-04-29,45.28171920776367,197.5568389892578,14.670000076293945,16.28649983406067,-1.4782531539915118
2024-04-30,44.5707893371582,194.3691864013672,15.649999618530273,16.33849983215332,-1.5410534298151337
2024-05-01,45.71775817871094,187.8582305908203,15.390000343322754,16.391499853134157,-1.1555216940907165
2024-05-02,46.466609954833984,190.37733459472656,14.680000305175781,16.307999849319458,-1.0689200110815025
2024-05-03,47.06379699707031,193.419677734375,13.489999771118164,16.18099980354309,-1.025061367985381
2024-05-06,47.4334831237793,196.994873046875,13.489999771118164,16.095999813079835,-1.039172036972416
2024-05-07,47.28181838989258,197.2371063232422,13.229999542236328,16.008499813079833,-1.0750618316893683
2024-05-08,47.556705474853516,198.48696899414062,13.0,15.868499803543092,-1.0512022111123507
2024-05-09,47.784210205078125,198.4191436767578,12.6899995803833,15.75749979019165,-1.0045733428170203
