Date,KO,QCOM,VIX,AvgVIX,zscore
2024-05-02,58.494140625,172.5198974609375,14.680000305175781,16.307999849319458,-0.9965433196960836
2024-05-03,58.66398620605469,172.07925415039062,13.489999771118164,16.18099980354309,-0.9784829886354544
2024-05-06,58.83383560180664,174.19627380371094,13.489999771118164,16.095999813079835,-0.8820801306105489
2024-05-07,59.08860778808594,172.56777954101562,13.229999542236328,16.008499813079833,-0.8846245751922219
2024-05-08,59.305641174316406,172.9509735107422,13.0,15.868499803543092,-0.8325624118212865
2024-05-09,59.333946228027344,172.94139099121094,12.6899995803833,15.75749979019165,-0.8275968426111149
2024-05-10,59.6925163269043,174.41656494140625,12.550000190734863,15.519499826431275,-0.7157895290832601
2024-05-13,59.994476318359375,176.45692443847656,13.600000381469727,15.237999868392944,-0.5971886173873348
2024-05-14,59.54153823852539,181.01658630371094,13.420000076293945,14.988999891281129,-0.5416810781083715
2024-05-15,59.56985092163086,186.41920471191406,12.449999809265137,14.700999927520751,-0.37093710388916257
2024-05-16,59.7491340637207,185.13560485839844,12.420000076293945,14.42199993133545,-0.3769432294918662
2024-05-17,59.47549057006836,185.70079040527344,11.989999771118164,14.085999965667725,-0.41047447326770775
2024-05-20,59.04143142700195,189.4365997314453,12.149999618530273,13.846499919891357,-0.37669402122062556
2024-05-21,59.36225509643555,192.39657592773438,11.859999656677246,13.654999923706054,-0.22642015897757964
2024-05-22,59.44717788696289,194.3889923095703,12.289999961853027,13.470999908447265,-0.14961330689373079
2024-05-23,58.588497161865234,193.26828002929688,12.770000457763672,13.340999937057495,-0.3434840198138791
2024-05-24,58.503578186035156,201.50631713867188,11.930000305175781,13.185999965667724,-0.1069289662988024
2024-05-28,58.33372116088867,204.11184692382812,12.920000076293945,13.098499965667724,-0.058680441735145694
2024-05-29,58.220497131347656,199.4946746826172,14.279999732971191,13.02999997138977,-0.22114255844869699
2024-05-30,58.47526168823242,196.9842987060547,14.470000267028809,12.983999967575073,-0.25070066490386134
2024-05-31,59.381134033203125,196.26292419433594,12.920000076293945,12.895999956130982,-0.10448529231007403
2024-06-03,59.381134033203125,198.05194091796875,13.109999656677246,12.876999950408935,-0.049687289255410695
2024-06-04,60.334171295166016,196.57070922851562,13.15999984741211,12.860499954223632,0.08201672925710338
2024-06-05,60.31529998779297,203.81333923339844,12.630000114440918,12.830499982833862,0.3003538976249925
2024-06-06,60.53232955932617,201.44723510742188,12.579999923706055,12.809499979019165,0.2682037048673914
2024-06-07,60.30586242675781,198.73484802246094,12.220000267028809,12.78600001335144,0.1430450167522479
2024-06-10,60.003910064697266,201.36068725585938,12.739999771118164,12.795499992370605,0.16737228728961107
2024-06-11,59.96615982055664,200.56234741210938,12.850000381469727,12.757999992370605,0.13590494798424452
2024-06-12,59.333946228027344,207.170166015625,12.039999961853027,12.68899998664856,0.2208385876270542
2024-06-13,59.43775177001953,209.497802734375,11.9399995803833,12.663499975204468,0.311421736076975
2024-06-14,59.480533599853516,207.11245727539062,12.65999984741211,12.675499963760377,0.24630691521891257
2024-06-17,59.547096252441406,213.739501953125,12.75,12.713499975204467,0.46166220524637225
2024-06-18,59.556610107421875,218.42364501953125,12.300000190734863,12.721000003814698,0.6069062851228252
2024-06-20,59.12868881225586,207.2471160888672,13.279999732971191,12.792000007629394,0.1850587219421937
2024-06-21,59.68973922729492,204.41928100585938,13.199999809265137,12.8375,0.2026847355604837
2024-06-24,60.83085632324219,193.17543029785156,13.329999923706055,12.86549997329712,0.0703027039490685
2024-06-25,60.707237243652344,194.45468139648438,12.84000015258789,12.910999965667724,0.08651801892606772
2024-06-26,60.90692901611328,189.79937744140625,12.550000190734863,12.892499971389771,-0.01897226922477898
2024-06-27,60.77379608154297,187.7025604248047,12.239999771118164,12.79049997329712,-0.10793439068644245
2024-06-28,60.52655792236328,191.57876586914062,12.4399995803833,12.688999938964844,-0.035142200326533334
2024-07-01,60.17470932006836,192.39633178710938,12.220000267028809,12.653999948501587,-0.0754734971317185
2024-07-02,60.05108642578125,192.52137756347656,12.029999732971191,12.599999952316285,-0.09461247143757086
2024-07-03,60.222259521484375,196.03208923339844,12.09000015258789,12.546499967575073,0.04472544456541831
2024-07-05,60.63115310668945,197.89804077148438,12.479999542236328,12.538999938964844,0.1778524802806815
2024-07-08,59.87041473388672,199.95639038085938,12.369999885559082,12.528499937057495,0.09955488737254539
2024-07-09,59.61365509033203,199.21575927734375,12.510000228881836,12.542999935150146,0.029163194808198782
2024-07-10,59.746795654296875,200.8316650390625,12.850000381469727,12.548499965667725,0.10339630895645786
2024-07-11,60.003543853759766,192.22323608398438,12.920000076293945,12.551999950408936,-0.11257803345990507
2024-07-12,60.574100494384766,194.7047576904297,12.460000038146973,12.572999954223633,0.06944108282769448
2024-07-15,60.298336029052734,200.23532104492188,13.119999885559082,12.631999969482422,0.18760645233069112
2024-07-16,61.11612319946289,201.6395721435547,13.1899995803833,12.658499956130981,0.3825639961824376
2024-07-17,62.010005950927734,184.28807067871094,14.479999542236328,12.744999933242799,0.01716699987301575
2024-07-18,61.9909782409668,184.15338134765625,15.930000305175781,12.926499938964843,0.009506082070534402
2024-07-19,62.08607482910156,179.10374450683594,16.520000457763672,13.088499975204467,-0.1274965190631746
2024-07-22,61.591590881347656,187.52943420410156,14.90999984741211,13.173999977111816,0.03870913238862074
2024-07-23,61.772274017333984,185.9712677001953,14.720000267028809,13.243499994277954,0.024553084817438484
2024-07-24,62.5805549621582,174.159912109375,18.040000915527344,13.503500032424927,-0.1870527711962136
2024-07-25,62.82780838012695,168.69664001464844,18.459999084472656,13.798999977111816,-0.3084543512792567
2024-07-26,63.75971984863281,173.1788330078125,16.389999389648438,14.00649995803833,0.001985591770155892
2024-07-29,63.550506591796875,171.82264709472656,16.600000381469727,14.214499998092652,-0.07842656225265592
2024-07-30,64.35880279541016,160.5691375732422,17.690000534057617,14.488000011444091,-0.2729426268611118
2024-07-31,63.46491622924805,174.04449462890625,16.360000610351562,14.70450005531311,-0.026273554317085102
2024-08-01,64.62504577636719,157.74134826660156,18.59000015258789,15.029500055313111,-0.31009048503431474
2024-08-02,65.9278335571289,153.23031616210938,23.389999389648438,15.575000047683716,-0.20620625700879866
2024-08-05,64.7581787109375,151.92222595214844,38.56999969482422,16.885000038146973,-0.4635954472580582
2024-08-06,64.71064758300781,152.66282653808594,27.709999084472656,17.644999980926514,-0.44974196917064974
2024-08-07,65.10050964355469,150.16204833984375,27.850000381469727,18.394999980926514,-0.4539049530969298
2024-08-08,65.3572769165039,158.6550750732422,23.790000915527344,18.938500022888185,-0.1460541413397078
2024-08-09,65.30972290039062,158.20301818847656,20.3700008392334,19.334000062942504,-0.16873629474361593
2024-08-12,64.82474517822266,156.67369079589844,20.709999084472656,19.713500022888184,-0.30568889994514137
2024-08-13,65.10050964355469,163.0025634765625,18.1200008392334,19.96000008583069,-0.060596954132806906
2024-08-14,65.21463012695312,160.7711181640625,16.190000534057617,20.045500135421754,-0.10774304272392228
2024-08-15,65.28119659423828,166.72488403320312,15.229999542236328,20.01050009727478,0.08699026780012664
2024-08-16,65.78518676757812,165.60916137695312,14.800000190734863,19.92450008392334,0.14645688466652146
2024-08-19,65.59500122070312,167.60977172851562,14.649999618530273,19.91150007247925,0.1723995417212547
2024-08-20,65.97537231445312,165.54185485839844,15.880000114440918,19.969500064849854,0.17973177876560167
2024-08-21,66.15604400634766,167.57130432128906,16.270000457763672,19.88100004196167,0.2754631258166753
2024-08-22,65.9278335571289,162.55052185058594,17.549999237060547,19.835500049591065,0.07927383551383727
2024-08-23,66.3652572631836,166.87879943847656,15.859999656677246,19.809000062942506,0.2931233988711839
2024-08-26,67.36371612548828,163.0218505859375,16.149999618530273,19.786500024795533,0.36049798332581523
2024-08-27,67.99134063720703,167.29238891601562,15.430000305175781,19.67350001335144,0.6079183233149072
2024-08-28,68.22906494140625,165.29177856445312,17.110000610351562,19.71100001335144,0.5908083758658436
2024-08-29,68.51435089111328,163.0218505859375,15.649999618530273,19.56399998664856,0.5742861283889943
2024-08-30,68.91373443603516,168.610107421875,15.0,19.144500017166138,0.8196612837484434
2024-09-03,69.42723083496094,157.01036071777344,20.719999313354492,18.25199999809265,0.5597660364055238
2024-09-04,68.99931335449219,159.02059936523438,21.31999969482422,17.932500028610228,0.5418329746856959
2024-09-05,67.67753601074219,158.26646423339844,19.899999618530273,17.534999990463255,0.27314717155030643
2024-09-06,67.64900207519531,152.93936157226562,22.3799991607666,17.46449990272522,0.10467515368341103
2024-09-09,68.32416534423828,155.4337158203125,19.450000762939453,17.41849989891052,0.30652326705424016
2024-09-10,68.03888702392578,156.31350708007812,19.079999923706055,17.336999940872193,0.2804667173928011
2024-09-11,67.59196472167969,161.03155517578125,17.690000534057617,17.315499925613402,0.3419433967171948
2024-09-12,67.7345962524414,159.5039825439453,17.06999969482422,17.359499883651733,0.32165445159349604
2024-09-13,68.37129974365234,162.16270446777344,16.559999465942383,17.425999879837036,0.5213913519421434
2024-09-16,69.03192901611328,161.0798797607422,17.139999389648438,17.542999839782716,0.6109692133382796
2024-09-17,68.74468994140625,163.1005096435547,17.610000610351562,17.690999889373778,0.6194925105302148
2024-09-18,68.69683074951172,162.7137908935547,18.229999542236328,17.80849986076355,0.5987549778482273
2024-09-19,67.61490631103516,168.14724731445312,16.329999923706055,17.81149983406067,0.5641612720687328
2024-09-20,68.59149932861328,163.31321716308594,16.149999618530273,17.741499853134155,0.5975449486552172
2024-09-23,68.67767333984375,160.4514617919922,15.890000343322754,17.742999887466432,0.525899855186162
2024-09-24,68.29469299316406,161.4086151123047,15.390000343322754,17.704999923706055,0.4840598696785948
2024-09-25,68.40959167480469,162.68479919433594,15.40999984741211,17.70399990081787,0.5444978838736757
2024-09-26,68.3617172241211,166.9290771484375,15.369999885559082,17.616999864578247,0.6656060344485814
2024-09-27,68.73512268066406,164.48304748535156,16.959999084472656,17.682499837875366,0.6600623710674017
2024-09-30,68.8021469116211,164.40570068359375,16.729999542236328,17.768999814987183,0.6701463344247235
2024-10-01,68.65853118896484,160.27743530273438,19.260000228881836,17.69599986076355,0.5170127678320846
2024-10-02,67.98831176757812,162.733154296875,18.899999618530273,17.574999856948853,0.46770512999611386
2024-10-03,67.5191650390625,163.31321716308594,20.489999771118164,17.604499864578248,0.39830504603835293
2024-10-04,67.18405151367188,163.29388427734375,19.209999084472656,17.44599986076355,0.33544872230069306
2024-10-07,66.07342529296875,161.39892578125,22.639999389648438,17.605499792099,0.0710511475686271
2024-10-08,66.2361831665039,160.81884765625,21.420000076293945,17.722499799728393,0.08352366014126279
2024-10-09,66.60958099365234,164.570068359375,20.860000610351562,17.88099980354309,0.26780181564206035
2024-10-10,66.30320739746094,162.92649841308594,20.93000030517578,18.07399983406067,0.1605346126701091
2024-10-11,66.60958099365234,164.33802795410156,20.459999084472656,18.268999814987183,0.2606943634483424
2024-10-14,67.3468246459961,172.1304931640625,19.700000762939453,18.396999883651734,0.6363594081067946
2024-10-15,67.3468246459961,168.3115997314453,20.639999389648438,18.548499822616577,0.5193858039914286
2024-10-16,67.56703186035156,165.7882537841797,19.579999923706055,18.615999841690062,0.4830096638657606
2024-10-17,66.92555236816406,165.4208526611328,19.110000610351562,18.75499987602234,0.35256907677114996
2024-10-18,67.44257354736328,165.246826171875,18.030000686645508,18.8489999294281,0.4433012319540737
2024-10-21,66.49469757080078,163.4002227783203,18.3700008392334,18.97299995422363,0.21062380983040468
2024-10-22,66.49469757080078,167.4318084716797,18.200000762939453,19.11349997520447,0.3341122279214542
2024-10-23,65.11598205566406,161.07022094726562,19.239999771118164,19.30499997138977,-0.11691028339311141
2024-10-24,64.4361801147461,162.52044677734375,19.079999923706055,19.49049997329712,-0.1987968471961187
2024-10-25,64.07234954833984,164.618408203125,20.329999923706055,19.65900001525879,-0.20213557949730024
2024-10-28,63.83298873901367,166.503662109375,19.799999237060547,19.8125,-0.18886309004714436
2024-10-29,62.770225524902344,170.158203125,19.34000015258789,19.816499996185303,-0.27438523421290856
2024-10-30,63.114898681640625,162.05636596679688,20.350000381469727,19.889000034332277,-0.458506077957919
2024-10-31,62.53085708618164,157.3673553466797,23.15999984741211,20.022500038146973,-0.7106466089943105
2024-11-01,62.24363708496094,159.78436279296875,21.8799991607666,20.15600004196167,-0.6899786299405936
2024-11-04,62.33937454223633,159.69732666015625,21.979999542236328,20.123000049591063,-0.6748565304917915
2024-11-05,62.58831787109375,160.4031219482422,20.489999771118164,20.076500034332277,-0.6069841398155579
2024-11-06,60.98937225341797,167.2481231689453,16.270000457763672,19.84700002670288,-0.6944045238387512
2024-11-07,60.951080322265625,167.17079162597656,15.199999809265137,19.56050000190735,-0.7038878548402858
2024-11-08,61.20001220703125,165.23716735839844,14.9399995803833,19.28450002670288,-0.7168636323085918
2024-11-11,60.663841247558594,162.7041015625,14.970000267028809,19.048000001907347,-0.8940726935407087
2024-11-12,60.510650634765625,157.98611450195312,14.710000038146973,18.751500034332274,-1.0670485901939761
2024-11-13,60.319156646728516,155.09535217285156,14.020000457763672,18.473500061035157,-1.1911729374909479
2024-11-14,59.8883056640625,158.52749633789062,14.3100004196167,18.233500051498414,-1.1660977439813542
2024-11-15,59.1127815246582,155.17266845703125,16.139999389648438,18.13899998664856,-1.412949434771421
2024-11-18,59.2276725769043,159.03993225097656,15.579999923706055,17.99949994087219,-1.273147457073452
2024-11-19,59.92660903930664,159.24295043945312,16.350000381469727,17.906999921798707,-1.137066442597575
2024-11-20,60.30958938598633,149.14950561523438,17.15999984741211,17.802999925613403,-1.3750732148792386
2024-11-21,61.046817779541016,150.2999725341797,16.8700008392334,17.692499971389772,-1.202856975281061
2024-11-22,61.20001220703125,151.58583068847656,15.239999771118164,17.437999963760376,-1.1350072855549334
2024-11-25,61.640438079833984,153.54844665527344,14.600000381469727,17.178000020980836,-0.9930606909807604
2024-11-26,61.80320739746094,151.72117614746094,14.100000381469727,16.916000032424925,-1.0187878481420676
2024-11-27,61.68830871582031,151.20875549316406,14.100000381469727,16.603500032424925,-1.0558316088943724
2024-11-29,61.81855010986328,153.26806640625,13.510000228881836,16.121000051498413,-0.9685555569521981
2024-12-02,61.403724670410156,157.6186981201172,13.34000015258789,15.694000101089477,-0.9123693249841508
2024-12-03,61.2783088684082,157.1836700439453,13.300000190734863,15.260000133514405,-0.9489966157067912
2024-12-04,60.0145378112793,157.91842651367188,13.449999809265137,14.908000135421753,-1.1612997404520051
2024-12-05,60.69948196411133,155.87750244140625,13.539999961853027,14.77150011062622,-1.0965509788578311
2024-12-06,60.32324981689453,155.02224731445312,12.770000457763672,14.650000143051148,-1.1926516447510398
2024-12-09,60.390769958496094,156.21766662597656,14.1899995803833,14.612500143051147,-1.1434904156794397
2024-12-10,60.68983459472656,152.05807495117188,14.180000305175781,14.573000144958495,-1.2153334242392348
2024-12-11,60.42936706542969,155.33326721191406,13.579999923706055,14.51650013923645,-1.1634084283939734
2024-12-12,61.587013244628906,153.78799438476562,13.920000076293945,14.511500120162964,-0.9956496316080956
2024-12-13,60.89242172241211,154.06983947753906,13.8100004196167,14.486500120162964,-1.1160718790675999
2024-12-16,60.3425407409668,153.4478302001953,14.6899995803833,14.414000129699707,-1.2372921541529796
2024-12-17,61.16254425048828,153.4770050048828,15.869999885559082,14.428500127792358,-1.0840417244252007
2024-12-18,60.63195037841797,148.7440185546875,27.6200008392334,14.992000150680543,-1.3275986489244775
2024-12-19,60.246070861816406,146.16854858398438,24.09000015258789,15.338500165939331,-1.478182383063673
2024-12-20,60.3425407409668,148.58851623535156,18.360000610351562,15.41300015449524,-1.3861340838965803
2024-12-23,60.17853927612305,153.78799438476562,16.780000686645508,15.490000200271606,-1.2573443466405265
2024-12-24,60.62230682373047,154.87648010253906,14.270000457763672,15.473500204086303,-1.1415516834296826
2024-12-26,60.36183547973633,154.06983947753906,14.729999542236328,15.505000162124634,-1.2146548977686582
2024-12-27,60.246070861816406,152.81613159179688,15.949999809265137,15.597500133514405,-1.2745653519000184
2024-12-30,59.84089279174805,150.23097229003906,17.399999618530273,15.792000102996827,-1.4290315472111683
2024-12-31,60.06277084350586,149.2979736328125,17.350000381469727,15.992500114440919,-1.4163845338759464
2025-01-02,59.65760040283203,149.31741333007812,17.93000030517578,16.224000120162962,-1.491069831654331
2025-01-03,59.57077407836914,153.38951110839844,16.1299991607666,16.358000087738038,-1.3824728654721754
2025-01-06,58.66394805908203,155.3527069091797,16.040000915527344,16.483000135421754,-1.4908281527410663
2025-01-07,58.69288635253906,156.00384521484375,17.81999969482422,16.73550009727478,-1.4655068931834363
2025-01-08,59.53218460083008,154.60435485839844,17.700000762939453,16.911000156402586,-1.3524318474783936
2025-01-10,58.914772033691406,152.5634307861328,19.540000915527344,17.179000186920167,-1.5296611971764387
2025-01-13,59.474308013916016,152.70921325683594,19.190000534057617,17.459500217437743,-1.421233960697332
2025-01-14,59.85054016113281,155.0417022705078,18.709999084472656,17.69900016784668,-1.279885273381221
2025-01-15,59.590065002441406,159.78440856933594,16.1200008392334,17.814500188827516,-1.1830113949058356
2025-01-16,60.05312728881836,156.88824462890625,16.600000381469727,17.910000228881835,-1.185684522077775
2025-01-17,60.49689483642578,159.93019104003906,15.970000267028809,17.915000247955323,-1.0100568983392817
2025-01-21,60.217124938964844,162.56394958496094,15.0600004196167,17.287000226974488,-0.981365551540735
2025-01-22,59.59971237182617,165.45037841796875,15.100000381469727,16.837500238418578,-1.0076689227458024
2025-01-23,59.35853958129883,169.45448303222656,15.020000457763672,16.670500230789184,-0.929832204147496
2025-01-24,59.73477554321289,167.26776123046875,14.850000381469727,16.574000215530397,-0.9269072983384522
2025-01-27,61.61595153808594,166.36392211914062,17.899999618530273,16.755500173568727,-0.6050692669182283
2025-01-28,60.159244537353516,166.72352600097656,16.40999984741211,16.839500188827515,-0.8647109364711336
2025-01-29,60.61266326904297,166.8790283203125,16.559999465942383,16.870000171661378,-0.7757025824823299
2025-01-30,61.78960418701172,167.09280395507812,15.84000015258789,16.792000198364256,-0.5504787516361112
2025-01-31,61.23971939086914,168.06468200683594,16.43000030517578,16.74600019454956,-0.6228785916907963
2025-02-03,61.11430358886719,165.45037841796875,18.6200008392334,16.780500221252442,-0.72625760397316
2025-02-04,60.45830535888672,168.1715850830078,17.209999084472656,16.834500217437743,-0.7647909920974019
2025-02-05,60.89242172241211,170.91224670410156,15.770000457763672,16.821000194549562,-0.6001849840725955
2025-02-06,61.12395477294922,164.55625915527344,15.5,16.70500020980835,-0.7518514955758538
2025-02-07,61.587013244628906,163.23452758789062,16.540000915527344,16.647000217437743,-0.706300097597213
2025-02-10,62.2719612121582,166.5388641357422,15.8100004196167,16.46050019264221,-0.477824037133349
2025-02-11,65.21431732177734,167.15115356445312,16.020000457763672,16.302000188827513,0.08762082303470331
2025-02-12,66.28514099121094,165.49896240234375,15.890000343322754,16.16100025177002,0.23597304824255502
2025-02-13,67.0472640991211,167.306640625,15.100000381469727,16.110000228881837,0.4329452670373925
2025-02-14,66.43950653076172,167.38438415527344,14.770000457763672,16.018500232696532,0.32240510485336044
2025-02-18,66.61315155029297,168.75473022460938,15.350000381469727,15.98750023841858,0.39664240294584313
2025-02-19,67.59715270996094,170.29026794433594,15.270000457763672,15.998000240325927,0.6265038757880652
2025-02-20,67.5682144165039,168.81301879882812,15.65999984741211,16.026000213623046,0.5758786468894873
2025-02-21,68.83197784423828,160.7756805419922,18.209999084472656,16.185500144958496,0.5645005562504964
2025-02-24,68.09879302978516,156.56752014160156,18.979999542236328,16.392000102996825,0.29937774380926824
2025-02-25,68.96703338623047,156.68414306640625,19.43000030517578,16.4685001373291,0.46426914480367143
2025-02-26,68.30138397216797,157.53939819335938,19.100000381469727,16.603000164031982,0.36678803043454106
2025-02-27,68.3689193725586,150.09490966796875,21.1299991607666,16.831500148773195,0.15130968528122793
2025-02-28,68.69691467285156,152.74807739257812,19.6299991607666,17.021000099182128,0.2935184221648923
2025-03-03,69.76774597167969,149.2979736328125,22.780000686645508,17.338500118255617,0.3868015791471376
2025-03-04,67.7129135131836,150.11434936523438,23.510000228881836,17.583000087738036,0.030019121885702847
2025-03-05,67.60680389404297,154.03097534179688,21.93000030517578,17.819000148773192,0.13027111061326946
2025-03-06,67.973388671875,152.4675750732422,24.8700008392334,18.27400016784668,0.1504953098740308
2025-03-07,68.90914916992188,157.52899169921875,23.3700008392334,18.66750020980835,0.4793921594171036
2025-03-10,68.92845153808594,151.4318389892578,27.860000610351562,19.23350019454956,0.2962213212020951
2025-03-11,68.53292846679688,149.5948944091797,26.920000076293945,19.78900017738342,0.16646701930839194
2025-03-12,67.47174072265625,149.3017578125,24.229999542236328,20.199500131607056,-0.039680696086899114
2025-03-13,67.16304016113281,148.46145629882812,24.65999984741211,20.638000106811525,-0.12277594859870986
2025-03-14,67.21162414550781,152.99520874023438,21.770000457763672,20.97150011062622,0.025120868082390214
2025-03-17,68.14458465576172,154.3338623046875,20.510000228881836,21.25850009918213,0.23946837115606986
2025-03-18,67.42542266845703,152.71185302734375,21.700000762939453,21.576000118255614,0.05616541971425765
2025-03-19,67.3282470703125,154.6367645263672,19.899999618530273,21.807500076293945,0.09707066820427007
2025-03-20,67.74613189697266,154.3338623046875,19.799999237060547,22.014500045776366,0.16543577737245546
2025-03-21,66.73542785644531,153.229736328125,19.280000686645508,22.06800012588501,-0.056172852335919045
2025-03-24,67.00753021240234,156.41510009765625,17.479999542236328,21.99300012588501,0.09195225554076811
