Date,JPM,AMD,VIX,AvgVIX,zscore
2024-06-24,190.6641082763672,160.25,13.329999923706055,12.86549997329712,-1.2933618198161276
2024-06-25,189.88755798339844,160.25,12.84000015258789,12.910999965667724,-1.311553308503756
2024-06-26,189.27398681640625,157.5399932861328,12.550000190734863,12.892499971389771,-1.2968997051532911
2024-06-27,190.94210815429688,159.47000122070312,12.239999771118164,12.79049997329712,-1.278494746189065
2024-06-28,193.90444946289062,162.2100067138672,12.4399995803833,12.688999938964844,-1.2384473148643462
2024-07-01,196.9626922607422,157.69000244140625,12.220000267028809,12.653999948501587,-1.1183906405636341
2024-07-02,200.2030792236328,164.30999755859375,12.029999732971191,12.599999952316285,-1.1133886402831508
2024-07-03,200.06884765625,163.89999389648438,12.09000015258789,12.546499967575073,-1.1121415646543134
2024-07-05,197.41783142089844,171.89999389648438,12.479999542236328,12.538999938964844,-1.2599331019634465
2024-07-08,197.78416442871094,178.69000244140625,12.369999885559082,12.528499937057495,-1.324079799220678
2024-07-09,200.1555938720703,177.10000610351562,12.510000228881836,12.542999935150146,-1.2514960260212615
2024-07-10,200.31947326660156,183.9600067138672,12.850000381469727,12.548499965667725,-1.3211350988750385
2024-07-11,199.98208618164062,181.94000244140625,12.920000076293945,12.551999950408936,-1.3074022810479755
2024-07-12,197.5624237060547,181.61000061035156,12.460000038146973,12.572999954223633,-1.3605506804102212
2024-07-15,202.4884796142578,179.8300018310547,13.119999885559082,12.631999969482422,-1.2260870226951157
2024-07-16,205.92996215820312,177.5500030517578,13.1899995803833,12.658499956130981,-1.121045474417094
2024-07-17,209.0629425048828,159.42999267578125,14.479999542236328,12.744999933242799,-0.8535670431031567
2024-07-18,202.4209747314453,155.77000427246094,15.930000305175781,12.926499938964843,-0.9699594819243741
2024-07-19,202.2281951904297,151.5800018310547,16.520000457763672,13.088499975204467,-0.9295960279057245
2024-07-22,202.71018981933594,155.8699951171875,14.90999984741211,13.173999977111816,-0.9642553326646701
2024-07-23,202.75839233398438,154.0,14.720000267028809,13.243499994277954,-0.9430964444554223
2024-07-24,201.08102416992188,144.6300048828125,18.040000915527344,13.503500032424927,-0.882027612640447
2024-07-25,201.1581573486328,138.32000732421875,18.459999084472656,13.798999977111816,-0.8126337073311638
2024-07-26,204.5996551513672,139.99000549316406,16.389999389648438,14.00649995803833,-0.749900592927546
2024-07-29,203.25967407226562,139.75,16.600000381469727,14.214499998092652,-0.778720305265629
2024-07-30,207.44342041015625,138.44000244140625,17.690000534057617,14.488000011444091,-0.6666802396982205
2024-07-31,205.13949584960938,144.47999572753906,16.360000610351562,14.70450005531311,-0.7853469803126372
2024-08-01,200.4737091064453,132.5399932861328,18.59000015258789,15.029500055313111,-0.7667573331683546
2024-08-02,191.97122192382812,132.5,23.389999389648438,15.575000047683716,-0.9655084617069896
2024-08-05,187.88385009765625,134.82000732421875,38.56999969482422,16.885000038146973,-1.086109165526271
2024-08-06,193.12802124023438,130.17999267578125,27.709999084472656,17.644999980926514,-0.9135594307315458
2024-08-07,193.18585205078125,128.6699981689453,27.850000381469727,18.394999980926514,-0.8960309904206687
2024-08-08,196.71409606933594,136.32000732421875,23.790000915527344,18.938500022888185,-0.8953182206665324
2024-08-09,198.3914794921875,134.27000427246094,20.3700008392334,19.334000062942504,-0.8340660133121764
2024-08-12,198.76744079589844,136.77000427246094,20.709999084472656,19.713500022888184,-0.8520364701087726
2024-08-13,200.45443725585938,141.1300048828125,18.1200008392334,19.96000008583069,-0.8592172236515141
2024-08-14,202.671630859375,140.75,16.190000534057617,20.045500135421754,-0.8032069165575916
2024-08-15,203.93447875976562,147.36000061035156,15.229999542236328,20.01050009727478,-0.8444237490598975
2024-08-16,206.26736450195312,148.55999755859375,14.800000190734863,19.92450008392334,-0.8026267839372303
2024-08-19,207.69407653808594,155.27999877929688,14.649999618530273,19.91150007247925,-0.841183157606766
2024-08-20,206.79757690429688,156.39999389648438,15.880000114440918,19.969500064849854,-0.8741809566267489
2024-08-21,206.8746795654297,157.80999755859375,16.270000457763672,19.88100004196167,-0.8874774302842197
2024-08-22,208.83160400390625,151.6999969482422,17.549999237060547,19.835500049591065,-0.7761896690691136
2024-08-23,210.4511260986328,154.97999572753906,15.859999656677246,19.809000062942506,-0.7733830770872026
2024-08-26,211.28018188476562,149.99000549316406,16.149999618530273,19.786500024795533,-0.7005133353721986
2024-08-27,212.2537841796875,150.5,15.430000305175781,19.67350001335144,-0.6831683004776282
2024-08-28,213.32383728027344,146.36000061035156,17.110000610351562,19.71100001335144,-0.6137572814154599
2024-08-29,214.21072387695312,145.49000549316406,15.649999618530273,19.56399998664856,-0.5836624513410844
2024-08-30,216.70750427246094,148.55999755859375,15.0,19.144500017166138,-0.5580557802918861
2024-09-03,212.36947631835938,136.94000244140625,20.719999313354492,18.25199999809265,-0.5352156754204962
2024-09-04,211.4344024658203,140.8699951171875,21.31999969482422,17.932500028610228,-0.5992152650793395
2024-09-05,209.79559326171875,139.44000244140625,19.899999618530273,17.534999990463255,-0.6222892679669358
2024-09-06,204.8117218017578,134.35000610351562,22.3799991607666,17.46449990272522,-0.6845221461984866
2024-09-09,209.005126953125,138.14999389648438,19.450000762939453,17.41849989891052,-0.6269893499502204
2024-09-10,198.16009521484375,142.83999633789062,19.079999923706055,17.336999940872193,-0.9312804242891154
2024-09-11,199.7699737548828,149.86000061035156,17.690000534057617,17.315499925613402,-0.9687592954549666
2024-09-12,199.1626739501953,150.77000427246094,17.06999969482422,17.359499883651733,-0.9927330529034618
2024-09-13,196.9647674560547,152.30999755859375,16.559999465942383,17.425999879837036,-1.0607162852627117
2024-09-16,200.3773193359375,152.0800018310547,17.139999389648438,17.542999839782716,-0.9783102443195812
2024-09-17,201.71728515625,150.82000732421875,17.610000610351562,17.690999889373778,-0.9334242474033445
2024-09-18,200.05917358398438,148.2899932861328,18.229999542236328,17.80849986076355,-0.9451679951328652
2024-09-19,202.9029998779297,156.74000549316406,16.329999923706055,17.81149983406067,-0.9690573224037431
2024-09-20,203.49102783203125,155.9499969482422,16.149999618530273,17.741499853134155,-0.9468203069234644
2024-09-23,203.82843017578125,156.75,15.890000343322754,17.742999887466432,-0.9474852187041233
2024-09-24,203.9730224609375,158.32000732421875,15.390000343322754,17.704999923706055,-0.9609144929337028
2024-09-25,202.62344360351562,162.02000427246094,15.40999984741211,17.70399990081787,-1.0321607823108971
2024-09-26,202.2281951904297,167.49000549316406,15.369999885559082,17.616999864578247,-1.1000095836060753
2024-09-27,202.9222869873047,164.35000610351562,16.959999084472656,17.682499837875366,-1.0501169391529066
2024-09-30,203.26930236816406,164.0800018310547,16.729999542236328,17.768999814987183,-1.0390957058939603
2024-10-01,199.5868377685547,159.75,19.260000228881836,17.69599986076355,-1.078982164066874
2024-10-02,199.82781982421875,159.77999877929688,18.899999618530273,17.574999856948853,-1.073658231516862
2024-10-03,197.84197998046875,162.85000610351562,20.489999771118164,17.604499864578248,-1.1530617098808207
2024-10-04,204.86412048339844,170.89999389648438,19.209999084472656,17.44599986076355,-1.0747850333006026
2024-10-07,204.58285522460938,170.97000122070312,22.639999389648438,17.605499792099,-1.082123816127662
2024-10-08,204.40826416015625,172.8000030517578,21.420000076293945,17.722499799728393,-1.1058151141332664
2024-10-09,206.99790954589844,171.02000427246094,20.860000610351562,17.88099980354309,-1.0260842740783236
2024-10-10,206.4353790283203,164.17999267578125,20.93000030517578,18.07399983406067,-0.9659981177010618
2024-10-11,215.60101318359375,167.88999938964844,20.459999084472656,18.268999814987183,-0.7910219511279429
2024-10-14,214.81541442871094,165.27000427246094,19.700000762939453,18.396999883651734,-0.781362393554684
2024-10-15,215.69801330566406,156.63999938964844,20.639999389648438,18.548499822616577,-0.6682498083473873
2024-10-16,216.910400390625,156.1300048828125,19.579999923706055,18.615999841690062,-0.634385795437228
2024-10-17,217.6669158935547,156.25,19.110000610351562,18.75499987602234,-0.6179489213585934
2024-10-18,218.58831787109375,155.97000122070312,18.030000686645508,18.8489999294281,-0.5933650396558178
2024-10-21,216.28965759277344,157.89999389648438,18.3700008392334,18.97299995422363,-0.6678858533464879
2024-10-22,217.37594604492188,154.08999633789062,18.200000762939453,19.11349997520447,-0.6016291853480162
2024-10-23,216.68731689453125,152.91000366210938,19.239999771118164,19.30499997138977,-0.6051220176319687
2024-10-24,218.2100830078125,153.44000244140625,19.079999923706055,19.49049997329712,-0.5751265235631821
2024-10-25,215.6204071044922,156.22999572753906,20.329999923706055,19.65900001525879,-0.6656762253201419
2024-10-28,218.71441650390625,159.9199981689453,19.799999237060547,19.8125,-0.6327198409155502
2024-10-29,216.19265747070312,166.25,19.34000015258789,19.816499996185303,-0.75959588690917
2024-10-30,217.6572265625,148.60000610351562,20.350000381469727,19.889000034332277,-0.5362360949138396
2024-10-31,215.2421417236328,144.07000732421875,23.15999984741211,20.022500038146973,-0.5442906934323805
2024-11-01,216.2314453125,141.86000061035156,21.8799991607666,20.15600004196167,-0.4974436489660764
2024-11-04,213.16653442382812,140.7100067138672,21.979999542236328,20.123000049591063,-0.5569246428827078
2024-11-05,214.82508850097656,141.66000366210938,20.489999771118164,20.076500034332277,-0.528246816364647
2024-11-06,239.62564086914062,145.10000610351562,16.270000457763672,19.84700002670288,0.015885418963065858
2024-11-07,229.26702880859375,149.82000732421875,15.199999809265137,19.56050000190735,-0.27733209428812017
2024-11-08,229.84896850585938,147.9499969482422,14.9399995803833,19.28450002670288,-0.24366970060633675
2024-11-11,232.08946228027344,147.35000610351562,14.970000267028809,19.048000001907347,-0.1847572725951687
2024-11-12,232.35134887695312,143.6300048828125,14.710000038146973,18.751500034332274,-0.13877702461046587
2024-11-13,233.9031982421875,139.3000030517578,14.020000457763672,18.473500061035157,-0.05604429875741605
2024-11-14,234.59181213378906,138.83999633789062,14.3100004196167,18.233500051498414,-0.03498563517661857
2024-11-15,237.92831420898438,134.89999389648438,16.139999389648438,18.13899998664856,0.08537709413674059
2024-11-18,237.65675354003906,138.92999267578125,15.579999923706055,17.99949994087219,0.03584980786406131
2024-11-19,235.77511596679688,139.38999938964844,16.350000381469727,17.906999921798707,-0.01315666155126593
2024-11-20,233.5346221923828,137.60000610351562,17.15999984741211,17.802999925613403,-0.046469743235623744
2024-11-21,237.3948516845703,137.49000549316406,16.8700008392334,17.692499971389772,0.04513832679994335
2024-11-22,241.07081604003906,138.35000610351562,15.239999771118164,17.437999963760376,0.12204002171348728
2024-11-25,242.75843811035156,141.1300048828125,14.600000381469727,17.178000020980836,0.1317974729547371
2024-11-26,242.44808959960938,137.72000122070312,14.100000381469727,16.916000032424925,0.16105211224873967
2024-11-27,242.27349853515625,136.24000549316406,14.100000381469727,16.603500032424925,0.1728145115080083
2024-11-29,242.2056121826172,137.17999267578125,13.510000228881836,16.121000051498413,0.16115591221387027
2024-12-02,238.8400421142578,142.05999755859375,13.34000015258789,15.694000101089477,0.030043780130731293
2024-12-03,237.45306396484375,141.97999572753906,13.300000190734863,15.260000133514405,-0.0015907012543357173
2024-12-04,236.07579040527344,143.99000549316406,13.449999809265137,14.908000135421753,-0.05538415475834653
2024-12-05,238.09320068359375,141.36000061035156,13.539999961853027,14.77150011062622,0.020045985668379163
2024-12-06,239.91664123535156,138.58999633789062,12.770000457763672,14.650000143051148,0.09243173262285913
2024-12-09,236.4734344482422,130.8699951171875,14.1899995803833,14.612500143051147,0.09446073904981378
2024-12-10,235.55203247070312,127.73999786376953,14.180000305175781,14.573000144958495,0.1064016477368089
2024-12-11,236.2018585205078,130.14999389648438,13.579999923706055,14.51650013923645,0.09581079508905598
2024-12-12,234.26205444335938,130.60000610351562,13.920000076293945,14.511500120162964,0.04554876765002532
2024-12-13,232.7198944091797,126.91000366210938,13.8100004196167,14.486500120162964,0.048946049489817685
2024-12-16,232.3707275390625,126.69000244140625,14.6899995803833,14.414000129699707,0.04312291061846606
2024-12-17,231.1874542236328,125.0199966430664,15.869999885559082,14.428500127792358,0.033291107367435194
2024-12-18,223.43785095214844,121.41000366210938,27.6200008392334,14.992000150680543,-0.10958433703550849
2024-12-19,225.949951171875,118.87999725341797,24.09000015258789,15.338500165939331,-0.023636669454403944
2024-12-20,230.4503173828125,119.20999908447266,18.360000610351562,15.41300015449524,0.0782543532854593
2024-12-23,231.216552734375,124.5999984741211,16.780000686645508,15.490000200271606,0.038471410042710014
2024-12-24,235.01858520507812,126.29000091552734,14.270000457763672,15.473500204086303,0.10943615191504032
2024-12-26,235.82362365722656,125.05999755859375,14.729999542236328,15.505000162124634,0.1414696874310796
2024-12-27,233.91290283203125,125.19000244140625,15.949999809265137,15.597500133514405,0.09531659380877801
2024-12-30,232.11856079101562,122.44000244140625,17.399999618530273,15.792000102996827,0.08273779781020273
2024-12-31,232.49684143066406,120.79000091552734,17.350000381469727,15.992500114440919,0.1092727331377491
2025-01-02,232.778076171875,120.62999725341797,17.93000030517578,16.224000120162962,0.11757476035583561
2025-01-03,235.95941162109375,125.37000274658203,16.1299991607666,16.358000087738038,0.14133016511432364
2025-01-06,234.80897521972656,129.5500030517578,16.040000915527344,16.483000135421754,0.06960763102618416
2025-01-07,237.07080078125,127.33000183105469,17.81999969482422,16.73550009727478,0.1463718626049694
2025-01-08,237.0318145751953,121.83999633789062,17.700000762939453,16.911000156402586,0.20426253933245514
2025-01-10,233.8535614013672,116.04000091552734,19.540000915527344,17.179000186920167,0.191932992541954
2025-01-13,238.08473205566406,117.31999969482422,19.190000534057617,17.459500217437743,0.2773423254450694
2025-01-14,241.262939453125,116.08999633789062,18.709999084472656,17.69900016784668,0.36496978245386763
2025-01-15,246.0205535888672,119.95999908447266,16.1200008392334,17.814500188827516,0.4349698172112557
2025-01-16,247.8924102783203,118.44000244140625,16.600000381469727,17.910000228881835,0.49510081187108346
2025-01-17,252.6597442626953,121.45999908447266,15.970000267028809,17.915000247955323,0.5744330399315104
2025-01-21,256.43267822265625,122.27999877929688,15.0600004196167,17.287000226974488,0.6540348010814991
2025-01-22,256.2474365234375,123.75,15.100000381469727,16.837500238418578,0.6339500016356256
2025-01-23,259.2794494628906,123.04000091552734,15.020000457763672,16.670500230789184,0.7125828882187559
2025-01-24,258.197265625,122.83999633789062,14.850000381469727,16.574000215530397,0.6893738876051517
2025-01-27,259.18194580078125,115.01000213623047,17.899999618530273,16.755500173568727,0.7963088419916166
2025-01-28,260.4395751953125,114.16999816894531,16.40999984741211,16.839500188827515,0.8347674650783842
2025-01-29,259.89361572265625,117.3499984741211,16.559999465942383,16.870000171661378,0.7879165189645263
2025-01-30,261.50225830078125,118.86000061035156,15.84000015258789,16.792000198364256,0.8094268487290798
2025-01-31,260.5955505371094,115.94999694824219,16.43000030517578,16.74600019454956,0.8193556122903163
2025-02-03,260.1178894042969,114.2699966430664,18.6200008392334,16.780500221252442,0.8261605516966172
2025-02-04,261.2195129394531,119.5,17.209999084472656,16.834500217437743,0.7959481539950801
2025-02-05,263.6470031738281,112.01000213623047,15.770000457763672,16.821000194549562,0.9330406838377115
2025-02-06,269.9548034667969,110.16000366210938,15.5,16.70500020980835,1.1006228971690886
2025-02-07,268.8823547363281,107.55999755859375,16.540000915527344,16.647000217437743,1.1033485950451734
2025-02-10,264.2417907714844,110.4800033569336,15.8100004196167,16.46050019264221,0.9633621563833443
2025-02-11,268.0926818847656,111.0999984741211,16.020000457763672,16.302000188827513,1.0469324119368066
2025-02-12,268.5411682128906,111.72000122070312,15.890000343322754,16.16100025177002,1.0507977569656426
2025-02-13,269.38934326171875,111.80999755859375,15.100000381469727,16.110000228881837,1.0697031698726813
2025-02-14,269.6525573730469,113.0999984741211,14.770000457763672,16.018500232696532,1.06205190898753
2025-02-18,272.92828369140625,114.27999877929688,15.350000381469727,15.98750023841858,1.1261500695187159
2025-02-19,272.245849609375,114.69000244140625,15.270000457763672,15.998000240325927,1.1057717617502378
2025-02-20,260.10809326171875,114.16999816894531,15.65999984741211,16.026000213623046,0.8270021601139489
2025-02-21,257.6123352050781,110.83999633789062,18.209999084472656,16.185500144958496,0.8042044276226259
2025-02-24,254.78506469726562,108.11000061035156,18.979999542236328,16.392000102996825,0.7672139530735143
2025-02-25,250.94387817382812,103.95999908447266,19.43000030517578,16.4685001373291,0.721681270401041
2025-02-26,252.2990264892578,104.73999786376953,19.100000381469727,16.603000164031982,0.7450723716194726
2025-02-27,252.55247497558594,99.51000213623047,21.1299991607666,16.831500148773195,0.8070286423372334
2025-02-28,258.0120544433594,99.86000061035156,19.6299991607666,17.021000099182128,0.9311760354820462
2025-03-03,254.08311462402344,98.2300033569336,22.780000686645508,17.338500118255617,0.8565956372927339
2025-03-04,243.9732208251953,100.75,23.510000228881836,17.583000087738036,0.5927690622781724
2025-03-05,245.2211151123047,101.66999816894531,21.93000030517578,17.819000148773192,0.6121480809375976
2025-03-06,240.3562774658203,98.8499984741211,24.8700008392334,18.27400016784668,0.5283895431361796
2025-03-07,236.20310974121094,100.30999755859375,23.3700008392334,18.66750020980835,0.4154591324641503
2025-03-10,226.3954620361328,96.62999725341797,27.860000610351562,19.23350019454956,0.2251217371931546
2025-03-11,223.39271545410156,96.76000213623047,26.920000076293945,19.78900017738342,0.1533868179222728
2025-03-12,222.1837921142578,100.79000091552734,24.229999542236328,20.199500131607056,0.08190084773916215
2025-03-13,219.5417938232422,98.11000061035156,24.65999984741211,20.638000106811525,0.04871505957327361
2025-03-14,226.6099395751953,100.97000122070312,21.770000457763672,20.97150011062622,0.18365990053124936
2025-03-17,228.06256103515625,104.58999633789062,20.510000228881836,21.25850009918213,0.1789149406484766
2025-03-18,229.0764617919922,103.51000213623047,21.700000762939453,21.576000118255614,0.21423452803730617
2025-03-19,233.11264038085938,106.2300033569336,19.899999618530273,21.807500076293945,0.2796519689109803
2025-03-20,233.01515197753906,107.13999938964844,19.799999237060547,22.014500045776366,0.267621149201112
2025-03-21,235.56942749023438,106.44000244140625,19.280000686645508,22.06800012588501,0.33495541175477345
2025-03-24,241.83815002441406,113.8499984741211,17.479999542236328,21.99300012588501,0.4024375104588764
2025-03-25,244.83116149902344,114.80999755859375,17.149999618530273,21.879000091552733,0.4622692391303159
