Date,GOOGL,TXN,VIX,AvgVIX,zscore
2024-03-20,147.520751953125,159.48068237304688,13.039999961853027,14.012499904632568,-0.5229664508949402
2024-03-21,146.39007568359375,161.92947387695312,12.920000076293945,13.931499910354614,-0.5963756877033369
2024-03-22,149.53411865234375,161.82627868652344,13.0600004196167,13.896999931335449,-0.5389305072383275
2024-03-25,148.83984375,160.2969512939453,13.1899995803833,13.869499921798706,-0.5176663721305614
2024-03-26,149.43492126464844,157.53854370117188,13.239999771118164,13.859999895095825,-0.4468863922224971
2024-03-27,149.63328552246094,162.19216918945312,12.779999732971191,13.80699987411499,-0.5451929108157394
2024-03-28,149.6927947998047,163.44940185546875,13.010000228881836,13.787499904632568,-0.5716477005138004
2024-04-01,154.21542358398438,162.4736328125,13.649999618530273,13.81449990272522,-0.4709181839770291
2024-04-02,153.29302978515625,159.8372039794922,14.609999656677246,13.870499897003175,-0.42944270711854987
2024-04-03,153.6500701904297,159.81846618652344,14.329999923706055,13.863999891281129,-0.4227656568004697
2024-04-04,149.29608154296875,158.12025451660156,16.350000381469727,13.956499910354614,-0.46204719541933426
2024-04-05,151.2499237060547,157.15386962890625,16.030000686645508,14.035999965667724,-0.4066133499723112
2024-04-08,153.5806427001953,158.99281311035156,15.1899995803833,14.058499956130982,-0.40592487548595474
2024-04-09,155.3163299560547,162.7457275390625,14.979999542236328,14.046499919891357,-0.457545270027907
2024-04-10,154.86007690429688,158.4861602783203,15.800000190734863,14.144499921798706,-0.3723847334468953
2024-04-11,158.10328674316406,160.6253204345703,14.90999984741211,14.202499914169312,-0.36224574900413475
2024-04-12,156.43702697753906,156.05612182617188,17.309999465942383,14.347999906539917,-0.2915521498784804
2024-04-15,153.59060668945312,156.0749053955078,19.229999542236328,14.588999891281128,-0.34192677158791346
2024-04-16,153.1343231201172,157.23829650878906,18.399999618530273,14.792499876022339,-0.3753827834961083
2024-04-17,154.19557189941406,155.4650421142578,18.209999084472656,15.01199984550476,-0.3179681998344572
2024-04-18,154.7311553955078,153.56044006347656,18.0,15.259999847412109,-0.2669077626427684
2024-04-19,152.82687377929688,149.81687927246094,18.709999084472656,15.549499797821046,-0.21845132926172564
2024-04-22,154.9989471435547,153.3352508544922,16.940000534057617,15.743499803543092,-0.25728161311390824
2024-04-23,156.9627227783203,155.24925231933594,15.6899995803833,15.868499803543092,-0.26467590525959633
2024-04-24,157.8255615234375,164.01231384277344,15.970000267028809,16.004999828338622,-0.44120419855493287
2024-04-25,154.72122192382812,164.42515563964844,15.369999885559082,16.13449983596802,-0.504725337957591
2024-04-26,170.54049682617188,166.5174102783203,15.029999732971191,16.235499811172485,-0.2728102717545965
2024-04-29,164.78802490234375,168.2156219482422,14.670000076293945,16.28649983406067,-0.41092940474355605
2024-04-30,161.44564819335938,165.5229034423828,15.649999618530273,16.33849983215332,-0.41070113910813133
2024-05-01,162.51678466796875,164.37826538085938,15.390000343322754,16.391499853134157,-0.36686267862328575
2024-05-02,165.2541961669922,164.9412078857422,14.680000305175781,16.307999849319458,-0.33112556569252477
2024-05-03,165.86911010742188,167.85910034179688,13.489999771118164,16.18099980354309,-0.38415473178151616
2024-05-06,166.7220458984375,170.44862365722656,13.489999771118164,16.095999813079835,-0.4258234572753955
2024-05-07,169.84622192382812,172.6221160888672,13.229999542236328,16.008499813079833,-0.418524844161482
2024-05-08,167.9915771484375,173.8317108154297,13.0,15.868499803543092,-0.4775371713868464
2024-05-09,168.56678771972656,175.12637329101562,12.6899995803833,15.75749979019165,-0.4957584555597329
2024-05-10,167.26751708984375,176.7611846923828,12.550000190734863,15.519499826431275,-0.5543229286336238
2024-05-13,167.7535400390625,177.4888458251953,13.600000381469727,15.237999868392944,-0.5617077573352308
2024-05-14,168.9436798095703,180.6167755126953,13.420000076293945,14.988999891281129,-0.6092340029350861
2024-05-15,171.09591674804688,184.7747344970703,12.449999809265137,14.700999927520751,-0.662402132733211
2024-05-16,172.752197265625,184.24554443359375,12.420000076293945,14.42199993133545,-0.6217541785417037
2024-05-17,174.61679077148438,184.29278564453125,11.989999771118164,14.085999965667725,-0.5900579093335554
2024-05-20,175.46975708007812,188.24285888671875,12.149999618530273,13.846499919891357,-0.6614853184521894
2024-05-21,176.39212036132812,188.06329345703125,11.859999656677246,13.654999923706054,-0.6413672731925624
2024-05-22,174.9341583251953,191.3991241455078,12.289999961853027,13.470999908447265,-0.7399235707330869
2024-05-23,172.1273651123047,186.43792724609375,12.770000457763672,13.340999937057495,-0.6806758245281436
2024-05-24,173.55557250976562,188.2239532470703,11.930000305175781,13.185999965667724,-0.6946718513694846
2024-05-28,174.9540252685547,188.62086486816406,12.920000076293945,13.098499965667724,-0.6788061594656637
2024-05-29,174.45809936523438,184.1888427734375,14.279999732971191,13.02999997138977,-0.5905699149062594
2024-05-30,170.69920349121094,184.91647338867188,14.470000267028809,12.983999967575073,-0.6724659633072646
2024-05-31,171.08596801757812,184.28334045410156,12.920000076293945,12.895999956130982,-0.6518285350676314
2024-06-03,171.75047302246094,183.06430053710938,13.109999656677246,12.876999950408935,-0.6135003690968284
2024-06-04,172.36538696289062,182.66738891601562,13.15999984741211,12.860499954223632,-0.5940250430334978
2024-06-05,173.9721221923828,185.2944793701172,12.630000114440918,12.830499982833862,-0.6232838836692858
2024-06-06,175.28131103515625,185.4456787109375,12.579999923706055,12.809499979019165,-0.6036106100864996
2024-06-07,173.02989196777344,184.850341796875,12.220000267028809,12.78600001335144,-0.6301084423840073
2024-06-10,173.7746124267578,186.74977111816406,12.739999771118164,12.795499992370605,-0.6585823120176504
2024-06-11,175.37322998046875,186.5796661376953,12.850000381469727,12.757999992370605,-0.6268007715335308
2024-06-12,176.5349884033203,188.03494262695312,12.039999961853027,12.68899998664856,-0.6382393667675659
2024-06-13,173.9235382080078,185.4834747314453,11.9399995803833,12.663499975204468,-0.6282705709550015
2024-06-14,175.5420684814453,183.234375,12.65999984741211,12.675499963760377,-0.5506657828005066
2024-06-17,175.98887634277344,184.1793670654297,12.75,12.713499975204467,-0.5634926268145477
2024-06-18,173.85401916503906,185.45510864257812,12.300000190734863,12.721000003814698,-0.6288704026605341
2024-06-20,175.0554962158203,182.15707397460938,13.279999732971191,12.792000007629394,-0.5356429459202942
2024-06-21,178.36199951171875,184.7747344970703,13.199999809265137,12.8375,-0.5348591662177818
2024-06-24,177.9549102783203,183.2438507080078,13.329999923706055,12.86549997329712,-0.5085199621479226
2024-06-25,182.73095703125,183.7730255126953,12.84000015258789,12.910999965667724,-0.4362596886946568
2024-06-26,182.58200073242188,182.47837829589844,12.550000190734863,12.892499971389771,-0.41055661397796084
2024-06-27,184.10121154785156,182.7902374267578,12.239999771118164,12.79049997329712,-0.3907108848366745
2024-06-28,180.86419677734375,183.82974243164062,12.4399995803833,12.688999938964844,-0.4702678606094801
2024-07-01,181.6982879638672,183.8958740234375,12.220000267028809,12.653999948501587,-0.4570733874630055
2024-07-02,183.93238830566406,187.5057830810547,12.029999732971191,12.599999952316285,-0.4968170928920529
2024-07-03,184.50830078125,187.99716186523438,12.09000015258789,12.546499967575073,-0.4974558849095179
2024-07-05,189.25457763671875,187.85540771484375,12.479999542236328,12.538999938964844,-0.4110429832405773
2024-07-08,187.6956329345703,190.38800048828125,12.369999885559082,12.528499937057495,-0.4938026789646496
2024-07-09,187.64599609375,189.15005493164062,12.510000228881836,12.542999935150146,-0.46759646214295625
2024-07-10,189.8304443359375,192.41973876953125,12.850000381469727,12.548499965667725,-0.5007699966361748
2024-07-11,184.2600860595703,188.98941040039062,12.920000076293945,12.551999950408936,-0.5235162334078768
2024-07-12,183.7635955810547,190.76597595214844,12.460000038146973,12.572999954223633,-0.5710899293000388
2024-07-15,185.2133026123047,190.6620330810547,13.119999885559082,12.631999969482422,-0.5433694037098497
2024-07-16,182.6217041015625,195.25469970703125,13.1899995803833,12.658499956130981,-0.6893153331949405
2024-07-17,179.74220275878906,193.02450561523438,14.479999542236328,12.744999933242799,-0.6910788922376951
2024-07-18,176.43568420410156,194.54595947265625,15.930000305175781,12.926499938964843,-0.7823975171159494
2024-07-19,176.40591430664062,188.1483612060547,16.520000457763672,13.088499975204467,-0.6429858266773631
2024-07-22,180.38760375976562,194.55540466308594,14.90999984741211,13.173999977111816,-0.713235297171734
2024-07-23,180.5067596435547,187.3828887939453,14.720000267028809,13.243499994277954,-0.5542597615859707
2024-07-24,171.4114227294922,187.37344360351562,18.040000915527344,13.503500032424927,-0.7137053885947078
2024-07-25,166.09915161132812,186.3056182861328,18.459999084472656,13.798999977111816,-0.7835962454793117
2024-07-26,165.8211669921875,190.87939453125,16.389999389648438,14.00649995803833,-0.8885176714660283
2024-07-29,168.3332977294922,190.7754364013672,16.600000381469727,14.214499998092652,-0.8421478818003196
2024-07-30,169.0879364013672,189.9344024658203,17.690000534057617,14.488000011444091,-0.8105056820483466
2024-07-31,170.3291015625,193.85313415527344,16.360000610351562,14.70450005531311,-0.874433429342321
2024-08-01,169.55462646484375,183.8851318359375,18.59000015258789,15.029500055313111,-0.6699984807325337
2024-08-02,165.48355102539062,178.3018798828125,23.389999389648438,15.575000047683716,-0.6193367574028361
2024-08-05,158.1258544921875,172.3381805419922,38.56999969482422,16.885000038146973,-0.6180442337591249
2024-08-06,157.17263793945312,177.81678771972656,27.709999084472656,17.644999980926514,-0.7546094450810026
2024-08-07,157.81805419921875,175.0775146484375,27.850000381469727,18.394999980926514,-0.6833643875049525
2024-08-08,160.88623046875,183.8565673828125,23.790000915527344,18.938500022888185,-0.8215317362417305
2024-08-09,162.51467895507812,182.81983947753906,20.3700008392334,19.334000062942504,-0.7702709811948897
2024-08-12,161.1444091796875,182.6771697998047,20.709999084472656,19.713500022888184,-0.7912029890504547
2024-08-13,163.00120544433594,187.6136016845703,18.1200008392334,19.96000008583069,-0.8665845332496764
2024-08-14,159.2379608154297,186.05374145507812,16.190000534057617,20.045500135421754,-0.898522778988608
2024-08-15,160.16139221191406,192.06497192382812,15.229999542236328,20.01050009727478,-1.0137968575092935
2024-08-16,161.80967712402344,190.7333984375,14.800000190734863,19.92450008392334,-0.9557387717609984
2024-08-19,165.4934844970703,190.85702514648438,14.649999618530273,19.91150007247925,-0.8937802620646238
2024-08-20,165.9998779296875,192.6451416015625,15.880000114440918,19.969500064849854,-0.924002793407763
2024-08-21,164.67930603027344,198.19033813476562,16.270000457763672,19.88100004196167,-1.0684727693118934
2024-08-22,162.64373779296875,193.81507873535156,17.549999237060547,19.835500049591065,-1.008503733344893
2024-08-23,164.4508819580078,199.62657165527344,15.859999656677246,19.809000062942506,-1.1038969831473588
2024-08-26,164.987060546875,198.07620239257812,16.149999618530273,19.786500024795533,-1.060574210714965
2024-08-27,163.51751708984375,200.3970489501953,15.430000305175781,19.67350001335144,-1.137133117874432
2024-08-28,161.700439453125,197.59112548828125,17.110000610351562,19.71100001335144,-1.1076548558472643
2024-08-29,160.63800048828125,200.77745056152344,15.649999618530273,19.56399998664856,-1.195998333335962
2024-08-30,162.22671508789062,203.86868286132812,15.0,19.144500017166138,-1.235725637746045
2024-09-03,156.24920654296875,191.9698486328125,20.719999313354492,18.25199999809265,-1.0803875893237063
2024-09-04,155.3456268310547,194.03384399414062,21.31999969482422,17.932500028610228,-1.1413939352206992
2024-09-05,156.13006591796875,191.70352172851562,19.899999618530273,17.534999990463255,-1.0766535370197958
2024-09-06,149.8546600341797,187.80381774902344,22.3799991607666,17.46449990272522,-1.1015089898824622
2024-09-09,147.85621643066406,191.34210205078125,19.450000762939453,17.41849989891052,-1.213980720289555
2024-09-10,147.80648803710938,190.03904724121094,19.079999923706055,17.336999940872193,-1.1863519800922107
2024-09-11,150.29212951660156,192.5215301513672,17.690000534057617,17.315499925613402,-1.197020216747172
2024-09-12,153.80189514160156,186.40565490722656,17.06999969482422,17.359499883651733,-1.0016404788109894
2024-09-13,156.55596923828125,190.16265869140625,16.559999465942383,17.425999879837036,-1.0354743769117014
2024-09-16,157.1525115966797,188.77403259277344,17.139999389648438,17.542999839782716,-0.9946298250894656
2024-09-17,158.40528869628906,191.5513458251953,17.610000610351562,17.690999889373778,-1.0333875747229664
2024-09-18,158.89247131347656,190.90455627441406,18.229999542236328,17.80849986076355,-1.0106887778985278
2024-09-19,161.20909118652344,197.4579620361328,16.329999923706055,17.81149983406067,-1.1133669122537146
2024-09-20,162.65077209472656,193.3680419921875,16.149999618530273,17.741499853134155,-0.9986022535146807
2024-09-23,160.9207763671875,193.89117431640625,15.890000343322754,17.742999887466432,-1.0404116446162788
2024-09-24,161.3582305908203,194.9279327392578,15.390000343322754,17.704999923706055,-1.0554098743719813
2024-09-25,160.56283569335938,195.04205322265625,15.40999984741211,17.70399990081787,-1.071867745834254
2024-09-26,161.79571533203125,199.03684997558594,15.369999885559082,17.616999864578247,-1.1376046966624889
2024-09-27,163.0087127685547,198.9227294921875,16.959999084472656,17.682499837875366,-1.1138165664640092
2024-09-30,164.8978271484375,196.47828674316406,16.729999542236328,17.768999814987183,-1.0271894377565416
2024-10-01,166.03125,191.7510986328125,19.260000228881836,17.69599986076355,-0.9038967701321323
2024-10-02,164.90773010253906,193.49168395996094,18.899999618530273,17.574999856948853,-0.9616898424961645
2024-10-03,164.90773010253906,191.8176727294922,20.489999771118164,17.604499864578248,-0.925074304655137
2024-10-04,166.10084533691406,192.806884765625,19.209999084472656,17.44599986076355,-0.9257682904540128
2024-10-07,162.04425048828125,191.4372100830078,22.639999389648438,17.605499792099,-0.967015685749824
2024-10-08,163.4362335205078,192.331298828125,21.420000076293945,17.722499799728393,-0.9621382808394977
2024-10-09,160.93069458007812,194.95645141601562,20.860000610351562,17.88099980354309,-1.0635382844181804
2024-10-10,161.14944458007812,192.57858276367188,20.93000030517578,18.07399983406067,-1.007687557983943
2024-10-11,162.3027801513672,195.089599609375,20.459999084472656,18.268999814987183,-1.042366140740216
2024-10-14,164.01290893554688,198.46617126464844,19.700000762939453,18.396999883651734,-1.0862034473174815
2024-10-15,164.51002502441406,190.0770721435547,20.639999389648438,18.548499822616577,-0.893983256937158
2024-10-16,164.2117462158203,190.8855743408203,19.579999923706055,18.615999841690062,-0.9169033185116369
2024-10-17,161.9945526123047,188.6123046875,19.110000610351562,18.75499987602234,-0.9060990718276526
2024-10-18,162.48175048828125,188.77403259277344,18.030000686645508,18.8489999294281,-0.9010846564461106
2024-10-21,163.12803649902344,186.2059326171875,18.3700008392334,18.97299995422363,-0.8335683898563
2024-10-22,164.19186401367188,184.49383544921875,18.200000762939453,19.11349997520447,-0.7774462291556982
2024-10-23,161.8454132080078,191.88427734375,19.239999771118164,19.30499997138977,-0.9802845881428836
2024-10-24,161.7857666015625,196.51632690429688,19.079999923706055,19.49049997329712,-1.082648092856631
2024-10-25,164.3211212158203,196.82069396972656,20.329999923706055,19.65900001525879,-1.0448019201675862
2024-10-28,165.76280212402344,195.7744598388672,19.799999237060547,19.8125,-0.9966116037617242
2024-10-29,168.70579528808594,201.02479553222656,19.34000015258789,19.816499996185303,-1.0597929195603326
2024-10-30,173.4583740234375,197.77183532714844,20.350000381469727,19.889000034332277,-0.9052181938043242
2024-10-31,170.12759399414062,194.507080078125,23.15999984741211,20.022500038146973,-0.8922742472290233
2024-11-01,170.30654907226562,196.19210815429688,21.8799991607666,20.15600004196167,-0.9259895224585414
2024-11-04,168.26834106445312,194.98577880859375,21.979999542236328,20.123000049591063,-0.9353806221035657
2024-11-05,168.7654571533203,193.83689880371094,20.489999771118164,20.076500034332277,-0.9015252695461746
2024-11-06,175.49658203125,205.8140869140625,16.270000457763672,19.84700002670288,-1.0453487729543054
2024-11-07,179.71224975585938,208.2746124267578,15.199999809265137,19.56050000190735,-1.0251692491262014
2024-11-08,177.32603454589844,210.90750122070312,14.9399995803833,19.28450002670288,-1.1246439535418498
2024-11-11,179.31454467773438,206.6757354736328,14.970000267028809,19.048000001907347,-0.9971781131326855
2024-11-12,180.57723999023438,203.71734619140625,14.710000038146973,18.751500034332274,-0.9103051215604449
2024-11-13,177.8529815673828,196.95802307128906,14.020000457763672,18.473500061035157,-0.8102783292230213
2024-11-14,174.57192993164062,197.2261199951172,14.3100004196167,18.233500051498414,-0.8737353343135533
2024-11-15,171.49966430664062,192.55397033691406,16.139999389648438,18.13899998664856,-0.8254697884321142
2024-11-18,174.29354858398438,198.35586547851562,15.579999923706055,17.99949994087219,-0.9033326652056113
2024-11-19,177.0973358154297,192.50611877441406,16.350000381469727,17.906999921798707,-0.7261661156684899
2024-11-20,174.96961975097656,189.74879455566406,17.15999984741211,17.802999925613403,-0.7032035585478625
2024-11-21,166.66758728027344,189.7583465576172,16.8700008392334,17.692499971389772,-0.8491396824332949
2024-11-22,163.8140411376953,189.56686401367188,15.239999771118164,17.437999963760376,-0.8950402487512046
2024-11-25,166.6874542236328,194.28688049316406,14.600000381469727,17.178000020980836,-0.9478432798387008
2024-11-26,168.14903259277344,192.39120483398438,14.100000381469727,16.916000032424925,-0.8807239205923321
2024-11-27,168.25839233398438,190.70616149902344,14.100000381469727,16.603500032424925,-0.8419474654076267
2024-11-29,167.97998046875,192.46780395507812,13.510000228881836,16.121000051498413,-0.8853667730157241
2024-12-02,170.5054168701172,193.1858673095703,13.34000015258789,15.694000101089477,-0.8567434484452527
2024-12-03,170.35629272460938,188.82965087890625,13.300000190734863,15.260000133514405,-0.7640778173758842
2024-12-04,173.368896484375,188.2743377685547,13.449999809265137,14.908000135421753,-0.6990506693497479
2024-12-05,171.64881896972656,184.77024841308594,13.539999961853027,14.77150011062622,-0.6525988084847328
2024-12-06,173.70693969726562,184.87554931640625,12.770000457763672,14.650000143051148,-0.618775454089695
2024-12-09,174.56295776367188,185.21063232421875,14.1899995803833,14.612500143051147,-0.6110788508295242
2024-12-10,184.31788635253906,182.0799102783203,14.180000305175781,14.573000144958495,-0.3713706106463934
2024-12-11,194.5007781982422,183.53517150878906,13.579999923706055,14.51650013923645,-0.22445915942592082
2024-12-12,191.07662963867188,183.54476928710938,13.920000076293945,14.511500120162964,-0.2847738378482024
2024-12-13,188.94647216796875,183.4298858642578,13.8100004196167,14.486500120162964,-0.3196520694108825
2024-12-16,195.75498962402344,181.3905792236328,14.6899995803833,14.414000129699707,-0.15553521550803107
2024-12-17,194.52069091796875,180.10765075683594,15.869999885559082,14.428500127792358,-0.1491396909897261
2024-12-18,187.5330047607422,177.1205596923828,27.6200008392334,14.992000150680543,-0.20645946070661128
2024-12-19,187.6425018310547,176.6131134033203,24.09000015258789,15.338500165939331,-0.19343809790052524
2024-12-20,190.52914428710938,178.91087341308594,18.360000610351562,15.41300015449524,-0.19302705439682524
2024-12-23,193.7343292236328,182.0416259765625,16.780000686645508,15.490000200271606,-0.20524456415587694
2024-12-24,195.20753479003906,184.24366760253906,14.270000457763672,15.473500204086303,-0.2275502118480351
2024-12-26,194.69989013671875,183.56387329101562,14.729999542236328,15.505000162124634,-0.22159190097375694
2024-12-27,191.8729248046875,183.0373077392578,15.949999809265137,15.597500133514405,-0.259696640494118
2024-12-30,190.3599395751953,179.95448303222656,17.399999618530273,15.792000102996827,-0.2188239424200852
2024-12-31,188.42884826660156,179.5236358642578,17.350000381469727,15.992500114440919,-0.24329687258006732
2025-01-02,188.55825805664062,178.98748779296875,17.93000030517578,16.224000120162962,-0.229298185724701
2025-01-03,190.90740966796875,182.39585876464844,16.1299991607666,16.358000087738038,-0.2626141444681545
2025-01-06,195.96401977539062,183.99473571777344,16.040000915527344,16.483000135421754,-0.2088266127149929
2025-01-07,194.5903778076172,184.02346801757812,17.81999969482422,16.73550009727478,-0.2335668775324941
2025-01-08,193.0574493408203,183.49688720703125,17.700000762939453,16.911000156402586,-0.24895680206543605
2025-01-10,191.15625,182.0511932373047,19.540000915527344,17.179000186920167,-0.25070735516252396
2025-01-13,190.1309814453125,182.95115661621094,19.190000534057617,17.459500217437743,-0.28838893382781783
2025-01-14,188.78720092773438,185.25851440429688,18.709999084472656,17.69900016784668,-0.36244526063550936
2025-01-15,194.65011596679688,189.09771728515625,16.1200008392334,17.814500188827516,-0.34350700338041795
2025-01-16,192.02224731445312,179.3896026611328,16.600000381469727,17.910000228881835,-0.17728953947457166
2025-01-17,195.09803771972656,184.22451782226562,15.970000267028809,17.915000247955323,-0.22905337337042542
2025-01-21,197.13861083984375,186.9148406982422,15.0600004196167,17.287000226974488,-0.2520800515967257
2025-01-22,197.45713806152344,188.65731811523438,15.100000381469727,16.837500238418578,-0.2846019754589037
2025-01-23,197.0689239501953,192.06568908691406,15.020000457763672,16.670500230789184,-0.36596744809597465
2025-01-24,199.2886505126953,177.618408203125,14.850000381469727,16.574000215530397,-0.010999728106221383
2025-01-27,190.9273223876953,179.0640869140625,17.899999618530273,16.755500173568727,-0.18938898547112915
2025-01-28,194.4012451171875,172.87924194335938,16.40999984741211,16.839500188827515,0.006870165441558864
2025-01-29,194.5107421875,172.59201049804688,16.559999465942383,16.870000171661378,0.01507478341480057
2025-01-30,199.94561767578125,177.3790283203125,15.84000015258789,16.792000198364256,0.00576808498979801
2025-01-31,203.08111572265625,178.05418395996094,16.43000030517578,16.74600019454956,0.04603845812407424
2025-02-03,200.303955078125,174.5145263671875,18.6200008392334,16.780500221252442,0.07471311456374215
2025-02-04,205.43026733398438,174.14801025390625,17.209999084472656,16.834500217437743,0.17271305533553757
2025-02-05,190.44952392578125,175.1414337158203,15.770000457763672,16.821000194549562,-0.11197593886255919
2025-02-06,190.71827697753906,176.77142333984375,15.5,16.70500020980835,-0.14291112031043585
2025-02-07,184.48709106445312,173.60787963867188,16.540000915527344,16.647000217437743,-0.1830923568921973
2025-02-10,185.6118927001953,173.90689086914062,15.8100004196167,16.46050019264221,-0.16988874764836817
2025-02-11,184.4672088623047,172.884521484375,16.020000457763672,16.302000188827513,-0.16761938759859124
2025-02-12,182.76504516601562,173.5982666015625,15.890000343322754,16.16100025177002,-0.21310949875049387
2025-02-13,185.2834014892578,174.37948608398438,15.100000381469727,16.110000228881837,-0.1859918620144945
2025-02-14,184.37757873535156,176.53030395507812,14.770000457763672,16.018500232696532,-0.2489366435257988
2025-02-18,182.92431640625,179.8385009765625,15.350000381469727,15.98750023841858,-0.34680601680753403
2025-02-19,184.41741943359375,189.3483428955078,15.270000457763672,15.998000240325927,-0.5286054369602434
2025-02-20,183.71067810058594,196.71702575683594,15.65999984741211,16.026000213623046,-0.7021857221776013
2025-02-21,178.83323669433594,194.82664489746094,18.209999084472656,16.185500144958496,-0.7464522249879879
2025-02-24,178.42510986328125,193.61138916015625,18.979999542236328,16.392000102996825,-0.7270349457451443
2025-02-25,174.61273193359375,192.8783721923828,19.43000030517578,16.4685001373291,-0.7779211263147423
2025-02-26,171.9351043701172,191.20016479492188,19.100000381469727,16.603000164031982,-0.7882147243341487
2025-02-27,167.72457885742188,184.50662231445312,21.1299991607666,16.831500148773195,-0.715715483433742
2025-02-28,169.4963836669922,189.0300750732422,19.6299991607666,17.021000099182128,-0.7835558338701216
2025-03-03,166.24143981933594,187.4868927001953,22.780000686645508,17.338500118255617,-0.8069365706156517
2025-03-04,170.13345336914062,187.92091369628906,23.510000228881836,17.583000087738036,-0.7481126112129021
2025-03-05,172.2238006591797,188.625,21.93000030517578,17.819000148773192,-0.7268207714738539
2025-03-06,171.55686950683594,182.61622619628906,24.8700008392334,18.27400016784668,-0.6070980286630683
2025-03-07,173.05992126464844,183.75430297851562,23.3700008392334,18.66750020980835,-0.6056077471031183
2025-03-10,165.2968292236328,179.86741638183594,27.860000610351562,19.23350019454956,-0.656857198726305
2025-03-11,163.47314453125,171.0423583984375,26.920000076293945,19.78900017738342,-0.49583877705777835
2025-03-12,166.53256225585938,169.46058654785156,24.229999542236328,20.199500131607056,-0.407538229688356
2025-03-13,162.1975860595703,167.4351806640625,24.65999984741211,20.638000106811525,-0.4393293414689612
2025-03-14,164.9181671142578,170.155029296875,21.770000457763672,20.97150011062622,-0.4510655228657496
2025-03-17,163.7222900390625,173.5982666015625,20.510000228881836,21.25850009918213,-0.5473706898921061
2025-03-18,160.1147918701172,173.0774383544922,21.700000762939453,21.576000118255614,-0.5993017660713603
2025-03-19,163.32366943359375,175.28611755371094,19.899999618530273,21.807500076293945,-0.5912860082149363
2025-03-20,162.23744201660156,174.2637481689453,19.799999237060547,22.014500045776366,-0.5879905512191491
2025-03-21,163.42333984375,172.64340209960938,19.280000686645508,22.06800012588501,-0.5317325323005516
