Date,AVGO,UPS,VIX,AvgVIX,zscore
2024-01-30,117.89543151855469,127.704345703125,13.3100004196167,13.347500038146972,-0.7035345012258739
2024-01-31,115.14751434326172,124.92242431640625,14.350000381469727,13.405000066757202,-0.9278521960291174
2024-02-01,117.10012817382812,125.37140655517578,13.880000114440918,13.397000074386597,-0.8666411640047879
2024-02-02,119.47431182861328,124.87841033935547,13.850000381469727,13.383000087738036,-0.8589810241083946
2024-02-05,121.30496215820312,122.43983459472656,13.670000076293945,13.399000072479248,-0.9853615639248153
2024-02-06,119.30941772460938,128.46145629882812,13.0600004196167,13.39800009727478,-0.6314470780207829
2024-02-07,122.66722869873047,129.62351989746094,12.829999923706055,13.40150008201599,-0.5011238302269205
2024-02-08,124.3944320678711,130.22215270996094,12.789999961853027,13.406500101089478,-0.4340307189336123
2024-02-09,125.241455078125,128.76077270507812,12.930000305175781,13.431000137329102,-0.513911014238716
2024-02-12,123.4420166015625,129.8083953857422,13.930000305175781,13.492500162124633,-0.4764036244296589
2024-02-13,122.1393051147461,127.56349182128906,15.850000381469727,13.593000173568726,-0.6422609384066237
2024-02-14,123.1707534790039,126.96482849121094,14.380000114440918,13.57250018119812,-0.6636421423235045
2024-02-15,123.4488754272461,129.39463806152344,14.010000228881836,13.566500186920166,-0.5028803084455747
2024-02-16,121.5372085571289,132.11874389648438,14.239999771118164,13.613500165939332,-0.35949255262872754
2024-02-20,119.68997955322266,132.323486328125,15.420000076293945,13.725000190734864,-0.3769452672526976
2024-02-21,119.77780151367188,131.9940948486328,15.34000015258789,13.864500188827515,-0.39665848634382345
2024-02-22,127.3355712890625,133.29380798339844,14.539999961853027,13.934500169754028,-0.18789121629975597
2024-02-23,126.5031967163086,132.31460571289062,13.75,13.949500179290771,-0.2646135440237055
2024-02-26,127.74832153320312,131.30860900878906,13.739999771118164,13.973500156402588,-0.30863139956672225
2024-02-27,126.48951721191406,131.9940948486328,13.430000305175781,13.96500015258789,-0.28543803548676827
2024-02-28,125.82500457763672,131.5489959716797,13.84000015258789,13.99150013923645,-0.32505425912793184
2024-02-29,126.90523529052734,131.9851837158203,13.399999618530273,13.944000101089477,-0.2791218122781639
2024-03-01,136.5347137451172,131.80714416503906,13.109999656677246,13.905500078201294,-0.13099265934563087
2024-03-04,136.83621215820312,134.0772247314453,13.489999771118164,13.887500047683716,0.01989147567923893
2024-03-05,131.02908325195312,133.2314910888672,14.460000038146973,13.927000045776367,-0.13069052339921602
2024-03-06,131.73655700683594,135.80426025390625,14.5,13.999000024795532,0.04637351535306654
2024-03-07,137.29974365234375,136.5698699951172,14.4399995803833,14.079500007629395,0.1877639184225959
2024-03-08,127.70834350585938,137.0594940185547,14.739999771118164,14.17699999809265,0.06028991227620032
2024-03-11,126.18605041503906,137.76275634765625,15.220000267028809,14.291499996185303,0.08025939587720793
2024-03-12,126.06504821777344,140.1040802001953,13.84000015258789,14.286999988555909,0.22872072389438838
2024-03-13,122.74626159667969,137.7716522216797,13.75,14.181999969482423,0.023830040970868188
2024-03-14,123.17562866210938,136.99717712402344,14.399999618530273,14.18299994468689,-0.018826946910063966
2024-03-15,120.56334686279297,136.53424072265625,14.40999984741211,14.202999925613403,-0.09186616874310703
2024-03-18,120.7331314086914,135.0386505126953,14.329999923706055,14.207499933242797,-0.18516758185877247
2024-03-19,120.80827331542969,136.38290405273438,13.819999694824219,14.127499914169311,-0.09753320464798139
2024-03-20,125.04571533203125,137.7716522216797,13.039999961853027,14.012499904632568,0.061934497814551376
2024-03-21,132.10157775878906,138.27020263671875,12.920000076293945,13.931499910354614,0.21089745229408413
2024-03-22,132.63763427734375,139.11593627929688,13.0600004196167,13.896999931335449,0.2741320317532624
2024-03-25,132.4524383544922,139.38299560546875,13.1899995803833,13.869499921798706,0.2882258479123857
2024-03-26,130.48362731933594,128.005859375,13.239999771118164,13.859999895095825,-0.4755574223571105
2024-03-27,129.23316955566406,131.1572723388672,12.779999732971191,13.80699987411499,-0.2937515824427403
